
[00:00:00.000 --> 00:00:02.000]  主持人:各位聽眾早晨
[00:04:35.800 --> 00:04:38.920]  主持人:我們知道利美原本是以色列十二個支派之一
[00:04:38.920 --> 00:04:43.440]  主持人:但神吩咐他們將這班人分別出來
[00:04:43.440 --> 00:04:51.360]  主持人:幫助祭司亞倫和他的兒子在會幕面前執行任務
[00:04:51.360 --> 00:04:54.200]  主持人:辦理帳幕的事
[00:04:54.200 --> 00:04:58.560]  主持人:神很清楚地說出他選利美人的原因
[00:04:58.560 --> 00:04:59.640]  主持人:這裡是重複說的
[00:04:59.640 --> 00:05:01.640]  主持人:正如第三章我們看到的
[00:05:01.640 --> 00:05:02.640]  主持人:但在第八章這裡
[00:05:02.640 --> 00:05:03.520]  主持人:神再說一次
[00:05:03.520 --> 00:05:04.320]  主持人:在十六到十九節
[00:05:04.320 --> 00:05:08.240]  主持人:祂說因為他們是從以色列人當中傳言獻給我的
[00:05:08.240 --> 00:05:12.600]  主持人:我選他們歸我代替以色列人中所有投胎的長子
[00:05:12.600 --> 00:05:17.600]  主持人:因為以色列人中凡投生的無論是人或牲畜都是我的
[00:05:17.600 --> 00:05:20.240]  主持人:我在埃及地擊殺所有投生的那一天
[00:05:20.240 --> 00:05:23.000]  主持人:已經將他們分別為姓歸我
[00:05:23.000 --> 00:05:26.760]  主持人:我選利美人代替以色列人中所有投生的
[00:05:26.760 --> 00:05:34.160]  主持人:我從以色列人中將利美人給亞倫和他的兒子作為賞賜
[00:05:34.160 --> 00:05:37.360]  主持人:在會幕中為以色列人侍奉
[00:05:37.360 --> 00:05:39.640]  主持人:又為以色列人贖罪
[00:05:39.640 --> 00:05:44.200]  主持人:免得以色列人因埃及聖所而遭受災禍
[00:05:44.200 --> 00:05:46.000]  主持人:這段經文比較長
[00:05:46.000 --> 00:05:47.240]  主持人:也講多了一點
[00:05:47.240 --> 00:05:48.320]  主持人:第三章就說
[00:05:48.320 --> 00:05:50.680]  主持人:神說我選擇以色列人出來
[00:05:50.680 --> 00:05:53.320]  主持人:是代替所有以色列人當中的長子
[00:05:53.320 --> 00:05:54.640]  主持人:然後這裡祂就說
[00:05:54.640 --> 00:05:59.120]  主持人:我將這一班人賞賜給亞倫和他的兒子
[00:05:59.120 --> 00:06:00.760]  主持人:在會幕當中來服侍
[00:06:00.760 --> 00:06:04.960]  主持人:並且為以色列人贖罪
[00:06:04.960 --> 00:06:10.520]  主持人:免得以色列人因埃及聖所而遭受災禍
[00:06:10.520 --> 00:06:12.840]  主持人:利美人蒙神所召
[00:06:12.840 --> 00:06:16.880]  主持人:代替以色列的長子在會幕當中做服侍的工作
[00:06:16.880 --> 00:06:19.440]  主持人:不過他們受職的儀式和祭司不同
[00:06:19.440 --> 00:06:21.840]  主持人:祭司要承受聖職
[00:06:21.840 --> 00:06:23.600]  主持人:就要接受高立
[00:06:23.600 --> 00:06:28.080]  主持人:聖經說他們要分別為聖來服侍神
[00:06:28.080 --> 00:06:31.240]  主持人:但是利美人只需要經過一個潔淨的儀式
[00:06:31.240 --> 00:06:36.560]  主持人:將自己從以色列民當中分別出來歸給神就可以了
[00:06:36.560 --> 00:06:40.080]  主持人:再代替以色列人當中所有的長子
[00:06:40.080 --> 00:06:44.760]  主持人:聖話要用他們的侍奉來為全民贖罪
[00:06:44.760 --> 00:06:47.400]  主持人:民俗在第八章十九時這樣說
[00:06:47.400 --> 00:06:50.520]  主持人:要用他們的侍奉來為全民贖罪
[00:06:50.520 --> 00:06:54.560]  主持人:儀式之後摩西就將他們交給亞倫和其他的祭司
[00:06:54.560 --> 00:06:57.440]  主持人:使他們一生都在會幕當中來服侍
[00:06:57.440 --> 00:06:59.360]  主持人:直至年日滿足
[00:06:59.360 --> 00:07:01.360]  主持人:去到五十歲就可以退休
[00:07:01.360 --> 00:07:02.960]  主持人:可能我們看到這裡就很開心了
[00:07:02.960 --> 00:07:05.200]  主持人:咦,這樣說,我們先計算一下
[00:07:05.200 --> 00:07:07.480]  主持人:我到五十歲應該可以退休,什麼都不用做了
[00:07:07.480 --> 00:07:10.160]  主持人:繞著手等其他的弟兄姊妹來服侍我
[00:07:10.160 --> 00:07:12.160]  主持人:一會兒我們看看是不是這樣
[00:07:12.160 --> 00:07:13.240]  主持人:可能有人會問
[00:07:13.240 --> 00:07:16.720]  主持人:既然祭司和利美人都是在會幕當中服侍的群體
[00:07:16.720 --> 00:07:19.080]  主持人:他們之間有什麼不同呢?
[00:07:19.080 --> 00:07:20.560]  主持人:如果我們仔細看
[00:07:20.560 --> 00:07:23.040]  主持人:只有祭司可以接近祭壇
[00:07:23.040 --> 00:07:25.360]  主持人:能夠獻祭,利美人不可以
[00:07:25.360 --> 00:07:27.440]  主持人:他們只可以在會幕當中做輔助
[00:07:27.440 --> 00:07:33.480]  主持人:祭司的角色,辦理裡面各種非祭祀性的事務
[00:07:33.480 --> 00:07:35.240]  主持人:所以文訴記三章第八節說
[00:07:35.240 --> 00:07:38.000]  主持人:他們要看守會幕一切的器具
[00:07:38.000 --> 00:07:41.360]  主持人:為以色列人執行任務辦理帳幕的事項
[00:07:41.360 --> 00:07:43.440]  主持人:如果我們一路看回之前的經文
[00:07:43.440 --> 00:07:46.360]  主持人:我們知道所有利美人做什麼的
[00:07:46.360 --> 00:07:50.440]  主持人:拆台拆燈,都很像我們的托姆
[00:07:50.440 --> 00:07:53.400]  主持人:搬東西,抬東西,整理好東西
[00:07:53.400 --> 00:07:55.200]  主持人:這個是他們要做的
[00:07:55.200 --> 00:07:57.240]  主持人:但從文訴記八章五到十五節
[00:07:57.240 --> 00:08:02.240]  主持人:我們見到利美人要經歷這個潔淨儀式有幾部分
[00:08:02.240 --> 00:08:04.360]  主持人:第一個是潔淨之禮
[00:08:04.360 --> 00:08:05.440]  主持人:然後說吩咐摩西說
[00:08:05.440 --> 00:08:09.160]  主持人:你要從以色列中選出利美人來潔淨他們
[00:08:09.160 --> 00:08:11.240]  主持人:你要這樣做來潔淨他們
[00:08:11.240 --> 00:08:14.360]  主持人:要用潔淨的水澆在他們身上
[00:08:14.360 --> 00:08:18.200]  主持人:然後叫他們用剃刀剃刮全身
[00:08:18.200 --> 00:08:20.640]  主持人:洗淨衣服,潔淨自己
[00:08:20.640 --> 00:08:22.880]  主持人:幸好現在按林牧師不是這樣的
[00:08:22.880 --> 00:08:25.360]  主持人:因為剃光頭髮了
[00:08:25.360 --> 00:08:27.680]  主持人:但當時是有這樣的要求
[00:08:27.680 --> 00:08:29.360]  主持人:這個潔淨之禮有兩部分
[00:08:29.360 --> 00:08:32.440]  主持人:第一就是潔淨的水澆在身上
[00:08:32.440 --> 00:08:35.840]  主持人:然後自己用剃刀剃刮全身
[00:08:35.840 --> 00:08:39.560]  主持人:又洗乾淨衣服
[00:08:39.560 --> 00:08:40.920]  主持人:這裡的潔淨之水
[00:08:40.920 --> 00:08:45.600]  主持人:在新漢語譯本翻譯為贖罪的水
[00:08:45.600 --> 00:08:47.240]  主持人:也是以色列人
[00:08:47.240 --> 00:08:51.160]  主持人:當他們要行潔淨祭的時候所用的
[00:08:51.160 --> 00:08:54.200]  主持人:裡面加了紅武牛灰的除污水
[00:08:54.200 --> 00:08:56.440]  主持人:在文述第十九章有九節會提到
[00:08:56.440 --> 00:09:00.880]  主持人:就是水裡面加了紅武牛燒出來的灰
[00:09:00.880 --> 00:09:02.680]  主持人:成為除污水
[00:09:02.680 --> 00:09:03.840]  主持人:按理說的律法
[00:09:03.840 --> 00:09:05.680]  主持人:原來人觸摸到死屍之後
[00:09:05.680 --> 00:09:10.680]  主持人:就要成為不潔之民一共七天
[00:09:10.680 --> 00:09:11.840]  主持人:如果在這七天之內
[00:09:11.840 --> 00:09:13.240]  主持人:人進入了回膜
[00:09:13.240 --> 00:09:15.600]  主持人:就會令到回膜成為不潔
[00:09:15.600 --> 00:09:19.200]  主持人:所以在這一班預備進入回膜服侍的美人當中
[00:09:19.200 --> 00:09:20.280]  主持人:不知有沒有
[00:09:20.280 --> 00:09:21.080]  主持人:可能有
[00:09:21.080 --> 00:09:24.480]  主持人:曾經在這七天之內接觸過死屍
[00:09:24.480 --> 00:09:26.080]  主持人:這種嚴重的不潔
[00:09:26.080 --> 00:09:28.600]  主持人:與神所要求聖潔的生命完全相反
[00:09:28.600 --> 00:09:30.280]  主持人:不能進入回膜
[00:09:30.280 --> 00:09:32.280]  主持人:以致污染了回膜
[00:09:32.280 --> 00:09:34.480]  主持人:所以利美人進入回膜服侍之前
[00:09:34.480 --> 00:09:37.800]  主持人:所有的利美人都要先進行潔淨之禮
[00:09:37.800 --> 00:09:40.600]  主持人:免得在不知道的情況底下
[00:09:40.600 --> 00:09:44.200]  主持人:觸犯了律法當中潔淨的條例
[00:09:44.200 --> 00:09:45.280]  主持人:中國人常常說什麼
[00:09:45.280 --> 00:09:46.800]  主持人:不知者不罪
[00:09:46.800 --> 00:09:47.600]  主持人:神說不行
[00:09:47.600 --> 00:09:49.200]  主持人:你不知道也好
[00:09:49.200 --> 00:09:51.080]  主持人:先做這個禮儀
[00:09:51.080 --> 00:09:52.840]  主持人:免得你進入回膜
[00:09:52.840 --> 00:09:56.480]  主持人:就添污了這個回膜
[00:09:56.480 --> 00:09:59.080]  主持人:然後他們要用剃刀剃刮全身
[00:09:59.080 --> 00:10:01.080]  主持人:洗淨衣服潔淨自己
[00:10:01.080 --> 00:10:02.480]  主持人:這個是進一步的
[00:10:02.480 --> 00:10:05.080]  主持人:叫利美人來潔淨他們自己
[00:10:05.080 --> 00:10:07.080]  主持人:就是他們這個行動
[00:10:07.080 --> 00:10:10.280]  主持人:是要他們潔除一切可能的皮膚病
[00:10:10.280 --> 00:10:12.480]  主持人:或者其他的污穢
[00:10:12.480 --> 00:10:14.280]  主持人:因為摩西利美記提到
[00:10:14.280 --> 00:10:16.080]  主持人:患了大麻瘋的人
[00:10:16.080 --> 00:10:18.680]  主持人:在利美記十四章第八第九節是這樣記載
[00:10:18.680 --> 00:10:20.680]  主持人:求潔淨的人要洗衣服
[00:10:20.680 --> 00:10:22.480]  主持人:剃去所有的毛髮
[00:10:22.480 --> 00:10:23.880]  主持人:用水洗燥
[00:10:23.880 --> 00:10:25.080]  主持人:他就潔淨了
[00:10:25.080 --> 00:10:26.680]  主持人:然後他可以進營
[00:10:26.680 --> 00:10:30.080]  主持人:不過仍要在自己的帳外居住七天
[00:10:30.080 --> 00:10:31.280]  主持人:到了第七天
[00:10:31.280 --> 00:10:33.280]  主持人:他要剃所有的毛髮
[00:10:33.280 --> 00:10:35.480]  主持人:頭髮 鬍鬚 眼睛的眉毛
[00:10:35.480 --> 00:10:37.480]  主持人:他全身的毛都剃了
[00:10:37.480 --> 00:10:39.080]  主持人:然後他要洗衣服
[00:10:39.080 --> 00:10:41.480]  主持人:用水洗身才潔淨了
[00:10:41.480 --> 00:10:44.480]  主持人:這個是當時處理皮膚病的方法
[00:10:44.480 --> 00:10:50.680]  主持人:所以按潔除一切可能的皮膚病的禮儀都是其中一個潔淨之禮當中的部分
[00:10:50.680 --> 00:10:52.080]  主持人:做齊了
[00:10:52.080 --> 00:10:58.680]  主持人:才是為了參與會幕的服侍而完成了潔淨的禮儀
[00:10:58.680 --> 00:11:00.280]  主持人:我想一下也挺有趣的
[00:11:00.280 --> 00:11:02.080]  主持人:在以色列回眾裏面
[00:11:02.080 --> 00:11:06.280]  主持人:突然間有一班人利美族的突然間剃光全身所有的毛髮
[00:11:06.280 --> 00:11:08.480]  主持人:眉毛也沒有 頭髮也沒有
[00:11:08.480 --> 00:11:10.080]  主持人:現在做到了
[00:11:10.080 --> 00:11:12.480]  主持人:我們用AI就可以看看自己的樣子是怎樣
[00:11:12.480 --> 00:11:16.280]  主持人:如果什麼都沒有的時候 以前就不知道
[00:11:16.280 --> 00:11:18.080]  主持人:第二 除了潔淨之禮之外
[00:11:18.080 --> 00:11:21.280]  主持人:我們還要做的就是贖罪之禮
[00:11:21.280 --> 00:11:24.680]  主持人:文宿的八章八到十節十二和二十節這樣說
[00:11:24.680 --> 00:11:29.280]  主持人:然後他們要取一個公牛毒以及銅獻的掃祭
[00:11:29.280 --> 00:11:31.480]  主持人:就是調油的細面
[00:11:31.480 --> 00:11:35.080]  主持人:你要另取一頭公牛毒作贖罪祭
[00:11:35.080 --> 00:11:37.080]  主持人:你要帶利美人到會幕前
[00:11:37.080 --> 00:11:39.880]  主持人:並且要召集以色列全會眾
[00:11:39.880 --> 00:11:42.680]  主持人:你要把利美人帶到耶和華面前
[00:11:42.680 --> 00:11:45.880]  主持人:以色列人要為利美人按手
[00:11:45.880 --> 00:11:48.880]  主持人:利美人要按手在那兩頭牛的頭上
[00:11:48.880 --> 00:11:52.680]  主持人:留意的是以色列人要為利美人按手
[00:11:52.680 --> 00:11:56.480]  主持人:然後利美人又按手在那兩頭牛的上面
[00:11:56.480 --> 00:11:58.680]  主持人:你要將其中一頭作為贖罪祭
[00:11:58.680 --> 00:12:01.080]  主持人:一頭作繁祭獻給耶和華
[00:12:01.080 --> 00:12:03.080]  主持人:為利美人贖罪
[00:12:03.080 --> 00:12:07.680]  主持人:摩西亞倫和以色列全會眾就向利美人這樣做
[00:12:07.680 --> 00:12:11.080]  主持人:關於利美人反而說怎樣吩咐摩西
[00:12:11.080 --> 00:12:14.480]  主持人:以色列就向他們這樣做了
[00:12:14.480 --> 00:12:16.280]  主持人:我們不需要問
[00:12:16.280 --> 00:12:19.080]  主持人:是否每個以色列人都摸到利美人為他按手
[00:12:19.080 --> 00:12:21.480]  主持人:我相信那是禮儀式的做法
[00:12:21.480 --> 00:12:24.480]  主持人:有時我們都會為一個人祈禱
[00:12:24.480 --> 00:12:25.880]  主持人:不是每個人都碰到那個人
[00:12:25.880 --> 00:12:27.880]  主持人:可能都是在外面伸起他的手
[00:12:27.880 --> 00:12:32.080]  主持人:為這些利美人來按手
[00:12:32.080 --> 00:12:41.080]  主持人:但我們會問究竟按手為甚麼
[00:12:41.080 --> 00:12:43.480]  主持人:完成了決定之禮之後
[00:12:43.480 --> 00:12:46.680]  主持人:以色列的領袖作為全以色列人的代表
[00:12:46.680 --> 00:12:52.680]  主持人:他們要來到利美人面前為他們按手
[00:12:52.680 --> 00:12:58.480]  主持人:我們會問究竟以色列人為利美人按手是甚麼意思
[00:12:58.480 --> 00:13:01.680]  主持人:聖經當中按手有兩種不同的意義
[00:13:01.680 --> 00:13:06.080]  主持人:第一是傳遞祝福和能力
[00:13:06.080 --> 00:13:09.080]  主持人:第二是傳遞罪
[00:13:09.080 --> 00:13:10.880]  主持人:即是為那個人祝福
[00:13:10.880 --> 00:13:12.080]  主持人:將能力賜給他
[00:13:12.080 --> 00:13:15.480]  主持人:或者將你的罪給了他
[00:13:15.480 --> 00:13:18.880]  主持人:從這章經文來看
[00:13:18.880 --> 00:13:22.480]  主持人:以色列人按手在利美人的頭上
[00:13:22.480 --> 00:13:24.680]  主持人:學者告訴我們
[00:13:24.680 --> 00:13:27.880]  主持人:應該是使他們的罪轉移到利美人的身上
[00:13:27.880 --> 00:13:29.880]  主持人:因為聖經記不記得說甚麼
[00:13:29.880 --> 00:13:34.080]  主持人:利美人的服事是為以色列人贖罪
[00:13:34.080 --> 00:13:35.280]  主持人:所以聖經學者告訴我們
[00:13:35.280 --> 00:13:36.680]  主持人:這個很大機會是說
[00:13:36.680 --> 00:13:41.280]  主持人:這班以色列人將他們的罪轉移到利美人的身上
[00:13:41.280 --> 00:13:45.880]  主持人:然後利美人將自己好像祭身一樣的獻給神
[00:13:45.880 --> 00:13:48.280]  主持人:為以色列人贖罪
[00:13:48.280 --> 00:13:53.280]  主持人:利美人又將他們的手按在贖罪祭的牛身上
[00:13:53.280 --> 00:13:54.280]  主持人:我們記得聖經告訴我們
[00:13:54.280 --> 00:14:02.080]  主持人:就是代表他將他的罪轉移到這頭牛的身上
[00:14:02.080 --> 00:14:06.880]  主持人:所以以色列人按手在利美人的身上
[00:14:06.880 --> 00:14:12.480]  主持人:是代表利美人要代替全體的以色列人
[00:14:12.480 --> 00:14:15.880]  主持人:讓他們的罪得到代贖
[00:14:15.880 --> 00:14:16.480]  主持人:因為聖經說的
[00:14:16.480 --> 00:14:21.280]  主持人:免得他們靠近回眸而被懲罰
[00:14:21.280 --> 00:14:26.880]  主持人:當然我們見到利美人的獻祭不同於動物的獻祭
[00:14:26.880 --> 00:14:28.480]  主持人:他們不是一個死的祭
[00:14:28.480 --> 00:14:29.480]  主持人:而是一個活的祭
[00:14:29.480 --> 00:14:32.280]  主持人:他們將他們的生命獻在神的面前
[00:14:32.280 --> 00:14:35.480]  主持人:當然我們知道利美人本身不是無罪之身
[00:14:35.480 --> 00:14:36.880]  主持人:今天我們相信耶穌基督
[00:14:36.880 --> 00:14:39.880]  主持人:當耶穌基督受死為我們贖罪的時候
[00:14:39.880 --> 00:14:43.280]  主持人:祂不需要再找其他的東西來做
[00:14:43.280 --> 00:14:44.680]  主持人:因為祂本身就是一個無罪之身
[00:14:44.680 --> 00:14:45.680]  主持人:但是利美人不是
[00:14:45.680 --> 00:14:47.080]  主持人:所以為什麼我們見到利美人
[00:14:47.080 --> 00:14:48.880]  主持人:當以色列人將手按在他們身上
[00:14:48.880 --> 00:14:51.480]  主持人:將罪轉戒在他們身上的時候
[00:14:51.480 --> 00:14:56.280]  主持人:他們同樣需要找待贖的牛
[00:14:56.280 --> 00:14:57.680]  主持人:按照聖經所說
[00:14:57.680 --> 00:14:58.880]  主持人:一頭作贖罪祭
[00:14:58.880 --> 00:15:01.280]  主持人:一頭作凡祭獻給耶和華
[00:15:01.280 --> 00:15:04.280]  主持人:為他們自己來贖罪
[00:15:04.280 --> 00:15:05.680]  主持人:這經文裡面提到
[00:15:05.680 --> 00:15:07.280]  主持人:當他們講贖罪的時候
[00:15:07.280 --> 00:15:08.080]  主持人:提到三種的祭
[00:15:08.080 --> 00:15:10.280]  主持人:第一是凡祭
[00:15:10.280 --> 00:15:13.880]  主持人:凡祭在希伯來文有上升的意思
[00:15:13.880 --> 00:15:16.280]  主持人:就是說透過火去焚燒祭物
[00:15:16.280 --> 00:15:18.480]  主持人:而產生的煙上升
[00:15:18.480 --> 00:15:20.680]  主持人:代表了一種輕香的氣
[00:15:20.680 --> 00:15:24.280]  主持人:上達神的面前讓祂感到喜悅
[00:15:24.280 --> 00:15:25.880]  主持人:而在獻凡祭的時候
[00:15:25.880 --> 00:15:29.080]  主持人:獻祭者要將沒有殘疾的公牛
[00:15:29.080 --> 00:15:31.880]  主持人:公綿羊 公山羊 或者班溝
[00:15:31.880 --> 00:15:33.880]  主持人:甚至初甲帶到祭壇面前
[00:15:33.880 --> 00:15:35.680]  主持人:就是說你有錢的話就獻牛
[00:15:35.680 --> 00:15:38.080]  主持人:沒有的話你可以獻初甲
[00:15:38.080 --> 00:15:39.080]  主持人:我經常看這經文
[00:15:39.080 --> 00:15:39.680]  主持人:經常來到這裡
[00:15:39.680 --> 00:15:41.280]  主持人:幸好新藥不用
[00:15:41.280 --> 00:15:43.480]  主持人:不然這裡就要弄一個祭壇
[00:15:43.480 --> 00:15:44.880]  主持人:大家不知道帶些什麼來
[00:15:44.880 --> 00:15:47.280]  主持人:一邊講一邊燒
[00:15:47.280 --> 00:15:50.280]  主持人:當然我們現在不需要這樣做
[00:15:50.280 --> 00:15:52.480]  主持人:當時他們就將
[00:15:52.480 --> 00:15:54.680]  主持人:繁祭就會將這些不同的動物
[00:15:54.680 --> 00:15:56.480]  主持人:帶到祭壇的面前
[00:15:56.480 --> 00:15:59.480]  主持人:然後他們按手在繁祭生的頭上
[00:15:59.480 --> 00:16:01.080]  主持人:代表他們將他們的罪
[00:16:01.080 --> 00:16:02.880]  主持人:轉介在這個祭生當中
[00:16:02.880 --> 00:16:05.680]  主持人:祭生就代表獻祭者被殺
[00:16:05.680 --> 00:16:08.680]  主持人:且被燒在祭壇上為人贖罪
[00:16:08.680 --> 00:16:12.280]  主持人:但是繁祭不是為了指定的罪
[00:16:12.280 --> 00:16:13.080]  主持人:和過犯所獻
