
[00:00:00.000 --> 00:00:05.000]  今晚又回來當中跟大家分享
[00:01:39.000 --> 00:01:41.000]  你會面對很多
[00:01:41.000 --> 00:01:44.000]  跟你自己信仰價值觀不同的人
[00:01:44.000 --> 00:01:46.000]  他們的行為
[00:01:46.000 --> 00:01:48.000]  言行
[00:01:48.000 --> 00:01:52.000]  人與人之間很多時候都會自私、會憎敬
[00:01:52.000 --> 00:01:54.000]  以理行先
[00:01:54.000 --> 00:01:56.000]  有時候我們都會覺得
[00:01:56.000 --> 00:01:59.000]  作為基督徒好像很無力
[00:01:59.000 --> 00:02:02.000]  可能都跟史詩記裡面講
[00:02:02.000 --> 00:02:04.000]  職場裡面的人
[00:02:04.000 --> 00:02:06.000]  很多時候都是任意而行的
[00:02:06.000 --> 00:02:08.000]  但是我們
[00:02:08.000 --> 00:02:09.000]  自己的信仰
[00:02:09.000 --> 00:02:12.000]  其實跟生活不應該分割的
[00:02:12.000 --> 00:02:13.000]  所以身為基督徒
[00:02:13.000 --> 00:02:15.000]  我們依然要去學
[00:02:15.000 --> 00:02:17.000]  怎樣在生活裡面
[00:02:17.000 --> 00:02:19.000]  尤其是職場
[00:02:19.000 --> 00:02:21.000]  我們怎樣可以站得穩
[00:02:21.000 --> 00:02:24.000]  可以作鹽作光去做領袖
[00:02:24.000 --> 00:02:27.000]  其實底波拉有什麼特質值得我們學習呢
[00:02:27.000 --> 00:02:30.000]  就是今天我想跟大家分享的
[00:02:30.000 --> 00:02:31.000]  分享的意思是
[00:02:31.000 --> 00:02:33.000]  我們一起去禱告好嗎
[00:02:33.000 --> 00:02:38.000]  全靈的天父我們謝謝你
[00:02:38.000 --> 00:02:41.000]  今天晚上讓我們回到你的殿裡面
[00:02:41.000 --> 00:02:43.000]  一起去敬拜
[00:02:43.000 --> 00:02:45.000]  一起去聽你的話語
[00:02:45.000 --> 00:02:47.000]  我們真的求的是
[00:02:47.000 --> 00:02:49.000]  你真的跟我們同在
[00:02:49.000 --> 00:02:51.000]  你幫助我們放下
[00:02:51.000 --> 00:02:54.000]  我們整個禮拜的勞苦
[00:02:54.000 --> 00:02:55.000]  心裡面的仇犯
[00:02:55.000 --> 00:02:57.000]  真的躺開我們的心
[00:02:57.000 --> 00:02:58.000]  打開我們的耳朵
[00:02:58.000 --> 00:02:59.000]  我們今晚能夠
[00:02:59.000 --> 00:03:01.000]  把你的說話聽進去
[00:03:01.000 --> 00:03:03.000]  並且我們自己
[00:03:03.000 --> 00:03:06.000]  去被你的話語
[00:03:06.000 --> 00:03:07.000]  真的光照
[00:03:07.000 --> 00:03:09.000]  讓我們知道
[00:03:09.000 --> 00:03:11.000]  真的怎樣去
[00:03:11.000 --> 00:03:13.000]  這個時代去回應
[00:03:13.000 --> 00:03:15.000]  怎樣可以站得穩
[00:03:15.000 --> 00:03:16.000]  謝謝你
[00:03:16.000 --> 00:03:17.000]  讚美你
[00:03:17.000 --> 00:03:18.000]  奉主明求
[00:03:18.000 --> 00:03:19.000]  Amen
[00:03:19.000 --> 00:03:20.000]  好
[00:03:20.000 --> 00:03:21.000]  最近
[00:03:21.000 --> 00:03:23.000]  其實不知道大家有沒有看新聞
[00:03:23.000 --> 00:03:24.000]  有幾個國家
[00:03:24.000 --> 00:03:26.000]  有領袖的選舉
[00:03:26.000 --> 00:03:27.000]  有沒有留意
[00:03:27.000 --> 00:03:28.000]  土耳其
[00:03:28.000 --> 00:03:29.000]  泰國
[00:03:29.000 --> 00:03:30.000]  其中就是這樣
[00:03:30.000 --> 00:03:32.000]  還有一些
[00:03:32.000 --> 00:03:34.000]  我在Facebook
[00:03:34.000 --> 00:03:36.000]  發了一條問題
[00:03:36.000 --> 00:03:38.000]  問問大家
[00:03:38.000 --> 00:03:40.000]  你覺得一個好的領袖
[00:03:40.000 --> 00:03:43.000]  究竟有什麼特質呢
[00:03:43.000 --> 00:03:44.000]  通常
[00:03:44.000 --> 00:03:47.000]  也有一些粉絲
[00:03:47.000 --> 00:03:49.000]  我從來都不會開名字
[00:03:49.000 --> 00:03:50.000]  因為我開過一次
[00:03:50.000 --> 00:03:52.000]  下次就沒有人回覆我了
[00:03:52.000 --> 00:03:53.000]  是不是
[00:03:53.000 --> 00:03:56.000]  有些粉絲就說
[00:03:56.000 --> 00:03:58.000]  一個好的領袖
[00:03:58.000 --> 00:04:01.000]  他應該要謙卑聆聽
[00:04:01.000 --> 00:04:02.000]  是的
[00:04:02.000 --> 00:04:04.000]  但是
[00:04:04.000 --> 00:04:05.000]  在說聽
[00:04:05.000 --> 00:04:06.000]  在聽誰說呢
[00:04:06.000 --> 00:04:08.000]  另外一件事
[00:04:08.000 --> 00:04:11.000]  就有人回應了
[00:04:11.000 --> 00:04:12.000]  其實
[00:04:12.000 --> 00:04:13.000]  好的領袖
[00:04:13.000 --> 00:04:16.000]  是會帶頭犧牲的
[00:04:16.000 --> 00:04:17.000]  嘩
[00:04:17.000 --> 00:04:19.000]  一聽到這四個字
[00:04:19.000 --> 00:04:20.000]  我就立刻
[00:04:20.000 --> 00:04:21.000]  跟阿楠說
[00:04:21.000 --> 00:04:22.000]  我說
[00:04:22.000 --> 00:04:23.000]  糟了
[00:04:23.000 --> 00:04:25.000]  好像做死事那樣
[00:04:25.000 --> 00:04:30.000]  純粹感覺而已
[00:04:30.000 --> 00:04:31.000]  但是
[00:04:31.000 --> 00:04:32.000]  也謝謝大家回應
[00:04:32.000 --> 00:04:34.000]  究竟是怎樣的呢
[00:04:34.000 --> 00:04:35.000]  做一個好的領袖
[00:04:35.000 --> 00:04:36.000]  特質是怎樣的呢
[00:04:36.000 --> 00:04:38.000]  進入經文議先
[00:04:38.000 --> 00:04:40.000]  就先想跟大家重溫一下
[00:04:40.000 --> 00:04:42.000]  其實史詩記之前
[00:04:42.000 --> 00:04:43.000]  說了些什麼
[00:04:43.000 --> 00:04:46.000]  史詩記之前那一卷書是什麼呢
[00:04:46.000 --> 00:04:49.000]  是的
[00:04:49.000 --> 00:04:50.000]  我聽到了
[00:04:50.000 --> 00:04:53.000]  就是約書亞記
[00:04:53.000 --> 00:04:55.000]  就是你們之前查的那一卷書
[00:04:55.000 --> 00:04:56.000]  其實以色列人
[00:04:56.000 --> 00:04:58.000]  是由約書亞
[00:04:58.000 --> 00:05:00.000]  帶進去迦南地
[00:05:00.000 --> 00:05:01.000]  是的
[00:05:01.000 --> 00:05:04.000]  那個地方是上帝應許
[00:05:04.000 --> 00:05:06.000]  流奶與物資地
[00:05:06.000 --> 00:05:08.000]  本身就是很正的
[00:05:08.000 --> 00:05:09.000]  而且
[00:05:09.000 --> 00:05:10.000]  各支派確實
[00:05:10.000 --> 00:05:14.000]  都有被派了地
[00:05:14.000 --> 00:05:16.000]  但是
[00:05:16.000 --> 00:05:17.000]  出事的就是
[00:05:17.000 --> 00:05:20.000]  他們沒有跟著上帝的吩咐
[00:05:20.000 --> 00:05:24.000]  把那些迦南人全部趕走
[00:05:24.000 --> 00:05:26.000]  初時他們都是想著
[00:05:26.000 --> 00:05:29.000]  留下他們吧
[00:05:29.000 --> 00:05:30.000]  不用打
[00:05:30.000 --> 00:05:33.000]  又可以做一下苦工
[00:05:33.000 --> 00:05:35.000]  也挺好的
[00:05:35.000 --> 00:05:36.000]  但是
[00:05:36.000 --> 00:05:38.000]  發現其實最後
[00:05:38.000 --> 00:05:40.000]  反而被這些迦南人影響
[00:05:40.000 --> 00:05:41.000]  影響他們
[00:05:41.000 --> 00:05:43.000]  去拜他們的偶像行刃
[00:05:43.000 --> 00:05:45.000]  以及偏離了上帝的律法
[00:05:45.000 --> 00:05:47.000]  這段時間
[00:05:47.000 --> 00:05:49.000]  那些人就開始
[00:05:49.000 --> 00:05:50.000]  任意而行
[00:05:50.000 --> 00:05:52.000]  他們覺得正確的事情
[00:05:52.000 --> 00:05:54.000]  就是
[00:05:54.000 --> 00:05:56.000]  那個時間可以做的
[00:05:56.000 --> 00:05:58.000]  整個時段
[00:05:58.000 --> 00:06:01.000]  其實都維持了三百五十年
[00:06:01.000 --> 00:06:04.000]  來到史詩記的第二章
[00:06:04.000 --> 00:06:05.000]  上帝就有話說
[00:06:05.000 --> 00:06:07.000]  他說他一定會審判
[00:06:07.000 --> 00:06:10.000]  和拯救以色列人
[00:06:10.000 --> 00:06:12.000]  於是我們在史詩記裡
[00:06:12.000 --> 00:06:14.000]  看到一個循環
[00:06:14.000 --> 00:06:16.000]  我相信大家可能都
[00:06:16.000 --> 00:06:17.000]  有些印象
[00:06:17.000 --> 00:06:19.000]  那個循環就在
[00:06:19.000 --> 00:06:21.000]  史詩記裡的那十二位
[00:06:21.000 --> 00:06:23.000]  不同的性情史詩的時候
[00:06:23.000 --> 00:06:24.000]  都會出現
[00:06:24.000 --> 00:06:26.000]  來到第四章一節
[00:06:26.000 --> 00:06:28.000]  這個循環又是出現了
[00:06:28.000 --> 00:06:32.000]  就是這個循環
[00:06:32.000 --> 00:06:34.000]  一開始就在說
[00:06:34.000 --> 00:06:38.000]  以色列人又是犯罪
[00:06:38.000 --> 00:06:41.000]  於是上帝就會
[00:06:41.000 --> 00:06:45.000]  叫外邦人去欺壓他們
[00:06:45.000 --> 00:06:47.000]  令他們很痛苦之後
[00:06:47.000 --> 00:06:49.000]  以色列人就會悔改
[00:06:49.000 --> 00:06:51.000]  然後呼求神
[00:06:51.000 --> 00:06:54.000]  上帝就會興起一個士師
[00:06:54.000 --> 00:06:55.000]  去救他們
[00:06:55.000 --> 00:06:57.000]  脫離外邦人的手
[00:06:57.000 --> 00:07:01.000]  最後國內就可以
[00:07:01.000 --> 00:07:03.000]  平靜一段時間
[00:07:03.000 --> 00:07:06.000]  這個就是史詩記的循環
[00:07:06.000 --> 00:07:09.000]  其實在史詩記的
[00:07:09.000 --> 00:07:11.000]  四章一至三節
[00:07:11.000 --> 00:07:17.000]  之前的那位士師尹忽
[00:07:17.000 --> 00:07:18.000]  他用左手的
[00:07:18.000 --> 00:07:20.000]  可能大家也有印象
[00:07:20.000 --> 00:07:21.000]  他死了之後
[00:07:21.000 --> 00:07:24.000]  確實以色列人再次犯罪
[00:07:24.000 --> 00:07:28.000]  上帝就召喚了一個加南王
[00:07:28.000 --> 00:07:29.000]  他叫耶賓
[00:07:29.000 --> 00:07:30.000]  不是耶撻
[00:07:30.000 --> 00:07:32.000]  我常常都讀錯
[00:07:32.000 --> 00:07:35.000]  他有九百輛鐵車
[00:07:35.000 --> 00:07:37.000]  當時是一個很大的軍力
[00:07:37.000 --> 00:07:41.000]  因為一般打仗
[00:07:41.000 --> 00:07:45.000]  只是用人用兵力
[00:07:45.000 --> 00:07:47.000]  但如果你有鐵車的話
[00:07:47.000 --> 00:07:48.000]  其實你又有馬
[00:07:48.000 --> 00:07:49.000]  因為一輛鐵車
[00:07:49.000 --> 00:07:51.000]  有兩匹馬去拉
[00:07:51.000 --> 00:07:54.000]  上面有三個軍人
[00:07:54.000 --> 00:07:56.000]  而這個耶賓王
[00:07:56.000 --> 00:07:58.000]  還有一個將軍叫西西拉王
[00:07:58.000 --> 00:07:59.000]  也是很厲害的
[00:07:59.000 --> 00:08:01.000]  他們一直在欺負
[00:08:01.000 --> 00:08:02.000]  那些以色列人
[00:08:02.000 --> 00:08:04.000]  欺負了二十年
[00:08:04.000 --> 00:08:06.000]  直到那些以色列人
[00:08:06.000 --> 00:08:09.000]  終於受不了
[00:08:09.000 --> 00:08:12.000]  就去呼求耶和華
[00:08:12.000 --> 00:08:16.000]  究竟上帝怎樣去對付
[00:08:16.000 --> 00:08:18.000]  這個加南的王
[00:08:18.000 --> 00:08:20.000]  和這個將軍西西拉呢
[00:08:20.000 --> 00:08:21.000]  其實他的方法
[00:08:21.000 --> 00:08:24.000]  通常都不是我們一般人所想的
[00:08:24.000 --> 00:08:29.000]  這次就派了一個女士
[00:08:29.000 --> 00:08:31.000]  就是底波拉
[00:08:31.000 --> 00:08:34.000]  我想請大家先讀史詩記
[00:08:34.000 --> 00:08:36.000]  四章四字五節
[00:08:36.000 --> 00:08:38.000]  一二三
[00:08:38.000 --> 00:08:42.000]  由先知叫底波拉
[00:08:42.000 --> 00:08:44.000]  是拉比多的妻
[00:08:44.000 --> 00:08:47.000]  當時作以色列的時事
[00:08:47.000 --> 00:08:50.000]  他住在以色法連山
[00:08:50.000 --> 00:08:53.000]  那馬和伯特利中間
[00:08:53.000 --> 00:08:56.000]  在底波拉的棕樹下
[00:08:56.000 --> 00:09:01.000]  以色列人都想他那裡去聽審判
[00:09:01.000 --> 00:09:04.000]  是,謝謝
[00:09:04.000 --> 00:09:07.000]  對了
[00:09:07.000 --> 00:09:11.000]  究竟底波拉是什麼人呢
[00:09:11.000 --> 00:09:14.000]  你剛才讀了
[00:09:14.000 --> 00:09:18.000]  他有幾個身份
[00:09:18.000 --> 00:09:21.000]  分別是
[00:09:21.000 --> 00:09:24.000]  女先知
[00:09:24.000 --> 00:09:26.000]  拉比多的妻
[00:09:26.000 --> 00:09:29.000]  和以色列的時事
[00:09:29.000 --> 00:09:31.000]  其中一個身份
[00:09:31.000 --> 00:09:33.000]  我也有的
[00:09:33.000 --> 00:09:37.000]  就是一個師奶
[00:09:37.000 --> 00:09:38.000]  我們就會問
[00:09:38.000 --> 00:09:42.000]  為什麼史詩記
[00:09:42.000 --> 00:09:44.000]  只有底波拉一個女士師
[00:09:44.000 --> 00:09:46.000]  而上帝又會選一個
[00:09:46.000 --> 00:09:49.000]  師奶做史詩呢
[00:09:49.000 --> 00:09:53.000]  經文是沒有刻意去說為什麼
[00:09:53.000 --> 00:09:54.000]  但我們可以相信
[00:09:54.000 --> 00:09:56.000]  上帝選人
[00:09:56.000 --> 00:09:58.000]  他會選不同的人
[00:09:58.000 --> 00:09:59.000]  去做他的工作
[00:09:59.000 --> 00:10:01.000]  例如之前
[00:10:01.000 --> 00:10:03.000]  用左手那個爾忽
[00:10:03.000 --> 00:10:05.000]  這位史詩
[00:10:05.000 --> 00:10:06.000]  還有上次
[00:10:06.000 --> 00:10:07.000]  帕薩肯治說
[00:10:07.000 --> 00:10:10.000]  一個不出名的俄巴底
[00:10:10.000 --> 00:10:12.000]  和一些不同的婦女
[00:10:12.000 --> 00:10:14.000]  其實是因為上帝選人
[00:10:14.000 --> 00:10:17.000]  本身就是用他的標準
[00:10:17.000 --> 00:10:19.000]  而不是我們的標準
[00:10:19.000 --> 00:10:20.000]  但是
[00:10:20.000 --> 00:10:22.000]  以色列是一個
[00:10:22.000 --> 00:10:24.000]  父系的社會
[00:10:24.000 --> 00:10:26.000]  其實說到父系社會
[00:10:26.000 --> 00:10:29.000]  就是說男人當道
[00:10:29.000 --> 00:10:31.000]  男人話事
[00:10:31.000 --> 00:10:34.000]  由一個女人來做領袖
[00:10:34.000 --> 00:10:37.000]  是很不常見的事
[00:10:37.000 --> 00:10:39.000]  大家想像一下
[00:10:39.000 --> 00:10:42.000]  底波拉要在一群人面前
[00:10:42.000 --> 00:10:44.000]  去做判斷
[00:10:44.000 --> 00:10:47.000]  他說他會做史詩做判斷
[00:10:47.000 --> 00:10:50.000]  他要對著很多人
[00:10:50.000 --> 00:10:52.000]  都有一種期待
[00:10:52.000 --> 00:10:53.000]  來到你面前
[00:10:53.000 --> 00:10:54.000]  會有壓力的
[00:10:54.000 --> 00:10:57.000]  但是當時他沒有去抗拒
[00:10:57.000 --> 00:11:00.000]  他是勇敢地承擔了
[00:11:00.000 --> 00:11:02.000]  上帝給他的身份
[00:11:02.000 --> 00:11:04.000]  另外一件事就是
[00:11:04.000 --> 00:11:06.000]  底波拉的名聲
[00:11:06.000 --> 00:11:08.000]  是不少的
[00:11:08.000 --> 00:11:11.000]  我們看看第五節
[00:11:11.000 --> 00:11:13.000]  先播放一下
[00:11:13.000 --> 00:11:15.000]  第五節說到
[00:11:15.000 --> 00:11:17.000]  以色列的眾人
[00:11:17.000 --> 00:11:20.000]  都想以法連山地
[00:11:20.000 --> 00:11:22.000]  那裡其實是
[00:11:22.000 --> 00:11:24.000]  以色列的中間位置
[00:11:24.000 --> 00:11:27.000]  而到了底波拉的宗樹下
[00:11:27.000 --> 00:11:30.000]  就找他做判斷
[00:11:30.000 --> 00:11:31.000]  很有趣
[00:11:31.000 --> 00:11:34.000]  為什麼要說底波拉的宗樹呢
[00:11:34.000 --> 00:11:37.000]  其實就好像一個地標
[00:11:37.000 --> 00:11:39.000]  好像我們現在一說
[00:11:39.000 --> 00:11:41.000]  皇后像廣場
[00:11:41.000 --> 00:11:43.000]  有時候就用一些名人
[00:11:43.000 --> 00:11:46.000]  作為街名地標
[00:11:46.000 --> 00:11:48.000]  其實底波拉每一天
[00:11:48.000 --> 00:11:51.000]  坐在他家前面的宗樹下
[00:11:51.000 --> 00:11:53.000]  就跟這群以色列
[00:11:53.000 --> 00:11:55.000]  上來找他的男女老少
[00:11:55.000 --> 00:11:58.000]  去做判斷
[00:11:58.000 --> 00:12:00.000]  為什麼那些以色列人
[00:12:00.000 --> 00:12:03.000]  不分遠近都要上去找他呢
[00:12:03.000 --> 00:12:06.000]  其實當時
[00:12:06.000 --> 00:12:07.000]  我們說過了
[00:12:07.000 --> 00:12:09.000]  史詩的年代是什麼年代
[00:12:09.000 --> 00:12:11.000]  史詩的年代就是
[00:12:11.000 --> 00:12:14.000]  各人任意而行的年代
[00:12:14.000 --> 00:12:16.000]  根本很多人都不會
[00:12:16.000 --> 00:12:19.000]  正直做的事是對的
[00:12:19.000 --> 00:12:21.000]  是偏離神的道
[00:12:21.000 --> 00:12:24.000]  所以當真的需要去判斷
[00:12:24.000 --> 00:12:27.000]  什麼是公正公義的時候
[00:12:27.000 --> 00:12:29.000]  他們就要去找底波拉
[00:12:29.000 --> 00:12:31.000]  而底波拉呢
[00:12:31.000 --> 00:12:32.000]  剛才一開始說
[00:12:32.000 --> 00:12:34.000]  他有一個跟我一樣的身份
[00:12:34.000 --> 00:12:36.000]  是什麼呢
[00:12:36.000 --> 00:12:42.000]  大家真的客氣了
[00:12:42.000 --> 00:12:44.000]  我覺得這個名字
[00:12:44.000 --> 00:12:47.000]  並不是貶義
[00:12:47.000 --> 00:12:51.000]  底波拉是一位主婦
[00:12:51.000 --> 00:12:54.000]  她要管理好家庭
[00:12:54.000 --> 00:12:55.000]  但她真是
[00:12:55.000 --> 00:12:57.000]  她其實一定是
[00:12:57.000 --> 00:12:58.000]  管理好家庭
[00:12:58.000 --> 00:13:01.000]  她才能再把事情搞定
[00:13:01.000 --> 00:13:04.000]  才坐在家裡
[00:13:04.000 --> 00:13:05.000]  外面的鐘樹下面
[00:13:05.000 --> 00:13:06.000]  那些百姓上來
[00:13:06.000 --> 00:13:08.000]  她就一一跟他們
[00:13:08.000 --> 00:13:11.000]  用神的說話去分辨
[00:13:11.000 --> 00:13:15.000]  去說怎麼去判別公正
[00:13:15.000 --> 00:13:17.000]  這件事都顯示到
[00:13:17.000 --> 00:13:19.000]  她自己一方面
[00:13:19.000 --> 00:13:22.000]  她對自己的責任
[00:13:22.000 --> 00:13:24.000]  她是會好好去處理
[00:13:24.000 --> 00:13:25.000]  另一方面
[00:13:25.000 --> 00:13:27.000]  其實她對神都是很親近的
[00:13:27.000 --> 00:13:30.000]  很能夠清晰地用神的智慧
[00:13:30.000 --> 00:13:33.000]  神的說話去做公正的判別
[00:13:33.000 --> 00:13:35.000]  所以第一點
[00:13:35.000 --> 00:13:37.000]  我想跟大家分享
[00:13:37.000 --> 00:13:38.000]  好的領袖
[00:13:38.000 --> 00:13:40.000]  其實他要有神的智慧
[00:13:40.000 --> 00:13:42.000]  去做判斷
[00:13:42.000 --> 00:13:44.000]  其實這個時代
[00:13:44.000 --> 00:13:45.000]  一般人
[00:13:45.000 --> 00:13:46.000]  或者我們通常
[00:13:46.000 --> 00:13:47.000]  對於一些事
[00:13:47.000 --> 00:13:49.000]  或者人的說話
[00:13:49.000 --> 00:13:51.000]  我們又會怎樣去判斷
[00:13:51.000 --> 00:13:52.000]  或者決定呢
[00:13:52.000 --> 00:13:54.000]  我們是不是會很容易
[00:13:54.000 --> 00:13:56.000]  隨著自己的喜好
[00:13:56.000 --> 00:13:58.000]  我們的常識
[00:13:58.000 --> 00:14:00.000]  我們的常識就去做
[00:14:00.000 --> 00:14:03.000]  我們不是很多問人意見
[00:14:03.000 --> 00:14:05.000]  想怎樣就怎樣
[00:14:05.000 --> 00:14:07.000]  還是不是的
[00:14:07.000 --> 00:14:09.000]  我們資訊的年代
[00:14:09.000 --> 00:14:11.000]  我們會去找專業人士
[00:14:11.000 --> 00:14:12.000]  聽他們的意見
[00:14:12.000 --> 00:14:14.000]  我們又會懂得上網
[00:14:14.000 --> 00:14:15.000]  找很多資訊
[00:14:15.000 --> 00:14:16.000]  最近很流行
[00:14:16.000 --> 00:14:18.000]  不問AI
[00:14:18.000 --> 00:14:20.000]  但是這些方法
[00:14:20.000 --> 00:14:23.000]  雖然可以讓我們闊一點
[00:14:23.000 --> 00:14:24.000]  但是
[00:14:24.000 --> 00:14:27.000]  其實我們自己都要學去分辨
[00:14:27.000 --> 00:14:30.000]  不應該照單全收
[00:14:30.000 --> 00:14:33.000]  因為當中會有一些觀點
[00:14:33.000 --> 00:14:34.000]  有一些知識
[00:14:34.000 --> 00:14:36.000]  其實你不知道從哪裡搜集回來
[00:14:36.000 --> 00:14:38.000]  會有偏頗
[00:14:38.000 --> 00:14:40.000]  包括就算我自己
[00:14:40.000 --> 00:14:41.000]  你問我意見
[00:14:41.000 --> 00:14:43.000]  純粹問我意見
[00:14:43.000 --> 00:14:46.000]  有時我都可能不準確
[00:14:46.000 --> 00:14:48.000]  還有
[00:14:48.000 --> 00:14:50.000]  又會不會有時其實
[00:14:50.000 --> 00:14:53.000]  當你去判斷的時候
[00:14:53.000 --> 00:14:56.000]  其實你只是希望
[00:14:56.000 --> 00:14:59.000]  聽到一些合適的聲音
[00:14:59.000 --> 00:15:02.000]  跟你同聲同氣
[00:15:02.000 --> 00:15:04.000]  當別人一說
[00:15:04.000 --> 00:15:06.000]  跟你不合適的東西
[00:15:06.000 --> 00:15:08.000]  你就已經否定了
[00:15:08.000 --> 00:15:11.000]  那些當然不是判斷
[00:15:11.000 --> 00:15:12.000]  這個時代
[00:15:12.000 --> 00:15:15.000]  雖然我們是沒有時事的
[00:15:15.000 --> 00:15:17.000]  但是
[00:15:17.000 --> 00:15:19.000]  上帝是留下了
[00:15:19.000 --> 00:15:23.000]  一樣非常好的東西給我們
[00:15:23.000 --> 00:15:26.000]  那就是宇宙最強的聖經
[00:15:26.000 --> 00:15:29.000]  我們一定是認定
[00:15:29.000 --> 00:15:32.000]  聖經是我們人生的指南
[00:15:32.000 --> 00:15:34.000]  當我們做判斷
[00:15:34.000 --> 00:15:35.000]  做決定的時候
[00:15:35.000 --> 00:15:37.000]  其實最明智
[00:15:37.000 --> 00:15:40.000]  不是單單去
[00:15:40.000 --> 00:15:42.000]  用自己的知識
[00:15:42.000 --> 00:15:44.000]  或者去求人
[00:15:44.000 --> 00:15:46.000]  問問別人
[00:15:46.000 --> 00:15:47.000]  反而
[00:15:47.000 --> 00:15:49.000]  真的回到聖經
[00:15:49.000 --> 00:15:51.000]  Back to the Bible
[00:15:51.000 --> 00:15:53.000]  很清楚、很明白
[00:15:53.000 --> 00:15:55.000]  究竟神是怎麼說的
[00:15:55.000 --> 00:15:57.000]  神的標準是什麼
[00:15:57.000 --> 00:15:59.000]  這樣才去做一個決定
[00:15:59.000 --> 00:16:01.000]  才是最正確
[00:16:01.000 --> 00:16:03.000]  所以我想問一下
[00:16:03.000 --> 00:16:07.000]  大家最近在什麼事情上
[00:16:07.000 --> 00:16:09.000]  你會去到神的面前去求問
[00:16:09.000 --> 00:16:12.000]  去分辨、去判斷
[00:16:12.000 --> 00:16:16.000]  可不可以出剛才那張圖片
[00:16:16.000 --> 00:16:19.000]  聖經曾經說過
[00:16:19.000 --> 00:16:22.000]  我相信這句說話大家都認識
[00:16:22.000 --> 00:16:26.000]  不如你們讀一下好不好
[00:16:26.000 --> 00:16:29.000]  聖經都市
[00:16:29.000 --> 00:16:33.000]  於教訓篤責使人歸正
[00:16:33.000 --> 00:16:36.000]  教導人學義都市有益的
[00:16:36.000 --> 00:16:39.000]  叫屬神的人得以完全
[00:16:39.000 --> 00:16:42.000]  預備行各樣的善事
[00:16:42.000 --> 00:16:44.000]  我相信這句經文
[00:16:44.000 --> 00:16:46.000]  如果你是回到教會
[00:16:46.000 --> 00:16:48.000]  你應該記得
[00:16:48.000 --> 00:16:51.000]  我那時候上門徒訓練的時候
[00:16:51.000 --> 00:16:53.000]  是必背的
[00:16:53.000 --> 00:16:55.000]  確實是的
[00:16:55.000 --> 00:16:58.000]  如果相信耶穌
[00:16:58.000 --> 00:17:00.000]  跟隨耶穌的門徒
[00:17:00.000 --> 00:17:02.000]  都應該回到神的說話
[00:17:02.000 --> 00:17:06.000]  用神的標準去做一個判斷
[00:17:06.000 --> 00:17:09.000]  才是最合情合理
[00:17:09.000 --> 00:17:11.000]  話說
[00:17:11.000 --> 00:17:14.000]  最近我都跟各別的人分享過
[00:17:14.000 --> 00:17:17.000]  Sandy你最近忙什麼
[00:17:17.000 --> 00:17:20.000]  我就說忙裝修
[00:17:20.000 --> 00:17:24.000]  因為其實兩年多前
[00:17:24.000 --> 00:17:27.000]  我先生抽到居屋
[00:17:27.000 --> 00:17:31.000]  很開心知道大約
[00:17:31.000 --> 00:17:34.000]  今年四月左右就收樓
[00:17:34.000 --> 00:17:36.000]  但是兩個多月前
