
[00:00:00.000 --> 00:00:03.800]  所以今天能夠一起崇拜很感恩
[00:02:59.880 --> 00:03:02.120]  講聖經講到琅琅上口
[00:03:02.120 --> 00:03:03.000]  你問她的時候
[00:03:03.000 --> 00:03:05.960]  可能經年累月在教會裏面受訓練
[00:03:05.960 --> 00:03:07.560]  她會給你一些標準答案
[00:03:07.560 --> 00:03:08.400]  你一問她的時候
[00:03:08.400 --> 00:03:11.040]  她就即問即答 很熟練
[00:03:11.040 --> 00:03:12.520]  但我又見到這些基督徒
[00:03:12.520 --> 00:03:15.080]  可能她都是很熟練
[00:03:15.080 --> 00:03:18.480]  不過你又見到她的生命不是很多改變
[00:03:18.480 --> 00:03:19.360]  為什麼呢
[00:03:19.360 --> 00:03:20.760]  因為那些基督徒
[00:03:20.760 --> 00:03:24.480]  其實她很熟練講聖經
[00:03:24.480 --> 00:03:25.920]  不過她好像照舊行間
[00:03:25.920 --> 00:03:28.200]  甚至做一些文學結構
[00:03:28.200 --> 00:03:29.280]  做一些分析
[00:03:29.280 --> 00:03:30.440]  做一些sentence structure
[00:03:30.440 --> 00:03:31.960]  做完所有東西
[00:03:31.960 --> 00:03:32.520]  做完的時候
[00:03:32.520 --> 00:03:34.560]  但聖經沒有什麼改變她的生命
[00:03:34.560 --> 00:03:37.840]  那些其實和你看一些文學研究
[00:03:37.840 --> 00:03:39.520]  差不多沒有什麼大分別
[00:03:39.520 --> 00:03:42.920]  這些是第二類型的基督徒
[00:03:42.920 --> 00:03:43.920]  第三類型的基督徒
[00:03:43.920 --> 00:03:46.440]  就是當她真的落實看聖經
[00:03:46.440 --> 00:03:48.400]  而聖經在她的生命裏面
[00:03:48.400 --> 00:03:50.280]  她去實踐執行
[00:03:50.280 --> 00:03:51.760]  無論她經過掙扎也好
[00:03:51.760 --> 00:03:53.000]  經過考慮也好
[00:03:53.000 --> 00:03:53.880]  經過試驗也好
[00:03:53.880 --> 00:03:56.080]  即是有起起跌跌也好
[00:03:56.080 --> 00:04:00.360]  她落實去回應執行聖經裏面所講的時候
[00:04:00.360 --> 00:04:02.000]  生命大力改變
[00:04:02.000 --> 00:04:03.800]  所以我見到通常這些基督徒
[00:04:03.800 --> 00:04:06.240]  很大的分裂
[00:04:06.240 --> 00:04:07.120]  有些頂尖媒體和我說
[00:04:07.120 --> 00:04:09.520]  為什麼有些基督徒想耶穌的生命沒什麼改變
[00:04:09.520 --> 00:04:11.000]  我說不是很出奇
[00:04:11.000 --> 00:04:14.240]  其實似乎聖經在她生命中間
[00:04:14.240 --> 00:04:18.800]  怎樣去生發果效
[00:04:18.800 --> 00:04:20.120]  想問一下大家
[00:04:20.120 --> 00:04:23.200]  不過又怕你會不會尷尬
[00:04:23.200 --> 00:04:27.960]  有多少頂尖姐妹已經完全看過聖經一次
[00:04:27.960 --> 00:04:29.520]  寥寥可數
[00:04:29.520 --> 00:04:30.680]  都有
[00:04:30.680 --> 00:04:35.960]  我想看下去不夠一半人看完聖經一次
[00:04:35.960 --> 00:04:36.640]  問少一點
[00:04:36.640 --> 00:04:40.000]  新約聖經看完一次
[00:04:40.000 --> 00:04:42.040]  也是差不多
[00:04:42.040 --> 00:04:45.080]  和我剛才說看說明書的分別差不多
[00:04:45.080 --> 00:04:46.080]  本來已經放在這裏
[00:04:46.080 --> 00:04:47.280]  不過對你來說
[00:04:47.280 --> 00:04:49.280]  不是很熟悉或者不好看
[00:04:49.280 --> 00:04:52.400]  今年教會刻意在裏面說
[00:04:52.400 --> 00:04:56.840]  我們想成為一個愛慕聖經的群體
[00:04:56.840 --> 00:04:58.160]  有一段經文和大家分享
[00:04:58.160 --> 00:05:01.760]  提摩太后書第三章一至十七節
[00:05:01.760 --> 00:05:03.480]  我們讀一下這段經文
[00:05:03.480 --> 00:05:05.520]  提摩太后書三章一至十七節
[00:05:05.520 --> 00:05:09.000]  我們一起讀這段經文
[00:05:09.000 --> 00:05:12.920]  你該知道末世必有危險的日子來到
[00:05:12.920 --> 00:05:15.640]  因為那時人要專顧自己
[00:05:15.640 --> 00:05:17.160]  貪愛賤才
[00:05:17.160 --> 00:05:18.360]  自誇狂傲
[00:05:18.360 --> 00:05:19.000]  蚌毒
[00:05:19.000 --> 00:05:20.080]  違背父母
[00:05:20.080 --> 00:05:21.240]  忘恩負義
[00:05:21.240 --> 00:05:22.600]  心不聖潔
[00:05:22.600 --> 00:05:24.200]  母親情不解怨
[00:05:24.200 --> 00:05:25.280]  好說蠶言
[00:05:25.280 --> 00:05:26.520]  不能自約
[00:05:26.520 --> 00:05:27.560]  性情凶暴
[00:05:27.560 --> 00:05:28.920]  不愛良善
[00:05:28.920 --> 00:05:31.040]  賣主賣友任意妄為
[00:05:31.040 --> 00:05:31.920]  自高自大
[00:05:31.920 --> 00:05:32.720]  愛艷樂
[00:05:32.720 --> 00:05:33.840]  不愛神
[00:05:33.840 --> 00:05:35.120]  有敬虔的外貌
[00:05:35.120 --> 00:05:37.240]  卻失了敬虔的實意
[00:05:37.240 --> 00:05:39.520]  這等人你要躲開
[00:05:39.520 --> 00:05:42.000]  那偷盡人家牢籠無知婦女的
[00:05:42.000 --> 00:05:43.560]  正是這等人
[00:05:43.560 --> 00:05:45.640]  這些婦女擔負罪惡
[00:05:45.640 --> 00:05:47.720]  被各樣的肢肉引誘
[00:05:47.720 --> 00:05:48.920]  常常學習
[00:05:48.920 --> 00:05:51.480]  終究不能明白真道
[00:05:51.480 --> 00:05:53.520]  從前雅尼和楊斐
[00:05:53.520 --> 00:05:55.360]  怎樣抵擋摩西
[00:05:55.360 --> 00:05:58.000]  這樣的人也怎樣抵擋真道
[00:05:58.000 --> 00:05:59.880]  他們的心地壞了
[00:05:59.880 --> 00:06:02.520]  在真道上是可廢棄的
[00:06:02.520 --> 00:06:05.440]  然而他們不能再這樣抵擋
[00:06:05.440 --> 00:06:09.680]  因為他們的愚昧必在眾人面前顯露出來
[00:06:09.680 --> 00:06:11.600]  像那二人一樣
[00:06:11.600 --> 00:06:13.840]  但你已經服從了我的教訓
[00:06:13.840 --> 00:06:17.800]  品行至向信心、寬容、愛心、忍耐
[00:06:17.800 --> 00:06:20.600]  以及我在安提阿爾戈·廉勞斯德
[00:06:20.600 --> 00:06:23.000]  所遭遇的逼迫、苦難
[00:06:23.000 --> 00:06:25.520]  我所忍受的苦是何等的逼迫
[00:06:25.520 --> 00:06:27.680]  但從這一切苦難中
[00:06:27.680 --> 00:06:30.120]  主都把我救出來了
[00:06:30.120 --> 00:06:31.120]  不但如此
[00:06:31.120 --> 00:06:34.320]  凡納至在基督耶穌裡敬前度日的
[00:06:34.320 --> 00:06:36.160]  也都要受逼迫
[00:06:36.160 --> 00:06:38.440]  只是作惡的和迷惑人的
[00:06:38.440 --> 00:06:40.000]  必越久越惡
[00:06:40.000 --> 00:06:42.760]  他欺控人也被人欺控
[00:06:42.760 --> 00:06:43.880]  但你所學習的
[00:06:43.880 --> 00:06:46.560]  所確信的要存在心內
[00:06:46.560 --> 00:06:49.000]  因為你知道是跟誰學的
[00:06:49.000 --> 00:06:52.240]  並且知道你是從小明白聖經
[00:06:52.240 --> 00:06:53.600]  這聖經能使你
[00:06:53.600 --> 00:06:56.880]  因信基督耶穌有得救的智慧
[00:06:56.880 --> 00:06:59.040]  聖經都是神所默示的
[00:06:59.040 --> 00:07:00.440]  於教訓督澤
[00:07:00.440 --> 00:07:04.040]  指引歸正教導人學而都是有益的
[00:07:04.040 --> 00:07:10.320]  叫屬神的人得以完全預備行各樣的善事
[00:07:10.320 --> 00:07:13.600]  我很感恩這一段經文
[00:07:13.600 --> 00:07:16.800]  《提摩套書》三章一至十七節
[00:07:16.800 --> 00:07:19.000]  是我初回教會的時候
[00:07:19.000 --> 00:07:23.120]  那一年不知道教會推背經的運動
[00:07:23.120 --> 00:07:25.120]  那一年在我十多歲的時間
[00:07:25.120 --> 00:07:28.440]  中學回教會的時間背這張聖經
[00:07:28.440 --> 00:07:31.720]  背了到今時今日已經幾十年
[00:07:31.720 --> 00:07:35.840]  我仍然很深刻記得這張聖經
[00:07:35.840 --> 00:07:39.920]  這張聖經裡面主要分為兩個段落
[00:07:39.920 --> 00:07:41.120]  一至九節是一個段落
[00:07:41.120 --> 00:07:43.440]  十至十七節是另一個段落
[00:07:43.440 --> 00:07:51.280]  一至九節都是從負面的角度去說一些末世紀的事情
[00:07:51.280 --> 00:08:00.600]  十至十七節是從正面的角度去肯定我們怎樣去理解聖經
[00:08:00.600 --> 00:08:02.600]  開始他說你該知道知道甚麼
[00:08:02.600 --> 00:08:05.360]  他說末世必有危險的日子來到
[00:08:05.360 --> 00:08:08.400]  一開頭的時間開宗明義立刻就說
[00:08:08.400 --> 00:08:10.920]  他說頂姐妹你要留意
[00:08:10.920 --> 00:08:15.040]  在末世的時間必定有危險的日子來到
[00:08:15.040 --> 00:08:21.240]  有甚麼在末世裡面出現我們要留意呢
[00:08:21.240 --> 00:08:23.640]  裡面一連棄說讀得很快
[00:08:23.640 --> 00:08:27.600]  他說了十九項末世紀的一些特徵
[00:08:27.600 --> 00:08:30.800]  剛才讀的時候不詳細讀 他說人要專顧自己貪愛錢財
[00:08:30.800 --> 00:08:38.040]  有十九項末世紀的一些描述
[00:08:38.040 --> 00:08:40.320]  一頭一尾他說人要專顧自己
[00:08:40.320 --> 00:08:42.120]  有敬填愛貌失了敬填實義
[00:08:42.120 --> 00:08:46.640]  十八節就說到人在裡面愛燕落不愛神
[00:08:46.640 --> 00:08:49.720]  簡單來說這十九項你回去慢慢數一下
[00:08:49.720 --> 00:08:54.680]  慢慢圈一下你會圈得完這十九項末世紀的特徵
[00:08:54.680 --> 00:09:04.040]  裡面其實是說這十九項末世紀的特徵的時間
[00:09:04.040 --> 00:09:08.440]  其實我們很熟悉的一些經文
[00:09:08.440 --> 00:09:10.440]  最大的誡明
[00:09:10.440 --> 00:09:13.520]  你要盡心盡性盡義盡力愛著你的神
[00:09:13.520 --> 00:09:15.600]  其次就是要愛人如己
[00:09:15.600 --> 00:09:18.120]  沒有比這個誡明更加大
[00:09:18.120 --> 00:09:21.280]  我們很熟悉這個誡明說我們要愛神愛人
[00:09:21.280 --> 00:09:27.040]  但是剛剛說的提摩太后書第三章末世紀的特徵
[00:09:27.040 --> 00:09:30.240]  正正就是這個大誡明的一個相反
[00:09:30.240 --> 00:09:32.640]  人不愛上帝又不愛人
[00:09:32.640 --> 00:09:36.200]  人只愛誰呢?人只愛自己
[00:09:36.200 --> 00:09:43.240]  所以剛剛那十九項特徵正正和大誡明完全相反的一個描述
[00:09:43.240 --> 00:09:48.280]  簡單地歸納那十九項末世紀的一些情況
[00:09:48.280 --> 00:09:54.160]  全部這些是對神的毀謗
[00:09:54.160 --> 00:09:55.040]  即是褻瀆
[00:09:55.040 --> 00:09:55.880]  心不正潔
[00:09:55.880 --> 00:09:59.720]  即是一些思緒時時想一些不好的事
[00:09:59.720 --> 00:10:00.680]  不愛良善
[00:10:00.680 --> 00:10:01.560]  賣主賣友
[00:10:01.560 --> 00:10:03.280]  愛艷樂不愛神
[00:10:03.280 --> 00:10:04.760]  有敬虔的愛貌
[00:10:04.760 --> 00:10:06.520]  失了敬虔的實意
[00:10:06.520 --> 00:10:07.480]  即是對神來說
[00:10:07.480 --> 00:10:08.720]  在他們的信仰生活裡面
[00:10:08.720 --> 00:10:09.400]  褻瀆神
[00:10:09.400 --> 00:10:10.240]  得罪神
[00:10:10.240 --> 00:10:12.560]  在裡面賣主賣友
[00:10:12.560 --> 00:10:13.800]  甚至不再愛神
[00:10:13.800 --> 00:10:15.480]  只愛艷樂
[00:10:15.480 --> 00:10:17.280]  有許多虛有其表的情況
[00:10:17.280 --> 00:10:19.440]  但是沒有了屬靈真實的意義
[00:10:19.440 --> 00:10:22.280]  這是對神他們的回應
[00:10:22.280 --> 00:10:23.480]  對家庭
[00:10:23.480 --> 00:10:24.720]  對家庭他們違背父母
[00:10:24.720 --> 00:10:25.840]  即是勃逆父母
[00:10:25.840 --> 00:10:27.000]  忘恩負義
[00:10:27.000 --> 00:10:28.920]  對神對人都怨聲載道
[00:10:28.920 --> 00:10:29.640]  無親情
[00:10:29.640 --> 00:10:33.640]  即是甚至在家庭裡面成員間的愛已經沒有了
[00:10:33.640 --> 00:10:34.440]  即是不解怨
[00:10:34.440 --> 00:10:36.960]  就是一些不肯和人和解
[00:10:36.960 --> 00:10:38.720]  和其他人的關係非常惡劣
[00:10:38.720 --> 00:10:42.000]  在家庭裡面
[00:10:42.000 --> 00:10:43.960]  對自己
[00:10:43.960 --> 00:10:44.720]  尊顧自己
[00:10:44.720 --> 00:10:47.360]  即是愛自己 貪愛錢財 愛錢
[00:10:47.360 --> 00:10:48.920]  自誇
[00:10:48.920 --> 00:10:50.840]  即是大言不慚 虛有其表
[00:10:50.840 --> 00:10:51.640]  狂傲
[00:10:51.640 --> 00:10:54.240]  那種過份去彰顯自己
[00:10:54.240 --> 00:10:55.200]  好說 殘嚴
[00:10:55.200 --> 00:10:57.360]  即是毀謗人際關係
[00:10:57.360 --> 00:10:58.240]  不能自虐
[00:10:58.240 --> 00:11:00.680]  即是那種沒有自制的能力
[00:11:00.680 --> 00:11:01.880]  性情兇暴
[00:11:01.880 --> 00:11:04.080]  就是那種殘暴
[00:11:04.080 --> 00:11:05.040]  任意妄為
[00:11:05.040 --> 00:11:07.400]  即是隨自己的意思想做就怎樣做
[00:11:07.400 --> 00:11:08.040]  任意妄為
[00:11:08.040 --> 00:11:10.120]  那種吹噓自高自大
[00:11:10.120 --> 00:11:11.440]  愛艷樂不愛神
[00:11:11.440 --> 00:11:14.240]  很強調個人那種享受
[00:11:14.240 --> 00:11:16.600]  所以是對自己裡面
[00:11:16.600 --> 00:11:18.040]  你見到有很多的扭曲
[00:11:18.040 --> 00:11:18.960]  對神的扭曲
[00:11:18.960 --> 00:11:19.840]  對家庭的扭曲
[00:11:19.840 --> 00:11:22.840]  對自己的扭曲
[00:11:22.840 --> 00:11:24.440]  簡單地說
[00:11:24.440 --> 00:11:27.880]  十九項末世紀的特徵
[00:11:27.880 --> 00:11:30.640]  凸顯了一件事
[00:11:30.640 --> 00:11:31.680]  其實讀完這麼多東西
[00:11:31.680 --> 00:11:34.720]  十九項凸顯了什麼事呢
[00:11:34.720 --> 00:11:36.480]  以自我為中心
[00:11:36.480 --> 00:11:38.960]  一切都是我我我我我我
[00:11:38.960 --> 00:11:40.240]  所有都是我
[00:11:40.240 --> 00:11:41.920]  如果你留意看
[00:11:41.920 --> 00:11:44.200]  其實除了自我為中心
[00:11:44.200 --> 00:11:47.040]  我右下角有個「主」字
[00:11:47.040 --> 00:11:50.920]  一個很小的「主」字
[00:11:50.920 --> 00:11:52.960]  這個就是頭十九節的反映
[00:11:52.960 --> 00:11:56.440]  將自我放大到無限膨脹
[00:11:56.440 --> 00:11:58.080]  但將主放在一邊
[00:11:58.080 --> 00:11:59.160]  放在一角
[00:11:59.160 --> 00:12:08.440]  這個就是末世紀那種特徵
[00:12:08.440 --> 00:12:09.560]  這幅圖我不知道有沒有頂
[00:12:09.560 --> 00:12:11.360]  只不過你以前見過
[00:12:11.360 --> 00:12:14.800]  這幅圖是何時出現的呢
[00:12:14.800 --> 00:12:15.720]  通常你去
[00:12:15.720 --> 00:12:17.960]  如果有人跟你傳福音的時間
[00:12:17.960 --> 00:12:19.680]  那時候有本小冊子叫
[00:12:19.680 --> 00:12:21.600]  「四個屬靈的原則」
[00:12:21.600 --> 00:12:24.000]  通常去到問人信不信耶穌的時候
[00:12:24.000 --> 00:12:25.200]  出你這幅圖
[00:12:25.200 --> 00:12:27.040]  你想好像左邊那幅圖
[00:12:27.040 --> 00:12:28.880]  我坐在寶座上面
[00:12:28.880 --> 00:12:30.880]  十字架在圈外
[00:12:30.880 --> 00:12:33.280]  我自己管理很凌亂
[00:12:33.280 --> 00:12:35.920]  還是主耶穌讓出一個寶座
[00:12:35.920 --> 00:12:37.520]  你坐在寶座上面
[00:12:37.520 --> 00:12:39.680]  我的生命井然有序呢
[00:12:39.680 --> 00:12:42.360]  每次用「四個屬靈的原則」
[00:12:42.360 --> 00:12:43.400]  跟別人講福音的時候
[00:12:43.400 --> 00:12:44.680]  通常就問一些朋友
[00:12:44.680 --> 00:12:45.440]  你選擇哪一個
[00:12:45.440 --> 00:12:47.680]  現在你生命的狀態是哪一個狀態
[00:12:47.680 --> 00:12:49.880]  是我自己坐在寶座上面
[00:12:49.880 --> 00:12:51.280]  還是上帝坐在寶座上
[00:12:51.280 --> 00:12:53.320]  通常都是左邊
[00:12:53.320 --> 00:12:55.240]  你願意你往後的生命
[00:12:55.240 --> 00:12:56.960]  繼續自己坐在寶座上
[00:12:56.960 --> 00:12:58.400]  還是上帝管理你的生命
[00:12:58.400 --> 00:13:00.160]  井然有序
[00:13:00.160 --> 00:13:01.200]  通常問一些朋友
[00:13:01.200 --> 00:13:02.880]  他願意信耶穌的時候
[00:13:02.880 --> 00:13:05.040]  就是一個信心的轉移
[00:13:05.040 --> 00:13:06.600]  由左邊移去右邊
[00:13:06.600 --> 00:13:08.040]  由過往自我為中心
[00:13:08.040 --> 00:13:11.080]  轉變成為以上帝為中心
[00:13:11.080 --> 00:13:12.960]  一幅很有意思的圖
[00:13:12.960 --> 00:13:15.200]  我經常都用這幅圖
[00:13:15.200 --> 00:13:16.520]  今時今日對頂姐妹來說
[00:13:16.520 --> 00:13:18.600]  我不知道對你來說
[00:13:18.600 --> 00:13:21.960]  你是又回到左邊那幅圖
[00:13:21.960 --> 00:13:24.480]  以自己掌管著生命
[00:13:24.480 --> 00:13:25.600]  還是右邊那幅圖
[00:13:25.600 --> 00:13:28.960]  真是我生命交給上帝去管理呢
[00:13:28.960 --> 00:13:30.320]  所以這幅圖我覺得不單止
[00:13:30.320 --> 00:13:33.000]  是在報道信耶穌上面用
[00:13:33.000 --> 00:13:35.880]  而每一次又再問我們頂姐妹
[00:13:35.880 --> 00:13:39.120]  我們今時今日此時此刻此模樣
[00:13:39.120 --> 00:13:41.960]  我們生命的狀態是怎樣呢
[00:13:41.960 --> 00:13:43.400]  是我們自己在管理生命
[00:13:43.400 --> 00:13:45.080]  還是我們將生命交給上帝
[00:13:45.080 --> 00:13:49.880]  在裏面去管理呢
[00:13:49.880 --> 00:13:50.960]  講完頭五節的時候
[00:13:50.960 --> 00:13:52.320]  從反面的角度裏面
[00:13:52.320 --> 00:13:54.240]  講到敵黨真理的一些例子
[00:13:54.240 --> 00:13:59.640]  在裏面去舉例
[00:13:59.640 --> 00:14:00.920]  哪偷盡人家
[00:14:00.920 --> 00:14:02.760]  勞農無知婦女的正事者等人
[00:14:02.760 --> 00:14:04.240]  這些婦女擔負罪惡
[00:14:04.240 --> 00:14:06.960]  被各樣的私慾牽引誘惑
[00:14:06.960 --> 00:14:09.560]  這些婦女直接進入家庭裏面
[00:14:09.560 --> 00:14:12.840]  在家庭裏面被勞農支配家庭
[00:14:12.840 --> 00:14:17.320]  將這些不好的東西帶入家庭裏面
[00:14:17.320 --> 00:14:19.080]  這些婦女常常學習
[00:14:19.080 --> 00:14:20.440]  終究不能明白真道
[00:14:20.440 --> 00:14:23.200]  就是前面那十九樣末世紀風情
[00:14:23.200 --> 00:14:25.080]  一直學習到最後
[00:14:25.080 --> 00:14:32.720]  就是離開真道離開信仰
[00:14:32.720 --> 00:14:35.880]  從前阿彌和楊比怎樣抵擋摩西
[00:14:35.880 --> 00:14:37.880]  這些人都同樣怎樣抵擋真道
[00:14:37.880 --> 00:14:40.800]  他們的心底壞料在真道上可廢棄
[00:14:40.800 --> 00:14:41.960]  在教育聖經裏面
[00:14:41.960 --> 00:14:43.400]  其實沒有出現過阿彌和楊比
[00:14:43.400 --> 00:14:44.600]  不知是誰來的
[00:14:44.600 --> 00:14:46.040]  很大機會出現在
[00:14:46.040 --> 00:14:49.120]  猜疾記第七章八節到第二十五節
[00:14:49.120 --> 00:14:51.240]  其實當時一些猶太的文獻
[00:14:51.240 --> 00:14:52.960]  在昆蘭社團的作品裏面
[00:14:52.960 --> 00:14:54.400]  就講這兩個人
[00:14:54.400 --> 00:14:58.160]  其實這兩個人主要是一些術士長
[00:14:58.160 --> 00:15:01.680]  他們多番攔阻以色列人出埃及
[00:15:01.680 --> 00:15:03.240]  甚至窮追猛打
[00:15:03.240 --> 00:15:05.520]  引誘以色列人離開信仰
[00:15:05.520 --> 00:15:07.440]  這兩個人就是這樣的背景
[00:15:07.440 --> 00:15:09.080]  引領以色列人離開信仰
[00:15:09.080 --> 00:15:12.240]  甚至叫他們放棄信仰
[00:15:12.240 --> 00:15:13.440]  所以用了一些婦女
[00:15:13.440 --> 00:15:18.440]  然後用了阿彌和楊比去抵擋真道的時候
[00:15:18.440 --> 00:15:21.200]  保羅就說他們不再這樣抵擋
[00:15:21.200 --> 00:15:26.080]  因為他們的愚昧必在眾人面前顯露出來
[00:15:26.080 --> 00:15:27.960]  像那二人一樣
[00:15:27.960 --> 00:15:29.080]  這些人雖然這樣抵擋
[00:15:29.080 --> 00:15:31.040]  最終都是功敗垂勝
[00:15:31.040 --> 00:15:34.560]  以色列人仍然可以成功進入埃及
[00:15:34.560 --> 00:15:39.520]  完成出埃及的壯舉
[00:15:39.520 --> 00:15:42.080]  後九節講完這些從反面的角度
[00:15:42.080 --> 00:15:43.800]  講到人以自我為中心
[00:15:43.800 --> 00:15:46.480]  講到末世紀的風情的時間
[00:15:46.480 --> 00:15:49.000]  第十節開始就從正面的角度
[00:15:49.000 --> 00:15:51.480]  去講到我們馴服真道
[00:15:51.480 --> 00:15:53.120]  保羅說你不要學那些婦女
[00:15:53.120 --> 00:15:54.320]  不要學阿彌楊比
[00:15:54.320 --> 00:15:55.360]  他要學誰呢
[00:15:55.360 --> 00:15:56.720]  你學我吧
[00:15:56.720 --> 00:15:58.960]  但你已經服從了我的教訓
[00:15:58.960 --> 00:16:03.120]  品行、智向、信心、寬容、愛心、忍耐
[00:16:03.120 --> 00:16:05.840]  這裡講到他們從正面的角度
[00:16:05.840 --> 00:16:08.480]  你知道你一直在學
[00:16:08.480 --> 00:16:16.280]  去馴服、去仿效我的一些不同的事情
[00:16:16.280 --> 00:16:18.080]  你學保羅吧
[00:16:18.080 --> 00:16:19.760]  學我的教訓、學我的教導
[00:16:19.760 --> 00:16:21.440]  我的品行就是我的生活方式
[00:16:21.440 --> 00:16:22.960]  我的智向就是我的立志
[00:16:22.960 --> 00:16:26.400]  我的目標就是我的對神那份心智
[00:16:26.400 --> 00:16:29.600]  信心就是講到保羅在方式上對神的倚靠
[00:16:29.600 --> 00:16:33.120]  那份忍耐就是神過往怎樣給保羅有機會
[00:16:33.120 --> 00:16:36.800]  寬容就是你知道過往保羅怎樣逼迫教會
[00:16:36.800 --> 00:16:40.080]  上帝仍然給他機會以至改變他的生命
[00:16:40.080 --> 00:16:42.240]  他說我已經服從了
[00:16:42.240 --> 00:16:46.840]  你已經服從了我的教訓、品行、智向、信心、寬容、愛心、忍耐
