
[00:00:00.000 --> 00:00:04.960]  今天我們要從《箴言》跟《詩篇》
[00:05:29.240 --> 00:05:32.320]  你就看見在好多的情形之下
[00:05:32.320 --> 00:05:34.920]  神怎麼把你帶領過來的
[00:05:34.920 --> 00:05:37.960]  我們一生中間蒙神的恩典
[00:05:37.960 --> 00:05:41.160]  就是因為我們能夠來依靠神
[00:05:41.160 --> 00:05:43.520]  有一位愛我們的神
[00:05:43.520 --> 00:05:45.040]  他看過我們
[00:05:45.040 --> 00:05:46.760]  常常與我們同在
[00:05:46.760 --> 00:05:50.640]  我們就可以來依靠他
[00:05:50.640 --> 00:05:54.440]  但是這就是我們要的堅信
[00:05:54.440 --> 00:05:59.040]  堅信的意思就是對他有信心有把握
[00:05:59.040 --> 00:06:01.040]  英文叫做confidence
[00:06:01.040 --> 00:06:04.960]  你對這個人有堅信有confidence
[00:06:04.960 --> 00:06:09.000]  那就是你對他說的話也好
[00:06:09.000 --> 00:06:10.560]  對他做的事情也好
[00:06:10.560 --> 00:06:12.440]  你都很有把握
[00:06:12.440 --> 00:06:15.440]  我們對神也是要這樣
[00:06:15.440 --> 00:06:17.000]  不是說單單依靠
[00:06:17.000 --> 00:06:20.240]  你還要來堅定的來相信神
[00:06:20.240 --> 00:06:24.600]  這樣的話你的依靠才能夠落實
[00:06:24.600 --> 00:06:28.920]  才能夠是確實的
[00:06:28.920 --> 00:06:32.720]  那我們怎麼樣來堅信神呢
[00:06:32.720 --> 00:06:37.680]  第一個最重要的就是認罪悔改
[00:06:37.680 --> 00:06:41.120]  這就從我們信主的時候一開始
[00:06:41.120 --> 00:06:46.360]  就是我們怎麼能夠從不信任神到信任神呢
[00:06:46.360 --> 00:06:49.960]  就是因為我們在主的面前
[00:06:49.960 --> 00:06:52.360]  我們認罪悔改
[00:06:52.360 --> 00:06:55.880]  當我們能夠認罪悔改的話
[00:06:55.880 --> 00:07:02.400]  就是我們對跟神中間的距離就沒有了
[00:07:02.400 --> 00:07:06.000]  我們對神就有一個把握
[00:07:06.000 --> 00:07:08.280]  知道他赦免我的罪
[00:07:08.280 --> 00:07:15.280]  所以剛才我們讀到詩篇三十二篇第五
[00:07:15.280 --> 00:07:17.160]  這段《聖經》裡頭
[00:07:17.160 --> 00:07:20.800]  這個是大衛寫的詩篇
[00:07:20.800 --> 00:07:24.760]  大衛在詩篇一開始就說了
[00:07:24.760 --> 00:07:26.960]  他就說
[00:07:26.960 --> 00:07:30.240]  赦免其過遮蓋其罪的
[00:07:30.240 --> 00:07:32.440]  這人是有福的
[00:07:32.440 --> 00:07:34.880]  這是大衛自己的經歷
[00:07:34.880 --> 00:07:38.520]  這是大衛在他犯罪以後
[00:07:38.520 --> 00:07:44.400]  他蒙神的赦免以後他寫的詩篇
[00:07:44.400 --> 00:07:49.800]  所以在羅馬書裡頭也引用這句話
[00:07:49.800 --> 00:07:54.280]  能夠被神赦免過錯
[00:07:54.280 --> 00:07:58.280]  能夠他的罪得到遮蓋
[00:07:58.280 --> 00:08:02.640]  這個人是有福的
[00:08:02.640 --> 00:08:04.360]  第三節大衛就說了
[00:08:04.360 --> 00:08:07.600]  他說我閉口不認罪的時候
[00:08:07.600 --> 00:08:12.400]  因松了哀恨而骨頭苦幹
[00:08:12.400 --> 00:08:14.200]  大衛犯了罪以後
[00:08:14.200 --> 00:08:16.440]  照他認罪悔改
[00:08:16.440 --> 00:08:18.200]  並不是說很快
[00:08:18.200 --> 00:08:20.840]  差不多過了差不多一年的時間
[00:08:20.840 --> 00:08:22.920]  將近一年的時間
[00:08:22.920 --> 00:08:24.720]  就在這一年當中
[00:08:24.720 --> 00:08:27.160]  他說我沒有認罪
[00:08:27.160 --> 00:08:30.320]  我一直裡面是很痛苦
[00:08:30.320 --> 00:08:31.680]  到第五節就說
[00:08:31.680 --> 00:08:34.440]  我向你承明我的罪
[00:08:34.440 --> 00:08:37.200]  不米滿我的訛
[00:08:37.200 --> 00:08:41.520]  到了先知拉丹來見到大衛
[00:08:41.520 --> 00:08:44.640]  指出來他是犯了姦淫
[00:08:44.640 --> 00:08:46.320]  犯了殺人的罪
[00:08:46.320 --> 00:08:51.280]  這個時候大衛才向神悔改認罪
[00:08:51.280 --> 00:08:54.920]  他說他向神承明他的罪
[00:08:54.920 --> 00:08:56.800]  所以我們可以看到
[00:08:56.800 --> 00:09:01.120]  當大衛以前閉口不認罪的時候
[00:09:01.120 --> 00:09:03.320]  就是他不相信神
[00:09:03.320 --> 00:09:05.680]  不相信神會赦免他
[00:09:05.680 --> 00:09:11.800]  很可能仇敵撒旦會對他說
[00:09:11.800 --> 00:09:14.680]  你犯了這麼大的罪
[00:09:14.680 --> 00:09:17.000]  神怎麼會赦免你呢
[00:09:17.000 --> 00:09:21.480]  神怎麼會像你這樣的人
[00:09:21.480 --> 00:09:23.680]  神怎麼還會要你呢
[00:09:23.680 --> 00:09:26.560]  神不會愛你的
[00:09:26.560 --> 00:09:28.960]  所以有時候我們犯了錯了
[00:09:28.960 --> 00:09:30.160]  會犯了罪了
[00:09:30.160 --> 00:09:32.120]  我們不敢認罪
[00:09:32.120 --> 00:09:34.040]  到神面前悔改認罪
[00:09:34.040 --> 00:09:36.280]  就是我們還不相信神
[00:09:36.280 --> 00:09:38.680]  我們還不堅信神
[00:09:38.680 --> 00:09:41.240]  不是堅定的相信神
[00:09:41.240 --> 00:09:42.920]  以為神不要我們了
[00:09:42.920 --> 00:09:44.880]  以為神不愛我們了
[00:09:44.880 --> 00:09:46.640]  神不會赦免我們
[00:09:46.640 --> 00:09:48.960]  不會原諒我們的
[00:09:48.960 --> 00:09:49.840]  這樣的話
[00:09:49.840 --> 00:09:52.400]  當你不相信神的時候
[00:09:52.400 --> 00:09:55.440]  你就一直在痛苦裡頭
[00:09:55.440 --> 00:09:58.880]  但是感謝神
[00:09:58.880 --> 00:10:00.760]  當他認罪以後
[00:10:00.760 --> 00:10:02.720]  大衛認罪以後
[00:10:02.720 --> 00:10:06.520]  他就說都赦免其罪赦免其過的人
[00:10:06.520 --> 00:10:09.960]  這人也是有福的
[00:10:09.960 --> 00:10:12.720]  所以這個就是基督徒
[00:10:12.720 --> 00:10:20.520]  基督徒為什麼我們不敢認罪
[00:10:20.520 --> 00:10:23.040]  就是怕神來刑罰我們
[00:10:23.040 --> 00:10:24.920]  我們為什麼不敢認罪
[00:10:24.920 --> 00:10:29.720]  我們就是怕神不赦免我們
[00:10:29.720 --> 00:10:35.040]  但當我們能夠堅定的相信神是愛我們
[00:10:35.040 --> 00:10:37.640]  而且他的話也說過
[00:10:37.640 --> 00:10:39.960]  說你們若認自己的罪
[00:10:39.960 --> 00:10:41.160]  神是信使的
[00:10:41.160 --> 00:10:42.520]  是公義的
[00:10:42.520 --> 00:10:44.360]  必要赦免你們的罪
[00:10:44.360 --> 00:10:46.840]  洗淨你們一切的不義
[00:10:46.840 --> 00:10:48.560]  當你相信神的話
[00:10:48.560 --> 00:10:50.160]  相信神
[00:10:50.160 --> 00:10:51.320]  你這樣的話
[00:10:51.320 --> 00:10:56.240]  你就能夠來依靠他
[00:10:56.240 --> 00:10:58.960]  古代的一個聖徒叫奧夫斯丁
[00:10:58.960 --> 00:11:00.640]  是很出名的
[00:11:00.640 --> 00:11:05.440]  不單單是
[00:11:05.440 --> 00:11:06.720]  他那個時候
[00:11:06.720 --> 00:11:11.600]  他是天主教裡頭一個很出名的人物
[00:11:11.600 --> 00:11:12.960]  他就說過了
[00:11:12.960 --> 00:11:19.880]  他說一個罪人跟聖徒有什麼區別
[00:11:19.880 --> 00:11:22.280]  他說罪人
[00:11:22.280 --> 00:11:23.640]  什麼是罪人呢
[00:11:23.640 --> 00:11:28.680]  罪人就是他躲藏主的面
[00:11:28.680 --> 00:11:30.720]  神的面
[00:11:30.720 --> 00:11:32.760]  那什麼是基督徒
[00:11:32.760 --> 00:11:34.320]  什麼是聖徒呢
[00:11:34.320 --> 00:11:39.200]  就是他是躲藏在神的裡頭
[00:11:39.200 --> 00:11:42.600]  一個就是躲藏神的面
[00:11:42.600 --> 00:11:45.560]  就是離開神的面
[00:11:45.560 --> 00:11:48.640]  一個就是躲藏在神裡面
[00:11:48.640 --> 00:11:50.960]  都是躲藏
[00:11:50.960 --> 00:11:54.680]  一個是不敢來到神面前
[00:11:54.680 --> 00:11:56.960]  躲避神
[00:11:56.960 --> 00:12:01.280]  一個他藏身在神的裡頭
[00:12:01.280 --> 00:12:02.640]  都是躲藏
[00:12:02.640 --> 00:12:04.600]  但是很不同
[00:12:04.600 --> 00:12:06.560]  從這個裡面就看到
[00:12:06.560 --> 00:12:10.960]  一個是罪人他躲開神
[00:12:10.960 --> 00:12:13.680]  就像亞當和夏娃犯罪以後
[00:12:13.680 --> 00:12:17.400]  當神到伊甸園來找他們的時候
[00:12:17.400 --> 00:12:18.440]  他們在什麼地方
[00:12:18.440 --> 00:12:20.280]  他們躲起來了
[00:12:20.280 --> 00:12:21.840]  不敢見神的面
[00:12:21.840 --> 00:12:24.280]  這就是罪人的情況
[00:12:24.280 --> 00:12:27.560]  當一個人不躲藏神的面
[00:12:27.560 --> 00:12:30.440]  而且他能夠來到神的面前
[00:12:30.440 --> 00:12:34.360]  他就躲藏在藏身在主的裡面
[00:12:34.360 --> 00:12:36.560]  藏身在神的裡面
[00:12:36.560 --> 00:12:38.960]  他就是一個基督徒
[00:12:38.960 --> 00:12:41.440]  基督徒不是躲開神
[00:12:41.440 --> 00:12:46.240]  基督徒是藏身在主的裡面
[00:12:46.240 --> 00:12:51.400]  我們信主以後也是會偶然犯罪
[00:12:51.400 --> 00:12:55.000]  犯罪不是成為我們的習慣了
[00:12:55.000 --> 00:12:58.120]  犯罪以後我們心裡頭很不平安
[00:12:58.120 --> 00:13:00.320]  覺得很痛苦
[00:13:00.320 --> 00:13:02.040]  但是感謝神
[00:13:02.040 --> 00:13:06.040]  神給我們的話就說
[00:13:06.040 --> 00:13:08.280]  在我們犯罪以後
[00:13:08.280 --> 00:13:13.200]  我們還需要堅定的來相信神
[00:13:13.200 --> 00:13:16.320]  立即的來轉向神
[00:13:16.320 --> 00:13:20.080]  這就是神的話告訴我們的
[00:13:20.080 --> 00:13:22.120]  我們在犯罪以後
[00:13:22.120 --> 00:13:23.680]  我們不要因為犯罪
[00:13:23.680 --> 00:13:25.600]  我們就害怕神了
[00:13:25.600 --> 00:13:27.160]  我們就躲開祂
[00:13:27.160 --> 00:13:30.240]  我們要立即轉向神
[00:13:30.240 --> 00:13:32.840]  就像彼得
[00:13:32.840 --> 00:13:36.920]  他失敗得很厲害
[00:13:36.920 --> 00:13:40.160]  在主耶穌還沒有被捉拿以前
[00:13:40.160 --> 00:13:41.560]  他就誇口說
[00:13:41.560 --> 00:13:43.200]  主啊我就與你同死
[00:13:43.200 --> 00:13:44.880]  我還是願意的
[00:13:44.880 --> 00:13:48.360]  可等到主真的是被捉拿了
[00:13:48.360 --> 00:13:50.760]  被審判了
[00:13:50.760 --> 00:13:52.680]  在大祭司的院子裡頭
[00:13:52.680 --> 00:13:55.520]  他就三次不認主
[00:13:55.520 --> 00:13:57.960]  他失敗得很厲害
[00:13:57.960 --> 00:14:00.080]  但他有一個寶貴的地方
[00:14:00.080 --> 00:14:03.080]  他就立刻的轉向神
[00:14:03.080 --> 00:14:05.040]  他就痛哭
[00:14:05.040 --> 00:14:07.400]  處處痛哭
[00:14:07.400 --> 00:14:10.680]  他就知道自己錯了
[00:14:10.680 --> 00:14:12.360]  自己犯罪了
[00:14:12.360 --> 00:14:16.280]  這位跟他三年多
[00:14:16.280 --> 00:14:18.600]  跟他一塊生活的
[00:14:18.600 --> 00:14:20.560]  聽取他的教導的
[00:14:20.560 --> 00:14:24.040]  這位教導他的主
[00:14:24.040 --> 00:14:26.800]  豈能可以否認他
[00:14:26.800 --> 00:14:28.880]  所以他就很痛苦
[00:14:28.880 --> 00:14:31.600]  雖然他沒有躲藏神的面
[00:14:31.600 --> 00:14:35.320]  他乃是心裡頭很受責備
[00:14:35.320 --> 00:14:37.560]  他出去就痛哭了
[00:14:37.560 --> 00:14:39.320]  這就是彼得
[00:14:39.320 --> 00:14:41.320]  彼得跟猶大不同
[00:14:41.320 --> 00:14:43.560]  猶大他是出賣主以後
[00:14:43.560 --> 00:14:46.160]  他就沒有來到神面前
[00:14:46.160 --> 00:14:52.600]  他就最後把錢要還給大祭司
[00:14:52.600 --> 00:14:53.880]  人家不要
[00:14:53.880 --> 00:14:57.160]  結果他就出去自殺了
[00:14:57.160 --> 00:14:58.760]  這就很大的不同
[00:14:58.760 --> 00:15:02.360]  因為我們偶爾會犯罪
[00:15:02.360 --> 00:15:04.720]  沒有一個聖徒基督徒說
[00:15:04.720 --> 00:15:05.840]  我信了主以後
[00:15:05.840 --> 00:15:07.760]  我從來就沒有說過錯話
[00:15:07.760 --> 00:15:10.720]  從來沒有說過錯事
[00:15:10.720 --> 00:15:12.040]  我們有的
[00:15:12.040 --> 00:15:13.600]  那這個時候怎麼辦呢
[00:15:13.600 --> 00:15:16.640]  立即的來轉向神
[00:15:16.640 --> 00:15:19.080]  向神說我犯罪了
[00:15:19.080 --> 00:15:20.960]  向神說我錯了
[00:15:20.960 --> 00:15:22.680]  求你赦免
[00:15:22.680 --> 00:15:25.200]  求你饒恕
[00:15:25.200 --> 00:15:31.880]  所以一個聖潔的人
[00:15:31.880 --> 00:15:35.080]  就是要是什麼樣呢
[00:15:35.080 --> 00:15:38.320]  不是說他不犯罪
[00:15:38.320 --> 00:15:39.920]  有些朋友也說
[00:15:39.920 --> 00:15:41.400]  那你們信了主以後
[00:15:41.400 --> 00:15:43.600]  你們還是犯罪吧
[00:15:43.600 --> 00:15:46.560]  你們倒是很有辦法
[00:15:46.560 --> 00:15:49.040]  犯了罪馬上就求神赦免
[00:15:49.040 --> 00:15:51.640]  然後赦免了以後你再犯罪
[00:15:51.640 --> 00:15:53.480]  其實不是這樣的
[00:15:53.480 --> 00:15:55.720]  就是說一個基督徒
[00:15:55.720 --> 00:15:59.200]  他不是說不犯罪
[00:15:59.200 --> 00:16:03.080]  不是說他不會做錯事情
[00:16:03.080 --> 00:16:04.960]  而是他一個特點就是
[00:16:04.960 --> 00:16:06.320]  當他失敗了
[00:16:06.320 --> 00:16:07.880]  當他犯罪了
[00:16:07.880 --> 00:16:11.200]  當他做神所不喜悅的事情以後
[00:16:11.200 --> 00:16:15.040]  他裡面立刻的來轉向神
[00:16:15.040 --> 00:16:17.520]  這就是一個聖潔的人
[00:16:17.520 --> 00:16:21.680]  聖潔的人並不是完全沒有錯
[00:16:21.680 --> 00:16:26.840]  聖潔的人就是能夠隨時回到神的面前
[00:16:26.840 --> 00:16:29.360]  得到神的赦免
[00:16:29.360 --> 00:16:34.120]  這樣的話他就是漸漸的成聖
[00:16:34.120 --> 00:16:37.000]  漸漸的成為聖潔
[00:16:37.000 --> 00:16:40.680]  這是神給我們很大的恩典
[00:16:40.680 --> 00:16:43.840]  所以這也是一個聖潔的秘訣
[00:16:43.840 --> 00:16:45.800]  聖潔的秘訣並不是說
[00:16:45.800 --> 00:16:47.400]  一直防止我不犯罪
[00:16:47.400 --> 00:16:48.880]  我不說錯話
[00:16:48.880 --> 00:16:50.920]  聖潔的秘訣乃是
[00:16:50.920 --> 00:16:52.200]  當我們犯罪
[00:16:52.200 --> 00:16:53.760]  我們做錯了以後
[00:16:53.760 --> 00:16:57.480]  我們能夠立刻的回到神這裡
[00:16:57.480 --> 00:17:01.440]  得到祂的赦免
[00:17:01.440 --> 00:17:05.200]  那我們在遇到難處呢
[00:17:05.200 --> 00:17:06.960]  我們遇到難處的時候呢
[00:17:06.960 --> 00:17:12.360]  我們更需要來堅信神
[00:17:12.360 --> 00:17:19.360]  相信祂對我們的愛
[00:17:19.360 --> 00:17:21.600]  相信神對我們的愛
[00:17:21.600 --> 00:17:25.280]  祂的愛是不保留的
[00:17:25.280 --> 00:17:28.360]  神有不保留的愛
[00:17:28.360 --> 00:17:34.080]  那我們對神就要有不保留的信任
[00:17:34.080 --> 00:17:36.760]  神既然對我們的愛是不保留的
[00:17:36.760 --> 00:17:41.760]  那我們對祂的信任也應該不保留
[00:17:41.760 --> 00:17:47.520]  我們要相信祂是眷顧我們
[00:17:47.520 --> 00:17:51.880]  聖經說祂是眷顧天上的飛鳥
[00:17:51.880 --> 00:17:55.480]  飛鳥也不種也不收
[00:17:55.480 --> 00:17:57.640]  也沒有倉庫可以儲存
[00:17:57.640 --> 00:18:02.160]  可是天父尚且養活它
[00:18:02.160 --> 00:18:07.160]  耶穌也說你看地上的百合花
[00:18:07.160 --> 00:18:12.640]  它的美麗比守龍門的衣服還要再好
[00:18:12.640 --> 00:18:20.800]  所以耶穌說一封錢兩個麻雀不准賣一封錢嗎
[00:18:20.800 --> 00:18:23.200]  五個麻雀賣兩封錢
[00:18:23.200 --> 00:18:27.000]  那麼神對麻雀都那麼眷顧的話
[00:18:27.000 --> 00:18:28.600]  何況是我們呢
[00:18:28.600 --> 00:18:31.680]  我們吃什麼穿什麼神都知道
[00:18:31.680 --> 00:18:33.640]  祂都會眷顧我們
[00:18:33.640 --> 00:18:37.440]  這就是祂對我們的愛
[00:18:37.440 --> 00:18:42.040]  所以祂對我們是更加的眷顧我們
[00:18:42.040 --> 00:18:45.160]  我們不要懷疑神的愛
[00:18:45.160 --> 00:18:47.880]  我覺得基督徒一生中間
[00:18:47.880 --> 00:18:50.400]  我們會遇到各種的情況
[00:18:50.400 --> 00:18:53.160]  有一些情況會叫我們疑惑
[00:18:53.160 --> 00:18:55.160]  到底神是不是愛我
[00:18:55.160 --> 00:18:56.760]  神如果愛我的話
[00:18:56.760 --> 00:18:59.920]  為什麼會讓我遇到這樣的事情
[00:18:59.920 --> 00:19:02.440]  為什麼別人都很好的
[00:19:02.440 --> 00:19:04.280]  就是我不好
[00:19:04.280 --> 00:19:06.200]  別人都很順利的
[00:19:06.200 --> 00:19:09.600]  為什麼我這樣不順利
[00:19:09.600 --> 00:19:12.920]  我們不要懷疑神的愛
[00:19:12.920 --> 00:19:15.240]  因為聖經說
[00:19:15.240 --> 00:19:18.560]  祂既然不吝惜祂的兒子
[00:19:18.560 --> 00:19:20.120]  為我們捨了
[00:19:20.120 --> 00:19:23.240]  還有什麼東西祂不留下來
[00:19:23.240 --> 00:19:25.640]  不肯給我們的呢
[00:19:25.640 --> 00:19:27.720]  就是說祂把孩子
[00:19:27.720 --> 00:19:31.640]  祂的獨生兒子都為我們捨了
[00:19:31.640 --> 00:19:35.120]  那就可見到祂愛我們愛到什麼程度
[00:19:35.120 --> 00:19:39.880]  所以我們不應該懷疑神的愛
[00:19:39.880 --> 00:19:45.880]  我們也不要懷疑神的旨意
[00:19:45.880 --> 00:19:47.240]  因為神的旨意
[00:19:47.240 --> 00:19:51.800]  就是要叫我們能夠像祂的兒子
[00:19:51.800 --> 00:19:56.320]  神也叫我們不要懷疑神的智慧
[00:19:56.320 --> 00:19:57.400]  聖經說
[00:19:57.400 --> 00:19:59.640]  萬事都互相效力
[00:19:59.640 --> 00:20:02.360]  叫愛神能得一處
[00:20:02.360 --> 00:20:04.480]  我們看見一些順利的事情
[00:20:04.480 --> 00:20:07.520]  有時候我們也碰到一些不順利的事情
[00:20:07.520 --> 00:20:11.080]  但是我們知道神有智慧
[00:20:11.080 --> 00:20:14.760]  不管是好事還是不好的事
[00:20:14.760 --> 00:20:17.520]  神都是為了我們的一處
[00:20:17.520 --> 00:20:21.480]  一切的事情都是為我們效力
[00:20:21.480 --> 00:20:24.080]  效力的意思就是工作的意思
[00:20:24.080 --> 00:20:27.480]  這些事情都在為我們工作
[00:20:27.480 --> 00:20:28.880]  目的叫什麼
[00:20:28.880 --> 00:20:32.160]  目的是叫我們得到好處
[00:20:32.160 --> 00:20:33.520]  神的智慧
[00:20:33.520 --> 00:20:37.080]  所以我們要多來認識神
[00:20:37.080 --> 00:20:39.000]  我們越多的認識神
[00:20:39.000 --> 00:20:43.120]  我們就能夠多的來依靠神
[00:20:43.120 --> 00:20:48.280]  所以這個就是我們要專心的依靠神
[00:20:48.280 --> 00:20:50.800]  《箴言》第三章第五節一開說
