
[00:00:00.000 --> 00:00:02.320]  我想在座當中很多人
[00:03:28.320 --> 00:03:30.320]  出埃及
[00:03:30.320 --> 00:03:32.320]  原來當人一路認識宣教
[00:03:32.320 --> 00:03:34.320]  一路認識聖經那麼多的時候
[00:03:34.320 --> 00:03:36.320]  再加上這個故事
[00:03:36.320 --> 00:03:38.320]  我很肯定
[00:03:38.320 --> 00:03:40.320]  不只是帶子民出去
[00:03:40.320 --> 00:03:42.320]  所以剛才的part point
[00:03:42.320 --> 00:03:44.320]  不知道大家有沒有看過英文字
[00:03:44.320 --> 00:03:46.320]  如果大家可以再看一次
[00:03:46.320 --> 00:03:48.320]  我們過去常常都以為
[00:03:48.320 --> 00:03:50.320]  初夏級這個故事是這樣
[00:03:50.320 --> 00:03:52.320]  但其實還有一個
[00:03:52.320 --> 00:03:54.320]  就是差我百姓出去
[00:03:54.320 --> 00:03:56.320]  Send them for去一個地方
[00:03:56.320 --> 00:03:58.320]  去一個什麼地方
[00:03:58.320 --> 00:04:00.320]  就是由埃及回到他們的迦南地
[00:04:00.320 --> 00:04:02.320]  其中裏面
[00:04:02.320 --> 00:04:04.320]  我深信是一個宣教的旅程
[00:04:04.320 --> 00:04:06.320]  我就藉著這個經文
[00:04:06.320 --> 00:04:08.320]  看看這條宣教的旅程
[00:04:08.320 --> 00:04:10.320]  是怎樣
[00:04:10.320 --> 00:04:12.320]  也藉著這個故事
[00:04:12.320 --> 00:04:14.320]  看到何等的奇妙
[00:04:14.320 --> 00:04:16.320]  的方法
[00:04:16.320 --> 00:04:18.320]  我們看看這條經文
[00:04:18.320 --> 00:04:20.320]  我們一齊讀一讀
[00:04:20.320 --> 00:04:22.320]  17章8-15節
[00:04:22.320 --> 00:04:24.320]  也是耶和尼西這個典故的出處
[00:04:24.320 --> 00:04:26.320]  1230
[00:04:26.320 --> 00:04:28.320]  那時阿瑪利人
[00:04:28.320 --> 00:04:30.320]  來在菲利丁和
[00:04:30.320 --> 00:04:32.320]  以色列人爭戰
[00:04:32.320 --> 00:04:34.320]  我停一停因為待會不會再詳細解釋
[00:04:34.320 --> 00:04:36.320]  這個就是誰撩誰打
[00:04:36.320 --> 00:04:38.320]  阿瑪利人打
[00:04:38.320 --> 00:04:40.320]  為什麼因為以色列人踩進他的牆
[00:04:40.320 --> 00:04:42.320]  跟著怎樣
[00:04:42.320 --> 00:04:44.320]  摩西對約書亞說
[00:04:44.320 --> 00:04:46.320]  你為我們
[00:04:46.320 --> 00:04:48.320]  選出人來
[00:04:48.320 --> 00:04:50.320]  出去和阿瑪利人爭戰
[00:04:50.320 --> 00:04:52.320]  明天我手裏拿著
[00:04:52.320 --> 00:04:54.320]  神的杖站在山頂上
[00:04:54.320 --> 00:04:56.320]  這裏有一個
[00:04:56.320 --> 00:04:58.320]  吩咐邀請
[00:04:58.320 --> 00:05:00.320]  其實這場仗如果你認識文化
[00:05:00.320 --> 00:05:02.320]  是沒得打的
[00:05:02.320 --> 00:05:04.320]  阿瑪利人是一個野蠻的民族
[00:05:04.320 --> 00:05:06.320]  已經在這個西奈的半島菲利丁
[00:05:06.320 --> 00:05:08.320]  常常出入
[00:05:08.320 --> 00:05:10.320]  常常有和隔離打
[00:05:10.320 --> 00:05:12.320]  但以色列人
[00:05:12.320 --> 00:05:14.320]  已經在埃及裏常常
[00:05:14.320 --> 00:05:16.320]  由畜牧到農耕
[00:05:16.320 --> 00:05:18.320]  到牧羊很優游的生活
[00:05:18.320 --> 00:05:20.320]  基本上
[00:05:20.320 --> 00:05:22.320]  如果用現在的一個書呆子
[00:05:22.320 --> 00:05:24.320]  和一個將軍或兵打
[00:05:24.320 --> 00:05:26.320]  是沒得打的
[00:05:26.320 --> 00:05:28.320]  不過待會看下去有得打
[00:05:28.320 --> 00:05:30.320]  第十節
[00:05:30.320 --> 00:05:32.320]  於是約書亞
[00:05:32.320 --> 00:05:34.320]  照著摩西對他所說的話行
[00:05:34.320 --> 00:05:36.320]  和阿瑪利人爭戰
[00:05:36.320 --> 00:05:38.320]  摩西亞倫
[00:05:38.320 --> 00:05:40.320]  與胡爾都上了山頂
[00:05:40.320 --> 00:05:42.320]  摩西
[00:05:42.320 --> 00:05:44.320]  何時舉手
[00:05:44.320 --> 00:05:46.320]  以色列人就得勝
[00:05:46.320 --> 00:05:48.320]  何時垂手
[00:05:48.320 --> 00:05:50.320]  阿瑪利人就得勝
[00:05:50.320 --> 00:05:52.320]  這個很奇怪的一個經文
[00:05:52.320 --> 00:05:54.320]  舉手就贏
[00:05:54.320 --> 00:05:56.320]  大家舉手
[00:05:56.320 --> 00:05:58.320]  那贏什麼
[00:05:58.320 --> 00:06:00.320]  沒贏
[00:06:00.320 --> 00:06:02.320]  但知道目的的時候
[00:06:02.320 --> 00:06:04.320]  我們舉手所以有時我們敬拜
[00:06:04.320 --> 00:06:06.320]  宣告背後有個意思
[00:06:06.320 --> 00:06:08.320]  耶和尼西得勝
[00:06:08.320 --> 00:06:10.320]  舉手就得勝
[00:06:10.320 --> 00:06:12.320]  接著第十二節
[00:06:12.320 --> 00:06:14.320]  摩西的手發沉
[00:06:14.320 --> 00:06:16.320]  他們就搬石頭來
[00:06:16.320 --> 00:06:18.320]  放在他耳下
[00:06:18.320 --> 00:06:20.320]  他就在上面
[00:06:20.320 --> 00:06:22.320]  阿倫與胡爾就扶著他的手
[00:06:22.320 --> 00:06:34.320]  約書亞用刀殺了阿瑪利人
[00:06:34.320 --> 00:06:36.320]  和他的百姓
[00:06:36.320 --> 00:06:38.320]  耶和尼西對摩西說
[00:06:38.320 --> 00:06:40.320]  我要將阿瑪利人的名號
[00:06:40.320 --> 00:06:42.320]  從天下
[00:06:42.320 --> 00:06:44.320]  傳言
[00:06:44.320 --> 00:06:46.320]  塗抹
[00:06:46.320 --> 00:06:48.320]  你要將這話寫在書上
[00:06:48.320 --> 00:06:50.320]  作紀念
[00:06:50.320 --> 00:06:52.320]  又練給約書亞聽
[00:06:52.320 --> 00:06:54.320]  摩西捉了一座壇
[00:06:54.320 --> 00:06:56.320]  名叫耶和尼西
[00:06:56.320 --> 00:06:58.320]  就是耶和尼西
[00:06:58.320 --> 00:07:00.320]  是升天旗的意思
[00:07:00.320 --> 00:07:02.320]  大家聽到嗎
[00:07:02.320 --> 00:07:04.320]  升天旗的意思
[00:07:04.320 --> 00:07:06.320]  大家要明白
[00:07:06.320 --> 00:07:08.320]  耶和尼西有很多個名字
[00:07:08.320 --> 00:07:10.320]  如果有其他我們有機會再講
[00:07:10.320 --> 00:07:12.320]  從這個故事
[00:07:12.320 --> 00:07:14.320]  從這個典故我們看到
[00:07:14.320 --> 00:07:16.320]  很明白這場征戰是在乎神
[00:07:16.320 --> 00:07:18.320]  不是人
[00:07:18.320 --> 00:07:20.320]  那麼簡單
[00:07:20.320 --> 00:07:22.320]  當然人神都要一起合作
[00:07:22.320 --> 00:07:24.320]  最後人都要付一個功課
[00:07:24.320 --> 00:07:26.320]  所以我在這裡有三點
[00:07:26.320 --> 00:07:28.320]  下一張powerpoint會提醒我們
[00:07:28.320 --> 00:07:30.320]  在這篇訊息
[00:07:30.320 --> 00:07:32.320]  或者跟宣教月有一個關係
[00:07:32.320 --> 00:07:34.320]  第一
[00:07:34.320 --> 00:07:36.320]  這個征戰
[00:07:36.320 --> 00:07:38.320]  或者耶和尼西這個故事
[00:07:38.320 --> 00:07:40.320]  告訴我們
[00:07:40.320 --> 00:07:42.320]  這個戰爭不只是在地
[00:07:42.320 --> 00:07:44.320]  只是在天
[00:07:44.320 --> 00:07:46.320]  第二
[00:07:46.320 --> 00:07:48.320]  宣教也好這場征戰也好
[00:07:48.320 --> 00:07:50.320]  是一場硬仗
[00:07:50.320 --> 00:07:52.320]  一定要打
[00:07:52.320 --> 00:07:54.320]  如果只是在天
[00:07:54.320 --> 00:07:56.320]  不是在地
[00:07:56.320 --> 00:07:58.320]  祈禱就可以了
[00:07:58.320 --> 00:08:00.320]  更需要你我一起去打
[00:08:00.320 --> 00:08:02.320]  所以我們有宣教
[00:08:02.320 --> 00:08:04.320]  最後無論怎樣都好
[00:08:04.320 --> 00:08:06.320]  這場戰爭怎樣
[00:08:06.320 --> 00:08:08.320]  上帝終必得勝
[00:08:08.320 --> 00:08:10.320]  所以想大家分享
[00:08:10.320 --> 00:08:12.320]  透過這篇經文
[00:08:12.320 --> 00:08:14.320]  讓我們在宣教月
[00:08:14.320 --> 00:08:16.320]  我覺得最重要的一件事
[00:08:16.320 --> 00:08:18.320]  禱告這個征戰
[00:08:18.320 --> 00:08:20.320]  是一個最基本上的功課
[00:08:20.320 --> 00:08:22.320]  我們透過這篇經文再一次提醒
[00:08:22.320 --> 00:08:24.320]  下一張powerpoint
[00:08:24.320 --> 00:08:26.320]  征戰不是單在地
[00:08:26.320 --> 00:08:28.320]  是在天
[00:08:28.320 --> 00:08:30.320]  告訴大家
[00:08:30.320 --> 00:08:32.320]  征戰不是在地
[00:08:32.320 --> 00:08:34.320]  是在天
[00:08:34.320 --> 00:08:36.320]  如果大家細心看
[00:08:36.320 --> 00:08:38.320]  十七章一節
[00:08:38.320 --> 00:08:40.320]  摩西何時舉手
[00:08:40.320 --> 00:08:42.320]  以色列就得勝
[00:08:42.320 --> 00:08:44.320]  何時垂手 阿瑪利人就得勝
[00:08:44.320 --> 00:08:46.320]  如果你再有聖經
[00:08:46.320 --> 00:08:48.320]  你自己翻看
[00:08:48.320 --> 00:08:50.320]  摩西只是因為人家漏打
[00:08:50.320 --> 00:08:52.320]  摩西就吩咐約書
[00:08:52.320 --> 00:08:54.320]  你選一些人出來
[00:08:54.320 --> 00:08:56.320]  去打
[00:08:56.320 --> 00:08:58.320]  因為摩西都知道阿瑪利人是厲害的
[00:08:58.320 --> 00:09:00.320]  所以不是隨便
[00:09:00.320 --> 00:09:02.320]  所以他要選
[00:09:02.320 --> 00:09:04.320]  但他沒有告訴約書
[00:09:04.320 --> 00:09:06.320]  我明天上山去禱告
[00:09:06.320 --> 00:09:08.320]  為你們征戰
[00:09:08.320 --> 00:09:10.320]  他只說你們去打
[00:09:10.320 --> 00:09:12.320]  我就拿著一支杖就上山了
[00:09:12.320 --> 00:09:14.320]  即使約書知道
[00:09:14.320 --> 00:09:16.320]  我師父摩西上山
[00:09:16.320 --> 00:09:18.320]  可能禱告
[00:09:18.320 --> 00:09:20.320]  或者不知道做什麼
[00:09:20.320 --> 00:09:22.320]  我就打仗
[00:09:22.320 --> 00:09:24.320]  摩西告訴約書
[00:09:24.320 --> 00:09:26.320]  我明天上山去禱告
[00:09:26.320 --> 00:09:28.320]  我何時舉手 我就得勝
[00:09:28.320 --> 00:09:30.320]  我何時垂手
[00:09:30.320 --> 00:09:32.320]  你們就輸
[00:09:32.320 --> 00:09:34.320]  那你覺得約書怎麼打
[00:09:34.320 --> 00:09:36.320]  會推著摩西
[00:09:36.320 --> 00:09:38.320]  但我已經說他硬仗
[00:09:38.320 --> 00:09:40.320]  所以摩西沒有告訴約書
[00:09:40.320 --> 00:09:42.320]  一個屬靈的秘訣
[00:09:42.320 --> 00:09:44.320]  他也不知道什麼秘訣
[00:09:44.320 --> 00:09:46.320]  總之他就知道他要上山去禱告
[00:09:46.320 --> 00:09:48.320]  所以我說
[00:09:48.320 --> 00:09:50.320]  這是一個屬靈的征戰
[00:09:50.320 --> 00:09:52.320]  屬靈的征戰是什麼
[00:09:52.320 --> 00:09:54.320]  其實自創世紀
[00:09:54.320 --> 00:09:56.320]  第一章到第三章
[00:09:56.320 --> 00:09:58.320]  已經有屬靈征戰
[00:09:58.320 --> 00:10:00.320]  你知不知道創世紀是神造人
[00:10:00.320 --> 00:10:02.320]  當神造人的時候
[00:10:02.320 --> 00:10:04.320]  亞當夏娃有一個大的使命工作
[00:10:04.320 --> 00:10:06.320]  他要數點
[00:10:06.320 --> 00:10:08.320]  所有的動物
[00:10:08.320 --> 00:10:10.320]  為他命名 如果簡單一點
[00:10:10.320 --> 00:10:12.320]  神給亞當夏娃
[00:10:12.320 --> 00:10:14.320]  要管理這個大地
[00:10:14.320 --> 00:10:16.320]  但神又做了一樣東西
[00:10:16.320 --> 00:10:18.320]  叫做分別善惡樹
[00:10:18.320 --> 00:10:20.320]  他說這個樹上的果子不可以吃
[00:10:20.320 --> 00:10:22.320]  所以亞當夏娃
[00:10:22.320 --> 00:10:24.320]  就吃了這個樹上的果子
[00:10:24.320 --> 00:10:26.320]  所以結果是
[00:10:26.320 --> 00:10:28.320]  這個果子是代表
[00:10:28.320 --> 00:10:30.320]  他管理大地的一個權柄
[00:10:30.320 --> 00:10:32.320]  不過他就
[00:10:32.320 --> 00:10:34.320]  吃了這個果子
[00:10:34.320 --> 00:10:36.320]  直接聽了這條蛇
[00:10:36.320 --> 00:10:38.320]  或者莫者的話
[00:10:38.320 --> 00:10:40.320]  就開始
[00:10:40.320 --> 00:10:42.320]  在管理大地上
[00:10:42.320 --> 00:10:44.320]  這個權柄給了誰
[00:10:44.320 --> 00:10:46.320]  給了撒旦
[00:10:46.320 --> 00:10:48.320]  他就說我們怎樣打
[00:10:48.320 --> 00:10:50.320]  惡者究竟贏了
[00:10:50.320 --> 00:10:52.320]  我們的祖先亞當夏娃
[00:10:52.320 --> 00:10:54.320]  凡是去到新約的時候
[00:10:54.320 --> 00:10:56.320]  有人一書告訴我們
[00:10:56.320 --> 00:10:58.320]  就是這樣
[00:10:58.320 --> 00:11:00.320]  一書第四章四節
[00:11:00.320 --> 00:11:02.320]  在我心裏面的
[00:11:02.320 --> 00:11:04.320]  是屬神
[00:11:04.320 --> 00:11:06.320]  並且聖了他們
[00:11:06.320 --> 00:11:08.320]  在你裏面的
[00:11:08.320 --> 00:11:10.320]  比世界更大
[00:11:10.320 --> 00:11:12.320]  常常我們認為屬靈征戰
[00:11:12.320 --> 00:11:14.320]  和惡者征戰
[00:11:14.320 --> 00:11:16.320]  摔跤地打
[00:11:16.320 --> 00:11:18.320]  其實說真的
[00:11:18.320 --> 00:11:20.320]  上帝和惡者,魔鬼是不能打的
[00:11:20.320 --> 00:11:22.320]  如果用一個比例
[00:11:22.320 --> 00:11:24.320]  其實不成比例
[00:11:24.320 --> 00:11:26.320]  但都很誇張的
[00:11:26.320 --> 00:11:28.320]  如果我是上帝一個化身
[00:11:28.320 --> 00:11:30.320]  魔鬼是甚麼?
[00:11:30.320 --> 00:11:32.320]  我一條頭髮,不過我沒有
[00:11:32.320 --> 00:11:34.320]  其實不單止
[00:11:34.320 --> 00:11:36.320]  可能是這間禮拜堂
[00:11:36.320 --> 00:11:38.320]  是上帝的能力那麼大
[00:11:38.320 --> 00:11:40.320]  那條頭髮
[00:11:40.320 --> 00:11:42.320]  甚至那條眉層
[00:11:42.320 --> 00:11:44.320]  才是魔鬼
[00:11:44.320 --> 00:11:46.320]  所以基本上不能比
[00:11:46.320 --> 00:11:48.320]  不過問題是
[00:11:48.320 --> 00:11:50.320]  自從夏娃輸了
[00:11:50.320 --> 00:11:52.320]  就有這場戰爭開始
[00:11:52.320 --> 00:11:54.320]  屬靈戰爭就是用禱告
[00:11:54.320 --> 00:11:56.320]  去和惡者打
[00:11:56.320 --> 00:11:58.320]  但這個禱告後面
[00:11:58.320 --> 00:12:00.320]  我們特別在新約就開始
[00:12:00.320 --> 00:12:02.320]  有耶穌給我們的權柄
[00:12:02.320 --> 00:12:04.320]  我希望大家都能夠明白
[00:12:04.320 --> 00:12:06.320]  這場屬靈征戰
[00:12:06.320 --> 00:12:08.320]  然後尼西就
[00:12:08.320 --> 00:12:10.320]  當摩西上到去
[00:12:10.320 --> 00:12:12.320]  摩西就贏
[00:12:12.320 --> 00:12:14.320]  垂手就輸
[00:12:14.320 --> 00:12:16.320]  我相信當他記載的時候
[00:12:16.320 --> 00:12:18.320]  摩西不知道這個秘訣
[00:12:18.320 --> 00:12:20.320]  不過他舉手的時候
[00:12:20.320 --> 00:12:22.320]  他發覺耶護和亞倫
[00:12:22.320 --> 00:12:24.320]  看到真的贏
[00:12:24.320 --> 00:12:26.320]  但正常舉手是累的
[00:12:26.320 --> 00:12:28.320]  他們又看到
[00:12:28.320 --> 00:12:30.320]  摩西怎麼又輸呢
[00:12:30.320 --> 00:12:32.320]  他真可能不明白
[00:12:32.320 --> 00:12:34.320]  連續起碼有兩三次
[00:12:34.320 --> 00:12:36.320]  結果他們想到一個秘訣
[00:12:36.320 --> 00:12:38.320]  就明白
[00:12:38.320 --> 00:12:40.320]  摩西舉手就贏
[00:12:40.320 --> 00:12:42.320]  現在你累了我就托住你
[00:12:42.320 --> 00:12:44.320]  我相信
[00:12:44.320 --> 00:12:46.320]  為什麼禱告在山上
[00:12:46.320 --> 00:12:48.320]  聖經沒有說是禱告
[00:12:48.320 --> 00:12:50.320]  只是舉手
[00:12:50.320 --> 00:12:52.320]  我相信一個舉手是一個禱告和宣教
[00:12:52.320 --> 00:12:54.320]  如果你有其他認同
[00:12:54.320 --> 00:12:56.320]  你告訴我我們再研究
[00:12:56.320 --> 00:12:58.320]  不過我自己是這樣相信
[00:12:58.320 --> 00:13:00.320]  在宣教路上
[00:13:00.320 --> 00:13:02.320]  禱告是很重要
[00:13:02.320 --> 00:13:04.320]  而禱告是一個德性的來源
[00:13:04.320 --> 00:13:06.320]  我記得
[00:13:06.320 --> 00:13:08.320]  如果我沒有記錯
[00:13:08.320 --> 00:13:10.320]  以下的宣教經歷
[00:13:10.320 --> 00:13:12.320]  那些年份
[00:13:12.320 --> 00:13:14.320]  因為那時候沒有WhatsApp
[00:13:14.320 --> 00:13:16.320]  都是靠相片
[00:13:16.320 --> 00:13:18.320]  我記得2004年至2006年
[00:13:18.320 --> 00:13:20.320]  有三年我帶隊
[00:13:20.320 --> 00:13:22.320]  去台灣宣教
[00:13:22.320 --> 00:13:24.320]  就是台北的三重萬小雲牧師
[00:13:24.320 --> 00:13:26.320]  如果你認識他
[00:13:26.320 --> 00:13:28.320]  他是一個很硬朗的
[00:13:28.320 --> 00:13:30.320]  很禱告很真正的牧師
[00:13:30.320 --> 00:13:32.320]  所以去到那些教會
[00:13:32.320 --> 00:13:34.320]  都有差不多才行
[00:13:34.320 --> 00:13:36.320]  那時候我們教會
[00:13:36.320 --> 00:13:38.320]  我帶三次都是青少年
[00:13:38.320 --> 00:13:40.320]  青少年都很厲害
[00:13:40.320 --> 00:13:42.320]  去到的時候和今天
[00:13:42.320 --> 00:13:44.320]  由因為我帶他而他又影響我
[00:13:44.320 --> 00:13:46.320]  所以我帶隊到現在
[00:13:46.320 --> 00:13:48.320]  我都有以下的特性
[00:13:48.320 --> 00:13:50.320]  當時帶他們去
[00:13:50.320 --> 00:13:52.320]  我記得是第一年最深
[00:13:52.320 --> 00:13:54.320]  因為師母我們全家都有去
[00:13:54.320 --> 00:13:56.320]  就是這班少年
[00:13:56.320 --> 00:13:58.320]  睡的地方不是太好
[00:13:58.320 --> 00:14:00.320]  所以後來爭取要睡酒店
[00:14:00.320 --> 00:14:02.320]  是睡酒
[00:14:02.320 --> 00:14:04.320]  是教會提供的
[00:14:04.320 --> 00:14:06.320]  當時教會提供兩個東西
[00:14:06.320 --> 00:14:08.320]  有兩個地方
[00:14:08.320 --> 00:14:10.320]  有冷氣就沒有電墊
[00:14:10.320 --> 00:14:12.320]  所以那時候我就有冷氣
[00:14:12.320 --> 00:14:14.320]  睡到腳都軟了
[00:14:14.320 --> 00:14:16.320]  有電墊就沒有冷氣
[00:14:16.320 --> 00:14:18.320]  所以兩個都那麼辛苦
[00:14:18.320 --> 00:14:20.320]  不過有一樣東西我想和大家分享
[00:14:20.320 --> 00:14:22.320]  當時這班年青人
[00:14:22.320 --> 00:14:24.320]  他們明白
[00:14:24.320 --> 00:14:26.320]  屬靈真賤的道理
[00:14:26.320 --> 00:14:28.320]  所以他們一早起床的時候
[00:14:28.320 --> 00:14:30.320]  你知不知道他們幾點起床
[00:14:30.320 --> 00:14:32.320]  他們的schedule就是這樣
[00:14:32.320 --> 00:14:34.320]  九點就開始教英文
[00:14:34.320 --> 00:14:36.320]  十二點就吃飯
[00:14:36.320 --> 00:14:38.320]  然後下午休息再教英文
[00:14:38.320 --> 00:14:40.320]  晚上再去學生家探訪
[00:14:40.320 --> 00:14:42.320]  很長
[00:14:42.320 --> 00:14:44.320]  你知不知道他們幾點起床
[00:14:44.320 --> 00:14:46.320]  八點吃早餐
[00:14:46.320 --> 00:14:48.320]  九點開工
[00:14:48.320 --> 00:14:50.320]  他們六點就要起床
[00:14:50.320 --> 00:14:52.320]  由他們住的地方走在一起
[00:14:52.320 --> 00:14:54.320]  半個小時
[00:14:54.320 --> 00:14:56.320]  包梳洗包行程六點半
[00:14:56.320 --> 00:14:58.320]  當他們在等他們的時候
[00:14:58.320 --> 00:15:00.320]  當一套禱告方言
[00:15:00.320 --> 00:15:02.320]  一路敬拜的時候
[00:15:02.320 --> 00:15:04.320]  一群人就像馬可羅那樣
[00:15:04.320 --> 00:15:06.320]  震動的情況
[00:15:06.320 --> 00:15:08.320]  所以我覺得
[00:15:08.320 --> 00:15:10.320]  我是被這班年青人感動到
[00:15:10.320 --> 00:15:12.320]  所以現在就算我宣教
[00:15:12.320 --> 00:15:14.320]  無論何元也好
[00:15:14.320 --> 00:15:16.320]  見到我們比較閒懶
[00:15:16.320 --> 00:15:18.320]  我就忍不住
[00:15:18.320 --> 00:15:20.320]  要起床要禱告
[00:15:20.320 --> 00:15:22.320]  你們沒有十分鐘
[00:15:22.320 --> 00:15:24.320]  都有五分鐘
[00:15:24.320 --> 00:15:26.320]  所以我求耶穌幫助我們
[00:15:26.320 --> 00:15:28.320]  原來他們知道
[00:15:28.320 --> 00:15:30.320]  這班年青人知道
