
[00:00:00.000 --> 00:00:02.600]  今日的經文就是《羅馬書》第二章
[00:03:30.520 --> 00:03:33.640]  其實人之看不起人
[00:03:33.640 --> 00:03:37.760]  其實是一種優越感的作祟
[00:03:37.760 --> 00:03:43.600]  當然我絕對相信今天我們人是要追求卓越
[00:03:43.600 --> 00:03:45.320]  我相信今天我們的教會
[00:03:45.320 --> 00:03:48.120]  我是要追求做得更加好
[00:03:48.120 --> 00:03:51.480]  今天我們的工作是應該做得更加好
[00:03:51.480 --> 00:03:52.920]  十多年前有一本書
[00:03:52.920 --> 00:03:54.360]  Good to Great
[00:03:54.360 --> 00:03:57.400]  這本書的中文翻譯由A到A+
[00:03:57.400 --> 00:03:58.680]  大家不知道看過沒有
[00:03:58.680 --> 00:04:01.400]  這本書其實是一個耶魯的教授
[00:04:01.400 --> 00:04:05.440]  他在美國做了很多的研究
[00:04:05.440 --> 00:04:07.360]  很多的大企業的研究
[00:04:07.360 --> 00:04:10.640]  就是說為何有些大企業會沒落
[00:04:10.640 --> 00:04:13.560]  就是因為他們在沒落的時候
[00:04:13.560 --> 00:04:18.080]  就是因為他覺得他的公司已經很good
[00:04:18.080 --> 00:04:20.480]  於是就滿足在good裡面
[00:04:20.480 --> 00:04:23.000]  就是說今天我們滿足在A裡面
[00:04:23.000 --> 00:04:24.240]  A好不好
[00:04:24.240 --> 00:04:25.560]  A已經很好
[00:04:25.560 --> 00:04:27.720]  A好還是A+好
[00:04:27.720 --> 00:04:29.200]  大家自己想想
[00:04:29.200 --> 00:04:31.240]  很明顯他說good
[00:04:31.240 --> 00:04:34.280]  如果今天我們永遠停留在A那裡
[00:04:34.280 --> 00:04:36.440]  有一天我們會停下來
[00:04:36.440 --> 00:04:37.800]  停下來就會沒落
[00:04:37.800 --> 00:04:38.880]  為甚麼呢
[00:04:38.880 --> 00:04:40.720]  就是因為我們中國人有一個智慧
[00:04:40.720 --> 00:04:43.160]  就是不進退
[00:04:43.160 --> 00:04:47.640]  其實上帝從來沒有否定我們應該追求卓越
[00:04:47.640 --> 00:04:49.080]  追求做得更加好
[00:04:49.080 --> 00:04:51.800]  我們的教會我希望我們能夠做得更加好
[00:04:51.800 --> 00:04:54.240]  我們的港獨我們希望講得更加好
[00:04:54.240 --> 00:04:56.040]  我們深信每一間教會的同工
[00:04:56.040 --> 00:04:59.920]  一定是盡他的本份去預備每一篇的講章
[00:04:59.920 --> 00:05:03.480]  所以我深信每一間教會一定是有道聽
[00:05:03.480 --> 00:05:07.400]  另一方面就是當我們去追求卓越的過程裡面
[00:05:07.400 --> 00:05:09.720]  我們由A到A+的時候
[00:05:09.720 --> 00:05:13.600]  保羅提醒我們千萬不要有一份優越感
[00:05:13.600 --> 00:05:15.360]  甚麼叫優越感呢
[00:05:15.360 --> 00:05:19.840]  就是當你認為自己的信念和價值觀完全正確
[00:05:19.840 --> 00:05:22.960]  就容許去踩低不同的人
[00:05:22.960 --> 00:05:25.680]  就是說我們可以追求卓越
[00:05:25.680 --> 00:05:28.240]  但我們千萬不要有優越感
[00:05:28.240 --> 00:05:30.360]  我們不要去踩低別人
[00:05:30.360 --> 00:05:32.280]  一間教會是這樣的
[00:05:32.280 --> 00:05:34.720]  你今天的信徒的生命是這樣的
[00:05:34.720 --> 00:05:35.640]  我就不同呢
[00:05:35.640 --> 00:05:36.560]  我就厲害了
[00:05:36.560 --> 00:05:38.600]  我就每天都回去教會祈禱會
[00:05:38.600 --> 00:05:39.640]  你有沒有回去呢
[00:05:39.640 --> 00:05:41.200]  就是我們有一種優越感
[00:05:41.200 --> 00:05:42.920]  以致我們看不起別人
[00:05:42.920 --> 00:05:45.720]  但第一次會保羅在這裡提出
[00:05:45.720 --> 00:05:47.520]  我們千萬不要看不起別人
[00:05:47.520 --> 00:05:49.760]  而原因對於猶太人來說
[00:05:49.760 --> 00:05:51.560]  他們有一份優越感
[00:05:51.560 --> 00:05:55.320]  但猶太人值不值得有優越感呢
[00:05:55.320 --> 00:05:56.480]  有時我們都會說
[00:05:56.480 --> 00:05:59.720]  為甚麼神會揀選猶太人呢
[00:05:59.720 --> 00:06:02.600]  你有沒有問過為甚麼神不揀選中國人這個問題
[00:06:02.600 --> 00:06:03.920]  當你未信耶穌的時候
[00:06:03.920 --> 00:06:04.600]  很不值得
[00:06:04.600 --> 00:06:05.760]  如果神揀選中國人
[00:06:05.760 --> 00:06:07.560]  我們就比較厲害
[00:06:07.560 --> 00:06:09.840]  為甚麼神要揀選猶太人
[00:06:09.840 --> 00:06:12.880]  為甚麼神做亞當夏娃好像不是中國人
[00:06:12.880 --> 00:06:15.240]  有時我們都會說個笑話給大家聽
[00:06:15.240 --> 00:06:18.840]  如果真是神揀選亞當夏娃是中國人
[00:06:18.840 --> 00:06:20.920]  我們就不必試探了
[00:06:20.920 --> 00:06:21.920]  因為蛇走過來
[00:06:21.920 --> 00:06:23.360]  我們就吃了牠
[00:06:23.360 --> 00:06:25.040]  我們可以煮蛇羹吃
[00:06:25.040 --> 00:06:27.200]  即是說今天如果我們是中國人
[00:06:27.200 --> 00:06:28.680]  我們根本不會受試探
[00:06:28.680 --> 00:06:29.520]  我們很厲害
[00:06:29.520 --> 00:06:31.880]  但第一次會神揀選猶太人
[00:06:31.880 --> 00:06:32.680]  我不知道為甚麼
[00:06:32.680 --> 00:06:33.680]  你不要問我
[00:06:33.680 --> 00:06:34.680]  我完全不知道
[00:06:34.680 --> 00:06:38.360]  不過我們相信上帝一定有祂的主權
[00:06:38.360 --> 00:06:41.600]  上帝給猶太人的確是有些特別的
[00:06:41.600 --> 00:06:43.000]  我們不可以否定
[00:06:43.000 --> 00:06:45.480]  所以保羅在《羅馬書》第二章
[00:06:45.480 --> 00:06:47.880]  由十七節到第二十節
[00:06:47.880 --> 00:06:50.320]  透過一位學者John Stock
[00:06:50.320 --> 00:06:53.520]  他說當中有八個動詞
[00:06:53.520 --> 00:06:56.720]  而這八個動詞對於猶太人來說
[00:06:56.720 --> 00:07:00.120]  他的確是比別人優越
[00:07:00.120 --> 00:07:01.800]  他真的比別人優越
[00:07:01.800 --> 00:07:03.480]  所以這八個動詞是甚麼
[00:07:03.480 --> 00:07:05.680]  第一就是稱為
[00:07:05.680 --> 00:07:07.680]  即是在原文意思是
[00:07:07.680 --> 00:07:09.600]  他們是蒙揀選的
[00:07:09.600 --> 00:07:12.000]  他們是比較厲害的 他們是蒙揀選
[00:07:12.000 --> 00:07:14.520]  第二他們有依靠
[00:07:14.520 --> 00:07:15.320]  依靠甚麼呢
[00:07:15.320 --> 00:07:18.400]  依靠由西乃山神透過摩西
[00:07:18.400 --> 00:07:20.840]  將律法給了以色列百姓
[00:07:20.840 --> 00:07:22.840]  這個西乃山的律法
[00:07:22.840 --> 00:07:24.600]  對於猶太人來說很重要
[00:07:24.600 --> 00:07:29.240]  就是說這個律法是成為消災黨禍的盾牌
[00:07:29.240 --> 00:07:30.200]  甚麼意思呢
[00:07:30.200 --> 00:07:32.200]  在舊約那邊我們很清楚
[00:07:32.200 --> 00:07:35.400]  我們看到每當以色列百姓犯罪
[00:07:35.400 --> 00:07:36.560]  他們就有懲罰
[00:07:36.560 --> 00:07:38.360]  當他們遵守律法的時候
[00:07:38.360 --> 00:07:41.880]  他們就立刻得到上帝的祝福
[00:07:41.880 --> 00:07:42.720]  所以換言之
[00:07:42.720 --> 00:07:45.160]  他們說律法就是一個盾牌
[00:07:45.160 --> 00:07:47.360]  是幫我們消災解禍的
[00:07:47.360 --> 00:07:49.040]  以致我們不是信八字
[00:07:49.040 --> 00:07:50.400]  而是信律法
[00:07:50.400 --> 00:07:51.480]  他們是信了律法
[00:07:51.480 --> 00:07:53.560]  第三他們是指著
[00:07:53.560 --> 00:07:54.880]  甚麼意思呢
[00:07:54.880 --> 00:07:56.120]  指著這個神
[00:07:56.120 --> 00:07:59.120]  即是指著是帶出這個神
[00:07:59.120 --> 00:08:01.920]  對他們來說有一種專利權的作用
[00:08:01.920 --> 00:08:03.760]  這個是我們的專利
[00:08:03.760 --> 00:08:07.200]  我們的耶和華是我們猶太人的專利的神
[00:08:07.200 --> 00:08:10.840]  第四他們是曉得神的旨意
[00:08:10.840 --> 00:08:13.200]  將神的旨意完全明白
[00:08:13.200 --> 00:08:16.520]  這個意思就是我完全明白神的心意
[00:08:16.520 --> 00:08:18.760]  我們走在神的心意那邊
[00:08:18.760 --> 00:08:21.680]  當然今天有時我們會收到一些信息
[00:08:21.680 --> 00:08:23.600]  在一些文章
[00:08:23.600 --> 00:08:25.680]  最近我收到一篇文章我覺得很有趣
[00:08:25.680 --> 00:08:28.560]  他說我們千萬不要選林鄭月娥做特首
[00:08:28.560 --> 00:08:29.360]  如果選她的話
[00:08:29.360 --> 00:08:31.480]  香港就會變成索多瑪俄摩拉
[00:08:31.480 --> 00:08:34.000]  你怎麼知道的
[00:08:34.000 --> 00:08:38.640]  換言之今天你選了美國的總統特朗普
[00:08:38.640 --> 00:08:41.080]  你都不知道美國發生了甚麼事
[00:08:41.080 --> 00:08:42.040]  每天都在簽名
[00:08:42.040 --> 00:08:43.120]  不知道有多過癮
[00:08:43.120 --> 00:08:43.880]  每天都在簽名
[00:08:43.880 --> 00:08:45.720]  有大紅梯有大藍梯簽名
[00:08:45.720 --> 00:08:48.360]  所以你都不知道發生了甚麼事
[00:08:48.360 --> 00:08:51.120]  但是他說我猶太人知道神的心意
[00:08:51.120 --> 00:08:52.640]  我知道了神的心意
[00:08:52.640 --> 00:08:54.280]  不單止知道祂的心意
[00:08:54.280 --> 00:08:57.120]  他說我能夠分辨是非
[00:08:57.120 --> 00:08:57.960]  這個分辨是非
[00:08:57.960 --> 00:09:00.840]  不只是分辨好還是不好
[00:09:00.840 --> 00:09:01.960]  真或者假
[00:09:01.960 --> 00:09:04.280]  這個分辨是非的原文的意思
[00:09:04.280 --> 00:09:09.240]  他說我們猶太人知道甚麼是最好的
[00:09:09.240 --> 00:09:10.560]  所以猶太人
[00:09:10.560 --> 00:09:11.400]  很多時候我們說
[00:09:11.400 --> 00:09:13.800]  為甚麼猶太人這麼猶太
[00:09:13.800 --> 00:09:15.400]  不一定是孤行
[00:09:15.400 --> 00:09:18.560]  能夠這麼厲害在這個世界
[00:09:18.560 --> 00:09:21.200]  美國很多人都是猶太人
[00:09:21.200 --> 00:09:24.920]  美國的大學如果有95%都是猶太人的學校
[00:09:24.920 --> 00:09:26.120]  多數都是出名的
[00:09:26.120 --> 00:09:27.080]  但是突然之間
[00:09:27.080 --> 00:09:28.240]  好像很厲害
[00:09:28.240 --> 00:09:30.720]  就因為他們知道甚麼是最好的
[00:09:30.720 --> 00:09:32.360]  同樣他們受了教訓
[00:09:32.360 --> 00:09:33.280]  甚麼意思呢
[00:09:33.280 --> 00:09:37.840]  就是說我們能夠有律法對我們的教導
[00:09:37.840 --> 00:09:39.840]  我們不單止律法對我們的教導
[00:09:39.840 --> 00:09:41.680]  我們還可以教導別人
[00:09:41.680 --> 00:09:42.600]  所以保羅說
[00:09:42.600 --> 00:09:46.400]  應該是核子領悟黑暗中的光
[00:09:46.400 --> 00:09:50.320]  蠢笨人的師父和小孩子的先生
[00:09:50.320 --> 00:09:51.680]  就是說我們應該
[00:09:51.680 --> 00:09:52.280]  應該
[00:09:52.280 --> 00:09:53.480]  猶太人應該
[00:09:53.480 --> 00:09:55.440]  他領受律法的教導
[00:09:55.440 --> 00:09:58.480]  他可以去教導別人
[00:09:58.480 --> 00:10:00.960]  到最後他們不單止教導
[00:10:00.960 --> 00:10:04.160]  他們的確成為一個典範
[00:10:04.160 --> 00:10:05.760]  他們守的法
[00:10:05.760 --> 00:10:07.080]  真的是一個典範
[00:10:07.080 --> 00:10:08.360]  所以我們不要隨便
[00:10:08.360 --> 00:10:10.760]  只是責備法利錯人
[00:10:10.760 --> 00:10:12.120]  你說監禁違憲
[00:10:12.120 --> 00:10:13.200]  但最低限度
[00:10:13.200 --> 00:10:15.960]  他能夠真的在行為上
[00:10:15.960 --> 00:10:17.120]  他被人看到
[00:10:17.120 --> 00:10:20.280]  看到他是一個嚴守律法的人
[00:10:20.280 --> 00:10:22.040]  可能比我們不守律法的人好
[00:10:22.040 --> 00:10:23.440]  很多都不出奇
[00:10:23.440 --> 00:10:24.880]  所以保羅就說
[00:10:24.880 --> 00:10:26.840]  的確這八樣東西
[00:10:26.840 --> 00:10:28.600]  全部猶太人都有
[00:10:28.600 --> 00:10:30.600]  是上帝給他們特別的
[00:10:30.600 --> 00:10:31.880]  是特別的
[00:10:31.880 --> 00:10:33.880]  不過
[00:10:33.880 --> 00:10:35.520]  將這八樣東西
[00:10:35.520 --> 00:10:37.360]  能夠組合
[00:10:37.360 --> 00:10:39.560]  其實離不開三樣東西
[00:10:39.560 --> 00:10:42.560]  第一神給他們一神
[00:10:42.560 --> 00:10:43.080]  一個神
[00:10:43.080 --> 00:10:44.200]  耶和華神
[00:10:44.200 --> 00:10:45.760]  第二神給他們
[00:10:45.760 --> 00:10:47.240]  知道他們是被揀選
[00:10:47.240 --> 00:10:48.480]  他們是特別的
[00:10:48.480 --> 00:10:49.720]  而第三
[00:10:49.720 --> 00:10:51.280]  神給他們有一個法
[00:10:51.280 --> 00:10:53.920]  這三樣東西的而且確
[00:10:53.920 --> 00:10:55.560]  對於猶太人來說
[00:10:55.560 --> 00:10:59.160]  是比別的民族優越
[00:10:59.160 --> 00:11:02.000]  但神透過保羅
[00:11:02.000 --> 00:11:03.640]  責備他們的是甚麼呢
[00:11:03.640 --> 00:11:07.800]  責備他們那份優越感
[00:11:07.800 --> 00:11:11.040]  優越感是帶出一種傲慢
[00:11:11.040 --> 00:11:14.480]  就是說我比他們厲害
[00:11:14.480 --> 00:11:17.000]  我比他們厲害不是問題
[00:11:17.000 --> 00:11:20.240]  但你是不是真的偉大呢
[00:11:20.240 --> 00:11:22.120]  你可以說我現在很偉大
[00:11:22.120 --> 00:11:23.840]  但可能隔壁的人比你更偉大
[00:11:23.840 --> 00:11:25.560]  大家明白嗎
[00:11:25.560 --> 00:11:27.480]  後面的人可能比你更偉大
[00:11:27.480 --> 00:11:28.160]  但問題是
[00:11:28.160 --> 00:11:29.600]  今天我覺得自己是偉大
[00:11:29.600 --> 00:11:30.840]  有一種優越感
[00:11:30.840 --> 00:11:32.360]  就出現一種傲慢
[00:11:32.360 --> 00:11:33.640]  就看不起別人
[00:11:33.640 --> 00:11:34.600]  看不起別人
[00:11:34.600 --> 00:11:37.280]  但一個最大的影響是甚麼呢
[00:11:37.280 --> 00:11:38.000]  當時來說
[00:11:38.000 --> 00:11:39.120]  對於猶太人來說
[00:11:39.120 --> 00:11:40.720]  最大的影響就是
[00:11:40.720 --> 00:11:44.880]  忘記了神的使命
[00:11:44.880 --> 00:11:46.680]  神揀選阿伯加罕
[00:11:46.680 --> 00:11:48.560]  在《創世紀》十二章
[00:11:48.560 --> 00:11:50.080]  很清楚的說了
[00:11:50.080 --> 00:11:54.240]  萬國要因你得福
[00:11:54.240 --> 00:11:55.760]  即是一個使命
[00:11:55.760 --> 00:11:59.240]  我揀選你成為我的選民
[00:11:59.240 --> 00:12:03.920]  不過萬國要因你阿伯加罕而得福
[00:12:03.920 --> 00:12:04.840]  這個使命
[00:12:04.840 --> 00:12:06.720]  阿伯加罕你不能忘記
[00:12:06.720 --> 00:12:08.120]  將來我給你的後裔
[00:12:08.120 --> 00:12:08.960]  有天上的星
[00:12:08.960 --> 00:12:10.240]  地上的沙那麼多
[00:12:10.240 --> 00:12:12.200]  其實我不是只祝福你這件事
[00:12:12.200 --> 00:12:14.240]  你要記得這個使命
[00:12:14.240 --> 00:12:16.480]  所以去到《創世紀》十七章的時候
[00:12:16.480 --> 00:12:19.720]  神在一次跟阿伯加罕納約的過程裡
[00:12:19.720 --> 00:12:20.840]  祂做了一個記號
[00:12:20.840 --> 00:12:22.680]  這個記號就是國禮
[00:12:22.680 --> 00:12:24.560]  即是猶太人的男丁
[00:12:24.560 --> 00:12:26.000]  一出生第八天
[00:12:26.000 --> 00:12:27.360]  就要行這個國禮
[00:12:27.360 --> 00:12:29.200]  要知道這個記號
[00:12:29.200 --> 00:12:30.480]  是很清楚
[00:12:30.480 --> 00:12:34.280]  是神跟阿伯加罕納約的一個記憶
[00:12:34.280 --> 00:12:35.400]  要做
[00:12:35.400 --> 00:12:38.200]  記得神跟阿伯加罕納約的意義是甚麼
[00:12:38.200 --> 00:12:40.960]  意義就是很想以色列百姓
[00:12:40.960 --> 00:12:42.880]  記得這個使命
[00:12:42.880 --> 00:12:44.040]  這個使命就是
[00:12:44.040 --> 00:12:46.480]  萬國要因你得福
[00:12:46.480 --> 00:12:49.760]  上帝揀選他們是有使命的
[00:12:49.760 --> 00:12:52.600]  上帝給他們祝福是有使命的
[00:12:52.600 --> 00:12:55.920]  以至到保羅去責備當時的猶太人
[00:12:55.920 --> 00:12:58.800]  他說為何他們有一種優越感
[00:12:58.800 --> 00:13:00.040]  有一種傲慢
[00:13:00.040 --> 00:13:01.640]  忘記了神的使命
[00:13:01.640 --> 00:13:03.560]  所以保羅責備他們說甚麼呢
[00:13:03.560 --> 00:13:05.480]  在第二章第二十五節
[00:13:05.480 --> 00:13:06.600]  很清楚說
[00:13:06.600 --> 00:13:08.000]  第二章二十五節他說
[00:13:08.000 --> 00:13:10.720]  如果你們行栗法的
[00:13:10.720 --> 00:13:13.400]  國禮固然於你有益
[00:13:13.400 --> 00:13:15.360]  他說如果你們行栗法
[00:13:15.360 --> 00:13:17.520]  這個國禮就於你們有益
[00:13:17.520 --> 00:13:19.320]  若是犯栗法的
[00:13:19.320 --> 00:13:23.200]  你的國禮就算不得國禮
[00:13:23.200 --> 00:13:24.160]  沒錯
[00:13:24.160 --> 00:13:26.440]  你們第八天出世的男丁
[00:13:26.440 --> 00:13:27.840]  受了國禮
[00:13:27.840 --> 00:13:28.760]  但保羅說
[00:13:28.760 --> 00:13:30.920]  你們若行栗法
[00:13:30.920 --> 00:13:33.200]  這個國禮先有意思
[00:13:33.200 --> 00:13:34.840]  如果他們不行這個栗法
[00:13:34.840 --> 00:13:36.360]  就算有國禮
[00:13:36.360 --> 00:13:37.400]  都沒有意義
[00:13:37.400 --> 00:13:38.400]  上帝知道
[00:13:38.400 --> 00:13:39.880]  這句說話有兩方面
[00:13:39.880 --> 00:13:41.560]  就是身體上的國禮
[00:13:41.560 --> 00:13:46.000]  你才能有效必須遵守栗法
[00:13:46.000 --> 00:13:47.080]  保羅說
[00:13:47.080 --> 00:13:50.040]  今天你要將身體上的國禮
[00:13:50.040 --> 00:13:51.920]  人手所做的國禮有效
[00:13:51.920 --> 00:13:55.000]  你必須要守栗法
[00:13:55.000 --> 00:13:56.400]  第二 相反來說
[00:13:56.400 --> 00:13:58.480]  如果一個人沒有受國禮
[00:13:58.480 --> 00:14:00.440]  卻遵守栗法的時候
[00:14:00.440 --> 00:14:02.560]  就好像第二章二十六節所說
[00:14:02.560 --> 00:14:05.360]  所以那未受國禮的
[00:14:05.360 --> 00:14:07.680]  若遵守栗法的條例
[00:14:07.680 --> 00:14:09.800]  他雖然未受國禮
[00:14:09.800 --> 00:14:12.800]  豈不算是有國禮魔
[00:14:12.800 --> 00:14:15.360]  哇 保羅很大膽
[00:14:15.360 --> 00:14:17.880]  他在一間教會裡有猶太人
[00:14:17.880 --> 00:14:19.520]  有外邦人
[00:14:19.520 --> 00:14:20.880]  他居然說
[00:14:20.880 --> 00:14:24.680]  今天如果你受了身體的國禮
[00:14:24.680 --> 00:14:27.160]  但你不遵守栗法
[00:14:27.160 --> 00:14:28.720]  是沒有意思的
[00:14:28.720 --> 00:14:31.440]  但反而你沒有受國禮的外邦人
[00:14:31.440 --> 00:14:32.920]  當他遵守栗法的時候
[00:14:32.920 --> 00:14:37.440]  他反而成為他們的一分子
[00:14:37.440 --> 00:14:39.520]  對於這個外邦人的使徒保羅
[00:14:39.520 --> 00:14:40.400]  這個問題
[00:14:40.400 --> 00:14:43.160]  爭拗到使徒行傳第十五章
[00:14:43.160 --> 00:14:44.920]  都是在爭拗這個問題
[00:14:44.920 --> 00:14:47.640]  就是外邦人為何不受國禮
[00:14:47.640 --> 00:14:49.440]  上帝都看重他們
[00:14:49.440 --> 00:14:51.160]  但保羅在這裡很清楚
[00:14:51.160 --> 00:14:53.440]  但保羅是否在說新的東西呢
[00:14:53.440 --> 00:14:54.360]  保羅新冠
[00:14:54.360 --> 00:14:55.320]  哇 很厲害
[00:14:55.320 --> 00:14:56.880]  保羅說些新的東西出來
[00:14:56.880 --> 00:14:58.120]  不是
[00:14:58.120 --> 00:14:59.600]  其實這番說話
[00:14:59.600 --> 00:15:00.760]  在舊約利未記
[00:15:00.760 --> 00:15:01.480]  新命記
[00:15:01.480 --> 00:15:02.360]  耶利米蘇
[00:15:02.360 --> 00:15:04.640]  以色列書已經說了
[00:15:04.640 --> 00:15:05.960]  先知已經說了
[00:15:05.960 --> 00:15:08.400]  他說今天我們不要只是守
[00:15:08.400 --> 00:15:10.640]  身體肉身的國禮
[00:15:10.640 --> 00:15:14.760]  我們更加重要是守心的國禮
[00:15:14.760 --> 00:15:17.280]  今天十誡不是那塊板放在外面
[00:15:17.280 --> 00:15:19.520]  這塊板應該藏在哪裡
[00:15:19.520 --> 00:15:21.080]  藏在心裡
[00:15:21.080 --> 00:15:24.080]  所以保羅並不是在說新的東西
[00:15:24.080 --> 00:15:25.560]  我們很多時候說保羅在說新的東西
[00:15:25.560 --> 00:15:26.360]  不是
[00:15:26.360 --> 00:15:27.720]  保羅在說舊約
[00:15:27.720 --> 00:15:28.640]  很清楚
[00:15:28.640 --> 00:15:29.800]  因為保羅本身
[00:15:29.800 --> 00:15:31.520]  他本身都是法利塞人
[00:15:31.520 --> 00:15:32.960]  他本身都是猶太人
[00:15:32.960 --> 00:15:34.360]  他本身嚴守栗法
[00:15:34.360 --> 00:15:36.720]  他曾經打擊基督徒
[00:15:36.720 --> 00:15:38.800]  但是上帝轉化他
[00:15:38.800 --> 00:15:40.840]  將他成為一個外邦人的使徒
[00:15:40.840 --> 00:15:42.760]  所以他很熟讀舊約的栗法
[00:15:42.760 --> 00:15:43.840]  但同一時間
[00:15:43.840 --> 00:15:46.520]  他也知道如何道成肉身
[00:15:46.520 --> 00:15:49.880]  和一群外邦人相處
