
[00:00:00.000 --> 00:00:04.280]  宗告的主,我們多謝禰,因爲來到禰的面前
[00:04:57.440 --> 00:05:00.840]  當我們死在過犯中的時候
[00:05:00.840 --> 00:05:04.560]  便叫我們與基通一同活過來
[00:05:04.560 --> 00:05:07.320]  你們得救是本福恩
[00:05:07.320 --> 00:05:09.040]  也恩若順
[00:05:09.040 --> 00:05:09.680]  這個不用了
[00:05:09.680 --> 00:05:12.200]  好,然後
[00:05:12.200 --> 00:05:14.560]  《貼哨人家前書》五章23節
[00:05:14.560 --> 00:05:15.840]  預備,一來
[00:05:15.840 --> 00:05:17.520]  願似平安的神
[00:05:17.520 --> 00:05:20.800]  親自使你們前言成性
[00:05:20.800 --> 00:05:24.200]  又願你們的靈與魂與身子
[00:05:24.200 --> 00:05:25.760]  得蒙保守
[00:05:25.760 --> 00:05:29.120]  在我主耶穌基督降臨的時候
[00:05:29.120 --> 00:05:31.680]  完全無可指責
[00:05:31.680 --> 00:05:34.640]  在經文裏面因爲做不到一個一體
[00:05:34.640 --> 00:05:36.400]  其實第二章一節就說
[00:05:36.400 --> 00:05:38.880]  你們死在罪惡過犯之中
[00:05:38.880 --> 00:05:40.520]  他們叫你活過來
[00:05:40.520 --> 00:05:42.080]  其實每一個人
[00:05:42.080 --> 00:05:42.920]  爲什麼
[00:05:42.920 --> 00:05:45.560]  我不知道有沒有人在當中未信耶穌
[00:05:45.560 --> 00:05:48.320]  如果未信耶穌有沒有其中一個
[00:05:48.320 --> 00:05:49.640]  都沒有
[00:05:49.640 --> 00:05:52.000]  我今天想做夫子信耶穌
[00:05:52.000 --> 00:05:54.080]  我隨便拿一個人回來
[00:05:54.080 --> 00:05:55.560]  如果他未信耶穌的時候
[00:05:55.560 --> 00:05:59.360]  他死了沒有
[00:05:59.360 --> 00:06:00.840]  在街邊請一個人回來
[00:06:00.840 --> 00:06:02.400]  他死了沒有
[00:06:02.400 --> 00:06:04.280]  如果死了嚇死你
[00:06:04.280 --> 00:06:06.640]  他好像一個活屍一樣坐在那裏
[00:06:06.640 --> 00:06:10.120]  但是保羅說你們死在過犯罪惡之中
[00:06:10.120 --> 00:06:11.920]  是他叫你活過來的
[00:06:11.920 --> 00:06:13.440]  所以等一下我要請一個朋友
[00:06:13.440 --> 00:06:16.800]  或者大家剛纔在職場裏面未信耶穌的
[00:06:16.800 --> 00:06:18.160]  或者其他的情況
[00:06:18.160 --> 00:06:20.920]  我們8月22號當日有職場
[00:06:20.920 --> 00:06:22.920]  當日也有路直路彎
[00:06:22.920 --> 00:06:24.480]  請人信耶穌
[00:06:24.480 --> 00:06:25.720]  那些未信耶穌的保羅
[00:06:25.720 --> 00:06:29.200]  就是他們本來死在過犯罪惡之中
[00:06:29.200 --> 00:06:30.160]  是誰叫他活過來
[00:06:30.160 --> 00:06:31.680]  是上帝
[00:06:31.680 --> 00:06:33.000]  所以我讓大家知道
[00:06:33.000 --> 00:06:34.800]  爲什麼一個人死又活
[00:06:34.800 --> 00:06:36.280]  到底是什麼死呢
[00:06:36.280 --> 00:06:38.320]  在貼索爾尼加前書告訴我們
[00:06:38.320 --> 00:06:40.400]  原來我們在生命裏面
[00:06:40.400 --> 00:06:42.680]  耶穌本來祝福我們
[00:06:42.680 --> 00:06:47.040]  靈與魂與身子都可以得蒙保守
[00:06:47.040 --> 00:06:49.440]  原來在我看回整本聖經裏面
[00:06:49.440 --> 00:06:52.760]  發覺有一樣東西是死的
[00:06:52.760 --> 00:06:54.920]  是當我們未信耶穌的時候
[00:06:54.920 --> 00:06:57.080]  我們的靈是死的
[00:06:57.080 --> 00:06:59.480]  所以我們好像一個活屍一樣
[00:06:59.480 --> 00:07:01.320]  有一句話叫行屍走肉
[00:07:01.320 --> 00:07:02.640]  我們正在走
[00:07:02.640 --> 00:07:03.920]  就是肉體在走
[00:07:03.920 --> 00:07:05.520]  我請教過我們一個弟兄
[00:07:05.520 --> 00:07:08.160]  就是我們行屍和走肉都一樣的了
[00:07:08.160 --> 00:07:09.200]  行屍是什麼
[00:07:09.200 --> 00:07:11.120]  就是那些 是不是
[00:07:11.120 --> 00:07:13.440]  走的肉體就是這個走的肉體
[00:07:13.440 --> 00:07:15.400]  都是一樣的了
[00:07:15.400 --> 00:07:17.400]  爲了此的緣故
[00:07:17.400 --> 00:07:19.840]  原來我們每個人都有一個靈
[00:07:19.840 --> 00:07:22.960]  所以當我們信了耶穌的靈就要成長的時候
[00:07:22.960 --> 00:07:24.240]  所以第一個原因
[00:07:24.240 --> 00:07:25.960]  今天我們要看靈脩
[00:07:25.960 --> 00:07:27.440]  想和大家看就是
[00:07:27.440 --> 00:07:30.120]  爲什麼要靈脩
[00:07:30.120 --> 00:07:32.080]  爲何要靈脩
[00:07:32.080 --> 00:07:35.120]  下一張powerpoint告訴我們
[00:07:35.120 --> 00:07:37.640]  靈脩是進入成性之路
[00:07:37.640 --> 00:07:38.600]  我們身體裏面
[00:07:38.600 --> 00:07:40.760]  如果保羅說靈魂體
[00:07:40.760 --> 00:07:42.160]  這個比較複雜
[00:07:42.160 --> 00:07:45.160]  因爲魏託星是靈魂體三分的
[00:07:45.160 --> 00:07:47.640]  但是在我們的神學裏面
[00:07:47.640 --> 00:07:48.680]  又沒有很清楚
[00:07:48.680 --> 00:07:49.920]  但是保羅又有說
[00:07:49.920 --> 00:07:51.960]  你不要當他是三個人
[00:07:51.960 --> 00:07:52.760]  他是一個人
[00:07:52.760 --> 00:07:54.360]  不過是全人裏面
[00:07:54.360 --> 00:07:56.200]  有靈 有魂 有體
[00:07:56.200 --> 00:07:58.040]  剛纔保羅在議筆上提到
[00:07:58.040 --> 00:08:02.400]  我們死在過犯罪惡之中
[00:08:02.400 --> 00:08:04.440]  所以一個活的人
[00:08:04.440 --> 00:08:05.520]  他是什麼死呢
[00:08:05.520 --> 00:08:07.040]  是他的靈死
[00:08:07.040 --> 00:08:09.320]  所以當靈信了
[00:08:09.320 --> 00:08:11.680]  當人信了耶穌時靈就活了
[00:08:11.680 --> 00:08:13.320]  所以一個人
[00:08:13.320 --> 00:08:15.080]  當他信了耶穌靈活的時候
[00:08:15.080 --> 00:08:16.200]  他就需要什麼
[00:08:16.200 --> 00:08:18.480]  有些修正的工作
[00:08:18.480 --> 00:08:21.760]  所以我們未死之前
[00:08:21.760 --> 00:08:22.880]  怎麼活呢
[00:08:22.880 --> 00:08:24.560]  靠我的靈魂
[00:08:24.560 --> 00:08:28.320]  所以今天死一個不信耶穌的人
[00:08:28.320 --> 00:08:29.440]  和信的耶穌人
[00:08:29.440 --> 00:08:34.880]  請問分別在哪裏
[00:08:34.880 --> 00:08:36.080]  未信耶穌的人
[00:08:36.080 --> 00:08:37.640]  他所有做的事
[00:08:37.640 --> 00:08:39.640]  我叫做走肉或者行屍
[00:08:39.640 --> 00:08:42.600]  他用他的情感意志思想
[00:08:42.600 --> 00:08:45.160]  去帶動他整個人
[00:08:45.160 --> 00:08:46.480]  但是當信耶穌的時候
[00:08:46.480 --> 00:08:48.320]  他的靈就復甦的時候
[00:08:48.320 --> 00:08:51.720]  他就用靈去帶動他的魂
[00:08:51.720 --> 00:08:53.400]  即是他的情感意志思想
[00:08:53.400 --> 00:08:54.680]  去繼續生活
[00:08:54.680 --> 00:08:56.320]  這個靈是屬於耶穌的
[00:08:56.320 --> 00:08:58.200]  所以他的靈裏面
[00:08:58.200 --> 00:08:59.960]  所有價值觀思想
[00:08:59.960 --> 00:09:01.840]  和耶穌上帝一樣
[00:09:01.840 --> 00:09:04.400]  好 爲此的緣故
[00:09:04.400 --> 00:09:07.080]  我們的靈就需要被修正
[00:09:07.080 --> 00:09:08.840]  去成長 去栽培
[00:09:08.840 --> 00:09:12.720]  就好像花草樹木盆栽一樣
[00:09:12.720 --> 00:09:14.440]  爲什麼靈要修正呢
[00:09:14.440 --> 00:09:16.240]  因爲當我們未信耶穌之前
[00:09:16.240 --> 00:09:17.960]  我們的靈是死的
[00:09:17.960 --> 00:09:19.080]  我們活在世上的時候
[00:09:19.080 --> 00:09:20.800]  就靠什麼剛纔說
[00:09:20.800 --> 00:09:22.360]  靠那個魂 是不是
[00:09:22.360 --> 00:09:24.600]  那個魂是怎樣
[00:09:24.600 --> 00:09:27.120]  他十幾年
[00:09:27.120 --> 00:09:28.000]  二十幾年
[00:09:28.000 --> 00:09:28.680]  幾十年
[00:09:28.680 --> 00:09:30.680]  都是靠他接觸這個世界
[00:09:30.680 --> 00:09:32.680]  這個世界告訴人聽
[00:09:32.680 --> 00:09:33.840]  是什麼呢
[00:09:33.840 --> 00:09:34.800]  執書行頭
[00:09:34.800 --> 00:09:35.800]  慘過敗家
[00:09:35.800 --> 00:09:37.520]  那他就怎樣
[00:09:37.520 --> 00:09:39.120]  常常去搶
[00:09:39.120 --> 00:09:40.640]  常常去排隊
[00:09:40.640 --> 00:09:42.600]  因爲在這個世界告訴他聽
[00:09:42.600 --> 00:09:43.520]  執書行頭
[00:09:43.520 --> 00:09:45.320]  慘過敗家
[00:09:45.320 --> 00:09:46.440]  連基督徒有時都會的
[00:09:46.440 --> 00:09:48.600]  不過基督徒就不是這種搶
[00:09:48.600 --> 00:09:49.840]  是惡務的心態
[00:09:49.840 --> 00:09:52.000]  如果有個厲害的講員在這裏
[00:09:52.000 --> 00:09:54.080]  今天可能七點鐘就排隊了
[00:09:54.080 --> 00:09:55.680]  因爲怕沒位子坐
[00:09:55.680 --> 00:09:56.760]  這個不是執書行頭
[00:09:56.760 --> 00:09:57.280]  慘過敗家
[00:09:57.280 --> 00:09:58.640]  這個是惡務
[00:09:58.640 --> 00:09:59.480]  但如果今天
[00:09:59.480 --> 00:10:02.400]  哇 你這裏有免費百佳券
[00:10:02.400 --> 00:10:03.360]  五百塊一張
[00:10:03.360 --> 00:10:04.360]  派給你
[00:10:04.360 --> 00:10:08.400]  你猜什麼時候開始有人排隊呢
[00:10:08.400 --> 00:10:09.360]  我不知道什麼時候
[00:10:09.360 --> 00:10:10.800]  我們不要猜了
[00:10:10.800 --> 00:10:12.640]  不過肯定有人排隊
[00:10:12.640 --> 00:10:15.080]  因爲這個世界告訴我們是這樣
[00:10:15.080 --> 00:10:16.640]  所以當我們未信耶穌的時候
[00:10:16.640 --> 00:10:18.960]  我們靠我們的魂去生活的時候
[00:10:18.960 --> 00:10:20.640]  我們的魂呢
[00:10:20.640 --> 00:10:22.320]  就是受這個世界影響
[00:10:22.320 --> 00:10:25.600]  所以保羅在已不所知第二章第二節說
[00:10:25.600 --> 00:10:28.760]  那時你們在其中行事爲人
[00:10:28.760 --> 00:10:31.200]  隨從今世的風俗
[00:10:31.200 --> 00:10:34.080]  順服空中掌權者的手領
[00:10:34.080 --> 00:10:37.520]  就是現今活役之子心中運行的邪靈
[00:10:37.520 --> 00:10:40.920]  原來魔鬼要搞我們
[00:10:40.920 --> 00:10:43.120]  不是一定要掌你的身
[00:10:43.120 --> 00:10:44.760]  叫你做一些事
[00:10:44.760 --> 00:10:46.360]  有很多個方法
[00:10:46.360 --> 00:10:49.160]  就是這個世界的不道德
[00:10:49.160 --> 00:10:50.240]  它限制着你
[00:10:50.240 --> 00:10:51.360]  已經是一種很大的
[00:10:51.360 --> 00:10:53.520]  屬靈空中掌權者
[00:10:53.520 --> 00:10:55.360]  去年大家記不記得
[00:10:55.360 --> 00:10:57.440]  香港有什麼大事發生啊
[00:10:57.440 --> 00:11:00.720]  連今年的陪靈會真樂環牧師
[00:11:00.720 --> 00:11:02.440]  幾乎都就這個題目去講
[00:11:02.440 --> 00:11:05.000]  不過他就不講得很出很表白
[00:11:05.000 --> 00:11:05.760]  就是有什麼事呢
[00:11:05.760 --> 00:11:06.840]  佔中
[00:11:06.840 --> 00:11:08.520]  有撕裂的問題
[00:11:08.520 --> 00:11:10.480]  爲什麼有這個情況
[00:11:10.480 --> 00:11:12.960]  因爲有一股勢力
[00:11:12.960 --> 00:11:14.160]  真的有一股勢力
[00:11:14.160 --> 00:11:16.760]  在影響香港
[00:11:16.760 --> 00:11:19.160]  以至香港可能會窒息了
[00:11:19.160 --> 00:11:20.920]  它所謂神給它
[00:11:20.920 --> 00:11:25.120]  或者它本來應有的核心價值自由
[00:11:25.120 --> 00:11:26.160]  因此
[00:11:26.160 --> 00:11:28.720]  所以有一幫有正義的人
[00:11:28.720 --> 00:11:30.320]  我不可以說出來的沒有正義
[00:11:30.320 --> 00:11:35.080]  不過我肯定這幫坐在金鐘的人
[00:11:35.080 --> 00:11:36.360]  他們有一個理想
[00:11:36.360 --> 00:11:37.600]  他們的理想
[00:11:37.600 --> 00:11:38.360]  是真的有一個
[00:11:38.360 --> 00:11:40.280]  他們的下一代有一個自由
[00:11:40.280 --> 00:11:41.440]  我回來就是
[00:11:41.440 --> 00:11:44.520]  這個就是回應伊弗所恕所講
[00:11:44.520 --> 00:11:47.760]  那個空中掌權者的情況
[00:11:47.760 --> 00:11:48.880]  保羅更是
[00:11:48.880 --> 00:11:49.760]  看第三者
[00:11:49.760 --> 00:11:53.160]  我們從前都在他中間一樣
[00:11:53.160 --> 00:11:54.840]  放縱肉體的私慾
[00:11:54.840 --> 00:11:58.240]  隨從肉體和心中所喜好的恨
[00:11:58.240 --> 00:12:00.880]  我講了這麼多就讓伊弗所恕第二章
[00:12:00.880 --> 00:12:01.920]  講什麼呢
[00:12:01.920 --> 00:12:05.280]  原來我們的魂一直在成長的時候
[00:12:05.280 --> 00:12:06.840]  當我們信了耶穌
[00:12:06.840 --> 00:12:10.720]  你想想有什麼現象
[00:12:10.720 --> 00:12:13.160]  魂和靈會有掙扎的
[00:12:13.160 --> 00:12:15.040]  我請三位我們預備了的人
[00:12:15.040 --> 00:12:19.280]  請一上來
[00:12:19.280 --> 00:12:22.040]  好請他上來
[00:12:22.040 --> 00:12:33.680]  新看剛纔那張圖畫有靈魂體
[00:12:33.680 --> 00:12:36.000]  三個人就在這裏
[00:12:36.000 --> 00:12:38.640]  讓他們看看你們是什麼角色
[00:12:38.640 --> 00:12:39.520]  不要再走了
[00:12:39.520 --> 00:12:41.120]  看不看得到
[00:12:41.120 --> 00:12:43.120]  這個靈魂體就是這樣
[00:12:43.120 --> 00:12:45.120]  剛纔說當他未信耶穌的時候
[00:12:45.120 --> 00:12:47.000]  這個靈是死的
[00:12:47.000 --> 00:12:49.520]  所以他現在是什麼都做不了
[00:12:49.520 --> 00:12:52.240]  和大家未信耶穌之前一樣
[00:12:52.240 --> 00:12:54.920]  所以他們在按保羅的看法
[00:12:54.920 --> 00:12:58.880]  他們的生命裏面就好像行屍走了一樣
[00:12:58.880 --> 00:13:06.160]  所以肉體會受這個魂帶動他的生命
[00:13:06.160 --> 00:13:07.520]  大家都會習慣
[00:13:07.520 --> 00:13:08.760]  如果待在當中
[00:13:08.760 --> 00:13:10.360]  我發覺已經開始了
[00:13:10.360 --> 00:13:11.520]  不知爲何開始眼昏
[00:13:11.520 --> 00:13:12.880]  不知我說什麼不行
[00:13:12.880 --> 00:13:13.840]  那他就怎樣呢
[00:13:13.840 --> 00:13:14.600]  他眼昏了
[00:13:14.600 --> 00:13:16.600]  這個人就睡覺了
[00:13:16.600 --> 00:13:17.960]  這個睡覺是怎樣
[00:13:17.960 --> 00:13:21.080]  是因爲他的思想情感意志很累
[00:13:21.080 --> 00:13:22.120]  所以他睡了
[00:13:22.120 --> 00:13:23.760]  這個只是一個走肉而已
[00:13:23.760 --> 00:13:24.560]  OK
[00:13:24.560 --> 00:13:25.600]  他沒有什麼特別的了
[00:13:25.600 --> 00:13:27.840]  他的情況就是因爲這個魂
[00:13:27.840 --> 00:13:29.880]  所以今天早上會發生一件事
[00:13:29.880 --> 00:13:31.080]  開始鬧鐘響
[00:13:31.080 --> 00:13:32.880]  嘟嘟嘟嘟
[00:13:32.880 --> 00:13:34.000]  他的靈呢
[00:13:34.000 --> 00:13:35.760]  這個肉體想怎樣
[00:13:35.760 --> 00:13:37.840]  按不熄它
[00:13:37.840 --> 00:13:39.880]  但是這個魂呢
[00:13:39.880 --> 00:13:40.960]  就叫他不要起
[00:13:40.960 --> 00:13:41.400]  不要了
[00:13:41.400 --> 00:13:42.400]  睡一會兒
[00:13:42.400 --> 00:13:43.480]  往往時候都是這樣
[00:13:43.480 --> 00:13:44.720]  包括我們讀經也是
[00:13:44.720 --> 00:13:45.200]  起牀
[00:13:45.200 --> 00:13:46.360]  這麼早起牀幹什麼
[00:13:46.360 --> 00:13:47.880]  當然想親近神
[00:13:47.880 --> 00:13:50.360]  但是這個魂就
[00:13:50.360 --> 00:13:51.400]  思想情感意志
[00:13:51.400 --> 00:13:52.080]  慢慢來
[00:13:52.080 --> 00:13:52.720]  先不用
[00:13:52.720 --> 00:13:54.240]  而且他也不想親近神
[00:13:54.240 --> 00:13:55.440]  因爲他的靈是死的
[00:13:55.440 --> 00:13:57.400]  所以他這麼早起牀幹什麼
[00:13:57.400 --> 00:13:58.520]  睡一會兒
[00:13:58.520 --> 00:13:58.920]  好了
[00:13:58.920 --> 00:13:59.920]  但是當他信了耶穌
[00:13:59.920 --> 00:14:01.080]  認識了神的時候
[00:14:01.080 --> 00:14:01.400]  好了
[00:14:01.400 --> 00:14:02.840]  同一樣鬧鐘起牀
[00:14:02.840 --> 00:14:05.000]  又開始嘟嘟嘟嘟
[00:14:05.000 --> 00:14:06.440]  這個肉體是怎樣
[00:14:06.440 --> 00:14:07.560]  想按不熄這個鍾
[00:14:07.560 --> 00:14:08.880]  因爲這個魂是想按不熄
[00:14:08.880 --> 00:14:10.600]  是不是
[00:14:10.600 --> 00:14:11.880]  但是這個靈呢
[00:14:11.880 --> 00:14:13.640]  受什麼
[00:14:13.640 --> 00:14:15.080]  去管理這個魂
[00:14:15.080 --> 00:14:17.000]  叫他起牀
[00:14:17.000 --> 00:14:19.840]  因爲靈是主宰
[00:14:19.840 --> 00:14:22.320]  這個生命裏面的最終的精華
[00:14:22.320 --> 00:14:24.440]  但是靈和魂有時候都會爭戰
[00:14:24.440 --> 00:14:26.400]  所以他們爭戰當中的時候
[00:14:26.400 --> 00:14:27.720]  我希望有一天
[00:14:27.720 --> 00:14:28.920]  靈是什麼
[00:14:28.920 --> 00:14:29.600]  勝利的時候
[00:14:29.600 --> 00:14:30.520]  他就會起牀
[00:14:30.520 --> 00:14:31.480]  明白嗎
[00:14:31.480 --> 00:14:32.200]  所以好
[00:14:32.200 --> 00:14:33.480]  那我就多謝這三位
[00:14:33.480 --> 00:14:35.640]  繼續把靈魂放在這裏
[00:14:35.640 --> 00:14:38.240]  好
[00:14:38.240 --> 00:14:40.120]  看不看到這三個
[00:14:40.120 --> 00:14:40.480]  好
[00:14:47.000 --> 00:14:51.080]  爲什麼我們要靈脩
[00:14:51.080 --> 00:14:54.800]  因爲當我們未信耶穌的靈是死的時候
[00:14:54.800 --> 00:14:59.920]  這個全部都是靠這個魂去帶領着我們
[00:14:59.920 --> 00:15:05.040]  所以當我們的靈甦醒的時候
[00:15:05.040 --> 00:15:06.520]  記不記得
[00:15:06.520 --> 00:15:07.320]  在夏令會
[00:15:07.320 --> 00:15:08.760]  如果你沒有夏令會也不要緊
[00:15:08.760 --> 00:15:11.920]  穆斯其中在他的信息裏面是一樣
[00:15:11.920 --> 00:15:13.720]  我若有人在基督教裏面
