
[00:00:00.000 --> 00:00:02.720]  兄弟姐妹,又來看一看《以撒》
[00:01:23.000 --> 00:01:25.000]  應該都可能到的
[00:01:25.000 --> 00:01:27.000]  不過可能要早一點出門
[00:01:27.000 --> 00:01:30.000]  不是一個很近的地方
[00:01:30.000 --> 00:01:32.000]  以撒去的時間
[00:01:32.000 --> 00:01:33.000]  要不要走路呢?
[00:01:33.000 --> 00:01:35.000]  我相信他有駱駝
[00:01:35.000 --> 00:01:37.000]  如果當日一定要有駱駝去
[00:01:37.000 --> 00:01:39.000]  沒有駱駝應該驢仔都可以
[00:01:39.000 --> 00:01:42.000]  不過駱駝會好一點
[00:01:42.000 --> 00:01:44.000]  而且不會自己一個人
[00:01:44.000 --> 00:01:46.000]  他們周時要在那裡過夜
[00:01:46.000 --> 00:01:48.000]  所以是一個駱駝隊
[00:01:48.000 --> 00:01:55.000]  以撒由基拉爾山谷去別士巴
[00:01:55.000 --> 00:01:56.000]  為什麼去那裡呢?
[00:01:56.000 --> 00:01:57.000]  不知道
[00:01:57.000 --> 00:01:58.000]  他就去了
[00:01:58.000 --> 00:02:00.000]  而在晚上
[00:02:00.000 --> 00:02:03.000]  在別士巴過夜的時候
[00:02:03.000 --> 00:02:06.000]  神就跟他顯然說
[00:02:06.000 --> 00:02:10.000]  「我是你父親阿伯拉罕的神
[00:02:10.000 --> 00:02:13.000]  不要懼怕」
[00:02:13.000 --> 00:02:15.000]  不用怕
[00:02:15.000 --> 00:02:16.000]  為什麼?
[00:02:16.000 --> 00:02:17.000]  有我在
[00:02:17.000 --> 00:02:18.000]  我懼於你哪位?
[00:02:18.000 --> 00:02:21.000]  我就是你父親阿伯拉罕的上帝
[00:02:21.000 --> 00:02:23.000]  他說了這個話
[00:02:23.000 --> 00:02:24.000]  其實這個說話
[00:02:24.000 --> 00:02:26.000]  以撒知不知道呢?
[00:02:26.000 --> 00:02:27.000]  知道的
[00:02:27.000 --> 00:02:29.000]  完全明白的
[00:02:29.000 --> 00:02:32.000]  不過神是再說一次我是誰
[00:02:32.000 --> 00:02:34.000]  是一個保證
[00:02:34.000 --> 00:02:35.000]  你鎮定一點
[00:02:35.000 --> 00:02:36.000]  放心
[00:02:36.000 --> 00:02:37.000]  不用怕
[00:02:37.000 --> 00:02:38.000]  鎮定一點
[00:02:38.000 --> 00:02:39.000]  為什麼?
[00:02:39.000 --> 00:02:41.000]  我就是你爸爸的神
[00:02:41.000 --> 00:02:46.000]  因為我和你同在
[00:02:46.000 --> 00:02:47.000]  不用怕
[00:02:47.000 --> 00:02:49.000]  我和你同在
[00:02:49.000 --> 00:02:51.000]  這個「不要懼怕」
[00:02:51.000 --> 00:02:53.000]  你不要誤解了
[00:02:53.000 --> 00:02:55.000]  上帝向他顯然
[00:02:55.000 --> 00:02:57.000]  上帝呀
[00:02:57.000 --> 00:02:58.000]  不是
[00:02:58.000 --> 00:02:59.000]  他就說你不用怕
[00:02:59.000 --> 00:03:00.000]  不用怕我不是
[00:03:00.000 --> 00:03:03.000]  我是你爸爸的神
[00:03:03.000 --> 00:03:08.000]  你面對前面不知道的路
[00:03:08.000 --> 00:03:10.000]  前面的路所有人都不知道
[00:03:10.000 --> 00:03:11.000]  明天你會怎樣?
[00:03:11.000 --> 00:03:12.000]  不知道
[00:03:12.000 --> 00:03:14.000]  明天會不會還有命?
[00:03:14.000 --> 00:03:15.000]  不知道
[00:03:15.000 --> 00:03:16.000]  明天有沒有病?
[00:03:16.000 --> 00:03:17.000]  不知道
[00:03:17.000 --> 00:03:18.000]  明天會怎樣?
[00:03:18.000 --> 00:03:19.000]  我不知道
[00:03:19.000 --> 00:03:20.000]  明天會不會跌倒
[00:03:20.000 --> 00:03:21.000]  走路會不會扭傷?
[00:03:21.000 --> 00:03:22.000]  不知道
[00:03:22.000 --> 00:03:23.000]  明天我家有什麼事發生?
[00:03:23.000 --> 00:03:24.000]  不知道
[00:03:24.000 --> 00:03:25.000]  不過
[00:03:25.000 --> 00:03:27.000]  上帝向他顯然說
[00:03:27.000 --> 00:03:29.000]  我是你爸爸的神
[00:03:29.000 --> 00:03:31.000]  面對前面
[00:03:31.000 --> 00:03:32.000]  是「不要懼怕」
[00:03:32.000 --> 00:03:33.000]  所以這個「不要懼怕」
[00:03:33.000 --> 00:03:36.000]  不是說見到我是不是很害怕呢?
[00:03:36.000 --> 00:03:37.000]  哎呀
[00:03:37.000 --> 00:03:38.000]  見到上帝很害怕
[00:03:38.000 --> 00:03:39.000]  不是那個
[00:03:39.000 --> 00:03:43.000]  是面對前面不用怕
[00:03:43.000 --> 00:03:44.000]  為什麼?
[00:03:44.000 --> 00:03:45.000]  因為
[00:03:45.000 --> 00:03:46.000]  在你的前面
[00:03:46.000 --> 00:03:47.000]  我都與你同在
[00:03:47.000 --> 00:03:50.000]  而且我要賜福給你
[00:03:50.000 --> 00:03:53.000]  並且要為我的僕人阿巴拉罕的緣故
[00:03:53.000 --> 00:03:55.000]  令你的後裔繁多
[00:03:55.000 --> 00:03:58.000]  你的爸爸是我的僕人
[00:03:58.000 --> 00:04:00.000]  我是要透過他
[00:04:00.000 --> 00:04:01.000]  來祝福全世界
[00:04:01.000 --> 00:04:04.000]  後裔會很多
[00:04:04.000 --> 00:04:05.000]  所以
[00:04:05.000 --> 00:04:06.000]  再次跟他說
[00:04:06.000 --> 00:04:09.000]  其實這四行金句
[00:04:09.000 --> 00:04:11.000]  四行上帝說的話
[00:04:11.000 --> 00:04:12.000]  是說一件事
[00:04:12.000 --> 00:04:15.000]  我是你爸爸的神
[00:04:15.000 --> 00:04:20.000]  我會照著我對你爸爸的應許
[00:04:20.000 --> 00:04:21.000]  令你得福
[00:04:21.000 --> 00:04:24.000]  以及你的後裔會很多
[00:04:24.000 --> 00:04:27.000]  我是會祝福你的
[00:04:27.000 --> 00:04:30.000]  這句是耶和華多敏跟他說的
[00:04:30.000 --> 00:04:31.000]  其實
[00:04:31.000 --> 00:04:32.000]  說完沒有了
[00:04:32.000 --> 00:04:33.000]  沒有了
[00:04:33.000 --> 00:04:34.000]  那是什麼呢?
[00:04:34.000 --> 00:04:35.000]  其實就是說
[00:04:35.000 --> 00:04:38.000]  跟他再去認真一點
[00:04:38.000 --> 00:04:40.000]  不用懼怕前面的路
[00:04:40.000 --> 00:04:43.000]  因為我會一路與你同在
[00:04:43.000 --> 00:04:45.000]  因為我是守著
[00:04:45.000 --> 00:04:48.000]  我與你爸爸的承諾
[00:04:48.000 --> 00:04:49.000]  於是
[00:04:49.000 --> 00:04:52.000]  以撒非常感恩
[00:04:52.000 --> 00:04:54.000]  捉了一座壇
[00:04:54.000 --> 00:04:57.000]  在那裏求告耶和華的名
[00:04:57.000 --> 00:04:59.000]  捉了一座壇求告耶和華的名
[00:04:59.000 --> 00:05:00.000]  不是說
[00:05:00.000 --> 00:05:01.000]  主啊
[00:05:01.000 --> 00:05:03.000]  今天去哪裏?
[00:05:03.000 --> 00:05:04.000]  做什麼好?
[00:05:04.000 --> 00:05:05.000]  什麼時候播種?
[00:05:05.000 --> 00:05:06.000]  什麼時候去買什麼?
[00:05:06.000 --> 00:05:07.000]  什麼時候買什麼?
[00:05:07.000 --> 00:05:08.000]  不是那種
[00:05:08.000 --> 00:05:11.000]  在那裏求告耶和華的名
[00:05:11.000 --> 00:05:13.000]  是指敬拜
[00:05:13.000 --> 00:05:15.000]  是指尊敬
[00:05:15.000 --> 00:05:17.000]  在那裏尊崇耶和華
[00:05:17.000 --> 00:05:19.000]  甚至於是
[00:05:19.000 --> 00:05:23.000]  以撒就開始搬去別士巴住
[00:05:23.000 --> 00:05:26.000]  在別士巴支搭帳篷
[00:05:26.000 --> 00:05:28.000]  即是說他開始搬去那裏住
[00:05:28.000 --> 00:05:29.000]  而且起床在那裏
[00:05:29.000 --> 00:05:32.000]  就時時敬拜住
[00:05:32.000 --> 00:05:33.000]  好了
[00:05:33.000 --> 00:05:34.000]  於是
[00:05:34.000 --> 00:05:35.000]  你去到那裏
[00:05:35.000 --> 00:05:41.000]  整個由基拉爾谷搬去別士巴
[00:05:41.000 --> 00:05:42.000]  既然如此
[00:05:42.000 --> 00:05:45.000]  他們是否想由谷搬去別士巴住
[00:05:45.000 --> 00:05:46.000]  找個地方?
[00:05:46.000 --> 00:05:47.000]  可能是的
[00:05:47.000 --> 00:05:48.000]  於是神就對他說
[00:05:48.000 --> 00:05:49.000]  是的
[00:05:49.000 --> 00:05:50.000]  就這裏
[00:05:50.000 --> 00:05:51.000]  你放心
[00:05:51.000 --> 00:05:54.000]  我會按照對你爸爸的應許
[00:05:54.000 --> 00:05:55.000]  我會保護你
[00:05:55.000 --> 00:05:56.000]  祝福你
[00:05:56.000 --> 00:05:58.000]  和令你的後裔很多
[00:05:58.000 --> 00:05:59.000]  你放心
[00:05:59.000 --> 00:06:01.000]  於是他就在那裏做了一座壇
[00:06:01.000 --> 00:06:02.000]  感謝上帝
[00:06:02.000 --> 00:06:03.000]  敬拜他
[00:06:03.000 --> 00:06:04.000]  然後住下
[00:06:04.000 --> 00:06:07.000]  於是他的僕人就又挖井
[00:06:07.000 --> 00:06:09.000]  因為沒有水不可以
[00:06:09.000 --> 00:06:10.000]  又挖一口井
[00:06:10.000 --> 00:06:13.000]  又挖到
[00:06:13.000 --> 00:06:14.000]  這個時間
[00:06:14.000 --> 00:06:18.000]  仍然是在菲利士地裏面
[00:06:18.000 --> 00:06:21.000]  不過離開基拉爾又遠了
[00:06:21.000 --> 00:06:23.000]  不單止是基拉爾的山谷
[00:06:23.000 --> 00:06:24.000]  而且是遠了
[00:06:24.000 --> 00:06:28.000]  我想大概一日腳程路程等等之類
[00:06:28.000 --> 00:06:30.000]  亞比米勒又來
[00:06:30.000 --> 00:06:31.000]  仍然是在菲利士地
[00:06:31.000 --> 00:06:35.000]  亞比米勒王和他的朋友阿烏撒
[00:06:35.000 --> 00:06:38.000]  和他的軍長菲葛兩個人
[00:06:38.000 --> 00:06:42.000]  從基拉爾來到見以撒
[00:06:42.000 --> 00:06:46.000]  當然作為一個王
[00:06:46.000 --> 00:06:49.000]  都要看著牆
[00:06:49.000 --> 00:06:50.000]  看著形勢
[00:06:50.000 --> 00:06:52.000]  以撒住在那個位置
[00:06:52.000 --> 00:06:56.000]  有些人就跟他爭水井
[00:06:56.000 --> 00:06:57.000]  他很好
[00:06:57.000 --> 00:06:59.000]  有兩個井給了我的人
[00:06:59.000 --> 00:07:00.000]  然後自己挖第三個
[00:07:00.000 --> 00:07:02.000]  真是昌盛
[00:07:02.000 --> 00:07:03.000]  很厲害
[00:07:03.000 --> 00:07:05.000]  報告報告
[00:07:05.000 --> 00:07:08.000]  王上他去了別士巴住
[00:07:08.000 --> 00:07:09.000]  是嗎?
[00:07:09.000 --> 00:07:10.000]  多久?
[00:07:10.000 --> 00:07:11.000]  一段時間了
[00:07:11.000 --> 00:07:13.000]  又在那裏挖井
[00:07:13.000 --> 00:07:14.000]  又有水
[00:07:14.000 --> 00:07:15.000]  他在那裏捉著壇
[00:07:15.000 --> 00:07:16.000]  起了帳篷
[00:07:16.000 --> 00:07:18.000]  想著看著牆住
[00:07:18.000 --> 00:07:20.000]  在那裏敬拜
[00:07:20.000 --> 00:07:24.000]  於是亞比米勒和他的朋友
[00:07:24.000 --> 00:07:26.000]  和軍長一起來
[00:07:26.000 --> 00:07:28.000]  由基拉爾來到見以撒
[00:07:28.000 --> 00:07:29.000]  以撒對他們說
[00:07:29.000 --> 00:07:32.000]  你們既然恨我
[00:07:32.000 --> 00:07:34.000]  打發我走了
[00:07:34.000 --> 00:07:37.000]  為什麼到我這裏來呢?
[00:07:37.000 --> 00:07:38.000]  以撒也算
[00:07:38.000 --> 00:07:41.000]  是我見過這麼謙和的人
[00:07:41.000 --> 00:07:45.000]  說一句這麼直接的話
[00:07:45.000 --> 00:07:47.000]  你們既然恨我
[00:07:47.000 --> 00:07:48.000]  你們都不
[00:07:48.000 --> 00:07:49.000]  不過他們都很直
[00:07:49.000 --> 00:07:51.000]  你們都不歡喜我
[00:07:51.000 --> 00:07:52.000]  又叫我走
[00:07:52.000 --> 00:07:54.000]  又搶我的井
[00:07:54.000 --> 00:07:57.000]  為什麼現在又來我這裏呢?
[00:07:57.000 --> 00:08:00.000]  所以我都避開了
[00:08:00.000 --> 00:08:02.000]  你還來有什麼貴幹?
[00:08:02.000 --> 00:08:07.000]  有什麼可以幫到忙?
[00:08:07.000 --> 00:08:11.000]  你們既然恨我
[00:08:11.000 --> 00:08:13.000]  又叫我走
[00:08:13.000 --> 00:08:14.000]  我都走了
[00:08:14.000 --> 00:08:16.000]  還有什麼我可以幫到忙?
[00:08:16.000 --> 00:08:18.000]  為什麼來我這裏呢?
[00:08:18.000 --> 00:08:19.000]  他們就說
[00:08:19.000 --> 00:08:23.000]  我們明明地看見耶和華與你同在
[00:08:23.000 --> 00:08:26.000]  就說不如我們兩下彼此起誓
[00:08:26.000 --> 00:08:29.000]  彼此立約
[00:08:29.000 --> 00:08:31.000]  使你不害我們
[00:08:31.000 --> 00:08:33.000]  正如我們未曾害你
[00:08:33.000 --> 00:08:35.000]  一味厚待你
[00:08:35.000 --> 00:08:38.000]  並且打發你平平安安地走
[00:08:38.000 --> 00:08:41.000]  你是蒙耶和華賜福的
[00:08:41.000 --> 00:08:43.000]  說什麼呢?
[00:08:43.000 --> 00:08:48.000]  原來他們就像戲裡那樣說
[00:08:48.000 --> 00:08:50.000]  I come with peace
[00:08:50.000 --> 00:08:52.000]  我是帶著平安來的
[00:08:52.000 --> 00:08:56.000]  就跟他說:二嬸,沒事
[00:08:56.000 --> 00:08:58.000]  我們其實是和平的
[00:08:58.000 --> 00:09:02.000]  因為我們看到神明明看見
[00:09:02.000 --> 00:09:03.000]  真的盲眼看到
[00:09:03.000 --> 00:09:06.000]  明明看見耶和華與你同在
[00:09:06.000 --> 00:09:09.000]  知道其實你很昌盛
[00:09:09.000 --> 00:09:14.000]  我們就想跟你彼此起誓立約
[00:09:14.000 --> 00:09:16.000]  最重要我和你立約
[00:09:16.000 --> 00:09:17.000]  不過這個立約
[00:09:17.000 --> 00:09:18.000]  是他堅定的約
[00:09:18.000 --> 00:09:20.000]  是起誓來立約的
[00:09:20.000 --> 00:09:21.000]  彼此起誓彼此立約
[00:09:21.000 --> 00:09:25.000]  即是我們用起誓來堅定的約
[00:09:25.000 --> 00:09:26.000]  是什麼呢?
[00:09:26.000 --> 00:09:30.000]  就是互不攻擊
[00:09:30.000 --> 00:09:33.000]  你不害我們
[00:09:33.000 --> 00:09:35.000]  其實你見到
[00:09:35.000 --> 00:09:38.000]  現在阿彼米勒應該害怕二嬸
[00:09:38.000 --> 00:09:41.000]  因為二嬸可能是強勁過
[00:09:41.000 --> 00:09:44.000]  有錢過他們整個菲利士地
[00:09:44.000 --> 00:09:47.000]  所以你不攻擊我們
[00:09:47.000 --> 00:09:48.000]  我們就會偷笑
[00:09:48.000 --> 00:09:51.000]  最重要因此我們上來和你立約
[00:09:51.000 --> 00:09:54.000]  不過其實要打我都不一定輸
[00:09:54.000 --> 00:09:56.000]  我們有個軍長一齊來
[00:09:56.000 --> 00:09:59.000]  又有謀士又有朋友
[00:09:59.000 --> 00:10:02.000]  最好我們能夠立個約
[00:10:02.000 --> 00:10:05.000]  就是互不攻擊
[00:10:05.000 --> 00:10:07.000]  使你不害我們
[00:10:07.000 --> 00:10:09.000]  既然我們未曾害過你
[00:10:09.000 --> 00:10:11.000]  一味的後代你
[00:10:11.000 --> 00:10:13.000]  你都念在這個份上
[00:10:13.000 --> 00:10:16.000]  而且就打發你平平安安地走
[00:10:16.000 --> 00:10:18.000]  我們沒有趕你走
[00:10:18.000 --> 00:10:21.000]  只是說不如我們需要多些空間
[00:10:21.000 --> 00:10:22.000]  寬闊一點
[00:10:22.000 --> 00:10:23.000]  好呀
[00:10:23.000 --> 00:10:28.000]  其實我們說的是夢而不是慈福
[00:10:28.000 --> 00:10:31.000]  我們不想有磨擦
[00:10:31.000 --> 00:10:33.000]  你既然這麼夢幻
[00:10:33.000 --> 00:10:35.000]  我不敢和你磨擦
[00:10:35.000 --> 00:10:38.000]  你真是夢幻我們見到
[00:10:38.000 --> 00:10:40.000]  好呀
[00:10:40.000 --> 00:10:42.000]  二嬸為他們擺設筵席
[00:10:42.000 --> 00:10:44.000]  他們吃了喝了
[00:10:44.000 --> 00:10:47.000]  明天清早起來彼此起誓
[00:10:47.000 --> 00:10:49.000]  好呀沒問題
[00:10:49.000 --> 00:10:51.000]  先不要說那麼多
[00:10:51.000 --> 00:10:54.000]  你們一場先來吃飯喝酒
[00:10:54.000 --> 00:10:55.000]  然後休息一下
[00:10:55.000 --> 00:10:58.000]  我們明天再說
[00:10:58.000 --> 00:10:59.000]  好呀好呀
[00:10:59.000 --> 00:11:00.000]  於是他們就吃東西
[00:11:00.000 --> 00:11:01.000]  吃了喝了
[00:11:01.000 --> 00:11:03.000]  然後清早起來
[00:11:03.000 --> 00:11:05.000]  為什麼清早起來呢
[00:11:05.000 --> 00:11:06.000]  通常都是清早的
[00:11:06.000 --> 00:11:09.000]  因為他們晚上沒有燈
[00:11:09.000 --> 00:11:11.000]  全部都用日照
[00:11:11.000 --> 00:11:12.000]  很早睡
[00:11:12.000 --> 00:11:13.000]  很早起
[00:11:13.000 --> 00:11:16.000]  清早起來彼此起誓
[00:11:16.000 --> 00:11:19.000]  互不侵犯互不攻擊
[00:11:19.000 --> 00:11:21.000]  二嬸就打發他們走了
[00:11:21.000 --> 00:11:24.000]  你們平平安安地回去
[00:11:24.000 --> 00:11:25.000]  放心
[00:11:25.000 --> 00:11:27.000]  我們永遠是朋友
[00:11:27.000 --> 00:11:29.000]  互相不侵犯互相不攻擊
[00:11:29.000 --> 00:11:32.000]  他們就很平安地回去了
[00:11:32.000 --> 00:11:33.000]  好
[00:11:33.000 --> 00:11:35.000]  接著那一天
[00:11:35.000 --> 00:11:38.000]  二嬸的僕人就傳好消息
[00:11:38.000 --> 00:11:40.000]  將挖井的事告訴他們
[00:11:40.000 --> 00:11:41.000]  我們又挖到一個井
[00:11:41.000 --> 00:11:43.000]  有水呀
[00:11:43.000 --> 00:11:46.000]  其實當時他們去到別墅
[00:11:46.000 --> 00:11:48.000]  不是又挖了一口井嗎
[00:11:48.000 --> 00:11:49.000]  當時沒有挖到水
[00:11:49.000 --> 00:11:51.000]  現在就挖到了
[00:11:51.000 --> 00:11:53.000]  第二天就來告訴他們
[00:11:53.000 --> 00:11:55.000]  我們挖到水了
[00:11:55.000 --> 00:11:58.000]  於是他們挖到水
[00:11:58.000 --> 00:12:00.000]  剛剛起完誓約
[00:12:00.000 --> 00:12:02.000]  就挖到水了
[00:12:02.000 --> 00:12:04.000]  實在太好了
[00:12:04.000 --> 00:12:06.000]  於是他們就用這個井
[00:12:06.000 --> 00:12:09.000]  做他們起誓的紀念
[00:12:09.000 --> 00:12:11.000]  這個新的井叫做「起誓的紀念」
[00:12:11.000 --> 00:12:13.000]  這個井在別士巴
[00:12:13.000 --> 00:12:17.000]  將那個井的名字叫做「士巴」
[00:12:17.000 --> 00:12:19.000]  Shiba
[00:12:19.000 --> 00:12:20.000]  Shiba
[00:12:20.000 --> 00:12:22.000]  如果將「b」讀在這裡就「ba」
[00:12:22.000 --> 00:12:23.000]  Shiba
[00:12:23.000 --> 00:12:24.000]  Shiba
[00:12:24.000 --> 00:12:27.000]  就是「士巴」
[00:12:27.000 --> 00:12:30.000]  「士巴」的意思就是誓約
[00:12:30.000 --> 00:12:31.000]  他們就說
[00:12:31.000 --> 00:12:34.000]  他們剛剛送了亞比米亞黃酒
[00:12:34.000 --> 00:12:35.000]  就僕人跑過來了
[00:12:35.000 --> 00:12:36.000]  老闆老闆
[00:12:36.000 --> 00:12:39.000]  很感恩我們剛剛挖的水井
[00:12:39.000 --> 00:12:41.000]  現在挖到水了
[00:12:41.000 --> 00:12:42.000]  我們有水用了
[00:12:42.000 --> 00:12:43.000]  太好了
[00:12:43.000 --> 00:12:45.000]  真是感謝上帝
[00:12:45.000 --> 00:12:46.000]  我們一會兒要猶豫獻祭
[00:12:46.000 --> 00:12:47.000]  多謝神了
[00:12:47.000 --> 00:12:50.000]  然後我就用這個井
[00:12:50.000 --> 00:12:54.000]  來紀念我們和亞比米亞的約
[00:12:54.000 --> 00:12:55.000]  所以叫做Shiba
[00:12:55.000 --> 00:12:57.000]  就是誓約
[00:12:57.000 --> 00:13:01.000]  因此他們就叫那個城做別士巴
[00:13:01.000 --> 00:13:05.000]  大家留意到這個Shiba
[00:13:05.000 --> 00:13:07.000]  就是這個Shiba
[00:13:07.000 --> 00:13:09.000]  是有些近音的
[00:13:09.000 --> 00:13:11.000]  Bier
[00:13:11.000 --> 00:13:12.000]  Bier
[00:13:12.000 --> 00:13:13.000]  Bier
[00:13:13.000 --> 00:13:14.000]  Bier
[00:13:14.000 --> 00:13:15.000]  Bier就是別
[00:13:15.000 --> 00:13:16.000]  Bier
[00:13:16.000 --> 00:13:17.000]  Shiba
[00:13:17.000 --> 00:13:18.000]  Shiba
[00:13:18.000 --> 00:13:19.000]  Bier
[00:13:19.000 --> 00:13:20.000]  Shiba
[00:13:20.000 --> 00:13:21.000]  這個是Shiba
[00:13:21.000 --> 00:13:22.000]  這個是Shiba
[00:13:22.000 --> 00:13:23.000]  Bier
[00:13:23.000 --> 00:13:24.000]  Shiba
[00:13:24.000 --> 00:13:25.000]  其實就是
[00:13:25.000 --> 00:13:29.000]  七倍誓約的水井
[00:13:29.000 --> 00:13:31.000]  這個字Bier
[00:13:31.000 --> 00:13:33.000]  就是井
[00:13:33.000 --> 00:13:34.000]  Shiba
[00:13:34.000 --> 00:13:35.000]  Shiba
[00:13:35.000 --> 00:13:38.000]  是七個誓約的井
[00:13:38.000 --> 00:13:39.000]  直到今天
[00:13:39.000 --> 00:13:40.000]  很有可能
[00:13:40.000 --> 00:13:44.000]  除了井叫誓約
[00:13:44.000 --> 00:13:47.000]  城也有個新名字
[00:13:47.000 --> 00:13:49.000]  不如我們叫這個地方
[00:13:49.000 --> 00:13:51.000]  自己叫
[00:13:51.000 --> 00:13:52.000]  別人的名字
[00:13:52.000 --> 00:13:54.000]  當日是否叫別士巴
[00:13:54.000 --> 00:13:55.000]  不知道
[00:13:55.000 --> 00:13:56.000]  不過可能別士巴的名字
[00:13:56.000 --> 00:13:58.000]  是由這裡開始的
[00:13:58.000 --> 00:14:01.000]  那個名字叫七倍的誓約
[00:14:01.000 --> 00:14:03.000]  其實很有可能想起
[00:14:03.000 --> 00:14:07.000]  我父親挖了多少個井
[00:14:07.000 --> 00:14:09.000]  我又挖了多少個井
[00:14:09.000 --> 00:14:12.000]  現在來到這個是第七個了
[00:14:12.000 --> 00:14:13.000]  終於第七個井之後
[00:14:13.000 --> 00:14:15.000]  我們就和平了
[00:14:15.000 --> 00:14:17.000]  因為剛剛才送走了
[00:14:17.000 --> 00:14:19.000]  菲利士的阿比米勒
[00:14:19.000 --> 00:14:21.000]  大家永遠是朋友
[00:14:21.000 --> 00:14:22.000]  不再互相攻擊
[00:14:22.000 --> 00:14:23.000]  他不來搶我的東西
[00:14:23.000 --> 00:14:24.000]  不害我
[00:14:24.000 --> 00:14:25.000]  我不害他
[00:14:25.000 --> 00:14:27.000]  這個井就做個紀念
[00:14:27.000 --> 00:14:30.000]  這個井就叫誓約
[00:14:30.000 --> 00:14:31.000]  可能數一數下
[00:14:31.000 --> 00:14:33.000]  這個第幾個井
[00:14:33.000 --> 00:14:35.000]  一個 兩個 三個 四個 五個 六個 七個
[00:14:35.000 --> 00:14:37.000]  第七個井了老闆
[00:14:37.000 --> 00:14:39.000]  七個井
[00:14:39.000 --> 00:14:41.000]  來到這個地方
[00:14:41.000 --> 00:14:43.000]  終於數到第七個井
[00:14:43.000 --> 00:14:45.000]  我們就和平了
[00:14:45.000 --> 00:14:48.000]  於是就叫七倍誓約的水井
[00:14:48.000 --> 00:14:50.000]  就是別士巴
[00:14:50.000 --> 00:14:52.000]  就是這個名字
[00:14:52.000 --> 00:14:54.000]  直到今天
[00:14:54.000 --> 00:14:57.000]  和大家分享這個故事到這裡的時候
[00:14:57.000 --> 00:14:59.000]  你們記得一件事
[00:14:59.000 --> 00:15:01.000]  都是那件事
[00:15:01.000 --> 00:15:02.000]  就是我們的主題
[00:15:02.000 --> 00:15:06.000]  是上主賜福耳實
[00:15:06.000 --> 00:15:08.000]  賜福耳實的第五個故事
[00:15:08.000 --> 00:15:11.000]  就是阿比米勒王尼和他納約
[00:15:11.000 --> 00:15:13.000]  互不攻擊
[00:15:13.000 --> 00:15:15.000]  互相為朋友
[00:15:15.000 --> 00:15:17.000]  大家還吃頓飯
[00:15:17.000 --> 00:15:18.000]  送他回去
[00:15:18.000 --> 00:15:20.000]  接著有好消息又挖到井
[00:15:20.000 --> 00:15:24.000]  你看到其實上帝的祝福是這樣的
[00:15:24.000 --> 00:15:27.000]  有時候經過很多困難
[00:15:27.000 --> 00:15:29.000]  開頭六個井都困難
[00:15:29.000 --> 00:15:32.000]  第七個井開始順利
[00:15:32.000 --> 00:15:34.000]  有一個完全的數目
[00:15:34.000 --> 00:15:36.000]  有時候在這裡想一想
[00:15:36.000 --> 00:15:38.000]  不要灰心
[00:15:38.000 --> 00:15:40.000]  有時眼未見到
[00:15:40.000 --> 00:15:42.000]  不過不是等於沒有
[00:15:42.000 --> 00:15:43.000]  繼續前行
[00:15:43.000 --> 00:15:44.000]  繼續等候
[00:15:44.000 --> 00:15:46.000]  繼續信靠
[00:15:46.000 --> 00:15:47.000]  上帝是會祝福你的
[00:15:47.000 --> 00:15:49.000]  正如祂祝福耳實一樣
[00:15:49.000 --> 00:15:52.000]  堅信上帝的應許就可以了
