
[00:00:00.000 --> 00:00:05.760]  今天在復活節,應該跟大家講一個有關復活節的訊息,
[00:07:00.260 --> 00:07:04.260]  現在我又要講講三位的部分。
[00:07:04.260 --> 00:07:08.760]  又是從神的名字來看。
[00:07:08.760 --> 00:07:14.260]  神的名字除了這個很神聖的 YHWH 耶和華之外,
[00:07:14.260 --> 00:07:16.760]  還有一個就是 Elohim。
[00:07:16.760 --> 00:07:26.260]  Elohim 這個字是在聖經裏面出現超過 2200 次,是一個複數,是一個眾數來的。
[00:07:26.260 --> 00:07:31.260]  這個字的單數是 L,或者是 Eloah,是單數。
[00:07:31.260 --> 00:07:40.260]  在聖經裏面只是出現超過 300 次,但是複數、眾數是超過 2200 次。
[00:07:40.260 --> 00:07:43.260]  我們怎麼知道這個字是眾數、複數?
[00:07:43.260 --> 00:07:45.260]  在聖經裏面有很多例子。
[00:07:45.260 --> 00:07:48.260]  例如天使有不同的天使。
[00:07:48.260 --> 00:07:52.260]  有一種天使叫做撒拉佛,是 Seraph。
[00:07:52.260 --> 00:07:55.260]  Seraph 這個字就是單數。
[00:07:55.260 --> 00:07:58.760]  眾數或者複數是什麼? Seraphim。
[00:07:58.760 --> 00:08:05.260]  這一種天使 Seraph 或者 Seraphim,在《爾賽亞書》第六章有講到。
[00:08:05.260 --> 00:08:10.760]  Seraphim 就是和 Elohim 一樣,是眾數或者是複數。
[00:08:10.760 --> 00:08:14.760]  另外一種天使就是基魯伯。
[00:08:14.760 --> 00:08:19.260]  Seraph 這種天使,Seraph 是單數。
[00:08:19.260 --> 00:08:23.260]  這種天使很可怕,有四個面。
[00:08:23.260 --> 00:08:27.260]  有獅子的面、人的面、牛的面和鷹的面。
[00:08:27.260 --> 00:08:28.760]  是很可怕的。
[00:08:28.760 --> 00:08:34.760]  在哪裏出現呢?在《創世紀》的第三章,以及《爾西傑書》的第一章。
[00:08:34.760 --> 00:08:40.260]  單數就是 Seraph,眾數或者複數就是 Seraphim。
[00:08:40.260 --> 00:08:47.760]  所以大家能夠見到 Elohim 這個字,的的確確是複數或者是眾數。
[00:08:47.760 --> 00:08:49.760]  這樣就很有意思了。
[00:08:49.760 --> 00:08:56.260]  在《聖經》裏面一開始,《創世紀》第一章第一節講什麼呢?
[00:08:56.260 --> 00:08:59.260]  「起初神創造天地」。
[00:08:59.260 --> 00:09:03.760]  「神」這個字就是用 Elohim 是複數或者眾數。
[00:09:03.760 --> 00:09:07.760]  但是「創造」這個動詞呢,是單數的動詞。
[00:09:07.760 --> 00:09:13.760]  有沒有見到,就是三位一體的「神」,就在《術語》這一句話裏面。
[00:09:13.760 --> 00:09:17.760]  其實在《聖經》裏面還有很多其他的代名詞,
[00:09:17.760 --> 00:09:22.760]  講到「神」是用眾數或者複數,而不是單數。
[00:09:22.760 --> 00:09:32.760]  在哪裏呢?《創世紀》的一章二十六節、三章二十二節、十一章七節到八節、《爾西傑書》的六章八節。
[00:09:32.760 --> 00:09:39.760]  我們首先來看看《創世紀》的一章二十六節和二十七節,很有意思。
[00:09:39.760 --> 00:09:42.760]  《創世紀》的一章二十六節,神說:
[00:09:42.760 --> 00:09:48.260]  「我們要照著我們的形象,按照我們的樣式做人,
[00:09:48.260 --> 00:09:58.260]  使他們管理海裏的魚,空中的鳥,地上的生畜和全地,並地上所爬的一切昆蟲。」
[00:09:58.260 --> 00:10:05.760]  有沒有看到這裏照著我們的形象,照著我們的樣式,是眾數是複數。
[00:10:05.760 --> 00:10:09.260]  但是到了下一節的經文,就是二十七節,
[00:10:09.260 --> 00:10:17.260]  神就照著自己的形象做人,乃是照著他的形象做男做女。
[00:10:17.260 --> 00:10:21.760]  一節的經文是用到眾數、複數的代名詞,
[00:10:21.760 --> 00:10:28.760]  另外一節又用到單數,三位一體的神,非常清楚。
[00:10:28.760 --> 00:10:30.760]  有人會問:
[00:10:30.760 --> 00:10:36.760]  「一位神就好了,好像回教徒、耶和華見證人相信一位神。」
[00:10:36.760 --> 00:10:39.760]  為何你們基督徒要搞出三位一體?
[00:10:39.760 --> 00:10:43.760]  其實三位一體的確是聖經的教導。
[00:10:43.760 --> 00:10:45.760]  一體的神,為甚麼?
[00:10:45.760 --> 00:10:55.760]  因為三位位格的神,都有一樣的神性,也有一樣的權柄,也有一樣的旨意,所以他們是一體的。
[00:10:55.760 --> 00:10:57.760]  但是為何是三位?
[00:10:57.760 --> 00:11:07.760]  因為他們有不同的特徵,不同的任務,也有跟信徒不同的關係,所以是三位位格。
[00:11:07.760 --> 00:11:10.760]  我稍後會再詳細解釋。
[00:11:10.760 --> 00:11:19.260]  其實三位一體的神,用圖解來代表,就好像是三個圓圈,代表三個位格。
[00:11:19.260 --> 00:11:25.760]  但是因為是三位一體的神,就變了一體。
[00:11:25.760 --> 00:11:30.260]  所以三位一體,就好像我剛才的圖表一樣,
[00:11:30.260 --> 00:11:38.760]  三個位格的神,分開三個圓圈,但是三個都是合為一體,這個就是三位一體。
[00:11:38.760 --> 00:11:43.760]  也因為這樣的時候,有很多錯誤的教導。
[00:11:43.760 --> 00:11:53.260]  例如有人說根本是三位神,父是一位神,子是一位神,聖靈也是一位神,多神論。
[00:11:53.260 --> 00:11:59.760]  這個是錯誤的教導,是一位神,三個位格在一起。
[00:11:59.760 --> 00:12:05.760]  還有另外一個錯誤的教導,是叫做形態論。
[00:12:05.760 --> 00:12:16.260]  你說形態論是什麼?始終都是一位神,但是用不同的形態來出現,就好像一杯水一樣。
[00:12:16.260 --> 00:12:24.260]  一杯水是水來的,你把它放進冰格裡會變成冰。
[00:12:24.260 --> 00:12:31.760]  如果你把它拿出來,放進蒸爐裡蒸一下,又會變成蒸汽。
[00:12:31.760 --> 00:12:40.760]  但是來來去去都是那杯水,一會兒就變成冰,一會兒就變成蒸汽,一會兒就變成水,來來去去就是那杯水。
[00:12:40.760 --> 00:12:46.260]  就好像有人說,形態論的神是什麼?
[00:12:46.260 --> 00:12:53.760]  是的,最初就是天父在雪天堂,後來天父在天堂就說我要救贖人類。
[00:12:53.760 --> 00:13:03.260]  於是這位天父就道成肉身,變成了耶穌基督,來到世上為我們釘十字架,然後祂復活。
[00:13:03.260 --> 00:13:09.260]  復活了之後,變成了聖靈,然後就在我們每個信徒的身上。
[00:13:09.260 --> 00:13:18.260]  有沒有看到?來來去去都是這位神,是以不同的形態出現,就好像冰水和蒸汽一樣。
[00:13:18.260 --> 00:13:23.260]  這個其實是異端來的,不是正確的教導。
[00:13:23.260 --> 00:13:31.260]  最好否定形態論的經文在哪裡?就是耶穌基督受洗的時候。
[00:13:31.260 --> 00:13:40.260]  我們知道,耶穌基督受洗是很重要的經文,在四福音裡面,四部福音書都有講到。
[00:13:40.260 --> 00:13:49.260]  當耶穌基督被施洗之後,祂是在水裡面上來,天忽然為祂開了。
[00:13:49.260 --> 00:13:55.260]  然後經文說,神的靈紡不像鴿子降落在祂的身上。
[00:13:55.260 --> 00:13:59.260]  有沒有看到聖靈和耶穌基督同時出現?
[00:13:59.260 --> 00:14:06.760]  還不止,還有聲音在說天上說:「者是我的愛子,是我所喜悅的。」
[00:14:06.760 --> 00:14:09.760]  三位一體的神是同時出現的。
[00:14:09.760 --> 00:14:15.260]  不是說來來去去都是那位神,不是說來來去去都是那杯水,
[00:14:15.260 --> 00:14:24.260]  而是水、精氣和冰一起出現,而是三位一體的神能夠一起出現。
[00:14:24.260 --> 00:14:30.260]  我剛才說冰、水和精氣不是一個三位一體很好的比喻,
[00:14:30.260 --> 00:14:37.260]  就是因為普通人都沒有見過水、精氣和冰同時出現,你見過沒有?
[00:14:37.260 --> 00:14:41.260]  沒有見過,但是真的會有發生的。
[00:14:41.260 --> 00:14:45.260]  在樹壓力是大氣層的千分之六,
[00:14:45.260 --> 00:14:52.760]  當氣溫是百分之一的攝氏的時候,有一個地方叫做「Triple Point」。
[00:14:52.760 --> 00:14:58.260]  這個「Triple Point」就是水、精氣和冰同時出現。
[00:14:58.260 --> 00:15:08.260]  我覺得這個就是神留在樹世間,給我們見到一個非常好代表三位一體的象徵。
[00:15:08.260 --> 00:15:16.760]  我以前在UCLA和USC教書的時候,我時時要解釋這個「Face Diagram」。
[00:15:16.760 --> 00:15:22.760]  我和學生們是不可以傳福音的,我是教科學的,我不是教神學。
[00:15:22.760 --> 00:15:31.760]  但是我很喜歡指出一件事,就是你有沒有見到水和冰當中的那一條界線?
[00:15:31.760 --> 00:15:35.760]  是紅色那一條,是由右下角去到左上角的。
[00:15:35.760 --> 00:15:38.760]  這個就是它的傾斜度。
[00:15:38.760 --> 00:15:40.760]  普通的物質是怎樣的?
[00:15:40.760 --> 00:15:44.760]  這個傾斜度是由左下角去到右上角的。
[00:15:44.760 --> 00:15:48.760]  你說這個分別在哪裡?這個分別就大了。
[00:15:48.760 --> 00:15:55.760]  因為水的傾斜度是這樣,水和冰的交界的傾斜度。
[00:15:55.760 --> 00:15:59.760]  以致冰的密度是比水小的。
[00:15:59.760 --> 00:16:06.260]  但是其他的物質,冰永遠是重過水的,因為它是固體的。
[00:16:06.260 --> 00:16:11.760]  固體的密度當然是重過液體的,但是水就剛剛相反。
[00:16:11.760 --> 00:16:14.260]  有什麼那麼重要?
[00:16:14.260 --> 00:16:20.260]  如果你說有一個湖,表面是積滿了冰,因為天氣很冷。
[00:16:20.260 --> 00:16:25.260]  那它就浮在水面上,你去買一杯波霸奶茶,
[00:16:25.260 --> 00:16:29.260]  那些冰浮在上面,不會浮在杯底上。
[00:16:29.260 --> 00:16:32.260]  那下面的魚就可以生存了。
[00:16:32.260 --> 00:16:36.760]  但是如果你的傾斜度,是好像其他物質一樣,
[00:16:36.760 --> 00:16:41.260]  即是說冰是重過水的時候,那就大件事了。
[00:16:41.260 --> 00:16:44.260]  結了冰之後,冰就沉下去湖底,
[00:16:44.260 --> 00:16:49.260]  第二層的冰又結冰,又沉下去湖底,到最後會怎樣?
[00:16:49.260 --> 00:16:51.260]  整個湖結滿冰。
[00:16:51.260 --> 00:16:53.760]  有沒有生物?沒有生物。
[00:16:53.760 --> 00:16:56.760]  這個就是我時時想指出給學生看,
[00:16:56.760 --> 00:17:00.760]  但是在這個宇宙當中,是有一位造物者,
[00:17:00.760 --> 00:17:04.260]  他是很愛惜他的造物,愛惜生物。
[00:17:04.260 --> 00:17:06.260]  他做到水是這樣,
[00:17:06.260 --> 00:17:09.260]  以致那些生物在湖底,
[00:17:09.260 --> 00:17:16.260]  當很冷很冷的時候,仍然都能夠在湖底、在海底有生物。
[00:17:16.260 --> 00:17:22.260]  其實,一個很好的圖解來解釋三位一體的神,
[00:17:22.260 --> 00:17:24.260]  就是這個三角形。
[00:17:24.260 --> 00:17:26.260]  大家看看這個螢光幕。
[00:17:26.260 --> 00:17:28.760]  一個三角形有多少隻角?
[00:17:28.760 --> 00:17:30.260]  三隻角,是吧?
[00:17:30.260 --> 00:17:34.260]  剛剛好就是,一隻角是代表天父,
[00:17:34.260 --> 00:17:39.260]  一隻角是代表聖子,一隻角是代表聖靈。
[00:17:39.260 --> 00:17:45.260]  如果你注意到的話,你會見到三角形有三條邊。
[00:17:45.260 --> 00:17:47.760]  每條邊都寫著「不是」。
[00:17:47.760 --> 00:17:49.260]  即是說甚麼?
[00:17:49.260 --> 00:17:53.260]  聖父不是聖子,聖子不是聖靈,
[00:17:53.260 --> 00:17:55.760]  聖靈亦都不是聖父。
[00:17:55.760 --> 00:18:00.260]  但是在這個三角形最中間的地方,有一個「神」字。
[00:18:00.260 --> 00:18:05.260]  而在每隻角都有一個箭咀指著這個「神」字,又代表甚麼?
[00:18:05.260 --> 00:18:10.260]  天父是神,耶穌基督是神,聖靈都是神,
[00:18:10.260 --> 00:18:14.260]  但是「父」不是「子」,「子」不是聖靈,是吧?
[00:18:14.260 --> 00:18:18.260]  所以這個就是一個非常好的圖解,
[00:18:18.260 --> 00:18:22.260]  讓我們見到三位一體的神是怎樣的。
[00:18:22.260 --> 00:18:26.260]  我剛才也說過,為甚麼我們需要有三位一體的神?
[00:18:26.260 --> 00:18:33.260]  因為一體的神,就是因為三個衛格都有同一樣的神性,
[00:18:33.260 --> 00:18:36.760]  有同一樣的權柄,同一樣的旨意。
[00:18:36.760 --> 00:18:38.760]  為甚麼需要三個衛格?
[00:18:38.760 --> 00:18:42.760]  因為三個衛格的神都有不同的特徵,
[00:18:42.760 --> 00:18:45.760]  和信徒都有不同的關係。
[00:18:45.760 --> 00:18:51.260]  我們先看一體的部分,為甚麼是一體?
[00:18:51.260 --> 00:18:56.760]  就是因為三個衛格的神都有一樣的神性,
[00:18:56.760 --> 00:18:58.760]  有甚麼神性呢?
[00:18:58.760 --> 00:19:06.760]  他們都是無所不知,都是無所不能,都是無處不在,都是自有榮有。
[00:19:06.760 --> 00:19:10.760]  我們先來看看第一點,就是無所不知。
[00:19:10.760 --> 00:19:14.260]  看著歷代至上的二十八章第九節,
[00:19:14.260 --> 00:19:20.260]  經文說:「他監察眾人的心,知道一切的心思意念。」
[00:19:20.260 --> 00:19:22.260]  我們這位神是怎樣的?
[00:19:22.260 --> 00:19:27.260]  他監察人心,他知道人想甚麼,他是無所不知。
[00:19:27.260 --> 00:19:29.760]  你說我們的天父呢?
[00:19:29.760 --> 00:19:36.260]  在馬太福音的六章第八節,耶穌基督說:「因為你們沒有祈求以先,
[00:19:36.260 --> 00:19:40.760]  你們所需用的,你們的父祖已知道了。」
[00:19:40.760 --> 00:19:42.760]  是否在說你地上的父親?
[00:19:42.760 --> 00:19:45.760]  不是,是在說天父。
[00:19:45.760 --> 00:19:49.260]  天父知道你需要甚麼,他是無所不知。
[00:19:49.260 --> 00:19:51.760]  那你說耶穌基督呢?
[00:19:51.760 --> 00:19:57.260]  當耶穌基督在世的時候,有人抬了一個毯子來給祂依治,
[00:19:57.260 --> 00:20:01.760]  祂就對毯子說:「你的罪被赦免了。」
[00:20:01.760 --> 00:20:06.260]  當時有一群民事,他們的心裏面都在想,他們沒有發聲,
[00:20:06.260 --> 00:20:12.260]  只在心裏面在想:「嘩!這個人在說潛亡的話,怎麼可以這樣說呢?」
[00:20:12.260 --> 00:20:15.260]  只有神能夠赦免人的罪。
[00:20:15.260 --> 00:20:18.260]  耶穌基督知道他們的心在想甚麼,
[00:20:18.260 --> 00:20:23.760]  馬太福音九章四節和馬可福音二章八節都有說,
[00:20:23.760 --> 00:20:28.260]  所以耶穌基督都知道他們的心在想甚麼,他是無所不知。
[00:20:28.260 --> 00:20:32.760]  在約翰福音第二章為耶穌做了很多的神蹟,
[00:20:32.760 --> 00:20:35.760]  有很多人當時說自己信了,
[00:20:35.760 --> 00:20:40.260]  但是在約翰福音二章二十四節經文說甚麼?
[00:20:40.260 --> 00:20:45.760]  耶穌知道他們不是真正相信,沒有將自己交給他們。
[00:20:45.760 --> 00:20:50.260]  所以耶穌絕對是能知一切。
[00:20:50.260 --> 00:20:56.760]  有人說:「牧師,你不要騙我的膝蓋不吃辣椒醬!」
[00:20:56.760 --> 00:21:00.260]  我讀聖經,我都知道聖經說甚麼,
[00:21:00.260 --> 00:21:07.760]  馬太福音二十四章、馬可十三章都說耶穌不知道自己何時會再次回到這個世上。
[00:21:07.760 --> 00:21:10.260]  你說祂知道一切?
[00:21:10.260 --> 00:21:14.760]  耶穌是百分之百的神,祂是能夠知道一切,
[00:21:14.760 --> 00:21:18.760]  但是祂也是百分之百的人,當祂在世上的時候,
[00:21:18.760 --> 00:21:22.260]  祂是甘願有些事祂不去知道,
[00:21:22.260 --> 00:21:25.760]  而祂何時回來就是其中之一樣。
[00:21:25.760 --> 00:21:29.260]  祂是百分之百的神,祂也是百分之百的人,
[00:21:29.260 --> 00:21:32.260]  有時祂是有人的限制。
[00:21:32.260 --> 00:21:35.260]  你說聖靈又怎樣?
[00:21:35.260 --> 00:21:38.260]  在爾塞亞書四十章十三節,
[00:21:38.260 --> 00:21:44.260]  說:「誰曾測度耶和華的心,或作他的謀事,指教他呢?」
[00:21:44.260 --> 00:21:47.260]  我們是人,我們真的不能夠知道一切。
[00:21:47.260 --> 00:21:52.760]  但是在哥林多前書二章十至十一節說甚麼呢?
[00:21:52.760 --> 00:21:55.760]  聖靈能參透萬事,
[00:21:55.760 --> 00:22:01.760]  所以無論是父子聖靈,都是無所不知。
[00:22:01.760 --> 00:22:05.260]  還有第二點,就是無所不能。
[00:22:05.260 --> 00:22:10.260]  在約百多的四十二章第二節,約百話神萬事都能作,
[00:22:10.260 --> 00:22:13.260]  祂的旨意不能被攔阻。
[00:22:13.260 --> 00:22:16.260]  在創世紀十八章第四節,
[00:22:16.260 --> 00:22:19.260]  為耶和華喜有難成的事,
[00:22:19.260 --> 00:22:22.760]  我們見到天父真是無所不能。
[00:22:22.760 --> 00:22:24.260]  耶穌基督呢?
[00:22:24.260 --> 00:22:27.260]  記不記得福音書裡面告訴我們,
[00:22:27.260 --> 00:22:29.760]  耶穌基督的能力有多大?
[00:22:29.760 --> 00:22:33.760]  祂能夠醫治趕鬼,祂能夠平靜風浪,
[00:22:33.760 --> 00:22:36.260]  連大自然都要聽祂的話。
[00:22:36.260 --> 00:22:39.260]  祂還能使人死裡復活。
[00:22:39.260 --> 00:22:43.760]  還有呢,稍後我們都會見到在約翰福音一章三節,
[00:22:43.760 --> 00:22:46.760]  說萬有都是耶穌基督所做的。
[00:22:46.760 --> 00:22:51.260]  還有呢,在喜百來書的一章三節,說祂托住萬有。
[00:22:51.260 --> 00:22:57.760]  在哥勞西書的一章十七節,說萬有都靠祂而立。
[00:22:57.760 --> 00:23:00.260]  但是,亦都有人說,
[00:23:00.260 --> 00:23:02.760]  喂!牧師,不妥喲!
[00:23:02.760 --> 00:23:06.260]  喂!你說耶穌基督是無所不能?
[00:23:06.260 --> 00:23:08.760]  但是在約翰福音第四章,
[00:23:08.760 --> 00:23:13.760]  當耶穌基督去到撒瑪利亞婦人在亞國的井旁,
[00:23:13.760 --> 00:23:16.760]  想跟撒瑪利亞婦人傳福音的時候,
[00:23:16.760 --> 00:23:18.760]  祂已經筋疲力倦,
[00:23:18.760 --> 00:23:20.760]  祂又很口渴。
[00:23:20.760 --> 00:23:24.760]  哇!你說祂是無所不能,為什麼祂會這樣?
[00:23:24.760 --> 00:23:28.260]  喂!不奇怪!在馬太福音的第八章,
[00:23:28.260 --> 00:23:31.260]  馬可的四章,以及路加福音的第八章,
[00:23:31.260 --> 00:23:35.760]  說到耶穌基督平靜風浪之前,祂在做什麼?
[00:23:35.760 --> 00:23:39.260]  祂在睡覺。哇!你說,
[00:23:39.260 --> 00:23:42.260]  無所不能的神都要睡覺嗎?
[00:23:42.260 --> 00:23:44.760]  是啊!祂是百分之百的神,
[00:23:44.760 --> 00:23:49.760]  但是祂亦都是百分之百的人,祂是有人的限制,有人的需要,
[00:23:49.760 --> 00:23:54.760]  所以祂亦都是會疲倦,亦都需要睡覺。
[00:23:54.760 --> 00:23:56.760]  那你說聖靈呢?
[00:23:56.760 --> 00:23:59.760]  撒瑪利亞書的四章六至七節,
[00:23:59.760 --> 00:24:01.760]  說萬君之耶和華說,
[00:24:01.760 --> 00:24:07.760]  「不是依靠勢力,不是依靠才能,乃是依靠」什麼話?
[00:24:07.760 --> 00:24:12.760]  「我的靈光能成事,大山啊,你算什麼呢?」
[00:24:12.760 --> 00:24:14.760]  「你必成為平地。」
[00:24:14.760 --> 00:24:17.760]  聖靈亦都是無所不能。
[00:24:17.760 --> 00:24:21.760]  而保羅在羅馬書的十五章十八節,
[00:24:21.760 --> 00:24:24.760]  說到祂是有神蹟其事的能力,
[00:24:24.760 --> 00:24:27.760]  祂是歸功於誰?是聖靈。
[00:24:27.760 --> 00:24:30.760]  是聖靈幫祂有神蹟其事的能力。
[00:24:30.760 --> 00:24:33.760]  所以我們見到聖靈亦都是無所不能。
[00:24:33.760 --> 00:24:36.760]  三位一體的神都是無所不能。
[00:24:36.760 --> 00:24:40.760]  還有呢?三位一體的神都是無處不在。
[00:24:40.760 --> 00:24:44.760]  在耶利米書的二十三章二十四節,
[00:24:44.760 --> 00:24:49.760]  說到人不能夠在隱密處藏身。
[00:24:49.760 --> 00:24:51.760]  為什麼人不能夠躲起來?
[00:24:51.760 --> 00:24:54.760]  因為神是充滿天地。
[00:24:54.760 --> 00:24:57.760]  如果神是充滿天地,我們能不能躲起來?
[00:24:57.760 --> 00:24:59.760]  我們不能躲起來。
[00:24:59.760 --> 00:25:03.760]  而在賽亞書的四十三章二節亦說到,
[00:25:03.760 --> 00:25:06.760]  當我們在水中經過,在火中經過,
[00:25:06.760 --> 00:25:08.760]  神都與我們同在。
[00:25:08.760 --> 00:25:11.760]  這一節的經文給予我們很大的安慰。
[00:25:11.760 --> 00:25:14.760]  無論我們在做什麼,
[00:25:14.760 --> 00:25:18.760]  雖然經歷苦難,但是神都與我們同在。
[00:25:18.760 --> 00:25:20.760]  這就是我們的天賦。
[00:25:20.760 --> 00:25:23.760]  那麼你說:耶穌基督呢?
[00:25:23.760 --> 00:25:27.760]  你不要告訴我祂都是無處不在。
[00:25:27.760 --> 00:25:31.760]  首先我們要說的是耶穌基督的神聖。
[00:25:31.760 --> 00:25:35.760]  在二十三章二十四節說到祂的神聖是怎樣呢?
[00:25:35.760 --> 00:25:38.760]  「是那充滿萬有的。」
[00:25:38.760 --> 00:25:44.760]  這裡給我們看到,原本耶穌基督的神聖是與天賦一模一樣,
[00:25:44.760 --> 00:25:46.760]  是無處不在。
[00:25:46.760 --> 00:25:48.760]  但是因為祂是造成肉身來到世上,
