
[00:00:00.000 --> 00:00:07.500]  今日和大家一起看「肥臘比書」第四章一至九節
[00:07:52.000 --> 00:07:55.000]  來讀《肥納比書》的弟兄姊妹
[00:07:55.000 --> 00:07:59.000]  都從這段經文裏面得到提醒
[00:07:59.000 --> 00:08:02.000]  首先要大家重溫一下
[00:08:02.000 --> 00:08:04.000]  《肥納比書》是一本什麼書呢?
[00:08:04.000 --> 00:08:08.000]  《肥納比書》被歸類為監獄的書信
[00:08:08.000 --> 00:08:10.000]  因為當他寫的時候
[00:08:10.000 --> 00:08:12.000]  保羅就在這個監獄裏面
[00:08:12.000 --> 00:08:14.000]  而保羅和《肥納比》的教會
[00:08:14.000 --> 00:08:16.000]  有一個很密切的關係
[00:08:16.000 --> 00:08:19.000]  這個密切的關係密切成怎樣呢?
[00:08:19.000 --> 00:08:22.000]  《肥納比》的教會是何時建立的呢?
[00:08:22.000 --> 00:08:25.000]  就是保羅在他第二次報道的旅程當中
[00:08:25.000 --> 00:08:27.000]  來建立
[00:08:27.000 --> 00:08:29.000]  而這個也是在歐洲裏面
[00:08:29.000 --> 00:08:33.000]  第一個被建立起來的教會
[00:08:33.000 --> 00:08:36.000]  《肥納比》在保羅的時代
[00:08:36.000 --> 00:08:38.000]  即初期教會
[00:08:38.000 --> 00:08:41.000]  是一個很繁盛的城市
[00:08:41.000 --> 00:08:44.000]  是一個羅馬駐防的城市
[00:08:44.000 --> 00:08:47.000]  即是有羅馬的軍隊駐紮
[00:08:47.000 --> 00:08:48.000]  大家可以想像
[00:08:48.000 --> 00:08:51.000]  為什麼那個地方有軍隊駐紮呢?
[00:08:51.000 --> 00:08:53.000]  不外乎兩個原因
[00:08:53.000 --> 00:08:55.000]  第一,那裏錢多
[00:08:55.000 --> 00:08:57.000]  那裏繁榮
[00:08:57.000 --> 00:08:59.000]  所以要有軍隊駐紮
[00:08:59.000 --> 00:09:03.000]  不希望輕易被其他人奪走他們的財富
[00:09:03.000 --> 00:09:06.000]  第二,在軍事上很重要
[00:09:06.000 --> 00:09:09.000]  如果那個城市被攻佔了
[00:09:09.000 --> 00:09:11.000]  對於整個帝國都很危險
[00:09:11.000 --> 00:09:13.000]  所以無論在經濟
[00:09:13.000 --> 00:09:16.000]  在軍事的位置
[00:09:16.000 --> 00:09:20.000]  《肥納比》都是相當重要的
[00:09:20.000 --> 00:09:23.000]  而當我們去看《似圖含傳》
[00:09:23.000 --> 00:09:25.000]  第十六章的時候
[00:09:25.000 --> 00:09:26.000]  我們就見到
[00:09:26.000 --> 00:09:29.000]  當時是保羅第一次
[00:09:29.000 --> 00:09:32.000]  去到《肥納比》的時候的情景
[00:09:32.000 --> 00:09:35.000]  在《似圖含傳》第十六章
[00:09:35.000 --> 00:09:38.000]  第十二到第四十節
[00:09:38.000 --> 00:09:42.000]  記載著保羅去到《肥納比》
[00:09:42.000 --> 00:09:44.000]  去接觸那裏的人
[00:09:44.000 --> 00:09:47.000]  亦見到那裏已經有一些信徒
[00:09:47.000 --> 00:09:50.000]  不過當時還沒有教會
[00:09:50.000 --> 00:09:53.000]  《肥納比》的教會有一個特點
[00:09:53.000 --> 00:09:54.000]  除了剛才所說
[00:09:54.000 --> 00:09:57.000]  它是歐洲裏第一個被建立的教會
[00:09:57.000 --> 00:10:00.000]  《肥納比》教會的婦女領袖
[00:10:00.000 --> 00:10:02.000]  是特別出色的
[00:10:02.000 --> 00:10:03.000]  為什麼呢?
[00:10:03.000 --> 00:10:06.000]  因為在《似圖含傳》第十六章
[00:10:06.000 --> 00:10:07.000]  記載著
[00:10:07.000 --> 00:10:09.000]  當保羅和他的同工
[00:10:09.000 --> 00:10:11.000]  去到《肥納比》之後
[00:10:11.000 --> 00:10:14.000]  他們就住在那裏
[00:10:14.000 --> 00:10:16.000]  他們住在那裏的時候
[00:10:16.000 --> 00:10:17.000]  到了安息日
[00:10:17.000 --> 00:10:21.000]  保羅和他們的同工就出去
[00:10:21.000 --> 00:10:22.000]  他們就發現
[00:10:22.000 --> 00:10:23.000]  因為他們知道
[00:10:23.000 --> 00:10:25.000]  在那裏的地方沒有教會
[00:10:25.000 --> 00:10:27.000]  不過有一個禱告的地方
[00:10:27.000 --> 00:10:29.000]  是在河邊的附近
[00:10:29.000 --> 00:10:31.000]  當時他們就出去了
[00:10:31.000 --> 00:10:33.000]  當他們出去的時候
[00:10:33.000 --> 00:10:35.000]  在《似圖含傳》記載著
[00:10:35.000 --> 00:10:37.000]  有些婦女在那裏聽道
[00:10:37.000 --> 00:10:39.000]  那些婦女在河邊做什麼呢?
[00:10:39.000 --> 00:10:42.000]  應該是在洗衣服吧
[00:10:42.000 --> 00:10:43.000]  還有
[00:10:43.000 --> 00:10:44.000]  不單止是洗衣服
[00:10:44.000 --> 00:10:46.000]  原來在那裏
[00:10:46.000 --> 00:10:49.000]  可能是進行一些染布的工作
[00:10:49.000 --> 00:10:51.000]  其中有一個婦人
[00:10:51.000 --> 00:10:53.000]  她的名字叫做呂底亞
[00:10:53.000 --> 00:10:58.000]  她買賣一些紫色的布匹
[00:10:58.000 --> 00:11:00.000]  這些紫色的布匹
[00:11:00.000 --> 00:11:01.000]  用來做什麼呢?
[00:11:01.000 --> 00:11:03.000]  當然是給一些有錢人
[00:11:03.000 --> 00:11:05.000]  因為紫色不是一般人用的
[00:11:05.000 --> 00:11:06.000]  這些布匹
[00:11:06.000 --> 00:11:11.000]  就是賣給一些貴族
[00:11:11.000 --> 00:11:13.000]  一些富有的人
[00:11:13.000 --> 00:11:15.000]  所以這個呂底亞本身
[00:11:15.000 --> 00:11:18.000]  也是一個女商人
[00:11:18.000 --> 00:11:22.000]  買賣這些布匹
[00:11:22.000 --> 00:11:25.000]  在《似圖含傳》裏面記載
[00:11:25.000 --> 00:11:28.000]  她是一個素來敬拜上帝的人
[00:11:28.000 --> 00:11:32.000]  所以當她有機會聽到保羅的講道之後
[00:11:32.000 --> 00:11:35.000]  她和她的一家都受了洗
[00:11:35.000 --> 00:11:37.000]  而我們相信
[00:11:37.000 --> 00:11:40.000]  這就是成立彼教會的開始
[00:11:40.000 --> 00:11:43.000]  開始就由這個所謂禱告的地方
[00:11:43.000 --> 00:11:45.000]  然後就是呂底亞
[00:11:45.000 --> 00:11:47.000]  她的家庭因為全部都受洗
[00:11:47.000 --> 00:11:49.000]  她開放了她的家庭
[00:11:49.000 --> 00:11:51.000]  讓其他的信徒聚集
[00:11:51.000 --> 00:11:55.000]  然後就成立了這個菲律賓教會
[00:11:55.000 --> 00:11:57.000]  而菲律賓教會也是
[00:11:57.000 --> 00:12:00.000]  婦女扮演著一個重要的角色
[00:12:00.000 --> 00:12:03.000]  因為她們差不多是第一班的人
[00:12:03.000 --> 00:12:06.000]  成為了建立教會的人
[00:12:06.000 --> 00:12:09.000]  而我們在《菲律賓書》也知道
[00:12:09.000 --> 00:12:13.000]  當保羅在生活上有需要
[00:12:13.000 --> 00:12:15.000]  經濟上的需要
[00:12:15.000 --> 00:12:19.000]  菲律賓教會就有這個愛心的支持
[00:12:19.000 --> 00:12:22.000]  讓保羅可以得到這個供應
[00:12:22.000 --> 00:12:26.000]  當然也支持著整個宣教的工作
[00:12:26.000 --> 00:12:28.000]  故事當他們知道保羅被囚的時候
[00:12:28.000 --> 00:12:30.000]  他們很擔心
[00:12:30.000 --> 00:12:33.000]  因為一個這麼密切的關係的人
[00:12:33.000 --> 00:12:35.000]  當他被囚的時候
[00:12:35.000 --> 00:12:37.000]  大家當然會擔心
[00:12:37.000 --> 00:12:39.000]  當天大家在電視上看到
[00:12:39.000 --> 00:12:40.000]  牧師被人拘捕了
[00:12:40.000 --> 00:12:42.000]  你擔不擔心呢
[00:12:42.000 --> 00:12:44.000]  我猜大家都會擔心
[00:12:44.000 --> 00:12:46.000]  但也沒有什麼可以做
[00:12:46.000 --> 00:12:47.000]  所以就一直擔心
[00:12:47.000 --> 00:12:50.000]  當時保羅在監獄裏聽到
[00:12:50.000 --> 00:12:53.000]  菲律賓教會的弟兄姊妹很擔心
[00:12:53.000 --> 00:12:56.000]  所以他要寫信來鼓勵他們
[00:12:56.000 --> 00:13:02.000]  因為除了他們很擔心保羅的安全之外
[00:13:02.000 --> 00:13:06.000]  保羅知道菲律賓教會當時面對一個挑戰
[00:13:06.000 --> 00:13:07.000]  這個挑戰是什麼呢
[00:13:07.000 --> 00:13:10.000]  就是一些異端興起
[00:13:10.000 --> 00:13:12.000]  影響了他們
[00:13:12.000 --> 00:13:15.000]  所以剛才我們讀到第四章的第一節開始
[00:13:15.000 --> 00:13:17.000]  保羅去勸勉他們
[00:13:17.000 --> 00:13:20.000]  要靠主站立得穩
[00:13:20.000 --> 00:13:24.000]  就是因為他們被這些異端影響
[00:13:24.000 --> 00:13:26.000]  動搖了他們的信仰
[00:13:26.000 --> 00:13:30.000]  故事保羅就要來鼓勵這班弟兄姊妹
[00:13:30.000 --> 00:13:35.000]  讓他們知道他們需要站立得穩
[00:13:35.000 --> 00:13:38.000]  後面亦提到喜樂
[00:13:38.000 --> 00:13:41.000]  就是因為他們很擔心保羅
[00:13:41.000 --> 00:13:44.000]  保羅在自己在被囚的時候
[00:13:44.000 --> 00:13:47.000]  想像到弟兄姊妹的擔心
[00:13:47.000 --> 00:13:50.000]  所以特別重要的事要講三次
[00:13:50.000 --> 00:13:52.000]  不過這裡講了兩次
[00:13:52.000 --> 00:13:54.000]  保羅說你要喜樂
[00:13:54.000 --> 00:13:55.000]  講了兩次
[00:13:55.000 --> 00:14:00.000]  是看到保羅和菲律賓教會之間
[00:14:00.000 --> 00:14:02.000]  那種很緊密的關係
[00:14:02.000 --> 00:14:05.000]  其實在這一段裏
[00:14:05.000 --> 00:14:08.000]  保羅其中一個重要的部份
[00:14:08.000 --> 00:14:10.000]  是提到一些人
[00:14:10.000 --> 00:14:11.000]  這些人是什麼人呢
[00:14:11.000 --> 00:14:15.000]  第二和第三節裏面有講
[00:14:15.000 --> 00:14:18.000]  兩個的主角都是姊妹
[00:14:18.000 --> 00:14:20.000]  一個叫做有雅蝶
[00:14:20.000 --> 00:14:22.000]  一個叫做秦都基
[00:14:22.000 --> 00:14:25.000]  這兩個人
[00:14:25.000 --> 00:14:26.000]  這兩位姊妹
[00:14:26.000 --> 00:14:28.000]  婦女的領袖
[00:14:28.000 --> 00:14:34.000]  他們在《新約聖經》裏其他沒有特別提出
[00:14:34.000 --> 00:14:40.000]  所以我們都不知道他們的背景和來歷等等
[00:14:40.000 --> 00:14:41.000]  不過
[00:14:41.000 --> 00:14:45.000]  保羅在這封書信裏提出
[00:14:45.000 --> 00:14:47.000]  不是私底下講的
[00:14:47.000 --> 00:14:49.000]  是公開地講的
[00:14:49.000 --> 00:14:50.000]  公開地講
[00:14:50.000 --> 00:14:54.000]  即是這兩個姊妹之間的困難
[00:14:54.000 --> 00:14:56.000]  是人人都知道的
[00:14:56.000 --> 00:14:59.000]  所以保羅亦不需要再轉彎抹角
[00:14:59.000 --> 00:15:00.000]  不需要再隱瞞
[00:15:00.000 --> 00:15:05.000]  直接將這兩個名字放在大家面前
[00:15:05.000 --> 00:15:09.000]  他在這封書信裏讓我們知道
[00:15:09.000 --> 00:15:10.000]  我雖然在監獄裏
[00:15:10.000 --> 00:15:14.000]  我都聽到你們兩個之間的不和
[00:15:14.000 --> 00:15:18.000]  可能令到整個教會都很困擾
[00:15:18.000 --> 00:15:20.000]  可能兩個都是在肥納基教會裏
[00:15:20.000 --> 00:15:23.000]  得到很大的尊重和肯定的領袖
[00:15:23.000 --> 00:15:25.000]  但他們之間有不和
[00:15:25.000 --> 00:15:27.000]  所以
[00:15:27.000 --> 00:15:30.000]  保羅就要提醒他們
[00:15:30.000 --> 00:15:32.000]  在第二節裏
[00:15:32.000 --> 00:15:34.000]  他說我勸有雅諜和秦都基
[00:15:34.000 --> 00:15:36.000]  要再處女同心
[00:15:36.000 --> 00:15:39.000]  大家讀聖經就很明白
[00:15:39.000 --> 00:15:41.000]  為什麼要勸這兩個人再處女同心
[00:15:41.000 --> 00:15:43.000]  原因是什麼
[00:15:43.000 --> 00:15:44.000]  就是因為不同心
[00:15:44.000 --> 00:15:46.000]  所以才要勸他們同心
[00:15:46.000 --> 00:15:50.000]  當然保羅可以用權威
[00:15:50.000 --> 00:15:52.000]  說我吩咐你們要同心
[00:15:52.000 --> 00:15:56.000]  或者指責他們不同心
[00:15:56.000 --> 00:15:59.000]  但保羅是用一個所謂的勸他們
[00:15:59.000 --> 00:16:03.000]  是一個好像很平等的位置
[00:16:03.000 --> 00:16:06.000]  當然這兩個人要同心
[00:16:06.000 --> 00:16:07.000]  如果兩個人搞得定
[00:16:07.000 --> 00:16:09.000]  根本就不會有問題
[00:16:09.000 --> 00:16:12.000]  就因為兩個人處理不了他們之間的關係
[00:16:12.000 --> 00:16:18.000]  要有人在中間來做一些調停和和解
[00:16:18.000 --> 00:16:20.000]  找了誰呢
[00:16:20.000 --> 00:16:22.000]  第三節有提到
[00:16:22.000 --> 00:16:26.000]  我也求你這真實和負一厄的
[00:16:26.000 --> 00:16:29.000]  要幫助這兩個女人
[00:16:29.000 --> 00:16:34.000]  這真是有一點特別的地方
[00:16:34.000 --> 00:16:35.000]  在這裏
[00:16:35.000 --> 00:16:37.000]  保羅沒有指名道姓
[00:16:37.000 --> 00:16:38.000]  只是說
[00:16:38.000 --> 00:16:43.000]  我也求你這真實和負一厄的
[00:16:43.000 --> 00:16:45.000]  要幫助這兩個女人
[00:16:45.000 --> 00:16:50.000]  即是這個人保羅認為
[00:16:50.000 --> 00:16:52.000]  他能夠和保羅
[00:16:52.000 --> 00:16:55.000]  甚至和這個有雅蝶秦都基
[00:16:55.000 --> 00:16:58.000]  都有一個很密切的關係
[00:16:58.000 --> 00:17:02.000]  以致才可以幫助這兩個女人
[00:17:02.000 --> 00:17:05.000]  用同負一厄的形象
[00:17:05.000 --> 00:17:08.000]  在今時今日我們比較難理解
[00:17:08.000 --> 00:17:10.000]  但如果大家知道厄是什麼呢
[00:17:10.000 --> 00:17:12.000]  以往可能都聽我提過
[00:17:12.000 --> 00:17:13.000]  厄是什麼呢
[00:17:13.000 --> 00:17:18.000]  是用來套住牛的工具
[00:17:18.000 --> 00:17:23.000]  令到牛可以拖著泥棒去耕田
[00:17:23.000 --> 00:17:26.000]  當厄一扣住的時候
[00:17:26.000 --> 00:17:28.000]  大家都不用走
[00:17:28.000 --> 00:17:29.000]  如果是牛的話
[00:17:29.000 --> 00:17:30.000]  向前就是向前
[00:17:30.000 --> 00:17:32.000]  向後就是向後
[00:17:32.000 --> 00:17:34.000]  既然是一個厄套住了
[00:17:34.000 --> 00:17:36.000]  即是說這些人
[00:17:36.000 --> 00:17:38.000]  大家有一些很共同的東西
[00:17:38.000 --> 00:17:42.000]  是不能夠令到他們分開的
[00:17:42.000 --> 00:17:44.000]  究竟這個是誰呢
[00:17:44.000 --> 00:17:49.000]  聖經學者做了很多猜測和了解
[00:17:49.000 --> 00:17:52.000]  其中一個比較多的解釋
[00:17:52.000 --> 00:17:54.000]  就是因為這封信
[00:17:54.000 --> 00:17:56.000]  其實是由一個人
[00:17:56.000 --> 00:18:00.000]  來幫助保羅送到肥納比教會
[00:18:00.000 --> 00:18:01.000]  是誰呢
[00:18:01.000 --> 00:18:02.000]  就是爾巴弗提
[00:18:02.000 --> 00:18:05.000]  這個人在肥納比教會裏
[00:18:05.000 --> 00:18:08.000]  都有一個相當高的名望
[00:18:08.000 --> 00:18:11.000]  得到大家的信任和肯定
[00:18:11.000 --> 00:18:14.000]  所以保羅委託他帶這封信的時候
[00:18:14.000 --> 00:18:18.000]  同時間處理尤雅蝶和秦都基
[00:18:18.000 --> 00:18:21.000]  他們這兩個姐妹之間的問題
[00:18:21.000 --> 00:18:23.000]  這兩個姐妹有什麼問題
[00:18:23.000 --> 00:18:25.000]  他們兩個才最清楚
[00:18:25.000 --> 00:18:28.000]  其他人可能都不是很清楚
[00:18:28.000 --> 00:18:30.000]  但是要去到一個地步
[00:18:30.000 --> 00:18:32.000]  領袖的人物
[00:18:32.000 --> 00:18:34.000]  要來受到教導
[00:18:34.000 --> 00:18:36.000]  其實當然不是那麼容易
[00:18:36.000 --> 00:18:37.000]  大家想想
[00:18:37.000 --> 00:18:40.000]  如果今天有些領袖人物
[00:18:40.000 --> 00:18:42.000]  被人立刻公開提醒他
[00:18:42.000 --> 00:18:44.000]  要立刻小心
[00:18:44.000 --> 00:18:48.000]  我想他一定會有些反彈
[00:18:48.000 --> 00:18:50.000]  好像很沒面子
[00:18:50.000 --> 00:18:52.000]  因為我也是領袖
[00:18:52.000 --> 00:18:57.000]  誰可以來挑戰或批評他呢
[00:18:57.000 --> 00:18:59.000]  當然因為這個是保羅
[00:18:59.000 --> 00:19:03.000]  所以他們真的要認真來聽聽
[00:19:03.000 --> 00:19:05.000]  保羅所說的
[00:19:05.000 --> 00:19:07.000]  其實這兩個姐妹
[00:19:07.000 --> 00:19:09.000]  我們不知道為什麼他們會有問題
[00:19:09.000 --> 00:19:11.000]  但照道理
[00:19:11.000 --> 00:19:13.000]  他們不是做一些惡事
