
[00:00:00.000 --> 00:00:02.960]  已經很接近聖誕節的時候
[00:01:32.320 --> 00:01:34.280]  而大家就忘記
[00:01:34.280 --> 00:01:39.080]  聖誕節的主角是主耶穌
[00:01:39.080 --> 00:01:40.160]  為什麼這麼多人
[00:01:40.160 --> 00:01:41.880]  不斷增加人數
[00:01:41.880 --> 00:01:46.120]  是不認識聖誕節的主角是主耶穌呢
[00:01:46.120 --> 00:01:49.640]  因為越來越多人是不看聖經
[00:01:49.640 --> 00:01:50.760]  或者看了聖經也好
[00:01:50.760 --> 00:01:51.880]  他們是不明白
[00:01:51.880 --> 00:01:57.200]  或者不知道或者不同意聖誕節的主角
[00:01:57.200 --> 00:02:01.160]  是耶穌基督
[00:02:01.160 --> 00:02:02.200]  這個是很可惜的
[00:02:02.200 --> 00:02:03.560]  所以今天我們也藉著
[00:02:03.560 --> 00:02:07.800]  今天這一段的聖經和訊息
[00:02:07.800 --> 00:02:12.400]  來跟大家講一個很長的聖經歷史故事
[00:02:12.400 --> 00:02:16.040]  是透過兩個家譜
[00:02:16.040 --> 00:02:17.960]  來去了解
[00:02:17.960 --> 00:02:20.640]  道成了肉身的耶穌基督
[00:02:20.640 --> 00:02:23.720]  是必須由童女而生
[00:02:23.720 --> 00:02:26.800]  去明白這個真理
[00:02:26.800 --> 00:02:30.040]  這個由童女而生的耶穌基督
[00:02:30.040 --> 00:02:38.120]  這個故事是一個真實可信的歷史故事
[00:02:38.120 --> 00:02:40.440]  在新約聖經
[00:02:40.440 --> 00:02:43.480]  馬太福音和路加福音裡面
[00:02:43.480 --> 00:02:48.200]  分別記載了耶穌的家譜
[00:02:48.200 --> 00:02:51.680]  但是如果你將這兩個家譜去比對的時候
[00:02:51.680 --> 00:02:53.880]  你會發覺這兩個家譜
[00:02:53.880 --> 00:02:55.440]  它是有些地方相同
[00:02:55.440 --> 00:02:57.840]  就是那些人名的記載有些相同
[00:02:57.840 --> 00:03:00.680]  但是又有些地方是不相同
[00:03:00.680 --> 00:03:03.720]  那究竟是不是出錯了呢
[00:03:03.720 --> 00:03:05.320]  為什麼會不同的呢
[00:03:05.320 --> 00:03:09.720]  有什麼意思呢
[00:03:09.720 --> 00:03:13.960]  是搞錯了還是有特別的原因呢
[00:03:13.960 --> 00:03:15.960]  那我可以告訴大家
[00:03:15.960 --> 00:03:17.480]  不是搞錯了
[00:03:17.480 --> 00:03:20.960]  的確是有其他的原因在裡面
[00:03:20.960 --> 00:03:22.320]  而且是有目的的
[00:03:22.320 --> 00:03:25.640]  寫這兩個家譜不同是有目的的
[00:03:25.640 --> 00:03:30.320]  我們先看看馬太福音所寫的家譜
[00:03:30.320 --> 00:03:36.040]  這個家譜可以追溯到
[00:03:36.040 --> 00:03:38.920]  大衛王和以色列人
[00:03:38.920 --> 00:03:44.880]  即是更早期的以色列人的祖宗阿伯拉罕
[00:03:44.880 --> 00:03:49.440]  我們看看馬太福音一章二節
[00:03:49.440 --> 00:03:51.600]  說到阿伯拉罕
[00:03:51.600 --> 00:03:54.960]  以色列人的祖先阿伯拉罕
[00:03:54.960 --> 00:03:56.560]  生以撒
[00:03:56.560 --> 00:03:58.520]  然後以撒生雅各
[00:03:58.520 --> 00:04:02.040]  雅各生猶大和他的弟兄
[00:04:02.040 --> 00:04:04.520]  這個猶大和他的弟兄
[00:04:04.520 --> 00:04:09.520]  就是指十二支派的祖先
[00:04:09.520 --> 00:04:10.880]  一直傳下去之後
[00:04:10.880 --> 00:04:12.080]  看第六節
[00:04:12.080 --> 00:04:13.560]  傳了很多代之後
[00:04:13.560 --> 00:04:17.320]  就去到耶西生大衛王
[00:04:17.320 --> 00:04:20.760]  大衛從烏里亞的妻子生所羅門
[00:04:20.760 --> 00:04:22.640]  就是所羅門王
[00:04:22.640 --> 00:04:26.600]  我們再看第七節
[00:04:26.600 --> 00:04:30.640]  所羅門王生羅波安
[00:04:30.640 --> 00:04:32.920]  羅波安生雅比亞
[00:04:32.920 --> 00:04:36.840]  雅比亞生雅撒
[00:04:36.840 --> 00:04:38.280]  接著一直傳下去
[00:04:38.280 --> 00:04:42.080]  一連串的人名都是王
[00:04:42.080 --> 00:04:46.600]  是猶大的歷代的王
[00:04:46.600 --> 00:04:53.280]  直到去到耶哥尼亞
[00:04:53.280 --> 00:04:58.040]  耶哥尼亞王其實就是約瓦根王
[00:04:58.040 --> 00:05:00.400]  你看烈王記看到最後那兩個
[00:05:00.400 --> 00:05:05.720]  就會看到這兩個人名
[00:05:05.720 --> 00:05:10.920]  其實約瓦根不是最後一個王
[00:05:10.920 --> 00:05:12.600]  他是尾二的王
[00:05:12.600 --> 00:05:13.840]  在約瓦根之後
[00:05:13.840 --> 00:05:20.760]  最後一個猶大王叫做西底加
[00:05:20.760 --> 00:05:23.920]  巴比倫王尼布格尼薩
[00:05:23.920 --> 00:05:26.720]  在西底加面前
[00:05:26.720 --> 00:05:33.120]  將西底加所有的兒子殺了
[00:05:33.120 --> 00:05:36.480]  西底加是絕後的
[00:05:36.480 --> 00:05:39.360]  所以記載王的時候
[00:05:39.360 --> 00:05:41.760]  如果再傳下去
[00:05:41.760 --> 00:05:44.880]  是由約瓦根那邊再傳下去
[00:05:44.880 --> 00:05:50.520]  西底加是沒有的
[00:05:50.520 --> 00:05:53.640]  約瓦根有後代
[00:05:53.640 --> 00:05:56.400]  但是國已經亡了
[00:05:56.400 --> 00:05:59.160]  所以沒有王位可置錯
[00:05:59.160 --> 00:06:02.240]  不可以再做王
[00:06:02.240 --> 00:06:04.920]  在約瓦根一直傳下去
[00:06:04.920 --> 00:06:07.480]  就是十二節
[00:06:07.480 --> 00:06:09.040]  經過很多代之後
[00:06:09.040 --> 00:06:12.120]  當然他們被擄去巴比倫
[00:06:12.120 --> 00:06:14.360]  在巴比倫裏面
[00:06:14.360 --> 00:06:17.120]  耶哥尼亞即是約瓦根王
[00:06:17.120 --> 00:06:18.520]  生了撒拉帖
[00:06:18.520 --> 00:06:22.160]  撒拉帖生了所羅巴伯
[00:06:22.160 --> 00:06:25.840]  所羅巴伯就是帶領以色列人回歸
[00:06:25.840 --> 00:06:27.360]  猶大省的省長
[00:06:27.360 --> 00:06:28.200]  他沒有皇帝做
[00:06:28.200 --> 00:06:30.360]  但是被封他做猶大省長
[00:06:30.360 --> 00:06:32.160]  耶路撒冷那一帶
[00:06:32.160 --> 00:06:35.840]  變成巴比倫的猶大省
[00:06:35.840 --> 00:06:42.960]  做了猶大省的省長
[00:06:42.960 --> 00:06:44.480]  再傳下去
[00:06:44.480 --> 00:06:45.920]  一直傳很多代下去
[00:06:45.920 --> 00:06:47.400]  我們看十六節
[00:06:47.400 --> 00:06:49.920]  傳下去
[00:06:49.920 --> 00:06:52.600]  雅各生約瑟
[00:06:52.600 --> 00:06:54.960]  約瑟就是瑪利亞的丈夫
[00:06:54.960 --> 00:06:57.000]  那稱為基督的耶穌
[00:06:57.000 --> 00:06:59.760]  是從瑪利亞生的
[00:06:59.760 --> 00:07:00.880]  大家留意
[00:07:00.880 --> 00:07:03.280]  這套聖經寫得很特別
[00:07:03.280 --> 00:07:05.120]  一直看前面
[00:07:05.120 --> 00:07:06.160]  有多少代?
[00:07:06.160 --> 00:07:07.120]  三個十四代
[00:07:07.120 --> 00:07:08.920]  即是四十二代
[00:07:08.920 --> 00:07:09.880]  都是說
[00:07:09.880 --> 00:07:11.520]  父生子、父生子
[00:07:11.520 --> 00:07:12.760]  一直生下去
[00:07:12.760 --> 00:07:15.520]  是父親生兒子、父親生兒子
[00:07:15.520 --> 00:07:17.920]  但是去到最後
[00:07:17.920 --> 00:07:19.720]  是說母親生兒子
[00:07:19.720 --> 00:07:22.400]  是瑪利亞生耶穌
[00:07:22.400 --> 00:07:24.000]  這是很特別的記載
[00:07:24.000 --> 00:07:27.480]  意思是表示
[00:07:27.480 --> 00:07:31.400]  馬太這樣寫是想告訴大家
[00:07:31.400 --> 00:07:33.520]  這個稱為基督的耶穌
[00:07:33.520 --> 00:07:37.040]  和約瑟沒有血緣關係
[00:07:37.040 --> 00:07:39.920]  是從瑪利亞而來
[00:07:39.920 --> 00:07:46.640]  不是從約瑟而來
[00:07:46.640 --> 00:07:50.280]  馬太這樣說是要指明
[00:07:50.280 --> 00:07:55.320]  約瑟不是從人而來的後代
[00:07:55.320 --> 00:07:57.120]  是從聖靈而來的
[00:07:57.120 --> 00:08:01.840]  瑪利亞是從聖靈受孕
[00:08:01.840 --> 00:08:04.440]  我們看十八節
[00:08:04.440 --> 00:08:08.320]  耶穌基督降生的事記載下面
[00:08:08.320 --> 00:08:11.200]  他母親瑪利亞已經許配了約瑟
[00:08:11.200 --> 00:08:12.960]  還沒有凝翠
[00:08:12.960 --> 00:08:15.920]  瑪利亞就從聖靈懷了孕
[00:08:15.920 --> 00:08:17.760]  這裡很清楚說了
[00:08:17.760 --> 00:08:26.200]  瑪利亞是從聖靈懷孕
[00:08:26.200 --> 00:08:32.800]  現在我們跳去看路加福音所記載的家譜
[00:08:32.800 --> 00:08:35.720]  這個家譜是由當時
[00:08:35.720 --> 00:08:38.680]  即是現今約瑟
[00:08:38.680 --> 00:08:39.720]  瑪利亞那個時代
[00:08:39.720 --> 00:08:43.560]  一直追溯至古遠的時代
[00:08:43.560 --> 00:08:45.720]  古遠的祖先
[00:08:45.720 --> 00:08:50.000]  是倒序地追上去
[00:08:50.000 --> 00:08:55.440]  我們看路加福音三章二十三節
[00:08:55.440 --> 00:08:58.800]  耶穌開頭傳道年紀約有三十歲
[00:08:58.800 --> 00:09:00.400]  依人看來
[00:09:00.400 --> 00:09:02.400]  他是約瑟的兒子
[00:09:02.400 --> 00:09:07.880]  約瑟是希里的兒子
[00:09:07.880 --> 00:09:12.440]  大家有沒有留意到約瑟的寫法
[00:09:12.440 --> 00:09:15.200]  約瑟的父親
[00:09:15.200 --> 00:09:19.440]  剛才馬太福音說約瑟是誰生的
[00:09:19.440 --> 00:09:21.680]  叫瓦國
[00:09:21.680 --> 00:09:24.080]  瓦國生約瑟
[00:09:24.080 --> 00:09:27.000]  但這裡為什麼說約瑟的父親
[00:09:27.000 --> 00:09:32.000]  約瑟是希里的兒子呢?
[00:09:32.000 --> 00:09:33.800]  是不是又搞錯了呢?
[00:09:33.800 --> 00:09:36.520]  不是,不是搞錯了
[00:09:36.520 --> 00:09:40.320]  學者當然在這方面有很多的討論
[00:09:40.320 --> 00:09:45.080]  但是大部分的學者的結論
[00:09:45.080 --> 00:09:47.720]  都是歸納到
[00:09:47.720 --> 00:09:49.960]  我同意他們這樣的結論
[00:09:49.960 --> 00:09:54.080]  就是路加福音三章二十三節所說的希里
[00:09:54.080 --> 00:09:57.120]  是約瑟的岳父
[00:09:57.120 --> 00:09:58.960]  也是瑪利亞的父親
[00:09:58.960 --> 00:10:05.680]  希里是瑪利亞的父親
[00:10:05.680 --> 00:10:11.680]  猶太人也有中國人類似的習慣
[00:10:11.680 --> 00:10:14.800]  岳父會稱女婿為兒子
[00:10:14.800 --> 00:10:23.280]  兒子會稱岳父為父親
[00:10:23.280 --> 00:10:31.440]  由希里記載的名字
[00:10:31.440 --> 00:10:32.960]  和馬太福音的記載
[00:10:32.960 --> 00:10:35.120]  一直都是不同的
[00:10:35.120 --> 00:10:37.080]  由約瑟以上
[00:10:37.080 --> 00:10:38.560]  一直記載的名字
[00:10:38.560 --> 00:10:39.840]  如果你比對
[00:10:39.840 --> 00:10:43.320]  一直不同的祖先的名字
[00:10:43.320 --> 00:10:49.680]  直至追溯到二十七代之上
[00:10:49.680 --> 00:10:52.320]  去到大衛的時候
[00:10:52.320 --> 00:10:53.120]  相同了
[00:10:53.120 --> 00:10:56.200]  在大衛那裡匯合相同
[00:10:56.200 --> 00:10:58.880]  大衛再以上的祖先
[00:10:58.880 --> 00:11:00.440]  那些名字相同
[00:11:00.440 --> 00:11:02.960]  一直到阿伯拉罕
[00:11:02.960 --> 00:11:06.400]  大致上相同
[00:11:06.400 --> 00:11:07.800]  但是當然了
[00:11:07.800 --> 00:11:14.800]  盧伽福音繼續追溯到人類的祖先
[00:11:14.800 --> 00:11:20.920]  亞當夏娃
[00:11:20.920 --> 00:11:27.320]  在盧伽福音那裡
[00:11:27.320 --> 00:11:32.280]  我們看看盧伽福音三章三十一節
[00:11:32.280 --> 00:11:36.440]  當一直講到大衛的時候
[00:11:36.440 --> 00:11:39.000]  留意梅爾的句子
[00:11:39.000 --> 00:11:42.080]  馬達他是拿丹的兒子
[00:11:42.080 --> 00:11:45.200]  拿丹是大衛的兒子
[00:11:45.200 --> 00:11:47.680]  大衛有很多兒子
[00:11:47.680 --> 00:11:51.360]  所羅門是承繼王位的兒子
[00:11:51.360 --> 00:11:53.720]  而拿丹是另外一個兒子
[00:11:53.720 --> 00:11:58.760]  拿丹也是所羅門同父異母的哥哥
[00:11:58.760 --> 00:12:04.160]  可以看《撒姆爾記下》第五章
[00:12:04.160 --> 00:12:08.320]  就是說約瑟和瑪麗亞
[00:12:08.320 --> 00:12:14.760]  是隔了二十七代的堂兄妹
[00:12:14.760 --> 00:12:17.960]  大衛王是他們共同的祖先
[00:12:17.960 --> 00:12:28.320]  他們都有大衛的血緣
[00:12:28.320 --> 00:12:32.880]  我們又看看盧伽福音三章三十八節
[00:12:32.880 --> 00:12:36.960]  說到人類追溯到人類的祖先
[00:12:36.960 --> 00:12:39.360]  說到以拿氏
[00:12:39.360 --> 00:12:40.720]  以拿氏是瑟特的兒子
[00:12:40.720 --> 00:12:43.600]  瑟特是亞當的兒子
[00:12:43.600 --> 00:12:47.640]  亞當是神的兒子
[00:12:47.640 --> 00:12:53.960]  意思是神做亞當
[00:12:53.960 --> 00:12:55.880]  很有趣的
[00:12:55.880 --> 00:13:07.440]  這兩個家譜由瑪麗亞和約瑟分開兩個系列
[00:13:07.440 --> 00:13:11.200]  一直到大衛合在一起
[00:13:11.200 --> 00:13:19.720]  然後一直追溯到人類的祖先
[00:13:19.720 --> 00:13:25.480]  聖經這樣記載兩個家譜有什麼特別的意義呢?
[00:13:25.480 --> 00:13:28.480]  有多重要呢?
[00:13:28.480 --> 00:13:31.080]  我們看聖經的家譜的時候
[00:13:31.080 --> 00:13:33.640]  多數會怎樣呢?
[00:13:33.640 --> 00:13:35.000]  會略過不看
[00:13:35.000 --> 00:13:36.240]  跳過不看
[00:13:36.240 --> 00:13:39.040]  或者很急速地讀完也不知道要說什麼
[00:13:39.040 --> 00:13:39.840]  那就算了
[00:13:39.840 --> 00:13:43.640]  我們看家譜是這樣的
[00:13:43.640 --> 00:13:46.880]  但其實這兩個家譜是非常重要的
[00:13:46.880 --> 00:13:50.840]  對當時的猶太人是非常重要的
[00:13:50.840 --> 00:13:55.280]  但相信對我們現代的信徒也是很重要的
[00:13:55.280 --> 00:14:02.560]  因為這兩個家譜提供了耶穌基督是神的兒子的理據
[00:14:02.560 --> 00:14:07.280]  也清楚顯示我們現在所信的耶穌基督這個信仰
[00:14:07.280 --> 00:14:08.840]  不只是一個宗教
[00:14:08.840 --> 00:14:11.560]  它是一個生命的傳遞
[00:14:11.560 --> 00:14:13.160]  是一個傳遞的過程
[00:14:13.160 --> 00:14:15.360]  是生命的傳遞過程
[00:14:15.360 --> 00:14:18.160]  當你發覺由神做出亞當亞娃之後
[00:14:18.160 --> 00:14:20.480]  一直傳下去
[00:14:20.480 --> 00:14:29.280]  很清楚地記載一代傳一代傳傳傳到耶穌基督
[00:14:29.280 --> 00:14:32.160]  不像其他宗教
[00:14:32.160 --> 00:14:35.080]  是在某時某日某個年代
[00:14:35.080 --> 00:14:37.000]  突然間某人出現
[00:14:37.000 --> 00:14:42.760]  說自己是某些神
[00:14:42.760 --> 00:14:48.440]  然後創立了某一個宗教
[00:14:48.440 --> 00:14:49.960]  不是
[00:14:49.960 --> 00:14:51.400]  不是突然而出
[00:14:51.400 --> 00:14:54.040]  耶穌基督的信仰不是突然而出
[00:14:54.040 --> 00:14:58.000]  而是很清楚地一個生命傳遞給另一個生命
[00:14:58.000 --> 00:14:59.240]  一直傳下來
[00:14:59.240 --> 00:15:01.200]  然後耶穌基督是
[00:15:01.200 --> 00:15:02.440]  所以也可以說
[00:15:02.440 --> 00:15:07.920]  耶穌基督的降生是必然會發生
[00:15:07.920 --> 00:15:19.800]  我們對這些家譜可能是半信半疑
[00:15:19.800 --> 00:15:24.960]  但是猶太人是非常重視這些家譜
[00:15:24.960 --> 00:15:30.760]  因為家譜能夠提供對某一些人的身份和權利
[00:15:30.760 --> 00:15:36.360]  也看到他們某一種身份的合法地位
[00:15:36.360 --> 00:15:38.920]  是用來做很多
[00:15:38.920 --> 00:15:45.400]  這方面核對身份和權利的一些法理的根據
[00:15:45.400 --> 00:15:46.560]  舉個例子
[00:15:46.560 --> 00:15:48.160]  我們看看以色列
[00:15:48.160 --> 00:15:53.680]  以色列記二章六十一節
[00:15:53.680 --> 00:15:54.760]  這裡是說什麼呢?
[00:15:54.760 --> 00:15:57.960]  這裡是說以色列人、猶太人
[00:15:57.960 --> 00:16:01.480]  從巴比倫回歸耶路撒冷之後
[00:16:01.480 --> 00:16:09.760]  他們要處理好自己的宗族、職位、財產等等
[00:16:09.760 --> 00:16:13.040]  這裡說到任職的問題
[00:16:13.040 --> 00:16:21.920]  我們看看祭司中哈巴雅的子孫
[00:16:21.920 --> 00:16:25.040]  哈哥斯的子孫、巴西萊的子孫
[00:16:25.040 --> 00:16:27.440]  這三家人在六十二節
[00:16:27.440 --> 00:16:32.640]  這三家人在族譜中尋查自己的譜系
[00:16:32.640 --> 00:16:34.440]  卻尋不著
[00:16:34.440 --> 00:16:36.360]  因此算為不潔
[00:16:36.360 --> 00:16:41.560]  不准供祭司的職任
[00:16:41.560 --> 00:16:43.920]  我們知道在舊約
[00:16:43.920 --> 00:16:46.720]  以色列人的律法規定
[00:16:46.720 --> 00:16:51.000]  只有亞倫的子孫可以任職祭司
[00:16:51.000 --> 00:16:54.040]  這三家人可能是亞倫子孫的後代
[00:16:54.040 --> 00:16:55.440]  但是口講無憑
[00:16:55.440 --> 00:16:57.960]  在族譜中沒有登記他們的名字
[00:16:57.960 --> 00:16:59.240]  找不到他們的名字
[00:16:59.240 --> 00:17:05.640]  所以他們就沒有資格去做祭司
[00:17:05.640 --> 00:17:10.840]  這個族譜很重要
[00:17:10.840 --> 00:17:12.480]  在族譜中找不到他們的名字
[00:17:12.480 --> 00:17:17.840]  你就喪失了很多的權利
[00:17:17.840 --> 00:17:28.920]  猶太人看這個族譜是很清楚、很準確、很重要
[00:17:28.920 --> 00:17:30.440]  還有
[00:17:30.440 --> 00:17:33.000]  以色列人入迦南分地的時候
[00:17:33.000 --> 00:17:38.920]  分地是按支派、按宗族來分配房屋、田地
[00:17:38.920 --> 00:17:41.600]  而田地房屋的繼承權
[00:17:41.600 --> 00:17:47.760]  也是根據這些族譜來做理據
[00:17:47.760 --> 00:17:53.120]  所以族譜、家譜對他們來說是很重要
[00:17:53.120 --> 00:17:55.880]  也因為族譜這個緣故
[00:17:55.880 --> 00:17:58.040]  到了有戶口調查的時候
[00:17:58.040 --> 00:18:00.560]  百姓就要各歸各戶
[00:18:00.560 --> 00:18:02.960]  或者各歸各鄉
[00:18:02.960 --> 00:18:05.800]  回到自己的家鄉來登記
[00:18:05.800 --> 00:18:06.720]  就因為這樣
[00:18:06.720 --> 00:18:15.600]  約瑟和瑪麗亞就要回到屬於大衛的家鄉
[00:18:15.600 --> 00:18:19.320]  就是伯利恆
[00:18:19.320 --> 00:18:25.640]  約瑟就帶著瑪麗亞回到伯利恆來登記戶口
[00:18:25.640 --> 00:18:26.920]  也因為這樣
[00:18:26.920 --> 00:18:30.640]  就成就了尼加先知
[00:18:30.640 --> 00:18:38.400]  他所說的尼賽亞會生在伯利恆這個寓言
[00:18:38.400 --> 00:18:41.640]  很奇妙
[00:18:41.640 --> 00:18:44.400]  再講這兩個家譜
[00:18:44.400 --> 00:18:48.240]  這兩個家譜的重要性
[00:18:48.240 --> 00:18:49.760]  我們一般會知道
[00:18:49.760 --> 00:18:51.360]  我們常常會說
[00:18:51.360 --> 00:18:55.720]  就是馬太所寫的約瑟的家譜
[00:18:55.720 --> 00:18:57.880]  是講王位
[00:18:57.880 --> 00:18:59.440]  是王位的繼承
[00:18:59.440 --> 00:19:03.000]  王的一代傳一代
[00:19:03.000 --> 00:19:05.320]  那麼
[00:19:05.320 --> 00:19:09.520]  瑪麗亞的家譜
[00:19:09.520 --> 00:19:12.640]  就是傳血緣
[00:19:12.640 --> 00:19:14.840]  就是一代傳一代
[00:19:14.840 --> 00:19:21.560]  血緣的家的傳宗接代
[00:19:21.560 --> 00:19:24.200]  約瑟的家譜傳王位
[00:19:24.200 --> 00:19:28.120]  但是你會發現約瑟不是做王
[00:19:28.120 --> 00:19:32.160]  因為去到所羅巴伯就已經亡國了
[00:19:32.160 --> 00:19:36.000]  去到約瓦根西底迦亡國
[00:19:36.000 --> 00:19:36.880]  那就沒有了
[00:19:36.880 --> 00:19:38.400]  所羅巴伯也沒有王做了
[00:19:38.400 --> 00:19:39.480]  做省長而已
[00:19:39.480 --> 00:19:42.920]  後來的後代省長也沒得做了
[00:19:42.920 --> 00:19:45.120]  你想一下去到約瑟是很窮的
[00:19:45.120 --> 00:19:51.680]  是一個窮人來的
[00:19:51.680 --> 00:19:56.880]  但是約瑟他仍然在那個派系裡面
[00:19:56.880 --> 00:20:02.640]  其實他是承接王位的後裔
[00:20:02.640 --> 00:20:06.600]  耶穌在血緣上雖然不是來自約瑟
[00:20:06.600 --> 00:20:07.960]  但是在人看來
[00:20:07.960 --> 00:20:09.880]  就是說在世俗來說
[00:20:09.880 --> 00:20:11.320]  在法律上來說
[00:20:11.320 --> 00:20:14.200]  約瑟和瑪麗亞是合法結婚
[00:20:14.200 --> 00:20:15.960]  瑪麗亞所生的兒子
[00:20:15.960 --> 00:20:21.960]  在法理上就是約瑟的繼承人
[00:20:21.960 --> 00:20:24.440]  所以如果約瑟是王
[00:20:24.440 --> 00:20:28.200]  耶穌就可以繼承他的王位
[00:20:28.200 --> 00:20:32.400]  約瑟是王族的後裔
[00:20:32.400 --> 00:20:35.760]  但是他沒有王位坐
[00:20:35.760 --> 00:20:37.040]  是什麼原因呢?
[00:20:37.040 --> 00:20:40.080]  表面看來就是亡國的原因
[00:20:40.080 --> 00:20:42.280]  亡了國當然沒有王位坐
[00:20:42.280 --> 00:20:45.320]  但是其實背後是什麼呢?
[00:20:45.320 --> 00:20:48.000]  是因為神早已經預了
[00:20:48.000 --> 00:20:50.160]  早已經計劃好
[00:20:50.160 --> 00:20:54.560]  要等耶穌基督來到的時候
[00:20:54.560 --> 00:20:58.400]  才能坐上王位
[00:20:58.400 --> 00:21:05.200]  我們看看撒姆爾的下七章十二節
[00:21:05.200 --> 00:21:10.480]  這裡是講神對大衛王的應許
[00:21:10.480 --> 00:21:15.360]  神說:我必使你的後裔接續你的位
[00:21:15.360 --> 00:21:18.200]  然後跳去看十六節
[00:21:18.200 --> 00:21:20.360]  你的家和你的國
[00:21:20.360 --> 00:21:23.200]  必在我面前永遠建立
[00:21:23.200 --> 00:21:29.840]  你的國位也必堅定直到永遠
[00:21:29.840 --> 00:21:33.480]  神應許大衛王必定後繼有人
[00:21:33.480 --> 00:21:37.120]  國位存到永遠
[00:21:37.120 --> 00:21:40.760]  但是為什麼歷史的事實告訴我們
[00:21:40.760 --> 00:21:45.200]  去到西底加就沒有了王位呢?
[00:21:45.200 --> 00:21:50.200]  我們看耶利米書二十二章三十節
[00:21:50.200 --> 00:21:53.560]  這是耶利米先知針對耶哥尼亞
[00:21:53.560 --> 00:21:56.880]  針對約阿根王所說的
[00:21:56.880 --> 00:21:58.840]  耶和華如此說
[00:21:58.840 --> 00:22:02.000]  要寫明這人算為無子
[00:22:02.000 --> 00:22:03.960]  是平生不得亨通的
[00:22:03.960 --> 00:22:07.240]  因為他後裔中再無一人得亨通
[00:22:07.240 --> 00:22:13.720]  能坐在大衛的寶座上自理猶大
[00:22:13.720 --> 00:22:16.280]  約阿根王十八歲登基
[00:22:16.280 --> 00:22:18.520]  做了三個月王而已
[00:22:18.520 --> 00:22:25.280]  為什麼要承受這麼大的奏助呢?
[00:22:25.280 --> 00:22:29.280]  承接他做亡國前最後一個王
[00:22:29.280 --> 00:22:30.680]  叫西底加
[00:22:30.680 --> 00:22:33.680]  西底加不是他的兒子
[00:22:33.680 --> 00:22:34.960]  是誰呢?
[00:22:34.960 --> 00:22:43.680]  西底加是大約阿根王幾年的皇叔
[00:22:43.680 --> 00:22:48.680]  有了這個奏助怎麼辦呢?
[00:22:48.680 --> 00:22:51.680]  神的話語是不會更改的
[00:22:51.680 --> 00:22:55.680]  又有祝福又有奏助那怎麼辦呢?
[00:22:55.680 --> 00:22:58.680]  互相違背的
[00:22:58.680 --> 00:23:02.680]  神告訴偉大衛你的國永不窮盡
[00:23:02.680 --> 00:23:04.680]  以後一定有人坐王位
[00:23:04.680 --> 00:23:06.680]  但是這個奏助就說
[00:23:06.680 --> 00:23:12.680]  這個王以後就沒有後裔來坐他的王位
[00:23:12.680 --> 00:23:15.680]  那怎麼辦呢?
[00:23:15.680 --> 00:23:18.680]  這個奏助怎麼解除呢?
[00:23:18.680 --> 00:23:20.680]  而且這個奏助必須解除
[00:23:20.680 --> 00:23:22.680]  否則就互相有衝突
[00:23:22.680 --> 00:23:28.680]  發展不了
[00:23:28.680 --> 00:23:31.680]  神的應許永不落空
[00:23:31.680 --> 00:23:35.680]  我們看耶利米書23章5節
[00:23:42.680 --> 00:23:47.680]  神會興起大衛另一個派系的子孫來掌王權
