
[00:00:00.000 --> 00:00:03.080]  今天我要跟大家分享的新詞
[00:06:18.380 --> 00:06:24.020]  你知不知道保羅舍有多少卷的書卷
[00:06:24.020 --> 00:06:26.820]  加拿大書是保羅
[00:06:26.820 --> 00:06:29.900]  司徒保羅所寫的書卷
[00:06:29.900 --> 00:06:34.760]  總共保羅在新約聖經裏面寫了
[00:06:34.760 --> 00:06:36.300]  13卷書
[00:06:37.080 --> 00:06:42.960]  那13卷書就是在這個投影片下面我們看到了
[00:06:42.960 --> 00:06:44.760]  有羅馬書
[00:06:44.760 --> 00:06:47.060]  哥林多前後書
[00:06:47.060 --> 00:06:49.880]  還有就是加拉太書
[00:06:49.880 --> 00:06:54.480]  他是在祖後49年所寫的
[00:06:54.480 --> 00:06:56.280]  還有就是以夫所書
[00:06:56.280 --> 00:06:59.100]  比利比書 哥勒斯書
[00:06:59.100 --> 00:07:00.240]  然後就是
[00:07:00.240 --> 00:07:02.160]  貼薩羅里加前後書
[00:07:02.160 --> 00:07:04.480]  還有就是提摩太前後書
[00:07:04.480 --> 00:07:06.000]  還有就是提多
[00:07:06.260 --> 00:07:07.280]  跟比利曼書
[00:07:07.280 --> 00:07:10.620]  保羅從這13卷書裏面呢
[00:07:10.620 --> 00:07:13.420]  解讀他從神所領受的
[00:07:13.420 --> 00:07:15.480]  關於新約教會
[00:07:15.480 --> 00:07:18.540]  新約聖經裏面神要對
[00:07:18.540 --> 00:07:22.140]  普世教會歷代所說的真理
[00:07:22.140 --> 00:07:23.660]  很重要的
[00:07:23.660 --> 00:07:26.220]  所以聖經27卷書
[00:07:26.220 --> 00:07:29.560]  差不多有一半也是司徒保羅寫的
[00:07:29.560 --> 00:07:34.420]  所以司徒保羅對新約教會對我們今天的教會
[00:07:34.680 --> 00:07:37.240]  是很重要的影響力的一個
[00:07:37.240 --> 00:07:39.040]  意味着祖靈的領受
[00:07:39.040 --> 00:07:42.880]  我們從司徒保羅的生命裏面
[00:07:42.880 --> 00:07:46.980]  從他的書信裏面我們就看到神的經義
[00:07:46.980 --> 00:07:51.840]  但是我們就把這個聖經的保羅的書算
[00:07:51.840 --> 00:07:53.620]  我們按照時間
[00:07:53.620 --> 00:07:55.160]  去排列的時候
[00:07:55.160 --> 00:07:56.700]  我們就看到
[00:07:56.700 --> 00:08:04.640]  我們就能夠看到就是
[00:08:04.900 --> 00:08:06.420]  保羅把這個
[00:08:06.420 --> 00:08:07.440]  書卷
[00:08:07.440 --> 00:08:18.960]  我們就是看到司徒保羅
[00:08:18.960 --> 00:08:21.280]  他在這個書卷裏面呢
[00:08:21.280 --> 00:08:24.080]  他在這個書卷裏面
[00:08:24.080 --> 00:08:26.400]  他是怎麼樣去處理
[00:08:26.400 --> 00:08:28.180]  這個
[00:08:28.180 --> 00:08:30.480]  神給他的啓示呢
[00:08:30.480 --> 00:08:32.540]  我們看到就是保羅呢
[00:08:32.540 --> 00:08:34.580]  就是外邦人的仕途
[00:08:35.100 --> 00:08:36.880]  他是外邦人的仕途呢
[00:08:36.880 --> 00:08:39.440]  所以他在神的教會里面
[00:08:39.440 --> 00:08:41.240]  所領受的信福
[00:08:41.240 --> 00:08:44.060]  他是向外邦人傳的
[00:08:44.060 --> 00:08:48.440]  但是我們也看到了他在聖經裏面也告訴我們
[00:08:48.440 --> 00:08:52.240]  他自己的民俗
[00:08:52.240 --> 00:08:53.520]  他愛猶太人
[00:08:53.520 --> 00:08:55.060]  他本俗的人
[00:08:55.060 --> 00:08:57.380]  他本俗的人呢
[00:08:57.380 --> 00:08:58.660]  愛到一個地步
[00:08:58.660 --> 00:09:02.480]  情願與基督分離他也願意哦
[00:09:02.480 --> 00:09:04.280]  所以我們就是看到呢
[00:09:04.800 --> 00:09:08.840]  在聖經裏面表達保羅所寫的信福
[00:09:08.840 --> 00:09:11.940]  他心裏面所想的一切事情
[00:09:11.940 --> 00:09:13.220]  就是跟
[00:09:13.220 --> 00:09:16.560]  就是跟這個猶太人
[00:09:16.560 --> 00:09:18.600]  還有就是跟這個
[00:09:18.600 --> 00:09:21.160]  還有就是跟猶太人
[00:09:21.160 --> 00:09:25.240]  還有就是跟那個外邦人也是很重要的信福
[00:09:25.240 --> 00:09:30.600]  當保羅跑出去去傳福音建立教會以後呢
[00:09:30.600 --> 00:09:32.640]  我們就看到
[00:09:32.900 --> 00:09:35.460]  保羅他對這個整個教會呢
[00:09:35.460 --> 00:09:36.480]  的影響
[00:09:36.480 --> 00:09:38.020]  有很多方面的
[00:09:38.020 --> 00:09:39.560]  第一個方面
[00:09:39.560 --> 00:09:41.100]  第一個方面就是
[00:09:41.100 --> 00:09:42.120]  我們看到
[00:09:42.120 --> 00:09:43.660]  使徒保羅他對
[00:09:43.660 --> 00:09:46.220]  使徒保羅他對那個
[00:09:46.220 --> 00:09:48.520]  他對這個
[00:09:48.520 --> 00:09:50.820]  聖經裏面
[00:09:50.820 --> 00:09:52.360]  要表達的信實
[00:09:52.360 --> 00:09:55.440]  第一個信實就是從加拉太書表達出來
[00:09:55.440 --> 00:09:56.720]  這個就是他
[00:09:56.720 --> 00:09:59.780]  跑到不同的教會去工作以後
[00:09:59.780 --> 00:10:01.320]  第一個
[00:10:01.320 --> 00:10:02.600]  發給教會的
[00:10:02.860 --> 00:10:04.400]  有記錄的書信
[00:10:04.400 --> 00:10:05.680]  就是加拉太書
[00:10:05.680 --> 00:10:08.500]  裏面他剪除的就是福音
[00:10:08.500 --> 00:10:12.340]  要怎麼樣去釋放基督徒裏面的一份
[00:10:12.340 --> 00:10:13.620]  真正的自由
[00:10:13.620 --> 00:10:14.900]  從福音的裏面
[00:10:14.900 --> 00:10:18.220]  然後呢我們就看到他第二
[00:10:18.220 --> 00:10:22.320]  第二個有記錄的書卷就是切撒羅里加前後書
[00:10:22.320 --> 00:10:24.880]  切撒羅里加前後書就是講到
[00:10:24.880 --> 00:10:28.460]  前後書就是講到耶穌基督要來這個事實
[00:10:28.460 --> 00:10:30.000]  然後呢
[00:10:30.000 --> 00:10:32.300]  就是有一些人對耶穌再來
[00:10:32.560 --> 00:10:35.120]  有些就是說這個時候來,有些就是說
[00:10:35.120 --> 00:10:36.140]  幾時來
[00:10:36.140 --> 00:10:37.940]  總是有一些錯誤的
[00:10:37.940 --> 00:10:40.500]  他又把這些錯誤去矯正
[00:10:40.500 --> 00:10:43.300]  這個就是切撒羅里加前書
[00:10:43.300 --> 00:10:44.580]  跟後書
[00:10:44.580 --> 00:10:45.620]  就是去
[00:10:45.620 --> 00:10:47.140]  講解
[00:10:47.140 --> 00:10:50.740]  還有就是矯正一些對基督再來的真理
[00:10:50.740 --> 00:10:52.020]  然後呢
[00:10:52.020 --> 00:10:54.060]  對於基督徒來講
[00:10:54.060 --> 00:10:58.660]  他們被拜成爲神的門徒然後聚齊
[00:10:58.660 --> 00:10:59.700]  組成教會
[00:10:59.700 --> 00:11:01.220]  教會里面
[00:11:01.740 --> 00:11:03.540]  總是面對不同的問題
[00:11:03.540 --> 00:11:08.900]  保羅就是在他第三組的書卷裏面
[00:11:08.900 --> 00:11:10.180]  戈林多的前後書
[00:11:10.180 --> 00:11:11.980]  裏面就是表達到
[00:11:11.980 --> 00:11:13.780]  戈林多教會
[00:11:13.780 --> 00:11:16.580]  怎麼樣去面對不同的問題
[00:11:16.580 --> 00:11:19.660]  又是應該怎麼樣去解決這些問題
[00:11:19.660 --> 00:11:21.700]  這個就是使徒保羅
[00:11:21.700 --> 00:11:23.500]  給我們的一些的
[00:11:23.500 --> 00:11:25.300]  給我們的一些的
[00:11:25.300 --> 00:11:28.360]  這個真理的解釋
[00:11:28.880 --> 00:11:32.720]  然後我們就看到保羅去到祖後57年
[00:11:32.720 --> 00:11:33.740]  他就
[00:11:33.740 --> 00:11:35.780]  用羅馬書
[00:11:35.780 --> 00:11:37.840]  對羅馬教會所講的
[00:11:37.840 --> 00:11:38.600]  福音
[00:11:38.600 --> 00:11:41.160]  英信稱立的這個真理
[00:11:41.160 --> 00:11:42.960]  去表達
[00:11:42.960 --> 00:11:46.020]  對歷史歷代教會重要的一個
[00:11:46.020 --> 00:11:47.560]  憑着信心
[00:11:47.560 --> 00:11:49.600]  去得到救恩
[00:11:49.600 --> 00:11:51.140]  的一個真理
[00:11:51.140 --> 00:11:51.920]  的部分
[00:11:51.920 --> 00:11:54.220]  跟加拿大書很相近的
[00:11:54.220 --> 00:11:55.500]  也是
[00:11:55.500 --> 00:11:56.780]  把那個福音
[00:11:56.780 --> 00:11:58.320]  更強性
[00:11:58.560 --> 00:12:00.340]  更深入的去表達出來
[00:12:00.340 --> 00:12:01.880]  然後到
[00:12:01.880 --> 00:12:03.680]  祖後60年
[00:12:03.680 --> 00:12:04.960]  他就
[00:12:04.960 --> 00:12:06.240]  很多的信使
[00:12:06.240 --> 00:12:09.300]  就是關於以夫所書的榮耀的教會
[00:12:09.300 --> 00:12:10.840]  好像今天我們聽到
[00:12:10.840 --> 00:12:14.420]  培林延金大會里面談到的是以夫所書
[00:12:14.420 --> 00:12:18.260]  大家有多少人有參加那個培林延金大會呀
[00:12:18.260 --> 00:12:19.540]  舉個手給我看看吧
[00:12:19.540 --> 00:12:24.660]  每一個人也有啊差不多啊
[00:12:24.660 --> 00:12:25.940]  我在看到的地方
[00:12:27.740 --> 00:12:28.760]  榮耀的教會
[00:12:28.760 --> 00:12:31.080]  神的教會是榮耀的
[00:12:31.080 --> 00:12:32.100]  是美好的
[00:12:32.100 --> 00:12:35.420]  神是用他自己的生命出買書回來
[00:12:35.420 --> 00:12:37.980]  所以我們的恩典是白白的
[00:12:37.980 --> 00:12:40.040]  我們得救是本福恩
[00:12:40.040 --> 00:12:41.560]  也因着信
[00:12:41.560 --> 00:12:43.880]  不是出於我們的行爲
[00:12:43.880 --> 00:12:46.680]  加拿大信徒就是有一點
[00:12:46.680 --> 00:12:47.720]  錯誤
[00:12:47.720 --> 00:12:49.240]  就是他們覺得
[00:12:49.240 --> 00:12:53.600]  我們有一些人教導我們要回到以前猶太教的
[00:12:53.600 --> 00:12:55.640]  信仰裏面
[00:12:55.900 --> 00:12:58.720]  把那個舊的信仰裏面就是我們還要有
[00:12:58.720 --> 00:13:00.000]  受那個割離
[00:13:00.000 --> 00:13:04.100]  那個割離在身體上面留一個認定
[00:13:04.100 --> 00:13:06.660]  就證明我是神的子民了
[00:13:06.660 --> 00:13:09.480]  承受神的應許跟產業
[00:13:09.480 --> 00:13:11.780]  但是保羅就是說
[00:13:11.780 --> 00:13:14.080]  那麼如果我們回到以前
[00:13:14.080 --> 00:13:14.840]  就是
[00:13:14.840 --> 00:13:17.400]  再一次受勞福的
[00:13:17.400 --> 00:13:18.440]  切記
[00:13:18.440 --> 00:13:25.080]  這個是把我們本來已經在福音裏面得到的真自柔放棄了
[00:13:25.600 --> 00:13:26.620]  所以我們要暫緩
[00:13:26.620 --> 00:13:28.680]  不要再錯誤地
[00:13:28.680 --> 00:13:32.520]  跑到那個靠行爲得救的那一個路徑裏面
[00:13:32.520 --> 00:13:36.860]  然後保羅就到那個狄厲門書
[00:13:36.860 --> 00:13:38.140]  這是對
[00:13:38.140 --> 00:13:39.940]  對一個個人的
[00:13:39.940 --> 00:13:41.480]  怎麼樣
[00:13:41.480 --> 00:13:44.800]  信徒關係裏面的猶述跟戒納
[00:13:44.800 --> 00:13:46.840]  來一個的解讀
[00:13:46.840 --> 00:13:48.640]  所以單單就是很
[00:13:48.640 --> 00:13:49.660]  短的一種
[00:13:49.660 --> 00:13:50.440]  書轉
[00:13:50.440 --> 00:13:52.480]  但是裏面提到的信實
[00:13:52.740 --> 00:13:55.800]  猶述與戒納,這是歷次歷代
[00:13:55.800 --> 00:13:56.840]  對教會
[00:13:56.840 --> 00:13:58.360]  最重要的一個信徒
[00:13:58.360 --> 00:14:00.160]  然後到
[00:14:00.160 --> 00:14:02.460]  後的61年
[00:14:02.460 --> 00:14:06.820]  各人司教會的書信裏面就談到豐盛的生活
[00:14:06.820 --> 00:14:09.120]  神本身的一些豐盛
[00:14:09.120 --> 00:14:11.940]  在教會里面有營有體的
[00:14:11.940 --> 00:14:13.480]  充滿教會
[00:14:13.480 --> 00:14:15.260]  所以我們每一個基督徒應該
[00:14:15.260 --> 00:14:17.060]  享受一個豐盛的生活
[00:14:17.060 --> 00:14:19.360]  這個豐盛的生活包括一個
[00:14:19.360 --> 00:14:21.400]  情感健康的生活
[00:14:22.440 --> 00:14:24.240]  還有就是我們在
[00:14:24.240 --> 00:14:27.820]  比較會里面我們看到他們是傳福音的教會
[00:14:27.820 --> 00:14:29.860]  好像我們傳恩堂啊對吧
[00:14:29.860 --> 00:14:34.480]  我們就常常裏面在傳福音裏面經歷神的同在
[00:14:34.480 --> 00:14:36.000]  神的同在就
[00:14:36.000 --> 00:14:39.600]  帶給我們有喜樂的神同在的那一份
[00:14:39.600 --> 00:14:40.880]  喜樂的充滿
[00:14:40.880 --> 00:14:44.720]  所以我們傳福音的教會菲利比跟傳恩堂
[00:14:44.720 --> 00:14:46.760]  也是靠祖喜樂
[00:14:46.760 --> 00:14:48.040]  因爲我們是
[00:14:48.040 --> 00:14:51.120]  每一天也是爲福音努力的
[00:14:52.140 --> 00:14:53.940]  然後保羅到他
[00:14:53.940 --> 00:14:56.240]  第二次的
[00:14:56.240 --> 00:15:00.840]  來到了被囚禁在監牢的時候
[00:15:00.840 --> 00:15:08.520]  他就開始爲教會的,這好像我們說臨別的有一些證言
[00:15:08.520 --> 00:15:10.840]  這是最後的話
[00:15:10.840 --> 00:15:13.140]  最後的話就是爲他
[00:15:13.140 --> 00:15:15.700]  將要離開教會離開信徒
[00:15:15.700 --> 00:15:16.720]  因爲他
[00:15:16.720 --> 00:15:18.260]  相信自己應該
[00:15:18.260 --> 00:15:19.540]  將要受害
[00:15:19.540 --> 00:15:21.840]  他就在提督書
[00:15:22.340 --> 00:15:23.360]  裏面提醒
[00:15:23.360 --> 00:15:26.180]  教會里面的傳道人
[00:15:26.180 --> 00:15:30.040]  這個傳道人今天我們稱他是
[00:15:30.040 --> 00:15:32.080]  喀裏德的教會
[00:15:32.080 --> 00:15:36.440]  但是在聖經裏面我們就是
[00:15:36.440 --> 00:15:40.020]  蓋魯地的教會,每一個是同一個地方
[00:15:40.020 --> 00:15:41.040]  就是在
[00:15:41.040 --> 00:15:42.060]  通過這個
[00:15:42.060 --> 00:15:43.080]  提督書
[00:15:43.080 --> 00:15:46.400]  裏面怎麼樣去教導一個傳道人
[00:15:46.400 --> 00:15:48.460]  怎麼樣做好傳道的工作
[00:15:48.460 --> 00:15:51.800]  讓神的教會在神的話語
[00:15:52.040 --> 00:15:54.600]  跟神的僕人的牧養裏面成長
[00:15:54.600 --> 00:15:56.400]  但是我們也知道
[00:15:56.400 --> 00:15:58.700]  教會不單隻有傳道人
[00:15:58.700 --> 00:15:59.980]  也有長老
[00:15:59.980 --> 00:16:01.000]  也有執事
[00:16:01.000 --> 00:16:03.060]  也有很多不同的領袖
[00:16:03.060 --> 00:16:08.680]  所以保羅爲教會建立一個健康傳遍的一個系統的時候
[00:16:08.680 --> 00:16:09.960]  在他
[00:16:09.960 --> 00:16:12.780]  最後的一卷有記錄的書信裏面
[00:16:12.780 --> 00:16:15.080]  提摩他前書跟提摩他後書
[00:16:15.080 --> 00:16:18.160]  保羅就提到教會領袖
[00:16:18.920 --> 00:16:23.000]  教會領袖所以裏面有關長老的要求
[00:16:23.000 --> 00:16:24.280]  執事的要求
[00:16:24.280 --> 00:16:26.840]  有很多關於教會做領袖
[00:16:26.840 --> 00:16:28.640]  怎麼樣帶領信徒
[00:16:28.640 --> 00:16:29.660]  跑一條
[00:16:29.660 --> 00:16:32.480]  神所喜悅的道路的一些方向
[00:16:32.480 --> 00:16:35.560]  所以我們從保羅的書信裏面
[00:16:35.560 --> 00:16:36.840]  從第一卷
[00:16:36.840 --> 00:16:40.160]  對外邦對宗教會所說的話
[00:16:40.160 --> 00:16:42.980]  我們相信是聖靈對宗教會所說的話
[00:16:42.980 --> 00:16:44.520]  第一卷
[00:16:44.520 --> 00:16:47.840]  就是在主後49年加拉太書
[00:16:48.100 --> 00:16:50.140]  就是我們今天要思想的第一卷
[00:16:50.140 --> 00:16:51.940]  就是福音怎麼樣
[00:16:51.940 --> 00:16:52.700]  釋放
[00:16:52.700 --> 00:16:53.480]  更自由
[00:16:53.480 --> 00:16:55.520]  但是到最後
[00:16:55.520 --> 00:16:59.880]  教會還是在保羅的心裏面最記掛的
[00:16:59.880 --> 00:17:03.960]  裏面他就不斷的讓我們知道耶穌會再來
[00:17:03.960 --> 00:17:06.020]  所有問題也有解決
[00:17:06.020 --> 00:17:07.040]  我們只要
[00:17:07.040 --> 00:17:08.840]  持守着一個英聖
[00:17:08.840 --> 00:17:10.120]  充益的福音
[00:17:10.120 --> 00:17:14.720]  我們就能夠把教會的榮耀散發出來
[00:17:14.720 --> 00:17:16.520]  我們要彼此相愛
[00:17:16.520 --> 00:17:17.280]  我們要
[00:17:17.540 --> 00:17:18.820]  饒恕接納
[00:17:18.820 --> 00:17:19.840]  彼此的不同
[00:17:19.840 --> 00:17:21.120]  還有就是錯處
[00:17:21.120 --> 00:17:24.440]  然後我們就能夠在喜樂裏面傳福音
[00:17:24.440 --> 00:17:25.980]  我們在傳福音
[00:17:25.980 --> 00:17:27.520]  悲喜相愛
[00:17:27.520 --> 00:17:30.080]  在榮耀教會里面生活我們就享受
[00:17:30.080 --> 00:17:32.120]  神耶穌所說的
[00:17:32.120 --> 00:17:34.180]  約翰十章十件裏面所說
[00:17:34.180 --> 00:17:38.520]  耶穌來是要叫我們得生命
[00:17:38.520 --> 00:17:40.060]  並且怎麼樣啊
[00:17:40.060 --> 00:17:41.340]  得的
[00:17:41.340 --> 00:17:42.880]  更豐盛的生命
[00:17:42.880 --> 00:17:45.940]  這個更豐盛的生命就在我們裏面
[00:17:45.940 --> 00:17:47.480]  湧流而出
[00:17:47.740 --> 00:17:51.080]  這就好像一個禍水江河一樣的湧流出來
[00:17:51.080 --> 00:17:53.120]  我們每個信徒如是
[00:17:53.120 --> 00:17:56.460]  我們做領袖的做主的傳導福人的
[00:17:56.460 --> 00:17:57.720]  也是如此
[00:17:57.720 --> 00:18:00.800]  所以今天我們看加拉太書的時候
[00:18:00.800 --> 00:18:02.840]  我們就是要看這一個
[00:18:02.840 --> 00:18:03.880]  榮耀
[00:18:03.880 --> 00:18:04.900]  的福音
[00:18:04.900 --> 00:18:06.440]  怎麼樣釋放
[00:18:06.440 --> 00:18:07.720]  真正的自由
[00:18:07.720 --> 00:18:11.300]  讓我們在情感上面能夠更自由的釋放
[00:18:11.300 --> 00:18:14.620]  所以當我們再來看的時候
[00:18:14.880 --> 00:18:18.460]  我們就看到加拉太書裏面有三個大主題
[00:18:18.460 --> 00:18:20.000]  還有就是他的
[00:18:20.000 --> 00:18:21.020]  思想是有一個
[00:18:21.020 --> 00:18:21.800]  進程的
[00:18:21.800 --> 00:18:24.100]  我們來一點
[00:18:24.100 --> 00:18:26.660]  一點點的嚴謹
[00:18:26.660 --> 00:18:32.540]  所以當我們來一點點的嚴謹的時候,我們就不是嚴謹
