
[00:00:00.000 --> 00:00:01.000]  我們一起讀好不好?
[00:04:20.000 --> 00:04:22.000]  所以彼得的愛母
[00:04:22.000 --> 00:04:25.000]  就放在次等的地方
[00:04:25.000 --> 00:04:26.000]  但耶穌都願意
[00:04:26.000 --> 00:04:29.000]  和這些沒有名字的人
[00:04:29.000 --> 00:04:30.000]  去相處
[00:04:30.000 --> 00:04:32.000]  主動去醫治他們
[00:04:32.000 --> 00:04:34.000]  第二個組別
[00:04:34.000 --> 00:04:35.000]  斥責風浪
[00:04:35.000 --> 00:04:36.000]  說鬼是豬群
[00:04:36.000 --> 00:04:38.000]  和赦免坦之罪
[00:04:38.000 --> 00:04:39.000]  都凸顯了耶穌
[00:04:39.000 --> 00:04:41.000]  有權柄在裡面
[00:04:41.000 --> 00:04:42.000]  而第三個組別
[00:04:42.000 --> 00:04:44.000]  就是雙重的醫治
[00:04:44.000 --> 00:04:45.000]  同一時間這兩個人
[00:04:45.000 --> 00:04:46.000]  或者兩個核子
[00:04:46.000 --> 00:04:47.000]  或者同一時間
[00:04:47.000 --> 00:04:49.000]  鬼父和啞巴
[00:04:49.000 --> 00:04:52.000]  在這裡我們看到什麼呢?
[00:04:52.000 --> 00:04:54.000]  讓我看到的是
[00:04:54.000 --> 00:04:57.000]  耶穌願意進入
[00:04:57.000 --> 00:05:00.000]  每一個小人物裡面
[00:05:00.000 --> 00:05:02.000]  這些人物是沒有名字的
[00:05:02.000 --> 00:05:07.000]  當時猶太人是看不起的
[00:05:07.000 --> 00:05:10.000]  但耶穌願意和他們相處
[00:05:10.000 --> 00:05:13.000]  如果這些人遇不見耶穌
[00:05:13.000 --> 00:05:15.000]  他們的生命會繼續悲慘
[00:05:15.000 --> 00:05:17.000]  在黑暗當中
[00:05:17.000 --> 00:05:19.000]  同樣道理
[00:05:19.000 --> 00:05:20.000]  在今天
[00:05:20.000 --> 00:05:21.000]  在我們教會
[00:05:21.000 --> 00:05:23.000]  我們都遇過很多不同的人
[00:05:23.000 --> 00:05:25.000]  有很多不同的故事
[00:05:25.000 --> 00:05:27.000]  希望時間能夠說到兩個
[00:05:27.000 --> 00:05:29.000]  我先說陳永介弟兄
[00:05:29.000 --> 00:05:30.000]  我想他不會怪我
[00:05:30.000 --> 00:05:31.000]  把他的名字說出來
[00:05:31.000 --> 00:05:33.000]  因為他現在在天家
[00:05:33.000 --> 00:05:35.000]  他是一位獨居的男士
[00:05:35.000 --> 00:05:37.000]  我怎樣認識他的呢?
[00:05:37.000 --> 00:05:40.000]  是在2009年我收到轉介
[00:05:40.000 --> 00:05:42.000]  是蒙福之旅的轉介
[00:05:42.000 --> 00:05:43.000]  如果有些弟兄知道
[00:05:43.000 --> 00:05:44.000]  什麼是蒙福之旅
[00:05:44.000 --> 00:05:45.000]  就是在樓下
[00:05:45.000 --> 00:05:46.000]  在2009年
[00:05:46.000 --> 00:05:50.000]  有一群人長期派禮物包
[00:05:50.000 --> 00:05:53.000]  給這裡的自由行旅客
[00:05:53.000 --> 00:05:54.000]  中國旅客
[00:05:54.000 --> 00:05:55.000]  後來我們又派
[00:05:55.000 --> 00:05:57.000]  他們拿了我們的禮物包之後
[00:05:57.000 --> 00:05:59.000]  填回一些回應表
[00:05:59.000 --> 00:06:01.000]  因為陳永介不是內地人
[00:06:01.000 --> 00:06:02.000]  不過他在這裡經過
[00:06:02.000 --> 00:06:04.000]  就信了主
[00:06:04.000 --> 00:06:06.000]  然後就把資料給了我
[00:06:06.000 --> 00:06:08.000]  所以我就去探望他
[00:06:08.000 --> 00:06:10.000]  他住在哪裡呢?
[00:06:10.000 --> 00:06:14.000]  他住在長隆灣旁邊的明倫街
[00:06:14.000 --> 00:06:18.000]  我一開始去到長隆灣
[00:06:18.000 --> 00:06:20.000]  我找了很久都找不到明倫街
[00:06:20.000 --> 00:06:22.000]  原來在長隆灣旁邊
[00:06:22.000 --> 00:06:24.000]  在窗口看到長隆灣
[00:06:24.000 --> 00:06:26.000]  但那些唐樓
[00:06:26.000 --> 00:06:27.000]  不是劏房
[00:06:27.000 --> 00:06:29.000]  是板間房
[00:06:29.000 --> 00:06:32.000]  只是找幾塊木板間住
[00:06:32.000 --> 00:06:36.000]  床位就是這麼多的獨居長者
[00:06:36.000 --> 00:06:40.000]  原來他都曾經信過耶穌
[00:06:40.000 --> 00:06:42.000]  但很久都沒有回教會
[00:06:42.000 --> 00:06:44.000]  所以我就定期去探望他
[00:06:44.000 --> 00:06:45.000]  跟他傳福音
[00:06:45.000 --> 00:06:46.000]  跟他做栽培
[00:06:46.000 --> 00:06:48.000]  分享他的故事
[00:06:48.000 --> 00:06:50.000]  原來他以前做過裁縫
[00:06:50.000 --> 00:06:53.000]  我看到他的衣服都不太整齊
[00:06:53.000 --> 00:06:55.000]  我就大膽地說
[00:06:55.000 --> 00:06:57.000]  不如我把我的舊衣舊褲
[00:06:57.000 --> 00:06:58.000]  送給他
[00:06:58.000 --> 00:07:00.000]  他介不介意
[00:07:00.000 --> 00:07:03.000]  後來我看到他穿了我之前的褲子
[00:07:03.000 --> 00:07:04.000]  改短了
[00:07:04.000 --> 00:07:07.000]  但可能是腰圍改不了
[00:07:07.000 --> 00:07:10.000]  我跟他的身形都有點不同
[00:07:10.000 --> 00:07:11.000]  所以見到他
[00:07:11.000 --> 00:07:13.000]  他戴著皮帶和褲子
[00:07:13.000 --> 00:07:15.000]  都是很鬆的感覺
[00:07:15.000 --> 00:07:16.000]  我一開始認識他
[00:07:16.000 --> 00:07:18.000]  不是長頭髮的
[00:07:18.000 --> 00:07:19.000]  都戴眼鏡
[00:07:19.000 --> 00:07:22.000]  他的樣子越來越不同
[00:07:22.000 --> 00:07:26.000]  這是近兩三年拍的照片
[00:07:26.000 --> 00:07:29.000]  後來他都回來崇拜
[00:07:29.000 --> 00:07:31.000]  有些人可能有印象
[00:07:31.000 --> 00:07:32.000]  不知道會不會有印象
[00:07:32.000 --> 00:07:33.000]  見到他
[00:07:33.000 --> 00:07:37.000]  後來我交了給Richard
[00:07:37.000 --> 00:07:39.000]  楊弟兄跟進
[00:07:39.000 --> 00:07:42.000]  我還記得
[00:07:42.000 --> 00:07:46.000]  他在2015年8月安息
[00:07:46.000 --> 00:07:49.000]  在臨安息之前的幾個星期
[00:07:49.000 --> 00:07:51.000]  某個星期六他打電話回來教會
[00:07:51.000 --> 00:07:52.000]  剛剛我又聽到
[00:07:52.000 --> 00:07:54.000]  他說他沒錢開飯
[00:07:55.000 --> 00:08:00.000]  我將教會有很多米粉和食物帶給他
[00:08:00.000 --> 00:08:01.000]  我帶了給他
[00:08:01.000 --> 00:08:03.000]  他都很頑皮
[00:08:03.000 --> 00:08:04.000]  他說我不想煮
[00:08:04.000 --> 00:08:07.000]  我不想吃米粉
[00:08:07.000 --> 00:08:09.000]  我現在想吃叉雞飯
[00:08:09.000 --> 00:08:16.000]  我不想扔下幾十元就走了
[00:08:16.000 --> 00:08:21.000]  所以我親自和他去某間燒臘店
[00:08:21.000 --> 00:08:23.000]  叫了油雞飯
[00:08:23.000 --> 00:08:25.000]  你慢慢吃
[00:08:25.000 --> 00:08:27.000]  我要回教會工作了
[00:08:27.000 --> 00:08:29.000]  但想不到那次
[00:08:29.000 --> 00:08:31.000]  就是我最後一次見他面的時候
[00:08:31.000 --> 00:08:33.000]  接著沒多久
[00:08:33.000 --> 00:08:35.000]  天龍又收到警署的電話
[00:08:35.000 --> 00:08:38.000]  說程永介在醫院安息了
[00:08:38.000 --> 00:08:40.000]  很感謝主
[00:08:40.000 --> 00:08:42.000]  雖然他是一個獨居長者
[00:08:42.000 --> 00:08:43.000]  沒有其他親人
[00:08:43.000 --> 00:08:45.000]  但有些社工幫他安排了一個
[00:08:45.000 --> 00:08:49.000]  很簡單而莊嚴的小安息禮拜
[00:08:49.000 --> 00:08:53.000]  都是在政府的殮房工作
[00:08:53.000 --> 00:08:55.000]  我之前也曾經說過
[00:08:55.000 --> 00:08:58.000]  也很感謝楊弟兄
[00:08:58.000 --> 00:09:01.000]  在背後幫他做了很多身後事
[00:09:01.000 --> 00:09:03.000]  這是其中一個小故事
[00:09:03.000 --> 00:09:07.000]  另外一個故事是劉伯伯的故事
[00:09:07.000 --> 00:09:10.000]  他在2014年
[00:09:10.000 --> 00:09:13.000]  在我們教會聖誕節受浸
[00:09:13.000 --> 00:09:15.000]  這是當時受浸的照片
[00:09:15.000 --> 00:09:19.000]  他也接受了我們教會的一些服務
[00:09:19.000 --> 00:09:21.000]  認識了我們教會
[00:09:21.000 --> 00:09:23.000]  他也頗定期回晚課
[00:09:23.000 --> 00:09:24.000]  慢慢熟悉了之後
[00:09:24.000 --> 00:09:26.000]  我和天龍又到他家裡探望他
[00:09:26.000 --> 00:09:27.000]  他住在一個劏房
[00:09:27.000 --> 00:09:29.000]  原來他雖然住在百多呎的劏房
[00:09:29.000 --> 00:09:32.000]  但不太流行這位獨居長者
[00:09:32.000 --> 00:09:35.000]  他是教拉丁舞和社交舞的
[00:09:35.000 --> 00:09:37.000]  他幫我播放一些影片給我們看
[00:09:37.000 --> 00:09:39.000]  跳得很厲害
[00:09:39.000 --> 00:09:41.000]  不過他很瘦
[00:09:41.000 --> 00:09:42.000]  在九龍公園
[00:09:42.000 --> 00:09:44.000]  每個星期五都有很多學生等著
[00:09:44.000 --> 00:09:47.000]  讓他跳社交舞
[00:09:47.000 --> 00:09:50.000]  他開始慢慢分享自己的小故事
[00:09:50.000 --> 00:09:52.000]  原來他小時候也有回教會
[00:09:52.000 --> 00:09:54.000]  但長大後就沒有回
[00:09:54.000 --> 00:09:57.000]  結婚生子後就更加沒有回
[00:09:57.000 --> 00:09:58.000]  但後來一些原因
[00:09:58.000 --> 00:09:59.000]  他離開了家人
[00:09:59.000 --> 00:10:00.000]  他沒有告訴我們
[00:10:00.000 --> 00:10:02.000]  是什麼原因離開了家人
[00:10:02.000 --> 00:10:04.000]  自己現在獨居一個人
[00:10:04.000 --> 00:10:06.000]  為什麼他回到教會呢
[00:10:06.000 --> 00:10:07.000]  原來他四十多歲的時候
[00:10:07.000 --> 00:10:08.000]  曾經走投無路
[00:10:08.000 --> 00:10:10.000]  欠下很大的債務
[00:10:10.000 --> 00:10:13.000]  他以為都是這樣了
[00:10:13.000 --> 00:10:17.000]  但最後人到盡頭就是神的開始
[00:10:17.000 --> 00:10:19.000]  他主動向上帝祈禱
[00:10:19.000 --> 00:10:20.000]  他認罪
[00:10:20.000 --> 00:10:22.000]  他求上帝赦免他的罪
[00:10:22.000 --> 00:10:24.000]  他求上帝能夠打救他
[00:10:24.000 --> 00:10:26.000]  能夠逃離這一關
[00:10:26.000 --> 00:10:27.000]  在他的得救見證
[00:10:27.000 --> 00:10:29.000]  在浸禮的時候他也是這樣說
[00:10:29.000 --> 00:10:31.000]  當時他遇到一個
[00:10:31.000 --> 00:10:34.000]  幾十年沒有見過的朋友
[00:10:34.000 --> 00:10:36.000]  上了大陸工作
[00:10:36.000 --> 00:10:38.000]  竟然在街上遇到他
[00:10:38.000 --> 00:10:41.000]  當他說他現在經濟這麼困難的時候
[00:10:41.000 --> 00:10:44.000]  這個十年沒有見過的朋友阿培說
[00:10:44.000 --> 00:10:45.000]  對了
[00:10:45.000 --> 00:10:48.000]  你十年前借了十萬元給我
[00:10:48.000 --> 00:10:49.000]  上大陸做生意
[00:10:49.000 --> 00:10:52.000]  現在可以還十萬元給你了
[00:10:52.000 --> 00:10:54.000]  他就因為這十萬元
[00:10:54.000 --> 00:10:56.000]  渡過了生命的難關
[00:10:56.000 --> 00:11:00.000]  亦都是這樣迴轉回到上帝的身邊
[00:11:00.000 --> 00:11:02.000]  亦都開始回到教會聚會
[00:11:02.000 --> 00:11:07.000]  劉伯伯患上肺癌
[00:11:07.000 --> 00:11:09.000]  在2015年7月安息主懷
[00:11:09.000 --> 00:11:11.000]  後來我們有機會
[00:11:11.000 --> 00:11:13.000]  透過他的學生
[00:11:13.000 --> 00:11:15.000]  看回劉伯伯一些遺物
[00:11:15.000 --> 00:11:17.000]  知道他的子女的名字
[00:11:17.000 --> 00:11:21.000]  我也知道他小時候曾經回過某某教會
[00:11:21.000 --> 00:11:24.000]  所以我就大膽地去聯絡教會
[00:11:24.000 --> 00:11:27.000]  問他的子女還有沒有回過這個教會
[00:11:27.000 --> 00:11:29.000]  感謝主
[00:11:29.000 --> 00:11:33.000]  當劉伯伯做撒灰禮的時候
[00:11:33.000 --> 00:11:36.000]  我能夠在墳場那裡
[00:11:36.000 --> 00:11:38.000]  見到劉伯伯的子女
[00:11:38.000 --> 00:11:40.000]  見到他的孫子
[00:11:40.000 --> 00:11:43.000]  雖然他們不能夠見到最後一面
[00:11:43.000 --> 00:11:45.000]  但是他們很感恩
[00:11:45.000 --> 00:11:48.000]  自己的爸爸能夠回到主懷中
[00:11:48.000 --> 00:11:51.000]  他們知道在天國裡能夠再次重遇
[00:11:51.000 --> 00:11:58.000]  這就是劉伯伯和陳永介的小故事
[00:11:58.000 --> 00:12:01.000]  其實還有很多故事
[00:12:01.000 --> 00:12:04.000]  但是有些同工不讓我說
[00:12:04.000 --> 00:12:06.000]  他說因為私隱的問題
[00:12:06.000 --> 00:12:10.000]  但這兩位已經在天國懷中的弟兄
[00:12:10.000 --> 00:12:12.000]  我相信他們都很願意將他們的故事
[00:12:12.000 --> 00:12:15.000]  跟大家分享到榮耀主的名字
[00:12:15.000 --> 00:12:17.000]  不知道大家聽完這些小故事
[00:12:17.000 --> 00:12:21.000]  看到耶穌如何在各城各鄉接觸人的時候
[00:12:21.000 --> 00:12:25.000]  當你再回到九章三十五、三十八節的時候
[00:12:25.000 --> 00:12:26.000]  你有什麼感覺呢?
[00:12:26.000 --> 00:12:28.000]  我們再讀一段經文吧
[00:12:28.000 --> 00:12:29.000]  一二三
[00:12:29.000 --> 00:12:31.000]  耶穌走遍各城各鄉
[00:12:31.000 --> 00:12:33.000]  再會堂女
[00:12:36.000 --> 00:12:38.000]  再會堂女
[00:12:38.000 --> 00:12:40.000]  再會堂女
[00:12:40.000 --> 00:12:42.000]  再會堂女
[00:12:42.000 --> 00:12:44.000]  再會堂女
[00:12:44.000 --> 00:12:46.000]  再會堂女
[00:12:46.000 --> 00:12:48.000]  再會堂女
[00:12:48.000 --> 00:12:50.000]  再會堂女
[00:12:50.000 --> 00:12:52.000]  再會堂女
[00:12:52.000 --> 00:12:54.000]  再會堂女
[00:12:54.000 --> 00:12:56.000]  再會堂女
[00:12:56.000 --> 00:12:58.000]  再會堂女
[00:12:58.000 --> 00:12:59.000]  沒錯
[00:12:59.000 --> 00:13:01.000]  如果單看一段經文
[00:13:01.000 --> 00:13:02.000]  就好像怕耶穌很忙
[00:13:02.000 --> 00:13:04.000]  在街上走來走去
[00:13:04.000 --> 00:13:07.000]  耶穌就在嘉麗麗湖的北邊
[00:13:07.000 --> 00:13:11.000]  加白龍、加大拉、嘉麗麗附近不斷走
[00:13:11.000 --> 00:13:14.000]  去到不同的村莊、不同的村落裡
[00:13:14.000 --> 00:13:17.000]  去會堂裡教訓人
[00:13:17.000 --> 00:13:19.000]  去宣講天國的福音
[00:13:19.000 --> 00:13:21.000]  去醫治各樣的病症
[00:13:21.000 --> 00:13:22.000]  沒錯
[00:13:22.000 --> 00:13:25.000]  如果記得《馬太方向》有五篇講章
[00:13:25.000 --> 00:13:27.000]  有時候耶穌真的會站著
[00:13:27.000 --> 00:13:30.000]  好像在講壇上去長篇大論
[00:13:30.000 --> 00:13:32.000]  去講一個偉大的訊息
[00:13:32.000 --> 00:13:33.000]  登山補訓
[00:13:33.000 --> 00:13:35.000]  很多不同的講章
[00:13:35.000 --> 00:13:36.000]  但是在同一時間
[00:13:36.000 --> 00:13:38.000]  耶穌也在醫治病人當中
[00:13:38.000 --> 00:13:39.000]  在服侍病人當中
[00:13:39.000 --> 00:13:41.000]  去探訪鄰舍當中
[00:13:41.000 --> 00:13:44.000]  去分享一些訊息
[00:13:44.000 --> 00:13:46.000]  天國的話語和道理
[00:13:46.000 --> 00:13:48.000]  有時候可能
[00:13:48.000 --> 00:13:51.000]  旁邊的人看到耶穌一邊服侍一邊宣講
[00:13:51.000 --> 00:13:55.000]  可能上帝的話語更加有能力
[00:13:55.000 --> 00:13:58.000]  更加能夠讓人體驗到那份真實
[00:13:58.000 --> 00:14:01.000]  在三十六節
[00:14:02.000 --> 00:14:04.000]  耶穌在這裡有兩個動詞
[00:14:04.000 --> 00:14:06.000]  一個是看見
[00:14:06.000 --> 00:14:08.000]  一個是憐憫
[00:14:08.000 --> 00:14:10.000]  我用了另一個翻譯
[00:14:10.000 --> 00:14:12.000]  看見是Visionize
[00:14:12.000 --> 00:14:14.000]  憐憫是Compassion
[00:14:14.000 --> 00:14:16.000]  耶穌看見的是什麼
[00:14:16.000 --> 00:14:21.000]  祂看見那裡的人困苦流離
[00:14:21.000 --> 00:14:23.000]  困苦就是祂看見那裡的人
[00:14:23.000 --> 00:14:25.000]  被人逼迫
[00:14:25.000 --> 00:14:27.000]  生命很大的威脅
[00:14:27.000 --> 00:14:28.000]  流離的意思就是說
[00:14:28.000 --> 00:14:30.000]  那些人被遺棄
[00:14:30.000 --> 00:14:32.000]  甚至要倒下
[00:14:32.000 --> 00:14:35.000]  而耶穌作出了一個情緒的反應
[00:14:35.000 --> 00:14:37.000]  憐憫的意思
[00:14:37.000 --> 00:14:39.000]  在原文的意思就是動了自心
[00:14:39.000 --> 00:14:40.000]  即是心碎了
[00:14:40.000 --> 00:14:42.000]  腸也在動
[00:14:42.000 --> 00:14:45.000]  這就是耶穌看見人的時候那份反應
[00:14:45.000 --> 00:14:48.000]  耶穌看見那麼多的病人
[00:14:48.000 --> 00:14:49.000]  那麼多人的需要
[00:14:49.000 --> 00:14:51.000]  祂不是盲目不忍不理
[00:14:51.000 --> 00:14:53.000]  而是心碎了
[00:14:53.000 --> 00:14:55.000]  祂很想醫治他們幫助他們
[00:14:55.000 --> 00:14:59.000]  這些病人
[00:14:59.000 --> 00:15:01.000]  的情況是怎樣的呢
[00:15:01.000 --> 00:15:03.000]  耶穌的看見
[00:15:03.000 --> 00:15:06.000]  不單止看見人表面的傷的問題
[00:15:06.000 --> 00:15:09.000]  祂更加有這兩幅異像
[00:15:09.000 --> 00:15:12.000]  在經文的三十七、三十八字給我們看到
[00:15:12.000 --> 00:15:13.000]  是什麼呢
[00:15:13.000 --> 00:15:17.000]  祂看見羊如同沒有牧人一般
[00:15:17.000 --> 00:15:23.000]  當我八月去台灣的牧場看到羊
[00:15:23.000 --> 00:15:25.000]  羊真的不喜歡自己孤零零的
[00:15:25.000 --> 00:15:28.000]  羊喜歡走在一起群體的動物
[00:15:28.000 --> 00:15:30.000]  如果一隻羊孤零零
[00:15:30.000 --> 00:15:31.000]  沒有人餵
[00:15:31.000 --> 00:15:32.000]  只有自己
[00:15:32.000 --> 00:15:34.000]  真的好像很不平安
[00:15:34.000 --> 00:15:35.000]  沒有人幫助
[00:15:35.000 --> 00:15:36.000]  沒有群體
[00:15:36.000 --> 00:15:37.000]  沒有盼望
[00:15:37.000 --> 00:15:38.000]  沒有方向
[00:15:38.000 --> 00:15:39.000]  流離失所
