
[00:00:00.000 --> 00:00:04.360]  讀一段聖經在世世紀第四章第一到第八節
[00:01:44.880 --> 00:01:50.080]  無論是我們第一期的工程或是第二期的工程
[00:01:50.080 --> 00:01:52.240]  其實如果你在其中的話
[00:01:52.240 --> 00:01:57.000]  我們都經歷過多少起死回生的過程
[00:01:57.000 --> 00:02:03.640]  你們如果你讀過我的新書與神夢想無限可能的最後一部分
[00:02:03.640 --> 00:02:06.080]  我特別講到建堂的故事
[00:02:06.080 --> 00:02:11.520]  你就會發現從煮熟的鴨子都會飛
[00:02:11.520 --> 00:02:12.760]  到動土了
[00:02:12.760 --> 00:02:15.520]  但銀行卻不給錢
[00:02:15.520 --> 00:02:18.920]  一直到東坡肉的神雞
[00:02:18.920 --> 00:02:23.800]  有哪一個不是在我們走投無路的時候
[00:02:23.800 --> 00:02:28.200]  緊緊抓住神就經歷神爲我們開路的見證呢
[00:02:28.200 --> 00:02:32.520]  你們如果你根本不知道我在說些什麼
[00:02:32.520 --> 00:02:37.920]  那應該散會後馬上到書房買我一本新書
[00:02:37.920 --> 00:02:42.760]  但事實上當我們在建堂所經過這些過程
[00:02:42.760 --> 00:02:49.920]  其實很多時候不也是我們基督徒生活當中的真實寫照嗎
[00:02:49.920 --> 00:02:52.760]  做一個基督徒難道我們不是常常
[00:02:52.760 --> 00:03:00.080]  就是在神的應許跟現實的環境當中在掙扎嗎
[00:03:00.080 --> 00:03:02.680]  一方面神的應許是這樣的真實
[00:03:02.680 --> 00:03:04.840]  是這樣的寶貴
[00:03:04.840 --> 00:03:07.080]  讓人非常的興奮
[00:03:07.080 --> 00:03:11.640]  但另一方面當我們看見現實的環境是這樣的艱難
[00:03:11.640 --> 00:03:14.600]  叫人寸步難行
[00:03:14.600 --> 00:03:19.640]  你是否在人生的過程當中也經歷過這樣的處境呢
[00:03:19.640 --> 00:03:22.000]  在今天我們所剛纔說的經文當中
[00:03:22.000 --> 00:03:26.560]  你看見以色列人正在這樣面對這樣一種環境
[00:03:26.560 --> 00:03:31.520]  當時以色列人正在受到加拿王耶賓的欺壓
[00:03:31.520 --> 00:03:37.560]  你說爲什麼他們在加拿王耶賓的欺壓二十年卻不反抗
[00:03:37.560 --> 00:03:41.880]  聖經很清楚告訴我們說加拿人他們有鐵車
[00:03:41.880 --> 00:03:44.160]  以色列人只有步兵
[00:03:44.160 --> 00:03:48.040]  想想看步兵跟鐵車怎麼打沒辦法打
[00:03:48.040 --> 00:03:51.160]  所以以色列人根本打不過加拿王
[00:03:51.160 --> 00:03:56.280]  所以他們就被趕到山上去根本不敢下到平原來
[00:03:56.280 --> 00:04:00.800]  可這個時候神就興起了女先知蒂波拉
[00:04:00.800 --> 00:04:03.960]  她向巴拉發出一個呼召
[00:04:03.960 --> 00:04:08.040]  叫她率領以色列人要去攻打加拿王
[00:04:08.040 --> 00:04:10.200]  而且要得地爲業
[00:04:10.200 --> 00:04:13.240]  甚至在第七節你們看見很清楚的
[00:04:13.240 --> 00:04:16.960]  蒂波拉對巴拉說出上帝的應許
[00:04:16.960 --> 00:04:23.320]  神說要將耶賓的將軍西西拉率領她的車輛到基順河
[00:04:23.320 --> 00:04:24.680]  到她那裏去
[00:04:24.680 --> 00:04:28.840]  然後要把敵人交在她的手中
[00:04:28.840 --> 00:04:31.400]  你說這個應許好不好
[00:04:31.400 --> 00:04:32.400]  太好了
[00:04:32.400 --> 00:04:35.400]  神說要把敵軍帶到她的面前
[00:04:35.400 --> 00:04:38.840]  而且把敵軍交在她的手中
[00:04:38.840 --> 00:04:41.400]  我們怎麼看都應該以爲
[00:04:41.400 --> 00:04:44.280]  巴拉聽到這個應許應該非常的興奮
[00:04:44.280 --> 00:04:47.640]  立刻說OK立刻前往
[00:04:47.640 --> 00:04:49.480]  但是你看這段聖經
[00:04:49.480 --> 00:04:52.320]  巴拉一點沒有很興奮的樣子
[00:04:52.320 --> 00:04:53.600]  她怎麼回答呢
[00:04:53.600 --> 00:04:55.520]  第八節她對蒂波拉說
[00:04:55.520 --> 00:04:58.040]  如果你與我同去我就去
[00:04:58.040 --> 00:05:01.880]  如果你不去我就不去
[00:05:01.880 --> 00:05:05.120]  你不覺得這是很奇怪的一種回答嗎
[00:05:05.120 --> 00:05:07.960]  先想想看蒂波拉是一個女人
[00:05:07.960 --> 00:05:10.240]  而在那時候巴拉是個大將軍
[00:05:10.240 --> 00:05:13.120]  哪有一個大將軍會對女人說
[00:05:13.120 --> 00:05:14.280]  你如果去我就去
[00:05:14.280 --> 00:05:15.920]  你不去我就不去呢
[00:05:15.920 --> 00:05:19.960]  這怎麼可能是一個大將軍所說出來的話呢
[00:05:19.960 --> 00:05:23.360]  那爲什麼巴拉會有這種反應呢
[00:05:23.360 --> 00:05:28.480]  最主要就是她看見現實環境的艱難嘛
[00:05:28.480 --> 00:05:30.560]  其實她是對蒂波拉這樣說
[00:05:30.560 --> 00:05:33.560]  她說小姐你說的很容易
[00:05:33.560 --> 00:05:36.000]  你說去誰要把敵人交在我手中
[00:05:36.000 --> 00:05:38.440]  可是要面對的是鐵車
[00:05:38.440 --> 00:05:39.680]  你沒看見鐵車在
[00:05:39.680 --> 00:05:41.440]  我一下去準時無疑
[00:05:41.440 --> 00:05:42.560]  要去你先去吧
[00:05:42.560 --> 00:05:44.560]  你去我就去
[00:05:44.560 --> 00:05:46.560]  這就是巴拉心所想的嘛
[00:05:46.560 --> 00:05:48.640]  你說神的應許寶貴也很寶貴
[00:05:48.640 --> 00:05:50.840]  但是要面對鐵車
[00:05:50.840 --> 00:05:52.520]  怎麼去面對啊
[00:05:52.520 --> 00:05:56.000]  第二節今天不也是我們常常所有的光景嗎
[00:05:56.000 --> 00:05:58.560]  都要說神的應許雖然寶貴
[00:05:58.560 --> 00:06:00.280]  很令人興奮
[00:06:00.280 --> 00:06:03.000]  每個主日我們來到神面前敬拜讚美
[00:06:03.000 --> 00:06:04.760]  充電又充電
[00:06:04.760 --> 00:06:06.880]  一唱到回應詩歌淚流滿面
[00:06:06.880 --> 00:06:09.880]  Amen又Amen
[00:06:09.880 --> 00:06:12.240]  一回到現實的環境
[00:06:12.240 --> 00:06:14.880]  一看見鐵車
[00:06:14.880 --> 00:06:17.920]  我們的心就消化了嘛
[00:06:17.920 --> 00:06:20.440]  我們不敢向前啊
[00:06:20.440 --> 00:06:23.960]  因爲心中充滿了恐懼
[00:06:23.960 --> 00:06:29.160]  丁宏傑你曾經面對過生命中的鐵車嗎
[00:06:29.160 --> 00:06:32.360]  每當我們面對生活當中的困境
[00:06:32.360 --> 00:06:34.560]  家庭裏面的衝突
[00:06:34.560 --> 00:06:36.360]  財務的壓力
[00:06:36.360 --> 00:06:38.480]  雖然神的應許這樣的寶貴
[00:06:38.480 --> 00:06:41.320]  神的應許要永遠與我們同在
[00:06:41.320 --> 00:06:44.600]  雖然神的應許要做我們隨時的幫助
[00:06:44.600 --> 00:06:47.680]  但當我們看見現實的環境的時候
[00:06:47.680 --> 00:06:49.680]  我們不禁心中有個問題
[00:06:49.680 --> 00:06:53.840]  就是神真的能夠幫助我們嗎
[00:06:53.840 --> 00:06:56.000]  不是說我們不相信神
[00:06:56.000 --> 00:06:58.920]  而是好像心中有個問號
[00:06:58.920 --> 00:07:02.120]  這一次神能幫助嗎
[00:07:02.120 --> 00:07:04.080]  以前神曾經幫助過
[00:07:04.080 --> 00:07:06.680]  但是這一次呢
[00:07:06.680 --> 00:07:10.240]  這一次神能夠幫助嗎
[00:07:10.240 --> 00:07:13.680]  多少時候當我們面對恐懼跟缺乏的時候
[00:07:13.680 --> 00:07:15.360]  就攔阻我們
[00:07:15.360 --> 00:07:19.000]  能夠勇敢地繼續來跟隨神
[00:07:19.000 --> 00:07:22.560]  你說當我們面對這種生命中的鐵車的時候
[00:07:22.560 --> 00:07:25.400]  我們怎麼樣才能夠經歷神的得勝
[00:07:25.400 --> 00:07:28.440]  跟神的拯救跟帶領呢
[00:07:28.440 --> 00:07:31.400]  今天早上從三方面跟大家來思想
[00:07:31.400 --> 00:07:32.480]  首先第一個
[00:07:32.480 --> 00:07:34.800]  你一定要持續相信神的應許
[00:07:34.800 --> 00:07:36.280]  跟你們說要持續相信神的應許
[00:07:36.280 --> 00:07:39.840]  跟他說
[00:07:39.840 --> 00:07:41.960]  因爲神所應許的
[00:07:41.960 --> 00:07:46.120]  他必成就嘛
[00:07:46.120 --> 00:07:49.600]  無論你的環境是多麼艱難
[00:07:49.600 --> 00:07:54.200]  無論你所面對的仇敵的攻擊多麼的厲害
[00:07:54.200 --> 00:08:00.560]  作爲基督徒你一定要明白神所應許的必定成就
[00:08:00.560 --> 00:08:01.960]  Amen
[00:08:01.960 --> 00:08:06.640]  你還記得有一次主耶穌在加利利海邊的時候就上船
[00:08:06.640 --> 00:08:08.160]  他就對門徒說
[00:08:08.160 --> 00:08:11.600]  讓我們渡到那邊去吧
[00:08:11.600 --> 00:08:13.240]  在這裏有多少人相信
[00:08:13.240 --> 00:08:16.520]  當主耶穌說讓我們渡到那邊去的時候
[00:08:16.520 --> 00:08:20.280]  他的意思就是我們是會渡到那邊去的
[00:08:20.280 --> 00:08:24.720]  他的意思不是要我們淹死在半路上的Amen
[00:08:24.720 --> 00:08:26.280]  但不可否認
[00:08:26.280 --> 00:08:29.800]  在主耶穌說讓我們渡到那邊去的那個時刻
[00:08:29.800 --> 00:08:37.840]  一直到真正他們到達對岸中間經過一場極大的風暴
[00:08:37.840 --> 00:08:40.480]  馬可謂四章三十七節
[00:08:40.480 --> 00:08:44.240]  這講到忽然
[00:08:44.240 --> 00:08:49.720]  每次看到忽然就想到在人生當中充滿多少忽然
[00:08:49.720 --> 00:08:51.720]  多少的驚恐
[00:08:51.720 --> 00:08:54.760]  就像這裏所說的本來很容易的
[00:08:54.760 --> 00:08:56.040]  從這裏過道就很容易
[00:08:56.040 --> 00:08:59.200]  渡到那邊去就想你會渡過去的
[00:08:59.200 --> 00:09:04.320]  可是忽然間起了什麼暴風
[00:09:04.320 --> 00:09:08.800]  這是一場連門徒們都沒有預料到的暴風
[00:09:08.800 --> 00:09:10.840]  而且這個大到一個地步
[00:09:10.840 --> 00:09:13.240]  這種暴風這個字大到一個地步
[00:09:13.240 --> 00:09:15.840]  連門徒們這麼有經驗的漁夫
[00:09:15.840 --> 00:09:18.720]  他們一輩子都在加利利海謀生的
[00:09:18.720 --> 00:09:20.400]  是非常有經驗的
[00:09:20.400 --> 00:09:22.160]  這個風暴大到一個地步
[00:09:22.160 --> 00:09:24.080]  他們都大喊救命
[00:09:24.080 --> 00:09:26.800]  不知所措
[00:09:26.800 --> 00:09:29.600]  我們看見多少時候我們在神面前的時候
[00:09:29.600 --> 00:09:31.840]  好像在平安的日子的時候
[00:09:31.840 --> 00:09:34.120]  我們很容易信靠神
[00:09:34.120 --> 00:09:36.880]  可當暴風來臨的時候
[00:09:36.880 --> 00:09:40.160]  我們就看見多少時候我們驚慌失措
[00:09:40.160 --> 00:09:44.280]  我們以爲神不再顧念我們了
[00:09:44.280 --> 00:09:46.600]  可是請問這次主在做什麼
[00:09:46.600 --> 00:09:48.200]  三十八節
[00:09:48.200 --> 00:09:50.680]  耶穌在船尾上什麼
[00:09:50.680 --> 00:09:53.600]  整着枕頭在幹嘛
[00:09:53.600 --> 00:09:56.160]  哇 你不覺得當你在困難環境當中
[00:09:56.160 --> 00:09:58.320]  最受不了的一件事情
[00:09:58.320 --> 00:10:01.320]  就是神好像什麼都不做嗎
[00:10:01.320 --> 00:10:02.880]  神好像什麼都不做
[00:10:02.880 --> 00:10:04.000]  什麼都沒有做
[00:10:04.000 --> 00:10:06.560]  隨身在睡覺
[00:10:06.560 --> 00:10:08.720]  後來門徒們趕快把他咬醒啊
[00:10:08.720 --> 00:10:10.560]  三十九節 四十節裏面你看見
[00:10:10.560 --> 00:10:11.560]  耶穌醒了
[00:10:11.560 --> 00:10:13.200]  赤則風向海說
[00:10:13.200 --> 00:10:14.320]  住了吧 靜了吧
[00:10:14.320 --> 00:10:18.280]  風就指住大大的平靜了
[00:10:18.280 --> 00:10:19.600]  我們看見四十節
[00:10:19.600 --> 00:10:20.680]  耶穌對他們說什麼
[00:10:20.680 --> 00:10:22.080]  爲什麼膽怯呢
[00:10:22.080 --> 00:10:23.680]  你們還沒有什麼
[00:10:23.680 --> 00:10:25.200]  醒醒
[00:10:25.200 --> 00:10:26.440]  什麼意思
[00:10:26.440 --> 00:10:27.880]  主耶穌不是已經說了嗎
[00:10:27.880 --> 00:10:30.760]  我們會渡到那邊去的嗎
[00:10:30.760 --> 00:10:32.200]  我再說當主耶穌說
[00:10:32.200 --> 00:10:34.080]  我們渡到那邊去的時候
[00:10:34.080 --> 00:10:35.520]  主耶穌的意思就是
[00:10:35.520 --> 00:10:37.840]  無論如何
[00:10:37.840 --> 00:10:40.600]  我們是會渡到那邊去的
[00:10:40.600 --> 00:10:43.840]  無論中間經過多少的風暴
[00:10:43.840 --> 00:10:46.800]  無論中間經過多少的難處
[00:10:46.800 --> 00:10:50.320]  主的同在永遠不會離開你
[00:10:50.320 --> 00:10:53.000]  主的信使永遠不會離開你
[00:10:53.000 --> 00:10:54.560]  你們
[00:10:54.560 --> 00:10:57.280]  第二節今天無論我們遇到多少的
[00:10:57.280 --> 00:11:00.440]  艱難環境多麼的困苦
[00:11:00.440 --> 00:11:03.920]  你一定要持續來相信神
[00:11:03.920 --> 00:11:06.680]  你要緊緊抓住神的硬使
[00:11:06.680 --> 00:11:08.200]  因爲聖經裏面講到
[00:11:08.200 --> 00:11:10.400]  神所硬使的他必成就
[00:11:10.400 --> 00:11:15.800]  而且神的話一出絕不突然返回
[00:11:15.800 --> 00:11:19.800]  所以首先第一個你一定要持續相信
[00:11:19.800 --> 00:11:22.360]  緊緊抓住神的硬使
[00:11:22.360 --> 00:11:25.000]  繼續往前走
[00:11:25.000 --> 00:11:25.600]  你們
[00:11:25.600 --> 00:11:27.680]  第二要勇敢的順從
[00:11:27.680 --> 00:11:31.600]  跟着他要勇敢的順從
[00:11:31.600 --> 00:11:33.320]  我們看見在這段時間裏面
[00:11:33.320 --> 00:11:37.000]  笛波拉他特別吩咐巴拉
[00:11:37.000 --> 00:11:39.360]  要率領兩種人
[00:11:39.360 --> 00:11:42.480]  要率領兩種人去跟加拿大玩征戰
[00:11:42.480 --> 00:11:43.440]  這兩種是哪種
[00:11:43.440 --> 00:11:45.000]  一個是拿佛塔利人
[00:11:45.000 --> 00:11:47.600]  第二種是西布倫人
[00:11:47.600 --> 00:11:49.480]  你很好奇了
[00:11:49.480 --> 00:11:52.760]  爲什麼這兩種人要去打仗呢
[00:11:52.760 --> 00:11:55.560]  四四季第五章十八節回答我們這個答案
[00:11:55.560 --> 00:11:57.320]  四四季第五章十八節講到
[00:11:57.320 --> 00:12:00.440]  西布倫人是拼命趕死的
[00:12:00.440 --> 00:12:05.120]  拿佛塔利人在田野的高處也是如此
[00:12:05.120 --> 00:12:07.760]  正當其他的支派
[00:12:07.760 --> 00:12:10.160]  都用各樣的藉口
[00:12:10.160 --> 00:12:12.440]  不肯去打仗的時候
[00:12:12.440 --> 00:12:15.400]  我們看見拿佛塔利人跟西布倫人
[00:12:15.400 --> 00:12:19.520]  有一個非常好的屬靈特質
[00:12:19.520 --> 00:12:23.560]  就是他們是拼命趕死的
[00:12:23.560 --> 00:12:24.960]  你們
[00:12:24.960 --> 00:12:27.960]  有人解釋什麼是拼命趕死
[00:12:27.960 --> 00:12:29.520]  拼命趕死
[00:12:29.520 --> 00:12:31.320]  就是拼命地禱告
[00:12:31.320 --> 00:12:33.520]  加上趕死順服
[00:12:33.520 --> 00:12:34.240]  你們
[00:12:34.240 --> 00:12:35.440]  我們一同來一來
[00:12:35.440 --> 00:12:37.880]  拼命趕死就是拼命禱告
[00:12:37.880 --> 00:12:39.840]  加上趕死順從
[00:12:39.840 --> 00:12:41.360]  哈利路亞
[00:12:41.360 --> 00:12:43.280]  我們看見這也是今天
[00:12:43.280 --> 00:12:45.200]  我們這個世代的基督徒
[00:12:45.200 --> 00:12:49.760]  所最需要有的一個屬靈特質
[00:12:49.760 --> 00:12:52.240]  當我們看見初代的教會的信徒
[00:12:52.240 --> 00:12:54.960]  怎麼樣在那受逼迫的環境當中
[00:12:54.960 --> 00:12:57.720]  能夠帶來翻轉世界的一種力量
[00:12:57.720 --> 00:12:58.360]  爲什麼
[00:12:58.360 --> 00:13:00.600]  就是初代的教會的信徒
[00:13:00.600 --> 00:13:05.000]  就是有這種拼命趕死的這種特質
[00:13:05.000 --> 00:13:06.800]  在他們生命當中
[00:13:06.800 --> 00:13:09.840]  我也看見這是今天我們這一代的基督徒
[00:13:09.840 --> 00:13:12.400]  最缺乏的一種特質
[00:13:12.400 --> 00:13:13.880]  很多時候我看見多少基督徒
[00:13:13.880 --> 00:13:16.400]  在面對一種患難一種艱難的時候
[00:13:16.400 --> 00:13:17.680]  就呱呱叫
[00:13:17.680 --> 00:13:19.560]  走不下去
[00:13:19.560 --> 00:13:23.360]  但事實上今天我們需要抓緊神的應許
[00:13:23.360 --> 00:13:26.120]  我們真的拼命趕死
[00:13:26.120 --> 00:13:27.560]  拼命地禱告
[00:13:27.560 --> 00:13:29.760]  趕死地順從
[00:13:29.760 --> 00:13:31.440]  你知道有一次我曾經讀到一篇文章
[00:13:31.440 --> 00:13:33.600]  還有一次它的題目
[00:13:33.600 --> 00:13:37.440]  就是說到底神要呼召我們多少次
[00:13:37.440 --> 00:13:39.000]  到底神要呼召我們多少次
[00:13:39.000 --> 00:13:41.520]  換句話說到底神要向我們多少次
[00:13:41.520 --> 00:13:44.640]  我們纔來順從呢
[00:13:44.640 --> 00:13:45.960]  在那邊做的這篇講到很多
[00:13:45.960 --> 00:13:49.520]  說我們以爲神的呼召有很多很多種
[00:13:49.520 --> 00:13:50.800]  有信主的呼召
[00:13:50.800 --> 00:13:52.200]  有奉獻生命的呼召
[00:13:52.200 --> 00:13:53.320]  有全職的呼召
[00:13:53.320 --> 00:13:55.320]  現在還有待職侍奉的呼召
[00:13:55.320 --> 00:13:58.040]  職場的呼召等等等等
[00:13:58.040 --> 00:14:00.280]  所以每一次我們現在呼召的時候
[00:14:00.280 --> 00:14:02.920]  都要先講清楚現在是哪一種呼召
[00:14:02.920 --> 00:14:04.880]  不要回應錯誤
[00:14:04.880 --> 00:14:08.200]  但事實上你在聖經中看不見這樣的分別
[00:14:08.200 --> 00:14:10.440]  當主耶穌呼召彼得來跟從祂的時候
[00:14:10.440 --> 00:14:12.120]  主耶穌沒有對彼得說
[00:14:12.120 --> 00:14:14.080]  彼得我先告訴你有很多種呼召
[00:14:14.080 --> 00:14:15.800]  先解釋給你們聽
[00:14:15.800 --> 00:14:17.440]  先搞清楚我現在的呼召是哪一種
[00:14:17.440 --> 00:14:18.720]  沒有
[00:14:18.720 --> 00:14:20.960]  耶穌給彼得呼召非常簡單
[00:14:20.960 --> 00:14:23.080]  你來跟從我
[00:14:23.080 --> 00:14:24.800]  就這麼簡單
[00:14:24.800 --> 00:14:26.960]  主的呼召只有一種非常的簡單
[00:14:26.960 --> 00:14:30.120]  一點都不像我們現在所以爲這麼複雜
[00:14:30.120 --> 00:14:31.360]  要先信主
[00:14:31.360 --> 00:14:32.720]  然後慢慢追求
[00:14:32.720 --> 00:14:34.840]  慢慢追求後再考慮要不要跟隨神
[00:14:34.840 --> 00:14:36.600]  不不不
[00:14:36.600 --> 00:14:39.840]  主對我們的呼召一直都是一樣的
[00:14:39.840 --> 00:14:42.120]  無論我們前面的道路是如何
[00:14:42.120 --> 00:14:44.320]  無論誰要我們將來走上待職侍奉
[00:14:44.320 --> 00:14:45.080]  全職侍奉
[00:14:45.080 --> 00:14:47.120]  要我們在平信徒生活的崗位
[00:14:47.120 --> 00:14:48.520]  要來全職侍奉
[00:14:48.520 --> 00:14:51.720]  都是神的呼召都一樣
[00:14:51.720 --> 00:14:54.360]  是你來跟從我
[00:14:54.360 --> 00:14:56.480]  無論將來的道路是如何
[00:14:56.480 --> 00:14:58.480]  神要求我們信主之後
[00:14:58.480 --> 00:15:03.240]  每一天都要全然尾聲來跟從
[00:15:03.240 --> 00:15:04.280]  你們
[00:15:04.280 --> 00:15:06.160]  無論你將來是走上怎麼樣的道路
[00:15:06.160 --> 00:15:08.320]  那神會帶領我們
[00:15:08.320 --> 00:15:10.000]  但是神呼召我們
[00:15:10.000 --> 00:15:11.760]  今天對我們的呼召
[00:15:11.760 --> 00:15:13.960]  就是仍然你來跟從我
[00:15:13.960 --> 00:15:15.600]  在你現在的崗位上
[00:15:15.600 --> 00:15:17.720]  在你現在的生活環境當中
[00:15:17.720 --> 00:15:19.920]  尾聲來跟從神
[00:15:19.920 --> 00:15:21.200]  你們
[00:15:21.200 --> 00:15:25.960]  只有當我們勇敢的全然尾聲來跟從神的時候
[00:15:25.960 --> 00:15:28.840]  我們纔可能經歷神的引導
[00:15:28.840 --> 00:15:30.280]  經歷神的幫助
[00:15:30.280 --> 00:15:31.920]  並且經歷神的祝福
[00:15:31.920 --> 00:15:33.080]  你們
[00:15:33.080 --> 00:15:35.960]  同樣在教會的侍功上也是如此
[00:15:35.960 --> 00:15:37.800]  丁雲姐今天當我們在教會服侍的時候
[00:15:37.800 --> 00:15:39.440]  你一定要明白
[00:15:39.440 --> 00:15:42.040]  在教會服侍裏面最重要一件事情
[00:15:42.040 --> 00:15:45.480]  不是你想做什麼或我想做什麼
[00:15:45.480 --> 00:15:47.680]  也不是我有負擔做什麼
[00:15:47.680 --> 00:15:50.200]  你有負擔做什麼
[00:15:50.200 --> 00:15:52.200]  在教會服侍最重要一件事情是
[00:15:52.200 --> 00:15:54.880]  神要做什麼
[00:15:54.880 --> 00:15:57.360]  神在這個教會要做什麼工作
[00:15:57.360 --> 00:16:00.880]  神在我身上要我做什麼
[00:16:00.880 --> 00:16:03.880]  因爲你要知道神在每一個教會的使命是不同的
[00:16:03.880 --> 00:16:06.320]  神在我們個人身上使命也是不同
[00:16:06.320 --> 00:16:08.480]  不是每個教會都要做同樣的事情
[00:16:08.480 --> 00:16:12.840]  也不是每個教會都需要擁有同樣的一些恩賜
[00:16:12.840 --> 00:16:14.360]  但每一個教會
[00:16:14.360 --> 00:16:16.400]  當他們願意全然尾聲
[00:16:16.400 --> 00:16:19.120]  不顧己身 捨己順從的時候
[00:16:19.120 --> 00:16:20.560]  去完成神的使命
[00:16:20.560 --> 00:16:25.000]  神的祝福跟恩典就必然領到這個教會
[00:16:25.000 --> 00:16:28.160]  丁雲姐同樣在我們個人生命當中也是如此
[00:16:28.160 --> 00:16:30.960]  神在我們每個人身上的託付都不一樣
[00:16:30.960 --> 00:16:33.040]  但什麼時候當我們全然尾聲
[00:16:33.040 --> 00:16:34.960]  擺上我們自己來跟從的時候
[00:16:34.960 --> 00:16:38.680]  在我們生命當中我們必然能夠經歷神的祝福
[00:16:38.680 --> 00:16:40.760]  經歷神的得勝
[00:16:40.760 --> 00:16:44.040]  你知道很多時候每次想到順服的時候
[00:16:44.040 --> 00:16:46.120]  我常常就想到一件事情
[00:16:46.120 --> 00:16:49.240]  我們常以爲順服神很難
[00:16:49.240 --> 00:16:53.760]  但我常常想順服神真的那麼難嗎
[00:16:53.760 --> 00:16:58.400]  你仔細想想其實順服神之所以難
[00:16:58.400 --> 00:17:01.560]  所以難倒不在於神所要我們做的事情
[00:17:01.560 --> 00:17:02.280]  你知道嗎
[00:17:02.280 --> 00:17:03.040]  其實很多時候
[00:17:03.040 --> 00:17:05.600]  每一次當神要我們做一些事情的時候
[00:17:05.600 --> 00:17:08.320]  那些事情的本身都是還蠻簡單的
[00:17:08.320 --> 00:17:10.280]  一點都不復雜
[00:17:10.280 --> 00:17:12.960]  順服神之所以難
[00:17:12.960 --> 00:17:17.720]  其實難在我們自己的心思跟意念
[00:17:17.720 --> 00:17:19.720]  順服神之所以難
[00:17:19.720 --> 00:17:23.160]  是難在我們的意念我們的想法
[00:17:23.160 --> 00:17:27.440]  我們總覺得是不是應該有更好的方法
[00:17:27.440 --> 00:17:31.080]  我們雖然講了是不是應該有更好的途徑
[00:17:31.080 --> 00:17:32.720]  神當時讓我們做一件事情的時候
[00:17:32.720 --> 00:17:34.760]  我們覺得可能不應該這樣做吧
[00:17:34.760 --> 00:17:36.160]  我有更好的方法吧
[00:17:36.160 --> 00:17:41.160]  你知道順服神的難不在於神要我們做的事
[00:17:41.160 --> 00:17:43.080]  而在於我們多少時候
[00:17:43.080 --> 00:17:48.280]  我們自己心思意念的摻雜在其中
[00:17:48.280 --> 00:17:52.360]  最好你還記得當彼得有一次在樓房去禱告
[00:17:52.360 --> 00:17:54.000]  神讓他看見一個異象
[00:17:54.000 --> 00:17:56.520]  一個大布包掉下來
[00:17:56.520 --> 00:18:01.040]  打開裏面是不潔淨的一些食物在裏面
[00:18:01.040 --> 00:18:04.600]  神就對彼得說了非常簡單的話
[00:18:04.600 --> 00:18:08.120]  說彼得宰了喫
[00:18:08.120 --> 00:18:11.080]  我請問你宰了喫容易不容易
[00:18:11.080 --> 00:18:12.600]  明白啊
[00:18:12.600 --> 00:18:13.320]  很容易明白
[00:18:13.320 --> 00:18:14.960]  有沒有不懂的地方
[00:18:14.960 --> 00:18:16.280]  沒有不懂吧
[00:18:16.280 --> 00:18:18.520]  請問容易不容易做啊
[00:18:18.520 --> 00:18:20.280]  宰了喫容易不容易做啊
[00:18:20.280 --> 00:18:21.000]  我們現在比較難
