
[00:00:00.000 --> 00:00:03.420]  在我們人生的各樣的遭遇當中
[00:04:24.120 --> 00:04:27.160]  它是很敏銳地等候
[00:04:27.160 --> 00:04:28.760]  等候什麼呢
[00:04:28.760 --> 00:04:32.240]  等候那起風的時刻
[00:04:32.240 --> 00:04:34.960]  一旦風起來了
[00:04:34.960 --> 00:04:37.840]  它就要展開翅膀
[00:04:37.840 --> 00:04:42.960]  風就要帶着它在高空翱翔
[00:04:42.960 --> 00:04:48.960]  同樣今天當我們面對人生的疲乏困倦的時候
[00:04:48.960 --> 00:04:52.080]  我們同樣要學鷹一樣
[00:04:52.080 --> 00:04:56.000]  你要敏銳那起風的時候
[00:04:56.000 --> 00:04:59.000]  好讓我們能夠再一次在主的裏面
[00:04:59.000 --> 00:05:01.000]  重新得力
[00:05:01.000 --> 00:05:04.440]  能夠向鷹展翅上騰
[00:05:04.440 --> 00:05:06.680]  那你說今天我們怎麼樣能夠在主裏面
[00:05:06.680 --> 00:05:08.440]  重新得力呢
[00:05:08.440 --> 00:05:10.440]  三方面今天早上跟大家分享
[00:05:10.440 --> 00:05:12.280]  第一個
[00:05:12.280 --> 00:05:14.280]  你一定要聆聽神的聲音
[00:05:14.280 --> 00:05:18.400]  跟你媽說要聆聽神的聲音
[00:05:18.400 --> 00:05:22.320]  當然你一聽到要聆聽神的聲音
[00:05:22.320 --> 00:05:24.400]  我知道你第一個反應
[00:05:24.400 --> 00:05:26.960]  就是我又不是先知
[00:05:26.960 --> 00:05:29.200]  我不可能聽到神的聲音
[00:05:29.200 --> 00:05:34.120]  很多時候我們以爲只有先知能夠聽到神的聲音
[00:05:34.120 --> 00:05:38.160]  但事實上先知是恩賜
[00:05:38.160 --> 00:05:41.480]  有些人有 有些人沒有
[00:05:41.480 --> 00:05:43.480]  但聆聽呢
[00:05:43.480 --> 00:05:47.680]  我請問你聆聽是不是恩賜啊
[00:05:47.680 --> 00:05:50.400]  我告訴你 聆聽不是恩賜
[00:05:50.400 --> 00:05:53.880]  跟你媽說 聆聽不是恩賜
[00:05:53.880 --> 00:05:57.320]  很重要的觀念 聆聽不是恩賜
[00:05:57.320 --> 00:06:03.240]  聆聽是任何一種關係的基本要素
[00:06:03.240 --> 00:06:06.520]  任何一個關係的基本要素
[00:06:06.520 --> 00:06:10.400]  我請問你夫妻之間最大的問題是什麼
[00:06:10.400 --> 00:06:11.480]  告訴我
[00:06:11.480 --> 00:06:14.280]  溝通就是溝不通嘛
[00:06:14.280 --> 00:06:16.920]  父母兒女最大的問題是什麼
[00:06:16.920 --> 00:06:19.760]  溝通嘛 就是溝不通嘛
[00:06:19.760 --> 00:06:22.240]  溝通是最大的問題我們都懂
[00:06:22.240 --> 00:06:26.560]  那我請問你溝通最重要一件事情是什麼
[00:06:26.560 --> 00:06:27.480]  聆聽嘛
[00:06:27.480 --> 00:06:30.080]  你爲什麼溝不通 因爲你不聽嘛
[00:06:30.080 --> 00:06:32.000]  不聽別人講嘛
[00:06:32.000 --> 00:06:35.120]  只按照你的意思 所以就溝不通嘛
[00:06:35.120 --> 00:06:37.880]  溝通最重要的就是聆聽
[00:06:37.880 --> 00:06:42.640]  換一句話說 聆聽是任何一種關係當中
[00:06:42.640 --> 00:06:44.760]  最基本的要素
[00:06:44.760 --> 00:06:48.120]  聆聽是任何一種關係當中
[00:06:48.120 --> 00:06:52.440]  最基本的學習跟操練
[00:06:52.440 --> 00:06:55.000]  有時候在宴會當中我就看見
[00:06:55.000 --> 00:06:58.600]  一個先生在那裏高談闊論
[00:06:58.600 --> 00:07:00.760]  忽然間遠遠的
[00:07:00.760 --> 00:07:04.320]  那個太太一個眼神一瞪
[00:07:04.320 --> 00:07:06.160]  先生立刻住口
[00:07:06.160 --> 00:07:08.680]  哇 Powerful
[00:07:08.680 --> 00:07:10.880]  真的
[00:07:10.880 --> 00:07:12.000]  我就明白了
[00:07:12.000 --> 00:07:14.760]  聆聽是每一個人都可以學會的
[00:07:14.760 --> 00:07:18.800]  連那麼笨的先生都聽得懂
[00:07:18.800 --> 00:07:20.240]  他不用講 聽聲音
[00:07:20.240 --> 00:07:25.080]  他看 一個眼神就懂了
[00:07:25.080 --> 00:07:30.400]  聆聽是每一個人都可以學習的操練
[00:07:30.400 --> 00:07:32.480]  那今天我們的信仰呢
[00:07:32.480 --> 00:07:34.880]  信仰難道不是一種關係嗎
[00:07:34.880 --> 00:07:37.360]  人家說Christianity is not a religion
[00:07:37.360 --> 00:07:39.680]  It's a relationship
[00:07:39.680 --> 00:07:43.320]  基督教不是一個宗教 而是一個關係嘛
[00:07:43.320 --> 00:07:45.440]  是我們跟神的關係嘛
[00:07:45.440 --> 00:07:47.520]  同樣的 在這種關係當中
[00:07:47.520 --> 00:07:52.320]  聆聽是一個最基本的要素
[00:07:52.320 --> 00:07:54.600]  所以在基督徒屬靈操練當中
[00:07:54.600 --> 00:07:57.280]  我越來越看見最重要一個操練
[00:07:57.280 --> 00:08:00.840]  我告訴你 就是要聆聽聖靈的聲音
[00:08:00.840 --> 00:08:04.960]  順從聖靈的引導
[00:08:04.960 --> 00:08:06.880]  那你說怎麼聽呢
[00:08:06.880 --> 00:08:10.200]  我相信大多數的你們跟我一樣
[00:08:10.200 --> 00:08:14.920]  常常覺得自己是聖靈龍亞學校畢業的
[00:08:14.920 --> 00:08:17.600]  看不見聽不見
[00:08:17.600 --> 00:08:19.800]  我常常看人家先知在禱告
[00:08:19.800 --> 00:08:20.960]  就是看見很多事情
[00:08:20.960 --> 00:08:22.200]  奇怪 我怎麼閉起眼睛
[00:08:22.200 --> 00:08:25.280]  黑漆抹霧一片 什麼都看不見呢
[00:08:25.280 --> 00:08:27.720]  我們看不見 我們聽不見
[00:08:27.720 --> 00:08:29.480]  但我卻要告訴你
[00:08:29.480 --> 00:08:33.000]  其實大多數的我們 包括我自己在內
[00:08:33.000 --> 00:08:37.720]  神是透過我們的心思意念向我們說話
[00:08:37.720 --> 00:08:41.000]  神是透過心思意念向我們說話
[00:08:41.000 --> 00:08:42.080]  所以很重要
[00:08:42.080 --> 00:08:45.120]  如果神藉着心思意念向我們說話
[00:08:45.120 --> 00:08:49.520]  我們就應當操練我們的心思意念
[00:08:49.520 --> 00:08:53.040]  讓我們的心思意念能夠明白到神的心意
[00:08:53.040 --> 00:08:55.800]  明白到神的聲音
[00:08:55.800 --> 00:08:58.000]  最簡單的方法
[00:08:58.000 --> 00:08:59.640]  就是我鼓勵你
[00:08:59.640 --> 00:09:03.840]  爲你自己預備一本聆聽式日記
[00:09:03.840 --> 00:09:07.880]  跟你媽說預備一本聆聽式日記 跟她說
[00:09:07.880 --> 00:09:09.480]  幹什麼呢
[00:09:09.480 --> 00:09:12.080]  就是每當你聽到的時候
[00:09:12.080 --> 00:09:15.280]  有感動就寫下來
[00:09:15.280 --> 00:09:17.320]  當你在讀聖經臨修的時候
[00:09:17.320 --> 00:09:20.040]  有感動立刻就寫下來
[00:09:20.040 --> 00:09:23.400]  在生活上任何有生活的感動
[00:09:23.400 --> 00:09:27.040]  立刻有機會就寫 把它記錄下來
[00:09:27.040 --> 00:09:28.400]  爲什麼要記錄下來
[00:09:28.400 --> 00:09:32.240]  因爲如果你不記錄下來 人是很善忘的
[00:09:32.240 --> 00:09:35.080]  再好的講道一散了會
[00:09:35.080 --> 00:09:38.040]  你只記得講一講的笑話 不是嗎
[00:09:38.040 --> 00:09:39.080]  真的
[00:09:39.080 --> 00:09:43.520]  這爲什麼曾牧師講道 一定要先講個笑話
[00:09:43.520 --> 00:09:46.400]  因爲他知道你其他通通忘光了
[00:09:46.400 --> 00:09:48.480]  你只記得笑話
[00:09:48.480 --> 00:09:50.680]  人就這麼善忘 我再一次說
[00:09:50.680 --> 00:09:53.120]  再精彩的講道 你一散會
[00:09:53.120 --> 00:09:58.000]  哎 太棒了 講什麼 啊 不記得了
[00:09:58.000 --> 00:10:01.680]  所以你要記錄 神感動你是有原因的嘛
[00:10:01.680 --> 00:10:04.880]  隨時隨地操練 這個操練
[00:10:04.880 --> 00:10:07.360]  操練你的心思意念 寫下來記錄下來
[00:10:07.360 --> 00:10:09.160]  不要只聽過就算了
[00:10:09.160 --> 00:10:11.360]  爲什麼要記錄下來
[00:10:11.360 --> 00:10:14.160]  因爲神向你說話的時候 我告訴你
[00:10:14.160 --> 00:10:16.440]  神不只說一次而已嘛
[00:10:16.440 --> 00:10:19.760]  神不會說只講一次 OK 聽不見拉倒
[00:10:19.760 --> 00:10:21.080]  不是這樣
[00:10:21.080 --> 00:10:27.160]  神向你說話的時候 總是三番兩次不斷地向你說話
[00:10:27.160 --> 00:10:31.920]  除非你故意不聽 神會持續對你說話
[00:10:31.920 --> 00:10:33.440]  如果是這樣的話
[00:10:33.440 --> 00:10:37.240]  當你有紀律地把神說你的感動記錄下來的時候
[00:10:37.240 --> 00:10:37.920]  我告訴你
[00:10:37.920 --> 00:10:42.200]  有一天當你回頭一看 哇 非常清楚明白
[00:10:42.200 --> 00:10:44.240]  原來神在不同的時候
[00:10:44.240 --> 00:10:48.800]  接着不同的人在不同的場合向我來說同樣的話
[00:10:48.800 --> 00:10:51.520]  那豈不就是神的心意了嗎
[00:10:51.520 --> 00:10:52.520]  Amen
[00:10:52.520 --> 00:10:55.040]  你不需要見到大光
[00:10:55.040 --> 00:10:58.800]  你也不需要聽到打雷的聲音 都不需要
[00:10:58.800 --> 00:11:04.960]  只要你願意衷心地操練你自己心思意念
[00:11:04.960 --> 00:11:09.120]  當你回頭看神在你所有人生過程裏面
[00:11:09.120 --> 00:11:10.400]  向你說的話的時候
[00:11:10.400 --> 00:11:14.640]  你就非常清楚明白神的心意是什麼
[00:11:14.640 --> 00:11:15.520]  Amen
[00:11:15.520 --> 00:11:18.640]  所以第一個 聆聽神的聲音是人人可做
[00:11:18.640 --> 00:11:20.560]  也是你我應當有的操練
[00:11:20.560 --> 00:11:24.240]  第二 要敏銳神所給你的機會
[00:11:24.240 --> 00:11:28.080]  各位你們知道敏銳神所給你的機會
[00:11:28.080 --> 00:11:32.920]  今天有很多的人 我看見一生當中有很多的資源
[00:11:32.920 --> 00:11:37.480]  可是一生當中所能成就的事情卻是很少
[00:11:37.480 --> 00:11:42.200]  另外有些人反過來 一生當中很少的資源
[00:11:42.200 --> 00:11:45.440]  可是卻能成就很多的事情
[00:11:45.440 --> 00:11:47.480]  你見過這種人嗎
[00:11:47.480 --> 00:11:50.520]  爲什麼有這麼少的資源
[00:11:50.520 --> 00:11:53.400]  卻能成就這麼多的事情呢
[00:11:53.400 --> 00:11:55.200]  答案就在於
[00:11:55.200 --> 00:11:58.080]  他能夠看見機會
[00:11:58.080 --> 00:12:01.080]  而且抓住機會
[00:12:01.080 --> 00:12:04.040]  傳道書第九章十一節是我很喜歡英文的經文
[00:12:04.040 --> 00:12:05.280]  我名同來年來
[00:12:05.280 --> 00:12:07.600]  我又轉念見日光之下
[00:12:07.600 --> 00:12:09.520]  快跑的未必能贏
[00:12:09.520 --> 00:12:11.360]  力戰的未必得勝
[00:12:11.360 --> 00:12:13.240]  智慧的未必得良識
[00:12:13.240 --> 00:12:15.200]  明哲的未必得姿才
[00:12:15.200 --> 00:12:17.160]  靈巧的未必得喜悅
[00:12:17.160 --> 00:12:19.920]  所領導衆人都是在乎什麼
[00:12:19.920 --> 00:12:21.680]  當時的機會
[00:12:21.680 --> 00:12:24.280]  哇 何等的真實啊
[00:12:24.280 --> 00:12:27.440]  你在人生過程中不是就像力大的未必能夠得勝
[00:12:27.440 --> 00:12:30.480]  快跑的 哎 未必能贏
[00:12:30.480 --> 00:12:36.600]  只在於這個人是否能夠抓住神所給他的機會嗎
[00:12:36.600 --> 00:12:38.400]  我告訴你 神在我們每一個人一生當中
[00:12:38.400 --> 00:12:40.720]  都給我們非常多的機會
[00:12:40.720 --> 00:12:45.040]  只是我們常常不明白而錯過
[00:12:45.040 --> 00:12:46.600]  所以我常常說今天做一個基督徒
[00:12:46.600 --> 00:12:48.880]  我們要學習做基督徒的
[00:12:48.880 --> 00:12:53.480]  要做神機會的好管家
[00:12:53.480 --> 00:12:56.120]  怎麼樣做機會的好管家呢
[00:12:56.120 --> 00:12:57.840]  今天你不需要去製造機會
[00:12:57.840 --> 00:12:59.360]  你也不可能製造機會
[00:12:59.360 --> 00:13:01.960]  機會不是我們能夠製造
[00:13:01.960 --> 00:13:03.960]  但我們一定要求神幫助我們
[00:13:03.960 --> 00:13:08.200]  看見神所給我們的機會
[00:13:08.200 --> 00:13:09.680]  三方面
[00:13:09.680 --> 00:13:11.080]  第一個
[00:13:11.080 --> 00:13:16.640]  機會常常藏在日常生活的小事上
[00:13:16.640 --> 00:13:17.240]  跟你黃明珠
[00:13:17.240 --> 00:13:18.880]  機會藏在日常生活的小事上
[00:13:18.880 --> 00:13:22.080]  跟她說
[00:13:22.080 --> 00:13:26.360]  所以千萬不要輕忽你生活中的小事情
[00:13:26.360 --> 00:13:28.920]  因爲神常常藉着小事情
[00:13:28.920 --> 00:13:31.640]  來訓練你 來預備你
[00:13:31.640 --> 00:13:36.320]  好讓你進入神爲你預備的將來
[00:13:36.320 --> 00:13:39.680]  所以在神所給你的日常生活的小事上
[00:13:39.680 --> 00:13:42.800]  你要抓住神給你的機會
[00:13:42.800 --> 00:13:46.760]  我還記得在1983年我去讀神學的時候
[00:13:46.760 --> 00:13:50.160]  我就來到賓州的樂園鎮
[00:13:50.160 --> 00:13:53.640]  樂園鎮除了是名字非常好聽之外
[00:13:53.640 --> 00:13:56.280]  其他實在是
[00:13:56.280 --> 00:14:01.160]  實際上是中途無路 鳥不生蛋的地方
[00:14:01.160 --> 00:14:02.760]  所以到了那個地方
[00:14:02.760 --> 00:14:04.240]  沒有中國教會
[00:14:04.240 --> 00:14:07.440]  我只好參加一個美國教會
[00:14:07.440 --> 00:14:10.000]  那美國牧師看到一個神學生來參加
[00:14:10.000 --> 00:14:10.960]  非常的高興
[00:14:10.960 --> 00:14:12.080]  對我說
[00:14:12.080 --> 00:14:12.800]  太棒了
[00:14:12.800 --> 00:14:15.360]  我這麼多年從來沒有一個神學生來幫助過
[00:14:15.360 --> 00:14:17.680]  你來了好好幫助我一下吧
[00:14:17.680 --> 00:14:18.840]  我說對不起
[00:14:18.840 --> 00:14:20.320]  我那是中國人
[00:14:20.320 --> 00:14:22.160]  我來美國雖然好幾年
[00:14:22.160 --> 00:14:23.680]  可是英文實在不行
[00:14:23.680 --> 00:14:24.480]  不會講英文
[00:14:24.480 --> 00:14:26.040]  也不用英文講到通通不可以
[00:14:26.040 --> 00:14:27.280]  打不高通通不行
[00:14:27.280 --> 00:14:29.400]  我只會用中文服事
[00:14:29.400 --> 00:14:30.920]  他看看我
[00:14:30.920 --> 00:14:34.600]  他說你在美國服事怎麼能可以不用英文呢
[00:14:34.600 --> 00:14:35.800]  他說這樣吧
[00:14:35.800 --> 00:14:37.800]  從現在開始每一個禮拜天
[00:14:37.800 --> 00:14:40.960]  主日崇拜你幫我們讀聖經好嗎
[00:14:40.960 --> 00:14:42.240]  那他是衛理工會
[00:14:42.240 --> 00:14:45.880]  衛理工會每一個禮拜要讀一節新約一節舊約
[00:14:45.880 --> 00:14:46.920]  我聽了說
[00:14:46.920 --> 00:14:49.120]  OK這個大概可以
[00:14:49.120 --> 00:14:50.960]  我說好答應了
[00:14:50.960 --> 00:14:53.160]  所以呢每次主日之前
[00:14:53.160 --> 00:14:55.160]  我在家裏拼命練習
[00:14:55.160 --> 00:14:57.640]  把那兩節聖經練得滾瓜爛熟
[00:14:57.640 --> 00:15:00.000]  上臺就讀這兩節聖經
[00:15:00.000 --> 00:15:01.160]  讀了幾個禮拜之後
[00:15:01.160 --> 00:15:03.560]  這個牧師說誒你讀的蠻好的誒
[00:15:03.560 --> 00:15:06.120]  這個禮拜三剛好我有事情要出去
[00:15:06.120 --> 00:15:09.280]  禮拜三晚上禱告會你可不可以帶領一下
[00:15:09.280 --> 00:15:10.920]  我說讀經還可以
[00:15:10.920 --> 00:15:12.640]  禱告完全不行誒
[00:15:12.640 --> 00:15:14.200]  禱告不一樣誒
[00:15:14.200 --> 00:15:15.800]  不是不是我說不可以不可以
[00:15:15.800 --> 00:15:17.200]  可是突然間在那個時候
[00:15:17.200 --> 00:15:19.800]  我腦海裏面出現一個景象
[00:15:19.800 --> 00:15:26.400]  好像覺得那個禱告會只有兩三位老太太參加
[00:15:26.400 --> 00:15:28.760]  所以我心中就說OK好吧
[00:15:28.760 --> 00:15:31.480]  我答應你我來帶這個禱告會
[00:15:31.480 --> 00:15:32.920]  結果那個禮拜三
[00:15:32.920 --> 00:15:35.960]  真的是兩三位老太太參加誒
[00:15:35.960 --> 00:15:38.360]  所以我就開口帶領他們禱告
[00:15:38.360 --> 00:15:39.800]  那些老太太都很可愛
[00:15:39.800 --> 00:15:44.440]  我每說一句他們說阿悶阿悶阿悶阿悶
[00:15:44.440 --> 00:15:46.240]  所以那個牧師後來跟我說誒
[00:15:46.240 --> 00:15:49.240]  那個老太太都覺得你禱告的不錯誒
[00:15:49.240 --> 00:15:53.040]  從現在開始每個月帶一次禱告會吧
[00:15:53.040 --> 00:15:54.600]  幾個月之後
[00:15:54.600 --> 00:15:56.600]  那牧師對我說阿對不起這個禮拜天呢
[00:15:56.600 --> 00:15:57.920]  我要出去講道
[00:15:57.920 --> 00:16:00.840]  你可不可以代替我講一次主日崇拜
[00:16:00.840 --> 00:16:02.120]  我說不行啦
[00:16:02.120 --> 00:16:04.240]  我說我真的從來沒有用英文講道過
[00:16:04.240 --> 00:16:04.920]  還在美國教
[00:16:04.920 --> 00:16:06.960]  還說不可能那個事情不行啦
[00:16:06.960 --> 00:16:08.680]  他說沒問題我聽你禱告
[00:16:08.680 --> 00:16:10.560]  聽你讀經都蠻好的
[00:16:10.560 --> 00:16:12.320]  絕對沒問題
[00:16:12.320 --> 00:16:15.120]  我就勉強答應下來
[00:16:15.120 --> 00:16:19.640]  結果那個主日是第一次在美國教會用英文講道
[00:16:19.640 --> 00:16:21.800]  我還記得我手抓着講臺
[00:16:21.800 --> 00:16:23.360]  緊緊抓着
[00:16:23.360 --> 00:16:26.400]  雙腿一直抖從頭抖到尾
[00:16:26.400 --> 00:16:28.160]  然後從頭念稿子唸到尾
[00:16:28.160 --> 00:16:31.480]  唸到阿悶就坐下去了
[00:16:31.480 --> 00:16:34.400]  那個教會講道平常四十分鐘
[00:16:34.400 --> 00:16:37.880]  我二十分鐘就唸完就坐下了
[00:16:37.880 --> 00:16:39.280]  那個主席說沒有啦
[00:16:39.280 --> 00:16:42.680]  我說沒有啦沒有啦
[00:16:42.680 --> 00:16:45.360]  那很可愛因爲那是很老的社區
[00:16:45.360 --> 00:16:47.320]  都是年長的弟兄姐妹
[00:16:47.320 --> 00:16:48.440]  所以散會之後他們說
[00:16:48.440 --> 00:16:49.680]  哦 good sermon
[00:16:49.680 --> 00:16:51.280]  good sermon 很好地講道
[00:16:51.280 --> 00:16:53.520]  都在鼓勵我
[00:16:53.520 --> 00:16:55.560]  所以從那天開始我每一個月
[00:16:55.560 --> 00:16:58.440]  就講一次主日崇拜
[00:16:58.440 --> 00:17:02.480]  後來1985年要到加州來募會的時候
[00:17:02.480 --> 00:17:04.000]  執事會的主席見到我
[00:17:04.000 --> 00:17:04.680]  他說哎 Tom
[00:17:04.680 --> 00:17:06.120]  他說你要離開了
[00:17:06.120 --> 00:17:08.480]  好不好到我們弟兄早餐會來講個道
[00:17:08.480 --> 00:17:09.040]  我說好啊
[00:17:09.040 --> 00:17:10.080]  我說都是好弟兄嘛
[00:17:10.080 --> 00:17:11.880]  當然可以當然可以
[00:17:11.880 --> 00:17:14.920]  沒想到幾天之後我去銀行領錢
[00:17:14.920 --> 00:17:15.880]  那銀行的人看到我說
[00:17:15.880 --> 00:17:17.840]  哎 我看到你在報紙上
[00:17:17.840 --> 00:17:19.280]  哎 我怎麼在報紙上
[00:17:19.280 --> 00:17:20.920]  我說你是我們這個禮拜六
[00:17:20.920 --> 00:17:23.240]  社區早餐會的講員啊
[00:17:23.240 --> 00:17:25.520]  我說是弟兄早餐會啦
[00:17:25.520 --> 00:17:29.920]  他說弟兄早餐會就是社區早餐會啊
[00:17:29.920 --> 00:17:31.240]  我跟我那個弟兄說
[00:17:31.240 --> 00:17:32.880]  天哪 你告訴我是弟兄
[00:17:32.880 --> 00:17:34.480]  怎麼會到社區早餐會
[00:17:34.480 --> 00:17:35.360]  他說沒問題
[00:17:35.360 --> 00:17:36.840]  然後這幾個月你在我們教會講道
[00:17:36.840 --> 00:17:38.440]  我們都覺得蠻好的啊
[00:17:38.440 --> 00:17:39.680]  然後後來才知道
[00:17:39.680 --> 00:17:42.520]  在那個社區早餐會參議員也要來
[00:17:42.520 --> 00:17:44.920]  那個衆議員統統都要來
[00:17:44.920 --> 00:17:47.160]  哎 我那個時候真的緊張萬分的
[00:17:47.160 --> 00:17:48.760]  可是我是接了這個工作
[00:17:48.760 --> 00:17:51.400]  我就好好操練我自己學習
[00:17:51.400 --> 00:17:52.200]  感謝神啊
[00:17:52.200 --> 00:17:54.160]  我現在回頭想起來
[00:17:54.160 --> 00:17:56.280]  真的今天我之所以
