
[00:00:00.000 --> 00:00:03.000]  好 那我們開始之前低頭祈禱
[00:13:23.000 --> 00:13:28.000]  神是一位極偉大無比的
[00:13:28.000 --> 00:13:30.000]  不是混亂作一團
[00:13:30.000 --> 00:13:33.000]  而是有秩序的神
[00:13:33.000 --> 00:13:35.000]  而將神的心意
[00:13:35.000 --> 00:13:38.000]  在宇宙萬物當中去表達
[00:13:38.000 --> 00:13:42.000]  所以宇宙萬物就按著神的心意
[00:13:42.000 --> 00:13:45.000]  有秩序地來運作
[00:13:45.000 --> 00:13:48.000]  來維持的時候
[00:13:48.000 --> 00:13:50.000]  希臘人就想
[00:13:50.000 --> 00:13:56.000]  這個就是神的道在其中
[00:13:56.000 --> 00:14:00.000]  當然中國人都有這樣的觀念
[00:14:00.000 --> 00:14:05.000]  道可道 非常道 其實都有少少這樣的觀念
[00:14:05.000 --> 00:14:06.000]  中國人所說的道
[00:14:06.000 --> 00:14:10.000]  其實在大自然之間運作的規律
[00:14:10.000 --> 00:14:12.000]  都是道的一種表達
[00:14:12.000 --> 00:14:13.000]  都有少少類似
[00:14:13.000 --> 00:14:16.000]  所以中文翻譯聖經的人就用道這個詞
[00:14:16.000 --> 00:14:21.000]  但是這裡我不想再繼續說
[00:14:21.000 --> 00:14:22.000]  因為時間關係
[00:14:22.000 --> 00:14:27.000]  但是基本上在約翰他深切地去反省
[00:14:27.000 --> 00:14:32.000]  究竟這個宇宙究竟是什麼一回事呢
[00:14:32.000 --> 00:14:36.000]  人和神之間究竟是有著什麼關係的時候
[00:14:36.000 --> 00:14:39.000]  他就體會得到
[00:14:39.000 --> 00:14:44.000]  在這個宇宙萬物當中有其軌跡和定律
[00:14:44.000 --> 00:14:48.000]  這一切的軌跡和定律不是偶然的
[00:14:48.000 --> 00:14:52.000]  是神自己最深切的內在的表達
[00:14:52.000 --> 00:14:54.000]  因為我們的神是有秩序的神
[00:14:54.000 --> 00:14:57.000]  所以這一切不是亂作一團的
[00:14:57.000 --> 00:15:02.000]  而這個道也是表達了出來
[00:15:02.000 --> 00:15:03.000]  來到我們中間
[00:15:03.000 --> 00:15:06.000]  他說太初有道 道與神同在
[00:15:06.000 --> 00:15:10.000]  這個道本身根本就是神自己
[00:15:10.000 --> 00:15:13.000]  他不是神的一些副手
[00:15:13.000 --> 00:15:15.000]  或者一些低級的天使
[00:15:15.000 --> 00:15:19.000]  而這個道本身是神自己最深切的表達
[00:15:19.000 --> 00:15:21.000]  根本就是神自己的一部分
[00:15:21.000 --> 00:15:23.000]  神自己來的
[00:15:23.000 --> 00:15:27.000]  他說這一道與神同在
[00:15:27.000 --> 00:15:29.000]  這一道太初就與神同在
[00:15:29.000 --> 00:15:35.000]  這個道根本就是有神在就有這個道的存在
[00:15:35.000 --> 00:15:37.000]  然後他繼續說
[00:15:37.000 --> 00:15:40.000]  萬物是藉著他造的 凡被造的
[00:15:40.000 --> 00:15:43.000]  沒有一樣不是藉著他造的
[00:15:43.000 --> 00:15:45.000]  這個神深切的表達
[00:15:45.000 --> 00:15:50.000]  不單止在宇宙萬物各處的運行
[00:15:50.000 --> 00:15:53.000]  太陽 月亮 星宿的運行
[00:15:53.000 --> 00:15:56.000]  更加說到因為這個道的存在
[00:15:56.000 --> 00:16:00.000]  而宇宙萬物已得以存在
[00:16:00.000 --> 00:16:04.000]  《初世紀》第一章就已經說
[00:16:04.000 --> 00:16:07.000]  起初神創造天地的時候
[00:16:07.000 --> 00:16:10.000]  他說地是空虛混沌 於面黑暗
[00:16:10.000 --> 00:16:13.000]  然後就說神的靈運行在水面上
[00:16:13.000 --> 00:16:16.000]  神說要有光就有光
[00:16:16.000 --> 00:16:21.000]  宇宙萬物之所以存在
[00:16:21.000 --> 00:16:24.000]  第一就是神有個心意要它存在
[00:16:24.000 --> 00:16:26.000]  而神的心意表達出來
[00:16:26.000 --> 00:16:32.000]  神話 神的說話 神講要是怎樣呢
[00:16:32.000 --> 00:16:34.000]  那些東西就存在了
[00:16:34.000 --> 00:16:41.000]  所以約翰他看到宇宙萬物的原因
[00:16:41.000 --> 00:16:42.000]  存在的原因
[00:16:42.000 --> 00:16:44.000]  他說萬物是藉著他造的
[00:16:44.000 --> 00:16:47.000]  就是藉著神那個話語的表達
[00:16:47.000 --> 00:16:50.000]  而沒有一樣不是藉著他造的
[00:16:50.000 --> 00:16:53.000]  沒有一樣例外的
[00:16:53.000 --> 00:16:58.000]  沒有一樣東西是機緣巧合而來的
[00:16:58.000 --> 00:17:03.000]  所有宇宙萬物之所以
[00:17:03.000 --> 00:17:05.000]  我們現在所看得見 看不見
[00:17:05.000 --> 00:17:11.000]  存在是神想它存在
[00:17:11.000 --> 00:17:12.000]  而神想它存在
[00:17:12.000 --> 00:17:16.000]  神的說話讓它存在
[00:17:16.000 --> 00:17:19.000]  所以既然是這樣的時候
[00:17:19.000 --> 00:17:22.000]  他講到造物主和所有宇宙萬物
[00:17:22.000 --> 00:17:26.000]  是有一個很親密的關係
[00:17:26.000 --> 00:17:28.000]  一個很親密的關係
[00:17:28.000 --> 00:17:31.000]  這個關係是親密到
[00:17:31.000 --> 00:17:38.000]  我們自己都可能沒有體會
[00:17:38.000 --> 00:17:41.000]  我用一個不是那麼恰當的比喻
[00:17:41.000 --> 00:17:43.000]  但可以讓你想像到一點點
[00:17:43.000 --> 00:17:51.000]  譬如你見到一個電芯廣告
[00:17:51.000 --> 00:17:56.000]  就是兔子拿著茶茶在走得很久
[00:17:56.000 --> 00:17:58.000]  那個電芯廣告
[00:17:58.000 --> 00:18:00.000]  兔子在走的時候
[00:18:00.000 --> 00:18:04.000]  就好像很有活力的樣子
[00:18:04.000 --> 00:18:05.000]  很活力的樣子
[00:18:05.000 --> 00:18:08.000]  就這樣走
[00:18:08.000 --> 00:18:10.000]  你在看那個廣告的時候
[00:18:10.000 --> 00:18:12.000]  最終兔子一直在走
[00:18:12.000 --> 00:18:14.000]  走了很久都還沒走完
[00:18:14.000 --> 00:18:16.000]  其實他就要去表達
[00:18:16.000 --> 00:18:19.000]  其實不是兔子有多厲害
[00:18:19.000 --> 00:18:20.000]  他要表達
[00:18:20.000 --> 00:18:22.000]  那個廣告要表達的是什麼呢
[00:18:22.000 --> 00:18:25.000]  原來兔子裡面有一個
[00:18:25.000 --> 00:18:28.000]  源源不絕的能源
[00:18:28.000 --> 00:18:31.000]  就是那個Energizer的電芯
[00:18:31.000 --> 00:18:33.000]  是不是
[00:18:33.000 --> 00:18:35.000]  所以那個電芯本身
[00:18:35.000 --> 00:18:38.000]  和那個兔子有一個非常親密
[00:18:38.000 --> 00:18:40.000]  的一個關係
[00:18:40.000 --> 00:18:41.000]  可能外在的人不發覺
[00:18:41.000 --> 00:18:43.000]  外在的人只是看到
[00:18:43.000 --> 00:18:45.000]  那個兔子在不斷地走
[00:18:45.000 --> 00:18:47.000]  他不知道原來在他裡面有一個
[00:18:47.000 --> 00:18:50.000]  很親密的一個能源的關係
[00:18:50.000 --> 00:18:52.000]  而在裡面不斷地供應他
[00:18:52.000 --> 00:18:55.000]  不斷地令到這個兔子
[00:18:55.000 --> 00:18:58.000]  可以照著他所創造的方式
[00:18:58.000 --> 00:19:01.000]  來運作
[00:19:01.000 --> 00:19:03.000]  這個就像是道
[00:19:03.000 --> 00:19:06.000]  在宇宙萬物當中運行的
[00:19:06.000 --> 00:19:08.000]  一種很特殊的關係
[00:19:08.000 --> 00:19:11.000]  人只看到外在表面的原因
[00:19:11.000 --> 00:19:12.000]  人也可能不明白
[00:19:12.000 --> 00:19:14.000]  究竟裡面有什麼能源
[00:19:14.000 --> 00:19:16.000]  有什麼令到他運作
[00:19:16.000 --> 00:19:19.000]  但是就好像那個電芯
[00:19:19.000 --> 00:19:20.000]  和那個兔子
[00:19:20.000 --> 00:19:23.000]  當然如果那個兔子有思想
[00:19:23.000 --> 00:19:24.000]  他想就知道
[00:19:24.000 --> 00:19:26.000]  我沒有那個電芯是不行的
[00:19:26.000 --> 00:19:28.000]  那個電芯也知道
[00:19:28.000 --> 00:19:31.000]  我就是他一切的供應
[00:19:31.000 --> 00:19:33.000]  而人和神之間
[00:19:33.000 --> 00:19:35.000]  宇宙萬物和這位創造主之間
[00:19:35.000 --> 00:19:40.000]  就是一種不能分割的一種關係
[00:19:40.000 --> 00:19:42.000]  所以他說萬物都是藉著他而造
[00:19:42.000 --> 00:19:44.000]  而凡被造的
[00:19:44.000 --> 00:19:48.000]  沒有一樣例外不是藉著他而造的
[00:19:48.000 --> 00:19:51.000]  而更加他再講下去的時候
[00:19:51.000 --> 00:19:52.000]  約翰他講下去的時候
[00:19:52.000 --> 00:19:54.000]  他就說生命在他裡頭
[00:19:54.000 --> 00:19:56.000]  生命就是人的光
[00:19:56.000 --> 00:19:58.000]  那光是真光
[00:19:58.000 --> 00:20:02.000]  第九節照亮一切身在世上的人
[00:20:02.000 --> 00:20:06.000]  在這裡約翰再推深一層
[00:20:06.000 --> 00:20:09.000]  他講這一種的宇宙萬物
[00:20:09.000 --> 00:20:13.000]  和一個外在的道的一種關係
[00:20:13.000 --> 00:20:15.000]  不單止是供應能源
[00:20:15.000 --> 00:20:18.000]  不單止是提供秩序
[00:20:18.000 --> 00:20:23.000]  而是講到是一個生命的源頭
[00:20:23.000 --> 00:20:25.000]  你想想你和我的生命裡面
[00:20:25.000 --> 00:20:28.000]  是有一點光的
[00:20:28.000 --> 00:20:31.000]  我們不至於活在黑暗的裡面
[00:20:31.000 --> 00:20:34.000]  這個光當然是一個比喻
[00:20:34.000 --> 00:20:37.000]  你不是有一些什麼電筒的光在你裡面
[00:20:37.000 --> 00:20:39.000]  但是你和我之所以有生命
[00:20:39.000 --> 00:20:40.000]  我們活在世上
[00:20:40.000 --> 00:20:42.000]  我們是有光
[00:20:42.000 --> 00:20:44.000]  好像是生命的源頭
[00:20:44.000 --> 00:20:49.000]  約翰就用光來代表這個生命的源頭
[00:20:49.000 --> 00:20:51.000]  而這個生命的源頭
[00:20:51.000 --> 00:20:53.000]  當我們接上去
[00:20:53.000 --> 00:20:57.000]  他說生命就是人的光
