
[00:00:00.000 --> 00:00:03.120]  今天的講題叫做「另類神蹟的保護」
[00:10:43.920 --> 00:10:46.120]  坐牢時祈禱地震
[00:10:46.120 --> 00:10:49.920]  他的手腳連監獄的門也開了
[00:10:49.920 --> 00:10:52.520]  神跡騎士除了醫病趕鬼
[00:10:52.520 --> 00:10:54.720]  神還有很多拯救他的神跡
[00:10:54.720 --> 00:10:57.520]  甚至保羅在路斯德被打到
[00:10:57.520 --> 00:10:59.320]  認為他死了
[00:10:59.320 --> 00:11:01.320]  神又彷彿叫他復活一樣
[00:11:01.320 --> 00:11:02.720]  他站起來
[00:11:02.720 --> 00:11:05.720]  很多次神用神跡騎士
[00:11:05.720 --> 00:11:07.520]  但來到這段二十三章
[00:11:07.520 --> 00:11:11.320]  第十二到三十五節
[00:11:11.320 --> 00:11:12.720]  十一節還有
[00:11:12.720 --> 00:11:15.720]  又說到神在保羅旁邊
[00:11:15.720 --> 00:11:18.120]  安慰和鼓勵他
[00:11:18.120 --> 00:11:19.120]  給他一個應許
[00:11:19.120 --> 00:11:21.120]  但由十二節開始
[00:11:21.120 --> 00:11:23.520]  神答應之後
[00:11:23.520 --> 00:11:26.520]  到他遇到一個追殺
[00:11:26.520 --> 00:11:29.120]  沒有神跡沒有騎士
[00:11:29.120 --> 00:11:33.320]  你只有看到很多人的事情在裡面
[00:11:33.320 --> 00:11:34.320]  請知梅
[00:11:34.320 --> 00:11:36.920]  今天你有沒有一路期望
[00:11:36.920 --> 00:11:38.720]  有神跡騎士出現
[00:11:38.720 --> 00:11:40.120]  還是你相信
[00:11:40.120 --> 00:11:42.720]  神都可以透過他預知
[00:11:42.720 --> 00:11:46.120]  他可以預早的安排
[00:11:46.120 --> 00:11:47.920]  他只是在自然界
[00:11:47.920 --> 00:11:50.920]  在世界上自然的運作
[00:11:50.920 --> 00:11:54.920]  他已經能夠領他的旨意成就
[00:11:54.920 --> 00:11:56.520]  好像在《孫子兵法》裡說
[00:11:56.520 --> 00:11:58.720]  善戰者無黑客之功
[00:11:58.720 --> 00:11:59.920]  他不需要真的開戰
[00:11:59.920 --> 00:12:01.720]  不需要真的打仗
[00:12:01.720 --> 00:12:04.120]  他之前已經很早
[00:12:04.120 --> 00:12:07.320]  未有嚴重問題發生的時候
[00:12:07.320 --> 00:12:11.720]  他已經懂得如何去預備和解決問題
[00:12:11.720 --> 00:12:15.920]  我們的上帝是奇妙的上帝
[00:12:15.920 --> 00:12:18.720]  上一次《廣告小能傳》完結的時候
[00:12:18.720 --> 00:12:20.520]  二十三章十一節
[00:12:20.520 --> 00:12:24.120]  保羅在耶路撒冷頭七天
[00:12:24.120 --> 00:12:28.120]  經歷三次動亂
[00:12:28.120 --> 00:12:30.720]  第一次他在耶路撒冷的聖殿
[00:12:30.720 --> 00:12:32.120]  被人抓了出來
[00:12:32.120 --> 00:12:36.320]  有人誣衊他違背摩西的律法
[00:12:36.320 --> 00:12:39.320]  帶外邦人不潔潔人進入聖殿
[00:12:39.320 --> 00:12:42.520]  整個城在聖殿門口起哄
[00:12:42.520 --> 00:12:44.120]  有動亂
[00:12:44.120 --> 00:12:46.920]  接著羅馬兵把他救了出來
[00:12:46.920 --> 00:12:50.520]  保羅向群眾說了一番話
[00:12:50.520 --> 00:12:52.720]  又再起騷動
[00:12:52.720 --> 00:12:53.920]  第二次
[00:12:53.920 --> 00:12:55.120]  到了第二天
[00:12:55.120 --> 00:12:58.520]  在公會保羅答辯的時候
[00:12:58.520 --> 00:13:01.720]  也在公會裡有第三次的騷動
[00:13:01.720 --> 00:13:03.720]  一連三次的騷動
[00:13:03.720 --> 00:13:06.320]  最後保羅被囚
[00:13:06.320 --> 00:13:09.520]  被鎖在軍營的刑樓裡
[00:13:09.520 --> 00:13:11.720]  你想想他是什麼心情
[00:13:11.720 --> 00:13:14.720]  你猜他明不明白
[00:13:14.720 --> 00:13:17.520]  他知道有沒有預備有這些事情發生
[00:13:17.520 --> 00:13:18.520]  他知道的
[00:13:18.520 --> 00:13:21.720]  由史能傳二十章他和爾忽所長老的告別
[00:13:21.720 --> 00:13:25.720]  他已經說到聖靈在不同地方告訴他
[00:13:25.720 --> 00:13:27.320]  催逼他上耶路撒冷
[00:13:27.320 --> 00:13:31.920]  但又說了前面他有很多艱難
[00:13:31.920 --> 00:13:34.520]  他一路上耶路撒冷的途中
[00:13:34.520 --> 00:13:36.920]  聖靈又透過不同的弟兄姊妹
[00:13:36.920 --> 00:13:38.920]  試過至少兩次
[00:13:38.920 --> 00:13:41.120]  在二十章二十一章都提醒他
[00:13:41.120 --> 00:13:45.920]  甚至有一個先知拿著腰帶綁著手
[00:13:45.920 --> 00:13:47.920]  他就說拿著保羅的腰帶
[00:13:47.920 --> 00:13:51.320]  這條腰帶的主人會被猶太人捆綁
[00:13:51.320 --> 00:13:52.720]  在耶路撒冷那裡
[00:13:52.720 --> 00:13:53.920]  他知道的
[00:13:53.920 --> 00:13:55.120]  人們勸他不要去
[00:13:55.120 --> 00:13:56.520]  他照樣去
[00:13:56.520 --> 00:13:58.920]  他老早就知道
[00:13:58.920 --> 00:14:01.720]  到他被囚在刑樓裡面
[00:14:01.720 --> 00:14:04.320]  他知道神所說的事情發生
[00:14:04.320 --> 00:14:06.720]  經歷三次的動亂
[00:14:06.720 --> 00:14:07.920]  他明不明白
[00:14:07.920 --> 00:14:08.920]  猶太人在做什麼
[00:14:08.920 --> 00:14:10.520]  他當然明白當日
[00:14:10.520 --> 00:14:12.520]  碧北教會他也是這些人
[00:14:12.520 --> 00:14:13.520]  他知道他們在想什麼
[00:14:13.520 --> 00:14:14.520]  他知道他們在想什麼
[00:14:14.520 --> 00:14:16.920]  他知道他們為什麼要這樣做
[00:14:16.920 --> 00:14:20.320]  他甚至知道那些人很想他死
[00:14:20.320 --> 00:14:26.520]  但保羅親自向群眾說他的經歷
[00:14:26.520 --> 00:14:28.320]  說他的心意
[00:14:28.320 --> 00:14:29.720]  說神的話語
[00:14:29.720 --> 00:14:31.320]  說一個請求的福音
[00:14:31.320 --> 00:14:32.520]  說來就來
[00:14:32.520 --> 00:14:33.720]  他們拒絕
[00:14:33.720 --> 00:14:35.320]  他在公會裡自辯
[00:14:35.320 --> 00:14:36.520]  他們又拒絕
[00:14:36.520 --> 00:14:39.720]  大祭司又找人打他
[00:14:39.720 --> 00:14:41.320]  等姐妹
[00:14:41.320 --> 00:14:43.720]  如果你是他
[00:14:43.720 --> 00:14:44.920]  直到那一晚
[00:14:44.920 --> 00:14:45.920]  23章11節
[00:14:45.920 --> 00:14:47.720]  神在他旁邊說
[00:14:47.720 --> 00:14:50.320]  你放心
[00:14:50.320 --> 00:14:53.720]  有沒有人試過叫你放心?
[00:14:53.720 --> 00:14:54.920]  你放心
[00:14:54.920 --> 00:14:55.920]  神說
[00:14:55.920 --> 00:14:57.720]  我會保護你的
[00:14:57.720 --> 00:14:59.120]  你不僅在耶路撒冷
[00:14:59.120 --> 00:15:02.520]  你還要在羅馬為我作見證
[00:15:02.520 --> 00:15:04.120]  神說了一個預言
[00:15:04.120 --> 00:15:04.920]  給了他一個應許
[00:15:04.920 --> 00:15:06.320]  給了他一個定心丸
[00:15:06.320 --> 00:15:08.320]  所以那一晚他應該睡得很好
[00:15:08.320 --> 00:15:12.320]  但我們剛才讀到第十二十三節
[00:15:12.320 --> 00:15:13.120]  晴天霹靂
[00:15:13.120 --> 00:15:14.320]  第二天一睡醒
[00:15:14.320 --> 00:15:16.520]  他的外甥就來找他
[00:15:16.520 --> 00:15:19.120]  他有四十幾個猶太人
[00:15:19.120 --> 00:15:20.520]  他們立了獨誓
[00:15:20.520 --> 00:15:21.320]  你不死
[00:15:21.320 --> 00:15:22.520]  他們飯都不吃
[00:15:22.520 --> 00:15:24.120]  水都不喝
[00:15:24.120 --> 00:15:25.320]  第十四十五節
[00:15:25.320 --> 00:15:27.520]  他們找了公會的大祭司和長老
[00:15:27.520 --> 00:15:28.920]  和猶太人的領袖
[00:15:28.920 --> 00:15:29.720]  談好了
[00:15:29.720 --> 00:15:32.720]  還和他的羅馬兵有了溝通
[00:15:32.720 --> 00:15:34.520]  只要千夫長一答應
[00:15:34.520 --> 00:15:40.320]  第二天就要查問昨天的動亂原因
[00:15:40.320 --> 00:15:42.320]  昨天還沒清清楚楚
[00:15:42.320 --> 00:15:45.720]  所以就要請保羅出來
[00:15:45.720 --> 00:15:48.920]  在路上要復殺他
[00:15:48.920 --> 00:15:49.920]  我想問
[00:15:49.920 --> 00:15:51.520]  神昨晚才跟你說
[00:15:51.520 --> 00:15:53.720]  應許會保證你的安全
[00:15:53.720 --> 00:15:55.120]  給你一個定心丸
[00:15:55.120 --> 00:15:58.320]  第二天就說有人追殺你
[00:15:58.320 --> 00:15:59.120]  你有什麼感覺?
[00:15:59.120 --> 00:16:01.920]  不是神說應許保守你嗎?
[00:16:01.920 --> 00:16:03.520]  第二天已經聽到
[00:16:03.520 --> 00:16:06.720]  有四十幾個人立誓不殺你
[00:16:06.720 --> 00:16:07.320]  不殺你
[00:16:07.320 --> 00:16:10.120]  他們不吃飯
[00:16:10.120 --> 00:16:12.720]  聽完你有什麼感受?
[00:16:12.720 --> 00:16:13.920]  四篇五十六篇
[00:16:13.920 --> 00:16:15.520]  在輔助經文
[00:16:15.520 --> 00:16:18.520]  我選了第三、四、八、十、一
[00:16:18.520 --> 00:16:20.120]  和十三節
[00:16:20.120 --> 00:16:22.920]  裡面說到
[00:16:22.920 --> 00:16:25.520]  我請Anita幫我讀
[00:16:25.520 --> 00:16:27.320]  三和四
[00:16:27.320 --> 00:16:30.920]  三、四,麻煩你
[00:16:30.920 --> 00:16:32.520]  我懼怕的時候
[00:16:32.520 --> 00:16:34.320]  要倚靠你
[00:16:34.320 --> 00:16:35.320]  我倚靠神
[00:16:35.320 --> 00:16:37.720]  我要讚美祂的話語
[00:16:37.720 --> 00:16:39.120]  我倚靠神
[00:16:39.120 --> 00:16:40.320]  必不懼怕
[00:16:40.320 --> 00:16:46.120]  血肉之軀能把我怎麼樣呢?
[00:16:46.120 --> 00:16:47.320]  第八節
[00:16:47.320 --> 00:16:48.920]  第十一節
[00:16:48.920 --> 00:16:49.720]  保羅說
[00:16:49.720 --> 00:16:50.920]  我倚靠神
[00:16:50.920 --> 00:16:52.120]  我不用怕
[00:16:52.120 --> 00:16:55.520]  那些有血肉之軀的人
[00:16:55.520 --> 00:16:56.720]  可以怎樣呢?
[00:16:56.720 --> 00:16:58.720]  人能對我怎麼樣呢?
[00:16:58.720 --> 00:17:02.120]  我們請Denisa讀第十三節
[00:17:02.120 --> 00:17:08.120]  因為你救我的命脫離死亡
[00:17:08.120 --> 00:17:09.720]  收起吧
[00:17:09.720 --> 00:17:12.520]  去了別處
[00:17:12.520 --> 00:17:14.120]  沒有了
[00:17:14.120 --> 00:17:16.720]  你保護我的腳不跌倒
[00:17:16.720 --> 00:17:21.720]  使我在生命的光中行在神面前
[00:17:21.720 --> 00:17:23.520]  四篇五十六篇說到
[00:17:23.520 --> 00:17:26.320]  倚靠神的禱告是大衛
[00:17:26.320 --> 00:17:28.320]  如果保羅有背經
[00:17:28.320 --> 00:17:31.720]  或者你在困難的時候
[00:17:31.720 --> 00:17:33.720]  你有沒有記起神的話
[00:17:33.720 --> 00:17:35.720]  在這裡令我聯想到
[00:17:35.720 --> 00:17:38.720]  保羅會不會在被囚的時候
[00:17:38.720 --> 00:17:42.720]  他想起大衛這個聖經
[00:17:42.720 --> 00:17:46.120]  在第八節
[00:17:46.120 --> 00:17:48.520]  第八節很特別
[00:17:48.520 --> 00:17:52.720]  我們再讀第八節
[00:17:52.720 --> 00:17:55.720]  我幾次流離你都數算
[00:17:55.720 --> 00:17:59.320]  求你把我的眼淚裝在你的皮袋裡
[00:17:59.320 --> 00:18:04.320]  這一切不都記在你的冊子上嗎?
[00:18:04.320 --> 00:18:07.720]  大衛說我幾次流離
[00:18:07.720 --> 00:18:09.920]  你都數算
[00:18:09.920 --> 00:18:11.920]  神你知道的
[00:18:11.920 --> 00:18:13.320]  我的眼淚
[00:18:13.320 --> 00:18:16.920]  你都裝在你的皮袋裡
[00:18:16.920 --> 00:18:19.320]  以前在舉哀的時候
[00:18:19.320 --> 00:18:21.120]  有些人會用皮袋
[00:18:21.120 --> 00:18:25.320]  裝著舉哀者的眼淚
[00:18:25.320 --> 00:18:26.720]  作為紀念
[00:18:26.720 --> 00:18:30.120]  他說我的日子都在你的冊子上記住
[00:18:30.120 --> 00:18:32.120]  倚靠神的大衛
[00:18:32.120 --> 00:18:35.520]  他的詩篇會不會在保羅的腦海裡
[00:18:35.520 --> 00:18:37.520]  一路出現?
[00:18:37.520 --> 00:18:38.920]  可能有
[00:18:38.920 --> 00:18:40.320]  但無論如何
[00:18:40.320 --> 00:18:43.720]  我相信保羅當晚一定有用神的話語禱告
[00:18:43.720 --> 00:18:45.320]  他作為一個拉比
[00:18:45.320 --> 00:18:46.720]  他作為一個法利塞人
[00:18:46.720 --> 00:18:50.720]  他熟讀神的話語
[00:18:50.720 --> 00:18:54.320]  但來到他真的面對追殺
[00:18:54.320 --> 00:18:57.120]  神如何幫他經歷呢?
[00:18:57.120 --> 00:19:00.920]  你看到神在整段經文裡
[00:19:00.920 --> 00:19:02.520]  祂說了一個應許
[00:19:02.520 --> 00:19:05.120]  第二天事情就發生
