
[00:00:00.000 --> 00:00:05.120]  我們一起去禱告 給祂聽神的說話
[00:04:46.240 --> 00:04:50.240]  我們知道肥勒比書寫的時候
[00:04:50.240 --> 00:04:54.240]  保羅仍在獄中
[00:04:54.240 --> 00:04:59.240]  而肥勒比教會和保羅的關係非常密切
[00:04:59.240 --> 00:05:02.240]  甚至他們差遣爾巴弗提
[00:05:02.240 --> 00:05:08.240]  為坐牢的保羅奔走
[00:05:08.240 --> 00:05:10.240]  在他身邊服侍他
[00:05:10.240 --> 00:05:13.240]  不過可惜他來到沒多久就病了
[00:05:13.240 --> 00:05:16.240]  現在爾巴弗提康復了
[00:05:16.240 --> 00:05:19.240]  要回去的時候就帶著這封書信
[00:05:19.240 --> 00:05:22.240]  肥勒比的特色就是喜樂
[00:05:22.240 --> 00:05:24.240]  上次牧師也有提及喜樂
[00:05:24.240 --> 00:05:28.240]  數下去有很多喜樂的消息
[00:05:28.240 --> 00:05:32.240]  當我們知道肥勒比書頭十一節
[00:05:32.240 --> 00:05:34.240]  上兩個星期
[00:05:34.240 --> 00:05:36.240]  牧師一直在講的時候
[00:05:36.240 --> 00:05:45.240]  保羅如何表達他和這群肥勒比的信徒的關係
[00:05:45.240 --> 00:05:47.240]  那種緊密的關係
[00:05:47.240 --> 00:05:51.240]  表達他對他們的關心和禱告
[00:05:51.240 --> 00:05:54.240]  之後來到這一段落
[00:05:54.240 --> 00:05:57.240]  其實這一段落還沒到十九節完結
[00:05:57.240 --> 00:05:58.240]  這是其中一部份
[00:05:58.240 --> 00:06:00.240]  應該是整個第一章
[00:06:00.240 --> 00:06:03.240]  保羅會告訴他們
[00:06:03.240 --> 00:06:11.240]  身處在羅馬軟禁的保羅的現況
[00:06:11.240 --> 00:06:13.240]  或者近況
[00:06:13.240 --> 00:06:19.240]  他會告訴他們近況
[00:06:19.240 --> 00:06:23.240]  如果按我們這段經文來分
[00:06:23.240 --> 00:06:26.240]  我分了三個段落
[00:06:26.240 --> 00:06:30.240]  這三個段落就是一個好消息
[00:06:30.240 --> 00:06:32.240]  一個壞消息
[00:06:32.240 --> 00:06:35.240]  還有在好消息和壞消息裏
[00:06:35.240 --> 00:06:38.240]  保羅如何去整合
[00:06:38.240 --> 00:06:42.240]  對他自己繼續在他前面的路
[00:06:42.240 --> 00:06:44.240]  這一段落還沒完結
[00:06:44.240 --> 00:06:45.240]  後段更加精彩
[00:06:45.240 --> 00:06:48.240]  因為後段不只是講述他的近況
[00:06:48.240 --> 00:06:49.240]  不是講述他的處境
[00:06:49.240 --> 00:06:52.240]  而是更加講述他自己的內心
[00:06:52.240 --> 00:06:54.240]  有很多東西可以分享
[00:06:54.240 --> 00:06:59.240]  我們希望弟兄姊妹可以繼續來聽
[00:06:59.240 --> 00:07:03.240]  而在這個坐牢的背景
[00:07:03.240 --> 00:07:07.240]  我相信如果一直在過往的崇拜
[00:07:07.240 --> 00:07:09.240]  你有來聽這個《士徒行傳》的時候
[00:07:09.240 --> 00:07:11.240]  或者你有讀過《士徒行傳》
[00:07:11.240 --> 00:07:13.240]  你會明白
[00:07:13.240 --> 00:07:18.240]  其實本來保羅是自由的
[00:07:18.240 --> 00:07:22.240]  本來保羅是不用再坐牢的
[00:07:22.240 --> 00:07:25.240]  但他選擇了上訴
[00:07:25.240 --> 00:07:29.240]  我們也看一段輔助經文
[00:07:29.240 --> 00:07:30.240]  這段輔助經文
[00:07:30.240 --> 00:07:36.240]  可能我的次序會有點亂
[00:07:36.240 --> 00:07:47.240]  第4章是《士徒行傳》26章30到32節
[00:07:47.240 --> 00:07:53.240]  這段是講述他見完阿基帕王
[00:07:53.240 --> 00:07:55.240]  在菲斯都面前
[00:07:55.240 --> 00:07:59.240]  做了一個聽審之後
[00:07:59.240 --> 00:08:01.240]  最後的結論是
[00:08:01.240 --> 00:08:03.240]  保羅其實他們查不到
[00:08:03.240 --> 00:08:10.240]  這個人並沒有犯任何該死該監禁的罪
[00:08:10.240 --> 00:08:12.240]  然後阿基帕王對菲斯都說
[00:08:12.240 --> 00:08:14.240]  如果不是他
[00:08:14.240 --> 00:08:19.240]  若沒有向凱撒上訴
[00:08:19.240 --> 00:08:21.240]  早就被釋放了
[00:08:21.240 --> 00:08:27.240]  所以保羅是在他本來有一個自由的選擇下
[00:08:27.240 --> 00:08:29.240]  他選擇上訴
[00:08:29.240 --> 00:08:34.240]  他上來羅馬上訴
[00:08:34.240 --> 00:08:39.240]  我不知道是否和他在《士徒行傳》9章15節
[00:08:39.240 --> 00:08:42.240]  第一段輔助經文
[00:08:42.240 --> 00:08:49.240]  這段是講述神在他身上的計劃或心意
[00:08:49.240 --> 00:08:51.240]  我們一起讀
[00:08:51.240 --> 00:08:59.240]  主對他說:你只管去,他是我所揀選的器皿
[00:08:59.240 --> 00:09:05.240]  要在外邦人、君王和以色列人面前宣揚我的名
[00:09:05.240 --> 00:09:07.240]  我也要指示他
[00:09:07.240 --> 00:09:11.240]  為我的名必須受許多的苦
[00:09:11.240 --> 00:09:14.240]  這裏我括弧是我自己加的
[00:09:14.240 --> 00:09:16.240]  因為我怕沒有上下文
[00:09:16.240 --> 00:09:22.240]  主耶穌、復活主和亞拿尼亞來講
[00:09:22.240 --> 00:09:28.240]  亞拿尼亞在保羅遇見主之後
[00:09:28.240 --> 00:09:30.240]  能夠開眼
[00:09:30.240 --> 00:09:33.240]  透過亞拿尼亞的祝福
[00:09:33.240 --> 00:09:37.240]  給予神一個很清楚的召命
[00:09:37.240 --> 00:09:40.240]  包括他在君王面前
[00:09:40.240 --> 00:09:41.240]  在以色列面前
[00:09:41.240 --> 00:09:42.240]  在外邦人面前
[00:09:42.240 --> 00:09:46.240]  為主見證、宣揚祂的名字
[00:09:46.240 --> 00:09:49.240]  在耶路撒冷傳23章11節
[00:09:49.240 --> 00:09:51.240]  那裏就更加清楚了
[00:09:51.240 --> 00:09:55.240]  那裏開始進入了被捕、受審的過程
[00:09:55.240 --> 00:09:59.240]  而聖靈怎樣來繼續鼓勵保羅呢?
[00:09:59.240 --> 00:10:00.240]  怎樣跟祂說呢?
[00:10:00.240 --> 00:10:03.240]  在23章11節
[00:10:03.240 --> 00:10:07.240]  祂說:當夜主站在保羅旁邊時
[00:10:07.240 --> 00:10:08.240]  放心吧
[00:10:08.240 --> 00:10:11.240]  你怎樣在耶路撒冷為我作見證
[00:10:11.240 --> 00:10:14.240]  也必怎樣在羅馬為我作見證
[00:10:14.240 --> 00:10:18.240]  主耶穌很清楚地告訴他
[00:10:18.240 --> 00:10:20.240]  這是神的心意
[00:10:20.240 --> 00:10:28.240]  以致保羅這麼堅定
[00:10:28.240 --> 00:10:33.240]  願意放下自己的自由
[00:10:33.240 --> 00:10:39.240]  雖然來到羅馬並不是正式的監禁
[00:10:39.240 --> 00:10:42.240]  因為也審不到祂有什麼罪
[00:10:42.240 --> 00:10:44.240]  但祂是要被軟禁的
[00:10:44.240 --> 00:10:48.240]  而這個近況裏面
[00:10:48.240 --> 00:10:51.240]  我們發現原來是一個這麼壞的消息
[00:10:51.240 --> 00:10:53.240]  我們看這個監禁
[00:10:53.240 --> 00:10:55.240]  一定是壞消息
[00:10:55.240 --> 00:10:58.240]  等於疫情我們不會說好
[00:10:58.240 --> 00:11:00.240]  不會的
[00:11:00.240 --> 00:11:02.240]  一定是一些不好
[00:11:02.240 --> 00:11:03.240]  因為會有什麼?
[00:11:03.240 --> 00:11:04.240]  受限制
[00:11:04.240 --> 00:11:06.240]  一定會令到你失去了自由
[00:11:06.240 --> 00:11:10.240]  一定會令到你有些東西受了障礙
[00:11:10.240 --> 00:11:12.240]  困鎖了你
[00:11:12.240 --> 00:11:14.240]  或者令到你沒那麼自由
[00:11:14.240 --> 00:11:18.240]  我們不是那些被虐狂
[00:11:18.240 --> 00:11:22.240]  我們不是那些為苦行而做的苦行僧
[00:11:22.240 --> 00:11:27.240]  所以我們不會覺得受困鎖坐牢
[00:11:27.240 --> 00:11:30.240]  是100%好東西
[00:11:30.240 --> 00:11:34.240]  所以我用壞消息裏面的好消息
[00:11:34.240 --> 00:11:36.240]  怎樣說呢?
[00:11:36.240 --> 00:11:39.240]  在十二到十四節這一段
[00:11:39.240 --> 00:11:42.240]  祂說我遭遇的事
[00:11:42.240 --> 00:11:46.240]  反而令到福音更興旺
[00:11:46.240 --> 00:11:48.240]  這個就是好消息
[00:11:48.240 --> 00:11:50.240]  本來你坐牢
[00:11:50.240 --> 00:11:52.240]  本來你要軟禁
[00:11:52.240 --> 00:11:56.240]  你所限制的一定是福音的傳揚
[00:11:56.240 --> 00:11:59.240]  連傳揚的也被監禁了
[00:11:59.240 --> 00:12:01.240]  周圍的人可能很害怕
[00:12:01.240 --> 00:12:03.240]  甚至會因為這樣而退縮
[00:12:03.240 --> 00:12:06.240]  但祂這裏用的反而
[00:12:06.240 --> 00:12:09.240]  是一個很明顯的對比
[00:12:09.240 --> 00:12:13.240]  就是想說那種是超越了
[00:12:13.240 --> 00:12:19.240]  本來是一條負數
[00:12:19.240 --> 00:12:23.240]  但現在的結果是一個正數
[00:12:23.240 --> 00:12:28.240]  這就是祂的反而的意思
[00:12:28.240 --> 00:12:32.240]  是由負回到正
[00:12:32.240 --> 00:12:37.240]  這是超越了常規裏面的情況
[00:12:37.240 --> 00:12:40.240]  不是說因為他坐牢
[00:12:40.240 --> 00:12:42.240]  自然而令到福音興旺
[00:12:42.240 --> 00:12:43.240]  而不是
[00:12:43.240 --> 00:12:45.240]  而是一個反而
[00:12:45.240 --> 00:12:47.240]  但祂的保羅的好消息
[00:12:47.240 --> 00:12:49.240]  就是說這個福音
[00:12:49.240 --> 00:12:51.240]  就是因為這樣而興旺了
[00:12:51.240 --> 00:12:55.240]  興旺可以解作進步、發展
[00:12:55.240 --> 00:12:59.240]  在十三節有說
[00:12:59.240 --> 00:13:02.240]  在餘營全軍和其他人都知道
[00:13:02.240 --> 00:13:04.240]  祂是為基督的緣故受困所
[00:13:04.240 --> 00:13:09.240]  即是傳到整個軍營都知道
[00:13:09.240 --> 00:13:13.240]  祂說我是為基督的緣故受困所
[00:13:13.240 --> 00:13:15.240]  為基督的緣故受困所
[00:13:15.240 --> 00:13:19.240]  和祂起初很重要的原意很不同
[00:13:19.240 --> 00:13:21.240]  你知道祂來的時候
[00:13:21.240 --> 00:13:24.240]  是被人押上來羅馬
[00:13:24.240 --> 00:13:26.240]  受很多自由的限制
[00:13:26.240 --> 00:13:31.240]  祂的形式其實和罪犯沒有分別
[00:13:31.240 --> 00:13:33.240]  祂有士兵跟著祂
[00:13:33.240 --> 00:13:37.240]  押送祂來羅馬這個地方
[00:13:37.240 --> 00:13:42.240]  但祂知道現在不是
[00:13:42.240 --> 00:13:44.240]  整個軍營的人都知道
[00:13:44.240 --> 00:13:46.240]  祂不是罪犯
[00:13:46.240 --> 00:13:49.240]  祂不是犯罪
[00:13:49.240 --> 00:13:53.240]  以至祂招致監禁
[00:13:53.240 --> 00:13:58.240]  就好像我在輔助經文選了一段
[00:13:58.240 --> 00:14:04.240]  在《士林傳》24章5-6節和12-13節這一段
[00:14:04.240 --> 00:14:07.240]  兩個剛剛的對比
[00:14:07.240 --> 00:14:08.240]  麻煩了
[00:14:08.240 --> 00:14:13.240]  《士林傳》輔助經文24章第3章
[00:14:13.240 --> 00:14:19.240]  5-6節和12-13節
[00:14:19.240 --> 00:14:23.240]  這兩段是說什麼呢?
[00:14:23.240 --> 00:14:25.240]  第一段是說這個人
[00:14:25.240 --> 00:14:29.240]  當時他們如何下令控告保羅
[00:14:29.240 --> 00:14:30.240]  我們都看過
[00:14:30.240 --> 00:14:33.240]  我們看這個人就像瘟疫一樣
[00:14:33.240 --> 00:14:39.240]  鼓動普天下所有猶太人作亂
[00:14:39.240 --> 00:14:43.240]  又是拿撒勒教派的頭目
[00:14:43.240 --> 00:14:46.240]  甚至連聖殿都要污穢
[00:14:46.240 --> 00:14:48.240]  我們就將他捉拿
[00:14:48.240 --> 00:14:52.240]  當時真的下了這樣一個控告給他
[00:14:52.240 --> 00:14:55.240]  不過最後去到12-13節
[00:14:55.240 --> 00:14:57.240]  他們查完之後
[00:14:57.240 --> 00:14:58.240]  他們談完之後
[00:14:58.240 --> 00:15:01.240]  他們說他們不能夠去證實
[00:15:01.240 --> 00:15:04.240]  沒有證據去顯示他做了這些事情
[00:15:04.240 --> 00:15:06.240]  我們剛才讀過的經文都知道
[00:15:06.240 --> 00:15:08.240]  他最後的結論是什麼
[00:15:08.240 --> 00:15:10.240]  他沒有犯過一些該死
[00:15:10.240 --> 00:15:12.240]  或者該監禁的罪
[00:15:12.240 --> 00:15:14.240]  所以對他們來說
[00:15:14.240 --> 00:15:17.240]  這個為基督的緣故
[00:15:17.240 --> 00:15:21.240]  很明顯就知道他不是一個犯人
[00:15:21.240 --> 00:15:25.240]  而這個消息在群島傳開的時候
[00:15:25.240 --> 00:15:29.240]  自然會談到他的心智
[00:15:29.240 --> 00:15:31.240]  他和耶穌的關係
[00:15:31.240 --> 00:15:33.240]  他的使命
[00:15:33.240 --> 00:15:35.240]  我相信在這個軍營裏
[00:15:35.240 --> 00:15:39.240]  保羅就是這樣出了名
[00:15:39.240 --> 00:15:41.240]  為什麼會是整個軍營呢?
[00:15:41.240 --> 00:15:43.240]  因為他雖然住在軟禁
[00:15:43.240 --> 00:15:45.240]  但是他有士兵看守
[00:15:45.240 --> 00:15:48.240]  也說一下他的困所
[00:15:48.240 --> 00:15:49.240]  其實實際是怎樣
[00:15:49.240 --> 00:15:51.240]  好像牧師之前也提過
[00:15:51.240 --> 00:15:53.240]  他是一個狩獵
[00:15:53.240 --> 00:15:56.240]  和他之前在菲律賓不同
[00:15:56.240 --> 00:15:58.240]  菲律賓是獨狩
[00:15:58.240 --> 00:15:59.240]  這個是狩獵
[00:15:59.240 --> 00:16:01.240]  他一個
[00:16:01.240 --> 00:16:02.240]  旁邊有一個士兵
[00:16:02.240 --> 00:16:03.240]  又一個
[00:16:03.240 --> 00:16:05.240]  兩個都是一個狩獵
[00:16:05.240 --> 00:16:07.240]  然後中間有一條鏈
[00:16:07.240 --> 00:16:09.240]  就是拉著他
[00:16:09.240 --> 00:16:10.240]  那條鏈有多長?
[00:16:10.240 --> 00:16:12.240]  安全距離
[00:16:12.240 --> 00:16:14.240]  我們今天談安全距離
[00:16:14.240 --> 00:16:16.240]  三尺多
[00:16:16.240 --> 00:16:20.240]  很短的距離
[00:16:20.240 --> 00:16:21.240]  你想想
[00:16:21.240 --> 00:16:23.240]  你和這個人朝夕相對
[00:16:23.240 --> 00:16:25.240]  二十四小時
[00:16:25.240 --> 00:16:27.240]  不過他會換班
[00:16:27.240 --> 00:16:28.240]  一天會見到四個面孔
[00:16:28.240 --> 00:16:30.240]  ABCD 四個人
[00:16:30.240 --> 00:16:33.240]  但你就是不能走的那個
[00:16:33.240 --> 00:16:35.240]  他們大概六個小時一間
[00:16:35.240 --> 00:16:37.240]  一天就四個
[00:16:37.240 --> 00:16:39.240]  他們的軍營
[00:16:39.240 --> 00:16:42.240]  未必是說他們是御林軍
[00:16:42.240 --> 00:16:44.240]  而可能是在總督裏面
[00:16:44.240 --> 00:16:46.240]  有一些軍營
[00:16:46.240 --> 00:16:50.240]  這些軍營是由總督來管轄的
[00:16:50.240 --> 00:16:52.240]  我們記得保羅也試過
[00:16:52.240 --> 00:16:54.240]  因為有人想謀殺他
[00:16:54.240 --> 00:16:56.240]  想設計來陷害他
[00:16:56.240 --> 00:16:57.240]  想殺他的時候
[00:16:57.240 --> 00:17:01.240]  也是有一營的軍來護送他
[00:17:01.240 --> 00:17:03.240]  由耶路撒冷上該塞尼亞
[00:17:03.240 --> 00:17:05.240]  所以那個營可能
[00:17:05.240 --> 00:17:08.240]  人數也不少
[00:17:08.240 --> 00:17:10.240]  我不知道你以前
[00:17:10.240 --> 00:17:12.240]  無論你是工作也好
[00:17:12.240 --> 00:17:13.240]  學校也好
[00:17:13.240 --> 00:17:14.240]  甚至我以前在醫院也好
[00:17:14.240 --> 00:17:17.240]  有沒有一些出了名的
[00:17:17.240 --> 00:17:20.240]  你一說出名字
[00:17:20.240 --> 00:17:22.240]  那些人就說
[00:17:22.240 --> 00:17:24.240]  哦 你是誰呢
[00:17:24.240 --> 00:17:26.240]  人不認識你也聽過那個名字
[00:17:26.240 --> 00:17:29.240]  我相信當時他們在討論
[00:17:29.240 --> 00:17:31.240]  在談論的時候
[00:17:31.240 --> 00:17:35.240]  因為軍營是一個比較密封的地方
[00:17:35.240 --> 00:17:37.240]  也是令到保羅
[00:17:37.240 --> 00:17:39.240]  這個這麼特別的人物
[00:17:39.240 --> 00:17:41.240]  他所做的事情
[00:17:41.240 --> 00:17:44.240]  能夠在軍營裏面被傳開
[00:17:44.240 --> 00:17:46.240]  而這件事對福音有利
[00:17:46.240 --> 00:17:50.240]  因為無論你六個小時對著保羅
[00:17:50.240 --> 00:17:53.240]  你猜保羅會和他看哪本書呢
[00:17:53.240 --> 00:17:57.240]  你什麼時候輪班
[00:17:57.240 --> 00:17:59.240]  一個星期給你放一天假
[00:17:59.240 --> 00:18:01.240]  連續兩個星期
[00:18:01.240 --> 00:18:05.240]  你就可以看完十二次的福音四次元經
[00:18:05.240 --> 00:18:07.240]  所以我相信保羅
[00:18:07.240 --> 00:18:10.240]  一定會和他分享
[00:18:10.240 --> 00:18:12.240]  還有那些人也會很有興趣
[00:18:12.240 --> 00:18:16.240]  為什麼這個本來是一個這麼高的法理賽人
[00:18:16.240 --> 00:18:18.240]  一個老師級
[00:18:18.240 --> 00:18:21.240]  今天會淪落到成為一個階下囚
[00:18:21.240 --> 00:18:23.240]  雖然被軟禁
[00:18:23.240 --> 00:18:25.240]  而這個是
[00:18:25.240 --> 00:18:29.240]  他還說全軍營裏面和其餘的人
[00:18:29.240 --> 00:18:32.240]  我相信軍營裏一定有很多雜務的人
[00:18:32.240 --> 00:18:34.240]  一定有很多工作人員
[00:18:34.240 --> 00:18:36.240]  未必會見到保羅
[00:18:36.240 --> 00:18:38.240]  但他們就是這樣聽聞
[00:18:38.240 --> 00:18:44.240]  我不知道我以前在醫院算不算出名
[00:18:44.240 --> 00:18:47.240]  可能我就說那個
[00:18:47.240 --> 00:18:50.240]  試過到社監投訴那個
[00:18:50.240 --> 00:18:54.240]  可能都會有這些明星
[00:18:54.240 --> 00:18:56.240]  我想保羅就是因為這樣
[00:18:56.240 --> 00:18:59.240]  慢慢在整個軍營裏面被認識
[00:18:59.240 --> 00:19:00.240]  被知道
[00:19:00.240 --> 00:19:02.240]  當保羅被認識的時候
[00:19:02.240 --> 00:19:04.240]  其實他帶著的耶穌基督
[00:19:04.240 --> 00:19:06.240]  那種使命
[00:19:06.240 --> 00:19:08.240]  我相信一定不會隱藏
[00:19:08.240 --> 00:19:10.240]  一定會知道
[00:19:10.240 --> 00:19:16.240]  而在福音來擴展興旺的消息下
[00:19:16.240 --> 00:19:17.240]  有兩部份
[00:19:17.240 --> 00:19:19.240]  這裏只是其中一部份
[00:19:19.240 --> 00:19:23.240]  而第二部份就是講到那些弟兄
[00:19:23.240 --> 00:19:25.240]  主裏面的弟兄
[00:19:25.240 --> 00:19:28.240]  他們說因為見到保羅
[00:19:28.240 --> 00:19:30.240]  減量增加
[00:19:30.240 --> 00:19:34.240]  他的「篤信不疑」就是他的信心
[00:19:34.240 --> 00:19:35.240]  有了信心
[00:19:35.240 --> 00:19:41.240]  以致他們放膽不怕去傳道
[00:19:41.240 --> 00:19:45.240]  而有些翻譯
[00:19:45.240 --> 00:19:48.240]  我比較喜歡另外一個翻譯本
[00:19:48.240 --> 00:19:52.240]  他說他在主裏面「篤信不疑」
[00:19:52.240 --> 00:19:55.240]  在主裏面他的信心增強了
[00:19:55.240 --> 00:19:58.240]  我們知道信心是有一個對象
[00:19:58.240 --> 00:20:00.240]  是對主的信心大了
[00:20:00.240 --> 00:20:03.240]  以致他放膽和不怕
[00:20:03.240 --> 00:20:08.240]  我們明白恐懼會令我們很多東西退縮
[00:20:08.240 --> 00:20:12.240]  特別恐懼會令我們損失
[00:20:12.240 --> 00:20:14.240]  會失去一些東西
[00:20:14.240 --> 00:20:15.240]  不知道是甚麼
[00:20:15.240 --> 00:20:16.240]  可能是財產
[00:20:16.240 --> 00:20:17.240]  可能是物質
[00:20:17.240 --> 00:20:18.240]  可能是健康
[00:20:18.240 --> 00:20:19.240]  可能是前途
[00:20:19.240 --> 00:20:21.240]  可能是自由
[00:20:21.240 --> 00:20:26.240]  會令我們卻步
[00:20:26.240 --> 00:20:30.240]  在主的使命的呼召下
[00:20:30.240 --> 00:20:34.240]  和實踐主的呼召
[00:20:34.240 --> 00:20:37.240]  或完成主的呼召
[00:20:37.240 --> 00:20:39.240]  這兩者之間
[00:20:39.240 --> 00:20:41.240]  為何我們知道而不去做
[00:20:41.240 --> 00:20:43.240]  可能裏面的恐懼
[00:20:43.240 --> 00:20:46.240]  就是我擔心
[00:20:46.240 --> 00:20:50.240]  我怕我會失去
[00:20:50.240 --> 00:20:52.240]  我要放棄一些東西
[00:20:52.240 --> 00:20:54.240]  以致我去完成神的使命
[00:20:54.240 --> 00:20:56.240]  保羅是其中一個例子
[00:20:56.240 --> 00:21:00.240]  他失去的是自由
[00:21:00.240 --> 00:21:03.240]  他屈指一算
[00:21:03.240 --> 00:21:06.240]  他在哥薩尼亞坐了兩年牢
[00:21:06.240 --> 00:21:10.240]  然後坐船去羅馬
[00:21:10.240 --> 00:21:13.240]  相信有些人去描述
[00:21:13.240 --> 00:21:16.240]  不是他一到埗的情況
[00:21:16.240 --> 00:21:18.240]  可能是一段時間
[00:21:18.240 --> 00:21:20.240]  甚至可能還接近尾聲
