
[00:00:00.000 --> 00:00:05.800]  今年教會的主題是童心建造,迎接復心。
[00:03:55.240 --> 00:03:58.960]  但那些跳舞的人,他們不是瘋了,
[00:03:58.960 --> 00:04:03.120]  他們是聽見了,他們聽見了音樂,
[00:04:03.120 --> 00:04:08.960]  他們就不能不動起來,甚至全身都要跳起來。
[00:04:08.960 --> 00:04:13.040]  同樣如果今天你看不見,你聽不見,
[00:04:13.040 --> 00:04:16.120]  你的靈裡就是死的,
[00:04:16.120 --> 00:04:22.120]  沒有任何一個理由可以叫你動起來,不是嗎?
[00:04:22.120 --> 00:04:25.520]  可是什麼時候一旦你開始看見了,
[00:04:25.520 --> 00:04:28.000]  你開始聽見了,
[00:04:28.000 --> 00:04:33.080]  我告訴你的生命就一定開始會動起來。
[00:04:33.080 --> 00:04:36.280]  所以今天當我在講信息之前,
[00:04:36.280 --> 00:04:39.400]  我要先放一段影片給你看,
[00:04:39.400 --> 00:04:44.080]  這是神在二十週年特會的時候,特別接了Cindy Jacob,
[00:04:44.080 --> 00:04:47.560]  向我們教會所發的預言,
[00:04:47.560 --> 00:04:50.240]  讓我們一同來看,
[00:04:50.240 --> 00:04:53.200]  看神在我們中間要做的事情,
[00:04:53.200 --> 00:04:58.040]  一同來聽,聽神要我們所做的工作,
[00:04:58.040 --> 00:05:00.240]  讓我們一同來先看,來。
[00:05:00.240 --> 00:05:07.120]  一種不平常的存在,
[00:05:07.120 --> 00:05:14.320]  進到我們當中,
[00:05:14.320 --> 00:05:19.640]  是一個有創造性的恩高。
[00:05:19.640 --> 00:05:29.960]  所以我在那邊默想,試圖形成一張八戒,
[00:05:29.960 --> 00:05:34.120]  因為劉同牧師說:
[00:05:34.120 --> 00:05:43.320]  「當聖靈降臨的時候,你就必得著能力。」
[00:05:43.320 --> 00:05:55.640]  現在有個新的五星節要臨到這個教會,
[00:05:55.640 --> 00:06:02.240]  進到這個運動裡,
[00:06:02.240 --> 00:06:08.720]  是一個神榮耀性的一個爆炸,
[00:06:08.720 --> 00:06:12.760]  而那些要發生的神蹟和奇事,
[00:06:12.760 --> 00:06:21.240]  是非常的不尋常,
[00:06:21.240 --> 00:06:27.160]  好像在阿根廷那樣,
[00:06:27.160 --> 00:06:32.960]  好像那個復興,
[00:06:32.960 --> 00:06:42.960]  那個復興會改變一切的事,
[00:06:42.960 --> 00:06:48.640]  主需要許多的工人,
[00:06:48.640 --> 00:06:51.440]  起來發光,
[00:06:51.440 --> 00:06:56.440]  因為神已經來了,
[00:06:56.440 --> 00:07:00.240]  主說我要釋放我的榮耀,
[00:07:00.240 --> 00:07:05.440]  那我要被尊崇,
[00:07:05.440 --> 00:07:10.160]  有這樣一個傳呼音的波浪,
[00:07:10.160 --> 00:07:14.920]  我看見這是一個收割的時期,
[00:07:14.920 --> 00:07:21.000]  當教會能夠倍增的成長,
[00:07:21.000 --> 00:07:25.440]  然後也說那個倍增在我們的祠堂上,
[00:07:25.440 --> 00:07:29.680]  然後說倍增在我們的恩高上,
[00:07:29.680 --> 00:07:38.960]  然後在我們的影響力上也要倍增。
[00:07:38.960 --> 00:07:41.360]  劉同牧師你要預備好,進入到白宮,
[00:07:41.360 --> 00:07:44.560]  進入到美國的國會醫院,你要預備好。
[00:07:44.560 --> 00:07:46.800]  然後主說,
[00:07:46.800 --> 00:07:54.560]  你的兒女們他們要被建立起來是充滿影響力的,
[00:07:54.560 --> 00:07:59.760]  你不能夠想像力的那種的水準,
[00:07:59.760 --> 00:08:10.760]  因為神的榮耀要通過亞裔能夠來好像慶祝這個國家,
[00:08:10.760 --> 00:08:19.640]  然後主說亞洲將會是亞裔將會抑制美國的管道,
[00:08:19.640 --> 00:08:31.640]  我要來釋放好像那個海嘯般的榮耀從這個西海岸一直到東海岸,
[00:08:31.640 --> 00:08:45.000]  將會有一天將會有生命和靈良堂們,
[00:08:45.000 --> 00:08:55.160]  然後他們會充滿美國的50州,甚至在墨西哥,
[00:08:55.160 --> 00:09:02.640]  你要預備好你要來去影響那個南美洲,
[00:09:02.640 --> 00:09:11.040]  然後把這個講西班牙話的也要交給你,
[00:09:11.040 --> 00:09:17.440]  到拉丁美洲你要進入到每一家每一戶去傳福音,
[00:09:17.440 --> 00:09:22.440]  我也把這個政府的鑰匙賜給你,
[00:09:22.440 --> 00:09:24.640]  主說我要把這個政府的鑰匙賜給你,
[00:09:24.640 --> 00:09:29.040]  在經濟上的鑰匙要給你,
[00:09:29.040 --> 00:09:33.640]  開始創業的鑰匙給你,
[00:09:33.640 --> 00:09:39.640]  再一次來致力宣教運動的鑰匙給你,
[00:09:39.640 --> 00:09:48.040]  最重要的是進入到人心的鑰匙,
[00:09:48.040 --> 00:09:51.240]  進入到人的靈魂裡面的鑰匙,
[00:09:51.240 --> 00:09:57.440]  到成千上萬的人因此而得救,
[00:09:57.440 --> 00:10:00.440]  將會有一天,
[00:10:00.440 --> 00:10:03.440]  我要來到這個教會,
[00:10:03.440 --> 00:10:10.440]  有這樣的體育館這樣的恩告要臨到我們,
[00:10:10.440 --> 00:10:18.040]  主說我要把進入到中國的鑰匙的門要賜給你,
[00:10:18.040 --> 00:10:24.040]  然後我要把這個鑰匙給你,
[00:10:24.040 --> 00:10:27.840]  能夠來舉辦所有的敬拜讚美的儀式,
[00:10:27.840 --> 00:10:29.840]  主耶和華說,
[00:10:29.840 --> 00:10:34.840]  我要建造我的教會,
[00:10:34.840 --> 00:10:36.840]  陰間的權勢不能勝過它,
[00:10:36.840 --> 00:10:42.440]  我要來負責你們所有的建堂的費用,
[00:10:42.440 --> 00:10:47.240]  我要來負責你們所有的擴展,
[00:10:47.240 --> 00:10:54.240]  眾人會說這是奇蹟,
[00:10:54.240 --> 00:10:56.240]  這是助於神的,
[00:10:56.240 --> 00:10:58.240]  是如此說,
[00:10:58.240 --> 00:11:03.240]  舉起我們的手,
[00:11:03.240 --> 00:11:07.240]  感謝讚美我們的主,
[00:11:07.240 --> 00:11:08.240]  在這些預言當中,
[00:11:08.240 --> 00:11:13.240]  我們看見有五件事情將要在我們中間發生的,
[00:11:13.240 --> 00:11:15.240]  第一件事情,
[00:11:15.240 --> 00:11:18.240]  他特別講到一個新的五旬節要降臨,
[00:11:18.240 --> 00:11:22.240]  跟你們說一個新的五旬節要降臨,
[00:11:22.240 --> 00:11:25.240]  什麼是新的五旬節呢?
[00:11:25.240 --> 00:11:26.240]  既然是新的,
[00:11:26.240 --> 00:11:30.240]  就表示是我們沒有經歷過的,
[00:11:30.240 --> 00:11:32.240]  就好像在初代教會,
[00:11:32.240 --> 00:11:35.240]  當第一個五旬節降臨的時候,
[00:11:35.240 --> 00:11:38.240]  那是一個嶄新的經驗,
[00:11:38.240 --> 00:11:40.240]  那不是人手所能策劃,
[00:11:40.240 --> 00:11:43.240]  也是沒有一個人所能夠想像的,
[00:11:43.240 --> 00:11:47.240]  同樣當我們看見整個教會的歷史當中,
[00:11:47.240 --> 00:11:51.240]  復興的主權也永遠是在於神,
[00:11:51.240 --> 00:11:54.240]  神雖然應許要降下復興,
[00:11:54.240 --> 00:11:55.240]  在我們中間,
[00:11:55.240 --> 00:11:56.240]  在第一五旬節裡面,
[00:11:56.240 --> 00:11:59.240]  神的時候跟神的方法,
[00:11:59.240 --> 00:12:01.240]  至終還是在神手中,
[00:12:01.240 --> 00:12:04.240]  我們人永遠無法發動復興,
[00:12:04.240 --> 00:12:07.240]  我們人也永遠無法策劃復興,
[00:12:07.240 --> 00:12:12.240]  我們只能夠預備我們自己來迎接復興的降臨,
[00:12:12.240 --> 00:12:15.240]  就好像初代的教會,
[00:12:15.240 --> 00:12:19.240]  在馬可樓上同心合一禱告,
[00:12:19.240 --> 00:12:22.240]  直到聖靈降臨為止,
[00:12:22.240 --> 00:12:25.240]  所以上個禮拜在禮拜三晚上禱告會,
[00:12:25.240 --> 00:12:26.240]  我特別請禱告會,
[00:12:26.240 --> 00:12:29.240]  為禮拜三晚上的禱告會來禱告,
[00:12:29.240 --> 00:12:33.240]  我們求神賜下火熱的靈,
[00:12:33.240 --> 00:12:35.240]  讓我們賜下渴慕的心,
[00:12:35.240 --> 00:12:37.240]  能夠抓住神的應許,
[00:12:37.240 --> 00:12:39.240]  來向神呼求,
[00:12:39.240 --> 00:12:42.240]  直到神在我們中間降下復興為止,
[00:12:42.240 --> 00:12:44.240]  我也鼓勵你今年,
[00:12:44.240 --> 00:12:47.240]  既然神在我們中間有這樣的應許,
[00:12:47.240 --> 00:12:49.240]  你今年就應當花時間,
[00:12:49.240 --> 00:12:52.240]  來參加禮拜三晚上的禱告會,
[00:12:52.240 --> 00:12:55.240]  既然神應許在我們中間有一個新的五旬節,
[00:12:55.240 --> 00:12:57.240]  讓我們像初代教會一樣,
[00:12:57.240 --> 00:12:59.240]  我們同心合一禱告,
[00:12:59.240 --> 00:13:03.240]  等候神的復興降臨在我們中間,
[00:13:03.240 --> 00:13:05.240]  但另一方面,
[00:13:05.240 --> 00:13:08.240]  Cindy也特別講到這個新的五旬節怎麼樣,
[00:13:08.240 --> 00:13:10.240]  她說好像什麼呢,
[00:13:10.240 --> 00:13:14.240]  好像阿根廷的大復興,
[00:13:14.240 --> 00:13:17.240]  當我們仔細在讀阿根廷大復興,
[00:13:17.240 --> 00:13:19.240]  所有發生的事情的時候,
[00:13:19.240 --> 00:13:20.240]  你就會發現,
[00:13:20.240 --> 00:13:24.240]  阿根廷大復興有兩個非常重要的特點,
[00:13:24.240 --> 00:13:26.240]  一個就是醫治,
[00:13:26.240 --> 00:13:29.240]  一個就是傳福音的施工,
[00:13:29.240 --> 00:13:30.240]  這兩件事情,
[00:13:30.240 --> 00:13:34.240]  在阿根廷大復興裡面是非常明顯,
[00:13:34.240 --> 00:13:39.240]  事實上阿根廷的大復興就是從醫治的工作開始,
[00:13:39.240 --> 00:13:41.240]  在1954年的時候,
[00:13:41.240 --> 00:13:45.240]  當阿根廷的教會開始經歷到一些神的工作,
[00:13:45.240 --> 00:13:48.240]  他們全國傳福音委員會,
[00:13:48.240 --> 00:13:52.240]  特別去邀請美國加州的一位牧者,
[00:13:52.240 --> 00:13:54.240]  傳福音的牧者,
[00:13:54.240 --> 00:13:55.240]  叫Tommy Hicks,
[00:13:55.240 --> 00:13:58.240]  希望他去主領佈道會,
[00:13:58.240 --> 00:14:01.240]  Tommy Hicks答應這個佈道會之後,
[00:14:01.240 --> 00:14:05.240]  神就向他說,你要到阿根廷,
[00:14:05.240 --> 00:14:12.240]  一定要租借一個兩萬五千人的大體育場,
[00:14:12.240 --> 00:14:15.240]  能夠在那裡辦大型的佈道會,
[00:14:15.240 --> 00:14:18.240]  而且你要去能夠借用廣播電台,
[00:14:18.240 --> 00:14:21.240]  借著廣播來傳福音,
[00:14:21.240 --> 00:14:23.240]  所以他把這樣一個消息,
[00:14:23.240 --> 00:14:27.240]  傳給全國他們當地的委員會,
[00:14:27.240 --> 00:14:31.240]  委員會一聽都覺得是完全不可能的事情,
[00:14:31.240 --> 00:14:33.240]  因為阿根廷的總統在那個時候,
[00:14:33.240 --> 00:14:37.240]  完全不支持任何傳福音的事工,
[00:14:37.240 --> 00:14:39.240]  而且在阿根廷那個時候,
[00:14:39.240 --> 00:14:41.240]  所有的體育場,
[00:14:41.240 --> 00:14:44.240]  廣播電台都掌握在政府手中,
[00:14:44.240 --> 00:14:48.240]  是不可能被基督教任何教會所借用的,
[00:14:48.240 --> 00:14:52.240]  所以Tommy Hicks就上了飛機去阿根廷,
[00:14:52.240 --> 00:14:54.240]  在飛機上,
[00:14:54.240 --> 00:14:59.240]  神就對他說,你要到阿根廷去找一個叫Peron的人,
[00:14:59.240 --> 00:15:01.240]  他會幫助你,
[00:15:01.240 --> 00:15:03.240]  能夠租借這個體育館,
[00:15:03.240 --> 00:15:05.240]  以及廣播電台,
[00:15:05.240 --> 00:15:08.240]  所以他在飛機上就問空中小姐說,
[00:15:08.240 --> 00:15:12.240]  請問你認不認得在阿根廷有個叫Peron的人,
[00:15:12.240 --> 00:15:14.240]  空中小姐對他說,
[00:15:14.240 --> 00:15:18.240]  阿根廷的總統就叫Peron,
[00:15:18.240 --> 00:15:21.240]  所以他一下了飛機對委員會說,
[00:15:21.240 --> 00:15:23.240]  神要我去見Peron總統,
[00:15:23.240 --> 00:15:25.240]  委員會說這是不可能的事情,
[00:15:25.240 --> 00:15:29.240]  因為Peron總統在那個時候是非常高傲的一個人,
[00:15:29.240 --> 00:15:33.240]  他們說連美國高級官員想要求見Peron總統,
[00:15:33.240 --> 00:15:35.240]  Peron都不接見,
[00:15:35.240 --> 00:15:38.240]  更何況你是小小的牧師,
[00:15:38.240 --> 00:15:40.240]  他怎麼會接見你,
[00:15:40.240 --> 00:15:42.240]  是不可能的事情,
[00:15:42.240 --> 00:15:45.240]  Tommy Hicks就一個人帶著翻譯,
[00:15:45.240 --> 00:15:48.240]  就直接到總統府去,
[00:15:48.240 --> 00:15:51.240]  警衛看到他拿著槍就對著他,
[00:15:51.240 --> 00:15:53.240]  說你來到幹什麼,
[00:15:53.240 --> 00:15:56.240]  於是Tommy Hicks就對著警衛說,
[00:15:56.240 --> 00:15:59.240]  神呼召他來到阿根廷這個國家,
[00:15:59.240 --> 00:16:04.240]  要在各個地方要舉辦醫治步道大會,
[00:16:04.240 --> 00:16:06.240]  這個警衛聽完之後,
[00:16:06.240 --> 00:16:08.240]  警衛就問他說,
[00:16:08.240 --> 00:16:12.240]  你是說你的神能夠醫治嗎?
[00:16:12.240 --> 00:16:13.240]  Tommy Hicks說,
[00:16:13.240 --> 00:16:17.240]  是的,我的神是一位醫治的救主,
[00:16:17.240 --> 00:16:19.240]  警衛立刻回答說,
[00:16:19.240 --> 00:16:22.240]  那請問你,你的神能夠醫治我嗎?
[00:16:22.240 --> 00:16:25.240]  原來這個警衛有長年的肝病,
[00:16:25.240 --> 00:16:28.240]  那一天他是非常的不舒服,
[00:16:28.240 --> 00:16:30.240]  你的神能夠醫治我嗎?
[00:16:30.240 --> 00:16:32.240]  Tommy Hicks就對他說,
[00:16:32.240 --> 00:16:34.240]  伸出你的手我要為你禱告,
[00:16:34.240 --> 00:16:37.240]  他就握著警衛的手為他禱告,
[00:16:37.240 --> 00:16:39.240]  正在禱告的時候,
[00:16:39.240 --> 00:16:42.240]  聖靈的江河就湧流在警衛的身上,
[00:16:42.240 --> 00:16:45.240]  立刻他身上所有的疼痛不舒服,
[00:16:45.240 --> 00:16:48.240]  完全都消失了,
[00:16:48.240 --> 00:16:50.240]  那個警衛非常的驚訝,
[00:16:50.240 --> 00:16:51.240]  那個警衛就說,
[00:16:51.240 --> 00:16:53.240]  明天你再來,
[00:16:53.240 --> 00:16:56.240]  我有辦法帶你見到總統,
[00:16:56.240 --> 00:16:58.240]  所以第二天他又來了,
[00:16:58.240 --> 00:17:03.240]  他一來就發現所有的高級官員,
[00:17:03.240 --> 00:17:06.240]  已經在門口等著他了,
[00:17:06.240 --> 00:17:08.240]  他們一見到Tommy Hicks,
[00:17:08.240 --> 00:17:11.240]  立刻把他帶到總統的辦公室去,
[00:17:11.240 --> 00:17:13.240]  一坐下來,
[00:17:13.240 --> 00:17:19.240]  總統就對他說,請問你的神能夠醫治我嗎?
[00:17:19.240 --> 00:17:24.240]  原來總統正在有一個非常嚴重的皮膚病,
[00:17:24.240 --> 00:17:27.240]  這醫生束手無策,
[00:17:27.240 --> 00:17:29.240]  找不到任何的原因,
[00:17:29.240 --> 00:17:32.240]  他全臉都是非常多的一些紅腫,
[00:17:32.240 --> 00:17:34.240]  他不敢見人,
[00:17:34.240 --> 00:17:37.240]  很多的日子已經不敢再公開露面,
[00:17:37.240 --> 00:17:39.240]  太難看了,
[00:17:39.240 --> 00:17:41.240]  可是無法醫治,
[00:17:41.240 --> 00:17:44.240]  他對他說,你的神能夠醫治我嗎?
[00:17:44.240 --> 00:17:46.240]  Tommy Hicks對總統說,
[00:17:46.240 --> 00:17:48.240]  我的神是醫治的救主,
[00:17:48.240 --> 00:17:50.240]  伸出你的手來,
[00:17:50.240 --> 00:17:52.240]  他就按著這個總統的手,
[00:17:52.240 --> 00:17:54.240]  為總統來禱告,
[00:17:54.240 --> 00:17:55.240]  當他在禱告的時候,
[00:17:55.240 --> 00:17:58.240]  聖靈醫治的江河就湧流,
[00:17:58.240 --> 00:18:00.240]  忽然間,剎那之間,
[00:18:00.240 --> 00:18:03.240]  這個總統的皮膚變得完全的潔白,
[00:18:03.240 --> 00:18:04.240]  完全的被恢復,
[00:18:04.240 --> 00:18:06.240]  Hallelujah!
[00:18:06.240 --> 00:18:10.240]  總統非常的驚訝,
[00:18:10.240 --> 00:18:12.240]  從那一天開始,
[00:18:12.240 --> 00:18:15.240]  Perón總統下令所有的體育場,
[00:18:15.240 --> 00:18:18.240]  廣播電台都作為福音步道所使用,
[00:18:18.240 --> 00:18:19.240]  Hallelujah!
[00:18:19.240 --> 00:18:20.240]  從那一天開始,
[00:18:20.240 --> 00:18:24.240]  神的大能就開始復興的能力,
[00:18:24.240 --> 00:18:26.240]  彰顯在整個阿根廷,
[00:18:26.240 --> 00:18:30.240]  每一場步道會都帶來極大復興的浪潮,
[00:18:30.240 --> 00:18:31.240]  Hallelujah!
[00:18:31.240 --> 00:18:33.240]  我們看見阿根廷的復興,
[00:18:33.240 --> 00:18:35.240]  就是從醫治開始的,
[00:18:35.240 --> 00:18:37.240]  阿根廷的大復興,
[00:18:37.240 --> 00:18:40.240]  就是在傳福音的事工上被上帝所使用,
[00:18:40.240 --> 00:18:42.240]  我們看見在其他的地區,
[00:18:42.240 --> 00:18:44.240]  很多的復興的工作,
[00:18:44.240 --> 00:18:47.240]  最多只能持續兩三年,
[00:18:47.240 --> 00:18:49.240]  可是阿根廷的大復興不一樣,
[00:18:49.240 --> 00:18:53.240]  阿根廷的大復興持續了二十多年,
[00:18:53.240 --> 00:18:56.240]  我相信最主要的原因,
[00:18:56.240 --> 00:18:59.240]  就是因為他們看重傳福音的工作,
[00:18:59.240 --> 00:19:01.240]  看重醫治的事工,
[00:19:01.240 --> 00:19:06.240]  他們不是一個只是注重內在自我滿足的一種復興,
[00:19:06.240 --> 00:19:11.240]  而是注重一種外展導向的復興,
[00:19:11.240 --> 00:19:14.240]  這也是為什麼今年我們決定,
[00:19:14.240 --> 00:19:16.240]  也因為這樣一個Prophecy,
[00:19:16.240 --> 00:19:21.240]  我們決定今年我們會重新恢復二十一天醫治步道大會,
[00:19:21.240 --> 00:19:23.240]  Amen!
[00:19:23.240 --> 00:19:26.240]  Hallelujah!
[00:19:26.240 --> 00:19:30.240]  如果說神在我們中間要降下一個新的五旬節,
[00:19:30.240 --> 00:19:32.240]  像阿根廷的復興一樣的話,
[00:19:32.240 --> 00:19:37.240]  我們就不能只是坐在這裡等候神來工作,
[00:19:37.240 --> 00:19:40.240]  我們必須要起來用信心來等候,
[00:19:40.240 --> 00:19:43.240]  用行動來等候神,
[00:19:43.240 --> 00:19:47.240]  事實上你還記得剛才Cindy特別講到新的五旬節的時候,
[00:19:47.240 --> 00:19:53.240]  她特別提到神需要很多的工人,
[00:19:53.240 --> 00:19:54.240]  換句話說,
[00:19:54.240 --> 00:19:57.240]  好像神今天在等候我們,
[00:19:57.240 --> 00:19:59.240]  我們以為我們是在等候神,
[00:19:59.240 --> 00:20:00.240]  其實錯了,
[00:20:00.240 --> 00:20:04.240]  其實是神在等候我們起來與祂同工,
[00:20:04.240 --> 00:20:05.240]  你知道嗎?
[00:20:05.240 --> 00:20:08.240]  什麼時候我們能夠為主興起的時候,
[00:20:08.240 --> 00:20:12.240]  神就要在我們中間彰顯祂的大能,
[00:20:12.240 --> 00:20:13.240]  Amen!
[00:20:13.240 --> 00:20:15.240]  所以第一個我們看見,
[00:20:15.240 --> 00:20:17.240]  新的五旬節要降臨,
[00:20:17.240 --> 00:20:18.240]  Hallelujah!
[00:20:18.240 --> 00:20:23.240]  第二個,宣教職堂的事工要繼續擴展,
[00:20:23.240 --> 00:20:25.240]  跟女朋友說宣教職堂的事工要繼續擴展,
[00:20:25.240 --> 00:20:28.240]  跟她說,
[00:20:28.240 --> 00:20:31.240]  感謝神曾在過去二十年帶領我們教會,
[00:20:31.240 --> 00:20:36.240]  在宣教職堂的事工有非常突破性的成長,
[00:20:36.240 --> 00:20:38.240]  我們進入了二十個國家,
[00:20:38.240 --> 00:20:41.240]  拓展了一百五十間分堂,
[00:20:41.240 --> 00:20:44.240]  本來在去年我們慶祝二十週年的時候,
[00:20:44.240 --> 00:20:47.240]  我心裡就在想,
[00:20:47.240 --> 00:20:49.240]  走過了二十年,
[00:20:49.240 --> 00:20:50.240]  進入二十個國家,
[00:20:50.240 --> 00:20:53.240]  現在總算可以休息一下,
[00:20:53.240 --> 00:20:55.240]  喘口氣吧!
[00:20:55.240 --> 00:20:59.240]  沒想到Cindy Jacob一上台就劈哩啪啦,
[00:20:59.240 --> 00:21:05.240]  一連串講到神在各處要為我們預備敞開的門,
[00:21:05.240 --> 00:21:08.240]  你知道一開始當我在那裡聽的時候,
[00:21:08.240 --> 00:21:11.240]  我真的有一點很惶恐,
[00:21:11.240 --> 00:21:13.240]  我說這真的嗎?
[00:21:13.240 --> 00:21:14.240]  可是我告訴你,
[00:21:14.240 --> 00:21:18.240]  當她講到南美洲的時候你還記得,
[00:21:18.240 --> 00:21:22.240]  我的心真的非常被震撼,
[00:21:22.240 --> 00:21:27.240]  因為可能連你們都不知道這件事情,
[00:21:27.240 --> 00:21:31.240]  這麼多年來我們教會在做宣教職堂的工作,
[00:21:31.240 --> 00:21:34.240]  我們遍佈了五大洋洲,
[00:21:34.240 --> 00:21:39.240]  歐洲、亞洲、非洲、大洋洲、北美洲,
[00:21:39.240 --> 00:21:41.240]  唯獨一個洋洲,
[00:21:41.240 --> 00:21:43.240]  一間分堂都沒有,
[00:21:43.240 --> 00:21:44.240]  是哪裡呢?
[00:21:44.240 --> 00:21:46.240]  南美洲,
[00:21:46.240 --> 00:21:49.240]  一間分堂都沒有,
[00:21:49.240 --> 00:21:55.240]  那一天當我站在那裡聽到Cindy特別講南美洲的時候,
[00:21:55.240 --> 00:21:56.240]  我真的很震撼,
[00:21:56.240 --> 00:21:59.240]  我知道這一定是從神而來,
[00:21:59.240 --> 00:22:02.240]  因為只有神知道,
[00:22:02.240 --> 00:22:05.240]  所以再一次提醒我們說,
[00:22:05.240 --> 00:22:07.240]  現在不是休息的時候,
[00:22:07.240 --> 00:22:09.240]  不是喘氣的時候,
[00:22:09.240 --> 00:22:12.240]  現在是繼續向前的時候,
[00:22:12.240 --> 00:22:18.240]  無論現今的時代多麼的艱難,
[00:22:18.240 --> 00:22:22.240]  無論恐怖份子的威脅是何等的可怕,
[00:22:22.240 --> 00:22:25.240]  前兩天你還記得在Burkina Faso,
[00:22:25.240 --> 00:22:26.240]  布吉納法索,
[00:22:26.240 --> 00:22:29.240]  一個旅館的人質被劫持,
[00:22:29.240 --> 00:22:31.240]  你聽到這個新聞嗎?
[00:22:31.240 --> 00:22:33.240]  我打開新聞看到這個,
[00:22:33.240 --> 00:22:35.240]  一看那個旅館很面熟,
[00:22:35.240 --> 00:22:36.240]  我就住在那個旅館,
