
[00:00:00.000 --> 00:00:02.760]  感謝主,我們今天可以一同去敬拜上帝。
[00:02:07.080 --> 00:02:10.760]  今季開始,我們會看哥倫多後書,
[00:02:10.760 --> 00:02:15.960]  教會定的題目是《祈求福興,顯揚香氣》。
[00:02:15.960 --> 00:02:23.800]  回到今天的經卷,哥倫多後書是一封很扎心的書卷,
[00:02:23.800 --> 00:02:29.800]  當中仕途保羅和教會的情表露無遺。
[00:02:29.800 --> 00:02:35.080]  這封信,如果我的說法就是一封激情和滿有淚水的信,
[00:02:35.080 --> 00:02:39.200]  因爲當中正正顯到上帝的愛透過仕途保羅,
[00:02:39.200 --> 00:02:42.440]  如何和屬於他的羣體去分享。
[00:02:42.440 --> 00:02:48.040]  講到福興,其實越來越發覺一個很關鍵的元素是很重要的。
[00:02:48.040 --> 00:02:54.840]  是什麼?是覺醒,一種意識的感應。
[00:02:54.840 --> 00:02:58.840]  我們如果沒有覺醒,其實何來福興呢?
[00:02:58.840 --> 00:03:02.440]  所以我們今天會看哥倫多後書這段經文的時候,
[00:03:02.440 --> 00:03:06.040]  特別去到第十三章,我們會講三個元素,
[00:03:06.040 --> 00:03:09.560]  但講之前要講一點哥倫多後書的背景,
[00:03:09.560 --> 00:03:11.720]  一定和仕途保羅有關係。
[00:03:11.720 --> 00:03:14.840]  仕途保羅有好幾次宣教。
[00:03:14.840 --> 00:03:18.680]  仕途行轉幫我們七六成爲總共四次。
[00:03:18.680 --> 00:03:23.960]  如果你對《新約概論》、《ABC》沒有遺忘的,
[00:03:23.960 --> 00:03:26.200]  都會記得在第二次宣教裏面,
[00:03:26.200 --> 00:03:31.320]  保羅就分別創立了哥倫多教會和爾弗所教會,
[00:03:31.320 --> 00:03:32.840]  大概這個年份。
[00:03:32.840 --> 00:03:37.640]  他對兩間教會附上很多牧羊的情懷,
[00:03:37.640 --> 00:03:44.280]  因爲他分別停留在兩間教會,當時其實都挺長日子的,
[00:03:44.280 --> 00:03:50.600]  接近一年半,後來在爾弗所教會有三年之久。
[00:03:50.600 --> 00:03:55.880]  所以保羅是很有份量去和他講出一些肺腑之言,
[00:03:55.880 --> 00:03:59.320]  因爲愛之心,自不言責之切。
[00:03:59.320 --> 00:04:02.520]  去到第三次宣教了,大概這個年份,
[00:04:02.520 --> 00:04:07.080]  保羅去到爾弗所就知道哥倫多教會發生很多
[00:04:07.080 --> 00:04:11.160]  奇彌古怪的問題,影響他們的屬靈生命。
[00:04:11.160 --> 00:04:13.480]  所以保羅寫了哥倫多前書。
[00:04:13.480 --> 00:04:16.680]  在爾弗所停留一段長時間內,
[00:04:16.680 --> 00:04:19.560]  他都應該根據《新約學者》的分析,
[00:04:19.560 --> 00:04:23.000]  他祕密造訪了哥倫多教會,
[00:04:23.000 --> 00:04:26.520]  寫了一封嚴厲或者流淚的信,
[00:04:26.520 --> 00:04:28.840]  但這封信當然違失了。
[00:04:28.840 --> 00:04:31.000]  後來他宣教尾段,
[00:04:31.000 --> 00:04:34.360]  大概這個年份他去到馬其頓,
[00:04:34.360 --> 00:04:37.640]  就寫下哥倫多後書。
[00:04:37.640 --> 00:04:42.040]  當然這封信很扎心,
[00:04:42.040 --> 00:04:44.280]  但同一時間因爲他知道,
[00:04:44.280 --> 00:04:46.600]  透過提多他的好拍檔,
[00:04:46.600 --> 00:04:49.080]  知道哥倫多教會有人悔改。
[00:04:49.080 --> 00:04:54.440]  所以這封信當中洋溢的,
[00:04:54.440 --> 00:04:57.720]  正正就是他這種感恩的情懷。
[00:04:57.720 --> 00:05:00.040]  但當然哥倫多教會里面,
[00:05:00.040 --> 00:05:04.280]  有很多未處理好的靈性的問題,
[00:05:04.280 --> 00:05:06.360]  保羅繼續透過這封信,
[00:05:06.360 --> 00:05:08.360]  在嚴厲斥責之下,
[00:05:08.360 --> 00:05:10.360]  繼續有愛心的提醒,
[00:05:10.360 --> 00:05:12.600]  虧勸和復活。
[00:05:12.600 --> 00:05:15.560]  哥倫多後書十到十三章,
[00:05:15.560 --> 00:05:17.560]  去到這個尾段,
[00:05:17.560 --> 00:05:22.840]  大概大部分的中欄都會跟我們說,
[00:05:22.840 --> 00:05:26.440]  保羅勸勉和警告哥倫多教會,
[00:05:26.440 --> 00:05:28.680]  分別答辯批評者,
[00:05:28.680 --> 00:05:31.800]  討論到一班人叫做超級仕途,
[00:05:31.800 --> 00:05:33.320]  省下我們會講少少。
[00:05:33.320 --> 00:05:36.120]  講到保羅會再次去探訪他們,
[00:05:36.120 --> 00:05:37.800]  如果他們再不悔改,
[00:05:37.800 --> 00:05:42.920]  保羅會落實執行他們的仕途權柄。
[00:05:42.920 --> 00:05:45.960]  哥倫多後書的特色是什麼呢?
[00:05:45.960 --> 00:05:47.960]  很多辯證,
[00:05:47.960 --> 00:05:49.960]  很多修辭技巧,
[00:05:49.960 --> 00:05:51.560]  很多反問。
[00:05:51.560 --> 00:05:54.920]  所以一般如果我們只看哥倫多前書,
[00:05:54.920 --> 00:05:57.240]  甚至你聽主席也好,
[00:05:57.240 --> 00:05:58.680]  我待會讀些經文也好,
[00:05:58.680 --> 00:06:00.920]  你會覺得爲什麼保羅在講什麼呢?
[00:06:00.920 --> 00:06:02.920]  好像你不容易跟。
[00:06:02.920 --> 00:06:05.480]  所以鼓勵大家,
[00:06:05.480 --> 00:06:07.480]  如果可以的話打開聖經,
[00:06:07.480 --> 00:06:09.480]  可能就會容易點去跟到,
[00:06:09.480 --> 00:06:12.520]  無論是實體版或者是電子版。
[00:06:12.520 --> 00:06:19.880]  當時哥倫多教會對保羅的質疑是越來越深,
[00:06:19.880 --> 00:06:22.920]  之間的信任度很低。
[00:06:22.920 --> 00:06:26.280]  保羅強調自己雖然有很多限制,
[00:06:26.280 --> 00:06:27.320]  有軟弱,
[00:06:27.320 --> 00:06:30.760]  但上帝給他的即視是榮耀的。
[00:06:30.760 --> 00:06:36.760]  而在過程中討論了一批敵視保羅的人,
[00:06:36.760 --> 00:06:37.960]  這批是什麼人呢?
[00:06:37.960 --> 00:06:39.160]  新的學者跟我們分析,
[00:06:39.160 --> 00:06:41.160]  應該是猶太信徒,
[00:06:41.160 --> 00:06:44.360]  以自己承扎摩西的即視爲榮,
[00:06:44.360 --> 00:06:48.360]  自己繼承摩西那種祭司,
[00:06:48.360 --> 00:06:50.360]  那種有權柄的服侍。
[00:06:50.360 --> 00:06:52.360]  所以經常誇耀自己的地位,
[00:06:52.360 --> 00:06:54.360]  則中的是神蹟歧視,
[00:06:54.360 --> 00:06:56.360]  和一些誤尋常,
[00:06:56.360 --> 00:06:58.360]  歧來的經驗,
[00:06:58.360 --> 00:07:00.360]  這些經驗就是上帝祝福了。
[00:07:00.360 --> 00:07:04.360]  這些就是敵視保羅的人所花要的。
[00:07:04.360 --> 00:07:10.360]  這批人也是很推崇希羅文化裏面的修辭技巧,
[00:07:10.360 --> 00:07:14.360]  經常以強者的姿態去操控教會,
[00:07:14.360 --> 00:07:16.360]  希望可以獨領風騷。
[00:07:16.360 --> 00:07:18.360]  這批人是什麼人呢?
[00:07:18.360 --> 00:07:24.360]  後書到了十三章尾段,
[00:07:24.360 --> 00:07:26.360]  出現了兩次描述這批人,
[00:07:26.360 --> 00:07:28.360]  叫超級仕途。
[00:07:28.360 --> 00:07:32.360]  十一章十三節還這麼說:
[00:07:32.360 --> 00:07:34.360]  那樣的人是假仕途,
[00:07:34.360 --> 00:07:36.360]  行是鬼詐,
[00:07:36.360 --> 00:07:38.360]  裝作基督的仕途。
[00:07:38.360 --> 00:07:42.360]  所以這批人的教導其實是虛假的,
[00:07:42.360 --> 00:07:44.360]  其實是在破壞教會的屬靈生命成長。
[00:07:44.360 --> 00:07:48.360]  所以保羅都很斬釘截鐵,
[00:07:48.360 --> 00:07:50.360]  說這批人是假仕途。
[00:07:50.360 --> 00:07:52.360]  他們認爲保羅是柔弱,
[00:07:52.360 --> 00:07:54.360]  貧窮,
[00:07:54.360 --> 00:07:56.360]  而保羅的確當時不夠錢花,
[00:07:56.360 --> 00:07:58.360]  教會也不夠錢花,
[00:07:58.360 --> 00:08:00.360]  所以保羅到了第八章,
[00:08:00.360 --> 00:08:02.360]  第九章,
[00:08:02.360 --> 00:08:04.360]  大家可能說他熟識的經文,
[00:08:04.360 --> 00:08:08.360]  就會說捐獻的事,
[00:08:08.360 --> 00:08:10.360]  說奉獻的事。
[00:08:10.360 --> 00:08:12.360]  保羅在那麼多後書,
[00:08:12.360 --> 00:08:14.360]  經常說自己受苦,失敗。
[00:08:14.360 --> 00:08:18.360]  所以這批超級仕途就認定保羅是柔弱的,
[00:08:18.360 --> 00:08:20.360]  沒有風采的,
[00:08:20.360 --> 00:08:22.360]  沒有魅力的,
[00:08:22.360 --> 00:08:24.360]  不出色的港員,
[00:08:24.360 --> 00:08:26.360]  他們輕視保羅,
[00:08:26.360 --> 00:08:28.360]  因爲保羅他們覺得沒有權能,
[00:08:28.360 --> 00:08:30.360]  我們就不同。
[00:08:30.360 --> 00:08:34.360]  同時他們刻意希望在這個時刻,
[00:08:34.360 --> 00:08:38.360]  加劇羣體和保羅之間的誤解,
[00:08:38.360 --> 00:08:40.360]  特別因爲保羅是宣教士的身份,
[00:08:40.360 --> 00:08:42.360]  經常要風神託託,
[00:08:42.360 --> 00:08:44.360]  到處去宣講,
[00:08:44.360 --> 00:08:46.360]  去宣教,
[00:08:46.360 --> 00:08:48.360]  去建立不同地方的教會,
[00:08:48.360 --> 00:08:50.360]  趁保羅不在的時候,
[00:08:50.360 --> 00:08:52.360]  他們希望取替保羅的地位。
[00:08:52.360 --> 00:08:56.360]  今天是唐慶主日,
[00:08:56.360 --> 00:08:58.360]  我們所祈求的,
[00:08:58.360 --> 00:09:00.360]  就是要你們復興,
[00:09:00.360 --> 00:09:02.360]  有三方面的覺醒,
[00:09:02.360 --> 00:09:04.360]  我想和大家分享。
[00:09:04.360 --> 00:09:06.360]  第一方面,
[00:09:06.360 --> 00:09:08.360]  根據這段經文,
[00:09:08.360 --> 00:09:10.360]  保羅提到很多教會的信徒要醒察,
[00:09:10.360 --> 00:09:12.360]  特別是對自己的信仰。
[00:09:12.360 --> 00:09:14.360]  聖經描述到是,
[00:09:14.360 --> 00:09:18.360]  你們總要醒察自己是否在信仰生活中,
[00:09:18.360 --> 00:09:20.360]  你們要考驗自己。
[00:09:20.360 --> 00:09:22.360]  特別強調的是,
[00:09:22.360 --> 00:09:26.360]  信徒要自己審視自己的信仰狀態。
[00:09:26.360 --> 00:09:28.360]  所以,
[00:09:28.360 --> 00:09:30.360]  中文翻譯得很準確,
[00:09:30.360 --> 00:09:32.360]  要醒察自己,
[00:09:32.360 --> 00:09:34.360]  要考驗自己,
[00:09:34.360 --> 00:09:36.360]  你看看你們自己的信仰狀況。
[00:09:36.360 --> 00:09:38.360]  的確,
[00:09:38.360 --> 00:09:40.360]  出現了三次強調自己這個字。
[00:09:40.360 --> 00:09:42.360]  很希望,
[00:09:42.360 --> 00:09:44.360]  哥羅多教會的信徒,
[00:09:44.360 --> 00:09:46.360]  不僅是歧視其他的侍奉者,
[00:09:46.360 --> 00:09:50.360]  或者詆譭其他的侍奉者。
[00:09:50.360 --> 00:09:52.360]  他們要做的,
[00:09:52.360 --> 00:09:54.360]  是對自己的信仰狀況,
[00:09:54.360 --> 00:09:56.360]  要徹底審視。
[00:09:56.360 --> 00:09:58.360]  坦白說,
[00:09:58.360 --> 00:10:00.360]  如果我這樣讀第十三章五節,
[00:10:00.360 --> 00:10:02.360]  可能你們不太明白,
[00:10:02.360 --> 00:10:04.360]  保羅的語氣。
[00:10:04.360 --> 00:10:06.360]  如果按照哥羅多後書,
[00:10:06.360 --> 00:10:08.360]  到第十章最後幾章的經文,
[00:10:08.360 --> 00:10:10.360]  保羅是非常嚴厲的語氣。
[00:10:10.360 --> 00:10:12.360]  用廣東話,
[00:10:12.360 --> 00:10:14.360]  可能是這樣翻譯的。
[00:10:14.360 --> 00:10:16.360]  你看看自己像什麼,
[00:10:16.360 --> 00:10:18.360]  做了基督徒這麼久,
[00:10:18.360 --> 00:10:20.360]  你的信仰狀況,
[00:10:20.360 --> 00:10:22.360]  有沒有建立人?
[00:10:22.360 --> 00:10:24.360]  拜託你們,
[00:10:24.360 --> 00:10:26.360]  檢視一下自己的信仰,
[00:10:26.360 --> 00:10:28.360]  反省一下。
[00:10:28.360 --> 00:10:30.360]  可能語氣是這麼重的,
[00:10:30.360 --> 00:10:32.360]  他們收起這封信的時候,
[00:10:32.360 --> 00:10:34.360]  他們應該是戰鬥,
[00:10:34.360 --> 00:10:36.360]  應該是要審查的。
[00:10:36.360 --> 00:10:38.360]  第五節,
[00:10:38.360 --> 00:10:40.360]  原本的鋪排是,
[00:10:40.360 --> 00:10:42.360]  你們自己要審查,
[00:10:42.360 --> 00:10:44.360]  完全相同的句子結構,
[00:10:44.360 --> 00:10:46.360]  當然動詞不同,
[00:10:46.360 --> 00:10:48.360]  分別是這樣說的時候,
[00:10:48.360 --> 00:10:50.360]  正正是強調,
[00:10:50.360 --> 00:10:52.360]  他們要去檢視自身,
[00:10:52.360 --> 00:10:54.360]  是不是還是信仰裏面,
[00:10:54.360 --> 00:10:58.360]  是不是還是符合基督徒的身份。
[00:10:58.360 --> 00:11:00.360]  你們不應該,
[00:11:00.360 --> 00:11:02.360]  你們豈不是應該知道兩件事嗎?
[00:11:02.360 --> 00:11:04.360]  我 highlight 的地方,
[00:11:04.360 --> 00:11:08.360]  有耶穌基督在你們裏面。
[00:11:08.360 --> 00:11:10.360]  丁姐妹,每一個基督徒,
[00:11:10.360 --> 00:11:12.360]  都有耶穌基督的生命,
[00:11:12.360 --> 00:11:14.360]  在你們裏面。
[00:11:14.360 --> 00:11:16.360]  他們不可以忘記,
[00:11:16.360 --> 00:11:18.360]  耶穌基督在你們裏面,
[00:11:18.360 --> 00:11:20.360]  正正代表着上帝的同在,
[00:11:20.360 --> 00:11:22.360]  上帝樂意與人同行,
[00:11:22.360 --> 00:11:24.360]  上帝樂意陪同人經歷,
[00:11:24.360 --> 00:11:26.360]  人生的高低,
[00:11:26.360 --> 00:11:30.360]  高低,高山低谷。
[00:11:30.360 --> 00:11:32.360]  他們豈不是應該知道,
[00:11:32.360 --> 00:11:34.360]  他們是要經得起考驗嗎?
[00:11:34.360 --> 00:11:36.360]  而不是經不起考驗。
[00:11:36.360 --> 00:11:40.360]  「經不起考驗」這個詞,
[00:11:40.360 --> 00:11:42.360]  到了第十三章,
[00:11:42.360 --> 00:11:44.360]  就是其中一種修辭技巧,
[00:11:44.360 --> 00:11:46.360]  都挺嚇人去看的。
[00:11:46.360 --> 00:11:48.360]  特別在《高郎島後書》,
[00:11:48.360 --> 00:11:50.360]  不要理那些怪手字,
[00:11:50.360 --> 00:11:52.360]  這裏頭影片看不到。
[00:11:52.360 --> 00:11:54.360]  「經不起考驗」出現了三次,
[00:11:54.360 --> 00:11:56.360]  這個犀利文形容詞。
[00:11:56.360 --> 00:12:00.360]  「解作測試失敗,
[00:12:00.360 --> 00:12:04.360]  不能通過信心的考驗」。
[00:12:04.360 --> 00:12:08.360]  每一次出現都有少少不同的側重點,
[00:12:08.360 --> 00:12:10.360]  正正就是顯明保羅,
[00:12:10.360 --> 00:12:12.360]  如何運用他的修辭技巧,
[00:12:12.360 --> 00:12:16.360]  去說一些高郎多教會的信徒,
[00:12:16.360 --> 00:12:20.360]  同一時間希望他們深切懊悔,
[00:12:20.360 --> 00:12:22.360]  反省自己的信仰狀況。
[00:12:22.360 --> 00:12:24.360]  用回第六節做例子,
[00:12:24.360 --> 00:12:26.360]  保羅說道:
[00:12:26.360 --> 00:12:28.360]  「我希望你們知道,
[00:12:28.360 --> 00:12:30.360]  我們並不是經不起考驗的。」
[00:12:30.360 --> 00:12:32.360]  保羅在用自己,
[00:12:32.360 --> 00:12:38.360]  和提多一班努力建立高郎多教會的信徒,
[00:12:38.360 --> 00:12:40.360]  的生命做例子。
[00:12:40.360 --> 00:12:43.360]  保羅說自己不是經不起考驗的,
[00:12:43.360 --> 00:12:46.360]  自己是經得過信心的測試的。
[00:12:46.360 --> 00:12:48.360]  保羅和他的同工,
[00:12:48.360 --> 00:12:51.360]  因爲對主有真誠的信靠,
[00:12:51.360 --> 00:12:54.360]  深信自己絕對是經得起考驗的。
[00:12:54.360 --> 00:12:56.360]  一份確信,一份覺醒,
[00:12:56.360 --> 00:13:00.360]  都是從保羅自己的生命去作見證。
[00:13:00.360 --> 00:13:02.360]  到了第七節,很長的。
[00:13:02.360 --> 00:13:05.360]  我分開兩段給大家看。
[00:13:05.360 --> 00:13:07.360]  第一段是實體字那裏:
[00:13:07.360 --> 00:13:10.360]  「這不是要顯明我們是經得起考驗的,
[00:13:10.360 --> 00:13:13.360]  即使我們似乎經不起考驗也沒關係。」
[00:13:13.360 --> 00:13:15.360]  你讀中文的時候,
[00:13:15.360 --> 00:13:17.360]  你就會覺得很混亂。
[00:13:17.360 --> 00:13:19.360]  看希腆文也不差很遠的,
[00:13:19.360 --> 00:13:20.360]  也會有些混亂,
[00:13:20.360 --> 00:13:24.360]  如果你忘記保羅用的修辭技巧。
[00:13:24.360 --> 00:13:26.360]  我嘗試這樣給大家分析。
[00:13:26.360 --> 00:13:29.360]  保羅對比的是我們經得起考驗,
[00:13:29.360 --> 00:13:32.360]  我們很清楚自己的位置。
[00:13:32.360 --> 00:13:34.360]  但是你們怎樣呢?
[00:13:34.360 --> 00:13:37.360]  保羅對比的是,
[00:13:37.360 --> 00:13:42.360]  就算我們似乎像你們看爲軟弱、貧窮、
[00:13:42.360 --> 00:13:45.360]  視乎沒有什麼力量的人,
[00:13:45.360 --> 00:13:49.360]  就算你們好像認爲我們測試失敗,
[00:13:49.360 --> 00:13:50.360]  也沒關係。
[00:13:50.360 --> 00:13:54.360]  只要你們真的經得起考驗,
[00:13:54.360 --> 00:13:56.360]  特別是實體字那裏,
[00:13:56.360 --> 00:13:57.360]  都是同一句經文,
[00:13:57.360 --> 00:14:02.360]  特別是你們不做任何惡事,
[00:14:02.360 --> 00:14:04.360]  行事端正。
[00:14:04.360 --> 00:14:06.360]  只要你們可以懊悔,
[00:14:06.360 --> 00:14:10.360]  可以重新不再亂來,
[00:14:10.360 --> 00:14:11.360]  行事端正,
[00:14:11.360 --> 00:14:13.360]  不做任何惡事,
[00:14:13.360 --> 00:14:16.360]  包括詆譭保羅的說話。
[00:14:16.360 --> 00:14:21.360]  對創立哥倫多教會的保羅來說,
[00:14:21.360 --> 00:14:25.360]  我受到被污衊、被人批評,
[00:14:25.360 --> 00:14:26.360]  又如何呢?
[00:14:26.360 --> 00:14:28.360]  所以對保羅來說,
[00:14:28.360 --> 00:14:32.360]  只要哥倫多教會的信徒利惡行善,
[00:14:32.360 --> 00:14:34.360]  真真正正效法基督,
[00:14:34.360 --> 00:14:36.360]  愛護教會,
[00:14:36.360 --> 00:14:40.360]  人家就算如何批評、誤會,
[00:14:40.360 --> 00:14:42.360]  自己惡言相待,
[00:14:42.360 --> 00:14:45.360]  都是沒關係的。
[00:14:45.360 --> 00:14:47.360]  所以保羅這樣表達的時候,
[00:14:47.360 --> 00:14:49.360]  正正就是讓我們看到,
[00:14:49.360 --> 00:14:51.360]  保羅對哥倫多教會的情。
[00:14:51.360 --> 00:14:53.360]  回到第一點,
[00:14:53.360 --> 00:14:56.360]  對自己自身信仰有什麼覺醒呢?
[00:14:56.360 --> 00:14:59.360]  保羅在整封信裏面,
[00:14:59.360 --> 00:15:01.360]  盡顯他牧者心腸,
[00:15:01.360 --> 00:15:05.360]  以基督社稷的榜樣去關心信徒,
[00:15:05.360 --> 00:15:07.360]  甚至多次說到,
[00:15:07.360 --> 00:15:11.360]  他自己就是爲信仰拼上路命,
[00:15:11.360 --> 00:15:16.360]  他自己就是願意和人同生共死,
[00:15:16.360 --> 00:15:20.360]  願意和教會羣體榮譽與共。
[00:15:20.360 --> 00:15:24.360]  他當中流露的牧養情懷,
[00:15:24.360 --> 00:15:26.360]  在聖經的經文給我們看到,
[00:15:26.360 --> 00:15:28.360]  他間中就哭,
[00:15:28.360 --> 00:15:31.360]  間中的說話就很激昂。
[00:15:31.360 --> 00:15:34.360]  我們用一個例子,
[00:15:34.360 --> 00:15:39.360]  哥倫多後書總共出現了至少五次,
[00:15:39.360 --> 00:15:42.360]  保羅自己的苦難、經驗清坦。
[00:15:42.360 --> 00:15:44.360]  我們用最近的十一章,
[00:15:44.360 --> 00:15:48.360]  保羅說到自己比其他人忍受更多的勞苦,
[00:15:48.360 --> 00:15:50.360]  坐過很多次監禁,
[00:15:50.360 --> 00:15:53.360]  無數次被鞭打,差點死。
[00:15:53.360 --> 00:15:55.360]  還很描述到自己,
[00:15:55.360 --> 00:15:57.360]  如何被鞭打多少次,
[00:15:57.360 --> 00:15:59.360]  被棍打多少次,
[00:15:59.360 --> 00:16:01.360]  被石頭打多少次,
[00:16:01.360 --> 00:16:03.360]  差點就海難,
[00:16:03.360 --> 00:16:04.360]  即是遇上,
[00:16:04.360 --> 00:16:07.360]  因爲他要坐船去不同地方宣教的時候,
[00:16:07.360 --> 00:16:09.360]  屢次遠行,
[00:16:09.360 --> 00:16:12.360]  面對江河危險、盜賊的危險,
[00:16:12.360 --> 00:16:15.360]  同族人的危險、愛族人的危險,
[00:16:15.360 --> 00:16:18.360]  城裏擴野、海中假弟兄、假仕途,
[00:16:18.360 --> 00:16:20.360]  帶給他的危害。
[00:16:20.360 --> 00:16:23.360]  他勞碌、困苦、常常失戀,
[00:16:23.360 --> 00:16:27.360]  又飢又渴,忍飢內寒。
[00:16:27.360 --> 00:16:31.360]  保羅很坦白地說自己侍奉的狀態,
[00:16:31.360 --> 00:16:33.360]  檢視這些情況,
[00:16:33.360 --> 00:16:36.360]  都是爲了宣教,爲了福音緣故。
[00:16:36.360 --> 00:16:40.360]  但是當哥倫多教會這幫超級仕途,
[00:16:40.360 --> 00:16:42.360]  見到保羅的狀況,
[00:16:42.360 --> 00:16:44.360]  哇!爲什麼你這麼差?
[00:16:44.360 --> 00:16:47.360]  很明顯上帝的能力沒有放棄你嗎?
[00:16:47.360 --> 00:16:50.360]  啊!你一定的侍奉不太好,
[00:16:50.360 --> 00:16:54.360]  你一定有靈命的軟弱。
[00:16:54.360 --> 00:16:57.360]  我們一起讀最後一段,好嗎?
[00:16:57.360 --> 00:16:58.360]  一、二、三。
[00:16:58.360 --> 00:17:01.360]  除了這些外表的事以外,
[00:17:01.360 --> 00:17:03.360]  我還有爲教會,
[00:17:03.360 --> 00:17:07.360]  粗心的事天天壓在我身上。
[00:17:07.360 --> 00:17:10.360]  有誰軟弱,我不軟弱。
[00:17:10.360 --> 00:17:13.360]  有誰跌倒,我不消極。
[00:17:13.360 --> 00:17:16.360]  保羅在他的苦難經驗清鑿裏面,
[00:17:16.360 --> 00:17:18.360]  不僅是固影自戀,
[00:17:18.360 --> 00:17:21.360]  也不是自怨自艾。
[00:17:21.360 --> 00:17:23.360]  他想讓信徒看到的,
[00:17:23.360 --> 00:17:26.360]  他看似有面對這些苦難,
[00:17:26.360 --> 00:17:28.360]  但全部都是爲了教會,
[00:17:28.360 --> 00:17:31.360]  爲了上帝的國的奴隸,
[00:17:31.360 --> 00:17:34.360]  而不是人看爲軟弱,
[00:17:34.360 --> 00:17:36.360]  逗泥,耍鬥。
[00:17:36.360 --> 00:17:38.360]  保羅無懼苦難,
[00:17:38.360 --> 00:17:40.360]  他將主的大能,
[00:17:40.360 --> 00:17:43.360]  用四章七節,我們很熟識的經文,
[00:17:43.360 --> 00:17:44.360]  你會見到。
[00:17:44.360 --> 00:17:46.360]  我們有者寶貝在雅氣裏,
[00:17:46.360 --> 00:17:48.360]  謂要顯明者莫大的能力,
[00:17:48.360 --> 00:17:52.360]  是出於上帝,不是出於我們。
[00:17:52.360 --> 00:17:54.360]  丁姐妹,北宣家的信徒,
[00:17:54.360 --> 00:17:58.360]  你和我可能都只不過是這些雅氣,
[00:17:58.360 --> 00:18:01.360]  沒有什麼恆久的價值。
[00:18:01.360 --> 00:18:04.360]  當如果我們沒有寶貝,
[00:18:04.360 --> 00:18:07.360]  沒有耶穌基督的生命在我們裏面。
[00:18:07.360 --> 00:18:11.360]  但是,保羅再次提高倫多教會的信徒,
[00:18:11.360 --> 00:18:12.360]  耶穌基督的生命,
[00:18:12.360 --> 00:18:15.360]  耶穌基督正正在你們裏面。
[00:18:15.360 --> 00:18:17.360]  所以你們面對的釋放,
[00:18:17.360 --> 00:18:19.360]  面對信仰生活的難處,
[00:18:19.360 --> 00:18:21.360]  不在於自己,
[00:18:21.360 --> 00:18:23.360]  而在於上帝的能力。
[00:18:23.360 --> 00:18:24.360]  你知不知道,
[00:18:24.360 --> 00:18:27.360]  上帝與你們同在,與你們同行。
[00:18:27.360 --> 00:18:32.360]  正正因爲有寶貝在我們這些雅氣裏面,
[00:18:32.360 --> 00:18:35.360]  我們的生命就不再一樣。
[00:18:35.360 --> 00:18:37.360]  我們的生命就可以亮麗。
