
[00:00:00.000 --> 00:00:07.040]  好,讓我們好好的安靜,我們心先禱告
[00:08:25.000 --> 00:08:27.640]  曾經說末日近
[00:08:27.640 --> 00:08:30.840]  這個世代是新的時代
[00:08:30.840 --> 00:08:33.680]  這個時代所見到的都是
[00:08:33.680 --> 00:08:35.320]  滿有血腥
[00:08:35.320 --> 00:08:37.720]  滿有殘酷
[00:08:37.720 --> 00:08:39.480]  今早有沒有看新聞
[00:08:39.480 --> 00:08:42.160]  兩個日本人
[00:08:42.160 --> 00:08:47.440]  相信有一個已經離開世界
[00:08:47.440 --> 00:08:50.680]  這個世代是充滿暴力
[00:08:50.680 --> 00:08:52.240]  是充滿仇恨
[00:08:52.240 --> 00:08:54.960]  是充滿報復的時代
[00:08:54.960 --> 00:08:56.120]  弟兄姊妹
[00:08:56.120 --> 00:08:58.040]  21世紀
[00:08:58.040 --> 00:09:00.560]  2015年
[00:09:00.560 --> 00:09:02.880]  21世紀被稱為
[00:09:02.880 --> 00:09:06.640]  什麼中國人的世代
[00:09:06.640 --> 00:09:08.400]  這個世紀
[00:09:08.400 --> 00:09:10.520]  現在只是過了15年
[00:09:10.520 --> 00:09:11.440]  我們感謝主
[00:09:11.440 --> 00:09:14.520]  我們真的看見我們的國家富強
[00:09:14.520 --> 00:09:15.840]  這個是真的
[00:09:15.840 --> 00:09:16.920]  不過
[00:09:16.920 --> 00:09:19.720]  在很多的人
[00:09:19.720 --> 00:09:23.600]  他們只要以金錢掛帥的時候
[00:09:23.600 --> 00:09:25.560]  有錢就什麼都可以
[00:09:25.560 --> 00:09:27.560]  什麼核心食品
[00:09:27.560 --> 00:09:30.760]  什麼匪夷所思的東西
[00:09:30.760 --> 00:09:32.080]  你都想不到的
[00:09:32.080 --> 00:09:34.040]  就出現的時候
[00:09:34.040 --> 00:09:37.000]  作為一個中國的基督徒
[00:09:37.000 --> 00:09:39.800]  你知不知道上帝對你有什麼希望
[00:09:39.800 --> 00:09:41.040]  弟兄姊妹
[00:09:41.040 --> 00:09:44.720]  你知不知道神在你身上
[00:09:44.720 --> 00:09:49.480]  祂想你怎樣
[00:09:49.480 --> 00:09:51.280]  香港的社會
[00:09:51.280 --> 00:09:54.720]  現在來到一個政改
[00:09:54.720 --> 00:09:59.760]  政改是第幾步曲
[00:09:59.760 --> 00:10:04.040]  好像是第三步曲
[00:10:04.040 --> 00:10:08.320]  2017年特首普選
[00:10:08.320 --> 00:10:09.600]  社會裏面
[00:10:09.600 --> 00:10:12.720]  不同的人有不同的說法
[00:10:12.720 --> 00:10:14.200]  很多的說法
[00:10:14.200 --> 00:10:19.720]  是似是非或者是黑白顛倒
[00:10:19.720 --> 00:10:20.720]  弟兄姊妹
[00:10:20.720 --> 00:10:23.040]  作為一個香港的基督徒
[00:10:23.040 --> 00:10:25.040]  一個社會的公民
[00:10:25.040 --> 00:10:29.040]  上帝給我們是什麼希望
[00:10:29.040 --> 00:10:34.080]  知不知道
[00:10:34.080 --> 00:10:35.600]  我們的教會
[00:10:35.600 --> 00:10:36.720]  感謝主
[00:10:36.720 --> 00:10:38.080]  我們邱牧師
[00:10:38.080 --> 00:10:40.560]  成為主任牧師
[00:10:40.560 --> 00:10:42.840]  在今年的年頭
[00:10:42.840 --> 00:10:45.000]  就職禮的時候
[00:10:45.000 --> 00:10:48.480]  邱牧師都和我們分享他的異象
[00:10:48.480 --> 00:10:52.240]  我們教會都進入一個新的篇章
[00:10:52.240 --> 00:10:53.040]  弟兄姊妹
[00:10:53.040 --> 00:10:55.080]  一個新的時刻
[00:10:55.080 --> 00:10:56.480]  新的階段
[00:10:56.480 --> 00:11:01.000]  作為基督教封城生命堂的弟兄姊妹
[00:11:01.000 --> 00:11:04.360]  上帝給你有什麼希望
[00:11:04.360 --> 00:11:09.480]  你知不知道
[00:11:09.480 --> 00:11:11.080]  我們的家
[00:11:11.080 --> 00:11:12.400]  我們每一刻
[00:11:12.400 --> 00:11:14.520]  在基督裏面都是新的
[00:11:14.520 --> 00:11:15.840]  聖經說
[00:11:15.840 --> 00:11:17.720]  若有人在基督裏
[00:11:17.720 --> 00:11:20.600]  他就是什麼
[00:11:20.600 --> 00:11:22.280]  舊事已過
[00:11:22.280 --> 00:11:24.320]  都變成
[00:11:24.320 --> 00:11:28.320]  每一個時刻都是新的
[00:11:28.320 --> 00:11:30.400]  在每一個新的時刻
[00:11:30.400 --> 00:11:31.800]  新的世代
[00:11:31.800 --> 00:11:35.440]  上帝對你和你的家
[00:11:35.440 --> 00:11:37.040]  有什麼希望
[00:11:37.040 --> 00:11:39.080]  你知不知道
[00:11:39.080 --> 00:11:44.800]  祂的希望就是你們要悔改
[00:11:44.800 --> 00:11:47.480]  信服人
[00:11:47.480 --> 00:11:50.240]  完全的聽從
[00:11:50.240 --> 00:11:51.120]  跟從
[00:11:51.120 --> 00:11:54.600]  毫無疑惑的跟從
[00:11:54.600 --> 00:11:56.240]  這個呼籲
[00:11:56.240 --> 00:12:04.880]  不是單止耶穌呼籲加利利時候的居民
[00:12:04.880 --> 00:12:10.040]  乃是對千古的世人的一個呼籲
[00:12:10.040 --> 00:12:13.040]  你們要悔改信服人
[00:12:13.040 --> 00:12:14.560]  新的時代
[00:12:14.560 --> 00:12:16.800]  彌賽亞來到的時代
[00:12:16.800 --> 00:12:17.920]  耶穌說
[00:12:17.920 --> 00:12:20.200]  你們要悔改信服人
[00:12:20.200 --> 00:12:21.520]  弟兄姊妹
[00:12:21.520 --> 00:12:25.760]  如果我們過去曾經得罪過上帝
[00:12:25.760 --> 00:12:28.640]  如果我們過去曾經做了一些
[00:12:28.640 --> 00:12:31.600]  我們自己都不能夠接受的
[00:12:31.600 --> 00:12:32.680]  不要緊
[00:12:32.680 --> 00:12:36.640]  上帝說你悔改
[00:12:36.640 --> 00:12:38.560]  完全的相信祂
[00:12:38.560 --> 00:12:40.360]  祂的補血 祂的拯救
[00:12:40.360 --> 00:12:41.920]  重新跟隨祂
[00:12:41.920 --> 00:12:44.280]  好不好 弟兄姊妹
[00:12:44.280 --> 00:12:45.400]  如果我們好
[00:12:45.400 --> 00:12:50.400]  我們心中可以繼續回應上帝的呼籲
[00:12:50.400 --> 00:12:51.720]  第一點
[00:12:51.720 --> 00:12:55.280]  神在新時代對我們的希望
[00:12:55.280 --> 00:12:57.720]  但願我們能夠聽得清楚
[00:12:57.720 --> 00:13:00.560]  但願我們能夠聽得明白
[00:13:00.560 --> 00:13:02.920]  十六至十八節
[00:13:02.920 --> 00:13:04.360]  第二點就是
[00:13:04.360 --> 00:13:06.920]  重整人生的方向
[00:13:06.920 --> 00:13:09.720]  滿足神的希望
[00:13:09.720 --> 00:13:12.800]  他說耶穌沿著加利利海邊走
[00:13:12.800 --> 00:13:14.720]  看見兩個人
[00:13:14.720 --> 00:13:19.240]  一個是西門和他的弟弟安德烈
[00:13:19.240 --> 00:13:21.120]  在海上撒網
[00:13:21.120 --> 00:13:23.600]  他說是打魚的
[00:13:23.600 --> 00:13:24.920]  耶穌對他們說
[00:13:24.920 --> 00:13:26.120]  來跟從我
[00:13:26.120 --> 00:13:28.520]  我要叫你們得人如得魚一樣
[00:13:28.520 --> 00:13:31.880]  於是他們就立刻撒網跟從他
[00:13:31.880 --> 00:13:34.040]  有些人就會問
[00:13:34.040 --> 00:13:37.280]  哇 好像很兒戲
[00:13:37.280 --> 00:13:37.920]  是不是
[00:13:37.920 --> 00:13:39.680]  一叫來跟從我
[00:13:39.680 --> 00:13:43.000]  接著安德烈就怎樣
[00:13:43.000 --> 00:13:43.960]  立刻跟從
[00:13:43.960 --> 00:13:45.160]  是不是這樣呢
[00:13:45.160 --> 00:13:47.760]  是不是真的這樣呢
[00:13:47.760 --> 00:13:49.480]  這個問題
[00:13:49.480 --> 00:13:51.840]  有一些反基督教的人
[00:13:51.840 --> 00:13:53.560]  至少我面對過
[00:13:53.560 --> 00:13:55.480]  但是我想加一句
[00:13:55.480 --> 00:13:59.240]  可以說是無知的反基督教的人
[00:13:59.240 --> 00:14:03.480]  又或者是自以為理性的無知分子
[00:14:03.480 --> 00:14:07.240]  去說出的一些問題
[00:14:07.240 --> 00:14:08.640]  我早年
[00:14:08.640 --> 00:14:10.160]  早幾多年就不說了
[00:14:10.160 --> 00:14:14.120]  在香港大學讀書的時候
[00:14:14.120 --> 00:14:19.480]  就看一份大學刊物
[00:14:19.480 --> 00:14:20.760]  最近很出名的
[00:14:20.760 --> 00:14:23.840]  知道是甚麼刊物嗎
[00:14:23.840 --> 00:14:27.080]  學院 香港大學的學院
[00:14:27.080 --> 00:14:28.720]  當時我的年代
[00:14:28.720 --> 00:14:30.640]  很多人投稿上去
[00:14:30.640 --> 00:14:33.960]  其中一個很重要的主題就是
[00:14:33.960 --> 00:14:36.440]  基督教不是真宗教
[00:14:36.440 --> 00:14:39.520]  於是很多大學生
[00:14:39.520 --> 00:14:41.480]  就發表他們的偽論
[00:14:41.480 --> 00:14:43.880]  其實我當時也有回敬的
[00:14:43.880 --> 00:14:46.440]  我也有投稿上去跟他辯論
[00:14:46.440 --> 00:14:49.480]  我以前很喜歡跟別人辯論
[00:14:49.480 --> 00:14:51.560]  我試過跟別人辯論五個小時
[00:14:51.560 --> 00:14:54.440]  就在圖書館拉上門關上門
[00:14:54.440 --> 00:14:56.400]  就這樣聊著聊著
[00:14:56.400 --> 00:14:58.080]  最後就兩敗俱傷
[00:14:58.080 --> 00:15:00.280]  大家都很累
[00:15:00.280 --> 00:15:01.280]  就是這樣
[00:15:01.280 --> 00:15:03.680]  當時其中一個題目就說
[00:15:03.680 --> 00:15:06.240]  《聖經》非常的矛盾
[00:15:06.240 --> 00:15:09.080]  它說你看《馬可福音》記載
[00:15:09.080 --> 00:15:11.640]  安德烈和彼得怎樣信耶穌
[00:15:11.640 --> 00:15:14.960]  哦 在海邊被呼召跟隨
[00:15:14.960 --> 00:15:16.840]  喂 《約翰福音》
[00:15:16.840 --> 00:15:18.520]  你們基督徒有沒有看
[00:15:18.520 --> 00:15:20.280]  《約翰福音》裡面
[00:15:20.280 --> 00:15:22.000]  它說的是怎樣
[00:15:22.000 --> 00:15:24.280]  安德烈先遇到耶穌
[00:15:24.280 --> 00:15:25.800]  安德烈遇到耶穌之後
[00:15:25.800 --> 00:15:27.040]  就跟著去找彼得
[00:15:27.040 --> 00:15:27.880]  喂 彼得
[00:15:27.880 --> 00:15:31.840]  我們遇到尼塞亞了
[00:15:31.840 --> 00:15:34.880]  於是哥哥就跟隨安德烈去
[00:15:34.880 --> 00:15:36.000]  他說
[00:15:36.000 --> 00:15:39.440]  看彼斯
[00:15:39.440 --> 00:15:41.520]  《聖經》多矛盾
[00:15:41.520 --> 00:15:43.360]  究竟他們是怎樣認識耶穌
[00:15:43.360 --> 00:15:44.960]  連這麼簡單的道理
[00:15:44.960 --> 00:15:46.680]  《聖經》都說不清
[00:15:46.680 --> 00:15:48.080]  但是親愛的
[00:15:48.080 --> 00:15:50.920]  我們不要讓這些無知的言論
[00:15:50.920 --> 00:15:52.360]  動搖我們的信仰
[00:15:52.360 --> 00:15:53.400]  你知道嗎
[00:15:53.400 --> 00:15:55.400]  原來其實
[00:15:55.400 --> 00:15:58.080]  剛才你記得13和14節之間
[00:15:58.080 --> 00:16:00.720]  相差多少時間
[00:16:00.720 --> 00:16:01.600]  一年
[00:16:01.600 --> 00:16:02.960]  在裡面
[00:16:02.960 --> 00:16:07.280]  沒有再有耶穌在猶太地傳福音
[00:16:07.280 --> 00:16:10.800]  而當時安德烈和彼得
[00:16:10.800 --> 00:16:14.160]  在猶太地認識過耶穌
[00:16:14.160 --> 00:16:16.000]  認識過耶穌的時候
[00:16:16.000 --> 00:16:19.520]  甚至和他經歷過加拿大瘟疫
[00:16:19.520 --> 00:16:20.840]  隨便走
[00:16:20.840 --> 00:16:21.880]  不過
[00:16:21.880 --> 00:16:22.920]  弟兄姊妹
[00:16:22.920 --> 00:16:24.920]  在這裡
[00:16:24.920 --> 00:16:27.320]  彼得和安德烈經歷完之後
[00:16:27.320 --> 00:16:31.800]  他們回到重操故業
[00:16:31.800 --> 00:16:32.680]  就是說
[00:16:32.680 --> 00:16:35.920]  他們雖然知道這個可能
[00:16:35.920 --> 00:16:38.800]  多數是尼塞亞
[00:16:38.800 --> 00:16:43.360]  但是他們未決心跟隨主耶穌
[00:16:43.360 --> 00:16:45.440]  回到重操故業
[00:16:45.440 --> 00:16:47.680]  如果是這樣看
[00:16:47.680 --> 00:16:50.000]  當你看到耶穌在加尼尼
[00:16:50.000 --> 00:16:53.640]  呼籲他們跟隨祂的時候
[00:16:53.640 --> 00:16:56.400]  祂放下慾望跟隨
[00:16:56.400 --> 00:16:58.640]  祂不是一時衝動
[00:16:58.640 --> 00:16:59.920]  祂的掙扎
[00:16:59.920 --> 00:17:02.160]  是非同小可
[00:17:02.160 --> 00:17:03.360]  是經歷過神跡
[00:17:03.360 --> 00:17:04.720]  你有沒有經歷過神跡
[00:17:04.720 --> 00:17:05.520]  你沒有
[00:17:05.520 --> 00:17:06.640]  但是他們有
[00:17:06.640 --> 00:17:08.960]  他們仍然重操故業
[00:17:08.960 --> 00:17:09.520]  但是
[00:17:09.520 --> 00:17:11.360]  他經過生命的掙扎
[00:17:11.360 --> 00:17:12.040]  反思
[00:17:12.040 --> 00:17:14.920]  仍然重整他們人生的方向
[00:17:14.920 --> 00:17:16.920]  放下他們的職業
[00:17:16.920 --> 00:17:18.920]  跟隨耶穌
[00:17:18.920 --> 00:17:22.240]  這個不是衝動的決定
[00:17:22.240 --> 00:17:24.480]  這個不是衝動的決定
[00:17:24.480 --> 00:17:26.000]  耶穌叫他們說
[00:17:26.000 --> 00:17:27.520]  他說來跟從我
[00:17:27.520 --> 00:17:29.840]  我要叫你得人如得源
[00:17:29.840 --> 00:17:31.200]  為耶穌
[00:17:31.200 --> 00:17:33.760]  為天國獲取人心
[00:17:33.760 --> 00:17:36.400]  為天國將人的靈魂
[00:17:36.400 --> 00:17:39.560]  從撒旦裡面搶救出來
[00:17:39.560 --> 00:17:41.360]  為上帝的緣故
[00:17:41.360 --> 00:17:43.200]  得著更多的生命
[00:17:43.200 --> 00:17:47.080]  我要叫你得人如得源一樣
[00:17:47.080 --> 00:17:48.480]  弟兄姊妹
[00:17:48.480 --> 00:17:51.400]  他們跟從了耶穌
[00:17:51.400 --> 00:17:52.920]  他們信
[00:17:52.920 --> 00:17:57.640]  這個信透過跟從去表達
[00:17:57.640 --> 00:17:59.320]  他們利定
[00:17:59.320 --> 00:18:02.440]  重新的調整他們的方向
[00:18:02.440 --> 00:18:05.200]  請留意
[00:18:05.200 --> 00:18:07.720]  耶穌在加利利見到他們
[00:18:07.720 --> 00:18:09.960]  當時第十六節
[00:18:09.960 --> 00:18:12.400]  他們在做什麼
[00:18:12.400 --> 00:18:15.960]  在海上撒網
[00:18:15.960 --> 00:18:18.200]  他們在做事
[00:18:18.200 --> 00:18:19.680]  他們的希望
[00:18:19.680 --> 00:18:21.800]  可能有更多的餘禍
[00:18:21.800 --> 00:18:24.000]  但是當遇見耶穌
[00:18:24.000 --> 00:18:25.560]  耶穌呼召他們
[00:18:25.560 --> 00:18:28.120]  他們就將他們的生命
[00:18:28.120 --> 00:18:29.200]  重整過來
[00:18:29.200 --> 00:18:31.000]  經過掙扎
[00:18:31.000 --> 00:18:32.680]  經過思考
[00:18:32.680 --> 00:18:34.240]  經過反省
[00:18:34.240 --> 00:18:36.320]  經過一年
[00:18:36.320 --> 00:18:40.160]  放下他的舊業跟從
[00:18:40.160 --> 00:18:42.600]  重整人生的方向
[00:18:42.600 --> 00:18:44.560]  滿足神的希望
[00:18:44.560 --> 00:18:46.280]  親愛的弟兄姊妹
[00:18:46.280 --> 00:18:50.240]  你的工作是不是很忙
[00:18:50.240 --> 00:18:55.080]  你的職業是不是令你透不過氣
[00:18:55.080 --> 00:19:00.480]  如果你知道你是為耶穌而工作
[00:19:00.480 --> 00:19:04.280]  你如果真的明白
[00:19:04.280 --> 00:19:06.000]  你的服事
[00:19:06.000 --> 00:19:09.840]  是透過職場的服事去榮耀上帝
[00:19:09.840 --> 00:19:14.040]  為上帝的緣故得到更多的生命
[00:19:14.040 --> 00:19:14.800]  親愛的
[00:19:14.800 --> 00:19:16.240]  你繼續
[00:19:16.240 --> 00:19:17.320]  好好工作
[00:19:17.320 --> 00:19:19.920]  但是我怕的就是
[00:19:19.920 --> 00:19:21.440]  更多的人
[00:19:21.440 --> 00:19:24.600]  會有時職業成為一個保護罩
[00:19:24.600 --> 00:19:25.880]  一個金剛罩
[00:19:25.880 --> 00:19:27.840]  當別人跟他說信仰的時候
[00:19:27.840 --> 00:19:28.800]  對不起
[00:19:28.800 --> 00:19:30.120]  我很忙
[00:19:30.120 --> 00:19:30.800]  對不起
[00:19:30.800 --> 00:19:31.760]  我忙
[00:19:31.760 --> 00:19:32.480]  對不起
[00:19:32.480 --> 00:19:33.360]  我有空死
[00:19:33.360 --> 00:19:34.560]  沒空生病
[00:19:34.560 --> 00:19:35.680]  不要搞了
[00:19:35.680 --> 00:19:36.960]  我要做很多事
[00:19:36.960 --> 00:19:41.560]  弟兄姊妹當你的職業成為擋駕信仰
[00:19:41.560 --> 00:19:46.360]  成為擋駕任何上帝給你的呼召的時候
[00:19:46.360 --> 00:19:47.640]  的一個武器
[00:19:47.640 --> 00:19:50.080]  親愛的
[00:19:50.080 --> 00:19:52.040]  你要開始留心
[00:19:52.040 --> 00:19:54.080]  重新思考
