
[00:00:00.000 --> 00:00:03.400]  大家預備好心去聆聽神的說話了嗎?
[00:06:47.320 --> 00:06:49.600]  我把它翻譯成中文
[00:06:49.600 --> 00:06:50.640]  停止
[00:06:50.640 --> 00:06:51.800]  不知道翻譯得好不好
[00:06:51.800 --> 00:06:55.160]  大家有翻譯的人才告訴我之後
[00:06:55.160 --> 00:06:56.360]  我嘗試這樣說
[00:06:56.360 --> 00:07:02.280]  停止責怪或者不再去嬲弄某些人所做的某些事情
[00:07:02.280 --> 00:07:08.320]  或者不再對他們做某些事情而作出懲罰
[00:07:08.320 --> 00:07:10.440]  大家是否這樣理解
[00:07:10.440 --> 00:07:11.920]  饒恕
[00:07:11.920 --> 00:07:13.880]  聖經是怎麼說的呢
[00:07:13.880 --> 00:07:17.080]  聖經的原文
[00:07:17.080 --> 00:07:26.520]  原文是有放手 釋放 放棄 離開和赦免的意思
[00:07:26.520 --> 00:07:28.160]  是不是很厲害
[00:07:28.160 --> 00:07:30.120]  要放開
[00:07:30.120 --> 00:07:33.880]  離開了那個現場
[00:07:33.880 --> 00:07:36.840]  或者被傷害了的現場
[00:07:36.840 --> 00:07:38.840]  要赦免它
[00:07:38.840 --> 00:07:41.360]  一筆勾銷
[00:07:41.360 --> 00:07:46.160]  好了 我們繼續看下一段經文
[00:07:46.160 --> 00:07:50.240]  就是饒恕對不饒恕是怎麼樣的
[00:07:50.240 --> 00:07:53.200]  是二十三節到三十節
[00:07:53.200 --> 00:07:56.200]  饒恕是二十三節到二十七節
[00:07:56.200 --> 00:07:58.000]  我們一起讀出來
[00:07:58.000 --> 00:08:00.240]  預備一二三
[00:08:28.000 --> 00:08:31.400]  那僕人的主人就動了持心
[00:08:31.400 --> 00:08:33.160]  把他釋放了
[00:08:33.160 --> 00:08:36.000]  並且免了他的債
[00:08:36.000 --> 00:08:39.480]  好了 這裡是一個比喻
[00:08:39.480 --> 00:08:45.040]  比喻說到有一個王
[00:08:45.040 --> 00:08:49.640]  這個王要和他的僕人算一算帳
[00:08:49.640 --> 00:08:53.880]  算的時候又帶了一個僕人來
[00:08:53.880 --> 00:08:56.160]  欠他很多錢
[00:08:56.160 --> 00:08:57.760]  多少錢
[00:08:57.760 --> 00:09:01.360]  一千萬銀子
[00:09:01.360 --> 00:09:05.920]  一千萬銀子他怎麼理解呢
[00:09:05.920 --> 00:09:08.640]  好了 看看他這麼大筆錢
[00:09:08.640 --> 00:09:12.200]  究竟這個僕人會還得到嗎
[00:09:12.200 --> 00:09:15.160]  應該想像是一個天文數字
[00:09:15.160 --> 00:09:19.360]  所以主人回應他要賣兒子 賣女兒
[00:09:19.360 --> 00:09:21.160]  還要賣你老婆
[00:09:21.160 --> 00:09:22.520]  還有你的家產
[00:09:22.520 --> 00:09:24.760]  你都要還給我
[00:09:24.760 --> 00:09:26.000]  是大到這樣
[00:09:26.000 --> 00:09:29.440]  但是結局這個主人是怎樣呢
[00:09:29.440 --> 00:09:30.960]  是不用去還的
[00:09:30.960 --> 00:09:32.320]  他動了持心
[00:09:32.320 --> 00:09:39.240]  我們看看一千萬銀子的概念
[00:09:39.240 --> 00:09:43.200]  我們看看一千萬銀子
[00:09:43.200 --> 00:09:51.200]  在英文聖經裡面是10,000 talents
[00:09:51.200 --> 00:09:54.560]  是多少呢
[00:09:54.560 --> 00:09:56.560]  先不要出
[00:09:56.560 --> 00:10:00.000]  因為我看很多資料說
[00:10:00.000 --> 00:10:02.600]  這個計算有不同的度量衡
[00:10:02.600 --> 00:10:04.960]  有些人去計算
[00:10:04.960 --> 00:10:10.720]  有用德拿尼 也有用尼拿
[00:10:10.720 --> 00:10:13.840]  舊約的重量度量衡
[00:10:13.840 --> 00:10:16.200]  有些資料說
[00:10:16.200 --> 00:10:24.200]  大概是15萬年至20萬年的人工
[00:10:24.200 --> 00:10:29.280]  我再嘗試去看聖經
[00:10:29.280 --> 00:10:32.920]  在同一個聖經 《馬太福音》
[00:10:32.920 --> 00:10:35.440]  二十章的二節
[00:10:35.440 --> 00:10:39.440]  他跟工人說好一千萬銀子
[00:10:39.440 --> 00:10:42.000]  去到葡萄園工作
[00:10:42.000 --> 00:10:44.360]  一天的工錢有多少呢
[00:10:44.360 --> 00:10:46.200]  一千萬銀子
[00:10:46.200 --> 00:10:49.880]  一千萬銀子的度量衡是甚麼呢
[00:10:49.880 --> 00:10:51.880]  請出一下
[00:10:51.880 --> 00:11:02.240]  對了 就是這個德拿尼
[00:11:02.240 --> 00:11:08.880]  Demures 是一天普通人的工資
[00:11:08.880 --> 00:11:14.680]  一個德拿尼是一天的人工
[00:11:14.680 --> 00:11:18.720]  一個他連德有多少呢 看一看
[00:11:18.720 --> 00:11:23.080]  就是六千個德拿尼
[00:11:23.080 --> 00:11:27.840]  那麼10,000的Talents有多少呢
[00:11:27.840 --> 00:11:30.760]  一萬的他連德
[00:11:30.760 --> 00:11:34.560]  可以數到有多少個零嗎
[00:11:34.560 --> 00:11:35.880]  數一下
[00:11:35.880 --> 00:11:39.920]  六千萬日的工資
[00:11:39.920 --> 00:11:44.480]  如果將這個六千萬日除以365
[00:11:44.480 --> 00:11:45.640]  是多少呢
[00:11:45.640 --> 00:11:49.400]  出不到 可不可以拉一拉 不緊要
[00:11:49.400 --> 00:11:51.400]  我讀給大家聽
[00:11:51.400 --> 00:11:53.880]  大家有計數機可以按一按
[00:11:53.880 --> 00:11:57.040]  六千萬日除以365等於
[00:11:57.040 --> 00:12:03.120]  16萬年4萬3334
[00:12:03.120 --> 00:12:06.360]  有人點頭了 是四寫五入
[00:12:06.360 --> 00:12:11.720]  即是16萬多年份的工資
[00:12:11.720 --> 00:12:13.760]  嘩 怎麼還
[00:12:13.760 --> 00:12:18.280]  是不是賣樓 賣車 賣老婆 賣子女
[00:12:18.280 --> 00:12:22.680]  全部 給你一條命 好不好
[00:12:22.680 --> 00:12:26.000]  都還不到
[00:12:26.000 --> 00:12:32.720]  嘩 原來他爭王的錢是那麼大
[00:12:32.720 --> 00:12:35.360]  我們再看回剛才的經文
[00:12:35.360 --> 00:12:39.400]  按一按下面那一張 麻煩你
[00:12:39.400 --> 00:12:44.080]  這裏的過程是否看到一個搖樹
[00:12:44.080 --> 00:12:48.240]  其實這個比喻就是比喻一個搖樹的過程
[00:12:48.240 --> 00:12:51.400]  搖樹要看看欠了多少錢
[00:12:51.400 --> 00:12:54.240]  欠了甚麼 欠了多少錢
[00:12:54.240 --> 00:12:56.920]  就是一千萬兩銀紙
[00:12:56.920 --> 00:13:01.680]  而主人最初肯不肯放過他
[00:13:01.680 --> 00:13:04.120]  不肯放過他的
[00:13:04.120 --> 00:13:07.200]  為甚麼不肯
[00:13:07.200 --> 00:13:09.600]  跟你有親嗎
[00:13:09.600 --> 00:13:12.280]  你做的事當然要負你的代價
[00:13:12.280 --> 00:13:13.640]  你一定要負你的責任
[00:13:13.640 --> 00:13:15.560]  你也有責任的
[00:13:15.560 --> 00:13:16.880]  責任不在我這裏
[00:13:16.880 --> 00:13:17.960]  你做這樣的事
[00:13:17.960 --> 00:13:21.960]  你欠我的錢當然要還
[00:13:21.960 --> 00:13:24.040]  要一個僕人還
[00:13:24.040 --> 00:13:28.400]  最後這個主人要不要還
[00:13:28.400 --> 00:13:30.800]  是發生甚麼事
[00:13:30.800 --> 00:13:34.680]  為甚麼不用這個僕人還
[00:13:34.680 --> 00:13:37.680]  因為這個僕人怎樣
[00:13:37.680 --> 00:13:42.120]  虐待他 扮死
[00:13:42.120 --> 00:13:47.960]  用了很多哀求他
[00:13:47.960 --> 00:13:49.920]  知道錯
[00:13:49.920 --> 00:13:52.160]  然後這個僕人的心怎樣
[00:13:52.160 --> 00:13:55.400]  軟了下來 動了持心
[00:13:55.400 --> 00:13:57.480]  然後釋放了他
[00:13:57.480 --> 00:13:59.960]  免去所有的債
[00:13:59.960 --> 00:14:04.480]  天文數字的債項一筆勾銷
[00:14:04.480 --> 00:14:08.560]  這個主人很厲害
[00:14:08.560 --> 00:14:10.240]  接著我們看看
[00:14:10.240 --> 00:14:17.040]  「唔要書」又是怎樣的經文
[00:14:17.040 --> 00:14:20.160]  「唔要書」的經文 請看一看
[00:14:20.160 --> 00:14:22.240]  我們一起讀 預備
[00:14:22.240 --> 00:14:26.800]  上面有二 二十八至二十三十
[00:14:26.800 --> 00:14:28.440]  好 預備 一二三
[00:14:28.440 --> 00:14:29.920]  那僕人出來
[00:14:29.920 --> 00:14:32.120]  遇見他的一個同伴
[00:14:32.120 --> 00:14:34.240]  欠他十兩銀紙
[00:14:34.240 --> 00:14:35.680]  便抽著他
[00:14:35.680 --> 00:14:37.960]  捏著他的喉嚨說
[00:14:37.960 --> 00:14:40.640]  你把所欠的還我
[00:14:40.640 --> 00:14:42.640]  他的同伴就俯伏
[00:14:42.640 --> 00:14:44.400]  央求他說
[00:14:44.400 --> 00:14:45.720]  寬容我吧
[00:14:45.720 --> 00:14:47.720]  將來我必還清
[00:14:47.720 --> 00:14:48.840]  他不肯
[00:14:48.840 --> 00:14:51.640]  竟去把他下在監裡
[00:14:51.640 --> 00:14:55.320]  等他還了所欠的債」
[00:14:55.320 --> 00:14:58.800]  這個比喻又發生甚麼事
[00:14:58.800 --> 00:15:02.520]  是甚麼時候發生的
[00:15:02.520 --> 00:15:06.440]  就是剛才被赦免債項的僕人
[00:15:06.440 --> 00:15:07.920]  他便出來
[00:15:07.920 --> 00:15:12.680]  當時這個僕人的狀態是怎樣的
[00:15:12.680 --> 00:15:14.120]  被赦免了
[00:15:14.120 --> 00:15:17.360]  即是無罪一身輕的狀態
[00:15:17.360 --> 00:15:19.240]  但在這個狀態下
[00:15:19.240 --> 00:15:23.520]  他見到欠他錢的同伴的債
[00:15:23.520 --> 00:15:26.040]  欠多少錢
[00:15:26.040 --> 00:15:28.040]  十兩銀紙
[00:15:28.040 --> 00:15:30.360]  十兩銀紙有多少呢
[00:15:30.360 --> 00:15:35.840]  其實大概是一百日薪金
[00:15:35.840 --> 00:15:37.360]  一百日薪金
[00:15:37.360 --> 00:15:38.960]  也算得上吧
[00:15:38.960 --> 00:15:40.000]  有多少呢
[00:15:40.000 --> 00:15:44.040]  當時他已經被人赦免了債項
[00:15:44.040 --> 00:15:46.640]  他應該沒有負擔
[00:15:46.640 --> 00:15:52.360]  但他竟然用甚麼回應對這個同伴呢
[00:15:52.360 --> 00:15:54.760]  好像爛仔的手段
[00:15:54.760 --> 00:15:55.680]  他怎樣
[00:15:55.680 --> 00:15:56.680]  插他頸
[00:15:56.680 --> 00:15:58.200]  捏他喉嚨
[00:15:58.200 --> 00:15:59.520]  無論如何都要還債
[00:15:59.520 --> 00:16:01.320]  他說沒錢還
[00:16:01.320 --> 00:16:04.560]  我要抓你去坐牢也要你還
[00:16:04.560 --> 00:16:07.320]  嘩 他這麼兇
[00:16:07.320 --> 00:16:09.160]  發生甚麼事
[00:16:09.160 --> 00:16:13.960]  其實這個就是那種不要輸的心情
[00:16:13.960 --> 00:16:16.960]  那種兇惡
[00:16:16.960 --> 00:16:18.560]  嬲怒
[00:16:18.560 --> 00:16:20.120]  憤慨
[00:16:20.120 --> 00:16:21.200]  不放過他
[00:16:21.200 --> 00:16:24.040]  捉住他不放
[00:16:24.040 --> 00:16:31.040]  接著我們看看31至35節的經文
[00:16:54.040 --> 00:16:58.000]  將我連率你媽主人就大牢
[00:16:58.000 --> 00:17:00.640]  把他交給掌刑的
[00:17:00.640 --> 00:17:03.880]  等他還清了所欠的債
[00:17:03.880 --> 00:17:08.440]  你們各人若不從心裡饒恕你的弟兄
[00:17:08.440 --> 00:17:13.440]  我天父也要這樣待你們了
[00:17:13.440 --> 00:17:15.720]  格式有少少偏差
[00:17:15.720 --> 00:17:16.760]  字跌了下去
[00:17:16.760 --> 00:17:21.480]  就是天父也要這樣待你們了
[00:17:21.480 --> 00:17:26.400]  這個僕人逼他債債的手段
[00:17:26.400 --> 00:17:30.160]  令到其他看到他的僕人
[00:17:30.160 --> 00:17:31.480]  有其他僕人看到的
[00:17:31.480 --> 00:17:32.480]  就是他的同伴
[00:17:32.480 --> 00:17:34.480]  看不過眼
[00:17:34.480 --> 00:17:37.160]  將他的惡行
[00:17:37.160 --> 00:17:39.320]  插他頸捏他喉嚨
[00:17:39.320 --> 00:17:40.520]  把他抓去坐牢
[00:17:40.520 --> 00:17:42.920]  不放過他的事件
[00:17:42.920 --> 00:17:45.800]  就告訴王他知道
[00:17:45.800 --> 00:17:47.720]  即是他的主人
[00:17:47.720 --> 00:17:51.720]  王知道後就逼他過來
[00:17:51.720 --> 00:17:54.120]  審問一下他
[00:17:54.120 --> 00:17:55.320]  王怎麼回應呢
[00:17:55.320 --> 00:17:56.720]  就罵他
[00:17:56.720 --> 00:17:58.440]  你這個惡奴才
[00:17:58.440 --> 00:17:59.440]  你求我
[00:17:59.440 --> 00:18:01.360]  所有債我都赦免你
[00:18:01.360 --> 00:18:03.440]  天文數字的債你都免去了
[00:18:03.440 --> 00:18:06.840]  你不應該同樣像我這樣連率你
[00:18:06.840 --> 00:18:09.480]  連率你的同伴嗎
[00:18:09.480 --> 00:18:11.600]  被人連率
[00:18:11.600 --> 00:18:14.280]  也要連率別人
[00:18:14.280 --> 00:18:17.160]  我們的生命是被誰連率呢
[00:18:17.160 --> 00:18:19.600]  有主耶穌連率了我們
[00:18:19.600 --> 00:18:25.360]  主耶穌也願意我們同樣連率別人
[00:18:25.360 --> 00:18:31.280]  這個結局有一個很慘的結局
[00:18:31.280 --> 00:18:33.480]  就是他被抓
[00:18:33.480 --> 00:18:35.800]  他同樣要抓人坐牢
[00:18:35.800 --> 00:18:39.440]  主人同樣把他抓去坐牢
[00:18:39.440 --> 00:18:43.160]  要他還清所有債項
[00:18:43.160 --> 00:18:45.480]  主人要他還清債項的條件
[00:18:45.480 --> 00:18:47.480]  是怎麼還的呢
[00:18:47.480 --> 00:18:50.640]  賣妻 賣兒
[00:18:50.640 --> 00:18:52.240]  所有的財產
[00:18:52.240 --> 00:18:55.440]  你都要全部拿出來
[00:18:55.440 --> 00:18:59.840]  你還不足數都要賣掉
[00:18:59.840 --> 00:19:05.880]  這個就是主人要這個僕人的下場
[00:19:05.880 --> 00:19:09.960]  這個比喻的結語說
[00:19:09.960 --> 00:19:14.600]  若果我們不同心裡去饒恕你的弟兄
[00:19:14.600 --> 00:19:18.400]  我天父也要這樣去代你們了
[00:19:18.400 --> 00:19:22.240]  這個結局很悲慘
[00:19:22.240 --> 00:19:24.160]  不是我們得救了嗎
[00:19:24.160 --> 00:19:26.240]  我們不是信耶穌得永生嗎
[00:19:26.240 --> 00:19:32.240]  天父要怎樣對我們
[00:19:32.240 --> 00:19:36.680]  原來這個刑罰是一個刑罰的痛苦
[00:19:36.680 --> 00:19:38.840]  當不去饒恕的時候
[00:19:38.840 --> 00:19:42.520]  是將會受到刑罰的痛苦
[00:19:42.520 --> 00:19:44.520]  好像坐牢一樣
[00:19:44.520 --> 00:19:49.040]  好像我們生命中的重要事物
[00:19:49.040 --> 00:19:54.240]  我們重要的東西失去了
[00:19:54.240 --> 00:19:55.440]  最寶貴
[00:19:55.440 --> 00:19:57.600]  你生命最寶貴的是什麼
[00:19:57.600 --> 00:19:58.840]  你在不饒恕的過程中
[00:19:58.840 --> 00:20:03.080]  你的痛苦就是會失去了這些東西
[00:20:03.080 --> 00:20:07.400]  這個就是不饒恕帶來的所謂的捆綁
[00:20:07.400 --> 00:20:09.440]  得不到釋放的痛苦
[00:20:09.440 --> 00:20:12.160]  以致你看不到尾線
[00:20:12.160 --> 00:20:14.160]  可能你生命中有更美麗
[00:20:14.160 --> 00:20:15.880]  更大的祝福在你生命中
[00:20:15.880 --> 00:20:17.720]  你都失去了
[00:20:17.720 --> 00:20:21.560]  我想問大家
[00:20:21.560 --> 00:20:26.120]  你見到蟑螂會怎樣
[00:20:26.120 --> 00:20:27.920]  很開心嗎
[00:20:27.920 --> 00:20:29.840]  為何不笑
[00:20:29.840 --> 00:20:31.800]  見到蟑螂很開心
[00:20:31.800 --> 00:20:33.120]  很害怕
[00:20:33.120 --> 00:20:34.600]  這個笑是害怕來的
[00:20:34.600 --> 00:20:35.640]  見到蟑螂
[00:20:35.640 --> 00:20:36.280]  我當然害怕
[00:20:36.280 --> 00:20:38.800]  好像突然間覺得有蟑螂在
[00:20:38.800 --> 00:20:40.720]  四腳蛇會否好一點
[00:20:40.720 --> 00:20:44.160]  沒有 都不是太好
[00:20:44.160 --> 00:20:45.560]  其實反應會怎樣
[00:20:45.560 --> 00:20:49.040]  考慮到四腳蛇會否咬我
[00:20:49.040 --> 00:20:50.880]  會否想這些
[00:20:50.880 --> 00:20:52.800]  自動會怎樣
[00:20:52.800 --> 00:20:54.000]  彈開
[00:20:54.000 --> 00:20:56.160]  老公
[00:20:56.160 --> 00:20:57.640]  有人叫
[00:20:57.640 --> 00:20:59.400]  幫我拿滾水來
[00:20:59.400 --> 00:21:01.160]  有人用滾水滾我
[00:21:01.160 --> 00:21:02.560]  不要說這些
[00:21:02.560 --> 00:21:04.560]  真的很殘忍
[00:21:04.560 --> 00:21:09.400]  因為蟑螂殺蟲水殺不死
[00:21:09.400 --> 00:21:12.680]  有種很天然的反應
[00:21:12.680 --> 00:21:14.400]  要和蟑螂搏鬥
[00:21:14.400 --> 00:21:15.800]  不用用腦
[00:21:15.800 --> 00:21:16.680]  自然的
[00:21:16.680 --> 00:21:18.160]  看這幅圖
[00:21:18.160 --> 00:21:21.080]  這幅圖是從一本書
[00:21:21.080 --> 00:21:22.200]  叫《生命軌跡》
[00:21:22.200 --> 00:21:25.360]  十三個做人自助的成長關鍵中
[00:21:25.360 --> 00:21:26.480]  抽出來的
[00:21:26.480 --> 00:21:28.560]  我們有些領袖見過這幅圖
[00:21:28.560 --> 00:21:30.680]  和他看過這本書
[00:21:30.680 --> 00:21:32.760]  這幅圖
