
[00:00:00.000 --> 00:00:07.360]  今天想和大家分享今次的一個新系列的講道
[00:05:51.960 --> 00:05:54.840]  這樣的時間已經夠多了
[00:05:54.840 --> 00:05:56.120]  在這些事上
[00:05:56.120 --> 00:05:57.760]  你們不跟他們一起
[00:05:57.760 --> 00:06:01.080]  奔走那同樣放蕩無道的路
[00:06:01.080 --> 00:06:02.520]  他們就覺得奇怪
[00:06:02.520 --> 00:06:04.440]  就誹謗你們
[00:06:04.440 --> 00:06:05.800]  他們必須向那位
[00:06:05.800 --> 00:06:09.280]  預備審判活人死人的主交仗
[00:06:09.280 --> 00:06:11.640]  因為福音也曾經為此
[00:06:11.640 --> 00:06:14.560]  傳給那些如今已經死去的人
[00:06:14.560 --> 00:06:16.320]  要使他們在肉身裏
[00:06:16.320 --> 00:06:18.720]  雖然按人的意思受審判
[00:06:18.720 --> 00:06:22.760]  卻在靈裏按神的意思活著
[00:06:22.760 --> 00:06:25.200]  第七節
[00:06:25.200 --> 00:06:27.040]  萬物的結局近了
[00:06:27.040 --> 00:06:29.520]  你們要自首自律
[00:06:29.520 --> 00:06:32.040]  保持頭腦清醒
[00:06:32.040 --> 00:06:33.920]  為要禱告
[00:06:33.920 --> 00:06:37.880]  最要緊的是要彼此熱切相愛
[00:06:37.880 --> 00:06:40.760]  因為愛能遮蓋許多的罪
[00:06:40.760 --> 00:06:43.360]  你們要互相款待 不發怨言
[00:06:43.360 --> 00:06:46.480]  各人要按照所領受的恩賜
[00:06:46.480 --> 00:06:47.960]  彼此服侍
[00:06:47.960 --> 00:06:52.560]  好像神各樣恩典的好管家一樣
[00:06:52.560 --> 00:06:53.760]  若有人宣講
[00:06:53.760 --> 00:06:56.160]  就要按神的聖言宣講
[00:06:56.160 --> 00:06:57.280]  若有人服侍
[00:06:57.280 --> 00:07:00.840]  就要按著神所賜的力量服侍
[00:07:00.840 --> 00:07:02.680]  使神在一切事上
[00:07:02.680 --> 00:07:06.000]  藉著耶穌基督得著榮耀
[00:07:06.000 --> 00:07:08.480]  願榮耀和權能都歸給他
[00:07:08.480 --> 00:07:11.560]  直到永遠 阿們
[00:07:11.560 --> 00:07:14.600]  十一節經文
[00:07:14.600 --> 00:07:21.640]  彼得前書是仕途彼得馬年所寫的一封書信
[00:07:21.640 --> 00:07:25.960]  當時的信徒面對羅馬皇帝尼祿的迫害
[00:07:25.960 --> 00:07:28.760]  分散在不同的地方
[00:07:28.760 --> 00:07:33.280]  所以成卷書信的第一節是這樣說的
[00:07:33.280 --> 00:07:36.320]  彼得說:基督耶穌的仕途彼得寫信給那些
[00:07:36.320 --> 00:07:39.760]  分散在本都 加拉 泰加 伯多加 亞西亞
[00:07:39.760 --> 00:07:42.560]  比推尼寄居的
[00:07:42.560 --> 00:07:45.520]  當時的環境他們面對著很大的逼迫
[00:07:45.520 --> 00:07:48.200]  很大的苦難
[00:07:48.200 --> 00:07:50.720]  一世紀的歷史學家塔西圖
[00:07:50.720 --> 00:07:52.960]  這樣記載
[00:07:52.960 --> 00:07:54.200]  我每一次看到這句
[00:07:54.200 --> 00:07:57.000]  其實這一段說話都有點心寒
[00:07:57.000 --> 00:07:58.600]  他說甚麼呢
[00:07:58.600 --> 00:08:04.040]  他說:認佛花養繁多
[00:08:04.040 --> 00:08:07.640]  由身體被包以繡皮
[00:08:07.640 --> 00:08:11.080]  任由狼犬撕碎而死
[00:08:11.080 --> 00:08:12.600]  被釘在十架上
[00:08:12.600 --> 00:08:14.160]  或者被火焚燒
[00:08:14.160 --> 00:08:15.360]  做甚麼呢
[00:08:15.360 --> 00:08:19.000]  以充日落後的照明燈
[00:08:19.000 --> 00:08:23.320]  被皮包著的印 點著來燒
[00:08:23.320 --> 00:08:26.520]  對這些基督徒所受的慘刑
[00:08:26.520 --> 00:08:30.640]  很多人都竟然有同情之心
[00:08:30.640 --> 00:08:32.720]  因為這些極刑的被執行
[00:08:32.720 --> 00:08:34.160]  不是為了大眾的好處
[00:08:34.160 --> 00:08:36.600]  不過是滿足一己的殘暴
[00:08:36.600 --> 00:08:39.840]  即是尼祿的殘暴
[00:08:39.840 --> 00:08:42.720]  面對這些很慘的迫害
[00:08:42.720 --> 00:08:45.080]  帶來很大的痛苦
[00:08:45.080 --> 00:08:48.000]  彼得怎樣去鼓勵教會呢
[00:08:48.000 --> 00:08:50.120]  是否給很多的安慰呢
[00:08:50.120 --> 00:08:51.600]  當你讀到彼得前書的時候
[00:08:51.600 --> 00:08:53.360]  他有一節很有意思
[00:08:53.360 --> 00:08:54.600]  我沒有打出來
[00:08:54.600 --> 00:08:56.240]  四章十二節他這樣說
[00:08:56.240 --> 00:08:57.320]  親愛的弟兄們
[00:08:57.320 --> 00:08:59.960]  有火一般的試煉臨到你們
[00:08:59.960 --> 00:09:01.360]  要考驗你們
[00:09:01.360 --> 00:09:03.000]  你們不要覺得奇怪
[00:09:03.000 --> 00:09:06.680]  好像有甚麼奇怪的事發生在你們身上
[00:09:06.680 --> 00:09:08.360]  當我們面對著很多的困難
[00:09:08.360 --> 00:09:10.480]  痛苦 壓力的時候
[00:09:10.480 --> 00:09:11.560]  其實我們很自然
[00:09:11.560 --> 00:09:12.200]  我不知道你
[00:09:12.200 --> 00:09:13.760]  我自己第一個反應就是
[00:09:13.760 --> 00:09:15.440]  嘩 可不可以不要面對呀
[00:09:15.440 --> 00:09:17.160]  想逃避呀
[00:09:17.160 --> 00:09:18.560]  但彼得他反過來
[00:09:18.560 --> 00:09:20.080]  他說你不要奇怪
[00:09:20.080 --> 00:09:23.760]  覺得這個世界上有這些苦難的事
[00:09:23.760 --> 00:09:25.640]  好像有甚麼奇怪的事
[00:09:25.640 --> 00:09:27.200]  是預料到會有的
[00:09:27.200 --> 00:09:28.440]  彼得雄勇反過來
[00:09:28.440 --> 00:09:29.840]  面對著很大困難的時候
[00:09:29.840 --> 00:09:32.160]  他就反而將事實告訴你
[00:09:32.160 --> 00:09:33.800]  其實是一定有的
[00:09:33.800 --> 00:09:35.920]  你不要這麼奇怪
[00:09:35.920 --> 00:09:37.920]  而當他在講清楚這個世界
[00:09:37.920 --> 00:09:41.240]  是會有苦難 有困難 有壓力的時候
[00:09:41.240 --> 00:09:44.800]  他反而去鼓勵當時的教會
[00:09:44.800 --> 00:09:47.640]  怎樣去面對
[00:09:47.640 --> 00:09:49.720]  今天我想和大家分享三點
[00:09:49.720 --> 00:09:51.280]  就是透過這三點
[00:09:51.280 --> 00:09:53.360]  我覺得一路預備的時候
[00:09:53.360 --> 00:09:56.040]  神很想透過這個訊息
[00:09:56.040 --> 00:09:58.560]  讓我們今天面對著壓力
[00:09:58.560 --> 00:10:00.080]  或者在蓬佩壓力裏面
[00:10:00.080 --> 00:10:01.600]  Peer pressure裏面
[00:10:01.600 --> 00:10:04.440]  能夠拿到一份勇氣
[00:10:04.440 --> 00:10:06.120]  這份是一份甚麼的勇氣呢
[00:10:06.120 --> 00:10:10.080]  我想透過三個的詩來分享
[00:10:10.080 --> 00:10:11.520]  第一個的詩
[00:10:11.520 --> 00:10:13.480]  關於思想的
[00:10:13.480 --> 00:10:16.720]  頭腦的思想
[00:10:16.720 --> 00:10:17.840]  第一節
[00:10:17.840 --> 00:10:20.680]  經文一開始的時候就說
[00:10:20.680 --> 00:10:23.680]  基督既然在肉身受苦
[00:10:23.680 --> 00:10:29.160]  你們當將用同樣的心智來武裝自己
[00:10:29.160 --> 00:10:31.000]  我很喜歡新漢語的譯本
[00:10:31.000 --> 00:10:33.280]  翻譯成武裝自己
[00:10:33.280 --> 00:10:35.480]  心智其實是講想法
[00:10:35.480 --> 00:10:36.320]  他的心態
[00:10:36.320 --> 00:10:38.320]  他怎樣去理解
[00:10:38.320 --> 00:10:39.920]  當他去理解這樣的情況
[00:10:39.920 --> 00:10:42.760]  他面對著要選擇神的旨意
[00:10:42.760 --> 00:10:47.520]  拒絕世界的方式所遇到的壓迫和難處的時候
[00:10:47.520 --> 00:10:49.800]  他不是被動的
[00:10:49.800 --> 00:10:51.040]  逆來順受的
[00:10:51.040 --> 00:10:53.680]  我知道有苦難
[00:10:53.680 --> 00:10:55.200]  有困難有痛苦
[00:10:55.200 --> 00:10:56.000]  要受苦
[00:10:56.000 --> 00:10:56.680]  我知道的
[00:10:56.680 --> 00:10:57.880]  不是的
[00:10:57.880 --> 00:10:59.640]  比特一開始就說
[00:10:59.640 --> 00:11:01.960]  要主動地將這個想法
[00:11:01.960 --> 00:11:04.120]  會受苦的
[00:11:04.120 --> 00:11:06.200]  就要成為一個武器
[00:11:06.200 --> 00:11:07.480]  去武裝自己
[00:11:07.480 --> 00:11:08.720]  英文我覺得翻譯得很有意思
[00:11:08.720 --> 00:11:09.120]  很有趣
[00:11:09.120 --> 00:11:10.680]  你回去看有機會的話
[00:11:10.680 --> 00:11:12.640]  Arm yourself
[00:11:12.640 --> 00:11:14.040]  武裝自己
[00:11:14.040 --> 00:11:17.120]  用這樣的裝備去面對
[00:11:17.120 --> 00:11:19.000]  你有沒有試過去露營呢
[00:11:19.000 --> 00:11:20.040]  露營的時候你會怎樣
[00:11:20.040 --> 00:11:21.240]  兩手搖搖搖
[00:11:21.240 --> 00:11:24.440]  甚麼都穿著拖鞋去露營
[00:11:24.440 --> 00:11:26.760]  你會不會甚麼裝備都不帶
[00:11:26.760 --> 00:11:29.840]  你會不會一個人去亞馬遜森林的時候
[00:11:29.840 --> 00:11:32.160]  露營都是這樣呢
[00:11:32.160 --> 00:11:33.520]  我想不會吧
[00:11:33.520 --> 00:11:36.480]  你怎樣都要帶些裝備
[00:11:36.480 --> 00:11:39.960]  蛇蟲鼠蟻鱷魚走出來怎麼辦
[00:11:39.960 --> 00:11:44.600]  要裝備好你自己去面對這樣的情況
[00:11:44.600 --> 00:11:46.680]  當我們想要決定
[00:11:46.680 --> 00:11:48.120]  不再按著經文
[00:11:48.120 --> 00:11:51.160]  不再用人的情慾
[00:11:51.160 --> 00:11:53.200]  而是從神的旨意
[00:11:53.200 --> 00:11:57.200]  去過我們今生餘下的生活的時候
[00:11:57.200 --> 00:11:58.360]  彼得就說
[00:11:58.360 --> 00:12:01.440]  我們要有一個受苦的心智
[00:12:01.440 --> 00:12:06.280]  來武裝好我們自己
[00:12:06.280 --> 00:12:08.040]  受苦的心智
[00:12:08.040 --> 00:12:10.400]  不一定是受苦的
[00:12:10.400 --> 00:12:13.360]  受苦的心智和受苦
[00:12:13.360 --> 00:12:16.920]  其實是兩回事
[00:12:16.920 --> 00:12:18.960]  有受苦心智的人
[00:12:18.960 --> 00:12:24.240]  不一定會經歷受苦痛苦的經驗
[00:12:24.240 --> 00:12:26.360]  他們只是在思想裏面
[00:12:26.360 --> 00:12:27.680]  預備好
[00:12:27.680 --> 00:12:31.040]  是甘願接受這個現況
[00:12:31.040 --> 00:12:34.080]  有這樣的準備的人
[00:12:34.080 --> 00:12:36.160]  而相反
[00:12:36.160 --> 00:12:37.120]  受苦的人
[00:12:37.120 --> 00:12:38.880]  又不一定有受苦的心智
[00:12:38.880 --> 00:12:40.200]  你明白我的意思嗎
[00:12:40.200 --> 00:12:41.040]  一個受苦的人
[00:12:41.040 --> 00:12:45.160]  他不一定是準備好去受苦的
[00:12:45.160 --> 00:12:49.560]  我用一個例子來比喻
[00:12:49.560 --> 00:12:53.120]  當兩班人一起去見牙醫
[00:12:53.120 --> 00:12:55.240]  你見牙醫是很痛的
[00:12:55.240 --> 00:12:56.840]  慘痛的經驗
[00:12:56.840 --> 00:12:57.920]  兩種的人
[00:12:57.920 --> 00:13:00.640]  其實看牙醫最痛的是甚麼呢
[00:13:00.640 --> 00:13:02.480]  如果你深刻一點
[00:13:02.480 --> 00:13:04.560]  我很多看牙醫的經驗
[00:13:04.560 --> 00:13:06.400]  其實最痛的是那支麻醉針
[00:13:06.400 --> 00:13:08.600]  戳下去的時候真的很痛
[00:13:08.600 --> 00:13:10.760]  但有些人忍著
[00:13:10.760 --> 00:13:12.520]  就是忍了那一下麻醉針
[00:13:12.520 --> 00:13:14.000]  之後就沒事了
[00:13:14.000 --> 00:13:15.800]  但有些人不是
[00:13:15.800 --> 00:13:16.640]  針都未起
[00:13:16.640 --> 00:13:17.440]  他都沒有打針
[00:13:17.440 --> 00:13:19.960]  走過去就已經很害怕
[00:13:19.960 --> 00:13:21.240]  他都沒有準備好
[00:13:21.240 --> 00:13:22.200]  他沒有預備好
[00:13:22.200 --> 00:13:24.960]  怎樣去面對那支麻醉針
[00:13:24.960 --> 00:13:29.440]  他沒有一個受苦的心智
[00:13:29.440 --> 00:13:31.600]  如果一個有受苦心智的人
[00:13:31.600 --> 00:13:34.560]  他面對著這些痛苦的經驗
[00:13:34.560 --> 00:13:36.280]  其實和其他人一樣
[00:13:36.280 --> 00:13:37.360]  都是會痛的
[00:13:37.360 --> 00:13:38.680]  都是會辛苦的
[00:13:38.680 --> 00:13:40.160]  不過因為他準備好
[00:13:40.160 --> 00:13:42.360]  他內心的狀態有點不同
[00:13:42.360 --> 00:13:47.280]  所以他會有一個不一樣的力量
[00:13:47.280 --> 00:13:51.400]  為甚麼耶穌基督能夠受苦呢
[00:13:51.400 --> 00:13:54.000]  經文說我們要學耶穌基督
[00:13:54.000 --> 00:13:56.480]  當然他是神
[00:13:56.480 --> 00:13:57.120]  不過不是
[00:13:57.120 --> 00:13:57.840]  他除了是神
[00:13:57.840 --> 00:13:59.240]  也是人
[00:13:59.240 --> 00:14:01.880]  所以看回聖經的時候
[00:14:01.880 --> 00:14:05.480]  希伯來書有句很有意思的經文
[00:14:05.480 --> 00:14:06.760]  它說
[00:14:06.760 --> 00:14:10.800]  仰望我們信心創始成中的耶穌
[00:14:10.800 --> 00:14:13.440]  他因為擺在前面的喜樂
[00:14:13.440 --> 00:14:15.120]  就興旱了羞辱
[00:14:15.120 --> 00:14:17.280]  忍受了十字架的苦難
[00:14:17.280 --> 00:14:21.360]  就坐在神寶座的右邊
[00:14:21.360 --> 00:14:25.760]  原來耶穌能夠忍受十字架的苦難和羞辱
[00:14:25.760 --> 00:14:28.920]  不是因為祂比我們特別厲害
[00:14:28.920 --> 00:14:30.440]  而是祂看得到
[00:14:30.440 --> 00:14:32.560]  祂將要成就的那件事
[00:14:32.560 --> 00:14:35.600]  是一件極之有意義的事
[00:14:35.600 --> 00:14:37.640]  祂將要成就的救恩
[00:14:37.640 --> 00:14:40.120]  是能夠拯救世人
[00:14:40.120 --> 00:14:41.440]  而因為這個緣故
[00:14:41.440 --> 00:14:45.880]  祂能夠忍受面前的苦難和羞辱
[00:14:45.880 --> 00:14:47.720]  而彼得就將這個比喻
[00:14:47.720 --> 00:14:49.320]  他鼓勵當時的弟兄姊妹
[00:14:49.320 --> 00:14:51.200]  說你們都可以是一樣的
[00:14:51.200 --> 00:14:52.280]  既然你決定了
[00:14:52.280 --> 00:14:56.000]  不再按人的私慾去過你餘生
[00:14:56.000 --> 00:14:58.560]  要按神的旨意
[00:14:58.560 --> 00:14:59.560]  你既然選擇了
[00:14:59.560 --> 00:15:01.600]  不再像以前那樣
[00:15:01.600 --> 00:15:03.120]  和其他人一樣
[00:15:03.120 --> 00:15:04.720]  去淫蕩私慾
[00:15:04.720 --> 00:15:05.640]  醉酒方厭
[00:15:05.640 --> 00:15:08.640]  狂飲扮偶像
[00:15:08.640 --> 00:15:11.480]  你就不要去怕那些人的逼迫
[00:15:11.480 --> 00:15:13.120]  人的誹謗
[00:15:13.120 --> 00:15:14.440]  因為那些人可能會覺得很奇怪
[00:15:14.440 --> 00:15:15.480]  以前你都做過
[00:15:15.480 --> 00:15:16.440]  現在你不做
[00:15:16.440 --> 00:15:18.200]  是不是假扮?
[00:15:18.200 --> 00:15:21.680]  看你多久就打回頭
[00:15:21.680 --> 00:15:22.720]  當你心裏面知道
[00:15:22.720 --> 00:15:24.760]  其實你做的事是甚麼時候
[00:15:24.760 --> 00:15:26.480]  你不要怕
[00:15:26.480 --> 00:15:28.040]  不是叫你和那些人對著幹
[00:15:28.040 --> 00:15:31.560]  或者不是叫你搞砸了大家的關係
[00:15:31.560 --> 00:15:33.800]  而是你做的選擇
[00:15:33.800 --> 00:15:37.120]  是按照著主的心意和教導
[00:15:37.120 --> 00:15:41.080]  按照真理的方式去行的時候
[00:15:41.080 --> 00:15:46.080]  你就能夠站立得住
[00:15:46.080 --> 00:15:47.920]  正經第五節一直說下去
[00:15:47.920 --> 00:15:51.080]  他說將來所有的人都要在審判台前
[00:15:51.080 --> 00:15:53.080]  我們要和主交仗
[00:15:53.080 --> 00:15:54.240]  我們要
[00:15:54.240 --> 00:15:55.600]  他們也要
[00:15:55.600 --> 00:15:57.720]  所以不要怕
[00:15:57.720 --> 00:15:59.680]  而且二來
[00:15:59.680 --> 00:16:02.520]  他說其實你曾經都和他們一樣
[00:16:02.520 --> 00:16:05.520]  想怎樣就怎樣
[00:16:05.520 --> 00:16:08.200]  其實你在罪裏面所受的痛苦
[00:16:08.200 --> 00:16:10.200]  也不是沒有甚麼
[00:16:10.200 --> 00:16:12.000]  其實我們也有很多時候
[00:16:12.000 --> 00:16:15.200]  我們有不同的壞習慣也好
[00:16:15.200 --> 00:16:18.600]  或者曾經得罪主的地方也好
[00:16:18.600 --> 00:16:21.560]  其實心裏面不是很慘
[00:16:21.560 --> 00:16:22.400]  我不知道你有沒有試過
[00:16:22.400 --> 00:16:23.680]  我也有
[00:16:23.680 --> 00:16:26.160]  其實你心裏面因為犯罪的那種內疚
[00:16:26.160 --> 00:16:26.840]  那種掙扎
[00:16:26.840 --> 00:16:28.000]  其實也是難受的
[00:16:28.000 --> 00:16:29.840]  也是受苦來的
[00:16:29.840 --> 00:16:31.880]  彼得說夠了
[00:16:31.880 --> 00:16:35.600]  所以經文說已經和罪斷絕
[00:16:35.600 --> 00:16:37.720]  不是說我們不會再犯罪
[00:16:37.720 --> 00:16:39.760]  而是我們在罪的痛苦裏面
[00:16:39.760 --> 00:16:40.840]  我們也受夠了
[00:16:40.840 --> 00:16:43.320]  所以我們用了受苦的心智
[00:16:43.320 --> 00:16:46.240]  去面對實際生活的困難
