
[00:00:00.000 --> 00:00:02.000]  好 看節目 早晨
[00:07:49.000 --> 00:07:51.000]  講到人類的終結
[00:07:51.000 --> 00:07:52.000]  講到寶羅自己的終結
[00:07:52.000 --> 00:07:55.000]  那今日我怎樣
[00:07:55.000 --> 00:07:56.000]  三句說話
[00:07:56.000 --> 00:07:58.000]  他說那美好的將
[00:07:58.000 --> 00:08:04.000]  我打過了
[00:08:04.000 --> 00:08:07.000]  回應這句說話
[00:08:07.000 --> 00:08:08.000]  我們講三文字中間的內容
[00:08:08.000 --> 00:08:10.000]  其中這一句就是
[00:08:10.000 --> 00:08:15.000]  你卻要凡事謹慎
[00:08:15.000 --> 00:08:16.000]  忍受苦難
[00:08:16.000 --> 00:08:19.000]  做全套的功夫
[00:08:19.000 --> 00:08:21.000]  盡你的積分
[00:08:21.000 --> 00:08:24.000]  盡就很重要
[00:08:24.000 --> 00:08:27.000]  他說那美好的將我已經打過
[00:08:27.000 --> 00:08:30.000]  他沒有說打贏
[00:08:30.000 --> 00:08:33.000]  打仗最重要是打贏
[00:08:33.000 --> 00:08:34.000]  我們現在每天聽
[00:08:34.000 --> 00:08:36.000]  烏克蘭的戰士都會問
[00:08:36.000 --> 00:08:37.000]  現在俄羅斯在贏
[00:08:37.000 --> 00:08:39.000]  還是烏克蘭在贏
[00:08:39.000 --> 00:08:41.000]  我們當然會問這個問題
[00:08:41.000 --> 00:08:44.000]  寶羅沒有說打贏
[00:08:44.000 --> 00:08:46.000]  打過
[00:08:46.000 --> 00:08:47.000]  為甚麼
[00:08:47.000 --> 00:08:49.000]  因為在人生裏面
[00:08:49.000 --> 00:08:52.000]  我們都會有失敗的
[00:08:52.000 --> 00:08:55.000]  你有沒有試過失敗
[00:08:55.000 --> 00:08:56.000]  無論在信仰
[00:08:56.000 --> 00:08:58.000]  在工作
[00:08:58.000 --> 00:09:00.000]  在各方面
[00:09:00.000 --> 00:09:03.000]  我們都曾經失敗過
[00:09:03.000 --> 00:09:05.000]  那是不是失敗過
[00:09:05.000 --> 00:09:08.000]  那就算了
[00:09:08.000 --> 00:09:10.000]  放棄
[00:09:10.000 --> 00:09:13.000]  重點不是他打贏
[00:09:13.000 --> 00:09:14.000]  是他打輸
[00:09:14.000 --> 00:09:17.000]  重點是他是不是打過
[00:09:17.000 --> 00:09:22.000]  所以那裏說盡你的積分
[00:09:22.000 --> 00:09:24.000]  有沒有聽過這句話
[00:09:24.000 --> 00:09:27.000]  量力而為
[00:09:27.000 --> 00:09:30.000]  同不同意
[00:09:30.000 --> 00:09:33.000]  同不同意
[00:09:33.000 --> 00:09:37.000]  那就慘了
[00:09:37.000 --> 00:09:40.000]  如果你甚麼都量力而為
[00:09:40.000 --> 00:09:42.000]  就甚麼都不用做
[00:09:42.000 --> 00:09:43.000]  你不同意吧
[00:09:43.000 --> 00:09:45.000]  你不跟我說
[00:09:45.000 --> 00:09:47.000]  你教兒子
[00:09:47.000 --> 00:09:49.000]  你的兒子做功課
[00:09:49.000 --> 00:09:51.000]  他說媽媽我不懂做
[00:09:51.000 --> 00:09:52.000]  你怎樣跟他說
[00:09:52.000 --> 00:09:55.000]  量力而為
[00:09:55.000 --> 00:09:57.000]  你不會這樣說的
[00:09:57.000 --> 00:10:01.000]  你要怎樣說
[00:10:01.000 --> 00:10:04.000]  盡力而為
[00:10:04.000 --> 00:10:05.000]  是不是
[00:10:05.000 --> 00:10:07.000]  即是你量力而為就不用做
[00:10:07.000 --> 00:10:09.000]  即是你人生有困難的時候
[00:10:09.000 --> 00:10:12.000]  量力而為就不用做
[00:10:12.000 --> 00:10:17.000]  你這樣是甚麼都做不到的
[00:10:17.000 --> 00:10:19.000]  盡力
[00:10:19.000 --> 00:10:21.000]  你看電影也是
[00:10:21.000 --> 00:10:24.000]  你家人病了你跟醫生說甚麼
[00:10:24.000 --> 00:10:26.000]  盡力啊醫生
[00:10:26.000 --> 00:10:28.000]  不是包醫倒
[00:10:28.000 --> 00:10:31.000]  你都明白有時候不是包醫倒
[00:10:31.000 --> 00:10:35.000]  問題是盡力
[00:10:35.000 --> 00:10:36.000]  所以我們要看
[00:10:36.000 --> 00:10:38.000]  今天我怎樣去看我自己的人生
[00:10:38.000 --> 00:10:41.000]  我們叫做以終為始就活在當下
[00:10:41.000 --> 00:10:45.000]  我怎樣活在當下
[00:10:45.000 --> 00:10:47.000]  兩個人生的態度
[00:10:47.000 --> 00:10:51.000]  一個叫做fighter 爭戰者
[00:10:51.000 --> 00:10:55.000]  一個叫loser 失敗者
[00:10:55.000 --> 00:11:00.000]  loser我不是說打輸那個叫loser
[00:11:00.000 --> 00:11:03.000]  他打輸他都是一個fighter
[00:11:03.000 --> 00:11:04.000]  不過他輸了
[00:11:04.000 --> 00:11:09.000]  loser就是還沒打就已經認輸
[00:11:09.000 --> 00:11:10.000]  這個叫loser
[00:11:10.000 --> 00:11:13.000]  在你人生裡面你是以一個fighter
[00:11:13.000 --> 00:11:14.000]  一個爭戰的角度
[00:11:14.000 --> 00:11:15.000]  一個態度
[00:11:15.000 --> 00:11:20.000]  還是一個還沒打已經認輸
[00:11:20.000 --> 00:11:23.000]  因為量力而為
[00:11:23.000 --> 00:11:28.000]  你做不到就不要做
[00:11:28.000 --> 00:11:31.000]  給大家看過這個扎連斯基
[00:11:31.000 --> 00:11:34.000]  俄羅斯打烏克蘭
[00:11:34.000 --> 00:11:35.000]  怎樣打烏克蘭
[00:11:35.000 --> 00:11:37.000]  一個這樣的小國
[00:11:37.000 --> 00:11:38.000]  他們的版圖不小
[00:11:38.000 --> 00:11:42.000]  但是他們的經濟很差
[00:11:42.000 --> 00:11:44.000]  怎樣打
[00:11:44.000 --> 00:11:47.000]  量力而為應該走人
[00:11:47.000 --> 00:11:50.000]  美國當時就說不如這樣
[00:11:50.000 --> 00:11:51.000]  我派一架飛機給你
[00:11:51.000 --> 00:11:52.000]  載你去別的地方
[00:11:52.000 --> 00:11:54.000]  流亡政府
[00:11:54.000 --> 00:11:55.000]  扎連斯基就說
[00:11:55.000 --> 00:11:57.000]  我講的名言就是
[00:11:57.000 --> 00:11:59.000]  I need ammunition not a rifle
[00:11:59.000 --> 00:12:01.000]  我需要的是武器
[00:12:01.000 --> 00:12:05.000]  我不是需要你那架飛機
[00:12:05.000 --> 00:12:08.000]  所以他繼續打下去
[00:12:08.000 --> 00:12:09.000]  盡力而為
[00:12:09.000 --> 00:12:11.000]  我們不知道結果是怎樣
[00:12:11.000 --> 00:12:12.000]  但是盡力而為
[00:12:12.000 --> 00:12:14.000]  我打過了
[00:12:14.000 --> 00:12:18.000]  另一個真的量力而為
[00:12:18.000 --> 00:12:21.000]  阿富汗的總統
[00:12:21.000 --> 00:12:22.000]  阿什拉夫
[00:12:22.000 --> 00:12:23.000]  當美國說
[00:12:23.000 --> 00:12:28.000]  我要將美軍撤走的時候
[00:12:28.000 --> 00:12:29.000]  即是立即離開
[00:12:29.000 --> 00:12:30.000]  他要走人了
[00:12:30.000 --> 00:12:31.000]  走人做什麼呢
[00:12:31.000 --> 00:12:33.000]  就是飛去杜拜
[00:12:33.000 --> 00:12:34.000]  帶著多少呢
[00:12:34.000 --> 00:12:37.000]  帶著一億六千九百萬
[00:12:37.000 --> 00:12:41.000]  cash的美金
[00:12:41.000 --> 00:12:42.000]  你也不要說他量力而為
[00:12:42.000 --> 00:12:44.000]  他也很盡的
[00:12:44.000 --> 00:12:46.000]  辣得很盡
[00:12:46.000 --> 00:12:48.000]  究竟我們今天面對一個
[00:12:48.000 --> 00:12:51.000]  用一個什麼心態
[00:12:51.000 --> 00:12:53.000]  去過我們的人生
[00:12:53.000 --> 00:12:55.000]  所以保羅就說
[00:12:55.000 --> 00:12:57.000]  什麼叫盡力而為
[00:12:57.000 --> 00:13:02.000]  你謹慎自守
[00:13:02.000 --> 00:13:03.000]  凡事謹慎
[00:13:03.000 --> 00:13:04.000]  discipline
[00:13:04.000 --> 00:13:07.000]  然後忍受苦難是什麼呢
[00:13:07.000 --> 00:13:10.000]  你肯付代價
[00:13:10.000 --> 00:13:12.000]  還有
[00:13:12.000 --> 00:13:16.000]  做全盜的功夫
[00:13:16.000 --> 00:13:18.000]  有點奇怪
[00:13:18.000 --> 00:13:19.000]  做全盜的功夫
[00:13:19.000 --> 00:13:21.000]  我叫做付諸行動
[00:13:21.000 --> 00:13:23.000]  全盜不是
[00:13:23.000 --> 00:13:25.000]  我現在不是在存盜
[00:13:25.000 --> 00:13:27.000]  我是用口的
[00:13:27.000 --> 00:13:28.000]  所以很多人以為
[00:13:28.000 --> 00:13:30.000]  牧師只是講道
[00:13:30.000 --> 00:13:32.000]  只是講道
[00:13:32.000 --> 00:13:34.000]  不是的
[00:13:34.000 --> 00:13:36.000]  你說牧師的工作只是講道
[00:13:36.000 --> 00:13:37.000]  就好像你跟媽媽說
[00:13:37.000 --> 00:13:40.000]  媽媽你唯一的工作就是煮飯
[00:13:40.000 --> 00:13:43.000]  在座有沒有做媽媽
[00:13:43.000 --> 00:13:46.000]  請問你的工作是不是煮飯
[00:13:46.000 --> 00:13:48.000]  如果你的工作就是煮飯
[00:13:48.000 --> 00:13:50.000]  你是一個不稱職的媽媽
[00:13:50.000 --> 00:13:52.000]  對不對
[00:13:52.000 --> 00:13:55.000]  煮飯是你看得到
[00:13:55.000 --> 00:13:58.000]  但是煮飯的背後
[00:13:58.000 --> 00:14:01.000]  做多少事你知道嗎
[00:14:01.000 --> 00:14:03.000]  牧師是一樣的
[00:14:03.000 --> 00:14:05.000]  講道是你看得到
[00:14:05.000 --> 00:14:07.000]  但是講道的背後
[00:14:07.000 --> 00:14:08.000]  要做多少事
[00:14:08.000 --> 00:14:10.000]  做全盜的功夫
[00:14:10.000 --> 00:14:11.000]  在說什麼呢
[00:14:11.000 --> 00:14:14.000]  其實這是一個很
[00:14:14.000 --> 00:14:15.000]  不只是在屬靈上
[00:14:15.000 --> 00:14:18.000]  在所有事情上都是
[00:14:18.000 --> 00:14:19.000]  你是不是付諸行動
[00:14:19.000 --> 00:14:21.000]  很多人只有講
[00:14:21.000 --> 00:14:22.000]  我要怎樣
[00:14:22.000 --> 00:14:23.000]  有時候美國的文化
[00:14:23.000 --> 00:14:24.000]  會害死人的
[00:14:24.000 --> 00:14:26.000]  You have to dream
[00:14:26.000 --> 00:14:27.000]  即是你要夢想
[00:14:27.000 --> 00:14:28.000]  Dream big
[00:14:28.000 --> 00:14:30.000]  每天都夢想
[00:14:30.000 --> 00:14:32.000]  那些年輕人這麼快就夢
[00:14:32.000 --> 00:14:34.000]  夢想夢想
[00:14:34.000 --> 00:14:35.000]  你要有行動才行
[00:14:35.000 --> 00:14:37.000]  你要付代價才行
[00:14:37.000 --> 00:14:41.000]  你要有紀律才行
[00:14:41.000 --> 00:14:44.000]  最近有一部電影
[00:14:44.000 --> 00:14:46.000]  叫做《Top Gun》
[00:14:46.000 --> 00:14:48.000]  《Top Gun》續集
[00:14:48.000 --> 00:14:51.000]  就快賣到十億美金
[00:14:51.000 --> 00:14:53.000]  還是沒有了大陸市場
[00:14:53.000 --> 00:14:56.000]  為什麼沒有了大陸市場呢
[00:14:56.000 --> 00:14:57.000]  因為《Top Gun》
[00:14:57.000 --> 00:14:58.000]  Tom Cruise穿著皮褸
[00:14:58.000 --> 00:15:00.000]  有一幕穿著皮褸
[00:15:00.000 --> 00:15:02.000]  後面有個台灣旗
[00:15:02.000 --> 00:15:05.000]  沒有大陸市場也有十億
[00:15:05.000 --> 00:15:06.000]  很多人看
[00:15:06.000 --> 00:15:07.000]  很好看
[00:15:07.000 --> 00:15:10.000]  為什麼那個駕飛機的鏡頭
[00:15:10.000 --> 00:15:11.000]  戰機
[00:15:11.000 --> 00:15:13.000]  很多電影都有駕戰機的
[00:15:13.000 --> 00:15:15.000]  為什麼這個這麼好看
[00:15:15.000 --> 00:15:17.000]  因為它不是用電腦效果的
[00:15:17.000 --> 00:15:20.000]  它真的找一架戰機
[00:15:20.000 --> 00:15:22.000]  跟美國軍方
[00:15:22.000 --> 00:15:25.000]  是用一萬多元一小時
[00:15:25.000 --> 00:15:26.000]  去租的
[00:15:26.000 --> 00:15:27.000]  當然不是它駕駛
[00:15:27.000 --> 00:15:28.000]  前面有人駕駛
[00:15:28.000 --> 00:15:29.000]  後面有人駕駛
[00:15:29.000 --> 00:15:31.000]  就要用了三個月的時間
[00:15:31.000 --> 00:15:32.000]  所有有份駕駛的人
[00:15:32.000 --> 00:15:34.000]  用了三個月的時間去訓練
[00:15:34.000 --> 00:15:35.000]  訓練什麼
[00:15:35.000 --> 00:15:36.000]  不是訓練駕駛飛機
[00:15:36.000 --> 00:15:38.000]  有段時間還沒有駕駛
[00:15:38.000 --> 00:15:41.000]  訓練如何坐飛機不暈浪
[00:15:41.000 --> 00:15:43.000]  坐飛機暈浪
[00:15:43.000 --> 00:15:46.000]  那些戰機是反反的
[00:15:46.000 --> 00:15:48.000]  為什麼呢
[00:15:48.000 --> 00:15:49.000]  就是要去
[00:15:49.000 --> 00:15:51.000]  為什麼不用電腦的
[00:15:51.000 --> 00:15:52.000]  電腦效果呢
[00:15:52.000 --> 00:15:54.000]  就是要讓他們那種
[00:15:54.000 --> 00:15:58.000]  面部的肌肉的扭曲
[00:15:58.000 --> 00:16:00.000]  那些用電腦做不到
[00:16:00.000 --> 00:16:02.000]  所以為什麼別人拍得這麼好看
[00:16:02.000 --> 00:16:04.000]  別人就拍打仗片
[00:16:04.000 --> 00:16:06.000]  他又拍打仗片
[00:16:06.000 --> 00:16:07.000]  他拍得這麼好看
[00:16:07.000 --> 00:16:11.000]  因為他付代價
[00:16:11.000 --> 00:16:13.000]  為什麼湯姆克魯斯六十歲
[00:16:13.000 --> 00:16:14.000]  都這麼健美
[00:16:14.000 --> 00:16:16.000]  因為你想想他背後
[00:16:16.000 --> 00:16:18.000]  付了多少代價在那裡操練
[00:16:18.000 --> 00:16:20.000]  多麼有 discipline
[00:16:20.000 --> 00:16:22.000]  硬朗
[00:16:22.000 --> 00:16:25.000]  今天我們正在用
[00:16:25.000 --> 00:16:29.000]  一個 fighter 的心態
[00:16:29.000 --> 00:16:30.000]  還是 loser
[00:16:30.000 --> 00:16:34.000]  還沒打就已經認輸
[00:16:34.000 --> 00:16:36.000]  好了 第二點
[00:16:36.000 --> 00:16:38.000]  當跑的路
[00:16:38.000 --> 00:16:40.000]  我已經跑盡了
[00:16:40.000 --> 00:16:44.000]  很奇怪 他不是說跑過
[00:16:44.000 --> 00:16:46.000]  跑過的意思就是
[00:16:46.000 --> 00:16:48.000]  你跑了一半就放棄
[00:16:48.000 --> 00:16:50.000]  即是馬拉松
[00:16:50.000 --> 00:16:54.000]  知道馬拉松跑多遠嗎
[00:16:54.000 --> 00:16:57.000]  二十六里多
[00:16:57.000 --> 00:16:58.000]  你跑了一半
[00:16:58.000 --> 00:17:00.000]  你說很累 不跑
[00:17:00.000 --> 00:17:02.000]  那個不是叫跑
[00:17:02.000 --> 00:17:03.000]  那個不是跑盡
[00:17:03.000 --> 00:17:05.000]  他說我跑盡了
[00:17:05.000 --> 00:17:07.000]  我沒有放棄
[00:17:07.000 --> 00:17:09.000]  剛才還沒打就已經認輸
[00:17:09.000 --> 00:17:11.000]  而是跑著跑著的時候
[00:17:11.000 --> 00:17:13.000]  他有沒有放棄
[00:17:13.000 --> 00:17:16.000]  回應這個
[00:17:16.000 --> 00:17:18.000]  那個盒子叫做什麼
[00:17:18.000 --> 00:17:20.000]  也是我們很熟悉的
[00:17:20.000 --> 00:17:21.000]  無要全道
[00:17:21.000 --> 00:17:26.000]  無論得時不得時總要專心
[00:17:26.000 --> 00:17:27.000]  有沒有聽過這句話
[00:17:27.000 --> 00:17:28.000]  無要全道
[00:17:28.000 --> 00:17:30.000]  無論得時不得時總要專心
[00:17:30.000 --> 00:17:32.000]  這個意思就是
[00:17:32.000 --> 00:17:35.000]  無論得不得都要說
[00:17:35.000 --> 00:17:38.000]  說了算你聽不聽
[00:17:38.000 --> 00:17:40.000]  所以有時候在荷里活
[00:17:40.000 --> 00:17:42.000]  你會見到這些人
[00:17:42.000 --> 00:17:43.000]  背著牌 有沒有見過
[00:17:43.000 --> 00:17:44.000]  在Downtown
[00:17:44.000 --> 00:17:46.000]  荷里活有時候會見到
[00:17:46.000 --> 00:17:47.000]  背著牌說我是罪人
[00:17:47.000 --> 00:17:49.000]  耶穌是救主
[00:17:49.000 --> 00:17:51.000]  我不管你看不看
[00:17:51.000 --> 00:17:52.000]  我不管你聽不聽
[00:17:52.000 --> 00:17:56.000]  我總之傳了就行了
[00:17:56.000 --> 00:17:59.000]  我很佩服他們的勇氣
[00:17:59.000 --> 00:18:01.000]  但有時候我覺得
[00:18:01.000 --> 00:18:03.000]  有些反效果的
[00:18:03.000 --> 00:18:06.000]  有些討厭的
[00:18:06.000 --> 00:18:09.000]  如果那個人不斷在宣揚
[00:18:09.000 --> 00:18:10.000]  信耶穌 你信耶穌
[00:18:10.000 --> 00:18:11.000]  信耶穌 信耶穌
