
[00:00:00.000 --> 00:00:03.100]  我們先低頭禱告 禱告我們就不需要反應
[00:02:28.680 --> 00:02:31.560]  (記者:兩個人在一個教會如果在這裡結婚的時候)
[00:02:31.560 --> 00:02:35.240]  (記者:好像說我們無論貧窮或者富貴 或者身體健康)
[00:02:35.240 --> 00:02:38.000]  (記者:都是雙手的 究竟是什麼意思呢?)
[00:02:38.000 --> 00:02:41.680]  (記者:我們要注意 我這個是等於說我把自己給你)
[00:02:41.680 --> 00:02:45.160]  (記者:但是很有意思 當我把自己給你的時候)
[00:02:45.160 --> 00:02:48.840]  (記者:這種給也是領受的條件)
[00:02:48.840 --> 00:02:52.200]  (記者:這裡要注意大家 我是將我自己給你的時候)
[00:02:52.200 --> 00:02:55.200]  (記者:這種給也是一種領受的意思)
[00:02:55.200 --> 00:03:00.480]  (記者:所以相愛就是相給 相互充滿 相互奉獻)
[00:03:00.480 --> 00:03:03.920]  (記者:相愛就是相給和相互的分享)
[00:03:03.920 --> 00:03:07.160]  (記者:所以你們可以了解為什麼耶穌說)
[00:03:07.160 --> 00:03:10.440]  (記者:非我失去性命的會得到性命)
[00:03:10.440 --> 00:03:12.720]  (記者:所以這裡就證明好像耶穌所說的)
[00:03:12.720 --> 00:03:15.280]  (記者:非為我失去生命的就會得到生命)
[00:03:15.280 --> 00:03:16.840]  (記者:這個好像跟我們的邏輯不一樣)
[00:03:16.840 --> 00:03:20.120]  (記者:因為我們不斷地要激烈 是不是不斷地要得)
[00:03:20.120 --> 00:03:22.480]  (記者:我們跟我們自己的邏輯好像不一樣的)
[00:03:22.480 --> 00:03:24.080]  (記者:因為我們永遠都是想我們自己)
[00:03:24.080 --> 00:03:26.000]  (記者:永遠都要得很多的東西)
[00:03:26.000 --> 00:03:29.040]  (記者:因為通過倒空自己 我們才能夠領受)
[00:03:29.040 --> 00:03:30.720]  (記者:因為通過倒空了自己)
[00:03:30.720 --> 00:03:32.800]  (記者:我們才能夠真真正正領受)
[00:03:32.800 --> 00:03:37.080]  (記者:所以愛相愛就是忽給忽得)
[00:03:37.080 --> 00:03:40.600]  (記者:愛相愛就是忽給忽得)
[00:03:40.600 --> 00:03:44.920]  (記者:那愛 愛也是一種聯合 對不對)
[00:03:44.920 --> 00:03:47.320]  (記者:愛 愛也是一種聯合 對不對)
[00:03:47.320 --> 00:03:51.320]  (記者:那我跟對方 我跟我的愛人 我跟我的孩子)
[00:03:51.320 --> 00:03:52.440]  (記者:怎麼樣聯合呢)
[00:03:52.440 --> 00:03:55.080]  (記者:我跟我的對方 我的愛人 我的細蚊仔)
[00:03:55.080 --> 00:03:56.120]  (記者:怎麼樣聯合呢)
[00:03:56.120 --> 00:03:58.440]  (記者:不僅是坐在一起 不僅是空間上)
[00:03:58.440 --> 00:04:00.040]  (記者:我們是緊愛著)
[00:04:00.040 --> 00:04:01.720]  (記者:不是 但是我們坐在一起)
[00:04:01.720 --> 00:04:04.200]  (記者:或者在空間之中 我們是緊緊地)
[00:04:04.200 --> 00:04:05.280]  (記者:是靠著大家)
[00:04:05.280 --> 00:04:09.480]  (記者:靈魂之間的聯合就是忽給忽得)
[00:04:09.480 --> 00:04:14.280]  (記者:靈魂之間的結合就是忽給和忽給)
[00:04:14.280 --> 00:04:16.040]  (記者:我把自己給你)
[00:04:16.040 --> 00:04:18.040]  (記者:我把我自己給了你)
[00:04:18.040 --> 00:04:21.360]  (記者:但是當我給你的時候 我也從你那裡得到你)
[00:04:21.360 --> 00:04:25.960]  (記者:當我自己給你的時候 我也從你那裡得到東西)
[00:04:25.960 --> 00:04:30.520]  (記者:過去50年代 60年代有一首歌叫《不了情》)
[00:04:30.520 --> 00:04:31.400]  (記者:大家有沒有知道這首歌)
[00:04:31.400 --> 00:04:35.520]  (記者:50年代 60年代有一首歌叫《不了情》)
[00:04:35.520 --> 00:04:36.400]  (記者:《不了情》)
[00:04:36.400 --> 00:04:37.600]  (記者:你們有沒有聽過呢)
[00:04:37.600 --> 00:04:39.840]  (記者:《不了情》)
[00:04:39.840 --> 00:04:43.840]  (記者:所以她說忘不了 忘不了 忘不了雨中的散步)
[00:04:43.840 --> 00:04:46.640]  (記者:她說忘不了 忘不了 忘不了在雨中的散步)
[00:04:46.640 --> 00:04:47.760]  (記者:為什麼呢)
[00:04:47.760 --> 00:04:48.600]  (記者:為什麼呢)
[00:04:48.600 --> 00:04:52.280]  (記者:因為女朋友散步的時候下雨)
[00:04:52.280 --> 00:04:54.440]  (記者:因為這個女朋友在散步的時候下雨)
[00:04:54.440 --> 00:04:56.520]  (記者:男朋友在裡面 也忘記帶雨傘)
[00:04:56.520 --> 00:04:58.120]  (記者:但是她已經在裡面)
[00:04:58.120 --> 00:05:01.480]  (記者:男朋友在裡面 也忘記帶雨傘)
[00:05:01.480 --> 00:05:02.560]  (記者:但是她已經在裡面)
[00:05:02.560 --> 00:05:04.440]  (記者:所以男朋友就跑到外面)
[00:05:04.440 --> 00:05:07.400]  (記者:寧可跟他的女朋友一起在雨中散步)
[00:05:07.400 --> 00:05:09.280]  (記者:男朋友就跑出去)
[00:05:09.280 --> 00:05:13.200]  (記者:寧願在外面跟他女朋友一起在雨中散步)
[00:05:13.200 --> 00:05:14.880]  (記者:第二天男朋友感冒了)
[00:05:14.880 --> 00:05:16.600]  (記者:第二天男朋友就感冒了)
[00:05:16.600 --> 00:05:18.840]  (記者:感冒了 他很感動 女朋友很感動)
[00:05:18.840 --> 00:05:20.600]  (記者:那女朋友就會很感動)
[00:05:20.600 --> 00:05:22.720]  (記者:我怎樣都不會嫁給你)
[00:05:22.720 --> 00:05:25.360]  (記者:為什麼我一定要嫁給你)
[00:05:25.360 --> 00:05:28.640]  (記者:所以給跟得相應)
[00:05:28.640 --> 00:05:31.440]  (記者:所以給跟得相應)
[00:05:31.440 --> 00:05:36.280]  (記者:現在聖經說 上帝就是生命 上帝就是愛)
[00:05:36.280 --> 00:05:39.440]  (記者:聖經告訴我們 上帝就是生命 上帝就是愛)
[00:05:39.440 --> 00:05:41.680]  (記者:所以在上帝的生命裡)
[00:05:41.680 --> 00:05:44.880]  (記者:有這種忽給忽得的關係)
[00:05:44.880 --> 00:05:46.560]  (記者:所以在上帝的生命裡)
[00:05:46.560 --> 00:05:51.520]  (記者:有呼吸和呼吸的愛)
[00:05:51.520 --> 00:05:54.200]  (記者:但是我們現在先不講這三個議題)
[00:05:54.200 --> 00:05:57.480]  (記者:我們現在先不講這三個議題)
[00:05:57.480 --> 00:06:01.000]  (記者:所以我的意思是 上帝本身是相愛的關係)
[00:06:01.000 --> 00:06:04.880]  (記者:我們在講的是 祂本身就是相愛的關係)
[00:06:04.880 --> 00:06:07.440]  (記者:所以我們現在就開始講創造)
[00:06:07.440 --> 00:06:09.920]  (記者:所以我在這裡講創造)
[00:06:09.920 --> 00:06:13.960]  (記者:那愛 我剛才說 愛是聯合的力量)
[00:06:13.960 --> 00:06:17.240]  (記者:剛剛我講到 愛就是那個聯合的力量)
[00:06:17.240 --> 00:06:19.720]  (記者:那上帝創造 不是因為上帝需要我們)
[00:06:19.720 --> 00:06:23.040]  (記者:就覺得好像如果沒有我們的話 上帝就感到很孤單)
[00:06:23.040 --> 00:06:26.840]  (記者:上帝創造不是因為沒有我們 上帝就會覺得很孤單)
[00:06:26.840 --> 00:06:29.440]  (記者:上帝創造是出於祂的自由)
[00:06:29.440 --> 00:06:31.760]  (記者:上帝創造是因為出於祂自己的自由)
[00:06:31.760 --> 00:06:37.840]  (記者:因為上帝想跟其他的存在 祂以外的存在聯合)
[00:06:37.840 --> 00:06:42.000]  (記者:是上帝想與祂以外的東西聯合一起)
[00:06:42.000 --> 00:06:43.800]  (記者:所以上帝的愛的表現是什麼呢)
[00:06:43.800 --> 00:06:48.360]  (記者:上帝要創造一個離祂距離遠的存在)
[00:06:48.360 --> 00:06:52.480]  (記者:所以上帝創造是一個離祂很遠的物質的創造)
[00:06:52.480 --> 00:06:55.120]  (記者:那離祂距離更遠的是什麼東西呢)
[00:06:55.120 --> 00:06:57.560]  (記者:離祂距離更遠究竟是什麼呢)
[00:06:57.560 --> 00:06:58.800]  (記者:是物質)
[00:06:58.800 --> 00:07:00.320]  (記者:就是物質了)
[00:07:00.320 --> 00:07:02.120]  (記者:為什麼物質離祂遠)
[00:07:02.120 --> 00:07:04.280]  (記者:為什麼物質會離神很遠呢)
[00:07:04.280 --> 00:07:05.880]  (記者:上帝無所不在)
[00:07:05.880 --> 00:07:07.680]  (記者:因為上帝是無所不在)
[00:07:07.680 --> 00:07:11.640]  (記者:但是物質必須有固定的地方 固定的空間)
[00:07:11.640 --> 00:07:15.480]  (記者:因為物質一定要有固定的空間 固定的地方)
[00:07:15.480 --> 00:07:17.280]  (記者:上帝是永恆的)
[00:07:17.280 --> 00:07:18.760]  (記者:上帝是永恆的)
[00:07:18.760 --> 00:07:22.560]  (記者:但是物質呢 物質是短暫的 會容易分解)
[00:07:22.560 --> 00:07:26.800]  (記者:我們是從很多原子元素組成的 容易分解)
[00:07:26.800 --> 00:07:29.320]  (記者:物質是很短暫的 很容易分解)
[00:07:29.320 --> 00:07:33.440]  (記者:我們是從很多的原子結合 所以很容易分解的)
[00:07:33.440 --> 00:07:35.800]  (記者:所以上帝離物質距離遠)
[00:07:35.800 --> 00:07:38.760]  (記者:所以上帝離物質距離是最遠的)
[00:07:38.760 --> 00:07:43.440]  (記者:我們的身體是從塵埃塵土造成的)
[00:07:43.440 --> 00:07:46.240]  (記者:我們的身體是從塵埃塵土所造成的)
[00:07:46.240 --> 00:07:48.880]  (記者:這個就是因為我們是從物質來的)
[00:07:48.880 --> 00:07:52.000]  (記者:因為我們是從物質而來的)
[00:07:52.000 --> 00:07:53.760]  (記者:但是物質沒有生命)
[00:07:53.760 --> 00:07:55.560]  (記者:但是物質是沒有生命的)
[00:07:55.560 --> 00:08:02.160]  (記者:所以上帝就護了它的氣息)
[00:08:02.160 --> 00:08:06.520]  (記者:所以上帝呼了它的空氣)
[00:08:06.520 --> 00:08:08.760]  (記者:我們有靈魂了)
[00:08:08.760 --> 00:08:12.600]  (記者:我們人就是能夠說 我愛你的一坨塵土)
[00:08:12.600 --> 00:08:17.360]  (記者:我們人就是能夠說 我愛你的一坨塵土)
[00:08:17.360 --> 00:08:21.800]  (記者:所以上帝的創造就是上帝要收招一種聯合)
[00:08:21.800 --> 00:08:26.080]  (記者:所以上帝的創造是要創造一種聯合的)
[00:08:26.080 --> 00:08:28.160]  (記者:所以上帝要給)
[00:08:28.160 --> 00:08:31.280]  (記者:所以上帝要給予)
[00:08:31.280 --> 00:08:36.800]  (記者:給予什麼呢?給予亞當夏娃能力、智慧、聰明、感性、理性都給)
[00:08:36.800 --> 00:08:43.320]  (記者:給予亞當夏娃能力、智慧、聰明、感性、理性都給)
[00:08:43.320 --> 00:08:47.920]  (記者:上帝也是給予亞當夏娃永遠的生命)
[00:08:47.920 --> 00:08:50.880]  (記者:上帝也是給予亞當夏娃永遠的生命)
[00:08:50.880 --> 00:08:53.400]  (記者:所以如果沒有上帝的維持、沒有上帝的恩典)
[00:08:53.400 --> 00:08:55.040]  (記者:我們人很快就死了)
[00:08:55.040 --> 00:08:57.400]  (記者:所以如果沒有上帝的恩典、沒有上帝的維持)
[00:08:57.400 --> 00:08:59.520]  (記者:我們人很快就會死亡的)
[00:08:59.520 --> 00:09:04.120]  (記者:所以創造可以被理解為一種婚姻、一種聯姻)
[00:09:04.120 --> 00:09:08.400]  (記者:所以創造可以被理解為一種婚姻、一種聯姻)
[00:09:08.400 --> 00:09:10.320]  (記者:造物主跟受造物)
[00:09:10.320 --> 00:09:12.440]  (記者:造物主跟受造物)
[00:09:12.440 --> 00:09:17.000]  (記者:所以上帝是靈,然後我們是有身體的靈魂)
[00:09:17.000 --> 00:09:19.720]  (記者:上帝就是靈,我們就是有身體的靈)
[00:09:19.720 --> 00:09:20.600]  (記者:聯合)
[00:09:20.600 --> 00:09:21.200]  (記者:聯合)
[00:09:21.200 --> 00:09:22.280]  (記者:這個就是生命)
[00:09:22.280 --> 00:09:23.280]  (記者:這個就是生命了)
[00:09:23.280 --> 00:09:26.360]  (記者:所以聖經說永生就是認識你)
[00:09:26.360 --> 00:09:29.560]  (記者:所以聖經說有生就是認識耶穌)
[00:09:29.560 --> 00:09:31.680]  (記者:因為永生就是跟上帝聯合)
[00:09:31.680 --> 00:09:34.800]  (記者:所以永生就是與上帝聯合的意思)
[00:09:34.800 --> 00:09:38.040]  (記者:我們剛才已經說生命、愛、聯合)
[00:09:38.040 --> 00:09:40.760]  (記者:我們所以說生命、愛、聯合)
[00:09:40.760 --> 00:09:42.240]  (記者:那跟聯合需要什麼呢?)
[00:09:42.240 --> 00:09:43.600]  (記者:聯合需要什麼呢?)
[00:09:43.600 --> 00:09:45.240]  (記者:互給,對不對?)
[00:09:45.240 --> 00:09:47.480]  (記者:是互相的給予,對不對?)
[00:09:47.480 --> 00:09:50.920]  (記者:所以上帝把一切給亞當夏娃)
[00:09:50.920 --> 00:09:53.960]  (記者:所以上帝將一切都給了亞當夏娃)
[00:09:53.960 --> 00:09:55.960]  (記者:但是亞當夏娃也需要給啊)
[00:09:55.960 --> 00:09:58.640]  (記者:但是亞當夏娃也需要給予的)
[00:09:58.640 --> 00:09:59.880]  (記者:他們要給什麼呢?)
[00:09:59.880 --> 00:10:00.920]  (記者:他們要給什麼呢?)
[00:10:00.920 --> 00:10:02.360]  (記者:什麼最重要的呢?)
[00:10:02.360 --> 00:10:03.560]  (記者:什麼最重要的呢?)
[00:10:03.560 --> 00:10:05.400]  (記者:最重要的就是他們的自由)
[00:10:05.400 --> 00:10:06.880]  (記者:最重要的是他們的自由)
[00:10:06.880 --> 00:10:09.280]  (記者:所以他們把最好的給上帝)
[00:10:09.280 --> 00:10:11.400]  (記者:所以他們將最好的給上帝)
[00:10:11.400 --> 00:10:13.240]  (記者:這個就是順服的意思)
[00:10:13.240 --> 00:10:14.480]  (記者:這個就是順服的意思)
[00:10:14.480 --> 00:10:15.840]  (記者:把自由給上帝)
[00:10:15.840 --> 00:10:17.680]  (記者:把自己的自由給上帝)
[00:10:17.680 --> 00:10:21.000]  (記者:但是你能夠把你的東西給上帝嗎?)
[00:10:21.000 --> 00:10:21.960]  (記者:但是你想想)
[00:10:21.960 --> 00:10:24.960]  (記者:你可以將你自己有的東西給上帝嗎?)
[00:10:24.960 --> 00:10:26.680]  (記者:你的一切都是從上帝來的)
[00:10:26.680 --> 00:10:31.040]  (記者:所以我受造物能夠把自己的東西給上帝)
[00:10:31.040 --> 00:10:32.400]  (記者:這個神學上不太正確)
[00:10:32.400 --> 00:10:35.000]  (記者:我受造之物可以將我自己的東西給上帝)
[00:10:35.000 --> 00:10:37.760]  (記者:在神學裡好像不太合邏輯)
[00:10:37.760 --> 00:10:41.000]  (記者:比方說有一個人欠我一百萬美金)
[00:10:41.000 --> 00:10:41.760]  (記者:比方說)
[00:10:41.760 --> 00:10:44.640]  (記者:比如來講有個人欠我一百萬美金)
[00:10:44.640 --> 00:10:46.080]  (記者:當然我的錢不是這麼多)
[00:10:46.080 --> 00:10:48.000]  (記者:但是比方說有人欠我一百萬美金)
[00:10:48.000 --> 00:10:49.360]  (記者:這是一個例子)
[00:10:49.360 --> 00:10:51.240]  (記者:所以有一天我可能忘記了)
[00:10:51.240 --> 00:10:53.080]  (記者:不帶信用卡不帶現金)
[00:10:53.080 --> 00:10:54.440]  (記者:有一天我忘記了)
[00:10:54.440 --> 00:10:58.080]  (記者:有一天我忘記了沒帶自己的信用卡或現金)
[00:10:58.080 --> 00:11:01.240]  (記者:我要買東西先借你十塊錢可不可以)
[00:11:01.240 --> 00:11:04.480]  (記者:我要買東西先借你十塊錢可不可以)
[00:11:04.480 --> 00:11:06.880]  (記者:所以這個人說我就借給你十塊錢)
[00:11:06.880 --> 00:11:07.440]  (記者:然後記住)
[00:11:07.440 --> 00:11:10.240]  (記者:我說笑話一百萬你的錢都是我的)
[00:11:10.240 --> 00:11:12.680]  (記者:那個人說可以我借你十塊錢)
[00:11:12.680 --> 00:11:13.760]  (記者:但是你要記住)
[00:11:13.760 --> 00:11:15.480]  (記者:但是我在想笑話)
[00:11:15.480 --> 00:11:17.280]  (記者:一百萬我都給了你)
[00:11:17.280 --> 00:11:19.520]  (記者:亞當夏娃要給上帝怎麼給)
[00:11:19.520 --> 00:11:21.640]  (記者:所有的都是給上帝來的)
[00:11:21.640 --> 00:11:23.920]  (記者:所以亞當和夏娃有什麼可以給神)
[00:11:23.920 --> 00:11:26.280]  (記者:其實所有的東西都是從上帝而來的)
[00:11:26.280 --> 00:11:27.880]  (記者:所以其實)
[00:11:27.880 --> 00:11:29.120]  (記者:所以其實)
[00:11:29.120 --> 00:11:31.840]  (記者:給是得的方式)
[00:11:31.840 --> 00:11:34.240]  (記者:其實給就是得到的方式)
[00:11:34.240 --> 00:11:37.040]  (記者:亞當夏娃給上帝自由)
[00:11:37.040 --> 00:11:39.800]  (記者:亞當和夏娃給上帝他們的自由)
[00:11:39.800 --> 00:11:42.000]  (記者:他領受上帝更大的祝福)
[00:11:42.000 --> 00:11:44.480]  (記者:他會領受上帝更大的祝福)
[00:11:44.480 --> 00:11:45.960]  (記者:這個就是聯合)
[00:11:45.960 --> 00:11:47.760]  (記者:這個就是聯合)
[00:11:47.760 --> 00:11:49.000]  (記者:這個是創造)
[00:11:49.000 --> 00:11:50.200]  (記者:這個也是創造)
[00:11:50.200 --> 00:11:52.320]  (記者:但是亞當夏娃墮落了)
[00:11:52.320 --> 00:11:54.320]  (記者:但是亞當和夏娃他們墮落了)
[00:11:54.320 --> 00:11:56.120]  (記者:每個婚姻都需要磨合)
[00:11:56.120 --> 00:11:57.600]  (記者:需要適應期 對嗎)
[00:11:57.600 --> 00:12:00.720]  (記者:每個婚姻都需要磨合和適應的期 對不對)
[00:12:00.720 --> 00:12:04.040]  (記者:大家要適應彼此的脾氣 彼此的習慣)
[00:12:04.040 --> 00:12:06.720]  (記者:大家要適應大家的脾氣 大家的習慣)
[00:12:06.720 --> 00:12:08.800]  (記者:然後呢)
[00:12:08.800 --> 00:12:12.680]  (記者:我們需要跟對方讓步 不斷地給)
[00:12:12.680 --> 00:12:15.840]  (記者:我們需要向對方的讓步 不斷地給予)
[00:12:15.840 --> 00:12:17.040]  (記者:但是可惜的是什麼呢)
[00:12:17.040 --> 00:12:20.280]  (記者:亞當夏娃跟上帝的聯合呢)
[00:12:20.280 --> 00:12:22.760]  (記者:是以失敗告終的)
[00:12:22.760 --> 00:12:24.920]  (記者:但是可惜的是亞當和夏娃)
[00:12:24.920 --> 00:12:27.480]  (記者:與上帝的聯合是以失敗為告終的)
[00:12:27.480 --> 00:12:28.200]  (記者:為何呢)
[00:12:28.200 --> 00:12:29.000]  (記者:為什麼呢)
[00:12:29.000 --> 00:12:32.040]  (記者:因為亞當夏娃不願意適應上帝)
[00:12:32.040 --> 00:12:34.920]  (記者:因為亞當和夏娃不願意適應上帝)
[00:12:34.920 --> 00:12:36.760]  (記者:他們只要得不要給)
[00:12:36.760 --> 00:12:39.560]  (記者:他們只想得到 但是不想付出)
[00:12:39.560 --> 00:12:43.040]  (記者:只要得不要給 就是跟生命分開)
[00:12:43.040 --> 00:12:45.480]  (記者:只要得到而不要付出的話)
[00:12:45.480 --> 00:12:47.400]  (記者:就好像跟生命分開了一樣)
[00:12:47.400 --> 00:12:50.880]  (記者:就比方說你只想吸 不願意呼)
[00:12:50.880 --> 00:12:51.560]  (記者:可以嗎)
[00:12:51.560 --> 00:12:53.320]  (記者:你好像比例來講)
[00:12:53.320 --> 00:12:56.120]  (記者:你只想吸入 但是不想付出)
[00:12:56.120 --> 00:12:57.240]  (記者:這樣做行不行呢)
[00:12:57.240 --> 00:12:59.720]  (記者:所以亞當跟夏娃跟上帝隔絕了)
[00:12:59.720 --> 00:13:02.200]  (記者:所以亞當跟夏娃跟上帝隔絕了)
[00:13:02.200 --> 00:13:04.280]  (記者:痛苦死亡就出現了)
[00:13:04.280 --> 00:13:06.320]  (記者:痛苦和死亡就出現了)
[00:13:06.320 --> 00:13:08.080]  (記者:外體不斷毀壞)
[00:13:08.080 --> 00:13:09.560]  (記者:外體不斷的毀壞)
[00:13:09.560 --> 00:13:11.240]  (記者:所以人就沒有安全感)
[00:13:11.240 --> 00:13:12.480]  (記者:所以人就沒有安全感)
[00:13:12.480 --> 00:13:18.440]  (記者:所以人就開始悲觀 如果不是悲觀那是驕傲 自我欺騙)
[00:13:18.440 --> 00:13:21.800]  (記者:如果不悲觀就變成驕傲 自我欺騙)
[00:13:21.800 --> 00:13:24.920]  (記者:但是聖經的信息很偉大)
[00:13:24.920 --> 00:13:27.160]  (記者:但是聖經裡面的信息是很偉大的)
[00:13:27.160 --> 00:13:29.200]  (記者:這個是關係到第二部分 創造)
[00:13:29.200 --> 00:13:30.040]  (記者:我們講到第二部分)
[00:13:30.040 --> 00:13:31.240]  (記者:不是 救贖 救贖)
[00:13:31.240 --> 00:13:33.200]  (記者:就是救贖了 第二部分)
[00:13:33.200 --> 00:13:37.360]  (記者:人不願意適應上帝 上帝願意適應人)
[00:13:37.360 --> 00:13:41.360]  (記者:人願意適應上帝 但是上帝願意適應人)
[00:13:41.360 --> 00:13:44.240]  (記者:人要變成上帝 上帝要變成人)
[00:13:44.240 --> 00:13:47.080]  (記者:人要變成上帝 上帝要變成人)
[00:13:47.080 --> 00:13:48.720]  (記者:人不願意適應上帝)
[00:13:48.720 --> 00:13:50.400]  (記者:人願意適應上帝)
[00:13:50.400 --> 00:13:52.840]  (記者:所以上帝成為人)
[00:13:52.840 --> 00:13:54.640]  (記者:所以上帝就成為了人)
[00:13:54.640 --> 00:13:56.000]  (記者:道成了肉身)
[00:13:56.000 --> 00:13:57.120]  (記者:道成了肉身)
[00:13:57.120 --> 00:14:01.160]  (記者:那耶穌復活前的身體是像我們的身體)
[00:14:01.160 --> 00:14:04.240]  (記者:在耶穌復活之前的身體就和我們的身體一樣)
[00:14:04.240 --> 00:14:08.840]  (記者:希伯來書告訴我們 他在一切事情上受試探 只是不犯罪)
[00:14:08.840 --> 00:14:14.800]  (記者:希伯來書告訴我們 他在一切事情上受試探 只是不犯罪)
[00:14:14.800 --> 00:14:18.960]  (記者:所以他會捱餓 甚至會死)
[00:14:18.960 --> 00:14:22.160]  (記者:他可以捱餓 甚至可以死)
[00:14:22.160 --> 00:14:24.080]  (記者:他能夠難過 能夠流淚)
[00:14:24.080 --> 00:14:26.920]  (記者:他可以感受到難過和流淚)
[00:14:26.920 --> 00:14:29.280]  (記者:他經歷了人生的痛苦)
[00:14:29.280 --> 00:14:31.160]  (記者:他經歷了人生的痛苦)
[00:14:31.160 --> 00:14:34.240]  (記者:但是特別有意思的是 他和我們不一樣的是什麼呢?)
[00:14:34.240 --> 00:14:37.560]  (記者:但最有意思的是 他和我們不一樣的是什麼呢?)
[00:14:37.560 --> 00:14:39.320]  (記者:他信服到底)
[00:14:39.320 --> 00:14:41.320]  (記者:他信服到底)
[00:14:41.320 --> 00:14:46.400]  (記者:耶穌基督他從上帝那裡吸了什麼呢?)
[00:14:46.400 --> 00:14:49.520]  (記者:吸了他上帝的恩典 上帝的生命)
[00:14:49.520 --> 00:14:51.720]  (記者:耶穌基督在上帝那裡吸了什麼呢?)
[00:14:51.720 --> 00:14:54.560]  (記者:他吸了上帝的恩典)
[00:14:54.560 --> 00:14:58.240]  (記者:所以他領受了上帝自己的能力 上帝的偉大)
[00:14:58.240 --> 00:15:00.960]  (記者:他領受了上帝的能力 上帝的偉大)
[00:15:00.960 --> 00:15:02.960]  (記者:所以他被釘在十字架的時候)
