
[00:00:00.000 --> 00:00:02.120]  好了,聖經說了一句話
[00:02:45.240 --> 00:02:47.120]  我不必生氣
[00:02:47.120 --> 00:02:48.840]  這其實是一個選擇
[00:02:48.840 --> 00:02:49.720]  蠻深奧的
[00:02:49.720 --> 00:02:52.080]  蝙蝠的腦袋大小
[00:02:52.080 --> 00:02:53.200]  發生什麼事了
[00:02:53.200 --> 00:02:55.120]  那個生氣的蝙蝠在哪裡
[00:02:55.120 --> 00:02:57.400]  哦,牠飛走了
[00:02:57.400 --> 00:02:59.000]  來,我來幫你
[00:02:59.000 --> 00:03:01.800]  讓那些噁心的小蝙蝠回來
[00:03:01.800 --> 00:03:04.560]  剩下的就是歷史
[00:03:04.560 --> 00:03:07.120]  小蝙蝠和蝙蝠放下了憤怒
[00:03:07.120 --> 00:03:08.400]  和平生活
[00:03:08.400 --> 00:03:10.680]  一起研發複雜的機器
[00:03:10.680 --> 00:03:12.800]  讓無辜的蝙蝠更容易逃脫
[00:03:12.800 --> 00:03:18.560]  好
[00:03:18.560 --> 00:03:20.040]  聽到他剛才說嗎
[00:03:20.040 --> 00:03:21.400]  本來很憤怒的
[00:03:21.400 --> 00:03:23.280]  但最後他說什麼
[00:03:23.280 --> 00:03:24.000]  他說
[00:03:24.000 --> 00:03:26.720]  我們不必生氣
[00:03:26.720 --> 00:03:28.920]  原來生氣可以什麼
[00:03:28.920 --> 00:03:31.800]  你可以選擇不生氣
[00:03:31.800 --> 00:03:34.000]  那就是說你的憤怒
[00:03:34.000 --> 00:03:35.640]  其實你可以處理
[00:03:35.640 --> 00:03:38.600]  也可以控制它
[00:03:38.600 --> 00:03:40.680]  什麼叫憤怒
[00:03:40.680 --> 00:03:42.480]  嗯
[00:03:42.480 --> 00:03:43.840]  有沒有人沒有憤怒
[00:03:43.840 --> 00:03:45.000]  相信也有吧
[00:03:45.000 --> 00:03:46.400]  你一定有憤怒
[00:03:46.400 --> 00:03:50.040]  憤怒是一種強烈
[00:03:50.040 --> 00:03:51.560]  突然期待的情緒
[00:03:51.560 --> 00:03:52.680]  不安
[00:03:52.680 --> 00:03:53.720]  突然間很生氣
[00:03:53.720 --> 00:03:54.800]  有人惹你生氣
[00:03:54.800 --> 00:03:56.320]  一般來說
[00:03:56.320 --> 00:03:57.800]  我們都覺得
[00:03:57.800 --> 00:03:59.240]  憤怒是不好的
[00:03:59.240 --> 00:04:00.080]  是吧
[00:04:00.080 --> 00:04:01.800]  好像是負面的
[00:04:01.800 --> 00:04:03.000]  但是其實
[00:04:03.000 --> 00:04:04.520]  憤怒和去愛
[00:04:04.520 --> 00:04:07.960]  激情去愛是一樣的情緒
[00:04:07.960 --> 00:04:10.600]  因為它是來自我們在內心裡面
[00:04:10.600 --> 00:04:13.320]  那種自然的表達
[00:04:13.320 --> 00:04:15.360]  不一定是罪性
[00:04:15.360 --> 00:04:16.680]  但是
[00:04:16.680 --> 00:04:19.600]  如果我們容讓這種情緒
[00:04:19.600 --> 00:04:21.760]  是沒有目的地發生的
[00:04:21.760 --> 00:04:23.880]  延長去發生的
[00:04:23.880 --> 00:04:25.200]  拖長去發生的
[00:04:25.200 --> 00:04:27.160]  那這種就成為罪了
[00:04:27.160 --> 00:04:28.280]  所以聖經這麼說的
[00:04:28.280 --> 00:04:31.480]  它說生氣卻不要犯罪
[00:04:31.480 --> 00:04:32.360]  不可什麼
[00:04:32.360 --> 00:04:33.160]  大家知道了
[00:04:33.160 --> 00:04:34.920]  不可含怒
[00:04:34.920 --> 00:04:35.840]  到日落
[00:04:35.840 --> 00:04:37.160]  由早怒到晚
[00:04:37.160 --> 00:04:38.240]  那你就有問題
[00:04:38.240 --> 00:04:40.000]  也不可給魔鬼留地步
[00:04:40.000 --> 00:04:44.360]  你這樣就被魔鬼佔領了你的心靈
[00:04:44.360 --> 00:04:44.840]  好了
[00:04:44.840 --> 00:04:46.680]  另外一樣說的就是
[00:04:46.680 --> 00:04:50.960]  原來憤怒如果去形容上帝的話
[00:04:50.960 --> 00:04:52.280]  就是一個對的事情
[00:04:52.280 --> 00:04:55.880]  因為上帝從來不會生氣錯人
[00:04:55.880 --> 00:04:57.640]  不會憤怒錯誤
[00:04:57.640 --> 00:04:59.920]  因為憤怒形容上帝
[00:04:59.920 --> 00:05:02.920]  上帝是對罪人或者罪不喜悅的時候
[00:05:02.920 --> 00:05:03.880]  所以這裡聖經這麼說
[00:05:03.880 --> 00:05:04.360]  它說
[00:05:04.360 --> 00:05:06.680]  神是公義的審判者
[00:05:06.680 --> 00:05:09.520]  又是天天向什麼人呢?
[00:05:09.520 --> 00:05:11.240]  惡人發怒的神
[00:05:11.240 --> 00:05:12.400]  對那些不對的事情
[00:05:12.400 --> 00:05:13.920]  祂會憤怒的
[00:05:13.920 --> 00:05:17.880]  這個就是一個很粗略的解釋
[00:05:17.880 --> 00:05:20.640]  中文很難看到
[00:05:20.640 --> 00:05:23.240]  英文你會分到兩個字
[00:05:23.240 --> 00:05:23.800]  憤怒
[00:05:23.800 --> 00:05:24.600]  Anger
[00:05:24.600 --> 00:05:25.360]  和Wrath
[00:05:25.360 --> 00:05:27.080]  當你說Anger的時候
[00:05:27.080 --> 00:05:31.480]  一般都是形容為人性
[00:05:31.480 --> 00:05:33.200]  而Wrath這個字
[00:05:33.200 --> 00:05:36.360]  是形容上帝的憤怒
[00:05:36.360 --> 00:05:37.240]  是對的
[00:05:37.240 --> 00:05:40.800]  是一個對罪和罪人的憤怒
[00:05:40.800 --> 00:05:41.320]  好了
[00:05:41.320 --> 00:05:42.720]  我們看看
[00:05:42.720 --> 00:05:43.840]  如果憤怒
[00:05:43.840 --> 00:05:44.680]  我們要處理
[00:05:44.680 --> 00:05:47.240]  我們要知道憤怒有什麼問題
[00:05:47.240 --> 00:05:48.600]  有些困難在裡面
[00:05:48.600 --> 00:05:52.680]  我想從一節的經文裡面看到
[00:05:52.680 --> 00:05:53.960]  加泰書說過的
[00:05:53.960 --> 00:05:55.360]  他說
[00:05:55.360 --> 00:05:57.680]  情慾的事是顯然易見的
[00:05:57.680 --> 00:05:59.920]  好像奸淫污衛
[00:05:59.920 --> 00:06:01.320]  邪蕩拜偶像
[00:06:01.320 --> 00:06:02.200]  邪術
[00:06:02.200 --> 00:06:04.320]  憎敬嫉妒
[00:06:04.320 --> 00:06:05.480]  擄奴
[00:06:05.480 --> 00:06:07.520]  結黨紛爭
[00:06:07.520 --> 00:06:08.960]  擄奴這個字
[00:06:08.960 --> 00:06:10.240]  在…
[00:06:10.240 --> 00:06:11.640]  它不用憤怒
[00:06:11.640 --> 00:06:13.120]  它用擄奴
[00:06:13.120 --> 00:06:13.840]  擄奴這個字
[00:06:13.840 --> 00:06:15.920]  我們從這個字裡面看不到的
[00:06:15.920 --> 00:06:17.920]  看不到這個憤怒是什麼意思
[00:06:17.920 --> 00:06:18.920]  但是
[00:06:18.920 --> 00:06:20.360]  英文的解釋就是
[00:06:20.360 --> 00:06:21.640]  outburst of anger
[00:06:21.640 --> 00:06:22.280]  就是說
[00:06:22.280 --> 00:06:26.240]  你讓憤怒爆炸出來
[00:06:26.240 --> 00:06:28.280]  你不去控制憤怒
[00:06:28.280 --> 00:06:33.240]  你不去控制這件事是錯的
[00:06:33.240 --> 00:06:35.000]  你不顧後果
[00:06:35.000 --> 00:06:36.600]  你任由它發生出來
[00:06:36.600 --> 00:06:39.800]  這還是一種錯誤的憤怒
[00:06:39.800 --> 00:06:42.520]  所以憤怒你是要控制它
[00:06:42.520 --> 00:06:43.920]  換句話說
[00:06:43.920 --> 00:06:45.160]  憤怒是可以處理的
[00:06:45.160 --> 00:06:46.120]  剛才我說的
[00:06:46.120 --> 00:06:46.760]  是不是?
[00:06:46.760 --> 00:06:49.160]  而聖經很注重一件事
[00:06:49.160 --> 00:06:52.080]  就是當那件事還沒發生之前
[00:06:52.080 --> 00:06:53.480]  你去處理它
[00:06:53.480 --> 00:06:54.960]  我們嘗試看看
[00:06:54.960 --> 00:06:59.120]  有什麼原因導致我們會憤怒
[00:06:59.120 --> 00:07:00.480]  第一件事
[00:07:00.480 --> 00:07:01.680]  看看經文
[00:07:01.680 --> 00:07:03.760]  有些故事裡面說到
[00:07:03.760 --> 00:07:09.560]  原來我們的憤怒是來自嫉妒
[00:07:09.560 --> 00:07:11.840]  有一個爸爸有兩個兒子
[00:07:11.840 --> 00:07:16.800]  一個兒子叫做阿伯
[00:07:16.800 --> 00:07:19.760]  一個叫做該隱
[00:07:19.760 --> 00:07:22.440]  大兒子阿伯
[00:07:22.440 --> 00:07:26.280]  他們兩個是做生意的
[00:07:26.280 --> 00:07:28.440]  一個就是
[00:07:28.440 --> 00:07:32.560]  阿伯是負責做畜牧業的
[00:07:32.560 --> 00:07:37.800]  而該隱的二兒子是做農業的
[00:07:37.800 --> 00:07:39.720]  兩個人賺到錢回來
[00:07:39.720 --> 00:07:42.280]  將他們的貢物貢獻給上帝
[00:07:42.280 --> 00:07:43.880]  貢獻給爸爸
[00:07:43.880 --> 00:07:52.000]  但結果爸爸就喜歡了阿伯的貢物
[00:07:52.000 --> 00:07:53.840]  就是送給他的禮物
[00:07:53.840 --> 00:07:56.120]  於是這兒子怎麼說呢?
[00:07:56.120 --> 00:07:59.760]  他說該隱就大大的發怒
[00:07:59.760 --> 00:08:03.440]  連臉色都變了
[00:08:03.440 --> 00:08:06.640]  這是什麼?
[00:08:06.640 --> 00:08:08.680]  不值得
[00:08:08.680 --> 00:08:11.840]  最近我去了一個會議
[00:08:11.840 --> 00:08:14.520]  在那裏走過一些會議室
[00:08:14.520 --> 00:08:17.320]  其中一個講到全福音
[00:08:17.320 --> 00:08:20.120]  我去探索一下
[00:08:20.120 --> 00:08:25.760]  那個人送了一個全福音的扭計式給我
[00:08:25.760 --> 00:08:30.360]  可以將整個福音慢慢講出來
[00:08:30.360 --> 00:08:31.280]  我覺得很有趣
[00:08:31.280 --> 00:08:33.280]  他說拿回去吧
[00:08:33.280 --> 00:08:34.080]  本來我不要的
[00:08:34.080 --> 00:08:35.120]  他說拿回去吧
[00:08:35.120 --> 00:08:37.200]  我又不想拿走別人的
[00:08:37.200 --> 00:08:38.920]  他說免費拿一個
[00:08:38.920 --> 00:08:40.080]  拿了一個回去
[00:08:40.080 --> 00:08:41.480]  拿回去之後
[00:08:41.480 --> 00:08:42.080]  認識我的人
[00:08:42.080 --> 00:08:45.080]  我有一個乾兒子和乾女兒
[00:08:45.080 --> 00:08:46.080]  我見到他媽媽
[00:08:46.080 --> 00:08:49.400]  我就說給你一個吧
[00:08:49.400 --> 00:08:55.360]  他媽媽就知道我比較喜歡其中一個
[00:08:55.360 --> 00:08:56.520]  他媽媽說
[00:08:56.520 --> 00:08:59.720]  另外那個呢
[00:08:59.720 --> 00:09:00.920]  我就沒有聲音了
[00:09:00.920 --> 00:09:03.360]  他說一定爭的
[00:09:03.360 --> 00:09:05.440]  你看到人性
[00:09:05.440 --> 00:09:07.120]  在我們的生活裏
[00:09:07.120 --> 00:09:08.640]  我們很自然
[00:09:08.640 --> 00:09:09.840]  為何他有
[00:09:09.840 --> 00:09:11.120]  我沒有
[00:09:11.120 --> 00:09:12.480]  我不值得
[00:09:12.480 --> 00:09:14.720]  這種是妒忌開始
[00:09:14.720 --> 00:09:15.560]  於是
[00:09:15.560 --> 00:09:16.320]  當然他媽媽
[00:09:16.320 --> 00:09:17.640]  我不知道結果如何
[00:09:17.640 --> 00:09:19.280]  他媽媽沒有告訴我
[00:09:19.280 --> 00:09:20.720]  我不知道她剪爛了兩個
[00:09:20.720 --> 00:09:21.600]  分開了兩個
[00:09:21.600 --> 00:09:23.160]  或者找到一個
[00:09:23.160 --> 00:09:23.960]  結果不知道如何
[00:09:23.960 --> 00:09:27.920]  但是我們知道爭是這樣的
[00:09:27.920 --> 00:09:29.920]  在我們上班
[00:09:29.920 --> 00:09:32.560]  為何升他不升我
[00:09:32.560 --> 00:09:34.000]  為何他加薪
[00:09:34.000 --> 00:09:35.760]  我沒有加薪
[00:09:35.760 --> 00:09:39.320]  往往在這種不值得的情況下
[00:09:39.320 --> 00:09:41.560]  我們就開始看到
[00:09:41.560 --> 00:09:43.720]  原來我們內心開始
[00:09:43.720 --> 00:09:44.680]  開始怎樣說
[00:09:44.680 --> 00:09:47.280]  那些憤怒開始萌芽
[00:09:47.280 --> 00:09:49.280]  讓我們的妒忌
[00:09:49.280 --> 00:09:51.800]  慢慢在我們心裏燃點
[00:09:51.800 --> 00:09:53.200]  憤怒就出來了
[00:09:53.200 --> 00:09:56.480]  另外一個原因
[00:09:56.480 --> 00:09:59.640]  就是
[00:09:59.640 --> 00:10:02.240]  憤怒的另一個原因是自意
[00:10:02.240 --> 00:10:03.600]  我想看一個故事
[00:10:03.600 --> 00:10:06.880]  這個故事可能大家都很熟悉
[00:10:06.880 --> 00:10:10.880]  神叫若拿去
[00:10:10.880 --> 00:10:12.800]  利利尾城
[00:10:12.800 --> 00:10:15.280]  去向一班土匪
[00:10:15.280 --> 00:10:16.960]  惡霸去傳福音
[00:10:16.960 --> 00:10:18.840]  亞述是很該死的
[00:10:18.840 --> 00:10:19.440]  我告訴你
[00:10:19.440 --> 00:10:22.160]  如果你知道亞述
[00:10:22.160 --> 00:10:23.000]  這些人
[00:10:23.000 --> 00:10:24.560]  他是
[00:10:24.560 --> 00:10:25.200]  怎麼說
[00:10:25.200 --> 00:10:27.200]  他是殺人無數
[00:10:27.200 --> 00:10:29.520]  無我不足的強盜
[00:10:29.520 --> 00:10:30.320]  所以
[00:10:30.320 --> 00:10:31.120]  如果你說
[00:10:31.120 --> 00:10:32.840]  這些這麼差的人
[00:10:32.840 --> 00:10:35.640]  神叫若拿先知去將福音傳給他
[00:10:35.640 --> 00:10:39.560]  根本就不可能發生的事
[00:10:39.560 --> 00:10:40.120]  好了
[00:10:40.120 --> 00:10:40.920]  神叫他去
[00:10:40.920 --> 00:10:41.800]  當然不想去
[00:10:41.800 --> 00:10:43.080]  他不想他們得救
[00:10:43.080 --> 00:10:45.680]  於是神就叫他去利利尾城
[00:10:45.680 --> 00:10:46.760]  他就去了他斯
[00:10:46.760 --> 00:10:48.560]  走另外一個方向
[00:10:48.560 --> 00:10:50.640]  結果
[00:10:50.640 --> 00:10:52.120]  神後期
[00:10:52.120 --> 00:10:54.520]  這一班惡霸
[00:10:54.520 --> 00:10:56.040]  這一班亞述人
[00:10:56.040 --> 00:10:57.920]  全城悔改
[00:10:57.920 --> 00:10:58.680]  經文這樣說
[00:10:58.680 --> 00:11:00.760]  神察看他們的行為
[00:11:00.760 --> 00:11:03.760]  見到他們離開惡道
[00:11:03.760 --> 00:11:05.120]  就後悔
[00:11:05.120 --> 00:11:08.320]  不將所說的災禍降給他們
[00:11:08.320 --> 00:11:09.320]  這件事怎麼樣
[00:11:09.320 --> 00:11:10.720]  令到若拿
[00:11:10.720 --> 00:11:11.960]  大大不悅
[00:11:11.960 --> 00:11:14.120]  甚至發怒
[00:11:14.120 --> 00:11:16.880]  甚至發怒
[00:11:16.880 --> 00:11:19.520]  什麼心態
[00:11:19.520 --> 00:11:21.720]  這些人這麼差
[00:11:21.720 --> 00:11:23.120]  應該該死的
[00:11:23.120 --> 00:11:25.000]  應該受罰的
[00:11:25.000 --> 00:11:29.880]  自己變成了法官
[00:11:29.880 --> 00:11:31.200]  另外還有一個故事
[00:11:31.200 --> 00:11:32.800]  也是聖經的
[00:11:32.800 --> 00:11:35.400]  說到
[00:11:35.400 --> 00:11:38.480]  蘇羅王和大衛王
[00:11:38.480 --> 00:11:41.080]  大家知道蘇羅王和大衛王是不和的
[00:11:41.080 --> 00:11:42.800]  初頭大衛是他的部屬
[00:11:42.800 --> 00:11:44.360]  後期大衛就成為皇帝
[00:11:44.360 --> 00:11:45.520]  超越了他
[00:11:45.520 --> 00:11:48.640]  說到蘇羅王裡面有一個妃嬪
[00:11:48.640 --> 00:11:50.880]  皇帝有很多妾侍妃嬪
[00:11:50.880 --> 00:11:54.160]  其中一個叫尼斯巴
[00:11:54.160 --> 00:11:55.960]  這一天
[00:11:55.960 --> 00:11:59.640]  蘇羅有一個兒子叫伊斯巴切
[00:11:59.640 --> 00:12:01.240]  另外他有一個將領
[00:12:01.240 --> 00:12:03.080]  很厲害的打仗
[00:12:03.080 --> 00:12:03.800]  很威風的
[00:12:03.800 --> 00:12:07.600]  叫格尼爾
[00:12:07.600 --> 00:12:09.200]  這一天
[00:12:09.200 --> 00:12:11.960]  原來這個大將
[00:12:11.960 --> 00:12:15.680]  和蘇羅的妃嬪尼斯巴有怒
[00:12:15.680 --> 00:12:18.600]  而且發生了關係
[00:12:18.600 --> 00:12:20.040]  讓兒子知道
[00:12:20.040 --> 00:12:23.160]  伊斯巴切於是就指斥他
[00:12:23.160 --> 00:12:28.560]  為什麼和我父親的妃嬪同房
[00:12:28.560 --> 00:12:30.760]  你看看格尼爾怎麼說
[00:12:30.760 --> 00:12:33.120]  格尼爾說
[00:12:33.120 --> 00:12:35.160]  因為伊斯巴切的話
[00:12:35.160 --> 00:12:36.680]  使他甚發怒
[00:12:36.680 --> 00:12:39.800]  他就說我啟示猶太人的狗頭
[00:12:39.800 --> 00:12:43.600]  我恩待你父親蘇羅的家和你兒女
[00:12:43.600 --> 00:12:44.720]  和你的弟兄朋友
[00:12:44.720 --> 00:12:46.960]  不將你交在大衛的手裡
[00:12:46.960 --> 00:12:50.320]  今天你竟然為這個女人
[00:12:50.320 --> 00:12:53.120]  去責備我
[00:12:53.120 --> 00:12:55.320]  什麼心態
[00:12:55.320 --> 00:12:58.440]  我只要為你的國家去賣命
[00:12:58.440 --> 00:13:00.520]  我為你做最好的事情
[00:13:00.520 --> 00:13:02.720]  這些小事
[00:13:02.720 --> 00:13:03.640]  有什麼所謂
[00:13:03.640 --> 00:13:05.120]  你今天居然罵我
[00:13:05.120 --> 00:13:07.760]  我不是你家裡的狗頭
[00:13:07.760 --> 00:13:09.440]  我不是你一隻走狗
[00:13:09.440 --> 00:13:12.120]  而我是有大將的風範
[00:13:12.120 --> 00:13:14.320]  我是立下很多的汗馬功勞
[00:13:14.320 --> 00:13:15.760]  現在做了小小的事情
[00:13:15.760 --> 00:13:17.720]  有什麼大不了
[00:13:17.720 --> 00:13:19.880]  在這些情況裡
[00:13:19.880 --> 00:13:22.840]  這是什麼心態
[00:13:22.840 --> 00:13:24.760]  自己做錯事
[00:13:24.760 --> 00:13:28.160]  還要去發難
[00:13:28.160 --> 00:13:30.240]  總括剛才有兩個心態
[00:13:30.240 --> 00:13:32.200]  一個是因為我們的妒忌心
[00:13:32.200 --> 00:13:34.280]  使我們發怒
[00:13:34.280 --> 00:13:36.000]  因為我們的自意
[00:13:36.000 --> 00:13:38.440]  以為自己是一個審判官
[00:13:38.440 --> 00:13:39.920]  我們又去發怒
[00:13:39.920 --> 00:13:42.840]  別人做錯事看不到自己
[00:13:42.840 --> 00:13:45.640]  這個又使自己發怒
[00:13:45.640 --> 00:13:46.160]  好了
[00:13:46.160 --> 00:13:48.160]  來到這裡想和大家講一下
[00:13:48.160 --> 00:13:49.160]  如果是這樣的話
[00:13:49.160 --> 00:13:52.000]  發怒我們怎樣去處理呢
[00:13:52.000 --> 00:13:53.560]  聖經裡也有這個原則
[00:13:53.560 --> 00:13:57.280]  讓我們去處理
[00:13:57.280 --> 00:13:59.800]  知道原因後我們當然要處理
[00:13:59.800 --> 00:14:02.240]  這裡有幾點想和大家去
[00:14:02.240 --> 00:14:05.960]  看看怎樣去處理這些發怒
[00:14:05.960 --> 00:14:07.240]  第一
[00:14:07.240 --> 00:14:08.480]  聖經說的
[00:14:08.480 --> 00:14:12.200]  不輕易發怒
[00:14:12.200 --> 00:14:14.080]  亂發怒是不對的
[00:14:14.080 --> 00:14:15.880]  你要控制它
[00:14:15.880 --> 00:14:16.920]  聖經常常說
[00:14:16.920 --> 00:14:20.520]  神是有萬般的恩典
[00:14:20.520 --> 00:14:22.360]  但祂不輕易發怒
[00:14:22.360 --> 00:14:23.120]  我們發怒是對的
[00:14:23.120 --> 00:14:24.960]  但是不要亂發怒
[00:14:24.960 --> 00:14:26.840]  要慢慢去發怒
[00:14:26.840 --> 00:14:30.240]  我們要控制自己的情緒
[00:14:30.240 --> 00:14:32.080]  第二點
[00:14:32.080 --> 00:14:34.920]  要快聽
[00:14:34.920 --> 00:14:36.360]  慢慢的說
[00:14:36.360 --> 00:14:38.960]  和慢慢的動腦
[00:14:38.960 --> 00:14:41.920]  這裡有一個很大的對比
[00:14:41.920 --> 00:14:43.640]  發怒是很容易的
[00:14:43.640 --> 00:14:45.800]  一發就不可收拾
[00:14:45.800 --> 00:14:48.640]  我是一個很大脾氣的人
[00:14:48.640 --> 00:14:50.040]  很容易我會發怒
[00:14:50.040 --> 00:14:52.040]  從小到大控制不了情緒
[00:14:52.040 --> 00:14:53.320]  我就會打爛東西
[00:14:53.320 --> 00:14:55.320]  踢爛牆
[00:14:55.320 --> 00:15:00.320]  有一次有一個人被我打
[00:15:00.320 --> 00:15:04.640]  我忍不住打到他流鼻血
[00:15:04.640 --> 00:15:06.240]  慢慢的動腦
[00:15:06.240 --> 00:15:07.520]  真的太快了
[00:15:07.520 --> 00:15:10.480]  所以神是給我們兩隻眼
[00:15:10.480 --> 00:15:11.560]  給我們兩隻耳朵
[00:15:11.560 --> 00:15:12.160]  給我們兩隻眼
[00:15:12.160 --> 00:15:16.880]  但是給我們一個口
[00:15:16.880 --> 00:15:19.360]  讓我們慢慢去處理這些問題
[00:15:19.360 --> 00:15:22.280]  第三
[00:15:22.280 --> 00:15:26.320]  暴怒是愚昧的 蠢人
[00:15:26.320 --> 00:15:28.160]  你任由自己的脾氣發出來
[00:15:28.160 --> 00:15:30.480]  這是一個蠢人
[00:15:30.480 --> 00:15:32.000]  我打完人之後
[00:15:32.000 --> 00:15:34.120]  你猜我會怎樣
[00:15:34.120 --> 00:15:36.800]  承受後果
[00:15:36.800 --> 00:15:38.840]  記大過
[00:15:38.840 --> 00:15:39.920]  到大考的時候
[00:15:39.920 --> 00:15:42.640]  升班到學期尾的時候
[00:15:42.640 --> 00:15:43.840]  人家就在搜索上面
[00:15:43.840 --> 00:15:46.040]  你的操行就記了一點
[00:15:46.040 --> 00:15:48.720]  你一輩子都後悔
[00:15:48.720 --> 00:15:51.760]  所以你要去控制自己的情緒
[00:15:51.760 --> 00:15:53.240]  是非常重要的
[00:15:53.240 --> 00:15:57.640]  一個蠢人
[00:15:57.640 --> 00:15:59.840]  我們經常有個人開車
[00:15:59.840 --> 00:16:01.320]  人家咳你線
[00:16:01.320 --> 00:16:03.760]  你怎樣
[00:16:03.760 --> 00:16:04.920]  我明明開65
[00:16:04.920 --> 00:16:06.120]  他開到75咳我線
[00:16:06.120 --> 00:16:07.560]  還要在我前面慢駛
[00:16:07.560 --> 00:16:09.480]  這個人明明是和我作對
[00:16:09.480 --> 00:16:11.760]  於是他怎樣
[00:16:11.760 --> 00:16:13.040]  又爬他頭
[00:16:13.040 --> 00:16:13.920]  他又爬你頭
[00:16:13.920 --> 00:16:15.800]  結果甚麼呢
[00:16:15.800 --> 00:16:17.280]  就相撞
[00:16:17.280 --> 00:16:19.480]  所以你要常常去處理
[00:16:19.480 --> 00:16:23.320]  控制自己嬲怒的情緒
[00:16:23.320 --> 00:16:24.120]  第三
[00:16:24.120 --> 00:16:27.480]  暴躁不能夠作神的管家
