
[00:00:00.000 --> 00:00:01.540]  嘿,大兄姐妹好
[00:09:07.200 --> 00:09:08.600]  晚上她做功課的時候
[00:09:08.600 --> 00:09:13.100]  我都八卦去看看她做什麼功課
[00:09:13.100 --> 00:09:16.500]  那個是什麼 course來的
[00:09:16.500 --> 00:09:18.400]  就是說
[00:09:18.400 --> 00:09:21.100]  Children's books
[00:09:21.100 --> 00:09:25.400]  就是兒童的故事的神學
[00:09:25.400 --> 00:09:27.600]  那個很有趣
[00:09:27.600 --> 00:09:28.600]  因為我成長的時候
[00:09:28.600 --> 00:09:30.300]  沒有人跟我說這些故事
[00:09:30.300 --> 00:09:33.600]  看來看去都是TVB爛鬼東西
[00:09:33.600 --> 00:09:39.400]  怎麼會學這些有道德精神的故事
[00:09:39.400 --> 00:09:41.200]  所以她讀了一堂的時候
[00:09:41.200 --> 00:09:43.600]  我覺得她很有興趣
[00:09:43.600 --> 00:09:47.400]  她就說在過去的幾十年也好
[00:09:47.400 --> 00:09:48.500]  幾百年也好
[00:09:48.500 --> 00:09:53.200]  有很多最好的兒童的故事書
[00:09:53.200 --> 00:09:54.600]  是什麼故事書
[00:09:54.600 --> 00:09:57.200]  以及怎麼衡量這些故事書
[00:09:57.200 --> 00:09:59.600]  所以說回這些故事書
[00:09:59.600 --> 00:10:02.300]  這裡好像不是這麼簡單
[00:10:02.300 --> 00:10:05.400]  不是純粹說很男性化
[00:10:05.400 --> 00:10:08.000]  就會有好報
[00:10:08.000 --> 00:10:09.000]  應該怎麼看
[00:10:09.000 --> 00:10:11.400]  這裡有兩點
[00:10:11.400 --> 00:10:12.700]  第一點
[00:10:12.700 --> 00:10:14.700]  說到Provenance的時候
[00:10:14.700 --> 00:10:17.600]  說到上帝的狐狸
[00:10:17.600 --> 00:10:22.300]  是超越我們人生的苦難
[00:10:22.300 --> 00:10:23.800]  為什麼會這麼說
[00:10:23.800 --> 00:10:25.500]  如果看整段的經文
[00:10:25.500 --> 00:10:27.600]  大概可以分成三段
[00:10:27.600 --> 00:10:30.600]  剛剛在第六節那裡我將它分開
[00:10:30.600 --> 00:10:32.300]  事實上可以這樣分開三段
[00:10:32.300 --> 00:10:33.200]  第一段
[00:10:33.200 --> 00:10:36.100]  就是說到約瑟在波提法的家裡面
[00:10:36.100 --> 00:10:37.900]  他有亨通
[00:10:37.900 --> 00:10:39.600]  凡他所做的事
[00:10:39.600 --> 00:10:41.700]  主人都交給他了
[00:10:41.700 --> 00:10:43.200]  然後有一句話經常出現的
[00:10:43.200 --> 00:10:45.000]  就是耶穌話與他同在
[00:10:45.000 --> 00:10:47.200]  耶穌話使他順利
[00:10:47.200 --> 00:10:48.600]  盡都順利
[00:10:48.600 --> 00:10:52.200]  這其實就是詩篇第一篇裡面所說的
[00:10:52.200 --> 00:10:53.800]  就是一個依靠神的人
[00:10:53.800 --> 00:10:55.200]  就是盡都順利
[00:10:55.200 --> 00:10:56.200]  他遠離惡事
[00:10:56.200 --> 00:10:58.300]  然後依靠上帝
[00:10:58.300 --> 00:10:59.500]  聽話告訴他
[00:10:59.500 --> 00:11:01.100]  盡都順利
[00:11:01.100 --> 00:11:04.200]  然後第六節下半節到十九節
[00:11:04.200 --> 00:11:10.300]  就是交代他在波提法的妻子的手下
[00:11:10.300 --> 00:11:12.100]  發生了什麼事
[00:11:12.100 --> 00:11:15.000]  你留意這裡經常提到
[00:11:15.000 --> 00:11:17.900]  手和衣服
[00:11:17.900 --> 00:11:20.100]  那件衣服本身是誰的
[00:11:20.100 --> 00:11:22.400]  是約瑟的
[00:11:22.400 --> 00:11:25.200]  當然他已經沒有那件彩衣了
[00:11:25.200 --> 00:11:26.900]  但是他有衣服
[00:11:26.900 --> 00:11:29.700]  他就拉他的衣服
[00:11:29.700 --> 00:11:31.100]  想引誘他的位置
[00:11:31.100 --> 00:11:33.700]  然後就搶了他的衣服
[00:11:33.700 --> 00:11:37.700]  就經常說留在他手裡
[00:11:37.700 --> 00:11:40.100]  那個淫婦的手裡
[00:11:40.100 --> 00:11:43.200]  他的衣服留在淫婦的身邊
[00:11:43.200 --> 00:11:44.900]  經常提到這件事
[00:11:44.900 --> 00:11:47.900]  每逢聖經裡面提到
[00:11:47.900 --> 00:11:49.200]  在手裡的時候
[00:11:49.200 --> 00:11:51.200]  你可以說是
[00:11:51.200 --> 00:11:54.700]  將他翻譯成為 power
[00:11:54.700 --> 00:11:57.100]  under her power
[00:11:57.100 --> 00:12:01.300]  在主人的妻子的權力之下
[00:12:01.300 --> 00:12:02.900]  他是無法走的
[00:12:02.900 --> 00:12:04.900]  是無助的
[00:12:04.900 --> 00:12:06.100]  已經是一個奴僕了
[00:12:06.100 --> 00:12:07.900]  已經是幾無助
[00:12:07.900 --> 00:12:12.100]  誰知道在波提法的妻子的手下
[00:12:12.100 --> 00:12:13.800]  在她的權能之下
[00:12:13.800 --> 00:12:16.700]  受他控制
[00:12:16.700 --> 00:12:21.300]  這個情況不可以比這個更加壞
[00:12:21.300 --> 00:12:24.600]  你想想他本身是一個愛子
[00:12:24.600 --> 00:12:27.500]  幾乎每天都在家裡不用工作
[00:12:27.500 --> 00:12:30.900]  然後就被人租賃
[00:12:30.900 --> 00:12:33.100]  扔進坑裡
[00:12:33.100 --> 00:12:36.800]  還是好像不夠差
[00:12:36.800 --> 00:12:39.100]  接著還被人賣到埃及
[00:12:39.100 --> 00:12:40.300]  你看到那個故事
[00:12:40.300 --> 00:12:42.300]  一直下 一直下 一直下
[00:12:42.300 --> 00:12:45.300]  現在還落在一個女人的手下
[00:12:45.300 --> 00:12:46.900]  被她控制
[00:12:46.900 --> 00:12:49.000]  被她誣告
[00:12:49.000 --> 00:12:51.700]  終於誣告得成功
[00:12:51.700 --> 00:12:54.900]  二十至二十三節第三節
[00:12:54.900 --> 00:12:57.700]  他們就被捉拿
[00:12:57.700 --> 00:13:01.200]  然後坐了牢
[00:13:01.200 --> 00:13:03.000]  但是有回這句話
[00:13:03.000 --> 00:13:04.600]  也會為他同在
[00:13:04.600 --> 00:13:09.600]  也會為他所做的盡都順利
[00:13:09.600 --> 00:13:11.100]  我們說到 providence的時候
[00:13:11.100 --> 00:13:14.200]  我們經常要去處理一個問題
[00:13:14.200 --> 00:13:17.600]  處理一個問題就是上帝的主權
[00:13:17.600 --> 00:13:19.900]  因為講到上帝的護理
[00:13:19.900 --> 00:13:21.500]  先見
[00:13:21.500 --> 00:13:23.600]  Seeing ahead of time
[00:13:23.600 --> 00:13:25.400]  就一定是講到上帝的主權
[00:13:25.400 --> 00:13:27.200]  他的sovereignty
[00:13:27.200 --> 00:13:29.700]  以及人間裡面
[00:13:29.700 --> 00:13:32.500]  發生一些不如意的事
[00:13:32.500 --> 00:13:36.400]  苦難 問題等等
[00:13:36.400 --> 00:13:40.200]  聖經怎樣化解這件事
[00:13:40.200 --> 00:13:42.000]  神的主權
[00:13:42.000 --> 00:13:47.000]  和人的經歷的際遇
[00:13:47.000 --> 00:13:48.200]  聖經當然不是說
[00:13:48.200 --> 00:13:51.000]  我們是一個機械式的
[00:13:51.000 --> 00:13:53.000]  沒有自由沒有選擇的
[00:13:53.000 --> 00:13:54.600]  一種這樣的生活
[00:13:54.600 --> 00:13:55.900]  我們個個都有我們的自由
[00:13:55.900 --> 00:13:57.000]  上一次說過
[00:13:57.000 --> 00:13:58.700]  我們個個都有我們的責任
[00:13:58.700 --> 00:14:02.400]  但是每逢有一些不如意的事
[00:14:02.400 --> 00:14:03.400]  苦難的事
[00:14:03.400 --> 00:14:05.200]  臨到的時候
[00:14:05.200 --> 00:14:08.200]  到底聖經怎樣去化解這個問題
[00:14:08.200 --> 00:14:11.000]  當然聖經沒有一個完整的
[00:14:11.000 --> 00:14:13.600]  或者一個完全
[00:14:13.600 --> 00:14:18.400]  解釋了所有問題的一個答案
[00:14:18.400 --> 00:14:20.600]  我們可以說
[00:14:20.600 --> 00:14:21.800]  我們不能夠接受的就是
[00:14:21.800 --> 00:14:24.000]  聖經也不能夠接受的
[00:14:24.000 --> 00:14:29.300]  就是一個全善全臨的上帝
[00:14:29.300 --> 00:14:32.400]  是引致或者驅使
[00:14:32.400 --> 00:14:34.600]  cause
[00:14:34.600 --> 00:14:38.400]  導致這些苦難臨到我們
[00:14:38.400 --> 00:14:41.600]  聖經是不會贊成的
[00:14:41.600 --> 00:14:44.600]  或者我們已經去到語言的限度
[00:14:44.600 --> 00:14:47.600]  人的語言不能夠去描述
[00:14:47.600 --> 00:14:50.200]  那個上帝的主權
[00:14:50.200 --> 00:14:52.600]  和人間裡面發生的事
[00:14:52.600 --> 00:14:54.200]  又有我的自由又有我的責任
[00:14:54.200 --> 00:14:56.400]  然後又有苦難出現
[00:14:56.400 --> 00:14:59.400]  幾乎我們已經去到語言的盡頭
[00:14:59.400 --> 00:15:00.100]  我們不能夠說
[00:15:00.100 --> 00:15:02.500]  上帝是導致或者促使這件事
[00:15:02.500 --> 00:15:05.600]  我們只能夠說上帝容許
[00:15:05.600 --> 00:15:08.400]  或者容忍
[00:15:08.400 --> 00:15:10.000]  tolerate
[00:15:10.000 --> 00:15:11.800]  或者allow
[00:15:11.800 --> 00:15:13.200]  這些不好的事
[00:15:13.200 --> 00:15:14.200]  邪惡的事
[00:15:14.200 --> 00:15:17.100]  發生在我們的身上
[00:15:17.100 --> 00:15:19.400]  若失在這個淫婦的手下
[00:15:19.400 --> 00:15:20.700]  我們不能夠說
[00:15:20.700 --> 00:15:23.700]  上帝促使這件事發生
[00:15:23.700 --> 00:15:25.700]  He did not cause it
[00:15:25.700 --> 00:15:27.100]  極其量我們只能夠說
[00:15:27.100 --> 00:15:29.500]  上帝是allow
[00:15:29.500 --> 00:15:32.000]  去到容許這些這樣的事
[00:15:32.000 --> 00:15:34.400]  發生在他身上
[00:15:34.400 --> 00:15:37.500]  聖經我們講過了
[00:15:37.500 --> 00:15:40.400]  包括聖經本身的文化
[00:15:40.400 --> 00:15:43.900]  從來都沒有一個很緊密的
[00:15:43.900 --> 00:15:47.400]  神密的理論來扔給我們
[00:15:47.400 --> 00:15:51.600]  將上帝的主權和人所經歷的苦難
[00:15:51.600 --> 00:15:55.200]  兩者之間的張力完全化解
[00:15:55.200 --> 00:15:56.800]  是沒有的
[00:15:56.800 --> 00:15:59.700]  事實上過去這麼多年哲學的思想
[00:15:59.700 --> 00:16:02.300]  都沒有一個人能夠化解
[00:16:02.300 --> 00:16:04.900]  說真的 化解到又如何呢
[00:16:04.900 --> 00:16:05.800]  解釋給你聽
[00:16:05.800 --> 00:16:07.600]  為什麼有些陰質事發生在你身上
[00:16:07.600 --> 00:16:09.100]  或者濕濟的事發生在你身上
[00:16:09.100 --> 00:16:11.700]  so what
[00:16:11.700 --> 00:16:13.800]  為什麼你會生病
[00:16:13.800 --> 00:16:15.000]  好啊 幫你解釋了
[00:16:15.000 --> 00:16:16.800]  那怎樣
[00:16:16.800 --> 00:16:19.700]  你仍然是會有病的
[00:16:19.700 --> 00:16:21.900]  因為聖經沒有這樣的神密的
[00:16:21.900 --> 00:16:23.800]  哲學的理論
[00:16:23.800 --> 00:16:26.100]  或者甚至外面有任何一個哲學的理論
[00:16:26.100 --> 00:16:28.400]  來解釋上帝的主權
[00:16:28.400 --> 00:16:32.300]  和人間的苦罪的問題
[00:16:32.300 --> 00:16:34.900]  相反 聖經做了什麼
[00:16:34.900 --> 00:16:38.600]  聖經就是用故事
[00:16:38.600 --> 00:16:41.000]  你都可以跟你說一件事
[00:16:41.000 --> 00:16:44.500]  因為故事你可以再聽 再聽 再看
[00:16:44.500 --> 00:16:48.200]  你再嘗試去領略裡面一些的細節
[00:16:48.200 --> 00:16:51.800]  所以他就將約瑟的故事帶出來
[00:16:51.800 --> 00:16:53.800]  我們大家都知道story
[00:16:53.800 --> 00:16:57.200]  是有它解說的能力
[00:16:57.200 --> 00:16:59.700]  是多過理論的
[00:16:59.700 --> 00:17:01.200]  是不是
[00:17:01.200 --> 00:17:03.600]  tell me a story
[00:17:03.600 --> 00:17:05.600]  let me tell you a story
[00:17:05.600 --> 00:17:08.200]  那個story裡面
[00:17:08.200 --> 00:17:11.800]  再幫助你去明白
[00:17:11.800 --> 00:17:14.300]  去解釋到底發生什麼事
[00:17:14.300 --> 00:17:16.200]  所以看這三段的時候
[00:17:16.200 --> 00:17:20.800]  其實可以這樣加一個標題
[00:17:20.800 --> 00:17:23.200]  什麼標題
[00:17:23.200 --> 00:17:25.400]  一節 六節 上半節
[00:17:25.400 --> 00:17:28.100]  就是說有上帝同在
[00:17:28.100 --> 00:17:30.000]  然後中間那一段
[00:17:30.000 --> 00:17:33.400]  就是所謂月缺的時候
[00:17:33.400 --> 00:17:35.500]  沒有說到上帝同在
[00:17:35.500 --> 00:17:37.400]  你有沒有留意
[00:17:37.400 --> 00:17:40.000]  當他遇見這個苦難
[00:17:40.000 --> 00:17:43.200]  遇見這個隱友的時候
[00:17:43.200 --> 00:17:46.400]  沒有說到耶和華與他同宗
[00:17:46.400 --> 00:17:47.400]  第三段
[00:17:47.400 --> 00:17:51.100]  你回到他在黃的監獄裡面亨通
[00:17:51.100 --> 00:17:53.700]  又說到神
[00:17:53.700 --> 00:17:56.300]  耶和華與他同宗
[00:17:56.300 --> 00:18:00.000]  似乎告訴我們有一件事
[00:18:00.000 --> 00:18:01.800]  即使有難
[00:18:01.800 --> 00:18:04.700]  上帝好像隱藏了
[00:18:04.700 --> 00:18:06.200]  神不在
[00:18:06.200 --> 00:18:07.200]  或者應該說清楚一點
[00:18:07.200 --> 00:18:10.400]  神好象不在
[00:18:10.400 --> 00:18:15.200]  好象不在
[00:18:15.200 --> 00:18:17.600]  上帝仍然是庇護
[00:18:17.600 --> 00:18:21.000]  故事就告訴我們一個活生生的證明
[00:18:21.000 --> 00:18:22.800]  tell you a story
[00:18:22.800 --> 00:18:25.500]  月缺的故事
