
[00:00:00.000 --> 00:00:02.300]  最近我去韓國港島的時候
[00:03:41.200 --> 00:03:42.200]  一間屋
[00:03:42.200 --> 00:03:43.900]  就是可能每一個地方
[00:03:43.900 --> 00:03:47.100]  有它不同的用途
[00:03:47.100 --> 00:03:48.900]  睡房就是睡覺
[00:03:48.900 --> 00:03:50.800]  飯廳就是吃飯
[00:03:50.800 --> 00:03:52.600]  客廳就是招呼客人
[00:03:52.600 --> 00:03:54.800]  Family room就是休息室
[00:03:54.800 --> 00:03:55.500]  家人休息室
[00:03:55.500 --> 00:03:57.800]  就是自己家人在那邊玩遊戲機
[00:03:57.800 --> 00:03:59.000]  看電視
[00:03:59.000 --> 00:04:03.100]  就是每一樣都有不同的作用
[00:04:03.100 --> 00:04:05.400]  書房就是你自己工作
[00:04:05.400 --> 00:04:07.000]  所以我們香港人
[00:04:07.000 --> 00:04:10.900]  很難去想House of Prayer
[00:04:10.900 --> 00:04:11.800]  但另一方面
[00:04:11.800 --> 00:04:15.000]  聖經耶穌基督真的在說House of Prayer
[00:04:15.000 --> 00:04:16.800]  所以我上一次說到
[00:04:16.800 --> 00:04:19.200]  我認為禱告
[00:04:19.200 --> 00:04:23.400]  不只是單單是一些信徒要做什麼
[00:04:23.400 --> 00:04:27.700]  Not only something we do
[00:04:27.700 --> 00:04:29.800]  而是更加重要的
[00:04:29.800 --> 00:04:32.600]  是要信徒建立一些東西
[00:04:32.600 --> 00:04:36.700]  就是But something we build
[00:04:36.700 --> 00:04:39.100]  我希望我在這篇道
[00:04:39.100 --> 00:04:43.200]  是和大家去建立一個House of Prayer
[00:04:43.200 --> 00:04:46.200]  一間祈禱的屋
[00:04:46.200 --> 00:04:49.300]  所以我希望能夠和大家一起去學
[00:04:49.300 --> 00:04:53.600]  而今天和大家先從第一個房間說起
[00:04:53.600 --> 00:04:56.500]  就是Family room
[00:04:56.500 --> 00:04:58.200]  大家不會明白什麼叫Family room
[00:04:58.200 --> 00:04:58.800]  我也不太明白
[00:04:58.800 --> 00:05:02.300]  現在住在香港也不知道什麼叫Family room
[00:05:02.300 --> 00:05:04.700]  不過如果看字典
[00:05:04.700 --> 00:05:09.100]  Family room就是家人休息的房間
[00:05:09.100 --> 00:05:11.400]  就是當你最放鬆
[00:05:11.400 --> 00:05:12.700]  最舒服的時候
[00:05:12.700 --> 00:05:14.200]  你就會在那個房間
[00:05:14.200 --> 00:05:15.600]  就是和家人相聚
[00:05:15.600 --> 00:05:17.000]  和家人說很多話
[00:05:17.000 --> 00:05:17.900]  和家人聊天
[00:05:17.900 --> 00:05:19.900]  我最近一次去澳洲
[00:05:19.900 --> 00:05:22.400]  去到一個屋裡的時候
[00:05:22.400 --> 00:05:24.700]  澳洲有一個大型的房子
[00:05:24.700 --> 00:05:26.500]  他可以整間屋
[00:05:26.500 --> 00:05:29.200]  整層樓都是他的Family room
[00:05:29.200 --> 00:05:33.000]  他家裡有一個很大的電視螢幕
[00:05:33.000 --> 00:05:33.900]  可以看電視
[00:05:33.900 --> 00:05:34.700]  可以看電影
[00:05:34.700 --> 00:05:35.700]  什麼都可以
[00:05:35.700 --> 00:05:38.000]  這個是他的Family room
[00:05:38.000 --> 00:05:41.800]  Family room你可以很自由去說什麼
[00:05:41.800 --> 00:05:43.300]  很自由穿什麼衣服
[00:05:43.300 --> 00:05:45.400]  如果我家裡有Family room
[00:05:45.400 --> 00:05:47.500]  你一定不會看到我穿這些衣服
[00:05:47.500 --> 00:05:49.100]  我在Family room穿這些衣服
[00:05:49.100 --> 00:05:50.900]  我十幾年前告訴大家
[00:05:50.900 --> 00:05:53.300]  我是有先知恩賜的
[00:05:53.300 --> 00:05:55.600]  這裡說這個散了
[00:05:55.600 --> 00:05:57.300]  因為十幾年前
[00:05:57.300 --> 00:05:59.200]  我在家裡穿的衣服
[00:05:59.200 --> 00:06:01.000]  居然十幾年之後
[00:06:01.000 --> 00:06:04.800]  在中環的櫥窗會看到
[00:06:04.800 --> 00:06:07.700]  我十幾年前被師母取笑穿這些衣服
[00:06:07.700 --> 00:06:09.700]  因為我很喜歡穿短褲
[00:06:09.700 --> 00:06:10.800]  穿恤衫
[00:06:10.800 --> 00:06:12.800]  穿西裝在外面出街
[00:06:12.800 --> 00:06:14.000]  當時十幾年前
[00:06:14.000 --> 00:06:16.100]  嘩 怎麼搞的 這樣出街
[00:06:16.100 --> 00:06:17.000]  我說不行嗎
[00:06:17.000 --> 00:06:17.900]  十幾年之後
[00:06:17.900 --> 00:06:19.300]  你就在中環很多櫥窗
[00:06:19.300 --> 00:06:21.000]  就會看到這些裝束
[00:06:21.000 --> 00:06:23.000]  Amen
[00:06:23.000 --> 00:06:25.000]  所以弟兄姊妹
[00:06:25.000 --> 00:06:27.200]  你在Family room穿什麼衣服
[00:06:27.200 --> 00:06:28.600]  沒有所謂
[00:06:28.600 --> 00:06:30.000]  因為是家人
[00:06:30.000 --> 00:06:32.300]  所以我今天的講道就是說
[00:06:32.300 --> 00:06:34.900]  只要你願意禱告
[00:06:34.900 --> 00:06:36.700]  一點都不難
[00:06:36.700 --> 00:06:38.300]  只要你願意
[00:06:38.300 --> 00:06:39.900]  今天跟大家讀一次聖經
[00:06:39.900 --> 00:06:42.400]  就是彼得慈書第五章第七節
[00:06:42.400 --> 00:06:46.600]  我覺得這一次聖經是一個祈禱的基礎
[00:06:46.600 --> 00:06:47.400]  我們一起讀一讀
[00:06:47.400 --> 00:06:48.800]  準備 1 2 3
[00:06:48.800 --> 00:06:52.700]  你們要將一切的憂慮謝給神
[00:06:52.700 --> 00:06:56.700]  因為祂顧念你們
[00:06:56.700 --> 00:06:59.000]  像不像中國人有句說話
[00:06:59.000 --> 00:07:02.200]  臨急不講
[00:07:02.200 --> 00:07:04.300]  大家明白了嗎
[00:07:04.300 --> 00:07:06.300]  你在什麼時候
[00:07:06.300 --> 00:07:09.100]  祈禱絕不遲
[00:07:09.100 --> 00:07:10.900]  坦誠問自己
[00:07:10.900 --> 00:07:12.600]  如果今天你去海灘玩
[00:07:12.600 --> 00:07:14.500]  游泳的時候很少祈禱
[00:07:14.500 --> 00:07:16.800]  因為裡面的水比較熱
[00:07:16.800 --> 00:07:18.800]  偶爾一冷的時候你也會祈禱
[00:07:18.800 --> 00:07:20.100]  很冷啊
[00:07:20.100 --> 00:07:21.400]  你也會祈禱
[00:07:21.400 --> 00:07:25.000]  但是在憂慮的時候
[00:07:25.000 --> 00:07:26.100]  你就會祈禱
[00:07:26.100 --> 00:07:27.100]  弟兄姊妹
[00:07:27.100 --> 00:07:29.400]  我們很多時候看這一次聖經
[00:07:29.400 --> 00:07:30.800]  為什麼我說這一次聖經
[00:07:30.800 --> 00:07:32.500]  是一個很重要的基礎
[00:07:32.500 --> 00:07:34.500]  我從兩方面跟大家分享
[00:07:34.500 --> 00:07:35.700]  今天的訊息
[00:07:35.700 --> 00:07:36.800]  第一
[00:07:36.800 --> 00:07:38.100]  我們想想
[00:07:38.100 --> 00:07:40.000]  為什麼我們不祈禱
[00:07:40.000 --> 00:07:40.900]  你說不會啊
[00:07:40.900 --> 00:07:41.900]  我經常都祈禱
[00:07:41.900 --> 00:07:43.600]  我有謝凡
[00:07:43.600 --> 00:07:46.500]  但是為什麼有時候我們對於祈禱
[00:07:46.500 --> 00:07:48.800]  覺得也不太想祈禱
[00:07:48.800 --> 00:07:50.000]  什麼原因呢
[00:07:50.000 --> 00:07:51.500]  有兩個原因最單獨
[00:07:51.500 --> 00:07:52.400]  第一
[00:07:52.400 --> 00:07:57.200]  我們認為禱告是一個事公
[00:07:57.200 --> 00:07:59.600]  今天是對的
[00:07:59.600 --> 00:08:01.000]  今天很多的聚會
[00:08:01.000 --> 00:08:03.200]  我們有代禱者
[00:08:03.200 --> 00:08:05.200]  今天很多的大型報道會
[00:08:05.200 --> 00:08:07.500]  我們有祈禱勇士
[00:08:07.500 --> 00:08:08.500]  絕對是對的
[00:08:08.500 --> 00:08:09.900]  我不是說這些是錯的
[00:08:09.900 --> 00:08:12.600]  但是我們要明白
[00:08:12.600 --> 00:08:16.400]  今天祈禱不是一個事公
[00:08:16.400 --> 00:08:19.200]  聖經裡面說了很多恩賜
[00:08:19.200 --> 00:08:20.900]  但是在恩賜當中
[00:08:20.900 --> 00:08:22.400]  從來沒有出現過
[00:08:22.400 --> 00:08:24.100]  祈禱是恩賜
[00:08:24.100 --> 00:08:25.700]  祈禱不是恩賜
[00:08:25.700 --> 00:08:27.500]  甚至我大膽的說
[00:08:27.500 --> 00:08:30.300]  代禱也不是恩賜
[00:08:30.300 --> 00:08:32.400]  你看聖經裡面的恩賜系列
[00:08:32.400 --> 00:08:34.400]  沒有出現過代禱
[00:08:34.400 --> 00:08:40.000]  但是代禱者是什麼恩賜呢
[00:08:40.000 --> 00:08:41.600]  代禱者的恩賜
[00:08:41.600 --> 00:08:43.400]  他是有智慧的言語
[00:08:43.400 --> 00:08:44.800]  有知識的言語
[00:08:44.800 --> 00:08:47.900]  或者有先知的一種恩賜
[00:08:47.900 --> 00:08:51.900]  所以代禱者不是代禱是恩賜
[00:08:51.900 --> 00:08:55.200]  代禱者是有其他的恩賜
[00:08:55.200 --> 00:08:56.900]  讓他成為一個代禱者
[00:08:56.900 --> 00:08:59.700]  所以代禱本身絕對不是恩賜
[00:08:59.700 --> 00:09:02.200]  祈禱本身絕對不是恩賜
[00:09:02.200 --> 00:09:06.000]  所以祈禱本身絕對不是一個事公
[00:09:06.000 --> 00:09:07.300]  因為你跟我
[00:09:07.300 --> 00:09:08.000]  應該去祈禱
[00:09:08.000 --> 00:09:09.600]  你跟隔壁說我可以去祈禱
[00:09:09.600 --> 00:09:11.500]  你可以去祈禱
[00:09:11.500 --> 00:09:13.000]  不是恩賜
[00:09:13.000 --> 00:09:14.300]  也不是一個事公
[00:09:14.300 --> 00:09:17.200]  但是很多時候我們當作是事公
[00:09:17.200 --> 00:09:18.800]  所以各位弟兄姊妹
[00:09:18.800 --> 00:09:20.300]  以下我所說的東西
[00:09:20.300 --> 00:09:22.200]  是我們的錯覺
[00:09:22.200 --> 00:09:25.100]  你跟隔壁說是錯覺
[00:09:25.100 --> 00:09:26.500]  我們教會很流行
[00:09:26.500 --> 00:09:27.700]  很普遍就是
[00:09:27.700 --> 00:09:29.500]  完了崇拜叫人出來祈禱
[00:09:29.500 --> 00:09:31.300]  我們很普遍
[00:09:31.300 --> 00:09:33.700]  我就極少下去
[00:09:33.700 --> 00:09:34.900]  為什麼我極少下去
[00:09:34.900 --> 00:09:36.800]  因為一個錯覺
[00:09:36.800 --> 00:09:38.000]  我發覺有幾次
[00:09:38.000 --> 00:09:39.500]  我下去下面幫人祈禱
[00:09:39.500 --> 00:09:40.500]  看到他們很辛苦
[00:09:40.500 --> 00:09:41.500]  在幫人祈禱
[00:09:41.500 --> 00:09:43.300]  我就看到有些人原本坐在那裡
[00:09:43.300 --> 00:09:44.200]  就特意走到那裡
[00:09:44.200 --> 00:09:45.500]  要我幫他們祈禱
[00:09:45.500 --> 00:09:49.900]  他覺得牧師祈禱的果效是大一點的
[00:09:49.900 --> 00:09:50.800]  你跟隔壁說再說一次
[00:09:50.800 --> 00:09:53.300]  是錯覺
[00:09:53.300 --> 00:09:54.200]  弟兄姊妹
[00:09:54.200 --> 00:09:55.600]  我未必有這個恩賜的
[00:09:55.600 --> 00:09:56.900]  我未必有智慧的言語
[00:09:56.900 --> 00:09:58.600]  未必有知識的言語
[00:09:58.600 --> 00:10:00.300]  我未必有先知的恩賜
[00:10:00.300 --> 00:10:01.600]  大家明白我的意思嗎
[00:10:01.600 --> 00:10:03.300]  你不要覺得我是牧師
[00:10:03.300 --> 00:10:08.000]  我祈禱的效用一定是大一點的
[00:10:08.000 --> 00:10:09.500]  錯覺
[00:10:09.500 --> 00:10:10.600]  就因為我覺得
[00:10:10.600 --> 00:10:12.100]  今天我們以為
[00:10:12.100 --> 00:10:17.300]  祈禱就是牧師最重要的一個事工
[00:10:17.300 --> 00:10:18.000]  沒錯
[00:10:18.000 --> 00:10:21.300]  我們要以祈禱和傳道為事
[00:10:21.300 --> 00:10:24.100]  但我不覺得祈禱是一個事工
[00:10:24.100 --> 00:10:25.500]  所以我很希望我們
[00:10:25.500 --> 00:10:26.900]  未來這幾次講到
[00:10:26.900 --> 00:10:31.700]  我們真的希望建立一個祈禱的人生
[00:10:31.700 --> 00:10:33.900]  不是一個祈禱的事工
[00:10:33.900 --> 00:10:35.500]  第二就是
[00:10:35.500 --> 00:10:37.100]  我經常聽別人說
[00:10:37.100 --> 00:10:39.100]  祈極信仰都不回答我
[00:10:39.100 --> 00:10:40.900]  我祈了三年了
[00:10:40.900 --> 00:10:44.900]  Mrs. Wright都未出現
[00:10:44.900 --> 00:10:46.700]  三年了
[00:10:46.700 --> 00:10:47.300]  牧師
[00:10:47.300 --> 00:10:49.300]  我祈了祷三年了都未出現
[00:10:49.300 --> 00:10:50.600]  因為我們很多時候
[00:10:50.600 --> 00:10:54.200]  我們認為禱告會改變一些事情
[00:10:54.200 --> 00:10:55.900]  我們認為禱告
[00:10:55.900 --> 00:10:59.100]  是有些上帝一定會聽我們祈禱
[00:10:59.100 --> 00:11:01.700]  我覺得也不是錯的
[00:11:01.700 --> 00:11:03.600]  我們經常教大家
[00:11:03.600 --> 00:11:06.300]  多禱告就多有能力
[00:11:06.300 --> 00:11:08.300]  少禱告就少有能力
[00:11:08.300 --> 00:11:10.900]  沒有禱告就沒有能力
[00:11:10.900 --> 00:11:12.200]  我們真的這樣教
[00:11:12.200 --> 00:11:13.300]  有時候聽到別人說
[00:11:13.300 --> 00:11:14.600]  牧師我昨天祈禱
[00:11:14.600 --> 00:11:15.500]  上帝給我平安
[00:11:15.500 --> 00:11:18.900]  感謝主
[00:11:18.900 --> 00:11:19.900]  但如果有一天你祈禱
[00:11:19.900 --> 00:11:21.800]  上帝不給你平安呢?
[00:11:21.800 --> 00:11:23.100]  我們很多時候
[00:11:23.100 --> 00:11:26.500]  就將我覺得的果效
[00:11:26.500 --> 00:11:29.000]  和我自己的祈禱掛鉤
[00:11:29.000 --> 00:11:30.300]  我覺得上帝
[00:11:30.300 --> 00:11:32.500]  我要一個Mrs. Wright
[00:11:32.500 --> 00:11:33.400]  這個Mrs. Wright
[00:11:33.400 --> 00:11:36.900]  最好是又斯文又美麗
[00:11:36.900 --> 00:11:39.800]  又可以不時靠近我
[00:11:39.800 --> 00:11:43.100]  但又要在社會上有些明星
[00:11:43.100 --> 00:11:44.300]  好像師母一樣
[00:11:44.300 --> 00:11:46.800]  由我和自己分贓
[00:11:46.800 --> 00:11:48.200]  嘩!真是
[00:11:48.200 --> 00:11:49.700]  這個是Mrs. Wright
[00:11:49.700 --> 00:11:50.500]  祈不到的
[00:11:50.500 --> 00:11:51.500]  祈其刻沒有的
[00:11:51.500 --> 00:11:53.000]  我降低一點標準
[00:11:53.000 --> 00:11:54.500]  她說我分贓也無所謂
[00:11:54.500 --> 00:11:58.200]  總之有少少小鳥依人就夠了
[00:11:58.200 --> 00:11:58.800]  弟兄姊妹
[00:11:58.800 --> 00:12:00.800]  我們永遠都是在求
[00:12:00.800 --> 00:12:04.400]  我們覺得的Mrs. Wright
[00:12:04.400 --> 00:12:05.000]  不是錯的
[00:12:05.000 --> 00:12:05.600]  可以求的
[00:12:05.600 --> 00:12:06.300]  絕對可以求
[00:12:06.300 --> 00:12:08.600]  但上帝給不給是另一回事
[00:12:08.600 --> 00:12:10.500]  我們真的這樣
[00:12:10.500 --> 00:12:11.900]  我們很多時候
[00:12:11.900 --> 00:12:13.100]  在這個世代裡
[00:12:13.100 --> 00:12:15.900]  我們慢慢在個人主義抬頭
[00:12:15.900 --> 00:12:18.100]  特別是在後現代社會裡
[00:12:18.100 --> 00:12:20.400]  我們覺得我自己很重要
[00:12:20.400 --> 00:12:22.900]  所以慢慢我們回教會
[00:12:22.900 --> 00:12:27.100]  都開始有種消費者心態
[00:12:27.100 --> 00:12:28.300]  在兩個星期之前
[00:12:28.300 --> 00:12:29.500]  我和一班牧者
[00:12:29.500 --> 00:12:30.400]  我們三宗
[00:12:30.400 --> 00:12:31.300]  什麼叫三宗呢
[00:12:31.300 --> 00:12:33.700]  就是播道會、宣導會和浸信會
[00:12:33.700 --> 00:12:35.700]  我們稱之為三宗
[00:12:35.700 --> 00:12:38.000]  這三宗就是我們覺得自己
[00:12:38.000 --> 00:12:41.500]  是一些福音派的宗派
[00:12:41.500 --> 00:12:43.700]  我們一年有一次聚會
[00:12:43.700 --> 00:12:45.100]  三宗聚在一起
[00:12:45.100 --> 00:12:47.400]  上一次我下午去講了少少東西
[00:12:47.400 --> 00:12:49.200]  吃飯的時候大家聊
[00:12:49.200 --> 00:12:50.600]  有其中一個牧師就說
[00:12:50.600 --> 00:12:53.200]  現在的信徒真的很過癮
[00:12:53.200 --> 00:12:53.800]  有什麼過癮呢
[00:12:53.800 --> 00:12:57.900]  就是他覺得A教會的崇拜很感動
[00:12:57.900 --> 00:13:00.200]  於是他就去A教會崇拜
[00:13:00.200 --> 00:13:02.500]  但覺得這間教會的教導不夠
[00:13:02.500 --> 00:13:05.700]  於是就去B教會上主一學
[00:13:05.700 --> 00:13:09.000]  但他覺得這間教會都不夠關心
[00:13:09.000 --> 00:13:10.700]  於是就去C教會的小組
[00:13:10.700 --> 00:13:15.300]  嘩
[00:13:15.300 --> 00:13:16.800]  是牧師教我知不知道
[00:13:16.800 --> 00:13:18.100]  因為我們牧師教什麼
[00:13:18.100 --> 00:13:22.800]  我們牧師說香港教會只有一間教會
[00:13:22.800 --> 00:13:26.000]  我們ABC都是一間教會
[00:13:26.000 --> 00:13:27.500]  都是耶穌的教會
[00:13:27.500 --> 00:13:29.500]  我們又不可以罵他
[00:13:29.500 --> 00:13:31.200]  我們更加要覺得他厲害
[00:13:31.200 --> 00:13:34.100]  哪有那麼多時間
[00:13:34.100 --> 00:13:36.600]  如果他能夠來到我們同福
[00:13:36.600 --> 00:13:37.700]  他說很感動
[00:13:37.700 --> 00:13:38.900]  每次來同福都哭
[00:13:38.900 --> 00:13:41.300]  所以每次來哭一次感謝主
[00:13:41.300 --> 00:13:43.000]  但同福的聖經教導不夠
[00:13:43.000 --> 00:13:44.400]  牧師亂說話
[00:13:44.400 --> 00:13:48.100]  於是就去另一間教會上主一學
[00:13:48.100 --> 00:13:49.600]  嘩 但覺得又不夠關心
[00:13:49.600 --> 00:13:52.300]  你知主一學的人通常為真理
[00:13:52.300 --> 00:13:53.500]  有時沒那麼愛心
[00:13:53.500 --> 00:13:54.600]  於是就去C教會
[00:13:54.600 --> 00:13:56.700]  嘩 另一間教會真有愛心
[00:13:56.700 --> 00:13:58.600]  但第一次會
[00:13:58.600 --> 00:14:01.000]  其實我們開始慢慢有種消費者心態
[00:14:01.000 --> 00:14:03.000]  在一個個人主義抬頭之下
[00:14:03.000 --> 00:14:03.900]  真的
[00:14:03.900 --> 00:14:04.700]  我們買東西
[00:14:04.700 --> 00:14:06.300]  我喜歡買什麼關你什麼事
[00:14:06.300 --> 00:14:08.200]  我今天喜歡買E字頭的東西
[00:14:08.200 --> 00:14:10.100]  我有錢買L字頭的東西
[00:14:10.100 --> 00:14:12.100]  我喜歡有錢得濟
[00:14:12.100 --> 00:14:13.600]  L字頭都不夠貴
[00:14:13.600 --> 00:14:16.400]  去買一些A字頭的東西
[00:14:16.400 --> 00:14:18.300]  我喜歡
[00:14:18.300 --> 00:14:19.400]  到今天我不喜歡了
[00:14:19.400 --> 00:14:20.700]  我喜歡買C的東西
[00:14:20.700 --> 00:14:22.200]  買D的東西
[00:14:22.200 --> 00:14:24.100]  關你什麼事
[00:14:24.100 --> 00:14:25.800]  但第一次會
[00:14:25.800 --> 00:14:28.300]  今天我們不祈禱
[00:14:28.300 --> 00:14:30.600]  就因為很多時候我們有一個消費者
[00:14:30.600 --> 00:14:34.400]  這個消費者是以自己為中心
[00:14:34.400 --> 00:14:37.600]  我們從來都不是以耶穌為中心
[00:14:37.600 --> 00:14:41.100]  我覺得這樣就要這樣
[00:14:41.100 --> 00:14:42.400]  你今天看Facebook是這樣
[00:14:42.400 --> 00:14:44.200]  你看一些人 我覺得你錯就錯
[00:14:44.200 --> 00:14:45.800]  這個世界是很有趣的
[00:14:45.800 --> 00:14:47.700]  因為我覺得你不對就不對
[00:14:47.700 --> 00:14:49.500]  是我覺得的
[00:14:49.500 --> 00:14:51.300]  所以第一次會
[00:14:51.300 --> 00:14:52.800]  我們很多時候不祈禱
