
[00:00:00.000 --> 00:00:05.640]  我哋都好想有一種好穩定嘅生活
[00:06:17.880 --> 00:06:19.760]  說有約翰比比國
[00:06:19.760 --> 00:06:21.760]  請你到他家裡去
[00:06:21.760 --> 00:06:22.840]  又次日
[00:06:22.840 --> 00:06:24.960]  他們進入凱撒尼亞
[00:06:24.960 --> 00:06:28.240]  戈尼劉已經請了他的親屬密友
[00:06:28.240 --> 00:06:29.760]  等候他們
[00:06:29.760 --> 00:06:31.160]  彼得一進去
[00:06:31.160 --> 00:06:33.160]  戈尼劉就迎接他
[00:06:33.160 --> 00:06:35.760]  好高尚男有前輩
[00:06:35.760 --> 00:06:36.920]  彼得卻拉著
[00:06:36.920 --> 00:06:37.840]  他說
[00:06:37.840 --> 00:06:38.680]  你起來
[00:06:38.680 --> 00:06:40.240]  我也是人
[00:06:40.240 --> 00:06:42.960]  彼得無法說出話進去
[00:06:42.960 --> 00:06:46.120]  要有好些人在那裡對他
[00:06:46.120 --> 00:06:47.680]  就對他們說
[00:06:47.680 --> 00:06:48.880]  你們知道
[00:06:48.880 --> 00:06:50.720]  猶太人和別國的人
[00:06:50.720 --> 00:06:52.000]  親近來往
[00:06:52.000 --> 00:06:53.840]  本是不合理的
[00:06:53.840 --> 00:06:55.920]  但神已經指示我
[00:06:55.920 --> 00:06:57.200]  無論什麼人
[00:06:57.200 --> 00:07:00.480]  都不可看作俗而不潔淨的
[00:07:00.480 --> 00:07:02.760]  所以我們請你請候
[00:07:02.760 --> 00:07:04.560]  戈尼劉來見我
[00:07:04.560 --> 00:07:08.920]  現在請問 你們要我來做首幫醫生嗎?
[00:07:08.920 --> 00:07:10.240]  戈尼劉說
[00:07:10.240 --> 00:07:12.440]  前四天這個時候
[00:07:12.440 --> 00:07:15.560]  我在家中搜著新初的圖稿
[00:07:15.560 --> 00:07:16.920]  忽然有一個人
[00:07:16.920 --> 00:07:18.760]  穿著光明的衣裳
[00:07:18.760 --> 00:07:20.560]  站在我面前
[00:07:20.560 --> 00:07:21.160]  他說
[00:07:21.160 --> 00:07:24.320]  當你站在他們圖稿的以往水平
[00:07:24.320 --> 00:07:26.840]  彼得就在那六十年前
[00:07:26.840 --> 00:07:28.560]  以往的氣氛
[00:07:28.560 --> 00:07:31.120]  你當打發人往約克去
[00:07:31.120 --> 00:07:33.920]  請稱呼彼得的西門來
[00:07:33.920 --> 00:07:35.200]  刻著在海邊
[00:07:35.200 --> 00:07:38.040]  一個俏皮像西門的家女
[00:07:38.040 --> 00:07:40.160]  所以我立誓打發人
[00:07:40.160 --> 00:07:41.320]  要請你
[00:07:41.320 --> 00:07:42.920]  以你代表的姓號
[00:07:42.920 --> 00:07:45.360]  將我安換到最新面前
[00:07:45.360 --> 00:07:48.400]  以慰藉我和我女兒的一生
[00:07:48.400 --> 00:07:52.640]  我們今天重要的就是看
[00:07:52.640 --> 00:07:54.880]  彼得所見到的這個異象
[00:07:54.880 --> 00:07:56.800]  和這個異象對他的意義
[00:07:56.800 --> 00:07:59.840]  我們暫時就不說戈尼劉
[00:07:59.840 --> 00:08:02.480]  彼得在約柏西門的家裡
[00:08:02.480 --> 00:08:05.680]  他在差不多吃午餐的時候
[00:08:05.680 --> 00:08:08.560]  就在屋頂上祈禱
[00:08:08.560 --> 00:08:10.160]  他覺得肚餓
[00:08:10.160 --> 00:08:11.480]  在等著吃飯
[00:08:11.480 --> 00:08:13.160]  又在煮飯
[00:08:13.160 --> 00:08:14.720]  他又聞不到
[00:08:14.720 --> 00:08:16.240]  他們當然不是吃飯
[00:08:16.240 --> 00:08:17.120]  總之有東西吃
[00:08:17.120 --> 00:08:18.920]  當然有些味道
[00:08:18.920 --> 00:08:21.840]  在這個時候他就見到一個異象
[00:08:21.840 --> 00:08:23.920]  當然人在肚餓的時候
[00:08:23.920 --> 00:08:25.520]  通常都見到些什麼呢
[00:08:25.520 --> 00:08:27.400]  當然見到些吃的東西
[00:08:27.400 --> 00:08:29.240]  所以你現在一會兒祈禱
[00:08:29.240 --> 00:08:31.360]  都可能會見到些吃的東西
[00:08:31.360 --> 00:08:32.680]  不過我們一會兒有得吃的
[00:08:32.680 --> 00:08:33.680]  煮餐
[00:08:33.680 --> 00:08:34.680]  所以不是很飽
[00:08:34.680 --> 00:08:35.560]  所以更差
[00:08:35.560 --> 00:08:36.960]  就吊你一點點胃口
[00:08:36.960 --> 00:08:39.080]  吃完之後更加想吃東西
[00:08:39.080 --> 00:08:40.280]  因為令你開始
[00:08:40.280 --> 00:08:42.080]  你知道吃東西下肚又分泌胃酸
[00:08:42.080 --> 00:08:44.200]  所以你就開始想吃東西了
[00:08:44.200 --> 00:08:47.280]  所以彼得就見到一個異象
[00:08:47.280 --> 00:08:48.840]  就有些食物出現
[00:08:48.840 --> 00:08:51.400]  這些食物在天上下來
[00:08:51.400 --> 00:08:53.040]  他聽到聲音說
[00:08:53.040 --> 00:08:54.360]  你起來宰了吃
[00:08:54.360 --> 00:08:56.400]  下來吃吧
[00:08:56.400 --> 00:08:57.880]  但是呢
[00:08:57.880 --> 00:09:01.400]  彼得就說這些東西是不能吃的
[00:09:01.400 --> 00:09:02.880]  為什麼有些東西是不能吃的呢
[00:09:02.880 --> 00:09:05.880]  因為猶太人他們遵守律法
[00:09:05.880 --> 00:09:10.520]  在律法有講明有些東西是不能吃的
[00:09:10.520 --> 00:09:12.240]  特別你還沒記第十一章
[00:09:12.240 --> 00:09:13.840]  很清楚講到
[00:09:13.840 --> 00:09:18.640]  有些什麼動物是不能吃的
[00:09:18.640 --> 00:09:22.400]  猶太人他們從小就遵守這些食物的條例
[00:09:22.400 --> 00:09:24.640]  所以他說我從來都沒有吃過的
[00:09:24.640 --> 00:09:27.920]  這些東西是不潔淨不能吃的
[00:09:27.920 --> 00:09:29.760]  為什麼他覺得這些東西是不能吃的
[00:09:29.760 --> 00:09:31.360]  因為律法講不能吃的
[00:09:31.360 --> 00:09:32.760]  為什麼律法講不能吃
[00:09:32.760 --> 00:09:34.600]  因為律法是從神來的
[00:09:34.600 --> 00:09:36.640]  就是說神告訴我不能吃
[00:09:36.640 --> 00:09:37.600]  但是呢
[00:09:37.600 --> 00:09:41.400]  彼得又很清楚在這個異象結會吃的是神
[00:09:41.400 --> 00:09:42.720]  天上有聲音
[00:09:42.720 --> 00:09:44.040]  起來宰了吃
[00:09:44.040 --> 00:09:45.400]  然後又告訴他
[00:09:45.400 --> 00:09:46.440]  神所潔淨的
[00:09:46.440 --> 00:09:51.360]  你不能夠捍衛族義不潔淨的
[00:09:51.360 --> 00:09:53.120]  彼得又有一個困難
[00:09:53.120 --> 00:09:55.120]  本來說不能吃神說不能吃的
[00:09:55.120 --> 00:09:56.240]  現在神又說能吃的
[00:09:56.240 --> 00:09:58.040]  那就是能吃還是不能吃呢
[00:09:58.040 --> 00:09:59.560]  我們就問
[00:09:59.560 --> 00:10:02.040]  為什麼猶太人有一個規矩
[00:10:02.040 --> 00:10:04.240]  有些東西是不能吃的呢
[00:10:04.240 --> 00:10:06.160]  其中有很多
[00:10:06.160 --> 00:10:08.280]  我們都很少吃的
[00:10:08.280 --> 00:10:10.840]  唯一一樣東西比較特別一點
[00:10:10.840 --> 00:10:12.240]  就是說重要一點的
[00:10:12.240 --> 00:10:14.440]  是我們經常都會吃的東西
[00:10:14.440 --> 00:10:15.680]  就是豬肉了
[00:10:15.680 --> 00:10:18.960]  豬肉猶太人不能吃的
[00:10:18.960 --> 00:10:21.760]  我們都吃的
[00:10:21.760 --> 00:10:24.560]  我們很少人會不吃豬肉
[00:10:24.560 --> 00:10:30.280]  因為中國人最基本的肉類的食物就是豬的
[00:10:30.280 --> 00:10:31.200]  因為呢
[00:10:31.200 --> 00:10:33.120]  當然也有其他的肉的
[00:10:33.120 --> 00:10:35.880]  但是你會看到大部分的中餐館
[00:10:35.880 --> 00:10:39.680]  豬肉的菜式是比牛肉多很多的
[00:10:39.680 --> 00:10:43.840]  因為中國幾千年來的文化是很少吃牛的
[00:10:43.840 --> 00:10:45.960]  所以不是很懂得怎麼煮牛的
[00:10:45.960 --> 00:10:48.480]  因為牛是耕田用的
[00:10:48.480 --> 00:10:52.760]  還有九大軌,大家聽過九大軌了嗎?
[00:10:52.760 --> 00:10:54.080]  就是九個頂
[00:10:54.080 --> 00:10:56.080]  皇帝吃飯有九個頂
[00:10:56.080 --> 00:10:58.040]  頂的意思就是碟子來的
[00:10:58.040 --> 00:10:59.120]  裝菜的
[00:10:59.120 --> 00:11:01.480]  九個頂裡面是皇帝才可以的
[00:11:01.480 --> 00:11:03.320]  就是下面最多八個而已
[00:11:03.320 --> 00:11:05.720]  第九個最大的那個裝什麼的呢?
[00:11:05.720 --> 00:11:07.400]  就是裝牛肉的
[00:11:07.400 --> 00:11:10.000]  所以除了皇帝以外
[00:11:10.000 --> 00:11:12.600]  平民是很少吃牛肉的
[00:11:12.600 --> 00:11:17.040]  而皇帝中國古代祭天祭地
[00:11:17.040 --> 00:11:19.840]  皇帝的祭祀是可以祭牛的
[00:11:19.840 --> 00:11:21.720]  是整隻燒的牛
[00:11:21.720 --> 00:11:23.200]  但是平民是不行的
[00:11:23.200 --> 00:11:26.160]  所以民間是不懂得用牛去拜神的
[00:11:26.160 --> 00:11:28.280]  只懂得最頂端的是豬而已
[00:11:28.280 --> 00:11:31.480]  所以我們懂得中國人是用燒豬去拜神的
[00:11:31.480 --> 00:11:33.200]  其實最高級是燒牛的
[00:11:33.200 --> 00:11:35.280]  但是沒有人懂得教的
[00:11:35.280 --> 00:11:36.240]  因為有大塊的
[00:11:36.240 --> 00:11:39.320]  這些其實以前只有皇帝才可以的
[00:11:39.320 --> 00:11:42.120]  所以九個頂裡面最大的頂是吃牛的
[00:11:42.120 --> 00:11:44.000]  所以普通人是吃豬的
[00:11:44.000 --> 00:11:46.840]  其實以前最便宜或者最普遍吃的是什麼呢?
[00:11:46.840 --> 00:11:49.160]  就是九個頂最小的頂是吃什麼的呢?
[00:11:49.160 --> 00:11:50.440]  是吃海鮮的
[00:11:50.440 --> 00:11:54.720]  因為以前海產是很普遍的東西
[00:11:54.720 --> 00:11:56.760]  以前這個世界沒有這麼多人
[00:11:56.760 --> 00:11:57.760]  中國沒有這麼多人
[00:11:57.760 --> 00:12:00.200]  所以你下黃河長江一撈就有魚了
[00:12:00.200 --> 00:12:03.280]  所以魚是很便宜的東西
[00:12:03.280 --> 00:12:04.800]  是很普通的東西
[00:12:04.800 --> 00:12:06.480]  現在我們就撈完了
[00:12:06.480 --> 00:12:07.400]  因為吃完了
[00:12:07.400 --> 00:12:08.640]  已經海沒什麼剩的了
[00:12:08.640 --> 00:12:09.960]  要自己養的了
[00:12:09.960 --> 00:12:11.120]  所以貴很多的
[00:12:11.120 --> 00:12:15.560]  猶太人他們不吃豬肉的
[00:12:15.560 --> 00:12:18.200]  他們不吃豬肉和很多其他的東西
[00:12:18.200 --> 00:12:20.360]  為什麼聖經有這樣的條例呢?
[00:12:20.360 --> 00:12:21.600]  有人解釋
[00:12:21.600 --> 00:12:24.480]  可能因為衛生的問題
[00:12:24.480 --> 00:12:27.920]  因為以前衛生的要求不是這麼高
[00:12:27.920 --> 00:12:30.760]  很容易你給他吃豬肉
[00:12:30.760 --> 00:12:33.000]  以前的人不是經常有機會吃肉的
[00:12:33.000 --> 00:12:34.760]  有肉吃就會咕嚕咕嚕的
[00:12:34.760 --> 00:12:37.040]  很容易煮得不熟就吃了
[00:12:37.040 --> 00:12:38.920]  就好像我們經常燒烤一樣
[00:12:38.920 --> 00:12:41.600]  所以燒烤我都很怕燒豬扒的
[00:12:41.600 --> 00:12:43.080]  因為又不知道什麼時候熟
[00:12:43.080 --> 00:12:45.360]  通常都變成豬肉乾才吃的
[00:12:45.360 --> 00:12:46.960]  那又不想吃豬肉乾
[00:12:46.960 --> 00:12:48.920]  那還是吃燒牛扒吧
[00:12:48.920 --> 00:12:50.480]  你不熟也可以吃的
[00:12:50.480 --> 00:12:52.760]  那燒豬扒又黑漆漆的
[00:12:52.760 --> 00:12:54.520]  看不到又不知道怎麼搞
[00:12:54.520 --> 00:12:57.680]  所以有人覺得這是衛生的理由
[00:12:57.680 --> 00:12:59.440]  不過聖經又沒有很清楚說
[00:12:59.440 --> 00:13:02.560]  是不是因為衛生的理由不准吃那些東西
[00:13:02.560 --> 00:13:04.440]  但是至少我們看到
[00:13:04.440 --> 00:13:10.040]  當猶太人傳統有這些飲食的條例和限制的時候
[00:13:10.040 --> 00:13:12.320]  就產生一個很明顯的結果
[00:13:12.320 --> 00:13:19.040]  那個結果就是猶太人透過他們這些很特殊的飲食的限制
[00:13:19.040 --> 00:13:22.720]  他們很容易被人知道他們是猶太人
[00:13:22.720 --> 00:13:24.080]  是不是?
[00:13:24.080 --> 00:13:27.680]  因為吃東西是生活中一件很重要的事
[00:13:27.680 --> 00:13:29.320]  就算我們今時今日
[00:13:29.320 --> 00:13:31.280]  大家這麼辛苦做事做什麼呢?
[00:13:31.280 --> 00:13:32.400]  餵三餐而已
[00:13:32.400 --> 00:13:34.000]  都是為了吃而已
[00:13:34.000 --> 00:13:37.240]  當然今時今日我們吃就很簡單而已
[00:13:37.240 --> 00:13:39.880]  一到街上一叫就有得吃了
[00:13:39.880 --> 00:13:42.680]  但是如果你是在家裡負責煮飯的人
[00:13:42.680 --> 00:13:44.880]  只要一天搞三餐都很辛苦的
[00:13:44.880 --> 00:13:46.360]  由早忙到晚的
[00:13:46.360 --> 00:13:49.720]  還要說幾千年前他們去搞三餐
[00:13:49.720 --> 00:13:52.120]  基本上是他們大部分的生活
[00:13:52.120 --> 00:13:53.080]  就是為了吃
[00:13:53.080 --> 00:13:54.440]  解決吃的問題
[00:13:54.440 --> 00:13:56.360]  有時候我也覺得很煩的
[00:13:56.360 --> 00:13:57.360]  但是是這樣的
[00:13:57.360 --> 00:13:59.520]  你過了三四個小時又肚子餓又要吃東西
[00:13:59.520 --> 00:14:01.280]  吃東西經常都要吃東西的
[00:14:01.280 --> 00:14:02.960]  你不覺得很浪費時間嗎?
[00:14:02.960 --> 00:14:04.640]  你還要做一些東西給人吃
[00:14:04.640 --> 00:14:10.280]  你的生命就虛耗在這個預備吃東西和吃東西的情況上
[00:14:10.280 --> 00:14:13.000]  但是因為是這樣
[00:14:13.000 --> 00:14:14.800]  所以吃是很得出的
[00:14:14.800 --> 00:14:19.600]  我們今時今日猶太人跟我們都有一個很相似的地方
[00:14:19.600 --> 00:14:23.080]  就是我們的社交生活很多時候就是吃東西而已
[00:14:23.080 --> 00:14:24.760]  就是我們去交朋友
[00:14:24.760 --> 00:14:27.040]  我們跟人接觸的時候
[00:14:27.040 --> 00:14:28.560]  就是約人吃飯的
[00:14:28.560 --> 00:14:31.040]  約人吃東西不一定是吃飯的
[00:14:31.040 --> 00:14:34.520]  所以當我們去認識一個朋友的時候
[00:14:34.520 --> 00:14:35.640]  我們發現
[00:14:35.640 --> 00:14:37.240]  我們除了外形
[00:14:37.240 --> 00:14:39.560]  你看到他大概是怎麼樣之外
[00:14:39.560 --> 00:14:42.400]  你第一樣要了解他的就是他的飲食習慣
[00:14:42.400 --> 00:14:44.200]  因為你約他喝茶
[00:14:44.200 --> 00:14:45.520]  喂!什麼時候有空喝茶?
[00:14:45.520 --> 00:14:46.880]  他說我不喝茶的
[00:14:46.880 --> 00:14:48.080]  喝茶的東西這麼油
[00:14:48.080 --> 00:14:49.200]  我不吃這麼油的
[00:14:49.200 --> 00:14:49.680]  明白嗎?
[00:14:49.680 --> 00:14:51.160]  就是你不是很熟悉的人
[00:14:51.160 --> 00:14:53.080]  你都開始了解他的飲食習慣
[00:14:53.080 --> 00:14:53.360]  坐下來
[00:14:53.360 --> 00:14:54.480]  喂!吃什麼?
[00:14:54.480 --> 00:14:57.080]  你就可以知道這個人其實喜歡吃什麼
[00:14:57.080 --> 00:14:58.800]  或者不喜歡吃什麼
[00:14:58.800 --> 00:15:03.240]  所以猶太人透過他們這種很特殊的飲食的限制
[00:15:03.240 --> 00:15:06.040]  就很容易去表明他們是猶太人
[00:15:06.040 --> 00:15:08.320]  所以猶太人不吃豬肉的
[00:15:08.320 --> 00:15:10.240]  如果你認識猶太人的朋友
[00:15:10.240 --> 00:15:12.200]  你就很快就會知道他是猶太人了
[00:15:12.200 --> 00:15:13.640]  就算他樣子不像
[00:15:13.640 --> 00:15:15.320]  可能有些不像的
[00:15:15.320 --> 00:15:17.160]  但是他坐下來說我不吃豬肉的
[00:15:17.160 --> 00:15:18.040]  你知道他現在是猶太人
[00:15:18.040 --> 00:15:18.880]  現在是回教徒
[00:15:18.880 --> 00:15:20.880]  回教徒後來跟了學者猶太人
[00:15:20.880 --> 00:15:22.320]  又不吃豬肉的
[00:15:22.320 --> 00:15:24.040]  我們有這些東西的
[00:15:24.040 --> 00:15:25.280]  我們也會有的
[00:15:25.280 --> 00:15:27.720]  我們也有一些特殊的飲食嗜好的
[00:15:27.720 --> 00:15:29.440]  不是每個人坐下來什麼都吃的
[00:15:29.440 --> 00:15:31.000]  通常人們是這麼說的
[00:15:31.000 --> 00:15:32.400]  我最近跟人吃飯也是這樣
[00:15:32.400 --> 00:15:33.280]  有什麼不吃的
[00:15:33.280 --> 00:15:34.440]  你叫什麼都吃的
[00:15:34.440 --> 00:15:35.120]  叫了出來
[00:15:35.120 --> 00:15:36.800]  然後他告訴我他不吃的
[00:15:36.800 --> 00:15:38.280]  為什麼你不吃的
[00:15:38.280 --> 00:15:39.520]  我就叫春卷
[00:15:39.520 --> 00:15:40.360]  吃春卷
[00:15:40.360 --> 00:15:41.280]  然後他說你叫吧
[00:15:41.280 --> 00:15:42.240]  叫什麼我們都吃的
[00:15:42.240 --> 00:15:43.920]  然後整條春卷都沒有動過
[00:15:43.920 --> 00:15:45.080]  然後問他為什麼你不吃的
[00:15:45.080 --> 00:15:46.320]  我們不是很吃炸的
[00:15:46.320 --> 00:15:48.120]  他說你早點說
[00:15:48.120 --> 00:15:49.960]  說了我什麼都吃
[00:15:49.960 --> 00:15:53.560]  這些很多時候你寄人就寄到這些特殊的東西
[00:15:53.560 --> 00:15:55.040]  人有不同的飲食嗜好
[00:15:55.040 --> 00:15:56.560]  有些是他的個人喜好
[00:15:56.560 --> 00:15:58.840]  有些可能是健康狀況需要
[00:15:58.840 --> 00:15:59.800]  限制飲食
[00:15:59.800 --> 00:16:02.080]  有些可能是家裡的傳統
[00:16:02.080 --> 00:16:03.440]  但是家裡的傳統
[00:16:03.440 --> 00:16:04.920]  我們就不多了
[00:16:04.920 --> 00:16:07.520]  但是我們鄉下的傳統
[00:16:07.520 --> 00:16:09.360]  很多時候吃什麼那裡發現
[00:16:09.360 --> 00:16:10.840]  就是過年吃的東西了
[00:16:10.840 --> 00:16:12.800]  農曆新年
