
[00:00:00.000 --> 00:00:04.000]  孔子明問候,弟兄姐妹平安
[00:04:37.000 --> 00:04:38.000]  釘他罪
[00:04:38.000 --> 00:04:39.000]  將他釘在十字架上
[00:04:39.000 --> 00:04:40.000]  將他釘在十字架上
[00:04:40.000 --> 00:04:41.000]  釘他釘在十字架上
[00:04:41.000 --> 00:04:42.000]  釘他釘在十字架上
[00:04:42.000 --> 00:04:43.000]  釘他釘在十字架上
[00:04:43.000 --> 00:04:44.000]  大家看到這些平衡點嗎
[00:04:44.000 --> 00:04:45.000]  大家看到這些平衡點嗎
[00:04:45.000 --> 00:04:46.000]  大家有沒有看到這些平衡點
[00:04:46.000 --> 00:04:47.000]  大家有沒有看到這些平衡點
[00:04:47.000 --> 00:04:48.000]  在這個世界上
[00:04:48.000 --> 00:04:49.000]  在這個世界上
[00:04:49.000 --> 00:04:50.000]  在這個世界上
[00:04:50.000 --> 00:04:51.000]  你為真理站得住的時候
[00:04:51.000 --> 00:04:52.000]  你為真理站得住的時候
[00:04:52.000 --> 00:04:53.000]  你為真理站得住的時候
[00:04:53.000 --> 00:04:54.000]  你就要受到迫害
[00:04:54.000 --> 00:04:55.000]  你就要受到迫害
[00:04:55.000 --> 00:05:01.000]  我們在耶利是這樣的
[00:05:01.000 --> 00:05:02.000]  主耶穌是這樣
[00:05:02.000 --> 00:05:03.000]  眾仙子都是這樣
[00:05:03.000 --> 00:05:04.000]  眾仙子都是這樣
[00:05:04.000 --> 00:05:05.000]  眾仙子都是這樣
[00:05:05.000 --> 00:05:06.000]  我們幾乎在這個世界上
[00:05:06.000 --> 00:05:07.000]  我們幾乎在這個世界上
[00:05:07.000 --> 00:05:08.000]  我們幾乎在這個世界上
[00:05:08.000 --> 00:05:09.000]  如果我們行真理
[00:05:09.000 --> 00:05:10.000]  如果我們行真理
[00:05:10.000 --> 00:05:11.000]  如果我們行真理
[00:05:11.000 --> 00:05:12.000]  講真理
[00:05:12.000 --> 00:05:13.000]  講真理
[00:05:13.000 --> 00:05:14.000]  如果別人不會得罪人的話
[00:05:14.000 --> 00:05:15.000]  如果別人不會得罪人的話
[00:05:15.000 --> 00:05:16.000]  如果別人不會得罪人的話
[00:05:16.000 --> 00:05:17.000]  如果別人不會得罪人的話
[00:05:17.000 --> 00:05:18.000]  恐怕你行的不是真理
[00:05:18.000 --> 00:05:19.000]  恐怕你行的不是真理
[00:05:19.000 --> 00:05:20.000]  恐怕你行的不是真理
[00:05:20.000 --> 00:05:21.000]  恐怕你行的不是真理
[00:05:21.000 --> 00:05:22.000]  所以我覺得這些事情很revealing
[00:05:22.000 --> 00:05:23.000]  所以我覺得這些事情很revealing
[00:05:23.000 --> 00:05:27.000]  所以我覺得這些事情很revealing
[00:05:27.000 --> 00:05:28.000]  讓我們開眼看到很多東西
[00:05:28.000 --> 00:05:29.000]  讓我們開眼看到很多東西
[00:05:29.000 --> 00:05:30.000]  讓我們開眼看到很多東西
[00:05:30.000 --> 00:05:31.000]  所以我要回到今天的經文
[00:05:31.000 --> 00:05:32.000]  所以我要回到今天的經文
[00:05:32.000 --> 00:05:33.000]  所以我要回到今天的經文
[00:05:33.000 --> 00:05:34.000]  耶利米祂有這個命運
[00:05:34.000 --> 00:05:35.000]  耶利米祂有這個命運
[00:05:35.000 --> 00:05:36.000]  耶利米祂有這個命運
[00:05:36.000 --> 00:05:37.000]  耶利米祂有這個命運
[00:05:37.000 --> 00:05:38.000]  其實祂在傳上帝的話
[00:05:38.000 --> 00:05:39.000]  其實祂在傳上帝的話
[00:05:39.000 --> 00:05:40.000]  因為祂傳上帝的話
[00:05:40.000 --> 00:05:41.000]  因為祂傳上帝的話
[00:05:41.000 --> 00:05:42.000]  因為祂傳上帝的話
[00:05:42.000 --> 00:05:43.000]  這個國家將會面臨上帝的懲罰
[00:05:43.000 --> 00:05:44.000]  這個國家將會面臨上帝的懲罰
[00:05:44.000 --> 00:05:45.000]  這個國家將會面臨上帝的懲罰
[00:05:45.000 --> 00:05:54.000]  在這個懲罰的過程當中
[00:05:54.000 --> 00:05:55.000]  在這個懲罰的過程當中
[00:05:55.000 --> 00:05:56.000]  上帝仍然很愛祂的子民
[00:05:56.000 --> 00:05:57.000]  上帝仍然很愛祂的子民
[00:05:57.000 --> 00:05:58.000]  上帝仍然很愛祂的子民
[00:05:58.000 --> 00:05:59.000]  就說叫耶利米祂做一些事情
[00:05:59.000 --> 00:06:00.000]  就說叫耶利米祂做一些事情
[00:06:00.000 --> 00:06:01.000]  就說叫耶利米祂做一些事情
[00:06:01.000 --> 00:06:02.000]  就說叫耶利米祂做一些事情
[00:06:02.000 --> 00:06:03.000]  就說叫耶利米祂做一些事情
[00:06:03.000 --> 00:06:04.000]  就說叫耶利米祂做一些事情
[00:06:04.000 --> 00:06:05.000]  就說叫耶利米祂做一些事情
[00:06:05.000 --> 00:06:06.000]  就說叫耶利米祂做一些事情
[00:06:06.000 --> 00:06:07.000]  就說叫耶利米祂做一些事情
[00:06:07.000 --> 00:06:08.000]  就說叫耶利米祂做一些事情
[00:06:08.000 --> 00:06:09.000]  就說叫耶利米祂做一些事情
[00:06:09.000 --> 00:06:16.000]  有人說是災難之前的預言
[00:06:16.000 --> 00:06:17.000]  有人說是災難之前的預言
[00:06:17.000 --> 00:06:18.000]  有人說是災難之前的預言
[00:06:18.000 --> 00:06:19.000]  有人說是災難之前的預言
[00:06:19.000 --> 00:06:20.000]  有人說是災難之前的預言
[00:06:20.000 --> 00:06:21.000]  有人說是災難之前的預言
[00:06:21.000 --> 00:06:22.000]  有人說是災難之前的預言
[00:06:22.000 --> 00:06:23.000]  有人說是災難之前的預言
[00:06:23.000 --> 00:06:24.000]  有人說是災難之前的預言
[00:06:24.000 --> 00:06:25.000]  有人說是災難之前的預言
[00:06:25.000 --> 00:06:26.000]  有人說是災難之前的預言
[00:06:26.000 --> 00:06:27.000]  有人說是災難之前的預言
[00:06:27.000 --> 00:06:28.000]  有人說是災難之前的預言
[00:06:28.000 --> 00:06:29.000]  有人說是災難之前的預言
[00:06:29.000 --> 00:06:30.000]  有人說是災難之前的預言
[00:06:30.000 --> 00:06:31.000]  有人說是災難之前的預言
[00:06:31.000 --> 00:06:32.000]  有人說是災難之前的預言
[00:06:32.000 --> 00:06:33.000]  有人說是災難之前的預言
[00:06:33.000 --> 00:06:39.000]  有人說是災難之前的預言
[00:06:39.000 --> 00:06:40.000]  有人說是災難之前的預言
[00:06:40.000 --> 00:06:41.000]  有人說是災難之前的預言
[00:06:41.000 --> 00:06:42.000]  有人說是災難之前的預言
[00:06:42.000 --> 00:06:43.000]  有人說是災難之前的預言
[00:06:43.000 --> 00:06:44.000]  有人說是災難之前的預言
[00:06:44.000 --> 00:06:45.000]  有人說是災難之前的預言
[00:06:45.000 --> 00:06:46.000]  有人說是災難之前的預言
[00:06:46.000 --> 00:06:47.000]  有人說是災難之前的預言
[00:06:47.000 --> 00:06:48.000]  有人說是災難之前的預言
[00:06:48.000 --> 00:06:49.000]  有人說是災難之前的預言
[00:06:49.000 --> 00:06:50.000]  有人說是災難之前的預言
[00:06:50.000 --> 00:06:51.000]  有人說是災難之前的預言
[00:06:51.000 --> 00:06:52.000]  有人說是災難之前的預言
[00:06:52.000 --> 00:06:53.000]  有人說是災難之前的預言
[00:06:53.000 --> 00:06:54.000]  有人說是災難之前的預言
[00:06:54.000 --> 00:06:55.000]  有人說是災難之前的預言
[00:06:55.000 --> 00:06:56.000]  有人說是災難之前的預言
[00:06:56.000 --> 00:07:03.000]  有人說是災難之前的預言
[00:07:03.000 --> 00:07:04.000]  有人說是災難之前的預言
[00:07:04.000 --> 00:07:05.000]  有人說是災難之前的預言
[00:07:05.000 --> 00:07:06.000]  有人說是災難之前的預言
[00:07:06.000 --> 00:07:07.000]  有人說是災難之前的預言
[00:07:07.000 --> 00:07:08.000]  有人說是災難之前的預言
[00:07:08.000 --> 00:07:09.000]  有人說是災難之前的預言
[00:07:09.000 --> 00:07:10.000]  有人說是災難之前的預言
[00:07:10.000 --> 00:07:11.000]  有人說是災難之前的預言
[00:07:11.000 --> 00:07:12.000]  有人說是災難之前的預言
[00:07:12.000 --> 00:07:13.000]  有人說是災難之前的預言
[00:07:13.000 --> 00:07:14.000]  有人說是災難之前的預言
[00:07:14.000 --> 00:07:15.000]  有人說是災難之前的預言
[00:07:15.000 --> 00:07:16.000]  有人說是災難之前的預言
[00:07:16.000 --> 00:07:17.000]  有人說是災難之前的預言
[00:07:17.000 --> 00:07:18.000]  有人說是災難之前的預言
[00:07:18.000 --> 00:07:19.000]  有人說是災難之前的預言
[00:07:19.000 --> 00:07:20.000]  有人說是災難之前的預言
[00:07:20.000 --> 00:07:26.000]  有人說是災難之前的預言
[00:07:26.000 --> 00:07:27.000]  有人說是災難之前的預言
[00:07:27.000 --> 00:07:28.000]  有人說是災難之前的預言
[00:07:28.000 --> 00:07:29.000]  有人說是災難之前的預言
[00:07:29.000 --> 00:07:30.000]  有人說是災難之前的預言
[00:07:30.000 --> 00:07:31.000]  有人說是災難之前的預言
[00:07:31.000 --> 00:07:32.000]  有人說是災難之前的預言
[00:07:32.000 --> 00:07:33.000]  有人說是災難之前的預言
[00:07:33.000 --> 00:07:34.000]  有人說是災難之前的預言
[00:07:34.000 --> 00:07:35.000]  有人說是災難之前的預言
[00:07:35.000 --> 00:07:36.000]  有人說是災難之前的預言
[00:07:36.000 --> 00:07:37.000]  有人說是災難之前的預言
[00:07:37.000 --> 00:07:38.000]  有人說是災難之前的預言
[00:07:38.000 --> 00:07:39.000]  有人說是災難之前的預言
[00:07:39.000 --> 00:07:40.000]  有人說是災難之前的預言
[00:07:40.000 --> 00:07:41.000]  有人說是災難之前的預言
[00:07:41.000 --> 00:07:42.000]  有人說是災難之前的預言
[00:07:42.000 --> 00:07:43.000]  有人說是災難之前的預言
[00:07:43.000 --> 00:07:50.000]  有人說是災難之前的預言
[00:07:50.000 --> 00:07:51.000]  有人說是災難之前的預言
[00:07:51.000 --> 00:07:52.000]  有人說是災難之前的預言
[00:07:52.000 --> 00:07:53.000]  有人說是災難之前的預言
[00:07:53.000 --> 00:07:54.000]  有人說是災難之前的預言
[00:07:54.000 --> 00:07:55.000]  有人說是災難之前的預言
[00:07:55.000 --> 00:07:56.000]  有人說是災難之前的預言
[00:07:56.000 --> 00:07:57.000]  有人說是災難之前的預言
[00:07:57.000 --> 00:07:58.000]  有人說是災難之前的預言
[00:07:58.000 --> 00:07:59.000]  有人說是災難之前的預言
[00:07:59.000 --> 00:08:00.000]  有人說是災難之前的預言
[00:08:00.000 --> 00:08:01.000]  有人說是災難之前的預言
[00:08:01.000 --> 00:08:02.000]  有人說是災難之前的預言
[00:08:02.000 --> 00:08:03.000]  有人說是災難之前的預言
[00:08:03.000 --> 00:08:04.000]  有人說是災難之前的預言
[00:08:04.000 --> 00:08:05.000]  有人說是災難之前的預言
[00:08:05.000 --> 00:08:06.000]  有人說是災難之前的預言
[00:08:06.000 --> 00:08:07.000]  有人說是災難之前的預言
[00:08:07.000 --> 00:08:13.000]  有人說是災難之前的預言
[00:08:13.000 --> 00:08:14.000]  有人說是災難之前的預言
[00:08:14.000 --> 00:08:15.000]  有人說是災難之前的預言
[00:08:15.000 --> 00:08:16.000]  有人說是災難之前的預言
[00:08:16.000 --> 00:08:17.000]  有人說是災難之前的預言
[00:08:17.000 --> 00:08:18.000]  有人說是災難之前的預言
[00:08:18.000 --> 00:08:19.000]  有人說是災難之前的預言
[00:08:19.000 --> 00:08:20.000]  有人說是災難之前的預言
[00:08:20.000 --> 00:08:21.000]  有人說是災難之前的預言
[00:08:21.000 --> 00:08:22.000]  有人說是災難之前的預言
[00:08:22.000 --> 00:08:23.000]  有人說是災難之前的預言
[00:08:23.000 --> 00:08:24.000]  有人說是災難之前的預言
[00:08:24.000 --> 00:08:25.000]  有人說是災難之前的預言
[00:08:25.000 --> 00:08:26.000]  有人說是災難之前的預言
[00:08:26.000 --> 00:08:27.000]  有人說是災難之前的預言
[00:08:27.000 --> 00:08:28.000]  有人說是災難之前的預言
[00:08:28.000 --> 00:08:29.000]  有人說是災難之前的預言
[00:08:29.000 --> 00:08:30.000]  有人說是災難之前的預言
[00:08:30.000 --> 00:08:37.000]  有人說是災難之前的預言
[00:08:37.000 --> 00:08:38.000]  有人說是災難之前的預言
[00:08:38.000 --> 00:08:39.000]  有人說是災難之前的預言
[00:08:39.000 --> 00:08:40.000]  有人說是災難之前的預言
[00:08:40.000 --> 00:08:41.000]  有人說是災難之前的預言
[00:08:41.000 --> 00:08:42.000]  有人說是災難之前的預言
[00:08:42.000 --> 00:08:43.000]  有人說是災難之前的預言
[00:08:43.000 --> 00:08:44.000]  有人說是災難之前的預言
[00:08:44.000 --> 00:08:45.000]  有人說是災難之前的預言
[00:08:45.000 --> 00:08:46.000]  有人說是災難之前的預言
[00:08:46.000 --> 00:08:47.000]  有人說是災難之前的預言
[00:08:47.000 --> 00:08:48.000]  有人說是災難之前的預言
[00:08:48.000 --> 00:08:49.000]  有人說是災難之前的預言
[00:08:49.000 --> 00:08:50.000]  有人說是災難之前的預言
[00:08:50.000 --> 00:08:51.000]  有人說是災難之前的預言
[00:08:51.000 --> 00:08:52.000]  有人說是災難之前的預言
[00:08:52.000 --> 00:08:53.000]  有人說是災難之前的預言
[00:08:53.000 --> 00:08:54.000]  有人說是災難之前的預言
[00:08:54.000 --> 00:09:00.000]  有人說是災難之前的預言
[00:09:00.000 --> 00:09:01.000]  有人說是災難之前的預言
[00:09:01.000 --> 00:09:02.000]  有人說是災難之前的預言
[00:09:02.000 --> 00:09:03.000]  有人說是災難之前的預言
[00:09:03.000 --> 00:09:04.000]  有人說是災難之前的預言
[00:09:04.000 --> 00:09:05.000]  有人說是災難之前的預言
[00:09:05.000 --> 00:09:06.000]  有人說是災難之前的預言
[00:09:06.000 --> 00:09:07.000]  有人說是災難之前的預言
[00:09:07.000 --> 00:09:08.000]  有人說是災難之前的預言
[00:09:08.000 --> 00:09:09.000]  有人說是災難之前的預言
[00:09:09.000 --> 00:09:10.000]  有人說是災難之前的預言
[00:09:10.000 --> 00:09:11.000]  有人說是災難之前的預言
[00:09:11.000 --> 00:09:12.000]  有人說是災難之前的預言
[00:09:12.000 --> 00:09:13.000]  有人說是災難之前的預言
[00:09:13.000 --> 00:09:14.000]  有人說是災難之前的預言
[00:09:14.000 --> 00:09:15.000]  有人說是災難之前的預言
[00:09:15.000 --> 00:09:16.000]  有人說是災難之前的預言
[00:09:16.000 --> 00:09:17.000]  有人說是災難之前的預言
[00:09:17.000 --> 00:09:24.000]  有人說是災難之前的預言
[00:09:24.000 --> 00:09:25.000]  有人說是災難之前的預言
[00:09:25.000 --> 00:09:26.000]  有人說是災難之前的預言
[00:09:26.000 --> 00:09:27.000]  有人說是災難之前的預言
[00:09:27.000 --> 00:09:28.000]  有人說是災難之前的預言
[00:09:28.000 --> 00:09:29.000]  有人說是災難之前的預言
[00:09:29.000 --> 00:09:30.000]  有人說是災難之前的預言
[00:09:30.000 --> 00:09:31.000]  有人說是災難之前的預言
[00:09:31.000 --> 00:09:32.000]  有人說是災難之前的預言
[00:09:32.000 --> 00:09:33.000]  有人說是災難之前的預言
[00:09:33.000 --> 00:09:34.000]  有人說是災難之前的預言
[00:09:34.000 --> 00:09:35.000]  有人說是災難之前的預言
[00:09:35.000 --> 00:09:36.000]  有人說是災難之前的預言
[00:09:36.000 --> 00:09:37.000]  有人說是災難之前的預言
[00:09:37.000 --> 00:09:38.000]  有人說是災難之前的預言
[00:09:38.000 --> 00:09:39.000]  有人說是災難之前的預言
[00:09:39.000 --> 00:09:40.000]  有人說是災難之前的預言
[00:09:40.000 --> 00:09:41.000]  有人說是災難之前的預言
[00:09:41.000 --> 00:09:47.000]  有人說是災難之前的預言
[00:09:47.000 --> 00:09:48.000]  有人說是災難之前的預言
[00:09:48.000 --> 00:09:49.000]  有人說是災難之前的預言
[00:09:49.000 --> 00:09:50.000]  有人說是災難之前的預言
[00:09:50.000 --> 00:09:51.000]  有人說是災難之前的預言
[00:09:51.000 --> 00:09:52.000]  有人說是災難之前的預言
[00:09:52.000 --> 00:09:53.000]  有人說是災難之前的預言
[00:09:53.000 --> 00:09:54.000]  有人說是災難之前的預言
[00:09:54.000 --> 00:09:55.000]  有人說是災難之前的預言
[00:09:55.000 --> 00:09:56.000]  有人說是災難之前的預言
[00:09:56.000 --> 00:09:57.000]  有人說是災難之前的預言
[00:09:57.000 --> 00:09:58.000]  有人說是災難之前的預言
[00:09:58.000 --> 00:09:59.000]  有人說是災難之前的預言
[00:09:59.000 --> 00:10:00.000]  有人說是災難之前的預言
[00:10:00.000 --> 00:10:01.000]  有人說是災難之前的預言
[00:10:01.000 --> 00:10:02.000]  有人說是災難之前的預言
[00:10:02.000 --> 00:10:03.000]  有人說是災難之前的預言
[00:10:03.000 --> 00:10:04.000]  有人說是災難之前的預言
[00:10:04.000 --> 00:10:11.000]  有人說是災難之前的預言
[00:10:11.000 --> 00:10:12.000]  有人說是災難之前的預言
[00:10:12.000 --> 00:10:13.000]  有人說是災難之前的預言
[00:10:13.000 --> 00:10:14.000]  有人說是災難之前的預言
[00:10:14.000 --> 00:10:15.000]  有人說是災難之前的預言
[00:10:15.000 --> 00:10:16.000]  有人說是災難之前的預言
[00:10:16.000 --> 00:10:17.000]  有人說是災難之前的預言
[00:10:17.000 --> 00:10:18.000]  有人說是災難之前的預言
[00:10:18.000 --> 00:10:19.000]  有人說是災難之前的預言
[00:10:19.000 --> 00:10:20.000]  有人說是災難之前的預言
[00:10:20.000 --> 00:10:21.000]  有人說是災難之前的預言
[00:10:21.000 --> 00:10:22.000]  有人說是災難之前的預言
[00:10:22.000 --> 00:10:23.000]  有人說是災難之前的預言
[00:10:23.000 --> 00:10:24.000]  有人說是災難之前的預言
[00:10:24.000 --> 00:10:25.000]  有人說是災難之前的預言
[00:10:25.000 --> 00:10:26.000]  有人說是災難之前的預言
[00:10:26.000 --> 00:10:27.000]  有人說是災難之前的預言
[00:10:27.000 --> 00:10:28.000]  有人說是災難之前的預言
[00:10:28.000 --> 00:10:34.000]  有人說是災難之前的預言
[00:10:34.000 --> 00:10:35.000]  有人說是災難之前的預言
[00:10:35.000 --> 00:10:36.000]  有人說是災難之前的預言
[00:10:36.000 --> 00:10:37.000]  有人說是災難之前的預言
[00:10:37.000 --> 00:10:38.000]  有人說是災難之前的預言
[00:10:38.000 --> 00:10:39.000]  有人說是災難之前的預言
