
[00:00:00.000 --> 00:00:03.120]  好,我們一起聽神的吐耳仙讓我們同心的禱告
[00:05:07.720 --> 00:05:11.760]  師母上班她說原來要book位的
[00:05:11.760 --> 00:05:13.400]  我說要book位的嗎?
[00:05:13.400 --> 00:05:15.360]  你坐哪個位都
[00:05:16.960 --> 00:05:18.080]  你訂位的
[00:05:18.080 --> 00:05:19.880]  你上公司的工作
[00:05:19.880 --> 00:05:21.280]  師母說要book位的
[00:05:21.280 --> 00:05:22.720]  你上班就可以了
[00:05:22.720 --> 00:05:26.600]  原來你要上網
[00:05:26.600 --> 00:05:28.120]  在下個星期你想坐哪個位
[00:05:28.120 --> 00:05:30.880]  看有沒有人搶了你的位子
[00:05:30.880 --> 00:05:32.600]  就是說你下個星期到了
[00:05:32.600 --> 00:05:33.480]  你要去上班
[00:05:33.480 --> 00:05:35.440]  你要看有哪個位子是空的
[00:05:35.440 --> 00:05:36.200]  又或者說
[00:05:36.200 --> 00:05:38.240]  有沒有人佔了你的位子
[00:05:38.240 --> 00:05:39.240]  所以換句話來說
[00:05:39.240 --> 00:05:41.160]  每個人只有一件事一定他有的
[00:05:41.160 --> 00:05:43.200]  有一個手機和一個電話
[00:05:43.200 --> 00:05:44.400]  就是你的電腦
[00:05:44.400 --> 00:05:46.240]  就是有一件事是一定有的
[00:05:46.240 --> 00:05:48.240]  就是有一個手機和一個電話
[00:05:48.240 --> 00:05:49.200]  你定位
[00:05:49.200 --> 00:05:50.280]  今天坐在窗口位
[00:05:50.280 --> 00:05:51.680]  風景明媚
[00:05:51.680 --> 00:05:52.800]  那你就好了
[00:05:52.800 --> 00:05:55.000]  就是說你今天坐在窗口
[00:05:55.000 --> 00:05:56.400]  風景明媚那當然好
[00:05:56.400 --> 00:05:58.440]  你不喜歡在公司辦公室做
[00:05:58.440 --> 00:06:00.520]  你說我出去後院做都可以的
[00:06:00.520 --> 00:06:02.000]  但是我不願意在公司
[00:06:02.000 --> 00:06:03.320]  我到公司後院去做也可以
[00:06:03.320 --> 00:06:07.040]  這些就是千禧年代的工作模式和心態
[00:06:07.040 --> 00:06:09.360]  這就是千禧年的工作模式和心態
[00:06:09.360 --> 00:06:11.040]  於是乎這些公司是怎麼做的呢?
[00:06:11.040 --> 00:06:11.840]  這些公司怎麼做的呢?
[00:06:11.840 --> 00:06:12.760]  在這部電影裡面
[00:06:12.760 --> 00:06:14.920]  原來這些公司一天到晚有很多
[00:06:14.920 --> 00:06:18.480]  派對活動給他們參加
[00:06:18.480 --> 00:06:20.960]  就是這公司經常有很多派對
[00:06:20.960 --> 00:06:22.640]  有很多活動可以讓他們參加
[00:06:22.640 --> 00:06:24.360]  他們開會不是坐在那裡開會
[00:06:24.360 --> 00:06:27.240]  是在舞台面前開會
[00:06:27.240 --> 00:06:29.600]  他們可以在舞台面前開會
[00:06:29.600 --> 00:06:33.320]  舞台上面那個公司主席出來說一輪話
[00:06:33.320 --> 00:06:35.400]  發表一些論調
[00:06:35.400 --> 00:06:36.520]  那他就開完會了
[00:06:36.520 --> 00:06:42.000]  然後公司主席在台上發表一盤論調
[00:06:42.000 --> 00:06:42.600]  就表明非議的話
[00:06:42.600 --> 00:06:45.360]  有時候請一些外來講員講他們想講的東西
[00:06:45.360 --> 00:06:46.880]  那又開完會了
[00:06:46.880 --> 00:06:49.440]  外來講員來講也可能是開完會了
[00:06:49.440 --> 00:06:51.040]  為什麼要做這麼多這些事情呢?
[00:06:51.040 --> 00:06:51.920]  為什麼要做這麼多事情?
[00:06:51.920 --> 00:06:54.920]  因為現在千禧年代的人坐不定
[00:06:54.920 --> 00:06:57.040]  因為千禧年代的人坐不定
[00:06:57.040 --> 00:06:58.320]  經常說有壓力
[00:06:58.320 --> 00:07:00.960]  其實那些壓力就是面對不了困難
[00:07:00.960 --> 00:07:02.640]  經常說有壓力
[00:07:02.640 --> 00:07:04.280]  這壓力是面對不了困難的
[00:07:04.280 --> 00:07:06.160]  於是乎就是因為這樣的情況
[00:07:06.160 --> 00:07:07.200]  於是這種情況
[00:07:07.200 --> 00:07:10.120]  現在這些公司的文化進入一個新的模式
[00:07:10.120 --> 00:07:12.040]  這個公司的文化進入到新的模式
[00:07:12.040 --> 00:07:12.880]  聽清楚
[00:07:12.880 --> 00:07:13.520]  聽清楚
[00:07:13.520 --> 00:07:14.480]  叫做什麼模式呢?
[00:07:14.480 --> 00:07:15.800]  叫什麼模式呢?
[00:07:15.800 --> 00:07:18.160]  思維操控
[00:07:18.160 --> 00:07:19.520]  思維操控
[00:07:19.520 --> 00:07:23.440]  Mind manipulation
[00:07:23.440 --> 00:07:26.560]  將你的思維漸漸控制了你都不知道
[00:07:26.560 --> 00:07:29.040]  將你的思維漸漸被控制了你都不知道
[00:07:29.040 --> 00:07:31.200]  他最喜歡用你喜歡的方法
[00:07:31.200 --> 00:07:32.440]  最喜歡用你喜歡的方法
[00:07:32.440 --> 00:07:34.040]  你喜歡的環境
[00:07:34.040 --> 00:07:35.200]  你喜歡的環境
[00:07:35.200 --> 00:07:36.600]  你喜歡的氣氛
[00:07:36.600 --> 00:07:37.440]  你喜歡的氣氛
[00:07:37.440 --> 00:07:38.640]  你喜歡跳著舞
[00:07:38.640 --> 00:07:39.800]  這樣開會也行
[00:07:39.800 --> 00:07:41.200]  你跳舞也行
[00:07:41.200 --> 00:07:42.640]  他在跳舞的時候
[00:07:42.640 --> 00:07:44.760]  我有新的意象
[00:07:44.760 --> 00:07:45.800]  在電話打完
[00:07:45.800 --> 00:07:47.360]  你開完會做完事了
[00:07:47.360 --> 00:07:49.560]  有新的意象
[00:07:49.560 --> 00:07:52.160]  但是在這些講座
[00:07:52.160 --> 00:07:53.560]  發表過程當中
[00:07:53.560 --> 00:07:55.760]  就逐漸幫你洗腦
[00:07:55.760 --> 00:07:57.160]  在這個過程當中
[00:07:57.160 --> 00:07:58.640]  只能逐步洗腦
[00:07:58.640 --> 00:08:00.880]  這種做法就好像
[00:08:00.880 --> 00:08:02.680]  好像二十多年前
[00:08:02.680 --> 00:08:03.480]  我曾經看過
[00:08:03.480 --> 00:08:04.240]  Oskines
[00:08:04.240 --> 00:08:06.960]  其中一本的書裏面
[00:08:06.960 --> 00:08:08.560]  分享到一個現象
[00:08:08.560 --> 00:08:11.280]  就像我在以前看過這本書
[00:08:11.280 --> 00:08:12.640]  分享這本現象
[00:08:12.640 --> 00:08:15.640]  它叫做溫水煮蛙的方式
[00:08:15.640 --> 00:08:16.920]  就是溫水煮蛙的方式
[00:08:16.920 --> 00:08:19.120]  你被人同化了你都不知道
[00:08:19.120 --> 00:08:20.800]  你被人同化了你都不知道
[00:08:20.800 --> 00:08:22.400]  因為你喜歡
[00:08:22.400 --> 00:08:23.160]  因為你喜歡
[00:08:23.160 --> 00:08:24.600]  用你喜歡的模式入手
[00:08:24.600 --> 00:08:25.760]  你就不覺得
[00:08:25.760 --> 00:08:27.640]  原來自己已經被人控制了
[00:08:27.640 --> 00:08:28.680]  只要你喜歡的過程
[00:08:28.680 --> 00:08:30.120]  你就不會發現自己被別人控制了
[00:08:30.120 --> 00:08:31.440]  在這套電影裏面
[00:08:31.440 --> 00:08:32.120]  在這套電影裏面
[00:08:32.120 --> 00:08:33.840]  最特別的地方是甚麼呢
[00:08:33.840 --> 00:08:34.920]  最特別的地方是甚麼
[00:08:34.920 --> 00:08:36.480]  當公司的高層
[00:08:36.480 --> 00:08:40.520]  利用各種的模式去做思想操控的時候
[00:08:40.520 --> 00:08:41.680]  當公司的高層
[00:08:41.680 --> 00:08:44.280]  用各種方法做思想操控的時候
[00:08:44.280 --> 00:08:45.840]  他介紹了這位女主角
[00:08:45.840 --> 00:08:47.440]  就介紹這位女主角
[00:08:47.440 --> 00:08:48.800]  她成為一個新的員工
[00:08:48.800 --> 00:08:50.320]  進入這間公司裏面
[00:08:50.320 --> 00:08:52.440]  所有新的員工進入這間公司裏面
[00:08:52.440 --> 00:08:55.320]  她漸漸融入這間公司當中
[00:08:55.320 --> 00:08:56.960]  真是隱喻在這公司當中
[00:08:56.960 --> 00:08:57.480]  現在你知不知道
[00:08:57.480 --> 00:08:59.240]  新希臘世代是甚麼東西
[00:08:59.240 --> 00:09:00.480]  新希臘世代是甚麼呢
[00:09:00.480 --> 00:09:02.160]  甚麼東西都將它擺上網
[00:09:02.160 --> 00:09:03.840]  甚麼東西都擺到網上
[00:09:03.840 --> 00:09:04.680]  你們知不知道
[00:09:04.680 --> 00:09:05.480]  現在很多人
[00:09:05.480 --> 00:09:07.440]  甚麼東西都將自己的東西擺上網
[00:09:07.440 --> 00:09:09.920]  現在所有人都將自己的東西擺到網上
[00:09:09.920 --> 00:09:10.600]  現在你知不知道
[00:09:10.600 --> 00:09:12.600]  去外面的公司請你做事
[00:09:12.600 --> 00:09:16.240]  很多都不需要你給他履歷
[00:09:16.240 --> 00:09:17.840]  很多公司請你的時候
[00:09:17.840 --> 00:09:19.640]  他根本不需要看你的履歷
[00:09:19.640 --> 00:09:21.280]  你給他履歷他都不相信
[00:09:21.280 --> 00:09:22.920]  他給你履歷他都不相信
[00:09:22.920 --> 00:09:24.440]  為甚麼他不相信
[00:09:24.440 --> 00:09:27.000]  因為你寫的當然是寫得漂亮
[00:09:27.000 --> 00:09:28.360]  因為你寫的當然是寫得漂亮
[00:09:28.360 --> 00:09:29.800]  不是一個真正的履歷
[00:09:29.800 --> 00:09:30.600]  不是一個真正的履歷
[00:09:30.600 --> 00:09:33.520]  你知不知道現在的那些叫做
[00:09:33.520 --> 00:09:35.760]  聘請人的獵頭公司如何聘請人
[00:09:35.760 --> 00:09:37.600]  獵頭公司如何聘請人呢
[00:09:37.600 --> 00:09:39.160]  絕大部分
[00:09:39.160 --> 00:09:40.120]  絕大部分
[00:09:40.120 --> 00:09:43.240]  現在是走上你們那個叫做
[00:09:43.240 --> 00:09:45.400]  社交網絡的裏面
[00:09:45.400 --> 00:09:47.720]  走到你的社交網絡裏面
[00:09:47.720 --> 00:09:49.600]  社交平台裏面
[00:09:49.600 --> 00:09:50.440]  社交平台裏面
[00:09:50.440 --> 00:09:52.480]  他最主要給他幾樣東西
[00:09:52.480 --> 00:09:53.640]  他最主要給他幾樣東西
[00:09:53.640 --> 00:09:54.400]  一
[00:09:54.400 --> 00:09:54.760]  第一
[00:09:54.760 --> 00:09:56.880]  給他你的名字和電郵
[00:09:56.880 --> 00:09:58.560]  你的名字和電郵
[00:09:58.560 --> 00:09:59.200]  第二
[00:09:59.200 --> 00:09:59.800]  第二
[00:09:59.800 --> 00:10:04.360]  就是要你在這些的社交平台上面
[00:10:04.360 --> 00:10:05.920]  容許他進入去看
[00:10:05.920 --> 00:10:08.440]  就容許他進入到社交平台去看
[00:10:08.440 --> 00:10:09.840]  我不給人看的
[00:10:09.840 --> 00:10:10.720]  我不給人看的
[00:10:10.720 --> 00:10:12.240]  你是不是這樣
[00:10:12.240 --> 00:10:13.080]  你是不是這樣的
[00:10:13.080 --> 00:10:14.160]  不過他會問
[00:10:14.160 --> 00:10:17.080]  你是不是想跟我做朋友
[00:10:17.080 --> 00:10:18.600]  是不是你想跟我做朋友
[00:10:18.600 --> 00:10:20.560]  當你一跟他friend了之後
[00:10:20.560 --> 00:10:21.760]  當你跟他做朋友了
[00:10:21.760 --> 00:10:24.320]  你一生就已經被人看了
[00:10:24.320 --> 00:10:25.480]  就你一生就被人看了
[00:10:25.480 --> 00:10:27.680]  他將你所有社交平台上面
[00:10:27.680 --> 00:10:28.920]  所有關於你的生活
[00:10:28.920 --> 00:10:30.840]  連照片全部重組
[00:10:30.840 --> 00:10:32.480]  他將你生活的平台
[00:10:32.480 --> 00:10:34.040]  所有東西包括你照片全部重組
[00:10:34.040 --> 00:10:36.800]  你有什麼地方他發覺有遺漏的
[00:10:36.800 --> 00:10:38.400]  有什麼地方有什麼遺漏
[00:10:38.400 --> 00:10:39.760]  他不是叫你告訴他
[00:10:39.760 --> 00:10:40.400]  他不是這樣
[00:10:40.400 --> 00:10:42.040]  他說你可不可以將那段時間
[00:10:42.040 --> 00:10:43.720]  你的生活告訴我就行了
[00:10:43.720 --> 00:10:44.840]  你告知的時間
[00:10:44.840 --> 00:10:46.360]  等我上去找
[00:10:46.360 --> 00:10:47.200]  等我上去找
[00:10:47.200 --> 00:10:49.040]  原來現在最新的獵頭公司
[00:10:49.040 --> 00:10:49.960]  現在最新的獵頭公司
[00:10:49.960 --> 00:10:51.800]  剛剛和一個朋友說的
[00:10:51.800 --> 00:10:53.240]  剛剛和一個朋友聊的
[00:10:53.240 --> 00:10:54.840]  認識一個朋友做這些公司
[00:10:54.840 --> 00:10:56.440]  我一個朋友做這個公司
[00:10:56.440 --> 00:10:58.760]  原來他只需要去買他們的服務
[00:10:58.760 --> 00:11:00.040]  所以只要買他們的服務
[00:11:00.040 --> 00:11:03.040]  他自動會走去你的那些社交平台
[00:11:03.040 --> 00:11:04.440]  找了你整個人出來
[00:11:04.440 --> 00:11:06.000]  重組一個你出來
[00:11:06.000 --> 00:11:07.840]  就是他把你所有的信息
[00:11:07.840 --> 00:11:09.360]  找一個他進行重組
[00:11:09.360 --> 00:11:10.680]  找一個全新的你
[00:11:10.680 --> 00:11:12.520]  這套電影就講到這個人物
[00:11:12.520 --> 00:11:13.560]  這個電影講到這個人物
[00:11:13.560 --> 00:11:15.760]  因為他重組了他的生活
[00:11:15.760 --> 00:11:16.760]  因為重組他的生活
[00:11:16.760 --> 00:11:20.120]  公司就開始慢慢進入一個思維的控制
[00:11:20.120 --> 00:11:22.480]  公司進行慢慢的思維控制
[00:11:22.480 --> 00:11:24.640]  當他漸漸被控制的時候
[00:11:24.640 --> 00:11:26.480]  他很享受那個過程
[00:11:26.480 --> 00:11:27.920]  因為這公司在被控制的時候
[00:11:27.920 --> 00:11:31.240]  甚至給他上台去分享他的經歷
[00:11:31.240 --> 00:11:32.920]  甚至上台讓他去分享
[00:11:32.920 --> 00:11:36.960]  他不知道原來公司是在利用他一些的特性
[00:11:36.960 --> 00:11:39.640]  他沒想到公司利用他的一些特色
[00:11:39.640 --> 00:11:40.960]  他以為很開心
[00:11:40.960 --> 00:11:41.760]  他以為很開心
[00:11:41.760 --> 00:11:46.760]  為公司發表很多的一些更進行操控的技術
[00:11:46.760 --> 00:11:49.600]  就是公司更好的操控技術
[00:11:49.600 --> 00:11:51.520]  甚至進入政治的層面
[00:11:51.520 --> 00:11:53.080]  甚至進入政治的層面
[00:11:53.080 --> 00:11:55.360]  但是就在一次的情況之下
[00:11:55.360 --> 00:11:56.960]  就在一次的情況之下
[00:11:56.960 --> 00:11:59.160]  他心裏面有一種掙扎
[00:11:59.160 --> 00:12:00.360]  他心裏面有一個掙扎
[00:12:00.360 --> 00:12:02.160]  他覺得我做這件事對不對呢?
[00:12:02.160 --> 00:12:03.960]  他覺得我做這件事對不對呢?
[00:12:03.960 --> 00:12:05.960]  在這個矛盾之間的時候
[00:12:05.960 --> 00:12:07.480]  在這個矛盾之間的時候
[00:12:07.480 --> 00:12:10.840]  這間公司就利用了他一個慘痛的經歷
[00:12:10.840 --> 00:12:12.520]  公司利用了他一個慘痛的經歷
[00:12:12.520 --> 00:12:15.280]  利用他所提出的一個產品
[00:12:15.280 --> 00:12:16.960]  利用他所提出的一個產品
[00:12:16.960 --> 00:12:17.720]  服務
[00:12:17.720 --> 00:12:18.440]  服務
[00:12:18.440 --> 00:12:20.840]  然後用在他的朋友身上
[00:12:20.840 --> 00:12:22.120]  然後用在他的朋友身上
[00:12:22.120 --> 00:12:24.120]  而且還在他最好的朋友身上
[00:12:24.120 --> 00:12:25.440]  而且還在他最好的朋友身上
[00:12:25.440 --> 00:12:27.360]  這套電影的高潮就在這一刻
[00:12:27.360 --> 00:12:28.760]  這套電影的高潮就在這一刻
[00:12:28.760 --> 00:12:30.880]  當他的朋友最後被這個系統
[00:12:30.880 --> 00:12:32.560]  被這個產品逼死了之後
[00:12:32.560 --> 00:12:36.520]  當他的朋友被這個產品逼死之後
[00:12:36.520 --> 00:12:38.240]  他整個人醒了起來
[00:12:38.240 --> 00:12:39.840]  他整個人醒了過來
[00:12:39.840 --> 00:12:41.200]  我所有做過的事
[00:12:41.200 --> 00:12:42.240]  我所有做過的一切
[00:12:42.240 --> 00:12:43.440]  一切的遭遇
[00:12:43.440 --> 00:12:44.200]  一切的遭遇
[00:12:44.200 --> 00:12:45.880]  為甚麼會到這個情況
[00:12:45.880 --> 00:12:46.880]  為甚麼會到這個情況
[00:12:46.880 --> 00:12:48.120]  在這套電影裏面
[00:12:48.120 --> 00:12:48.840]  在這套電影裏面
[00:12:48.840 --> 00:12:50.160]  講了一些說話
[00:12:50.160 --> 00:12:51.000]  講了一些說話
[00:12:51.000 --> 00:12:52.360]  很適合人聽
[00:12:52.360 --> 00:12:53.760]  很讓人中聽
[00:12:53.760 --> 00:12:54.840]  其中一句說話
[00:12:54.840 --> 00:12:55.600]  其中一句說話
[00:12:55.600 --> 00:12:58.280]  他說所有私隱秘密
[00:12:58.280 --> 00:13:00.200]  所有私隱秘密
[00:13:00.200 --> 00:13:03.600]  都是假話
[00:13:03.600 --> 00:13:04.480]  都是假話
[00:13:04.480 --> 00:13:06.360]  或者都是謊言
[00:13:06.360 --> 00:13:08.000]  都是謊言
[00:13:08.000 --> 00:13:09.000]  應該說
[00:13:09.000 --> 00:13:10.760]  如果你有甚麼藏起來的話
[00:13:10.760 --> 00:13:12.040]  如果你有甚麼藏起來的話
[00:13:12.040 --> 00:13:13.360]  其實就是你想說謊
[00:13:13.360 --> 00:13:15.120]  其實就是你想說謊
[00:13:15.120 --> 00:13:18.120]  但最後卻證明了這句說話
[00:13:18.120 --> 00:13:19.160]  但最後卻證明了這句說話
[00:13:19.160 --> 00:13:20.080]  提醒他回來
[00:13:20.080 --> 00:13:20.760]  提醒他回來
[00:13:20.760 --> 00:13:23.840]  原來人是有隱密的一面
[00:13:23.840 --> 00:13:25.560]  原來人是有隱密的一面
[00:13:25.560 --> 00:13:27.600]  不是給所有人都要知道
[00:13:27.600 --> 00:13:28.440]  不是讓所有人都知道
[00:13:28.440 --> 00:13:30.560]  當連那樣東西都給人知道的時候
[00:13:30.560 --> 00:13:31.400]  當連那樣東西都給人知道的時候
[00:13:31.400 --> 00:13:32.680]  你見不到人了
[00:13:32.680 --> 00:13:33.680]  你見不到人了
[00:13:33.680 --> 00:13:35.200]  同樣道理大兄姐妹
[00:13:35.200 --> 00:13:35.840]  同樣道理
[00:13:35.840 --> 00:13:37.440]  當你的私密生活
[00:13:37.440 --> 00:13:38.600]  當你的私密生活
[00:13:38.600 --> 00:13:40.880]  整天藏起來做的事
[00:13:40.880 --> 00:13:42.400]  整天藏起來做的事
[00:13:42.400 --> 00:13:43.920]  但你可以不告訴你的父母
[00:13:43.920 --> 00:13:44.800]  你可以不告訴你的父母
[00:13:44.800 --> 00:13:46.760]  你可以不告訴你的配偶
[00:13:46.760 --> 00:13:48.000]  可以不告訴你的配偶
[00:13:48.000 --> 00:13:49.200]  只是你自己知道
[00:13:49.200 --> 00:13:49.720]  只有你自己知道
[00:13:49.720 --> 00:13:50.720]  但總有一天
[00:13:50.720 --> 00:13:51.400]  當有一天
[00:13:51.400 --> 00:13:52.640]  上帝在你的面前
[00:13:52.640 --> 00:13:55.440]  把所有的東西展現在眾人面前的時候
[00:13:55.440 --> 00:13:57.960]  把所有的東西展現在眾人面前的時候
[00:13:57.960 --> 00:13:59.080]  你那種感覺是怎樣的?
[00:13:59.080 --> 00:14:00.040]  你那種感覺是怎樣的?
