
[00:00:00.000 --> 00:00:03.400]  我們對耶穌身份的認識
[00:02:46.680 --> 00:02:50.680]  但是當東方博士朝拜完耶穌之後
[00:02:50.680 --> 00:02:52.680]  他們就走了
[00:02:52.680 --> 00:02:57.680]  沒有回去將這個消息告訴大希律
[00:02:57.680 --> 00:03:03.680]  所以當大希律發現東方的博士已經走了
[00:03:03.680 --> 00:03:06.680]  沒有幫他找到新生王
[00:03:06.680 --> 00:03:10.680]  或者沒有將新生王的行蹤告訴他
[00:03:10.680 --> 00:03:12.680]  所以他是非常憤怒
[00:03:12.680 --> 00:03:16.680]  尤其是因為他已經找了那些
[00:03:16.680 --> 00:03:18.680]  在經文我們之前看到
[00:03:18.680 --> 00:03:22.680]  找了那些祭司長和民間的文士
[00:03:22.680 --> 00:03:24.680]  來查探一下
[00:03:24.680 --> 00:03:27.680]  究竟是不是有一個傳說
[00:03:27.680 --> 00:03:30.680]  或者先知有沒有這樣說過
[00:03:30.680 --> 00:03:35.680]  當時的大希律知道是應該真有其事的
[00:03:35.680 --> 00:03:41.680]  所以為了要保護自己的權力和地位
[00:03:41.680 --> 00:03:45.680]  恐怕這個新生王會危害他
[00:03:45.680 --> 00:03:48.680]  所以他就要先下手為強
[00:03:48.680 --> 00:03:51.680]  將這個威脅解除
[00:03:51.680 --> 00:03:55.680]  其實我們在聖經裡面
[00:03:55.680 --> 00:03:59.680]  不是很清楚大希律為人是怎樣的
[00:03:59.680 --> 00:04:03.680]  但是根據一些史書的記載
[00:04:03.680 --> 00:04:07.680]  這個大希律王是一個疑心極重的人
[00:04:07.680 --> 00:04:09.680]  他疑心重到一個什麼地步呢
[00:04:09.680 --> 00:04:14.680]  以下大家聽到就會覺得非常可怕
[00:04:14.680 --> 00:04:16.680]  這個大希律
[00:04:16.680 --> 00:04:21.680]  他因為經常害怕自己會被人謀害
[00:04:21.680 --> 00:04:25.680]  所以結果他先後殺了自己的太太
[00:04:25.680 --> 00:04:29.680]  用了一條通姦的罪名殺了自己的太太
[00:04:29.680 --> 00:04:30.680]  即是殺了皇后
[00:04:30.680 --> 00:04:33.680]  然後就殺了自己的兒子
[00:04:33.680 --> 00:04:35.680]  有三個兒子死在他手上
[00:04:35.680 --> 00:04:38.680]  因為害怕這三個兒子會謀朝篡位
[00:04:38.680 --> 00:04:40.680]  然後就殺了自己的外母
[00:04:40.680 --> 00:04:42.680]  殺了自己的姐夫
[00:04:42.680 --> 00:04:44.680]  殺了自己的叔父
[00:04:44.680 --> 00:04:48.680]  這些人全部都是他懷疑會危害他
[00:04:48.680 --> 00:04:50.680]  所以他就要先下手為強
[00:04:50.680 --> 00:04:51.680]  就殺了他們
[00:04:51.680 --> 00:04:53.680]  所以大家想一下
[00:04:53.680 --> 00:04:55.680]  這是一個什麼人呢
[00:04:55.680 --> 00:04:57.680]  全部被他殺的那些人
[00:04:57.680 --> 00:04:58.680]  我剛才提到的
[00:04:58.680 --> 00:05:03.680]  都是和他自己有親屬或者血緣的關係
[00:05:03.680 --> 00:05:06.680]  但是因為他很擔心這些人危害他
[00:05:06.680 --> 00:05:11.680]  所以他就將這些人全部都殺了
[00:05:11.680 --> 00:05:13.680]  大希律就是一個這樣的人
[00:05:13.680 --> 00:05:16.680]  所以當他去懷疑或者去估計
[00:05:16.680 --> 00:05:20.680]  這個新生王是會很有機會威脅到他的時候
[00:05:20.680 --> 00:05:25.680]  他就要將他置諸死地
[00:05:25.680 --> 00:05:28.680]  一個無權無勢的小孩
[00:05:28.680 --> 00:05:31.680]  可不可能去威脅到一個君王呢
[00:05:31.680 --> 00:05:34.680]  當然我們覺得不會
[00:05:34.680 --> 00:05:36.680]  但是對於大希律來說
[00:05:36.680 --> 00:05:38.680]  他認為現在不會
[00:05:38.680 --> 00:05:40.680]  但是將來會
[00:05:40.680 --> 00:05:43.680]  所以他一定要寧可殺錯
[00:05:43.680 --> 00:05:44.680]  不可以放過
[00:05:44.680 --> 00:05:50.680]  就要將這個未成氣候的新生王除掉
[00:05:50.680 --> 00:05:54.680]  所以他就下了一條非常凶殘的命令
[00:05:54.680 --> 00:05:56.680]  凶殘的命令是怎麼樣的呢
[00:05:56.680 --> 00:06:02.680]  就是要將當時兩歲以來的男孩全部都殺了
[00:06:02.680 --> 00:06:08.680]  我們從經文裡看到第二章第十六節
[00:06:08.680 --> 00:06:12.680]  在兩歲以來的男孩全部殺了
[00:06:12.680 --> 00:06:16.680]  確保要徹底剷除這個威脅
[00:06:16.680 --> 00:06:18.680]  所以我剛才就說了
[00:06:18.680 --> 00:06:23.680]  耶穌當東方博士來朝拜他的時候
[00:06:23.680 --> 00:06:26.680]  他應該不會超過兩歲
[00:06:26.680 --> 00:06:28.680]  大概在這個年紀
[00:06:28.680 --> 00:06:31.680]  所以就被剷除了
[00:06:31.680 --> 00:06:33.680]  可能大家去想
[00:06:33.680 --> 00:06:37.680]  這個大屠殺也是非常可怕
[00:06:37.680 --> 00:06:41.680]  但是也根據歷史書的記載
[00:06:41.680 --> 00:06:47.680]  當時在百里行城不是一個很大的城鎮裡面
[00:06:47.680 --> 00:06:50.680]  可能兩歲以來的男孩
[00:06:50.680 --> 00:06:53.680]  大概也只有幾十人
[00:06:53.680 --> 00:07:00.680]  全部被大希律這條命令下了下來之後就殺了
[00:07:00.680 --> 00:07:04.680]  其實大希律正在做的事情
[00:07:04.680 --> 00:07:06.680]  和今天我們看到
[00:07:06.680 --> 00:07:09.680]  在一個你如我詐的世界裡面
[00:07:09.680 --> 00:07:13.680]  都不是一件很出奇的事情
[00:07:13.680 --> 00:07:17.680]  很多人為了自己的地位
[00:07:17.680 --> 00:07:19.680]  為了自己的權力
[00:07:19.680 --> 00:07:22.680]  他們可以犧牲其他人
[00:07:22.680 --> 00:07:25.680]  這些事情在古時出現
[00:07:25.680 --> 00:07:27.680]  在今天其實仍然出現
[00:07:27.680 --> 00:07:29.680]  所以聖經所說是沒有錯的
[00:07:29.680 --> 00:07:32.680]  日光之下並無新事
[00:07:32.680 --> 00:07:34.680]  我們也是活在日光之下
[00:07:34.680 --> 00:07:37.680]  所以我們看到昔日會發生的事情
[00:07:37.680 --> 00:07:39.680]  在今天也會發生
[00:07:39.680 --> 00:07:44.680]  有很多人仍然在做很多類似的事情
[00:07:44.680 --> 00:07:46.680]  其實不用說多遠
[00:07:46.680 --> 00:07:49.680]  在北韓我們在前兩個星期已經聽到
[00:07:49.680 --> 00:07:52.680]  將自己的姑丈都可以殺掉
[00:07:52.680 --> 00:07:55.680]  這個並不是出奇
[00:07:55.680 --> 00:08:00.680]  但在經文裡面的記載
[00:08:00.680 --> 00:08:04.680]  是一個我們比較少想到的方向
[00:08:04.680 --> 00:08:09.680]  平民百姓當然不能和一個手執大權的君王
[00:08:09.680 --> 00:08:13.680]  互相抗衡
[00:08:13.680 --> 00:08:17.680]  結果約瑟、瑪利亞和耶穌
[00:08:17.680 --> 00:08:20.680]  這一家三口怎麼樣呢?
[00:08:20.680 --> 00:08:22.680]  在聖經裡面告訴我們
[00:08:22.680 --> 00:08:25.680]  主的使者指示約瑟
[00:08:25.680 --> 00:08:31.680]  要帶同媽媽和小孩子離開
[00:08:31.680 --> 00:08:33.680]  原來在聖經裡面
[00:08:33.680 --> 00:08:35.680]  讓我們看到一件事
[00:08:35.680 --> 00:08:37.680]  上主的使者
[00:08:37.680 --> 00:08:39.680]  也就是神自己
[00:08:39.680 --> 00:08:41.680]  教約瑟一個方法
[00:08:41.680 --> 00:08:44.680]  我們不是一定用對抗的方式
[00:08:44.680 --> 00:08:47.680]  或者不是神幫助他
[00:08:47.680 --> 00:08:51.680]  將這個困難拿走了
[00:08:51.680 --> 00:08:53.680]  教了一個方法
[00:08:53.680 --> 00:08:55.680]  就是走為上著
[00:08:55.680 --> 00:08:57.680]  就是走人
[00:08:57.680 --> 00:08:59.680]  大家可能會想
[00:08:59.680 --> 00:09:03.680]  為什麼作為神的兒子
[00:09:03.680 --> 00:09:05.680]  要走呢?
[00:09:05.680 --> 00:09:07.680]  如果神要保護他的話
[00:09:07.680 --> 00:09:09.680]  其實很簡單
[00:09:09.680 --> 00:09:11.680]  我們在舊約也看到
[00:09:11.680 --> 00:09:14.680]  當伯爾利和他三個朋友
[00:09:14.680 --> 00:09:16.680]  扔到火窯和獅子坑
[00:09:16.680 --> 00:09:18.680]  都不用死的
[00:09:18.680 --> 00:09:20.680]  那為什麼要走呢?
[00:09:20.680 --> 00:09:23.680]  這裡主的使者就吩咐約瑟
[00:09:23.680 --> 00:09:27.680]  一定要帶著妻兒逃亡
[00:09:27.680 --> 00:09:30.680]  避開大希律的追殺
[00:09:30.680 --> 00:09:33.680]  而帶他們去哪裡呢?
[00:09:33.680 --> 00:09:36.680]  就是帶他們逃到埃及
[00:09:36.680 --> 00:09:40.680]  這就是說離開了希律管治的範圍
[00:09:40.680 --> 00:09:43.680]  因為已經離開了猶太人的地方
[00:09:43.680 --> 00:09:46.680]  一直要直至希律死了
[00:09:46.680 --> 00:09:49.680]  他們才可以回去
[00:09:49.680 --> 00:09:51.680]  馬太福音的作者
[00:09:51.680 --> 00:09:53.680]  在第二章第十五節裡
[00:09:53.680 --> 00:09:55.680]  引了一句說話
[00:09:55.680 --> 00:09:58.680]  這句說話其實是來自舊約聖經
[00:09:58.680 --> 00:10:01.680]  荷西亞書第十一章第一節
[00:10:01.680 --> 00:10:07.680]  說他要在埃及召他的兒子出來
[00:10:07.680 --> 00:10:11.680]  從馬太福音的作者來看
[00:10:11.680 --> 00:10:14.680]  耶穌所經驗的一切
[00:10:14.680 --> 00:10:19.680]  全部都是應驗先知所說的
[00:10:19.680 --> 00:10:22.680]  應驗在舊約裡面所提到的一切
[00:10:22.680 --> 00:10:26.680]  都是指著舊主來提出
[00:10:26.680 --> 00:10:29.680]  所以馬太福音特別引用了
[00:10:29.680 --> 00:10:32.680]  荷西亞書第十一章第一節
[00:10:32.680 --> 00:10:37.680]  去解釋了為什麼主的使者要吩咐約瑟
[00:10:37.680 --> 00:10:40.680]  帶著瑪利亞和耶穌離開
[00:10:40.680 --> 00:10:45.680]  其實完全是指仍然在上帝的掌管
[00:10:45.680 --> 00:10:47.680]  在上帝的計劃裡面
[00:10:47.680 --> 00:10:51.680]  上帝當然有能力去阻止大希律
[00:10:51.680 --> 00:10:55.680]  追殺耶穌和他的父母
[00:10:55.680 --> 00:10:57.680]  但上帝並沒有用這樣的方法
[00:10:57.680 --> 00:11:01.680]  反而是叫他們逃命
[00:11:01.680 --> 00:11:04.680]  所以這裡引申了一個很有趣的問題
[00:11:04.680 --> 00:11:06.680]  原來很多時候
[00:11:06.680 --> 00:11:09.680]  當我們面對凶險的情況
[00:11:09.680 --> 00:11:11.680]  除了祈求神職
[00:11:11.680 --> 00:11:13.680]  希望神去打救我
[00:11:13.680 --> 00:11:16.680]  去脫離這個危險之外
[00:11:16.680 --> 00:11:21.680]  逃走也是一個可以用的辦法
[00:11:21.680 --> 00:11:23.680]  我們知道有一句話叫
[00:11:23.680 --> 00:11:26.680]  留得青山在,哪怕無柴燒
[00:11:26.680 --> 00:11:28.680]  最重要是保住性命
[00:11:28.680 --> 00:11:32.680]  保住性命將來還有很多很多的可能性
[00:11:32.680 --> 00:11:38.680]  原來這件事不單止在耶穌出生不久之後
[00:11:38.680 --> 00:11:41.680]  其實我們在聖經裡面
[00:11:41.680 --> 00:11:44.680]  也有一些很特別很重要的人物
[00:11:44.680 --> 00:11:47.680]  他們經歷過這樣的情況
[00:11:47.680 --> 00:11:50.680]  大家記不記得當年摩西
[00:11:50.680 --> 00:11:52.680]  為了幫助他自己的同胞
[00:11:52.680 --> 00:11:55.680]  打死了埃及人
[00:11:55.680 --> 00:11:57.680]  然後他怎樣呢?
[00:11:57.680 --> 00:11:58.680]  逃人了
[00:11:58.680 --> 00:12:00.680]  一逃就躲藏了四十年
[00:12:00.680 --> 00:12:03.680]  他就逃到米顛
[00:12:03.680 --> 00:12:05.680]  我們出埃及記裡面
[00:12:05.680 --> 00:12:09.680]  記得有這段記載
[00:12:09.680 --> 00:12:12.680]  除了在舊約之外
[00:12:12.680 --> 00:12:14.680]  在新約也有
[00:12:14.680 --> 00:12:15.680]  除了耶穌
[00:12:15.680 --> 00:12:16.680]  誰呢?
[00:12:16.680 --> 00:12:18.680]  掃羅
[00:12:18.680 --> 00:12:21.680]  後來改名叫保羅
[00:12:21.680 --> 00:12:24.680]  因為保羅在未信主之前
[00:12:24.680 --> 00:12:29.680]  他非常熱心來迫害基督徒
[00:12:29.680 --> 00:12:32.680]  但是到了他改變之後
[00:12:32.680 --> 00:12:34.680]  他當然就反過來
[00:12:34.680 --> 00:12:38.680]  要很熱心來證明耶穌是基督
[00:12:38.680 --> 00:12:41.680]  當他大發熱心的時候
[00:12:41.680 --> 00:12:43.680]  就令猶太人很害怕
[00:12:43.680 --> 00:12:46.680]  這個本來跟我們同一陣線
[00:12:46.680 --> 00:12:49.680]  來迫害跟從耶穌基督的人
[00:12:49.680 --> 00:12:51.680]  但是今天他竟然變成
[00:12:51.680 --> 00:12:54.680]  這麼熱心來證明耶穌
[00:12:54.680 --> 00:12:57.680]  也要勸人歸向耶穌
[00:12:57.680 --> 00:13:00.680]  所以猶太人就想辦法
[00:13:00.680 --> 00:13:03.680]  要將保羅殺死
[00:13:03.680 --> 00:13:05.680]  結果我們在
[00:13:05.680 --> 00:13:10.680]  《士路行傳》第九章十八至三十節的記載裡提到
[00:13:10.680 --> 00:13:16.680]  當時教會就打發保羅和巴哈巴
[00:13:16.680 --> 00:13:18.680]  快點逃難
[00:13:18.680 --> 00:13:21.680]  他們就避了去大掃
[00:13:21.680 --> 00:13:25.680]  避免了當時的猶太人
[00:13:25.680 --> 00:13:28.680]  要去加害保羅
[00:13:28.680 --> 00:13:32.680]  所以看到原來在聖經當中
[00:13:32.680 --> 00:13:35.680]  神容許一個方法
[00:13:35.680 --> 00:13:38.680]  就是當我們面對危險的時候
[00:13:38.680 --> 00:13:41.680]  不一定只是坐以待斃
[00:13:41.680 --> 00:13:43.680]  或者是祈求神蹟的出現
[00:13:43.680 --> 00:13:47.680]  原來逃人也是可以接受的
[00:13:47.680 --> 00:13:50.680]  所以這是一個很有趣的地方
[00:13:50.680 --> 00:13:53.680]  可能我們以往沒有想像到
[00:13:53.680 --> 00:13:55.680]  不一定是站著等的
[00:13:55.680 --> 00:13:58.680]  雖然好像很勇敢
[00:13:58.680 --> 00:14:01.680]  但原來逃離不代表是懦弱的
[00:14:01.680 --> 00:14:04.680]  因為這也是神容許的方法
[00:14:04.680 --> 00:14:07.680]  當時約瑟瑪利亞
[00:14:07.680 --> 00:14:10.680]  帶著耶穌去到埃及
[00:14:10.680 --> 00:14:12.680]  住了多久呢?
[00:14:12.680 --> 00:14:14.680]  在聖經裡面其實沒有說
[00:14:14.680 --> 00:14:17.680]  只是說直到大希律死了
[00:14:17.680 --> 00:14:19.680]  他們就回去了
[00:14:19.680 --> 00:14:22.680]  估計這段日子應該不長
[00:14:22.680 --> 00:14:26.680]  因為大希律在位到主前的第四年
[00:14:26.680 --> 00:14:32.680]  他已經由他的兒子阿基魯
[00:14:32.680 --> 00:14:35.680]  接觸了王位
[00:14:35.680 --> 00:14:40.680]  所以當時耶穌還沒有很大年紀
[00:14:40.680 --> 00:14:42.680]  還是一個小朋友
[00:14:42.680 --> 00:14:47.680]  他已經回到那撒勒
[00:14:47.680 --> 00:14:49.680]  因為他們擔心阿基魯
[00:14:49.680 --> 00:14:53.680]  好像他的父親大希律一樣
[00:14:53.680 --> 00:14:54.680]  會危害他們
[00:14:54.680 --> 00:14:56.680]  所以他們沒有回到伯利恆
[00:14:56.680 --> 00:15:00.680]  或者沒有去到猶大的大城市
[00:15:00.680 --> 00:15:04.680]  反而去了一個很小的鄉村地方
[00:15:04.680 --> 00:15:05.680]  就是那撒勒
[00:15:05.680 --> 00:15:06.680]  而那撒勒
[00:15:06.680 --> 00:15:10.680]  我們從路加福音第二章第四節的記載就知道
[00:15:10.680 --> 00:15:14.680]  那個地方其實就是約瑟瑪利亞的原居地
[00:15:14.680 --> 00:15:15.680]  他們由那撒勒
[00:15:15.680 --> 00:15:17.680]  因為要報名上冊
[00:15:17.680 --> 00:15:20.680]  所以才逃經伯利恆
[00:15:20.680 --> 00:15:23.680]  在那裡生下了耶穌
[00:15:23.680 --> 00:15:28.680]  從這個走難的經歷
[00:15:28.680 --> 00:15:34.680]  究竟耶穌有這個難民的身份是多長呢?
[00:15:34.680 --> 00:15:36.680]  我們沒有一個確實的日子
[00:15:36.680 --> 00:15:38.680]  但至少我們知道
[00:15:38.680 --> 00:15:44.680]  祂真的曾經擁有過難民的身份
[00:15:44.680 --> 00:15:47.680]  祂要去寄居在一個異地
[00:15:47.680 --> 00:15:53.680]  不是自己人的地方
[00:15:53.680 --> 00:15:59.680]  在一個異地的生活的滋味是怎麼樣呢?
[00:15:59.680 --> 00:16:00.680]  其實大家想想
[00:16:00.680 --> 00:16:04.680]  今天我們說很多所謂新移民的問題
[00:16:04.680 --> 00:16:07.680]  其實這個不是一個新的問題
[00:16:07.680 --> 00:16:11.680]  因為在整個香港人口的組合裡面
[00:16:11.680 --> 00:16:13.680]  很多的人都是新移民
[00:16:13.680 --> 00:16:16.680]  不過我的新移民可能是幾十年前的新移民
[00:16:16.680 --> 00:16:19.680]  跟現在的可能你會覺得
[00:16:19.680 --> 00:16:22.680]  有些人所謂來分薄我們的資源
[00:16:22.680 --> 00:16:25.680]  只不過是因為有些人來早了幾十年
[00:16:25.680 --> 00:16:28.680]  他們都不是這裡所謂的原居民
[00:16:28.680 --> 00:16:30.680]  可能在原居民就是大家
[00:16:30.680 --> 00:16:33.680]  去到高牧師住的地方附近
[00:16:33.680 --> 00:16:35.680]  那些就可能是原居民
[00:16:35.680 --> 00:16:39.680]  他們很多代都已經在這裡成長的那些就是原居民
[00:16:39.680 --> 00:16:42.680]  或者在新界的那些就是原居民
[00:16:42.680 --> 00:16:47.680]  但其他很多其實可能都是從不同的地方來的
[00:16:47.680 --> 00:16:49.680]  譬如在六十年代開始
[00:16:49.680 --> 00:16:53.680]  在國內因為這個政局的問題
[00:16:53.680 --> 00:16:56.680]  有很多的人就偷渡來到香港
[00:16:56.680 --> 00:16:59.680]  就已經是第一批
[00:16:59.680 --> 00:17:03.680]  這些就可能不是用正式的途徑進入香港的人
[00:17:03.680 --> 00:17:06.680]  但也都令到整個的香港
[00:17:06.680 --> 00:17:10.680]  是帶來了很大的勞動的人口
[00:17:10.680 --> 00:17:13.680]  接著去到七十年代的中期
[00:17:13.680 --> 00:17:15.680]  有所謂越南的船民
[00:17:15.680 --> 00:17:17.680]  越南難民的問題
[00:17:17.680 --> 00:17:20.680]  今天大家去到麗晶花園再過一些
[00:17:20.680 --> 00:17:26.680]  那個地方以前就是一個收容越南船民的地方
[00:17:26.680 --> 00:17:29.680]  另外除了這些是一些所謂難民
[00:17:29.680 --> 00:17:32.680]  他們是偷渡的方式進入香港之外
[00:17:32.680 --> 00:17:36.680]  有些人是用正正式式的途徑來到的
[00:17:36.680 --> 00:17:40.680]  每一個星期日我們在中環見到有很多的菲傭
[00:17:40.680 --> 00:17:42.680]  他們的出現
[00:17:42.680 --> 00:17:44.680]  雖然可能有些人會覺得
[00:17:44.680 --> 00:17:47.680]  影響了很多很多的
[00:17:47.680 --> 00:17:50.680]  可能是中環的秩序
[00:17:50.680 --> 00:17:52.680]  治安諸如此類
[00:17:52.680 --> 00:17:54.680]  但因為他們的出現
[00:17:54.680 --> 00:17:57.680]  也都幫助了很多家庭
[00:17:57.680 --> 00:17:59.680]  至少我家庭都是受惠
[00:17:59.680 --> 00:18:02.680]  如果我家沒有菲傭的話
[00:18:02.680 --> 00:18:04.680]  兩夫婦都工作
[00:18:04.680 --> 00:18:06.680]  三個小朋友怎麼辦呢
[00:18:06.680 --> 00:18:08.680]  三個小朋友留在家裡
[00:18:08.680 --> 00:18:10.680]  牧師肯定被人抓
[00:18:10.680 --> 00:18:12.680]  獨留子女在家中還不被人抓
[00:18:12.680 --> 00:18:15.680]  因為有這些工人的出現
[00:18:15.680 --> 00:18:19.680]  幫助了我們有很多的傷跡的家庭
[00:18:19.680 --> 00:18:22.680]  以致我們才可以維持到生活
[00:18:22.680 --> 00:18:24.680]  除了有菲傭
[00:18:24.680 --> 00:18:25.680]  還有印傭
[00:18:25.680 --> 00:18:27.680]  再加上近期的孟加拉
[00:18:27.680 --> 00:18:31.680]  他們全部在香港都是異鄉客
[00:18:31.680 --> 00:18:34.680]  還有大家看到
[00:18:34.680 --> 00:18:37.680]  近期我們工程進行的時候
[00:18:37.680 --> 00:18:40.680]  其實有很多南亞裔的人士
[00:18:40.680 --> 00:18:43.680]  在從事體力勞動的工作
[00:18:43.680 --> 00:18:45.680]  他們都是異鄉客
[00:18:45.680 --> 00:18:47.680]  這些異鄉客
[00:18:47.680 --> 00:18:53.680]  因為政治、經濟各種理由離鄉別井
[00:18:53.680 --> 00:18:59.680]  可能對我們土生土長的人來說
[00:18:59.680 --> 00:19:02.680]  不是很容易了解他們的情況
[00:19:02.680 --> 00:19:05.680]  但是大家可以去想想
[00:19:05.680 --> 00:19:08.680]  如果你試過離鄉別井
[00:19:08.680 --> 00:19:10.680]  而且是長時間
[00:19:10.680 --> 00:19:14.680]  還要是在毫不情願的情況下
[00:19:14.680 --> 00:19:16.680]  可能因為生活的緣故
[00:19:16.680 --> 00:19:19.680]  離開自己的地方一段長的時間
[00:19:19.680 --> 00:19:22.680]  你想想那個滋味會是怎樣呢
[00:19:22.680 --> 00:19:27.680]  所以當剛剛過了聖誕沒多久
[00:19:27.680 --> 00:19:29.680]  我們讀這一段經文
[00:19:29.680 --> 00:19:32.680]  其實也是在說耶穌出生之後
[00:19:32.680 --> 00:19:34.680]  不是一個很長的時間
[00:19:34.680 --> 00:19:38.680]  可能是一年、兩年、三年的時間
[00:19:38.680 --> 00:19:41.680]  當講普天同慶的時候
[00:19:41.680 --> 00:19:46.680]  有些人他們不能夠在自己成長的地方
[00:19:46.680 --> 00:19:49.680]  去歡度一個佳節
[00:19:49.680 --> 00:19:52.680]  不能夠和自己的親屬朋友
[00:19:52.680 --> 00:19:54.680]  一起來團聚
[00:19:54.680 --> 00:19:57.680]  大家想想那個滋味是怎樣呢
[00:19:57.680 --> 00:20:01.680]  又或者今天我們聽到有些人
[00:20:01.680 --> 00:20:03.680]  因為不同的原因
[00:20:03.680 --> 00:20:07.680]  被迫離開了自己成長的地方
[00:20:07.680 --> 00:20:10.680]  沒辦法和親友團聚
[00:20:10.680 --> 00:20:13.680]  或者可能因為政治的原因
[00:20:13.680 --> 00:20:15.680]  他們失去了自由
[00:20:15.680 --> 00:20:18.680]  在這些佳節的時間
[00:20:18.680 --> 00:20:20.680]  我們講普天同慶
[00:20:20.680 --> 00:20:23.680]  對你們來說有甚麼意義呢
[00:20:23.680 --> 00:20:25.680]  如果告訴你們
[00:20:25.680 --> 00:20:30.680]  原來耶穌曾經經歷過他們這種滋味
[00:20:30.680 --> 00:20:32.680]  要離鄉別井
[00:20:32.680 --> 00:20:34.680]  要周圍逃亡
[00:20:34.680 --> 00:20:39.680]  失去了親屬、自己人的保護
[00:20:39.680 --> 00:20:42.680]  這個滋味實在是不好受的
[00:20:42.680 --> 00:20:45.680]  當我們作為基督徒的時候
[00:20:45.680 --> 00:20:48.680]  我們對於這些異鄉客
[00:20:48.680 --> 00:20:51.680]  在香港這個地方他們生活的時候
[00:20:51.680 --> 00:20:54.680]  我們又可以怎樣去接待他們呢
[00:20:54.680 --> 00:20:56.680]  其實這個也是我們作為基督徒
[00:20:56.680 --> 00:20:59.680]  應該很認真思考的問題
[00:20:59.680 --> 00:21:01.680]  對於猶太人來說
[00:21:01.680 --> 00:21:04.680]  他們很知道在他們的
[00:21:04.680 --> 00:21:07.680]  叫做接受的上帝的命令裡面
[00:21:07.680 --> 00:21:09.680]  有一條是很重要的
[00:21:09.680 --> 00:21:13.680]  就是要去接待這個寄居者
[00:21:13.680 --> 00:21:15.680]  為甚麼要去接待寄居者呢
[00:21:15.680 --> 00:21:18.680]  因為他們自己的祖先
[00:21:18.680 --> 00:21:23.680]  曾經在埃及做過奴隸、做過寄居的人
[00:21:23.680 --> 00:21:27.680]  他們的祖先曾經都經歷過被苦待
[00:21:27.680 --> 00:21:31.680]  所以上帝要聽到他們的哀聲之後
[00:21:31.680 --> 00:21:36.680]  拯救他們從這個痛苦當中被釋放出來
[00:21:36.680 --> 00:21:40.680]  所以猶太人認為有一個很重要的
[00:21:40.680 --> 00:21:43.680]  叫做是誡命
[00:21:43.680 --> 00:21:46.680]  或者覺得是理所當然要做的事
[00:21:46.680 --> 00:21:50.680]  就是凡是寄居在他們中間的人
[00:21:50.680 --> 00:21:53.680]  他們都不可以忽略
[00:21:53.680 --> 00:21:57.680]  因為這個規定
[00:21:57.680 --> 00:22:04.680]  所以令到很多被迫寄居在當中的人
[00:22:04.680 --> 00:22:07.680]  他們不會覺得被排斥
