
[00:00:00.000 --> 00:00:06.600]  今天我們的題目就是:求祖教導我們禱告
[00:05:43.600 --> 00:05:49.600]  這個是放在前面,是神父的目的
[00:05:49.600 --> 00:05:55.600]  然後後半部呢,就講到是我們本身的需要
[00:05:55.600 --> 00:05:59.600]  我們家的需要,我們個人的需要
[00:05:59.600 --> 00:06:02.600]  所以這個主導文,主導文裏面就是說
[00:06:02.600 --> 00:06:06.600]  一個是我們禱告的主要的原則
[00:06:06.600 --> 00:06:11.600]  禱告的原則,不是叫我們每次都把這個背一遍
[00:06:11.600 --> 00:06:16.600]  就算我們禱告完了,是要我們按照這樣的原則
[00:06:16.600 --> 00:06:22.600]  把父所需要的,祂的目的是什麼
[00:06:22.600 --> 00:06:27.600]  我們在禱告中間,把這個禱告出來
[00:06:27.600 --> 00:06:29.600]  那麼我們個人也有需要
[00:06:29.600 --> 00:06:36.600]  我們就把個人的需要,我們家的需要,我們也向神說
[00:06:36.600 --> 00:06:40.600]  求神來幫助成就
[00:06:40.600 --> 00:06:46.600]  所以這個就是這幾節聖經呢,就講到禱告的原則
[00:06:46.600 --> 00:06:51.600]  那我們來看這個禱告的原則呢,就分兩部分
[00:06:51.600 --> 00:06:54.600]  第一部分呢,就是父的目的
[00:06:54.600 --> 00:06:57.600]  父的目的是什麼
[00:06:57.600 --> 00:07:04.600]  第二部分呢,就講到我們的家,我們的個人,我們的需要是什麼
[00:07:04.600 --> 00:07:07.600]  把這兩部分是主要的
[00:07:07.600 --> 00:07:13.600]  我們向父禱告我們的原則
[00:07:13.600 --> 00:07:17.600]  我們先來看父的目的,父的旨意
[00:07:17.600 --> 00:07:20.600]  所以第一個就是說
[00:07:20.600 --> 00:07:25.600]  祂說,你們禱告的時候要說,我們在天上的父
[00:07:25.600 --> 00:07:28.600]  先講到父
[00:07:28.600 --> 00:07:34.600]  因爲這個人墮落以後,跟神就隔絕了
[00:07:34.600 --> 00:07:44.600]  本來他在伊甸園的時候,每天神都會來到園子裏跟亞當夏娃說話
[00:07:44.600 --> 00:07:48.600]  但是自從亞當夏娃犯罪以後呢
[00:07:48.600 --> 00:07:52.600]  他們就跟神斷絕了來往了
[00:07:52.600 --> 00:07:59.600]  神就不能夠跟他們這樣的來,像過去那樣的來親近來說話了
[00:07:59.600 --> 00:08:07.600]  那麼人怎麼能夠恢復跟神,我們的父,天上的父親來說話呢
[00:08:07.600 --> 00:08:10.600]  那就需要接待耶穌基督
[00:08:10.600 --> 00:08:12.600]  所以耶穌基督救贖的話
[00:08:12.600 --> 00:08:18.600]  祂的目的呢,就是不但是救我們脫離罪
[00:08:18.600 --> 00:08:24.600]  更重要的是恢復我們跟父的交通,跟父的來往
[00:08:24.600 --> 00:08:28.600]  我們有罪,那跟神的來往就斷絕了
[00:08:28.600 --> 00:08:31.600]  所以我們需要恢復跟神的來往
[00:08:31.600 --> 00:08:36.600]  和神和好,神赦免我們的罪
[00:08:36.600 --> 00:08:40.600]  我們呢,接着我們認罪悔改呢
[00:08:40.600 --> 00:08:43.600]  接受耶穌做我們的救主呢
[00:08:43.600 --> 00:08:47.600]  我們就能夠成爲神家裏的人
[00:08:47.600 --> 00:08:49.600]  成爲神的兒女
[00:08:49.600 --> 00:08:52.600]  所以神的兒女來禱告的時候呢
[00:08:52.600 --> 00:08:54.600]  就稱呼什麼呢
[00:08:54.600 --> 00:08:57.600]  稱呼說我們在天上的父
[00:08:57.600 --> 00:09:00.600]  神是我們的神
[00:09:00.600 --> 00:09:04.600]  我們敬祖以後,我們就是神是我們的父
[00:09:04.600 --> 00:09:06.600]  所以我們來到神面前呢
[00:09:06.600 --> 00:09:10.600]  不是像一個罪犯來到一個法官面前
[00:09:10.600 --> 00:09:14.600]  也不是像一個小兵來到這個國王的面前
[00:09:14.600 --> 00:09:19.600]  我們乃是跟父有一個直接的關係
[00:09:19.600 --> 00:09:21.600]  我們是祂的兒女
[00:09:21.600 --> 00:09:23.600]  我們是祂的兒女
[00:09:23.600 --> 00:09:27.600]  祂要我們像兒女一樣的來到父的面前
[00:09:27.600 --> 00:09:31.600]  這樣呢我們纔可以成神爲父
[00:09:31.600 --> 00:09:34.600]  所以如果沒有從神得救
[00:09:34.600 --> 00:09:38.600]  如果沒有成爲神的兒女
[00:09:38.600 --> 00:09:40.600]  沒有神的生命
[00:09:40.600 --> 00:09:45.600]  這樣的人呢你就不能夠稱神爲父了
[00:09:45.600 --> 00:09:47.600]  只有你得到救恩的人
[00:09:47.600 --> 00:09:50.600]  得到赦免的人
[00:09:50.600 --> 00:09:53.600]  你纔可以稱神爲父
[00:09:53.600 --> 00:09:57.600]  在世上所有的宗教裏頭
[00:09:57.600 --> 00:10:01.600]  沒有一個宗教可以稱神爲父的
[00:10:01.600 --> 00:10:05.600]  他們都把神看得是很高高在上
[00:10:05.600 --> 00:10:06.600]  很可怕
[00:10:06.600 --> 00:10:07.600]  要很敬畏
[00:10:07.600 --> 00:10:10.600]  一不小心就會受到神的懲罰的
[00:10:10.600 --> 00:10:16.600]  但是唯有主耶穌給我們的福音
[00:10:16.600 --> 00:10:20.600]  不但是我們成爲赦免我們的罪
[00:10:20.600 --> 00:10:24.600]  他還叫我們得到神兒女的名分
[00:10:24.600 --> 00:10:26.600]  叫我們可以來到
[00:10:26.600 --> 00:10:29.600]  這位創造天地萬物的主面前
[00:10:29.600 --> 00:10:32.600]  我們能夠稱他爲阿拉伯
[00:10:32.600 --> 00:10:34.600]  我們是他的兒女
[00:10:34.600 --> 00:10:37.600]  我們可以來到他的面前
[00:10:37.600 --> 00:10:38.600]  向他禱告
[00:10:38.600 --> 00:10:40.600]  來親近他
[00:10:40.600 --> 00:10:42.600]  這個變化是太大的
[00:10:42.600 --> 00:10:45.600]  這不是人想象出來的
[00:10:45.600 --> 00:10:50.600]  那是神的聖靈啓示我們
[00:10:50.600 --> 00:10:52.600]  我們是他的兒女
[00:10:52.600 --> 00:10:54.600]  那這個兒女的關係
[00:10:54.600 --> 00:10:56.600]  父親跟兒女的關係
[00:10:56.600 --> 00:11:01.600]  就跟這個國王與他的臣民的關係
[00:11:01.600 --> 00:11:03.600]  就不一樣了
[00:11:03.600 --> 00:11:05.600]  一個是很嚴肅的
[00:11:05.600 --> 00:11:08.600]  一個很慎重的
[00:11:08.600 --> 00:11:12.600]  一個就像家裏的小孩子來到父親面前
[00:11:12.600 --> 00:11:14.600]  有什麼話跟他說
[00:11:14.600 --> 00:11:17.600]  父有什麼話也跟他說
[00:11:17.600 --> 00:11:22.600]  這是一個相交親密的關係
[00:11:22.600 --> 00:11:24.600]  我們感謝神
[00:11:24.600 --> 00:11:26.600]  神把這樣的恩典
[00:11:26.600 --> 00:11:28.600]  把這樣的名分賜給我們
[00:11:28.600 --> 00:11:32.600]  叫我們能夠來到父的面前
[00:11:32.600 --> 00:11:35.600]  所以我們認識這個父
[00:11:35.600 --> 00:11:37.600]  我們稱神爲父
[00:11:37.600 --> 00:11:40.600]  不是一個很容易的事
[00:11:40.600 --> 00:11:41.600]  爲什麼呢
[00:11:41.600 --> 00:11:46.600]  你憑什麼可以稱這位圈上的神是我們的父呢
[00:11:46.600 --> 00:11:50.600]  因爲耶穌基督爲我們流血
[00:11:50.600 --> 00:11:53.600]  祂救贖我們
[00:11:53.600 --> 00:11:57.600]  當我們能夠承認自己的罪悔改的時候
[00:11:57.600 --> 00:12:00.600]  我們就成爲神家中的兒女
[00:12:00.600 --> 00:12:03.600]  不需要交什麼費用
[00:12:03.600 --> 00:12:05.600]  或者獻上什麼禮物
[00:12:05.600 --> 00:12:07.600]  也沒有
[00:12:07.600 --> 00:12:11.600]  因爲這個罪得到赦免這樣的功架太大了
[00:12:11.600 --> 00:12:17.600]  是神的兒子耶穌基督替我們被掛在十字架上
[00:12:17.600 --> 00:12:21.600]  祂流出的血赦免我們的罪
[00:12:21.600 --> 00:12:26.600]  這樣我們才能夠進到神的面前
[00:12:26.600 --> 00:12:29.600]  人纔可以與我們有交通
[00:12:29.600 --> 00:12:32.600]  所以能夠到父面前禱告
[00:12:32.600 --> 00:12:35.600]  是我們一個很大的恩典
[00:12:35.600 --> 00:12:37.600]  很大的權利
[00:12:37.600 --> 00:12:39.600]  你不要看這個很簡單
[00:12:39.600 --> 00:12:40.600]  把祂基督投降
[00:12:40.600 --> 00:12:41.600]  神禱告
[00:12:41.600 --> 00:12:43.600]  你只要會說話
[00:12:43.600 --> 00:12:45.600]  你就可以禱告了
[00:12:45.600 --> 00:12:46.600]  其實你要想到
[00:12:46.600 --> 00:12:49.600]  你能夠進到神面前
[00:12:49.600 --> 00:12:50.600]  向祂禱告
[00:12:50.600 --> 00:12:52.600]  不是一個容易的事情
[00:12:52.600 --> 00:12:54.600]  是神極大的恩典
[00:12:54.600 --> 00:12:57.600]  極大的憐憫
[00:12:57.600 --> 00:13:00.600]  所以我們稱神爲父
[00:13:00.600 --> 00:13:03.600]  我們知道有這樣的關係
[00:13:03.600 --> 00:13:05.600]  這是一個親密的
[00:13:05.600 --> 00:13:08.600]  最親密的關係
[00:13:08.600 --> 00:13:11.600]  父跟兒女的關係
[00:13:11.600 --> 00:13:16.600]  是世上的關係中間最親近的
[00:13:16.600 --> 00:13:18.600]  你在外面你就要守規矩
[00:13:18.600 --> 00:13:20.600]  但是有時候來到家裏面
[00:13:20.600 --> 00:13:23.600]  你好像就比較放鬆一點了
[00:13:23.600 --> 00:13:28.600]  你對你的父親不會說怕得像一個警察一樣的
[00:13:28.600 --> 00:13:30.600]  怕他要打你要管你
[00:13:30.600 --> 00:13:35.600]  所以我們稱神爲父
[00:13:35.600 --> 00:13:39.600]  我的父親很喜歡下象棋
[00:13:39.600 --> 00:13:42.600]  所以他就有很多棋書
[00:13:42.600 --> 00:13:44.600]  關於下棋的書
[00:13:44.600 --> 00:13:48.600]  上面有一些下棋的名人
[00:13:48.600 --> 00:13:52.600]  他們下過的棋的棋局編成書
[00:13:52.600 --> 00:13:54.600]  所以他拿着棋書
[00:13:54.600 --> 00:13:57.600]  就在那邊學習怎麼下棋
[00:13:57.600 --> 00:13:59.600]  那我看他下棋我也很羨慕
[00:13:59.600 --> 00:14:01.600]  我也想學學
[00:14:01.600 --> 00:14:05.600]  所以有時候我也拿着棋書來看一看
[00:14:05.600 --> 00:14:06.600]  第一步怎麼樣
[00:14:06.600 --> 00:14:07.600]  這馬怎麼走
[00:14:07.600 --> 00:14:09.600]  狙怎麼走
[00:14:09.600 --> 00:14:10.600]  學學
[00:14:10.600 --> 00:14:15.600]  有一次我父親要我跟他下棋
[00:14:15.600 --> 00:14:18.600]  其實他的棋比我高得多了
[00:14:18.600 --> 00:14:22.600]  但是那次他不知道怎麼輸過了
[00:14:22.600 --> 00:14:24.600]  他輸了
[00:14:24.600 --> 00:14:25.600]  他輸給我了
[00:14:25.600 --> 00:14:27.600]  我一個將軍
[00:14:27.600 --> 00:14:31.600]  我一個馬將軍就把他給將死了
[00:14:31.600 --> 00:14:33.600]  所以我就很高興
[00:14:33.600 --> 00:14:35.600]  我就說老兄啊你輸了
[00:14:35.600 --> 00:14:37.600]  我忘乎所以了
[00:14:37.600 --> 00:14:40.600]  不知道他是我的父親
[00:14:40.600 --> 00:14:43.600]  他說小孩子沒有婚姻
[00:14:43.600 --> 00:14:45.600]  他也不會說打我罵我
[00:14:45.600 --> 00:14:47.600]  這個是一個親密的關係
[00:14:47.600 --> 00:14:49.600]  我們跟神中間的
[00:14:49.600 --> 00:14:52.600]  就是兒女跟父親的關係
[00:14:52.600 --> 00:14:55.600]  所以我們可以常常來到神面前
[00:14:55.600 --> 00:14:57.600]  來向他說話
[00:14:57.600 --> 00:15:00.600]  今晚你說的話是好像不太完整
[00:15:00.600 --> 00:15:02.600]  不太好像有條理
[00:15:02.600 --> 00:15:04.600]  但是哪一個父親
[00:15:04.600 --> 00:15:06.600]  對他的兒女所說的話
[00:15:06.600 --> 00:15:07.600]  還要糾正他
[00:15:07.600 --> 00:15:08.600]  按照文法
[00:15:08.600 --> 00:15:10.600]  按照什麼秩序來說呢
[00:15:10.600 --> 00:15:14.600]  你說什麼父親聽起來都是好聽的
[00:15:14.600 --> 00:15:18.600]  所以我們不用說我要學習怎麼禱告
[00:15:18.600 --> 00:15:20.600]  要把某某人的禱告文
[00:15:20.600 --> 00:15:21.600]  我把它背下來
[00:15:21.600 --> 00:15:23.600]  來到神面前禱告
[00:15:23.600 --> 00:15:24.600]  不需要
[00:15:24.600 --> 00:15:26.600]  你只要憑着你的心情
[00:15:26.600 --> 00:15:29.600]  憑着你裏面的心裏要想說的話
[00:15:29.600 --> 00:15:31.600]  你就來到神面前
[00:15:31.600 --> 00:15:32.600]  跟他說
[00:15:32.600 --> 00:15:34.600]  我們在天上的父
[00:15:34.600 --> 00:15:36.600]  他是我們的父親
[00:15:36.600 --> 00:15:39.600]  我們不需要講究很多的禮節
[00:15:39.600 --> 00:15:41.600]  我們只要帶着我們的心
[00:15:41.600 --> 00:15:43.600]  來到神面前
[00:15:43.600 --> 00:15:45.600]  跟他說
[00:15:45.600 --> 00:15:49.600]  這個是我們要有這樣一個
[00:15:49.600 --> 00:15:52.600]  愛跟親近的關係
[00:15:52.600 --> 00:15:57.600]  父親是表示一個愛跟親近的關係
[00:15:57.600 --> 00:15:59.600]  另外一個呢
[00:15:59.600 --> 00:16:01.600]  父的關係呢
[00:16:01.600 --> 00:16:06.600]  也是表示一個要順父權定的關係
[00:16:06.600 --> 00:16:09.600]  父親是要管教孩子的
[00:16:09.600 --> 00:16:10.600]  孩子做的不好
[00:16:10.600 --> 00:16:11.600]  是要管教的
[00:16:11.600 --> 00:16:13.600]  有時候打他
[00:16:13.600 --> 00:16:14.600]  有時候罵他
[00:16:14.600 --> 00:16:15.600]  有時候提醒他
[00:16:15.600 --> 00:16:16.600]  勸諫他
[00:16:16.600 --> 00:16:18.600]  那都是一個管教
[00:16:18.600 --> 00:16:21.600]  管教也是出於他的愛
[00:16:21.600 --> 00:16:24.600]  所以這個也是一個權定
[00:16:24.600 --> 00:16:26.600]  所以我們要順服神
[00:16:26.600 --> 00:16:28.600]  所以我們要認識
[00:16:28.600 --> 00:16:29.600]  神是聖潔的
[00:16:29.600 --> 00:16:33.600]  祂要祂的兒女們也是聖潔的
[00:16:33.600 --> 00:16:36.600]  所以在紀元裏頭也提到
[00:16:36.600 --> 00:16:38.600]  神說我是聖潔的
[00:16:38.600 --> 00:16:40.600]  所以你們也要聖潔
[00:16:40.600 --> 00:16:43.600]  我們也要順服神
[00:16:43.600 --> 00:16:45.600]  所以這個父的關係
[00:16:45.600 --> 00:16:47.600]  一個是愛的關係
[00:16:47.600 --> 00:16:50.600]  一個是權定的關係
[00:16:50.600 --> 00:16:53.600]  那麼下面呢就說到
[00:16:53.600 --> 00:16:54.600]  我們禱告呢
[00:16:54.600 --> 00:16:59.600]  要先禱告父的目的
[00:16:59.600 --> 00:17:03.600]  然後纔是講到我們的需要
[00:17:03.600 --> 00:17:04.600]  父的目的什麼呢
[00:17:04.600 --> 00:17:06.600]  是在這個地方說的
[00:17:06.600 --> 00:17:10.600]  他說願人都尊你的名爲聖
[00:17:10.600 --> 00:17:12.600]  願你的國降臨
[00:17:12.600 --> 00:17:15.600]  願你的子義行在地上
[00:17:15.600 --> 00:17:17.600]  如同行在天上
[00:17:17.600 --> 00:17:19.600]  這地方有三個願
[00:17:19.600 --> 00:17:23.600]  願人都尊你的名爲聖
[00:17:23.600 --> 00:17:26.600]  這個父的目的呢
[00:17:26.600 --> 00:17:27.600]  第一個呢
[00:17:27.600 --> 00:17:30.600]  他的名要被尊爲聖
[00:17:30.600 --> 00:17:32.600]  被尊爲聖的意思呢
[00:17:32.600 --> 00:17:34.600]  就是說他是獨一的
[00:17:34.600 --> 00:17:36.600]  他是最高的
[00:17:36.600 --> 00:17:37.600]  他所說的
[00:17:37.600 --> 00:17:39.600]  每個人都應該接受的
[00:17:39.600 --> 00:17:41.600]  每個人所做的呢
[00:17:41.600 --> 00:17:45.600]  都要符合父的心意
[00:17:45.600 --> 00:17:47.600]  如果我們錯了
[00:17:47.600 --> 00:17:48.600]  父是管教的神
[00:17:48.600 --> 00:17:50.600]  他也會來管教我們
[00:17:50.600 --> 00:17:51.600]  所以我們呢
[00:17:51.600 --> 00:17:55.600]  就是要尊從他的權定
[00:17:55.600 --> 00:18:00.600]  願人都尊你的名爲聖
[00:18:00.600 --> 00:18:01.600]  那麼我們也看見
[00:18:01.600 --> 00:18:06.600]  尊敬呢我們是從心開始的
[00:18:06.600 --> 00:18:07.600]  所以我們心裏頭
[00:18:07.600 --> 00:18:10.600]  來到神那天禱告的時候
[00:18:10.600 --> 00:18:13.600]  我們知道這位神是我們的父
[00:18:13.600 --> 00:18:14.600]  他愛我們
[00:18:14.600 --> 00:18:15.600]  但是這個神呢
[00:18:15.600 --> 00:18:17.600]  也是聖潔的神
[00:18:17.600 --> 00:18:20.600]  他與這個罪惡無關
[00:18:20.600 --> 00:18:21.600]  所以我們不能說
[00:18:21.600 --> 00:18:23.600]  我代表我們的罪
[00:18:23.600 --> 00:18:26.600]  我們來到神面前求什麼
[00:18:26.600 --> 00:18:27.600]  不是
[00:18:27.600 --> 00:18:28.600]  我們故事是這樣的
[00:18:28.600 --> 00:18:30.600]  我們知道他的聖潔的
[00:18:30.600 --> 00:18:31.600]  所以我們呢
[00:18:31.600 --> 00:18:33.600]  如果有罪呢
[00:18:33.600 --> 00:18:36.600]  我們要來到神面前求神赦免
[00:18:36.600 --> 00:18:37.600]  這樣的
[00:18:37.600 --> 00:18:40.600]  我們跟神中間就沒有間隔了
[00:18:40.600 --> 00:18:44.600]  什麼東西能夠使我們跟神間隔呢
[00:18:44.600 --> 00:18:47.600]  不是世上的患難
[00:18:47.600 --> 00:18:48.600]  不是煎熬
[00:18:48.600 --> 00:18:50.600]  不是病痛
[00:18:50.600 --> 00:18:53.600]  不是我們一些困難
[00:18:53.600 --> 00:18:55.600]  叫我們跟神隔絕了
[00:18:55.600 --> 00:18:56.600]  不是
[00:18:56.600 --> 00:18:59.600]  那是我們的罪與神隔絕了
[00:18:59.600 --> 00:19:01.600]  我們不能夠帶着罪
[00:19:01.600 --> 00:19:02.600]  來到神面前
[00:19:02.600 --> 00:19:05.600]  我們也沒有悔改就來了
[00:19:05.600 --> 00:19:08.600]  也不痛悔自己的罪
[00:19:08.600 --> 00:19:09.600]  就來到神面前
[00:19:09.600 --> 00:19:10.600]  要求神做這個
[00:19:10.600 --> 00:19:13.600]  求神做那個的話
[00:19:13.600 --> 00:19:15.600]  那不是神的心意
[00:19:15.600 --> 00:19:17.600]  神是聖潔的神
[00:19:17.600 --> 00:19:18.600]  所以我們呢
[00:19:18.600 --> 00:19:23.600]  要從心裏頭來尊他爲聖
[00:19:23.600 --> 00:19:24.600]  所以他的
[00:19:24.600 --> 00:19:26.600]  不但我們尊他爲聖呢
[00:19:26.600 --> 00:19:29.600]  這裏早告訴人
[00:19:29.600 --> 00:19:30.600]  這個人呢
[00:19:30.600 --> 00:19:32.600]  就不是你一個人
[00:19:32.600 --> 00:19:36.600]  就是要全體的人都尊神的名
[00:19:36.600 --> 00:19:37.600]  是聖
[00:19:37.600 --> 00:19:39.600]  聖是最高的
[00:19:39.600 --> 00:19:41.600]  最最高的
[00:19:41.600 --> 00:19:43.600]  都服從他的權利
[00:19:43.600 --> 00:19:45.600]  這個也今天呢
[00:19:45.600 --> 00:19:46.600]  還沒有
[00:19:46.600 --> 00:19:47.600]  現在
[00:19:47.600 --> 00:19:48.600]  神呢
[00:19:48.600 --> 00:19:51.600]  只能夠在他的兒女中間
[00:19:51.600 --> 00:19:52.600]  被尊爲聖
[00:19:52.600 --> 00:19:54.600]  但是在世人中間
[00:19:54.600 --> 00:19:57.600]  他們還抗拒神
[00:19:57.600 --> 00:19:59.600]  他們還反對神
[00:19:59.600 --> 00:20:00.600]  那這樣的話
[00:20:00.600 --> 00:20:01.600]  我們需要禱告
[00:20:01.600 --> 00:20:05.600]  求神能夠拯救更多的人
[00:20:05.600 --> 00:20:08.600]  使他們也能夠認識神的愛
[00:20:08.600 --> 00:20:10.600]  也認識神的公義
[00:20:10.600 --> 00:20:12.600]  也他們能夠悔改
[00:20:12.600 --> 00:20:15.600]  所以要願人都尊你的名
[00:20:15.600 --> 00:20:17.600]  這些人呢
[00:20:17.600 --> 00:20:20.600]  不止個別的幾個人就夠了
[00:20:20.600 --> 00:20:25.600]  神不滿足幾個人能夠來得到他的恩典
[00:20:25.600 --> 00:20:26.600]  做他的兒女
[00:20:26.600 --> 00:20:30.600]  他要全體的人都能夠得到他的恩典
[00:20:30.600 --> 00:20:32.600]  能夠做他的兒女
[00:20:32.600 --> 00:20:34.600]  所以我們能禱告的時候
[00:20:34.600 --> 00:20:38.600]  願人都尊你的名爲聖
[00:20:38.600 --> 00:20:39.600]  第二個
[00:20:39.600 --> 00:20:40.600]  他的目的什麼呢
[00:20:40.600 --> 00:20:44.600]  願你的國相寧
[00:20:44.600 --> 00:20:47.600]  所以這個我們看到
[00:20:47.600 --> 00:20:50.600]  神本來造人以後
[00:20:50.600 --> 00:20:54.600]  他把萬物都交給他管理
[00:20:54.600 --> 00:20:56.600]  所以一開始人
[00:20:56.600 --> 00:20:59.600]  在伊甸園裏他做什麼事情呢
[00:20:59.600 --> 00:21:04.600]  他就是管理一些種樹植物
[00:21:04.600 --> 00:21:06.600]  所有的東西
[00:21:06.600 --> 00:21:07.600]  那就是什麼
[00:21:07.600 --> 00:21:14.600]  他能夠把神的全體運行在他所管轄的範圍
[00:21:14.600 --> 00:21:18.600]  那麼這個就是要神的國呢
[00:21:18.600 --> 00:21:20.600]  就等於國的全定了
[00:21:20.600 --> 00:21:21.600]  神的全定了
[00:21:21.600 --> 00:21:26.600]  能夠在所有的地方都能夠同行無阻
[00:21:26.600 --> 00:21:29.600]  這是願你的國相寧
[00:21:29.600 --> 00:21:33.600]  但是我們知道人犯罪以後
[00:21:33.600 --> 00:21:37.600]  地上出現很多很多的國
[00:21:37.600 --> 00:21:41.600]  他們都不管了自己
