
[00:00:00.000 --> 00:00:05.400]  剛才我們來看耶穌基督在地上行的第一個神蹟
[00:02:40.600 --> 00:02:42.800]  因為他的肌肉會慢慢地收縮
[00:02:42.800 --> 00:02:45.200]  因為他的肌肉會慢慢地收縮
[00:02:45.200 --> 00:02:47.800]  手腳收縮最多不能走路
[00:02:47.800 --> 00:02:51.000]  手腳收縮最多不能走路
[00:02:51.000 --> 00:02:53.200]  但是心臟也是肌肉
[00:02:53.200 --> 00:02:54.600]  喉嚨也有肌肉
[00:02:54.600 --> 00:02:57.200]  如果心臟、喉嚨都是肌肉
[00:02:57.200 --> 00:02:59.200]  那些肌肉慢慢萎縮的時候
[00:02:59.200 --> 00:03:01.000]  就不能夠正常的運作
[00:03:01.000 --> 00:03:02.600]  如果慢慢地萎縮
[00:03:02.600 --> 00:03:04.200]  就不能夠正常生活
[00:03:04.200 --> 00:03:05.600]  就會慢慢地死去
[00:03:05.600 --> 00:03:07.000]  他最近才離開世界
[00:03:07.000 --> 00:03:08.600]  他最近才離開世界
[00:03:08.600 --> 00:03:11.000]  但是他活到三十多歲
[00:03:11.000 --> 00:03:12.400]  他活到三十多歲
[00:03:12.400 --> 00:03:14.200]  已經是一個神蹟了
[00:03:14.200 --> 00:03:15.400]  已經是一個神蹟
[00:03:15.400 --> 00:03:17.200]  他其中有一個分享
[00:03:17.200 --> 00:03:19.000]  他爸爸其中有一個分享
[00:03:19.000 --> 00:03:20.800]  他爸爸其中有一個分享
[00:03:20.800 --> 00:03:23.800]  他講到當他離開世界之前的時候
[00:03:23.800 --> 00:03:25.400]  當他離開世界之前的時候
[00:03:25.400 --> 00:03:27.200]  其實他整個身體都不能動
[00:03:27.200 --> 00:03:29.600]  他整個身體都不能動
[00:03:29.600 --> 00:03:31.800]  他唯一能動的就是手指尾
[00:03:31.800 --> 00:03:34.600]  他唯一能動的是手指頭
[00:03:34.600 --> 00:03:35.600]  這個手指尾
[00:03:35.600 --> 00:03:37.200]  他就可以用這個手指尾
[00:03:37.200 --> 00:03:40.200]  去按動電腦跟家人溝通
[00:03:40.200 --> 00:03:42.000]  他就說這個手指
[00:03:42.000 --> 00:03:44.800]  按動電腦可以跟家人溝通
[00:03:44.800 --> 00:03:47.200]  神保修他的手指尾
[00:03:47.200 --> 00:03:51.000]  神沒有收回這個指令
[00:03:51.000 --> 00:03:53.400]  他的父親就這樣分享
[00:03:53.400 --> 00:03:54.800]  他的父親就這樣分享
[00:03:54.800 --> 00:03:58.400]  那段時間已經是人生最後的階段
[00:03:58.400 --> 00:04:00.400]  人生在什麼樣的階段
[00:04:00.400 --> 00:04:02.000]  他連喝奶都喝不到
[00:04:02.000 --> 00:04:03.200]  他連喝奶都喝不到
[00:04:03.200 --> 00:04:04.400]  每次喝奶
[00:04:04.400 --> 00:04:05.800]  一杯這麼小的杯子
[00:04:05.800 --> 00:04:07.200]  可能要喝幾個鐘的時間
[00:04:07.200 --> 00:04:08.600]  就說這麼一小杯奶
[00:04:08.600 --> 00:04:10.200]  可能要喝幾個小時
[00:04:10.200 --> 00:04:11.600]  做父親看到兒子這樣
[00:04:11.600 --> 00:04:12.600]  真的很心痛
[00:04:12.600 --> 00:04:14.000]  就說父親見到兒子這樣
[00:04:14.000 --> 00:04:14.800]  真的非常心痛
[00:04:14.800 --> 00:04:16.400]  你說喝不到奶
[00:04:16.400 --> 00:04:17.600]  你不能喝奶
[00:04:17.600 --> 00:04:18.800]  這代表什麼意思呢
[00:04:18.800 --> 00:04:19.800]  代表什麼意思呢
[00:04:19.800 --> 00:04:21.400]  就是活生生餓死了
[00:04:21.400 --> 00:04:23.600]  就是活生生餓死了
[00:04:23.600 --> 00:04:25.000]  所以相當的痛苦
[00:04:25.000 --> 00:04:25.800]  父親見到
[00:04:25.800 --> 00:04:27.400]  父親見到相當的痛苦
[00:04:27.400 --> 00:04:28.400]  但他要禱告
[00:04:28.400 --> 00:04:29.400]  但他要禱告
[00:04:29.400 --> 00:04:31.200]  奇蹟的事就出現了
[00:04:31.200 --> 00:04:32.200]  奇蹟的事就出現了
[00:04:32.200 --> 00:04:33.800]  一杯這麼小的奶
[00:04:33.800 --> 00:04:35.000]  這麼一小杯奶
[00:04:35.000 --> 00:04:36.400]  本來要喝幾個鐘的
[00:04:36.400 --> 00:04:38.200]  本來要喝幾個小時的
[00:04:38.200 --> 00:04:39.800]  幾杯這麼大的奶
[00:04:39.800 --> 00:04:41.600]  這幾杯大的奶
[00:04:41.600 --> 00:04:43.000]  不用半個鐘喝完
[00:04:43.000 --> 00:04:45.000]  不用半個小時就喝完了
[00:04:45.000 --> 00:04:46.600]  你說這是不是神恩典
[00:04:46.600 --> 00:04:48.200]  你說這是不是神恩典
[00:04:48.200 --> 00:04:49.000]  真是恩典
[00:04:49.000 --> 00:04:49.800]  這是恩典
[00:04:49.800 --> 00:04:51.800]  你說究竟什麼叫神蹟呢
[00:04:51.800 --> 00:04:53.800]  你說究竟什麼叫神蹟呢
[00:04:53.800 --> 00:04:54.800]  神蹟的意思就是說
[00:04:54.800 --> 00:04:58.600]  神不按照他平時的規律去作事
[00:04:58.600 --> 00:05:01.600]  神不按照他平時的規律去作事
[00:05:01.600 --> 00:05:04.800]  去作一些特別的奇事的時候
[00:05:04.800 --> 00:05:05.800]  這個就是神蹟
[00:05:05.800 --> 00:05:08.400]  做一些特別奇事的時候
[00:05:08.400 --> 00:05:09.800]  就是神蹟
[00:05:09.800 --> 00:05:12.600]  照正常理應該不會發生的
[00:05:12.600 --> 00:05:15.200]  照正常道理來講應該不會發生
[00:05:15.200 --> 00:05:22.000]  但是神特別要破例去突破這個規矩的時候
[00:05:22.000 --> 00:05:23.200]  這個就變成神蹟
[00:05:23.200 --> 00:05:25.400]  當神要突破這個規矩的時候
[00:05:25.400 --> 00:05:26.600]  那就是神蹟
[00:05:26.600 --> 00:05:28.800]  《約翰福音》裡面記載了七個神蹟
[00:05:28.800 --> 00:05:31.400]  《約翰福音》記載了七個神蹟
[00:05:31.400 --> 00:05:33.800]  但是《約翰福音》記載的神蹟是有意思的
[00:05:33.800 --> 00:05:37.200]  但是《約翰福音》記載的神蹟是有意思的
[00:05:37.200 --> 00:05:38.600]  在《約翰福音》裡面
[00:05:38.600 --> 00:05:41.600]  神蹟不是只是講一些事這麼簡單
[00:05:41.600 --> 00:05:42.600]  在《約翰福音》裡面
[00:05:42.600 --> 00:05:44.400]  神蹟不是講一些事這麼簡單
[00:05:44.400 --> 00:05:46.800]  神蹟是在講一個記號
[00:05:46.800 --> 00:05:48.600]  神蹟是記載一個記號
[00:05:48.600 --> 00:05:50.200]  或者一個叫路標
[00:05:50.200 --> 00:05:51.600]  或者說是一個路標
[00:05:51.600 --> 00:05:52.800]  你有沒有開過車
[00:05:52.800 --> 00:05:54.000]  你有沒有開過車
[00:05:54.000 --> 00:05:55.400]  有沒有見過很多路標
[00:05:55.400 --> 00:05:56.600]  有沒有見過很多路標
[00:05:56.600 --> 00:05:58.800]  有沒有見過在開車的時候
[00:05:58.800 --> 00:06:00.800]  有一個路標有一個飛機
[00:06:00.800 --> 00:06:03.400]  比如說在路標見到一個飛機
[00:06:03.400 --> 00:06:04.400]  代表什麼意思
[00:06:04.400 --> 00:06:05.600]  代表什麼意思
[00:06:05.600 --> 00:06:07.200]  機場
[00:06:07.200 --> 00:06:09.200]  是不是那個路標那裡是機場
[00:06:09.200 --> 00:06:10.600]  是不是路標那裡是機場
[00:06:10.600 --> 00:06:11.200]  不是
[00:06:11.200 --> 00:06:11.800]  不是
[00:06:11.800 --> 00:06:13.400]  他說前面就是機場
[00:06:13.400 --> 00:06:14.800]  他說前面就是機場
[00:06:14.800 --> 00:06:15.800]  不過你看到這個路標
[00:06:15.800 --> 00:06:17.800]  你大概知道前面就有機場
[00:06:17.800 --> 00:06:19.400]  你大概見到這個路標
[00:06:19.400 --> 00:06:21.600]  就表明前面可能就有機場了
[00:06:21.600 --> 00:06:23.600]  《約翰福音》記載這七個神蹟
[00:06:23.600 --> 00:06:25.000]  同樣有這個意思
[00:06:25.000 --> 00:06:27.000]  《約翰福音》記載這七個神蹟
[00:06:27.000 --> 00:06:28.400]  同樣有這個意思
[00:06:28.400 --> 00:06:30.800]  就是說當你看到這個路標的時候
[00:06:30.800 --> 00:06:33.600]  你大概知道前面將會發生什麼事
[00:06:33.600 --> 00:06:35.000]  當你看到這個路標的時候
[00:06:35.000 --> 00:06:37.200]  大概會知道前面會發生什麼事
[00:06:37.200 --> 00:06:39.000]  你看到這七個神蹟的時候
[00:06:39.000 --> 00:06:42.000]  你大概會認識這個主
[00:06:42.000 --> 00:06:44.000]  這個耶穌究竟是哪一個
[00:06:44.000 --> 00:06:45.800]  當你見到這七個神蹟的時候
[00:06:45.800 --> 00:06:47.600]  你大概就會認識
[00:06:47.600 --> 00:06:50.000]  這個主是一個什麼樣的
[00:06:50.000 --> 00:06:52.400]  我們今天看第一個神蹟
[00:06:52.400 --> 00:06:54.800]  我們今天看第一個神蹟
[00:06:54.800 --> 00:06:56.400]  你有沒有留意
[00:06:56.400 --> 00:06:59.400]  既然這是一個路標
[00:06:59.400 --> 00:07:01.000]  一個很重要的標誌
[00:07:01.000 --> 00:07:02.000]  這是一個路標
[00:07:02.000 --> 00:07:03.400]  是一個很重要的標誌
[00:07:03.400 --> 00:07:05.400]  要讓人去認識耶穌的時候
[00:07:05.400 --> 00:07:07.400]  要人去認識耶穌的時候
[00:07:07.400 --> 00:07:09.000]  如果給著你的話
[00:07:09.000 --> 00:07:11.200]  如果給著是你的話
[00:07:11.200 --> 00:07:12.800]  你會做一個什麼神蹟呢
[00:07:12.800 --> 00:07:14.800]  你會做什麼樣的神蹟呢
[00:07:14.800 --> 00:07:16.000]  第一個
[00:07:16.000 --> 00:07:16.800]  第一個
[00:07:16.800 --> 00:07:18.600]  通常第一是什麼意思呢
[00:07:18.600 --> 00:07:20.000]  第一是什麼意思呢
[00:07:20.000 --> 00:07:22.000]  第一通常是最重要的意思
[00:07:22.000 --> 00:07:24.000]  第一通常會代表最重要的意思
[00:07:24.000 --> 00:07:25.800]  我們第一個兒子是不是重要一點
[00:07:25.800 --> 00:07:27.800]  所以第一個兒子是不是重要一點
[00:07:27.800 --> 00:07:28.800]  通常都是的
[00:07:28.800 --> 00:07:29.800]  通常都是
[00:07:29.800 --> 00:07:32.400]  第二第三個就沒那麼矜貴了
[00:07:32.400 --> 00:07:34.400]  第二第三就沒那麼矜貴了
[00:07:34.400 --> 00:07:36.000]  第一個當然是重要一點
[00:07:36.000 --> 00:07:37.000]  第一個是很重要
[00:07:37.000 --> 00:07:38.400]  第一份糧
[00:07:38.400 --> 00:07:39.800]  第一份糧
[00:07:39.800 --> 00:07:41.200]  最開心的了
[00:07:41.200 --> 00:07:42.000]  是最開心的
[00:07:42.000 --> 00:07:45.400]  做久了就沒那麼興奮了
[00:07:45.400 --> 00:07:48.200]  工作久了就沒那麼興奮了
[00:07:48.200 --> 00:07:50.000]  所以第一是很重要的
[00:07:50.000 --> 00:07:51.600]  第一非常重要
[00:07:51.600 --> 00:07:52.800]  第一個神蹟
[00:07:52.800 --> 00:07:55.200]  你猜耶穌應該做一個什麼神蹟呢
[00:07:55.200 --> 00:07:56.000]  第一個神蹟
[00:07:56.000 --> 00:07:57.200]  祂做什麼樣的神蹟呢
[00:07:57.200 --> 00:07:58.200]  能夠表達到
[00:07:58.200 --> 00:08:00.200]  讓人知道這個就是耶穌了
[00:08:00.200 --> 00:08:01.200]  這個就是神了
[00:08:01.200 --> 00:08:03.000]  能夠表明祂
[00:08:03.000 --> 00:08:04.000]  這就是耶穌
[00:08:04.000 --> 00:08:05.000]  這就是神
[00:08:05.000 --> 00:08:06.200]  如果給著你的話
[00:08:06.200 --> 00:08:08.600]  你會用一個什麼神蹟呢
[00:08:08.600 --> 00:08:09.600]  如果是你的話
[00:08:09.600 --> 00:08:11.200]  你會做什麼樣的神蹟呢
[00:08:11.200 --> 00:08:12.200]  奇怪
[00:08:12.200 --> 00:08:13.200]  奇怪
[00:08:13.200 --> 00:08:15.400]  耶穌第一個的神蹟是什麼神蹟
[00:08:15.400 --> 00:08:18.600]  祂第一個神蹟是什麼神蹟呢
[00:08:18.600 --> 00:08:20.200]  在婚宴裡面
[00:08:20.200 --> 00:08:21.800]  將水變酒
[00:08:21.800 --> 00:08:23.000]  在婚宴當中
[00:08:23.000 --> 00:08:24.600]  將水變成酒
[00:08:24.600 --> 00:08:26.800]  祂不是說叫一個死人復活
[00:08:26.800 --> 00:08:28.200]  祂不是叫一個死亡復活
[00:08:28.200 --> 00:08:29.600]  祂不是說這個盲的
[00:08:29.600 --> 00:08:32.000]  好讓他可以看到東西就好了
[00:08:32.000 --> 00:08:34.400]  不是說這個盲眼的
[00:08:34.400 --> 00:08:36.000]  讓他能看見就行了
[00:08:36.000 --> 00:08:37.600]  人見到這個耶穌的話
[00:08:37.600 --> 00:08:39.200]  就知道這個真是真神了
[00:08:39.200 --> 00:08:40.600]  如果誰見到耶穌
[00:08:40.600 --> 00:08:42.000]  就知道祂是真神
[00:08:42.000 --> 00:08:45.200]  但耶穌竟然將水變成酒
[00:08:45.200 --> 00:08:47.400]  祂居然將水變成酒
[00:08:47.400 --> 00:08:49.000]  是不是耶穌貪愛世界
[00:08:49.000 --> 00:08:51.600]  是不是耶穌貪愛世界呢
[00:08:51.600 --> 00:08:53.200]  耶穌鼓勵人喝酒
[00:08:53.200 --> 00:08:56.000]  是不是耶穌鼓勵喝酒呢
[00:08:56.000 --> 00:08:58.400]  當然不是
[00:08:58.400 --> 00:09:01.200]  其實我覺得耶穌真的很體恤我們
[00:09:01.200 --> 00:09:03.000]  我覺得耶穌非常體恤我們
[00:09:03.000 --> 00:09:04.800]  正如剛才說的第一次
[00:09:04.800 --> 00:09:06.600]  應該是一個很重要的機會
[00:09:06.600 --> 00:09:09.200]  第一次應該是一個很重要的機會
[00:09:09.200 --> 00:09:11.400]  但耶穌就利用這個機會
[00:09:11.400 --> 00:09:12.600]  去體貼人的需要
[00:09:12.600 --> 00:09:14.400]  祂也就是利用這個機會
[00:09:14.400 --> 00:09:15.400]  去體貼人的需要
[00:09:15.400 --> 00:09:17.200]  婚宴裡面沒有酒
[00:09:17.200 --> 00:09:18.600]  婚宴當中沒有酒了
[00:09:18.600 --> 00:09:21.000]  怎麼辦呢
[00:09:21.000 --> 00:09:24.800]  那不如就將行第一個神蹟
[00:09:24.800 --> 00:09:27.000]  幫助你們能夠解決這個問題
[00:09:27.000 --> 00:09:28.200]  就行第一個神蹟
[00:09:28.200 --> 00:09:30.200]  幫你們解決這個問題
[00:09:30.200 --> 00:09:31.400]  我們的主就是這樣
[00:09:31.400 --> 00:09:33.000]  我們的主就是這樣
[00:09:33.000 --> 00:09:34.000]  祂真的很體貼
[00:09:34.000 --> 00:09:35.000]  祂真的很體貼我們
[00:09:35.000 --> 00:09:36.200]  祂體貼我們的需要
[00:09:36.200 --> 00:09:37.400]  祂體貼我們的需要
[00:09:37.400 --> 00:09:40.800]  願意用第一個神蹟來體貼我們的需要
[00:09:40.800 --> 00:09:44.200]  願意用第一個神蹟來體貼我們的需要
[00:09:44.200 --> 00:09:46.800]  這件事究竟發生什麼事
[00:09:46.800 --> 00:09:48.200]  我們一起來看
[00:09:48.200 --> 00:09:49.600]  這件事發生什麼事
[00:09:49.600 --> 00:09:52.800]  我們一起來看
[00:09:52.800 --> 00:09:56.600]  在婚宴裡面沒有酒
[00:09:56.600 --> 00:09:58.600]  在婚宴當中沒有酒了
[00:09:58.600 --> 00:10:00.200]  其實婚宴重不重要呢
[00:10:00.200 --> 00:10:01.600]  婚宴重不重要呢
[00:10:01.600 --> 00:10:02.800]  其實婚宴很重要
[00:10:02.800 --> 00:10:04.000]  當然婚宴很重要
[00:10:04.000 --> 00:10:06.600]  古今中外我們都很看重婚姻
[00:10:06.600 --> 00:10:09.600]  古今中外都很看重婚姻
[00:10:09.600 --> 00:10:12.200]  那今天擺酒擺多久呢
[00:10:12.200 --> 00:10:13.600]  擺酒擺多久呢
[00:10:13.600 --> 00:10:15.200]  通常早上行禮
[00:10:15.200 --> 00:10:16.200]  晚上就擺酒
[00:10:16.200 --> 00:10:16.800]  是不是這樣
[00:10:16.800 --> 00:10:19.000]  是不是早上行禮
[00:10:19.000 --> 00:10:21.000]  晚上擺酒呢
[00:10:21.000 --> 00:10:22.000]  通常都是這樣
[00:10:22.000 --> 00:10:23.200]  通常都是這樣
[00:10:23.200 --> 00:10:25.000]  但昔日猶太人就不是這樣
[00:10:25.000 --> 00:10:27.000]  但昔日猶太人可不是這樣
[00:10:27.000 --> 00:10:29.200]  猶太人擺酒是擺了七天的
[00:10:29.200 --> 00:10:33.000]  猶太人擺酒是要擺七天的
[00:10:33.000 --> 00:10:35.000]  當然擺那個人很開心
[00:10:35.000 --> 00:10:37.000]  當然擺酒都很開心
[00:10:37.000 --> 00:10:38.000]  喝七天
[00:10:38.000 --> 00:10:39.400]  他喝七天
[00:10:39.400 --> 00:10:41.000]  我真的在幻想
[00:10:41.000 --> 00:10:42.800]  如果我收一張紅帖
[00:10:42.800 --> 00:10:44.600]  說請我七天去喝
[00:10:44.600 --> 00:10:45.600]  如果我在想
[00:10:45.600 --> 00:10:47.000]  要是我收了紅帖
[00:10:47.000 --> 00:10:49.000]  要我去喝七天酒
[00:10:49.000 --> 00:10:50.400]  你去不去
[00:10:50.400 --> 00:10:52.400]  你去不去
[00:10:52.400 --> 00:10:54.400]  喝了七天
[00:10:54.400 --> 00:10:56.200]  也喝了七天
[00:10:56.200 --> 00:10:58.200]  真的挺辛苦的
[00:10:58.200 --> 00:10:59.000]  當然很辛苦
[00:10:59.000 --> 00:11:01.000]  當然很開心
[00:11:01.000 --> 00:11:04.000]  也很開心
[00:11:04.000 --> 00:11:07.000]  猶太人這七天擺酒
[00:11:07.000 --> 00:11:09.000]  猶太人在七天擺酒
[00:11:09.000 --> 00:11:10.400]  而最重要是什麼呢
[00:11:10.400 --> 00:11:11.400]  最重要是什麼呢
[00:11:11.400 --> 00:11:12.400]  就是喝酒
[00:11:12.400 --> 00:11:13.200]  那就是喝酒
[00:11:13.200 --> 00:11:15.000]  因為酒在當時來說
[00:11:15.000 --> 00:11:18.600]  是一個很重要的一種飲品
[00:11:18.600 --> 00:11:21.600]  酒是當時很重要的飲品
[00:11:21.600 --> 00:11:24.200]  所以如果擺酒裡面沒有酒的話
[00:11:24.200 --> 00:11:26.000]  如果擺酒沒有酒的話
[00:11:26.000 --> 00:11:27.600]  其實就不是擺酒了
[00:11:27.600 --> 00:11:29.200]  那就不叫擺酒了
[00:11:29.200 --> 00:11:30.400]  所以酒很重要
[00:11:30.400 --> 00:11:31.600]  酒非常重要
[00:11:31.600 --> 00:11:33.800]  但是聖經裡面說
[00:11:33.800 --> 00:11:35.800]  酒用盡了
[00:11:35.800 --> 00:11:37.200]  但是聖經裡面說
[00:11:37.200 --> 00:11:38.400]  酒應盡了
[00:11:38.400 --> 00:11:41.000]  就是說擺酒的過程當中
[00:11:41.000 --> 00:11:42.400]  可能第三天第四天
[00:11:42.400 --> 00:11:43.800]  喝著喝著的時候
[00:11:43.800 --> 00:11:45.600]  酒用盡了
[00:11:45.600 --> 00:11:47.400]  比如說第三第四天的時候
[00:11:47.400 --> 00:11:49.200]  發現酒應盡了
[00:11:49.200 --> 00:11:51.400]  怎麼辦
[00:11:51.400 --> 00:11:52.200]  今天來說
[00:11:52.200 --> 00:11:53.800]  如果酒用盡了很簡單
[00:11:53.800 --> 00:11:56.200]  現在酒應盡了很簡單
[00:11:56.200 --> 00:11:57.800]  去酒舖買就行了
[00:11:57.800 --> 00:11:59.400]  到酒店去買一點不就行了
[00:11:59.400 --> 00:12:00.600]  多不多很方便
[00:12:00.600 --> 00:12:02.000]  多多很方便
[00:12:02.000 --> 00:12:03.600]  但是你要記住
[00:12:03.600 --> 00:12:07.000]  當日在加利利的加拿的地方擺酒
[00:12:07.000 --> 00:12:10.200]  當時在加利利的加拿的地方擺酒
[00:12:10.200 --> 00:12:12.000]  加利利我也很熟
[00:12:12.000 --> 00:12:13.400]  加利利的地方很熟
[00:12:13.400 --> 00:12:15.600]  但是加拿這個地方
[00:12:15.600 --> 00:12:18.200]  相對來說就是一個很小的村鎮
[00:12:18.200 --> 00:12:21.200]  加拿就是一個很小的村莊
[00:12:21.200 --> 00:12:23.400]  就是說如果你沒有酒的時候
[00:12:23.400 --> 00:12:24.400]  去哪裡找酒呢
[00:12:24.400 --> 00:12:26.200]  在村鎮裡面找不到的
[00:12:26.200 --> 00:12:28.000]  但是在沒有酒的情況下
[00:12:28.000 --> 00:12:30.600]  這個村鎮要去找酒是找不到的
[00:12:30.600 --> 00:12:31.800]  找不到酒的話
[00:12:31.800 --> 00:12:32.800]  那怎麼辦
[00:12:32.800 --> 00:12:34.400]  找不到酒怎麼辦
[00:12:34.400 --> 00:12:38.400]  那是不是宣佈跟那班賓客說
[00:12:38.400 --> 00:12:40.400]  對不起酒用盡了
[00:12:40.400 --> 00:12:43.200]  所以對賓客講說酒沒有了
[00:12:43.200 --> 00:12:44.800]  那是很掃興的事
[00:12:44.800 --> 00:12:46.400]  當然是很掃興的事
[00:12:46.400 --> 00:12:47.600]  也沒有面子
[00:12:47.600 --> 00:12:48.600]  也沒有面子
[00:12:48.600 --> 00:12:49.600]  我請你喝酒
[00:12:49.600 --> 00:12:51.600]  竟然告訴你沒有酒喝
[00:12:51.600 --> 00:12:52.800]  我請你喝酒
[00:12:52.800 --> 00:12:54.600]  居然沒有喝酒
[00:12:54.600 --> 00:12:55.800]  所以其實這件事
[00:12:55.800 --> 00:12:58.600]  對當時的主人來說
[00:12:58.600 --> 00:13:00.600]  真是一個很大的挑戰
[00:13:00.600 --> 00:13:02.200]  這件事對當時主人來講
[00:13:02.200 --> 00:13:03.800]  是一個很大的挑戰
[00:13:03.800 --> 00:13:06.400]  我不知道為什麼瑪利亞會管這件事
[00:13:06.400 --> 00:13:08.600]  我不知道瑪利亞為什麼會管這件事
[00:13:08.600 --> 00:13:12.000]  可能是因為他就是管言直的其中一個
[00:13:12.000 --> 00:13:14.400]  他也可能是管言直當中其中的一個
[00:13:14.400 --> 00:13:17.000]  所以他跟耶穌講酒用盡了
[00:13:17.000 --> 00:13:20.200]  所以他跟耶穌講酒應盡了
[00:13:20.200 --> 00:13:21.800]  你有沒有經歷過這個階段
