
[00:00:00.000 --> 00:00:03.000]  那麼今天我們來到第三堂
[00:06:21.000 --> 00:06:24.000]  就算你參加了一到兩樣
[00:06:24.000 --> 00:06:26.000]  不代表你就很公義
[00:06:26.000 --> 00:06:27.000]  你明白這
[00:06:27.000 --> 00:06:29.000]  就是其他不公義的事上
[00:06:29.000 --> 00:06:30.000]  我們還是有份
[00:06:30.000 --> 00:06:32.000]  而且我們處理不完
[00:06:32.000 --> 00:06:33.000]  所以意思就是說
[00:06:33.000 --> 00:06:34.000]  我參加一兩項
[00:06:34.000 --> 00:06:36.000]  並不代表我就是一個很好
[00:06:36.000 --> 00:06:38.000]  或者很公義的人
[00:06:38.000 --> 00:06:39.000]  因爲其他的東西
[00:06:39.000 --> 00:06:41.000]  我們沒有辦法顧得到
[00:06:41.000 --> 00:06:44.000]  我記得我最近看時代論壇上面
[00:06:44.000 --> 00:06:48.000]  有一個機構在推薦
[00:06:48.000 --> 00:06:49.000]  就是promote一樣東西
[00:06:49.000 --> 00:06:51.000]  就是大家都聽說過
[00:06:51.000 --> 00:06:52.000]  最近那個Starbucks
[00:06:52.000 --> 00:06:55.000]  不是公開說支持同性戀嗎
[00:06:55.000 --> 00:06:56.000]  同性戀合法
[00:06:56.000 --> 00:07:00.000]  然後就有機構在香港就promote說
[00:07:00.000 --> 00:07:01.000]  凡是做基督徒的
[00:07:01.000 --> 00:07:04.000]  我們就不應該去幫襯那個Starbucks
[00:07:04.000 --> 00:07:05.000]  我們要杯葛他們
[00:07:05.000 --> 00:07:09.000]  我們要boycott他們的Starbucks
[00:07:09.000 --> 00:07:10.000]  不要買他們的咖啡
[00:07:10.000 --> 00:07:13.000]  那當然也有很多基督徒回應說
[00:07:13.000 --> 00:07:15.000]  到底這overcare是不是做基督徒
[00:07:15.000 --> 00:07:17.000]  就不應該再喝Starbucks這樣子
[00:07:17.000 --> 00:07:19.000]  對於不喝Starbucks的人就很輕鬆了
[00:07:19.000 --> 00:07:21.000]  無所謂不喝就不喝唄
[00:07:21.000 --> 00:07:23.000]  對於如果你每天都習慣了
[00:07:23.000 --> 00:07:24.000]  一杯Starbucks的
[00:07:24.000 --> 00:07:26.000]  你就很麻煩
[00:07:26.000 --> 00:07:29.000]  但問題是我想講的就是
[00:07:29.000 --> 00:07:31.000]  就算你不喝Starbucks
[00:07:31.000 --> 00:07:33.000]  並不代表你沒有在支持
[00:07:33.000 --> 00:07:34.000]  其他的東西
[00:07:34.000 --> 00:07:36.000]  比方說舉個例子
[00:07:36.000 --> 00:07:38.000]  富士康大家知道是血汗工廠
[00:07:38.000 --> 00:07:39.000]  富士康做什麼的
[00:07:39.000 --> 00:07:41.000]  Apple product
[00:07:41.000 --> 00:07:44.000]  那你是不是不要用iPhone
[00:07:44.000 --> 00:07:45.000]  對不對
[00:07:45.000 --> 00:07:46.000]  iBook也不要用
[00:07:46.000 --> 00:07:48.000]  如果說我iBook也不用
[00:07:48.000 --> 00:07:50.000]  那下一個我要提的
[00:07:50.000 --> 00:07:52.000]  比方說PG&E
[00:07:52.000 --> 00:07:53.000]  PG&E是電力公司
[00:07:53.000 --> 00:07:54.000]  你知道PG&E
[00:07:54.000 --> 00:07:57.000]  一直到San Bruno出事的時候
[00:07:57.000 --> 00:07:58.000]  我還不知道
[00:07:58.000 --> 00:07:59.000]  其實他們一早就知道
[00:07:59.000 --> 00:08:01.000]  那些石油氣管是有問題的
[00:08:01.000 --> 00:08:03.000]  只是他們爲了省錢
[00:08:03.000 --> 00:08:04.000]  他們就不去理他
[00:08:04.000 --> 00:08:06.000]  所以以後可能還有其他
[00:08:06.000 --> 00:08:07.000]  更多爆出來的東西
[00:08:07.000 --> 00:08:09.000]  所以他們也是很不公義的一面
[00:08:09.000 --> 00:08:11.000]  那要不要也不要用它
[00:08:11.000 --> 00:08:12.000]  那我就很慘了
[00:08:12.000 --> 00:08:14.000]  我家裏只有PG&E一間公司
[00:08:14.000 --> 00:08:17.000]  那我就沒電用
[00:08:17.000 --> 00:08:20.000]  那油公司我都還沒開始講
[00:08:20.000 --> 00:08:21.000]  我再講下去
[00:08:21.000 --> 00:08:23.000]  你連車都不能開
[00:08:23.000 --> 00:08:24.000]  你想搭飛機回大陸
[00:08:24.000 --> 00:08:27.000]  想都不用想
[00:08:27.000 --> 00:08:28.000]  我的意思就是說
[00:08:28.000 --> 00:08:30.000]  如果你認爲你想要參加
[00:08:30.000 --> 00:08:33.000]  一到兩項社會公益的事情
[00:08:33.000 --> 00:08:35.000]  不代表你可以參加全部
[00:08:35.000 --> 00:08:37.000]  你也沒有權利跟別人說
[00:08:37.000 --> 00:08:38.000]  我參加一兩項
[00:08:38.000 --> 00:08:39.000]  代表我很公益
[00:08:39.000 --> 00:08:40.000]  那你就不公益
[00:08:40.000 --> 00:08:42.000]  因爲沒有人可以參加全部
[00:08:42.000 --> 00:08:44.000]  除非你脫離這個世界
[00:08:44.000 --> 00:08:46.000]  你隱居深山
[00:08:46.000 --> 00:08:48.000]  那OK
[00:08:48.000 --> 00:08:51.000]  在歷史上有一羣人叫Amish
[00:08:51.000 --> 00:08:52.000]  他們就是一羣基督徒
[00:08:52.000 --> 00:08:53.000]  就是不用電
[00:08:53.000 --> 00:08:54.000]  不用電腦
[00:08:54.000 --> 00:08:55.000]  不上網
[00:08:55.000 --> 00:08:56.000]  不當兵
[00:08:56.000 --> 00:08:57.000]  不參與政府任何的東西
[00:08:57.000 --> 00:08:59.000]  他們就隱居深山
[00:08:59.000 --> 00:09:01.000]  除非你想join他們的group
[00:09:01.000 --> 00:09:03.000]  那如果你活在世上不是的話
[00:09:03.000 --> 00:09:05.000]  你就沒辦法
[00:09:05.000 --> 00:09:06.000]  那麼第三個觀念
[00:09:06.000 --> 00:09:08.000]  現在一層一層來了
[00:09:08.000 --> 00:09:10.000]  那麼現在講到更深一個觀念
[00:09:10.000 --> 00:09:11.000]  好了
[00:09:11.000 --> 00:09:13.000]  作爲教會
[00:09:13.000 --> 00:09:15.000]  當一羣基督徒聚在一起
[00:09:15.000 --> 00:09:17.000]  在教會里面
[00:09:17.000 --> 00:09:18.000]  我們怎麼選
[00:09:18.000 --> 00:09:20.000]  哪些東西我們參與
[00:09:20.000 --> 00:09:23.000]  哪些東西教會不怎麼參與
[00:09:23.000 --> 00:09:24.000]  我們怎麼選
[00:09:24.000 --> 00:09:26.000]  那我就要用一節的經文
[00:09:26.000 --> 00:09:27.000]  讓大家看看
[00:09:27.000 --> 00:09:28.000]  在教會里面
[00:09:28.000 --> 00:09:30.000]  神期待我們的使命
[00:09:30.000 --> 00:09:32.000]  在層面到底是在哪裏
[00:09:32.000 --> 00:09:35.000]  在死路行傳的一章六到十一節
[00:09:35.000 --> 00:09:36.000]  那邊有一段的經文
[00:09:36.000 --> 00:09:39.000]  講到神給我們教會一個的使命
[00:09:39.000 --> 00:09:41.000]  那邊說他們聚集的時候
[00:09:41.000 --> 00:09:42.000]  問耶穌說
[00:09:42.000 --> 00:09:43.000]  祂的主啊
[00:09:43.000 --> 00:09:47.000]  禰復興以色列國就在這時候嗎
[00:09:47.000 --> 00:09:48.000]  耶穌對他們說
[00:09:48.000 --> 00:09:50.000]  父憑着自己的權柄
[00:09:50.000 --> 00:09:52.000]  所定的時候日期
[00:09:52.000 --> 00:09:55.000]  不是你們可以知道的
[00:09:55.000 --> 00:09:57.000]  但聖靈降臨在你們身上
[00:09:57.000 --> 00:09:59.000]  你們就必得着能力
[00:09:59.000 --> 00:10:02.000]  並要在耶路撒冷猶太全地
[00:10:02.000 --> 00:10:05.000]  和撒瑪利亞直到地極
[00:10:05.000 --> 00:10:06.000]  做我的見證
[00:10:06.000 --> 00:10:07.000]  說了這話
[00:10:07.000 --> 00:10:09.000]  他們正看的時候
[00:10:09.000 --> 00:10:11.000]  他就被取上身
[00:10:11.000 --> 00:10:13.000]  有一朵雲彩把他接去
[00:10:13.000 --> 00:10:15.000]  便看不見他了
[00:10:15.000 --> 00:10:17.000]  當他往上去
[00:10:17.000 --> 00:10:19.000]  他們定睛望天的時候
[00:10:19.000 --> 00:10:21.000]  突然有兩個人身穿白衣
[00:10:21.000 --> 00:10:23.000]  站在旁邊說
[00:10:23.000 --> 00:10:24.000]  加利利人啊
[00:10:24.000 --> 00:10:27.000]  你們爲什麼站着望天呢
[00:10:27.000 --> 00:10:30.000]  這離開你們被接昇天的耶穌
[00:10:30.000 --> 00:10:32.000]  你們見他怎樣往天上去
[00:10:32.000 --> 00:10:36.000]  他還要怎樣來
[00:10:36.000 --> 00:10:38.000]  到耶穌昇天的時候
[00:10:38.000 --> 00:10:40.000]  最後他們還問一句話
[00:10:40.000 --> 00:10:41.000]  他說主啊
[00:10:41.000 --> 00:10:45.000]  禰復興以色列國就在這時候嗎
[00:10:45.000 --> 00:10:47.000]  那這裏發生什麼事呢
[00:10:47.000 --> 00:10:50.000]  門徒從認識跟耶穌開始
[00:10:50.000 --> 00:10:52.000]  猶太人他們一直有個
[00:10:52.000 --> 00:10:54.000]  很根深蒂固的觀念
[00:10:54.000 --> 00:10:56.000]  就是當救世主來的時候
[00:10:56.000 --> 00:10:58.000]  最重要的目標是什麼
[00:10:58.000 --> 00:10:59.000]  幫助他們建立
[00:10:59.000 --> 00:11:01.000]  他們整個國家的主權
[00:11:01.000 --> 00:11:03.000]  重新建立起來
[00:11:03.000 --> 00:11:04.000]  意思就是說很簡單
[00:11:04.000 --> 00:11:06.000]  他們要推翻羅馬帝國
[00:11:06.000 --> 00:11:08.000]  重新建立一個屬於神的國度
[00:11:08.000 --> 00:11:09.000]  在地上的
[00:11:09.000 --> 00:11:12.000]  是屬於以色列國的國度
[00:11:12.000 --> 00:11:14.000]  所以當他們看到耶穌
[00:11:14.000 --> 00:11:16.000]  很有能力的時候
[00:11:16.000 --> 00:11:17.000]  他們就盼望很大
[00:11:17.000 --> 00:11:18.000]  覺得這個人很厲害
[00:11:18.000 --> 00:11:19.000]  無比鱷魚
[00:11:19.000 --> 00:11:20.000]  可以餵飽這麼多人
[00:11:20.000 --> 00:11:21.000]  可以治病可以趕鬼
[00:11:21.000 --> 00:11:22.000]  甚至有人死理
[00:11:22.000 --> 00:11:24.000]  他都可以使他復活
[00:11:24.000 --> 00:11:27.000]  他就覺得跟着他應該有能力
[00:11:27.000 --> 00:11:29.000]  能夠推翻當時羅馬的帝國
[00:11:29.000 --> 00:11:32.000]  能夠建立以色列的這個主權
[00:11:32.000 --> 00:11:33.000]  當耶穌死的時候
[00:11:33.000 --> 00:11:34.000]  他們很失望
[00:11:34.000 --> 00:11:36.000]  有些甚至耶穌還沒死
[00:11:36.000 --> 00:11:38.000]  他們知道原來耶穌不是用
[00:11:38.000 --> 00:11:40.000]  推翻羅馬政權的方法
[00:11:40.000 --> 00:11:42.000]  來建立神的國的時候
[00:11:42.000 --> 00:11:44.000]  他們就拒絕了他
[00:11:44.000 --> 00:11:46.000]  可是等耶穌又復活的時候
[00:11:46.000 --> 00:11:47.000]  他們的希望又起來了
[00:11:47.000 --> 00:11:48.000]  他們覺得
[00:11:48.000 --> 00:11:50.000]  我本來這麼厲害的人
[00:11:50.000 --> 00:11:51.000]  我很失望死了
[00:11:51.000 --> 00:11:52.000]  可是現在復活了
[00:11:52.000 --> 00:11:54.000]  可見能力更厲害
[00:11:54.000 --> 00:11:55.000]  他就覺得說
[00:11:55.000 --> 00:11:56.000]  他就問主耶穌說
[00:11:56.000 --> 00:11:59.000]  難道現在是時候了嗎
[00:11:59.000 --> 00:12:01.000]  之前主耶穌一直跟他們講說
[00:12:01.000 --> 00:12:02.000]  現在不是時候了
[00:12:02.000 --> 00:12:04.000]  還不到時候
[00:12:04.000 --> 00:12:05.000]  等他復活了
[00:12:05.000 --> 00:12:06.000]  他們就覺得說
[00:12:06.000 --> 00:12:08.000]  是不是就是這個時候
[00:12:08.000 --> 00:12:09.000]  是不是要起兵了
[00:12:09.000 --> 00:12:11.000]  要攻打羅馬帝國
[00:12:11.000 --> 00:12:12.000]  把他們推翻
[00:12:12.000 --> 00:12:15.000]  建立我們以色列的這個政權
[00:12:15.000 --> 00:12:16.000]  可是就在這時候
[00:12:16.000 --> 00:12:18.000]  主耶穌告訴他們說
[00:12:18.000 --> 00:12:22.000]  撫平了自己的權並鎖定了日期
[00:12:22.000 --> 00:12:23.000]  沒有人知道
[00:12:23.000 --> 00:12:24.000]  可是我要你們做的一件事
[00:12:24.000 --> 00:12:27.000]  跟推翻政權沒有關係
[00:12:27.000 --> 00:12:28.000]  你們要做的
[00:12:28.000 --> 00:12:31.000]  就是聖靈降臨在你們身上
[00:12:31.000 --> 00:12:33.000]  你們得着能力
[00:12:33.000 --> 00:12:35.000]  然後去傳福音
[00:12:35.000 --> 00:12:37.000]  就這麼簡單
[00:12:37.000 --> 00:12:40.000]  所以跟他們想象中完全不一樣
[00:12:40.000 --> 00:12:43.000]  你知道
[00:12:43.000 --> 00:12:47.000]  羅馬政權是一個什麼政權呢
[00:12:47.000 --> 00:12:49.000]  羅馬政權是出名鐵腕政權
[00:12:49.000 --> 00:12:51.000]  它是一個很殘暴的政權
[00:12:51.000 --> 00:12:53.000]  因爲羅馬的版圖很大
[00:12:53.000 --> 00:12:56.000]  所以羅馬當時管理的版圖大了
[00:12:56.000 --> 00:12:57.000]  有很多一幫一族
[00:12:57.000 --> 00:12:58.000]  他們管不了那麼多
[00:12:58.000 --> 00:12:59.000]  他們最怕什麼
[00:12:59.000 --> 00:13:01.000]  最怕暴亂
[00:13:01.000 --> 00:13:02.000]  有很多的一幫一族
[00:13:02.000 --> 00:13:04.000]  那些蠻族就會起來暴亂
[00:13:04.000 --> 00:13:07.000]  就會對他們整個國家的和諧造成影響
[00:13:07.000 --> 00:13:10.000]  所以羅馬帝國花很多的錢跟兵力
[00:13:10.000 --> 00:13:12.000]  去制服那些暴亂
[00:13:12.000 --> 00:13:14.000]  那麼羅馬帝國制服暴亂
[00:13:14.000 --> 00:13:16.000]  跟現在中國大陸又很不一樣
[00:13:16.000 --> 00:13:18.000]  那現在中國大陸的方法就是
[00:13:18.000 --> 00:13:19.000]  一旦有暴亂
[00:13:19.000 --> 00:13:20.000]  我要制止了
[00:13:20.000 --> 00:13:21.000]  就把所有記者趕走
[00:13:21.000 --> 00:13:22.000]  我們關起門來殺
[00:13:22.000 --> 00:13:23.000]  殺完就告訴你
[00:13:23.000 --> 00:13:24.000]  不好意思
[00:13:24.000 --> 00:13:25.000]  不小心死了兩個
[00:13:25.000 --> 00:13:27.000]  那其實死了兩百
[00:13:27.000 --> 00:13:29.000]  羅馬帝國不一樣
[00:13:29.000 --> 00:13:30.000]  羅馬帝國是相反
[00:13:30.000 --> 00:13:31.000]  如果有人暴亂
