
[00:00:00.000 --> 00:00:02.000]  各位聽眾,各位早晨
[00:05:28.000 --> 00:05:30.000]  你做些貪小便宜
[00:05:30.000 --> 00:05:32.000]  你對別人很兇的
[00:05:32.000 --> 00:05:33.000]  你經常發脾氣的
[00:05:33.000 --> 00:05:37.000]  這不是基督裏面應有的生活方式
[00:05:37.000 --> 00:05:38.000]  我們未成熟
[00:05:38.000 --> 00:05:39.000]  我們要承認
[00:05:39.000 --> 00:05:41.000]  我不是說今天聽完這篇道
[00:05:41.000 --> 00:05:42.000]  保羅這樣說完
[00:05:42.000 --> 00:05:44.000]  我們每一個人都成為聖人
[00:05:44.000 --> 00:05:45.000]  但是這個過程
[00:05:45.000 --> 00:05:46.000]  成長的過程
[00:05:46.000 --> 00:05:48.000]  我們沒有不斷更新自己
[00:05:48.000 --> 00:05:50.000]  一些不好的事情
[00:05:50.000 --> 00:05:51.000]  不屬於基督的事情
[00:05:51.000 --> 00:05:53.000]  我們去轉變過來
[00:05:53.000 --> 00:05:55.000]  我們承認自己的不足夠
[00:05:55.000 --> 00:05:59.000]  我們願意活在基督裏面
[00:05:59.000 --> 00:06:00.000]  重新
[00:06:00.000 --> 00:06:01.000]  或者在基督裏面
[00:06:01.000 --> 00:06:03.000]  不是一個一次過的決定
[00:06:03.000 --> 00:06:06.000]  而是不斷的更新自己
[00:06:06.000 --> 00:06:08.000]  我們盼望我們每一個新做的人
[00:06:08.000 --> 00:06:10.000]  昨天的舊我
[00:06:10.000 --> 00:06:11.000]  今天的新我
[00:06:11.000 --> 00:06:12.000]  是不斷的出現
[00:06:12.000 --> 00:06:14.000]  今天是一個好的階段
[00:06:14.000 --> 00:06:15.000]  是一個好的日子
[00:06:15.000 --> 00:06:17.000]  來到2017年的最後一天
[00:06:17.000 --> 00:06:20.000]  我們要檢討過往一些做得不好的事情
[00:06:20.000 --> 00:06:22.000]  未成熟的地方
[00:06:22.000 --> 00:06:23.000]  或者待會我們說到
[00:06:23.000 --> 00:06:25.000]  其實過往很多陰影
[00:06:25.000 --> 00:06:26.000]  影響到今天的我
[00:06:26.000 --> 00:06:28.000]  我們有沒有處理那些陰影
[00:06:28.000 --> 00:06:31.000]  有沒有處理那些不健康的成長
[00:06:31.000 --> 00:06:33.000]  以致我們可以不斷更新
[00:06:33.000 --> 00:06:34.000]  所以第一點
[00:06:34.000 --> 00:06:39.000]  是一種在基督裏面的新人
[00:06:39.000 --> 00:06:40.000]  第二
[00:06:40.000 --> 00:06:42.000]  是讓過去成為過去
[00:06:42.000 --> 00:06:44.000]  因為經文說到
[00:06:44.000 --> 00:06:45.000]  舊事已過
[00:06:45.000 --> 00:06:48.000]  都變成新的了
[00:06:48.000 --> 00:06:49.000]  但是
[00:06:49.000 --> 00:06:51.000]  在我幾十年的信仰人生
[00:06:51.000 --> 00:06:52.000]  我發覺很多的基督徒
[00:06:52.000 --> 00:06:55.000]  他沒有讓舊的東西成為過去
[00:06:55.000 --> 00:06:58.000]  他拖著舊的東西帶到現在
[00:06:58.000 --> 00:07:00.000]  你發覺他的性格
[00:07:00.000 --> 00:07:01.000]  他人生的取向
[00:07:01.000 --> 00:07:03.000]  和過往舊的價值觀
[00:07:03.000 --> 00:07:04.000]  和過往的習慣
[00:07:04.000 --> 00:07:05.000]  是沒有很大分別的
[00:07:05.000 --> 00:07:08.000]  他沒有完全的扭轉過來
[00:07:08.000 --> 00:07:09.000]  舊的過去
[00:07:09.000 --> 00:07:11.000]  那些已經死了
[00:07:11.000 --> 00:07:12.000]  有些人小時候
[00:07:12.000 --> 00:07:14.000]  可能父親很嚴謹
[00:07:14.000 --> 00:07:15.000]  例如這樣
[00:07:15.000 --> 00:07:16.000]  被父親責罰
[00:07:16.000 --> 00:07:18.000]  他都變得很嚴謹
[00:07:18.000 --> 00:07:20.000]  他覺得做男人就是這樣
[00:07:20.000 --> 00:07:21.000]  所以他做爸爸
[00:07:21.000 --> 00:07:22.000]  對子女又很嚴謹
[00:07:22.000 --> 00:07:25.000]  很均分地訓練子女
[00:07:25.000 --> 00:07:26.000]  或者有些人
[00:07:26.000 --> 00:07:27.000]  另一方面
[00:07:27.000 --> 00:07:29.000]  他被虐待
[00:07:29.000 --> 00:07:31.000]  被人苦待
[00:07:31.000 --> 00:07:34.000]  他心裡面有很多苦毒
[00:07:34.000 --> 00:07:35.000]  到他成長的時候
[00:07:35.000 --> 00:07:36.000]  都有很多苦毒
[00:07:36.000 --> 00:07:39.000]  或者他成長的過程裡
[00:07:39.000 --> 00:07:41.000]  用某些不好的方法去處理事情
[00:07:41.000 --> 00:07:42.000]  他長大了
[00:07:42.000 --> 00:07:43.000]  順著耶穌
[00:07:43.000 --> 00:07:46.000]  繼續用這種方法去處理事情
[00:07:46.000 --> 00:07:49.000]  對於一些人的回應
[00:07:49.000 --> 00:07:52.000]  他可能大聲說話
[00:07:52.000 --> 00:07:53.000]  別人就會怕他
[00:07:53.000 --> 00:07:54.000]  覺得這是一個好的方法
[00:07:54.000 --> 00:07:56.000]  所以他順著主
[00:07:56.000 --> 00:07:57.000]  繼續用這個方法
[00:07:57.000 --> 00:07:59.000]  當有些人不喜歡的時候
[00:07:59.000 --> 00:08:01.000]  或者某些人不想聽他的話
[00:08:01.000 --> 00:08:03.000]  他就很大聲地提高八度
[00:08:03.000 --> 00:08:05.000]  我們說琴一個 octave
[00:08:05.000 --> 00:08:06.000]  一個八度
[00:08:06.000 --> 00:08:07.000]  提高說話
[00:08:07.000 --> 00:08:08.000]  讓別人知道他生氣
[00:08:08.000 --> 00:08:09.000]  知道他不開心
[00:08:09.000 --> 00:08:10.000]  他就不和別人討論
[00:08:10.000 --> 00:08:12.000]  他就完結這個討論
[00:08:12.000 --> 00:08:14.000]  他就要停在那裡
[00:08:14.000 --> 00:08:16.000]  這些都不是好的方法
[00:08:16.000 --> 00:08:18.000]  我們不要用過去的事情成為過去
[00:08:18.000 --> 00:08:21.000]  過去的事情應該讓他停留在那裡
[00:08:21.000 --> 00:08:22.000]  我們更新自己
[00:08:22.000 --> 00:08:24.000]  成為一個新做的人
[00:08:24.000 --> 00:08:25.000]  弟兄姊妹
[00:08:25.000 --> 00:08:27.000]  你有沒有將過去的事情
[00:08:27.000 --> 00:08:29.000]  讓它過去呢
[00:08:29.000 --> 00:08:31.000]  可能我們缺乏安全感
[00:08:31.000 --> 00:08:32.000]  沒有自信
[00:08:32.000 --> 00:08:34.000]  或者我們孤單
[00:08:34.000 --> 00:08:36.000]  這段日子我都是
[00:08:36.000 --> 00:08:39.000]  很穩定地進到監獄裡做義工
[00:08:39.000 --> 00:08:40.000]  做宗教班
[00:08:40.000 --> 00:08:42.000]  很多人的家庭來自一個
[00:08:42.000 --> 00:08:44.000]  可能父母離異的家庭
[00:08:44.000 --> 00:08:46.000]  可能是單親的家庭
[00:08:46.000 --> 00:08:49.000]  他們都經歷過很多不好的經歷
[00:08:49.000 --> 00:08:50.000]  但是我們要問
[00:08:50.000 --> 00:08:52.000]  是不是這樣就令到他們
[00:08:52.000 --> 00:08:54.000]  一定要做一些不好的事情
[00:08:54.000 --> 00:08:57.000]  去來到這個收場呢
[00:08:57.000 --> 00:08:58.000]  不一定是
[00:08:58.000 --> 00:09:01.000]  在於我們有沒有將過去去處理
[00:09:01.000 --> 00:09:03.000]  讓過去成為過去
[00:09:03.000 --> 00:09:06.000]  今天教會需要有好的團體生活
[00:09:06.000 --> 00:09:09.000]  因為我們都會互相反映
[00:09:09.000 --> 00:09:12.000]  其實你的性格都是舊有的性格
[00:09:12.000 --> 00:09:13.000]  你可以更新
[00:09:13.000 --> 00:09:15.000]  你可以在愛裡面
[00:09:15.000 --> 00:09:18.000]  重新地去改變你自己
[00:09:18.000 --> 00:09:20.000]  這是一個信仰的歷程
[00:09:20.000 --> 00:09:23.000]  讓過去的成為過去
[00:09:23.000 --> 00:09:24.000]  第三
[00:09:24.000 --> 00:09:27.000]  是藉主的愛去激勵去前行
[00:09:27.000 --> 00:09:29.000]  因為保羅說到有一個秘訣
[00:09:29.000 --> 00:09:32.000]  為什麼可以讓舊的東西成為過去呢
[00:09:32.000 --> 00:09:36.000]  是因為主耶穌基督的愛激勵了我們
[00:09:36.000 --> 00:09:37.000]  這個激勵的意思
[00:09:37.000 --> 00:09:40.000]  是一個緊抓著四面圍繞
[00:09:40.000 --> 00:09:44.000]  包圍著你的那種意思
[00:09:44.000 --> 00:09:47.000]  正如經文二弗所書三章十八節裡面
[00:09:47.000 --> 00:09:49.000]  保羅也說到
[00:09:49.000 --> 00:09:51.000]  可以和其他的聖徒一起明白
[00:09:51.000 --> 00:09:54.000]  基督的愛是何等的長、闊、高、深
[00:09:54.000 --> 00:09:57.000]  這個愛是過於人所能策度的
[00:09:57.000 --> 00:10:02.000]  叫神一切所充滿的充滿了你們
[00:10:02.000 --> 00:10:06.000]  我們活在一個幾度的空間裡面
[00:10:06.000 --> 00:10:08.000]  無論很長很闊
[00:10:08.000 --> 00:10:09.000]  有多長多闊
[00:10:09.000 --> 00:10:10.000]  多深多高多深
[00:10:10.000 --> 00:10:11.000]  你去到哪裡
[00:10:11.000 --> 00:10:13.000]  神的愛都圍繞著你
[00:10:13.000 --> 00:10:15.000]  在很內心世界
[00:10:15.000 --> 00:10:17.000]  很寂寞的過程裡面
[00:10:17.000 --> 00:10:19.000]  話說今年我也是寂寞
[00:10:19.000 --> 00:10:20.000]  我家裡有五個人
[00:10:20.000 --> 00:10:22.000]  不過四個人都不在我身邊
[00:10:22.000 --> 00:10:23.000]  都不在香港
[00:10:23.000 --> 00:10:24.000]  只有我一個人過年
[00:10:24.000 --> 00:10:26.000]  農曆的新年
[00:10:26.000 --> 00:10:30.000]  新曆的最後一天和新一年
[00:10:30.000 --> 00:10:32.000]  但是無論在什麼境況裡面
[00:10:32.000 --> 00:10:34.000]  主的愛沒有離開我
[00:10:34.000 --> 00:10:35.000]  主的愛都沒有離開你
[00:10:35.000 --> 00:10:37.000]  可能你的生活很熱鬧
[00:10:37.000 --> 00:10:39.000]  但可能你的生活一個人
[00:10:39.000 --> 00:10:41.000]  甚至病患
[00:10:41.000 --> 00:10:43.000]  好像我病患重重
[00:10:43.000 --> 00:10:44.000]  你看我好像很健康
[00:10:44.000 --> 00:10:45.000]  原來我發過暑
[00:10:45.000 --> 00:10:47.000]  這樣那樣病那樣不舒服
[00:10:47.000 --> 00:10:48.000]  無論你的身體怎麼樣
[00:10:48.000 --> 00:10:50.000]  無論你是否一個人生活
[00:10:50.000 --> 00:10:51.000]  或者你很熱鬧
[00:10:51.000 --> 00:10:52.000]  或者很和諧的裡面
[00:10:52.000 --> 00:10:54.000]  但是主的愛沒有離開你
[00:10:54.000 --> 00:10:56.000]  主沒有虧待你
[00:10:56.000 --> 00:10:58.000]  可能人對你有些事情做得
[00:10:58.000 --> 00:11:00.000]  這個人真的不是很好
[00:11:00.000 --> 00:11:01.000]  這個人虧待了我
[00:11:01.000 --> 00:11:03.000]  這個人對我不好
[00:11:03.000 --> 00:11:08.000]  但是耶穌基督的愛沒有改變
[00:11:08.000 --> 00:11:10.000]  因為祂死在十字架上
[00:11:10.000 --> 00:11:11.000]  祂犧牲
[00:11:11.000 --> 00:11:13.000]  祂為我們去代求
[00:11:13.000 --> 00:11:15.000]  祂祝福我們幫助我們
[00:11:15.000 --> 00:11:16.000]  加能賜力給我們
[00:11:16.000 --> 00:11:18.000]  聖靈天父愛我們
[00:11:18.000 --> 00:11:21.000]  這種的愛激勵我們前行
[00:11:21.000 --> 00:11:22.000]  有人用了一個比喻
[00:11:22.000 --> 00:11:25.000]  他說這種的愛激勵了一艘船
[00:11:25.000 --> 00:11:26.000]  進入以前那些
[00:11:26.000 --> 00:11:29.000]  現在都有那些海峽裡面
[00:11:29.000 --> 00:11:31.000]  很窄的海峽裡面
[00:11:31.000 --> 00:11:32.000]  一艘船
[00:11:32.000 --> 00:11:33.000]  你想一下
[00:11:33.000 --> 00:11:34.000]  進入海峽裡面
[00:11:34.000 --> 00:11:36.000]  一艘船以前沒有向後的摩打
[00:11:36.000 --> 00:11:37.000]  只是向前行
[00:11:37.000 --> 00:11:39.000]  沒有向後的功能
[00:11:39.000 --> 00:11:40.000]  它轉彎都是這樣轉
[00:11:40.000 --> 00:11:41.000]  它轉不到
[00:11:41.000 --> 00:11:43.000]  進入那一艘的海峽裡面
[00:11:43.000 --> 00:11:45.000]  它只能向前行
[00:11:45.000 --> 00:11:46.000]  普通人的人生就是這樣
[00:11:46.000 --> 00:11:47.000]  他沒有後退過
[00:11:47.000 --> 00:11:49.000]  他信了主耶穌之後
[00:11:49.000 --> 00:11:51.000]  他沒有調轉頭
[00:11:51.000 --> 00:11:52.000]  他走舊路
[00:11:52.000 --> 00:11:53.000]  他一路向前行
[00:11:53.000 --> 00:11:54.000]  一路成長
[00:11:54.000 --> 00:11:55.000]  一路侍奉
[00:11:55.000 --> 00:11:57.000]  一路擺上自己
[00:11:57.000 --> 00:11:58.000]  弟兄姊妹今天
[00:11:58.000 --> 00:12:01.000]  我們可以擺上些什麼呢
[00:12:01.000 --> 00:12:02.000]  我們的時間
[00:12:02.000 --> 00:12:04.000]  我們的資源
[00:12:04.000 --> 00:12:05.000]  我們的心思
[00:12:05.000 --> 00:12:07.000]  我們的意念
[00:12:07.000 --> 00:12:09.000]  弟兄姊妹我們有沒有想一下
[00:12:09.000 --> 00:12:11.000]  過往有沒有因為神的愛
[00:12:11.000 --> 00:12:13.000]  你做了一些
[00:12:13.000 --> 00:12:17.000]  你都覺得自己很瘋狂的事情呢
[00:12:17.000 --> 00:12:19.000]  你有沒有為神擺上了一些
[00:12:19.000 --> 00:12:21.000]  是因為神的愛很大的
[00:12:21.000 --> 00:12:22.000]  在你生命工作
[00:12:22.000 --> 00:12:23.000]  以至你願意這樣做
[00:12:23.000 --> 00:12:25.000]  是一種犧牲呢
[00:12:25.000 --> 00:12:27.000]  在我印度服侍裡面
[00:12:27.000 --> 00:12:28.000]  我去了八年
[00:12:28.000 --> 00:12:29.000]  其實都不是很長
[00:12:29.000 --> 00:12:31.000]  我有一個上司
[00:12:31.000 --> 00:12:32.000]  我去的時候
[00:12:32.000 --> 00:12:33.000]  他是工場主任
[00:12:33.000 --> 00:12:35.000]  後來我是工場主任
[00:12:35.000 --> 00:12:36.000]  但是他做工場主任
[00:12:36.000 --> 00:12:37.000]  他是一個醫生
[00:12:37.000 --> 00:12:38.000]  一個女醫生
[00:12:38.000 --> 00:12:39.000]  單身的女醫生
[00:12:39.000 --> 00:12:41.000]  他去印度已經四五十年
[00:12:41.000 --> 00:12:42.000]  他現在退休
[00:12:42.000 --> 00:12:44.000]  他應該七十幾八十歲
[00:12:44.000 --> 00:12:45.000]  但是每年
[00:12:45.000 --> 00:12:47.000]  他都回去印度侍奉一段時間
[00:12:47.000 --> 00:12:49.000]  印度不是最熱的時候
[00:12:49.000 --> 00:12:50.000]  他回去的時候最熱
[00:12:50.000 --> 00:12:51.000]  他已經受不了
[00:12:51.000 --> 00:12:52.000]  因為很熱很熱
[00:12:52.000 --> 00:12:53.000]  很辛苦
[00:12:53.000 --> 00:12:54.000]  空氣很差
[00:12:54.000 --> 00:12:56.000]  但是他一生四五十年
[00:12:56.000 --> 00:12:58.000]  放在印度服侍裡面
[00:12:58.000 --> 00:12:59.000]  一個單身的女醫生
[00:12:59.000 --> 00:13:01.000]  他可以在他的國家加拿大
[00:13:01.000 --> 00:13:02.000]  賺很多錢
[00:13:02.000 --> 00:13:03.000]  很舒適的生活
[00:13:03.000 --> 00:13:05.000]  他不需要去印度
[00:13:05.000 --> 00:13:08.000]  令人很煩躁的一個生活環境
[00:13:08.000 --> 00:13:10.000]  很污染一個地方
[00:13:10.000 --> 00:13:11.000]  空氣
[00:13:11.000 --> 00:13:12.000]  如果你不喜歡
[00:13:12.000 --> 00:13:13.000]  你去吸幾口氣
[00:13:13.000 --> 00:13:15.000]  你都不喜歡這個地方
[00:13:15.000 --> 00:13:16.000]  我們不要再說那些
[00:13:16.000 --> 00:13:18.000]  你看很多新聞
[00:13:18.000 --> 00:13:20.000]  那些暴徒
[00:13:20.000 --> 00:13:21.000]  那些對女性
[00:13:21.000 --> 00:13:24.000]  一種很多不好的地方
[00:13:24.000 --> 00:13:26.000]  那種生活的恐怖主義
[00:13:26.000 --> 00:13:29.000]  有很多性的罪案
[00:13:29.000 --> 00:13:32.000]  是什麼原因令一個女醫生
[00:13:32.000 --> 00:13:33.000]  用了幾十年
[00:13:33.000 --> 00:13:36.000]  去到一個這樣的地方服侍呢?
[00:13:36.000 --> 00:13:37.000]  以前我看過一個見證
[00:13:37.000 --> 00:13:38.000]  我不認識
[00:13:38.000 --> 00:13:39.000]  但是我知道有一個
[00:13:39.000 --> 00:13:40.000]  另一個女醫生去中非
[00:13:40.000 --> 00:13:41.000]  一個很內亂
[00:13:41.000 --> 00:13:43.000]  很多內戰的地方
[00:13:43.000 --> 00:13:45.000]  她被強姦
[00:13:45.000 --> 00:13:46.000]  但是她寫信
[00:13:46.000 --> 00:13:48.000]  她說我沒有後悔
[00:13:48.000 --> 00:13:50.000]  她沒有後悔這樣去服侍
[00:13:50.000 --> 00:13:52.000]  她覺得這樣擺上去是值得的
[00:13:52.000 --> 00:13:54.000]  因為基督的愛
[00:13:54.000 --> 00:13:55.000]  在她生命裡面
[00:13:55.000 --> 00:13:57.000]  是很大的彰顯
[00:13:57.000 --> 00:13:58.000]  等於說我們可能
[00:13:58.000 --> 00:14:00.000]  沒有這麼宏大的志願
[00:14:00.000 --> 00:14:03.000]  但是我想說基督的愛是很大的
[00:14:03.000 --> 00:14:04.000]  基督的愛是不是
[00:14:04.000 --> 00:14:05.000]  影響了你的人生
[00:14:05.000 --> 00:14:06.000]  做一些決定
[00:14:06.000 --> 00:14:08.000]  做一些事情
[00:14:08.000 --> 00:14:13.000]  是你能夠償還一點點基督的愛呢?
[00:14:13.000 --> 00:14:14.000]  如果沒有的話
[00:14:14.000 --> 00:14:15.000]  這個基督的愛
[00:14:15.000 --> 00:14:16.000]  在你的生命裡面
[00:14:16.000 --> 00:14:20.000]  只是一點一點很小的動力
[00:14:20.000 --> 00:14:22.000]  但是如果你去品嘗主的愛
[00:14:22.000 --> 00:14:25.000]  去深思耶穌多麼愛你
[00:14:25.000 --> 00:14:26.000]  保守你
[00:14:26.000 --> 00:14:27.000]  祝福你
[00:14:27.000 --> 00:14:29.000]  帶領你的人生
[00:14:29.000 --> 00:14:31.000]  你會甘願為他擺上
[00:14:31.000 --> 00:14:32.000]  其中一個擺上
[00:14:32.000 --> 00:14:35.000]  就是放下舊惡
[00:14:35.000 --> 00:14:39.000]  成為一個新做的人
[00:14:39.000 --> 00:14:42.000]  第二點
[00:14:42.000 --> 00:14:45.000]  第十五節說到一個主人的問題
[00:14:45.000 --> 00:14:47.000]  究竟誰是你的主人呢?
[00:14:47.000 --> 00:14:49.000]  我們人生的成長歷程
[00:14:49.000 --> 00:14:51.000]  很小的時候的主人是父母
[00:14:51.000 --> 00:14:52.000]  因為父母是你做什麼
[00:14:52.000 --> 00:14:53.000]  你要做什麼的
[00:14:53.000 --> 00:14:54.000]  是不是?
[00:14:54.000 --> 00:14:55.000]  就是嬰兒你叫他
[00:14:55.000 --> 00:14:56.000]  餵他不餵他
[00:14:56.000 --> 00:14:57.000]  他就餓死了
[00:14:57.000 --> 00:14:58.000]  你不照顧他
[00:14:58.000 --> 00:14:59.000]  很煩躁
[00:14:59.000 --> 00:15:00.000]  不幫他
