
[00:00:00.000 --> 00:00:02.000]  各位靜音前輩朋友們早安
[00:07:06.000 --> 00:07:07.000]  我記得
[00:07:07.000 --> 00:07:09.000]  我那個時候去過耶路撒冷
[00:07:09.000 --> 00:07:12.000]  我跟親媽媽去耶路撒冷的
[00:07:12.000 --> 00:07:14.000]  那麼我正好是我們那一車裡面
[00:07:14.000 --> 00:07:18.000]  分到我們那一車的車長
[00:07:18.000 --> 00:07:21.000]  後來車子開到
[00:07:21.000 --> 00:07:23.000]  那個耶誕河那邊
[00:07:23.000 --> 00:07:26.000]  耶穌受洗的地方
[00:07:26.000 --> 00:07:30.000]  那我們基本上那一車都是基督徒了
[00:07:30.000 --> 00:07:31.000]  對不對?
[00:07:31.000 --> 00:07:36.000]  那麼我們先祈在那個哭牆的時候
[00:07:36.000 --> 00:07:40.000]  我就巴在哭牆上面
[00:07:40.000 --> 00:07:42.000]  禱告哭啊
[00:07:42.000 --> 00:07:43.000]  然後呢
[00:07:43.000 --> 00:07:45.000]  我在旁邊一個年輕人
[00:07:45.000 --> 00:07:47.000]  他也在那邊禱告
[00:07:47.000 --> 00:07:51.000]  後來到了耶誕河那邊受洗的時候呢
[00:07:51.000 --> 00:07:54.000]  他媽媽跑來找我
[00:07:54.000 --> 00:07:57.000]  他媽媽說你可不可以幫我兒子受洗
[00:07:57.000 --> 00:08:00.000]  我說你兒子沒有受過洗啊
[00:08:00.000 --> 00:08:02.000]  我說他剛才跟我巴在哭牆
[00:08:02.000 --> 00:08:05.000]  在我旁邊也是在那邊禱告在哭
[00:08:05.000 --> 00:08:07.000]  他說他沒有受過洗
[00:08:07.000 --> 00:08:11.000]  我就幫他兒子在耶誕河裡面受洗
[00:08:11.000 --> 00:08:13.000]  結果另外有一個人呢
[00:08:13.000 --> 00:08:14.000]  他是基督徒
[00:08:14.000 --> 00:08:15.000]  他是牧師
[00:08:15.000 --> 00:08:16.000]  你也幫我洗一下
[00:08:16.000 --> 00:08:17.000]  我要留個紀念
[00:08:17.000 --> 00:08:19.000]  我說好啦好啦好啦
[00:08:19.000 --> 00:08:21.000]  其實就是一次就夠了
[00:08:21.000 --> 00:08:23.000]  是不是?
[00:08:23.000 --> 00:08:26.000]  受洗的方式是怎麼樣子呢?
[00:08:26.000 --> 00:08:31.000]  各位覺得有哪幾種受洗的方式呢?
[00:08:31.000 --> 00:08:33.000]  有點水有浸水
[00:08:33.000 --> 00:08:36.000]  譬如講說這個
[00:08:36.000 --> 00:08:39.000]  基督教有一個教派叫做浸信會
[00:08:39.000 --> 00:08:42.000]  英文叫做Baptist
[00:08:42.000 --> 00:08:46.000]  他們是一定要浸水裡才算
[00:08:46.000 --> 00:08:48.000]  我以前剛出來的時候
[00:08:48.000 --> 00:08:49.000]  做傳道人的時候
[00:08:49.000 --> 00:08:51.000]  我就是在浸信會做傳道人
[00:08:51.000 --> 00:08:53.000]  那牧師就說夏業
[00:08:53.000 --> 00:08:55.000]  你受過洗沒有?
[00:08:55.000 --> 00:08:56.000]  我說我當然受過洗了
[00:08:56.000 --> 00:08:59.000]  你是點水裡還是浸水裡啊?
[00:08:59.000 --> 00:09:01.000]  他說你要是點水裡不算了
[00:09:01.000 --> 00:09:03.000]  我要再給你洗一次了
[00:09:03.000 --> 00:09:05.000]  所以浸信會他們是一定要浸水裡
[00:09:05.000 --> 00:09:08.000]  但是對於我們來講
[00:09:08.000 --> 00:09:10.000]  看情況
[00:09:10.000 --> 00:09:14.000]  浸水裡比較莊嚴隆重
[00:09:14.000 --> 00:09:16.000]  對不對?
[00:09:16.000 --> 00:09:18.000]  點水裡呢
[00:09:18.000 --> 00:09:20.000]  就比較不隆重
[00:09:20.000 --> 00:09:23.000]  但是看情況
[00:09:23.000 --> 00:09:26.000]  我給過幾個癌症病人
[00:09:26.000 --> 00:09:33.000]  而且是很嚴重的癌症病人
[00:09:33.000 --> 00:09:36.000]  我都不敢給他們下水
[00:09:36.000 --> 00:09:38.000]  怕他們尤其是冬天
[00:09:38.000 --> 00:09:40.000]  怕他們涼到
[00:09:40.000 --> 00:09:42.000]  或者是水裡面有感染到
[00:09:42.000 --> 00:09:44.000]  我就給他們點水裡
[00:09:44.000 --> 00:09:46.000]  是不是?
[00:09:46.000 --> 00:09:50.000]  那麼浸水裡當然有浸水裡的隆重的地方
[00:09:50.000 --> 00:09:52.000]  我們不止一次在
[00:09:52.000 --> 00:09:56.000]  那個Samamashi Lake裡面
[00:09:56.000 --> 00:09:58.000]  在那個湖裡面受洗
[00:09:58.000 --> 00:10:01.000]  哇,真的好享受
[00:10:01.000 --> 00:10:04.000]  真的好像在約旦河裡面受洗一樣
[00:10:04.000 --> 00:10:06.000]  是的,感謝神
[00:10:06.000 --> 00:10:08.000]  Hallelujah,是的
[00:10:13.000 --> 00:10:17.000]  我們重生得救
[00:10:17.000 --> 00:10:20.000]  信而受洗之後
[00:10:20.000 --> 00:10:23.000]  我常常喜歡講我們還有怎麼樣
[00:10:23.000 --> 00:10:26.000]  重生得救只是起步
[00:10:26.000 --> 00:10:28.000]  一二三的一呀
[00:10:28.000 --> 00:10:30.000]  第二步呢
[00:10:30.000 --> 00:10:33.000]  我們有一生之久可以成聖
[00:10:33.000 --> 00:10:34.000]  是不是?
[00:10:34.000 --> 00:10:36.000]  成聖就是
[00:10:36.000 --> 00:10:39.000]  學向基督嘛
[00:10:39.000 --> 00:10:40.000]  對不對?
[00:10:40.000 --> 00:10:44.000]  那麼其實成聖有兩種
[00:10:44.000 --> 00:10:48.000]  如果說第一種叫做地位上的成聖
[00:10:48.000 --> 00:10:51.000]  就是因性稱義
[00:10:51.000 --> 00:10:54.000]  你成為聖徒
[00:10:54.000 --> 00:10:58.000]  第二種是生活上的成聖
[00:10:58.000 --> 00:11:04.000]  就是天天更新成為得聖者
[00:11:04.000 --> 00:11:05.000]  OK?
[00:11:05.000 --> 00:11:08.000]  你如果仔細去看聖經
[00:11:08.000 --> 00:11:13.000]  聖徒不見得是得聖者
[00:11:13.000 --> 00:11:14.000]  是不是?
[00:11:14.000 --> 00:11:16.000]  所以一個是地位上的成聖
[00:11:16.000 --> 00:11:17.000]  是因為我們
[00:11:17.000 --> 00:11:19.000]  因性稱義成為聖徒
[00:11:19.000 --> 00:11:22.000]  另外一個是生活上的成聖
[00:11:22.000 --> 00:11:26.000]  就是我們天天更新成為得聖者
[00:11:26.000 --> 00:11:28.000]  譬如說
[00:11:28.000 --> 00:11:34.000]  保羅寫信給羅馬教會跟哥林多教會的信徒
[00:11:34.000 --> 00:11:39.000]  稱他們為什麼?聖徒
[00:11:39.000 --> 00:11:42.000]  其實上保羅講說你們
[00:11:42.000 --> 00:11:48.000]  結黨紛爭嫉妒至高至大淫亂還有訴訟
[00:11:48.000 --> 00:11:50.000]  就是打官司
[00:11:50.000 --> 00:11:52.000]  這種很多的事情
[00:11:52.000 --> 00:11:57.000]  這個有沒有算是生活上的成聖呢?
[00:11:57.000 --> 00:11:59.000]  有沒有得聖呢?
[00:11:59.000 --> 00:12:00.000]  並沒有
[00:12:00.000 --> 00:12:05.000]  但是不能否認他們地位上的成聖
[00:12:05.000 --> 00:12:08.000]  所以保羅還是稱他們為聖徒
[00:12:08.000 --> 00:12:11.000]  他們都可以進天國去的
[00:12:11.000 --> 00:12:12.000]  等一下我解釋一下
[00:12:12.000 --> 00:12:15.000]  你們就更多的了解了
[00:12:15.000 --> 00:12:16.000]  那第三步呢
[00:12:16.000 --> 00:12:19.000]  就是要得榮耀
[00:12:19.000 --> 00:12:21.000]  得榮耀
[00:12:21.000 --> 00:12:22.000]  你知道嗎?
[00:12:22.000 --> 00:12:24.000]  我講的
[00:12:24.000 --> 00:12:26.000]  重生得救
[00:12:26.000 --> 00:12:29.000]  然後一生之久可以讓你成聖
[00:12:29.000 --> 00:12:32.000]  然後第三就是得榮耀
[00:12:32.000 --> 00:12:35.000]  得榮耀的意思是什麼意思呢?
[00:12:35.000 --> 00:12:39.000]  怎麼樣才算得榮耀呢?
[00:12:39.000 --> 00:12:43.000]  如果說你今天功成名就了
[00:12:43.000 --> 00:12:46.000]  榮華富貴了
[00:12:46.000 --> 00:12:49.000]  才算得榮耀嗎?
[00:12:49.000 --> 00:12:50.000]  不見得
[00:12:50.000 --> 00:12:51.000]  是不是
[00:12:51.000 --> 00:12:53.000]  如果說你一事無成
[00:12:53.000 --> 00:12:55.000]  你就不能得榮耀嗎?
[00:12:55.000 --> 00:12:57.000]  當然不是
[00:12:57.000 --> 00:12:59.000]  是不是你平安喜樂
[00:12:59.000 --> 00:13:01.000]  健康幸福美滿了
[00:13:01.000 --> 00:13:04.000]  才算得榮耀呢?
[00:13:04.000 --> 00:13:05.000]  也不見得
[00:13:05.000 --> 00:13:07.000]  是不是
[00:13:07.000 --> 00:13:09.000]  是不是
[00:13:09.000 --> 00:13:13.000]  你做功有能力有權柄有果孝
[00:13:13.000 --> 00:13:17.000]  才算是得了榮耀呢?
[00:13:17.000 --> 00:13:19.000]  算不算?
[00:13:19.000 --> 00:13:20.000]  也不算
[00:13:20.000 --> 00:13:21.000]  各位都蠻清楚的
[00:13:21.000 --> 00:13:23.000]  是不是你完全了
[00:13:23.000 --> 00:13:24.000]  完美了
[00:13:24.000 --> 00:13:26.000]  才算得榮耀呢?
[00:13:26.000 --> 00:13:28.000]  也不是
[00:13:28.000 --> 00:13:31.000]  是不是死了以後才可以得榮耀呢?
[00:13:31.000 --> 00:13:33.000]  也不是
[00:13:33.000 --> 00:13:37.000]  那怎麼樣才算得榮耀呢?
[00:13:37.000 --> 00:13:38.000]  有神同在
[00:13:38.000 --> 00:13:40.000]  或者與神同在
[00:13:40.000 --> 00:13:41.000]  就是得榮耀
[00:13:41.000 --> 00:13:43.000]  是不是
[00:13:43.000 --> 00:13:45.000]  神跟我們在一起
[00:13:45.000 --> 00:13:46.000]  他活在我們裡面
[00:13:46.000 --> 00:13:50.000]  我們臉上就發出他的榮光
[00:13:50.000 --> 00:13:54.000]  人家看到你就是一個得勝者
[00:13:54.000 --> 00:13:57.000]  你不但是音信稱義
[00:13:57.000 --> 00:13:59.000]  地位上的得勝
[00:13:59.000 --> 00:14:00.000]  成勝
[00:14:00.000 --> 00:14:03.000]  你而且是天天更新
[00:14:03.000 --> 00:14:06.000]  你的生活上的得勝
[00:14:06.000 --> 00:14:08.000]  勝過撒旦魔鬼
[00:14:08.000 --> 00:14:12.000]  所以即使你身體有病痛
[00:14:12.000 --> 00:14:15.000]  即使你沒有功名利祿
[00:14:15.000 --> 00:14:18.000]  沒有成就
[00:14:18.000 --> 00:14:21.000]  或者是沒有能力沒有權柄
[00:14:21.000 --> 00:14:24.000]  做工沒有果效
[00:14:24.000 --> 00:14:25.000]  你也不完美
[00:14:25.000 --> 00:14:27.000]  你也不完全
[00:14:27.000 --> 00:14:28.000]  甚至你還活著
[00:14:28.000 --> 00:14:32.000]  但是你只要你有神同在
[00:14:32.000 --> 00:14:34.000]  與神同在
[00:14:34.000 --> 00:14:36.000]  你就得榮耀
[00:14:36.000 --> 00:14:40.000]  不然我還真沒有辦法得榮耀
[00:14:40.000 --> 00:14:41.000]  按照這些講的話
[00:14:41.000 --> 00:14:42.000]  都是很難的
[00:14:42.000 --> 00:14:44.000]  不是嗎
[00:14:44.000 --> 00:14:45.000]  是的感謝神
[00:14:45.000 --> 00:14:48.000]  所以我們第一點就是
[00:14:48.000 --> 00:14:49.000]  重生得救
[00:14:49.000 --> 00:14:50.000]  然後我們成勝
[00:14:50.000 --> 00:14:52.000]  然後我們得榮耀
[00:14:52.000 --> 00:14:54.000]  第二點
[00:14:54.000 --> 00:14:57.000]  就是要勝過惡者
[00:14:57.000 --> 00:15:01.000]  就可以叫我們邁向成熟
[00:15:01.000 --> 00:15:03.000]  我們如果
[00:15:03.000 --> 00:15:04.000]  重生得救
[00:15:04.000 --> 00:15:05.000]  受洗歸入主的名下
[00:15:05.000 --> 00:15:06.000]  我們要成勝
[00:15:06.000 --> 00:15:07.000]  我們要得榮耀
[00:15:07.000 --> 00:15:10.000]  但是我們要重要的是要勝過惡者
[00:15:10.000 --> 00:15:13.000]  這個我們是在這個
[00:15:13.000 --> 00:15:16.000]  我們最近在學習這個
[00:15:16.000 --> 00:15:18.000]  新國度移民
[00:15:18.000 --> 00:15:21.000]  我們的第一課講的
[00:15:21.000 --> 00:15:22.000]  是不是
[00:15:22.000 --> 00:15:24.000]  第一課他講說什麼
[00:15:24.000 --> 00:15:25.000]  第一課他講說
[00:15:25.000 --> 00:15:28.000]  我們教會我們小主
[00:15:28.000 --> 00:15:30.000]  有三種人
[00:15:30.000 --> 00:15:32.000]  就好像我們先起念的
[00:15:32.000 --> 00:15:36.000]  約翰一書二章十二至十四節
[00:15:36.000 --> 00:15:38.000]  他說小子啊
[00:15:38.000 --> 00:15:42.000]  你們的罪借著主名得了赦免
[00:15:42.000 --> 00:15:44.000]  你們認是父
[00:15:44.000 --> 00:15:46.000]  這是小子
[00:15:46.000 --> 00:15:48.000]  當然他又講說
[00:15:48.000 --> 00:15:50.000]  少年人啊
[00:15:50.000 --> 00:15:51.000]  你們剛強
[00:15:51.000 --> 00:15:53.000]  你們勝過惡者
[00:15:53.000 --> 00:15:55.000]  然後又講父老啊
[00:15:55.000 --> 00:15:57.000]  所以這是
[00:15:57.000 --> 00:16:00.000]  教會跟小主裡面有三種人
[00:16:00.000 --> 00:16:03.000]  那麼我們要邁向成熟呢
[00:16:03.000 --> 00:16:06.000]  你要從小子開始不是嗎
[00:16:06.000 --> 00:16:09.000]  然後慢慢要成為
[00:16:09.000 --> 00:16:10.000]  少年人
[00:16:10.000 --> 00:16:13.000]  然後慢慢要成為父老
[00:16:13.000 --> 00:16:14.000]  讓我們各位
[00:16:14.000 --> 00:16:16.000]  就像我們這裡講的
[00:16:16.000 --> 00:16:17.000]  我們一起再來念一次
[00:16:17.000 --> 00:16:20.000]  約翰一書二章十二十三節
[00:16:20.000 --> 00:16:24.000]  你們的罪借著主名得了赦免
[00:16:24.000 --> 00:16:26.000]  你們認是父
[00:16:26.000 --> 00:16:28.000]  這是他上面講的
[00:16:28.000 --> 00:16:32.000]  小子的定義
[00:16:32.000 --> 00:16:34.000]  小子就像嬰孩一樣
[00:16:34.000 --> 00:16:35.000]  是不是
[00:16:35.000 --> 00:16:39.000]  嬰孩有什麼特點呢
[00:16:39.000 --> 00:16:41.000]  他不獨立
[00:16:41.000 --> 00:16:43.000]  他不能夠分辨好歹
[00:16:43.000 --> 00:16:45.000]  靠喝牛奶
[00:16:45.000 --> 00:16:48.000]  或者喝奶長大
[00:16:48.000 --> 00:16:50.000]  但是您知道
[00:16:50.000 --> 00:16:52.000]  小孩幾歲
[00:16:52.000 --> 00:16:55.000]  嬰孩幾歲長牙
[00:16:55.000 --> 00:16:58.000]  不到一歲就長了
[00:16:58.000 --> 00:17:01.000]  所以當他開始長了牙
[00:17:01.000 --> 00:17:04.000]  就要慢慢給他吃一點怎麼樣
[00:17:04.000 --> 00:17:05.000]  乾糧啊
[00:17:05.000 --> 00:17:06.000]  從稀飯開始
[00:17:06.000 --> 00:17:07.000]  從粥開始
[00:17:07.000 --> 00:17:10.000]  或者從麥片開始
[00:17:10.000 --> 00:17:13.000]  因為神造我們
[00:17:13.000 --> 00:17:14.000]  給我們有牙齒
[00:17:14.000 --> 00:17:15.000]  給我們有嘴巴
[00:17:15.000 --> 00:17:17.000]  給我們有消化系統
[00:17:17.000 --> 00:17:19.000]  給我們有循環系統
[00:17:19.000 --> 00:17:20.000]  給我們能夠吸收
[00:17:20.000 --> 00:17:24.000]  我們能夠排泄
[00:17:24.000 --> 00:17:27.000]  你如果從來不吃東西
[00:17:27.000 --> 00:17:29.000]  一直吃奶
[00:17:29.000 --> 00:17:32.000]  我不認為你可以長得大
[00:17:32.000 --> 00:17:33.000]  可以嗎
[00:17:33.000 --> 00:17:34.000]  我不認為
[00:17:34.000 --> 00:17:37.000]  因為那個營養嚴重缺失
[00:17:37.000 --> 00:17:39.000]  是不是
[00:17:39.000 --> 00:17:41.000]  那麼
[00:17:41.000 --> 00:17:43.000]  我個人認為
[00:17:43.000 --> 00:17:48.000]  當我們受洗歸入主的名下成為小子
[00:17:48.000 --> 00:17:51.000]  我是說到兩歲就要斷奶了
[00:17:51.000 --> 00:17:55.000]  不要再是別人餵你了
[00:17:55.000 --> 00:17:56.000]  自己要吃乾糧了
[00:17:56.000 --> 00:17:57.000]  自己要煮絕了
[00:17:57.000 --> 00:17:58.000]  自己要吞下去
[00:17:58.000 --> 00:18:00.000]  自己要消化了
[00:18:00.000 --> 00:18:01.000]  自己要循環了
[00:18:01.000 --> 00:18:02.000]  自己要來吸收
[00:18:02.000 --> 00:18:04.000]  自己要來排泄了
[00:18:04.000 --> 00:18:07.000]  然後你才能夠分辨好歹
[00:18:07.000 --> 00:18:09.000]  才能夠獨立
[00:18:09.000 --> 00:18:11.000]  才能夠長大
[00:18:11.000 --> 00:18:14.000]  所以這是一點很重要的事情
[00:18:14.000 --> 00:18:15.000]  不要
[00:18:15.000 --> 00:18:17.000]  有沒有看過七八十歲的小子
[00:18:17.000 --> 00:18:19.000]  嬰孩
[00:18:19.000 --> 00:18:21.000]  有
[00:18:21.000 --> 00:18:24.000]  這個年紀不是說你年紀多大
[00:18:24.000 --> 00:18:25.000]  是說你姓祖
