
[00:00:00.000 --> 00:00:04.920]  今日題目「每當開口說話時」
[00:09:02.280 --> 00:09:05.280]  這是假消息
[00:09:05.280 --> 00:09:10.280]  我心想為何這麼快
[00:09:10.280 --> 00:09:13.280]  所以蝕頭或我們話語
[00:09:13.280 --> 00:09:17.280]  其實真的很快,傳播得很厲害
[00:09:17.280 --> 00:09:23.280]  所以用火來比喻是非常適合
[00:09:23.280 --> 00:09:25.280]  到三章七節
[00:09:25.280 --> 00:09:29.280]  他提到各類的飛禽
[00:09:29.280 --> 00:09:34.280]  飛禽、走獸、昆蟲、水族都可以馴服
[00:09:34.280 --> 00:09:37.280]  而且已經被人制服了
[00:09:37.280 --> 00:09:44.280]  各類其中一個解釋是物種
[00:09:44.280 --> 00:09:48.280]  各類物種大致上都被人類制服了
[00:09:48.280 --> 00:09:50.280]  但是第八節
[00:09:50.280 --> 00:09:53.280]  可視沒有人能夠制服蝕頭
[00:09:53.280 --> 00:09:56.280]  它是喋喋不休的惡物
[00:09:56.280 --> 00:10:00.280]  充滿了致命的毒素
[00:10:00.280 --> 00:10:04.280]  用喋喋不休來形容蝕頭
[00:10:04.280 --> 00:10:07.280]  其實是非常貼切
[00:10:07.280 --> 00:10:09.280]  試想想
[00:10:09.280 --> 00:10:12.280]  我們走路走得久腳都會痛
[00:10:12.280 --> 00:10:16.280]  我們的手勞動得多都會累
[00:10:16.280 --> 00:10:18.280]  但是你的蝕頭
[00:10:18.280 --> 00:10:21.280]  有沒有試過因為說話說得太多而累
[00:10:21.280 --> 00:10:23.280]  最多口乾
[00:10:23.280 --> 00:10:26.280]  但是蝕頭從來不會累
[00:10:26.280 --> 00:10:30.280]  可以說廿四小時
[00:10:30.280 --> 00:10:35.280]  我都很怕自己到了這個年紀
[00:10:35.280 --> 00:10:38.280]  會成為一個喋喋不休的老伯
[00:10:38.280 --> 00:10:39.280]  因為到了這個年紀
[00:10:39.280 --> 00:10:43.280]  很多時候都會覺得自己很豐富的經驗
[00:10:43.280 --> 00:10:47.280]  聽到別人有困難的問題
[00:10:47.280 --> 00:10:49.280]  就很想上去幫他解決
[00:10:49.280 --> 00:10:51.280]  教他怎麼做
[00:10:51.280 --> 00:10:53.280]  再加上自己是牧師
[00:10:53.280 --> 00:10:55.280]  這個試探是非常大
[00:10:55.280 --> 00:10:59.280]  不過你信不信
[00:10:59.280 --> 00:11:01.280]  這個蝕頭就像經文所說
[00:11:01.280 --> 00:11:04.280]  它是致命的
[00:11:04.280 --> 00:11:09.280]  記得很多年前我看過一套戲
[00:11:09.280 --> 00:11:13.280]  叫做Atonement 愛有罪
[00:11:13.280 --> 00:11:17.280]  或者其他地方譯作贖罪
[00:11:17.280 --> 00:11:19.280]  很深刻
[00:11:19.280 --> 00:11:22.280]  到現在我還是很深刻記得這套戲
[00:11:22.280 --> 00:11:26.280]  故事圍繞一個貴族的家庭
[00:11:26.280 --> 00:11:32.280]  有兩姐妹和家庭的管家的兒子
[00:11:32.280 --> 00:11:34.280]  圍繞著這三個人發展
[00:11:34.280 --> 00:11:36.280]  他們三個一起長大
[00:11:36.280 --> 00:11:41.280]  姐姐和管家的兒子發展了一段地下情
[00:11:41.280 --> 00:11:43.280]  是沒有人知道的
[00:11:43.280 --> 00:11:45.280]  而年紀小小的妹妹
[00:11:45.280 --> 00:11:49.280]  也同時暗戀著這個男孩子
[00:11:49.280 --> 00:11:52.280]  但是得不到她的注意
[00:11:52.280 --> 00:11:54.280]  後來由於種種的誤會
[00:11:54.280 --> 00:11:59.280]  令她對管家的兒子漸漸生出很多惡感
[00:11:59.280 --> 00:12:02.280]  覺得他不是一個好人
[00:12:02.280 --> 00:12:04.280]  於是有一次
[00:12:04.280 --> 00:12:09.280]  這兩姐妹的表妹來到他們家住
[00:12:09.280 --> 00:12:11.280]  但是有一晚
[00:12:11.280 --> 00:12:17.280]  她被一個不知名的人強姦了
[00:12:17.280 --> 00:12:20.280]  在這個強姦的案件裡
[00:12:20.280 --> 00:12:23.280]  那個妹妹說她目睹這件事
[00:12:23.280 --> 00:12:25.280]  的確她是目睹的
[00:12:25.280 --> 00:12:29.280]  但是因為黑漆漆的她看不到
[00:12:29.280 --> 00:12:32.280]  但是她說一口咬定
[00:12:32.280 --> 00:12:37.280]  一定是管家的兒子做的
[00:12:37.280 --> 00:12:39.280]  就憑她這句話
[00:12:39.280 --> 00:12:41.280]  這個男孩子不單失去了這個家族
[00:12:41.280 --> 00:12:44.280]  去補送他去劍橋大學讀書的機會
[00:12:44.280 --> 00:12:47.280]  更加他要坐牢
[00:12:47.280 --> 00:12:50.280]  之後他以犯人的身份
[00:12:50.280 --> 00:12:55.280]  派了去歐洲的戰場對抗德軍
[00:12:55.280 --> 00:12:59.280]  最後他就因為壞血病
[00:12:59.280 --> 00:13:04.280]  病死了在鄧寇克的沙灘
[00:13:04.280 --> 00:13:05.280]  即是很早死的
[00:13:05.280 --> 00:13:08.280]  鄧寇克應該是1940年代
[00:13:08.280 --> 00:13:11.280]  而他的姐姐也都大受打擊
[00:13:11.280 --> 00:13:14.280]  也都放棄了去讀大學的機會
[00:13:14.280 --> 00:13:17.280]  自己走了去倫敦做護士
[00:13:17.280 --> 00:13:23.280]  去幫助那些戰場回來的傷兵
[00:13:23.280 --> 00:13:26.280]  但是在一次的德軍的轟炸
[00:13:26.280 --> 00:13:31.280]  這個姐姐也都炸死了
[00:13:31.280 --> 00:13:34.280]  慢慢當這個妹妹漸漸長大的時候
[00:13:34.280 --> 00:13:39.280]  她開始清晰那幅圖畫
[00:13:39.280 --> 00:13:42.280]  她發覺強姦這個表妹的
[00:13:42.280 --> 00:13:48.280]  不是這個男孩子
[00:13:48.280 --> 00:13:54.280]  但是她是因為自己很武斷的一句話
[00:13:54.280 --> 00:13:57.280]  就冤枉了這個男孩子
[00:13:57.280 --> 00:14:01.280]  她就此摧毀了兩個親愛的人
[00:14:01.280 --> 00:14:04.280]  一個美好的人生
[00:14:04.280 --> 00:14:07.280]  雖然她曾經求過姐姐去原諒
[00:14:07.280 --> 00:14:10.280]  但是當然不理她了
[00:14:10.280 --> 00:14:14.280]  這個妹妹就終身背負著一個
[00:14:14.280 --> 00:14:18.280]  連自己都不能原諒自己的罪
[00:14:18.280 --> 00:14:20.280]  試想想一個小女孩
[00:14:20.280 --> 00:14:24.280]  懷著連自己都不察覺到的一種惡意
[00:14:24.280 --> 00:14:27.280]  說了一句很無知的話
[00:14:27.280 --> 00:14:31.280]  竟然產生了這麼大的破壞力
[00:14:31.280 --> 00:14:40.280]  洩透這種邪惡的本能實在不能忽視
[00:14:40.280 --> 00:14:42.280]  或者我們可以想想
[00:14:42.280 --> 00:14:45.280]  我有沒有曾經一時衝動
[00:14:45.280 --> 00:14:54.280]  說了一句令自己後悔一輩子的話
[00:14:54.280 --> 00:14:56.280]  其實可能很自然的
[00:14:56.280 --> 00:14:58.280]  我們有時候都會說
[00:14:58.280 --> 00:15:01.280]  譬如說兩夫妻吵架
[00:15:01.280 --> 00:15:07.280]  或者已經長期壓抑了很多憤怒
[00:15:07.280 --> 00:15:09.280]  到一天忍不住
[00:15:09.280 --> 00:15:13.280]  我們離婚吧
[00:15:13.280 --> 00:15:16.280]  如果沒有離婚當然也好
[00:15:16.280 --> 00:15:18.280]  但是就算沒有離婚
[00:15:18.280 --> 00:15:24.280]  這句話都對婚姻的信任破壞得很厲害
[00:15:24.280 --> 00:15:26.280]  不知道大家有沒有一些說話
[00:15:26.280 --> 00:15:35.280]  令自己很後悔很內疚
[00:15:35.280 --> 00:15:38.280]  第三點關於洩透
[00:15:38.280 --> 00:15:40.280]  是怎樣可能的
[00:15:40.280 --> 00:15:50.280]  我只能夠用這個題目
[00:15:50.280 --> 00:15:52.280]  在三章九節他們說
[00:15:52.280 --> 00:15:56.280]  我們用它來稱頌我們的主和天父
[00:15:56.280 --> 00:16:02.280]  也用它來奏助照神的形象被造的人
[00:16:02.280 --> 00:16:06.280]  同一張咀景又稱頌主又奏助人
[00:16:06.280 --> 00:16:08.280]  這是不應該的
[00:16:08.280 --> 00:16:10.280]  這裡我們可以看到
[00:16:10.280 --> 00:16:15.280]  稱頌和奏助都和天父拉上關係
[00:16:15.280 --> 00:16:17.280]  稱頌,稱頌天父上帝
[00:16:17.280 --> 00:16:22.280]  我們奏助,奏助是照神樣式而造的人
[00:16:22.280 --> 00:16:24.280]  都是和天父有關係
[00:16:24.280 --> 00:16:29.280]  並且更重要的是同一張咀
[00:16:29.280 --> 00:16:32.280]  怎麼可以呢
[00:16:32.280 --> 00:16:37.280]  這是當年我們唱詩班經常被提醒的一件事
[00:16:37.280 --> 00:16:41.280]  我們做詩班員不只是坐在詩班席
[00:16:41.280 --> 00:16:44.280]  唱詩唱得很好聽就行了
[00:16:44.280 --> 00:16:53.280]  平時為人都要很小心去保護自己的舌頭
[00:16:53.280 --> 00:16:56.280]  我們試想想一個情景
[00:16:56.280 --> 00:17:06.280]  一位雍容華貴婦人正在很優雅地在一間大餐廳裡用膳
[00:17:06.280 --> 00:17:11.280]  侍應在倒餐酒的時候不小心滴了一滴
[00:17:11.280 --> 00:17:16.280]  在這位貴婦的衣服身上
[00:17:16.280 --> 00:17:18.280]  你猜發生了什麼事
[00:17:18.280 --> 00:17:25.280]  頓時變臉,站起來大罵一頓對這個侍應
[00:17:25.280 --> 00:17:27.280]  為什麼這麼不小心
[00:17:27.280 --> 00:17:30.280]  你知不知道這件衣服多貴
[00:17:30.280 --> 00:17:33.280]  你一輩子都賠不起給我
[00:17:33.280 --> 00:17:38.280]  說的話是極盡侮辱之能事
[00:17:38.280 --> 00:17:41.280]  你會有什麼感覺
[00:17:41.280 --> 00:17:46.280]  之前之後為什麼會這樣
[00:17:46.280 --> 00:17:49.280]  實在是你很難想像
[00:17:49.280 --> 00:17:52.280]  但這個就好像我們平時讚美神
[00:17:52.280 --> 00:17:58.280]  然後可能我們回到公司不停地狂罵下屬
[00:17:58.280 --> 00:18:03.280]  不知道有沒有這樣的情況
[00:18:03.280 --> 00:18:08.280]  在同一個泉眼裡湧出甜水和苦水來嗎
[00:18:08.280 --> 00:18:12.280]  我的大兄們,無花果樹能結橄欖嗎
[00:18:12.280 --> 00:18:15.280]  葡萄樹能長無花果樹嗎
[00:18:15.280 --> 00:18:18.280]  鹹水也不能發出甜水
[00:18:18.280 --> 00:18:20.280]  要提的是
[00:18:20.280 --> 00:18:24.280]  這裡甜水在英文是fresh water
[00:18:24.280 --> 00:18:27.280]  即是清水可以喝的
[00:18:27.280 --> 00:18:34.280]  鹹水是salted water,應該是海水
[00:18:34.280 --> 00:18:37.280]  有沒有喝過海水
[00:18:37.280 --> 00:18:40.280]  最近我去過沙灘游泳
[00:18:40.280 --> 00:18:45.280]  海水是鹹到苦的
[00:18:45.280 --> 00:18:50.280]  但表面上你噴一些水出來
[00:18:50.280 --> 00:18:53.280]  和一些清水是分不清的
[00:18:53.280 --> 00:18:57.280]  如果那個泉突然噴水出來
[00:18:57.280 --> 00:18:59.280]  你喝慣了
[00:18:59.280 --> 00:19:01.280]  但突然變成苦水
[00:19:01.280 --> 00:19:04.280]  鹹到苦的苦水
[00:19:04.280 --> 00:19:07.280]  你會有什麼感覺
[00:19:07.280 --> 00:19:09.280]  這裡說有些東西是不可能的
[00:19:09.280 --> 00:19:11.280]  本質上是不可能的
[00:19:11.280 --> 00:19:13.280]  無花果樹怎能結橄欖
[00:19:13.280 --> 00:19:15.280]  葡萄樹怎能結無花果
[00:19:15.280 --> 00:19:17.280]  這裡提到一個最重要的
[00:19:17.280 --> 00:19:19.280]  指出一個本質的問題
[00:19:19.280 --> 00:19:22.280]  事物的本質是甜就甜
[00:19:22.280 --> 00:19:25.280]  但如果變成苦就變質
[00:19:25.280 --> 00:19:29.280]  已經不是那回事
[00:19:29.280 --> 00:19:34.280]  有沒有試過冬天去泳池游泳
[00:19:34.280 --> 00:19:37.280]  游完泳當然是震震撼撼
[00:19:37.280 --> 00:19:39.280]  立即回到更衣室
[00:19:39.280 --> 00:19:42.280]  回到去開熱水
[00:19:42.280 --> 00:19:43.280]  沖熱水涼
[00:19:43.280 --> 00:19:45.280]  開花灑
[00:19:45.280 --> 00:19:47.280]  全部都是凍水
[00:19:47.280 --> 00:19:48.280]  焦透了
[00:19:48.280 --> 00:19:51.280]  那種感覺是怎樣
[00:19:51.280 --> 00:19:55.280]  原來那天泳池的熱水爐壞了
[00:19:55.280 --> 00:19:58.280]  你有什麼感覺
[00:19:58.280 --> 00:20:03.280]  這就正如當有一個很失意的人
[00:20:03.280 --> 00:20:05.280]  他想進來教會
[00:20:05.280 --> 00:20:07.280]  尋求一個出路
[00:20:07.280 --> 00:20:09.280]  尋求一個鼓勵
[00:20:09.280 --> 00:20:11.280]  但他進到這個教會的時候
[00:20:11.280 --> 00:20:13.280]  只是一間冰冷的教會
[00:20:13.280 --> 00:20:14.280]  沒有人理他
[00:20:14.280 --> 00:20:17.280]  大家繼續崇拜
[00:20:17.280 --> 00:20:20.280]  語言僵化
[00:20:20.280 --> 00:20:23.280]  他完全得不到一些安慰
[00:20:23.280 --> 00:20:25.280]  並且一完了之後
[00:20:25.280 --> 00:20:27.280]  所有人就走了
[00:20:27.280 --> 00:20:29.280]  都沒有人理他
[00:20:29.280 --> 00:20:31.280]  這個教會
[00:20:31.280 --> 00:20:38.280]  是不是本質上已經改變了呢
[00:20:38.280 --> 00:20:41.280]  作為基督徒
[00:20:41.280 --> 00:20:45.280]  我們怎樣看今天的經文
[00:20:45.280 --> 00:20:52.280]  或者今天的這個充滿著方話
[00:20:52.280 --> 00:20:56.280]  充滿著語言藝術
[00:20:56.280 --> 00:20:59.280]  或者充滿著謾罵
[00:20:59.280 --> 00:21:02.280]  抹黑的世界裡面
[00:21:02.280 --> 00:21:04.280]  我們應該
[00:21:04.280 --> 00:21:07.280]  我們作為基督徒應該是最清楚的
[00:21:07.280 --> 00:21:08.280]  清楚什麼呢
[00:21:08.280 --> 00:21:11.280]  是神賜了給我們
[00:21:11.280 --> 00:21:16.280]  比其他生物更加優越的一份禮物
[00:21:16.280 --> 00:21:22.280]  就是有最豐富表達力的語言
[00:21:22.280 --> 00:21:26.280]  我們可以用語言來表達感情
[00:21:26.280 --> 00:21:28.280]  表達藝術
[00:21:28.280 --> 00:21:31.280]  表達真理
[00:21:31.280 --> 00:21:37.280]  甚至是各樣的科學哲學
[00:21:37.280 --> 00:21:44.280]  更加可以表達對大自然和對神的讚美
[00:21:44.280 --> 00:21:47.280]  而不是用它來做武器
[00:21:47.280 --> 00:21:52.280]  你用它來作為利己的工具
[00:21:52.280 --> 00:21:55.280]  我們現在是不是
[00:21:55.280 --> 00:21:57.280]  我們最缺乏什麼呢
[00:21:57.280 --> 00:22:02.280]  最缺乏就是言語的誠實
[00:22:02.280 --> 00:22:07.280]  而最能夠扭轉這一切的理應
[00:22:07.280 --> 00:22:09.280]  是我們基督徒
[00:22:09.280 --> 00:22:12.280]  因為我們知道祂是從哪裡來
[00:22:12.280 --> 00:22:16.280]  我們知道神給我們一個這麼優秀的工具
[00:22:16.280 --> 00:22:19.280]  是做什麼的
[00:22:19.280 --> 00:22:24.280]  所以我們是不是都要深切反省
[00:22:24.280 --> 00:22:27.280]  我自己究竟有沒有在言語上
[00:22:27.280 --> 00:22:32.280]  發出真理 發出誠實
[00:22:32.280 --> 00:22:35.280]  發出愛與祝福的訊息
[00:22:35.280 --> 00:22:39.280]  以此來為了神所賦予我們
[00:22:39.280 --> 00:22:44.280]  在這個幽暗世界裡的一個很重要的任務
[00:22:44.280 --> 00:22:50.280]  還是繼續放縱自己的口舌
[00:22:50.280 --> 00:22:56.280]  以祂來發洩自己個人的情緒和憤怒的工具
[00:22:56.280 --> 00:22:59.280]  不過就算你不是基督徒
[00:22:59.280 --> 00:23:05.280]  你都已經有一件這麼寶貴的禮物
[00:23:05.280 --> 00:23:12.280]  你一樣可以利用它來為這個社會帶來更多的歡樂
[00:23:12.280 --> 00:23:18.280]  更多光明 更多正面的肯定
[00:23:18.280 --> 00:23:21.280]  我們一起祈禱
[00:23:21.280 --> 00:23:25.280]  我們還有一分鐘的時間去做一個反省
[00:23:25.280 --> 00:23:38.280]  究竟我們自己有沒有善用主賜給我們的言語
[00:23:38.280 --> 00:23:40.280]  我們一起祈禱
[00:23:40.280 --> 00:23:43.280]  親愛的天父上帝 我們感謝你
[00:23:43.280 --> 00:23:49.280]  你使我們成為比其他的物種更加優秀
[00:23:49.280 --> 00:23:56.280]  你賜給我們一個可以表達各種複雜思想的語言
[00:23:56.280 --> 00:24:01.280]  但是我們往往濫用了你賜給我們的舌頭
