
[00:00:00.000 --> 00:00:04.280]  可以在這裏和大家分享一場懸主的話語祝福大家
[00:01:06.080 --> 00:01:07.240]  丈夫要做些甚麼
[00:01:07.240 --> 00:01:09.440]  我不知道在座的丈夫
[00:01:09.440 --> 00:01:10.960]  或者太太都是
[00:01:10.960 --> 00:01:11.920]  妻子的身份
[00:01:11.920 --> 00:01:13.640]  你們覺得要做些甚麼
[00:01:13.640 --> 00:01:15.120]  因為我也是第一次做
[00:01:15.120 --> 00:01:16.680]  第一次結婚
[00:01:16.680 --> 00:01:17.360]  不懂的
[00:01:17.360 --> 00:01:18.720]  那就去探索
[00:01:18.720 --> 00:01:20.800]  原來最一定要做
[00:01:20.800 --> 00:01:22.040]  一點都不浪漫的
[00:01:22.040 --> 00:01:23.840]  就是做家務
[00:01:23.840 --> 00:01:26.600]  老婆煮的很明顯是丈夫洗的
[00:01:26.600 --> 00:01:29.600]  你們家裏的生態是不是都是這樣
[00:01:29.600 --> 00:01:31.560]  弱肉強食的生態
[00:01:31.560 --> 00:01:32.720]  我也是要拖地
[00:01:32.720 --> 00:01:33.680]  要去晾衣服
[00:01:33.680 --> 00:01:35.760]  要去處理家務
[00:01:35.760 --> 00:01:36.880]  當然深層一點來說
[00:01:36.880 --> 00:01:39.520]  就是我們互相去照顧對方
[00:01:39.520 --> 00:01:40.480]  屬靈的需要
[00:01:40.480 --> 00:01:41.800]  我們每晚都祈禱的
[00:01:41.800 --> 00:01:44.640]  我們會一起去分擔憂慮的
[00:01:44.640 --> 00:01:47.840]  所以我今天想說的是身份
[00:01:47.840 --> 00:01:51.320]  身份代表有些責任要做的
[00:01:51.320 --> 00:01:53.280]  身份代表有些期望
[00:01:53.280 --> 00:01:55.080]  你要去達到的
[00:01:55.080 --> 00:01:56.880]  今天就用尼希米
[00:01:56.880 --> 00:01:58.880]  這個聖經人物的事蹟
[00:01:58.880 --> 00:02:02.800]  幫我們去反思身份和重建
[00:02:02.800 --> 00:02:06.040]  我們開始前有個簡單的祈禱
[00:02:06.040 --> 00:02:07.160]  主愛祢多謝祢
[00:02:07.160 --> 00:02:08.400]  主愛是祢的恩典
[00:02:08.400 --> 00:02:09.720]  叫我們在這個地方
[00:02:09.720 --> 00:02:11.520]  去明白祢的話語
[00:02:11.520 --> 00:02:13.680]  願聖靈祢親自對我們說話
[00:02:13.680 --> 00:02:16.400]  讓我們在聖經裏面看見
[00:02:16.400 --> 00:02:17.640]  學習明白
[00:02:17.640 --> 00:02:20.200]  並且在今天香港這個處境
[00:02:20.200 --> 00:02:21.640]  我們去實踐出來
[00:02:21.640 --> 00:02:23.280]  主多謝祢,聽聽接下來的禱告
[00:02:23.280 --> 00:02:25.280]  奉主明求
[00:02:25.280 --> 00:02:27.240]  好,所以說一下尼希米記
[00:02:27.240 --> 00:02:29.040]  先說一下歷史背景
[00:02:29.040 --> 00:02:30.960]  尼希米,大家都應該認識
[00:02:30.960 --> 00:02:33.240]  也不是一個很冷門的聖經人物
[00:02:33.240 --> 00:02:34.400]  尼希米呢
[00:02:34.400 --> 00:02:36.720]  說到尼希米都會聯想到以斯拉
[00:02:36.720 --> 00:02:38.040]  他們兩個做了些甚麼呢
[00:02:38.040 --> 00:02:41.920]  就是分別回到耶路撒冷去重建
[00:02:41.920 --> 00:02:43.400]  在希伯來正典
[00:02:43.400 --> 00:02:45.120]  他們甚至是同一卷書的
[00:02:45.120 --> 00:02:47.280]  就是尼希米記和以斯拉記
[00:02:47.280 --> 00:02:48.160]  是同一卷書
[00:02:48.160 --> 00:02:49.600]  說的是同一個主題
[00:02:49.600 --> 00:02:51.200]  說的是同一件事
[00:02:51.200 --> 00:02:53.320]  有些同一件事的學習
[00:02:53.320 --> 00:02:54.760]  待會會說多一點
[00:02:54.760 --> 00:02:56.480]  我們就看一下背景經文
[00:02:56.480 --> 00:02:58.360]  讓我們去認識多些尼希米
[00:02:58.360 --> 00:03:00.000]  究竟他們重建了些甚麼
[00:03:00.000 --> 00:03:03.000]  我邀請大家一起讀一章一字四字
[00:03:03.000 --> 00:03:04.160]  我們大聲讀出
[00:03:04.160 --> 00:03:06.160]  1,2,3,起
[00:03:06.160 --> 00:03:10.480]  尼希米的言語如下
[00:03:10.480 --> 00:03:13.960]  「阿達舌西王二十年基斯留月」
[00:03:13.960 --> 00:03:16.400]  「我在書山城的宮中」
[00:03:16.400 --> 00:03:19.800]  「那時有我一個弟兄哈拿尼」
[00:03:19.800 --> 00:03:22.600]  「同著幾個人從猶大來」
[00:03:22.600 --> 00:03:25.520]  「我問他們那些被老歸回」
[00:03:25.520 --> 00:03:27.760]  「剩下逃脫的猶大人」
[00:03:27.760 --> 00:03:30.360]  「和耶路撒冷的光景」
[00:03:30.360 --> 00:03:31.960]  「他們對我說」
[00:03:31.960 --> 00:03:34.840]  「那些被老歸回剩下的人」
[00:03:34.840 --> 00:03:38.720]  「在猶大省遭大難受凌辱」
[00:03:38.720 --> 00:03:42.320]  「並且耶路撒冷的城牆拆毀」
[00:03:42.320 --> 00:03:44.680]  「城門被火焚燒」
[00:03:44.680 --> 00:03:49.520]  「我聽見者說就坐下哭泣悲哀幾日」
[00:03:49.520 --> 00:03:53.840]  「在天上的神面前禁食禱告」
[00:03:53.840 --> 00:03:55.360]  我們先讀到這裏
[00:03:55.360 --> 00:03:56.520]  這就是背景
[00:03:56.520 --> 00:03:59.840]  尼希米聽到有一個同胞
[00:03:59.840 --> 00:04:01.400]  跟他說在他家鄉
[00:04:01.400 --> 00:04:03.440]  在他國家發生的事
[00:04:03.440 --> 00:04:05.080]  他就去難過
[00:04:05.080 --> 00:04:07.560]  究竟有甚麼淒涼發生甚麼事
[00:04:07.560 --> 00:04:10.760]  我們再看早一點歷史
[00:04:10.760 --> 00:04:13.160]  究竟他們國家發生甚麼事
[00:04:13.160 --> 00:04:14.720]  話說如果我們認識的
[00:04:14.720 --> 00:04:16.680]  就是所羅門王之後
[00:04:16.680 --> 00:04:19.880]  就是蘇羅王 大衛王 所羅門之後
[00:04:19.880 --> 00:04:22.520]  以色列就分為南北兩國
[00:04:22.520 --> 00:04:24.800]  就是國家分裂了
[00:04:24.800 --> 00:04:26.760]  到在主前722年
[00:04:26.760 --> 00:04:30.560]  北國就被亞述一個外族所滅
[00:04:30.560 --> 00:04:32.080]  主前586年
[00:04:32.080 --> 00:04:34.480]  南國就被巴比倫所滅
[00:04:34.480 --> 00:04:37.920]  以色列國正式亡國
[00:04:37.920 --> 00:04:39.400]  亡國了之後
[00:04:39.400 --> 00:04:41.040]  打贏他們的巴比倫
[00:04:41.040 --> 00:04:44.680]  就將他們的財物 人力 佬去巴比倫
[00:04:44.680 --> 00:04:47.600]  你想像到的 難得打贏了這個國家
[00:04:47.600 --> 00:04:49.240]  當然拿了他們的財物
[00:04:49.240 --> 00:04:52.520]  不單止 還擄掠了他們的人才
[00:04:52.520 --> 00:04:55.040]  要吸收他們的知識 他們的技能
[00:04:55.040 --> 00:04:57.760]  當中有學問的人就被擄去
[00:04:57.760 --> 00:05:00.440]  包括我們認識的但爾利那些
[00:05:00.440 --> 00:05:02.440]  我們先看一張相片
[00:05:02.440 --> 00:05:05.200]  看看地圖
[00:05:05.200 --> 00:05:08.440]  巴比倫就是整個黃色的地區
[00:05:08.440 --> 00:05:11.760]  猶大國 耶路撒冷 以色列就是紅色
[00:05:11.760 --> 00:05:13.520]  左邊你看到
[00:05:13.520 --> 00:05:15.080]  最左邊那個叫地中海
[00:05:15.080 --> 00:05:17.480]  旁邊右邊一個紅色一疊
[00:05:17.480 --> 00:05:19.840]  就是耶路撒冷那邊
[00:05:19.840 --> 00:05:21.520]  他們被打敗仗
[00:05:21.520 --> 00:05:25.520]  你想像到他們的國力相差多遠
[00:05:25.520 --> 00:05:28.240]  這個紅色點和整個黃色地圖
[00:05:28.240 --> 00:05:31.040]  你一看就知道 根本沒得鬥
[00:05:31.040 --> 00:05:35.720]  可能粗略估計大概1/27的比例
[00:05:35.720 --> 00:05:37.800]  你對著一個這麼厲害的國家
[00:05:37.800 --> 00:05:38.520]  你怎麼鬥呢
[00:05:38.520 --> 00:05:40.040]  結果他們打敗仗
[00:05:40.040 --> 00:05:43.800]  就被俘虜到右邊一粒紅色黃色星星
[00:05:43.800 --> 00:05:47.600]  就是巴比倫的一個重點城市
[00:05:47.600 --> 00:05:49.080]  或者現在的首都
[00:05:49.080 --> 00:05:52.760]  就被擄到那裡去服侍他們
[00:05:52.760 --> 00:05:57.720]  要貢獻他們的知識 人力 學問
[00:05:57.720 --> 00:05:59.800]  而巴比倫是真的很厲害的
[00:05:59.800 --> 00:06:00.280]  為什麼呢
[00:06:00.280 --> 00:06:03.160]  剛才說北角被亞述另一個國家滅
[00:06:03.160 --> 00:06:05.920]  而巴比倫已經殲滅了亞述國
[00:06:05.920 --> 00:06:07.720]  他已經統治了那裡
[00:06:07.720 --> 00:06:09.920]  甚至是當時的霸主
[00:06:09.920 --> 00:06:13.480]  你想像到整個地區都是他們管治的
[00:06:13.480 --> 00:06:15.440]  不過多厲害的政權
[00:06:15.440 --> 00:06:17.440]  都會有倒下的一天
[00:06:17.440 --> 00:06:19.000]  我們看一下一張
[00:06:19.000 --> 00:06:21.320]  在公元前539年
[00:06:21.320 --> 00:06:23.920]  巴比倫就被波斯所滅
[00:06:23.920 --> 00:06:26.000]  這個地圖看到更加厲害
[00:06:26.000 --> 00:06:27.920]  就是剛才藍色圈著
[00:06:27.920 --> 00:06:29.800]  就是剛才巴比倫的範圍
[00:06:29.800 --> 00:06:32.360]  現在的黃色就是一個波斯
[00:06:32.360 --> 00:06:34.720]  一個再強大的帝國
[00:06:34.720 --> 00:06:36.760]  去殲滅了巴比倫
[00:06:36.760 --> 00:06:38.360]  所以在這個經文背景
[00:06:38.360 --> 00:06:41.480]  就是他們一個政權的改變
[00:06:41.480 --> 00:06:45.040]  經文一開始讀的亞達薩西王是誰呢
[00:06:45.040 --> 00:06:47.400]  就是波斯王的一個皇帝
[00:06:47.400 --> 00:06:50.320]  就是一個新的波斯王的皇帝
[00:06:50.320 --> 00:06:52.640]  他們正在經歷一個政權的改變
[00:06:52.640 --> 00:06:55.120]  明明他們是被巴比倫擄去的
[00:06:55.120 --> 00:06:56.320]  要做奴隸的
[00:06:56.320 --> 00:06:58.240]  但是巴比倫被滅了
[00:06:58.240 --> 00:07:01.600]  一個新的波斯帝國去統治他們
[00:07:01.600 --> 00:07:05.200]  而正正是因為這個新的波斯王去接管
[00:07:05.200 --> 00:07:06.240]  或者這麼說
[00:07:06.240 --> 00:07:08.200]  去統治他們的時候
[00:07:08.200 --> 00:07:11.240]  波斯王去取代了巴比倫
[00:07:11.240 --> 00:07:12.760]  他們隔年
[00:07:12.760 --> 00:07:15.400]  就是殲滅了巴比倫之後的第二年
[00:07:15.400 --> 00:07:19.200]  他們就允許那些猶太人回國去重建
[00:07:19.200 --> 00:07:20.480]  為什麼這麼搞笑呢
[00:07:20.480 --> 00:07:24.240]  原來波斯王很尊重他們的風土民情
[00:07:24.240 --> 00:07:26.360]  特別是一些宗教信仰
[00:07:26.360 --> 00:07:29.600]  所以他將所有巴比倫前一個帝國
[00:07:29.600 --> 00:07:32.560]  所俘虜回來的神像、人民
[00:07:32.560 --> 00:07:36.880]  都釋放分批給他們回到各自的國家
[00:07:36.880 --> 00:07:39.680]  去重建他們的地方
[00:07:39.680 --> 00:07:42.960]  所以他們被擄這麼多年之後
[00:07:42.960 --> 00:07:45.400]  他們終於可以分批回國了
[00:07:45.400 --> 00:07:46.720]  而他們分了幾批
[00:07:46.720 --> 00:07:48.240]  第一批我們可能熟悉的
[00:07:48.240 --> 00:07:49.800]  就叫做所羅巴伯
[00:07:49.800 --> 00:07:52.200]  而在所羅巴伯70年之後
[00:07:52.200 --> 00:07:53.720]  就是有以斯拉
[00:07:53.720 --> 00:07:55.080]  剛才說的其中一個
[00:07:55.080 --> 00:07:58.440]  以斯拉就是帶領第二批人回去重建
[00:07:58.440 --> 00:08:00.480]  但是都不是這麼順利
[00:08:00.480 --> 00:08:02.320]  在十幾年之後
[00:08:02.320 --> 00:08:05.160]  就到我們今天所說的尼希米
[00:08:05.160 --> 00:08:07.240]  他就發生一些事
[00:08:07.240 --> 00:08:09.160]  回去重建
[00:08:09.160 --> 00:08:11.320]  所以這個就是經文背景
[00:08:11.320 --> 00:08:12.760]  經文背景就是說
[00:08:12.760 --> 00:08:15.240]  尼希米無端聽到有個同胞
[00:08:15.240 --> 00:08:18.160]  回來跟他說我們回去重建
[00:08:18.160 --> 00:08:19.680]  但是很淒涼
[00:08:19.680 --> 00:08:21.280]  城門又被人燒
[00:08:21.280 --> 00:08:22.720]  又被人侵略
[00:08:22.720 --> 00:08:24.640]  就在這個背景前提下
[00:08:24.640 --> 00:08:29.720]  我們就進入我們今天正式經文第二章的經文
[00:08:29.720 --> 00:08:30.720]  再說多一點
[00:08:30.720 --> 00:08:32.680]  我們先看三至四節頭
[00:08:32.680 --> 00:08:35.880]  特別第四節我覺得他這樣說很好的
[00:08:35.880 --> 00:08:37.920]  他說坐下哭泣
[00:08:37.920 --> 00:08:39.440]  悲哀幾日
[00:08:39.440 --> 00:08:40.880]  禁食禱告
[00:08:40.880 --> 00:08:43.920]  這個是一個漸進式的哀動的行動
[00:08:43.920 --> 00:08:45.520]  我們看到尼希米
[00:08:45.520 --> 00:08:47.640]  他是一步一步
[00:08:47.640 --> 00:08:50.160]  越來越為他的國家去憂心
[00:08:50.160 --> 00:08:52.040]  為他的同胞去憂心
[00:08:52.040 --> 00:08:56.720]  為他們所面對淒涼的情況去哀傷
[00:08:56.720 --> 00:09:00.520]  特別當時的先師其中一個爾西傑
[00:09:00.520 --> 00:09:04.040]  他預言明明他講國家是會復興的
[00:09:04.040 --> 00:09:05.840]  他說神的靈吹氣
[00:09:05.840 --> 00:09:07.600]  枯骨就有活過來
[00:09:07.600 --> 00:09:09.480]  成為極大的軍隊
[00:09:09.480 --> 00:09:11.720]  但是這個復興的跡象
[00:09:11.720 --> 00:09:14.040]  跟他們現實所見的
[00:09:14.040 --> 00:09:16.480]  好像完全拉不上關係
[00:09:16.480 --> 00:09:18.880]  甚至一個很強烈的對比
[00:09:18.880 --> 00:09:21.080]  所以他們就很難過
[00:09:21.080 --> 00:09:23.920]  而偏偏尼希米這個名字
[00:09:23.920 --> 00:09:28.200]  原來意思就是叫耶和華安慰
[00:09:28.200 --> 00:09:29.440]  安慰什麼呢
[00:09:29.440 --> 00:09:31.440]  在這個這麼淒涼的情況
[00:09:31.440 --> 00:09:33.640]  究竟怎樣去安慰
[00:09:33.640 --> 00:09:36.280]  耶和華怎樣用他尼希米這個人
[00:09:36.280 --> 00:09:37.680]  去安慰他們呢
[00:09:37.680 --> 00:09:41.160]  所以我們就看今天的經文二章一至四節
[00:09:41.160 --> 00:09:44.880]  我再邀請大家同心讀出二章一至四節
[00:09:44.880 --> 00:09:46.360]  一二三起
[00:09:46.360 --> 00:09:50.320]  馬上見西王二十二年三月
[00:09:50.320 --> 00:09:52.560]  在我面前哀悼
[00:09:52.560 --> 00:09:55.040]  我拿起酒來奉給王
[00:09:55.040 --> 00:09:58.640]  我素來在王面前沒有受容
[00:09:58.640 --> 00:10:00.080]  王對我說
[00:10:00.080 --> 00:10:01.640]  你既沒有病
[00:10:01.640 --> 00:10:04.160]  為什麼面帶受容呢
[00:10:04.160 --> 00:10:05.720]  這不是別的
[00:10:05.720 --> 00:10:08.120]  必是你心中受煩
[00:10:08.120 --> 00:10:10.320]  於是我甚懼怕
[00:10:10.320 --> 00:10:11.720]  我對王說
[00:10:11.720 --> 00:10:13.360]  怨和萬歲
[00:10:13.360 --> 00:10:17.440]  我列祖所在的那城荒涼
[00:10:17.440 --> 00:10:19.640]  城門被火焚燒
[00:10:19.640 --> 00:10:22.480]  我豈能面無受容呢
[00:10:22.480 --> 00:10:23.840]  王問我說
[00:10:23.840 --> 00:10:25.520]  你要求什麼
[00:10:25.520 --> 00:10:28.240]  於是我密討天上的神
[00:10:28.240 --> 00:10:29.680]  我們先讀到這裏
[00:10:29.680 --> 00:10:32.360]  第一節他講到彌散月
[00:10:32.360 --> 00:10:37.240]  其實距離第一章所講的基斯留月是四個月之後
[00:10:37.240 --> 00:10:38.360]  簡單來說就是
[00:10:38.360 --> 00:10:41.320]  尼希米聽到他的同胞的慘情
[00:10:41.320 --> 00:10:44.360]  隔了四個月才發生這件事
[00:10:44.360 --> 00:10:45.680]  他才有行動
[00:10:45.680 --> 00:10:47.440]  為什麼呢 一會兒就會講
[00:10:47.440 --> 00:10:48.920]  而經文第一節講
[00:10:48.920 --> 00:10:50.800]  尼希米他是酒政
[00:10:50.800 --> 00:10:52.280]  我們看下一幅相
[00:10:52.280 --> 00:10:53.600]  酒政是什麼呢
[00:10:53.600 --> 00:10:55.440]  是一個很高職位的人
[00:10:55.440 --> 00:10:59.120]  他的職責就是為國王挑選美酒
[00:10:59.120 --> 00:11:00.920]  試酒和倒酒
[00:11:00.920 --> 00:11:03.240]  陪國王飲酒作樂
[00:11:03.240 --> 00:11:05.280]  陪國王消遣
[00:11:05.280 --> 00:11:07.160]  這個就是酒政的職責
[00:11:07.160 --> 00:11:08.400]  當然他有些技能
[00:11:08.400 --> 00:11:11.160]  他要懂得釀酒
[00:11:11.160 --> 00:11:12.640]  他要懂得分辨酒
[00:11:12.640 --> 00:11:15.680]  你覺得這份是不是一個很笨的工作
[00:11:15.680 --> 00:11:17.680]  有沒有人很想做這個酒政
[00:11:17.680 --> 00:11:19.120]  出賣了你了
[00:11:19.120 --> 00:11:21.080]  大家都喜歡喝酒的
[00:11:21.080 --> 00:11:23.440]  這個酒政一點都不簡單
[00:11:23.440 --> 00:11:24.080]  為什麼呢
[00:11:24.080 --> 00:11:26.640]  除了陪國王作樂
[00:11:26.640 --> 00:11:28.280]  令國王開心
[00:11:28.280 --> 00:11:31.960]  令酒的研製很成功之外
[00:11:31.960 --> 00:11:34.160]  他一個最主要的職責
[00:11:34.160 --> 00:11:37.520]  就是防範有人在酒裏下毒
[00:11:37.520 --> 00:11:38.440]  所以你一聽就知道
[00:11:38.440 --> 00:11:40.440]  這份工作不能做
[00:11:40.440 --> 00:11:43.320]  因為他要先讓國王試酒
[00:11:43.320 --> 00:11:46.240]  如果有內鬼在下毒
[00:11:46.240 --> 00:11:47.520]  他就應該酒政
[00:11:47.520 --> 00:11:49.840]  一定是先讓國王死
[00:11:49.840 --> 00:11:53.000]  所以通常做酒政的都是
[00:11:53.000 --> 00:11:54.720]  國王的親信
[00:11:54.720 --> 00:11:57.000]  他一定要很信任這個人
[00:11:57.000 --> 00:12:01.080]  他通常可能是一些王的貴就親戚
[00:12:01.080 --> 00:12:02.400]  可能是一些王叔
[00:12:02.400 --> 00:12:05.280]  可能是一些很親近的人
[00:12:05.280 --> 00:12:07.480]  一個很信任的人才能做酒政
[00:12:07.480 --> 00:12:10.680]  因為他要確保他不會毒死他
[00:12:10.680 --> 00:12:13.080]  他不會找一個三不識七的人做酒政
[00:12:13.080 --> 00:12:16.280]  因為可能他作反出賣我怎麼辦呢
[00:12:16.280 --> 00:12:19.160]  所以酒政一定要很可靠
[00:12:19.160 --> 00:12:23.240]  特別是在亞達士西王之前一期
[00:12:23.240 --> 00:12:25.680]  發生一些暗殺事件
[00:12:25.680 --> 00:12:29.280]  所以酒政這個職位更加重要
[00:12:29.280 --> 00:12:30.760]  我們繼續看第二節
[00:12:30.760 --> 00:12:33.240]  他講到面帶仇容
[00:12:33.240 --> 00:12:34.280]  很諷刺
[00:12:34.280 --> 00:12:36.560]  酒政的工作是甚麼
[00:12:36.560 --> 00:12:40.080]  是安排和國王去飲酒作樂
[00:12:40.080 --> 00:12:41.960]  一個盡責的酒政
[00:12:41.960 --> 00:12:43.600]  一個專業的酒政
[00:12:43.600 --> 00:12:46.320]  他不應該露出仇容
[00:12:46.320 --> 00:12:49.200]  你想像到你在服侍一個王
[00:12:49.200 --> 00:12:50.800]  你是陪他開心的
[00:12:50.800 --> 00:12:52.000]  你拿口拿面
[00:12:52.000 --> 00:12:54.960]  你怎樣令這個宴會開心呢
[00:12:54.960 --> 00:12:56.920]  說不定你家裡發生甚麼事
[00:12:56.920 --> 00:12:58.800]  說不定你塌樓
[00:12:58.800 --> 00:13:03.200]  你的工作就是要陪王去飲酒作樂
[00:13:03.200 --> 00:13:06.760]  所以面上帶著不尋常的仇容
[00:13:06.760 --> 00:13:08.240]  可能會被人誤會
[00:13:08.240 --> 00:13:09.880]  你會不會下了毒
[00:13:09.880 --> 00:13:12.080]  你會不會心神不寧
[00:13:12.080 --> 00:13:13.760]  因為你做了壞事
[00:13:13.760 --> 00:13:16.320]  所以你拿口拿面
[00:13:16.320 --> 00:13:21.040]  而李希米做了波斯王信任的酒政
[00:13:21.040 --> 00:13:23.480]  你想像到這條路一點都不容易
[00:13:23.480 --> 00:13:24.720]  如果你理解多一點
[00:13:24.720 --> 00:13:27.440]  剛才說李希米是奴隸之後的
[00:13:27.440 --> 00:13:29.440]  他在巴比倫出生
[00:13:29.440 --> 00:13:31.320]  即是當時波斯出生
[00:13:31.320 --> 00:13:34.600]  他是一個無名無分的人的後裔
[00:13:34.600 --> 00:13:38.720]  但是他能夠爬升做到酒政一個高官
[00:13:38.720 --> 00:13:43.720]  他一定很熟悉酒政這個職位的忌諱和責任
[00:13:43.720 --> 00:13:46.880]  他一定知道他不可以面帶仇容
[00:13:46.880 --> 00:13:51.840]  他一定要知道他就是為令王歡樂而存在
[00:13:51.840 --> 00:13:57.360]  不過當他聽到耶路撒冷的城門被毀之後
[00:13:57.360 --> 00:13:59.400]  隔了四個月
[00:13:59.400 --> 00:14:02.800]  四個月他的憂慮已經達到頂點
[00:14:02.800 --> 00:14:05.120]  他不能夠再隱藏
[00:14:05.120 --> 00:14:08.600]  他流露在臉上的
[00:14:08.600 --> 00:14:10.760]  在經文裡繼續下去
[00:14:10.760 --> 00:14:14.160]  王的回應是很直接的 第三節是這樣說
[00:14:14.160 --> 00:14:17.880]  你既沒有病 為什麼面帶仇容呢
[00:14:17.880 --> 00:14:21.760]  這不是別的 必是你心中愁煩
[00:14:21.760 --> 00:14:25.080]  這句對話發展下去可大可小
[00:14:25.080 --> 00:14:27.880]  正所謂伴君如伴婦
[00:14:27.880 --> 00:14:30.080]  伴婦 寄安
[00:14:30.080 --> 00:14:31.280]  伴君如寄安
[00:14:31.280 --> 00:14:33.840]  一個不小心激怒了王
[00:14:33.840 --> 00:14:36.320]  可能會被人拖出去斬
[00:14:36.320 --> 00:14:39.000]  所以我們又代入一下李希米
[00:14:39.000 --> 00:14:41.560]  李希米其實聽到這個消息
[00:14:41.560 --> 00:14:43.280]  你幻想你真的是李希米
[00:14:43.280 --> 00:14:44.880]  你是一個奴隸之後
[00:14:44.880 --> 00:14:48.960]  你爬升到做到酒政 做到高官
[00:14:48.960 --> 00:14:50.720]  他大可以覺得
[00:14:50.720 --> 00:14:53.200]  我只不過是一個小小百姓
[00:14:53.200 --> 00:14:55.680]  我做不到什麼 你想我怎樣
[00:14:55.680 --> 00:14:58.200]  甚至他可以享受現況
[00:14:58.200 --> 00:15:01.480]  難得給王重用 做官
[00:15:01.480 --> 00:15:02.880]  高薪厚職
[00:15:02.880 --> 00:15:05.640]  不用再做奴隸 不用去捱
[00:15:05.640 --> 00:15:09.000]  他可以安享晚年 不知多好
[00:15:09.000 --> 00:15:12.920]  不過李希米憑著他自己的身份
[00:15:12.920 --> 00:15:15.000]  向波斯王進諫
[00:15:15.000 --> 00:15:17.120]  稟告以色列的苦情
[00:15:17.120 --> 00:15:19.160]  就好像剛才所說
[00:15:19.160 --> 00:15:22.360]  李希米這個動作其實很冒險
[00:15:22.360 --> 00:15:25.480]  向王要求重建耶路撒冷
[00:15:25.480 --> 00:15:28.360]  包括重建城牆
[00:15:28.360 --> 00:15:31.240]  重建城牆是一個軍事活動
[00:15:31.240 --> 00:15:34.480]  甚至可以視為一個政治活動
[00:15:34.480 --> 00:15:38.680]  可能王會覺得你是不是想造反
[00:15:38.680 --> 00:15:40.800]  而李希米很清楚
[00:15:40.800 --> 00:15:44.400]  波斯王曾經停止耶路撒冷
[00:15:44.400 --> 00:15:45.400]  重建城牆的事
[00:15:45.400 --> 00:15:48.200]  就是他之前兩批人回去的時候
[00:15:48.200 --> 00:15:50.440]  因為在李希米之前15年
[00:15:50.440 --> 00:15:54.160]  在埃及有一件很嚴重的叛亂事件
[00:15:54.160 --> 00:15:56.320]  他們去密謀造反
[00:15:56.320 --> 00:15:59.440]  要想脫離波斯王的統治
[00:15:59.440 --> 00:16:04.440]  而那一刻李希米竟然大膽要求波斯王
[00:16:04.440 --> 00:16:10.520]  要求他允許重新開展重建城牆的工作
[00:16:10.520 --> 00:16:11.280]  很諷刺
[00:16:11.280 --> 00:16:14.480]  你知道你要求一個統治你的君主
[00:16:14.480 --> 00:16:18.280]  去讓你建一個城牆去抵禦外敵
[00:16:18.280 --> 00:16:19.720]  知道是很冒險的
[00:16:19.720 --> 00:16:22.720]  所以李希米可能就是策劃了4個月
[00:16:22.720 --> 00:16:24.960]  他才採取行動
[00:16:24.960 --> 00:16:27.360]  而他在這個這麼關鍵的時間
[00:16:27.360 --> 00:16:29.600]  他沒有協長 他沒有退縮
[00:16:29.600 --> 00:16:32.280]  他憑著他的身份
[00:16:32.280 --> 00:16:34.680]  憑著上帝給他的勇氣
[00:16:34.680 --> 00:16:36.160]  給他的信心
[00:16:36.160 --> 00:16:38.760]  去斗膽去進鑒
[00:16:38.760 --> 00:16:41.720]  結果 結果都是很好
[00:16:41.720 --> 00:16:47.680]  就是波斯王看到李希米對同胞憂傷的情去打動
[00:16:47.680 --> 00:16:49.800]  我們又再看一些四字經文
[00:16:49.800 --> 00:16:52.920]  其實這四字經文很巧妙
