
[00:00:00.000 --> 00:00:02.000]  張天鳳,我們感謝祢
[00:09:58.840 --> 00:10:18.600]  多過五千人,很多的,那耶穌在這裡做什麼呢?那些門徒見到這麼多人聽耶穌說話,說著說著,說著天國的道理的時候,說到差不多,要吃飯了,其實那些門徒都很聰明的,很聰明的,那些門徒在說什麼呢?
[00:10:20.120 --> 00:10:37.560]  第十二節,我讀給大家聽,日頭快要平西,十二個門徒來對他說,這個他就是耶穌,請叫眾人散開,他們好往四面鄉村裡去借宿找吃的,因為我們這裡是野地。
[00:10:38.840 --> 00:11:04.120]  那些門徒很聰明,從管理的角度來講,這裡周圍荒山野嶺,沒有東西吃,沒有房子住,日頭平西就是太陽下山了,黃昏就快天黑了,如果那些人不走呢,就在這裡齋過夜了,齋過夜就是餓著肚子,又沒有遮沒有掩,在荒山野嶺過夜了。
[00:11:04.120 --> 00:11:17.480]  其實你說那些門徒對那些人好不好呢?其實都好的,不過我在想為什麼耶穌在那裡要行一個神蹟,用五餅兒餵飽了五千人,甚至更多的人呢?
[00:11:17.480 --> 00:11:43.000]  因為你想想,我們現在吃一個飯要多少錢?去茶餐廳,四十塊,最起碼,通脹得很厲害,四十塊餵飽五千人,要多少錢?昨天有人告訴我,好像是二十萬,四十塊,四十乘五千,二十萬。
[00:11:43.000 --> 00:12:08.680]  你想想,當時的村莊的規模,有沒有哪條村子可以突然之間五千人進去,然後可以餵飽那些人呢?都很難,所以耶穌就在那裡,看到那裡的人的需要的時候,就去,就做了,用他所擁有的能力,去將那五千人餵飽。
[00:12:08.680 --> 00:12:30.320]  其實在馬可芬的版本裡面,在講這件事,在五餅兒的事件裡面,還加了一句話,就是說耶穌看到這幫人,好像沒有牧人的羊一樣,就連吻他們,就連吻他們。
[00:12:30.320 --> 00:13:00.280]  所以頂智妹,我想講的第一件事,耶穌對我們的刺激是什麼呢?對那幫門徒的刺激是什麼呢?他不單止關切人靈魂的得救,其實耶穌本身也是很關切人的生命裡面各種不同的需要的狀態,所以頂智妹,今天我們說我們去到社區的上面,我們去到不同的地方,去為主傳福音,為主作見證的時候,
[00:13:00.280 --> 00:13:26.280]  我們對人的關切是怎麼樣的呢?除了我們很慣常,我們去報道,我們去向人傳福音,我們告訴別人,哇,信耶穌很好呀,這個是真的,因為我們都經歷過嘛,是不是,但是其實我們對我們所接觸的那些對象,他們在生命裡面那些肉身的需要,
[00:13:26.280 --> 00:13:55.280]  我們能不能夠分享到耶穌對人的那種憐憫呢?我覺得主給我們的那個刺激是告訴我們,我們去到接觸這個世界的人,我們要將人帶到耶穌面前,他們不單止經歷那個福音的好處,更加是經歷他們肉身上的那個需要的好處,其實兩者是沒有衝突的,沒有矛盾的。
[00:13:55.280 --> 00:14:22.280]  不過如果我們側了一邊,其實就好像不是很完全了。耶穌做給那些門徒看,讓那些門徒繼續按照祂的做法去做,這個對我們來說是另一個刺激。所以今天無論我們去啟程,我們去深水埗,或者我們走在街上,其實我們見到人的需要的時候,其實我們都可以隨時行動。
[00:14:22.280 --> 00:14:44.280]  我真的鼓勵大家,我們真的可以試試做的,不過問題是我們夠不夠膽,我相信你隨時都會見到有需要的人,不要說陌生人,其實在你身邊很多朋友同事裡面,你都會見到有人有需要。
[00:14:52.280 --> 00:15:09.280]  我覺得坦白說,我知道我太太不喜歡我這樣說,不過我還是要說一下。因為我覺得我太太做得好一點,為什麼呢?她是這樣的,她在街上見到人,她見到有人有需要,她就不理了,衝過去就會幫忙了。
[00:15:22.280 --> 00:15:51.280]  當時的場面就非常之尷尬了,那怎麼辦呢?跑快一點,等我來,我就拉住了。其實如果我們不幫忙的話,我想那個太太都挺辛苦的,我們在哪裡見到她呢?
[00:15:51.280 --> 00:16:09.280]  我們見到她呢,其實就在大概近著上面,這座慈雄山上面的學校村附近見到她,那時候還在上車,然後她還要拉到下車去了另一邊,這樣才叫做去到目的地。
[00:16:09.280 --> 00:16:28.280]  坦白說,我想我的體力也不差的,我拉住那東西的時候,我都覺得很重的。事實上我不知道我太太跟她談了什麼,不過我覺得這也是一個美好的見證。
[00:16:28.280 --> 00:16:51.280]  所以,靖姐妹,其實我們可以隨時都做的,我們隨時都可以像耶穌那樣做的,我們有沒有做呢?第二件事我想說的是,其實在當時耶穌做這些事情的過程裡面,有很多人出現在耶穌的身邊的,但是每一個人見到耶穌的這些舉動,見到門徒的這些舉動的時候,反應都是很不同的。
[00:16:51.280 --> 00:17:16.280]  我不知道當耶穌進入你的生命裡面的時候,你的反應是怎麼樣的呢?我們來看看一些人物,第一個人,在當時來說他是很有權有勢的,在哪裡呢?第七節,我們一起讀,第七到第九節。
[00:17:16.280 --> 00:17:22.280]  這裡說的是一個人,分封的王希律,我們一起讀,第七到第九節,預備,一二起。
[00:17:47.280 --> 00:18:04.280]  這個分封的王希律,分封的意思是當時羅馬帝國管治下,希律被分派到加利利那個地方作王,他管的那個地方,耶穌是從加利利出來的,所以某個程度上耶穌也是他管的。
[00:18:04.280 --> 00:18:17.280]  這個分封的王聽到耶穌做了很多事情,包括剛才那些醫病,趕鬼,行神蹟,講天國的道理,他心裡就覺得這是什麼人,這是什麼水呢?
[00:18:17.280 --> 00:18:37.280]  有人就告訴你,這個可能是施洗約翰,這個約翰就是施洗約翰,有人說他是以利亞,在猶太人的傳統文化裡面,以利亞是沒有死的,聖經也是這樣記載的,是沒有死的,因為他是直接被神接走了。
[00:18:37.280 --> 00:18:50.280]  所以他們經常都相信以利亞是會再回來的,他們就說耶穌是不是那個以利亞呢?還有人說是古代一個先知,又復活了。
[00:18:50.280 --> 00:19:04.280]  但是希律的回答是怎樣呢?應該不是施洗約翰,因為施洗約翰已經被我斬了,這件事不說了,因為這是歷史的事件。
[00:19:04.280 --> 00:19:19.280]  但是他心裡就很疑惑,耶穌是一個什麼人呢?他來這個世上其實是做什麼的呢?聖經就說,他很想見他,他很想見他,大家有沒有想過為什麼他想見他?
[00:19:19.280 --> 00:19:46.280]  有沒有想過為什麼希律想見耶穌?請耶穌為他祈禱?想聽天國的道理?其實這裡沒有說的,不過到了路加芬23章的時候,到耶穌被捉拿之後,拿去審的時候,在比拉多的手上的時候,比拉多知道希律想見耶穌,
[00:19:46.280 --> 00:20:14.280]  請了希律來見耶穌,聖經就記載什麼呢?原來希律見到耶穌的時候,想他行一個神蹟給他看,結果有沒有呢?沒有他期望的神蹟出現,然後希律和他的那幫兵,聖經的記載就是說,去戲弄耶穌。
[00:20:14.280 --> 00:20:37.280]  其實希律有沒有見到神蹟呢?如果希律再過一點點時間,他將會見到一個神蹟,這個神蹟是什麼呢?是若拿的神蹟,聖經說若拿的神蹟是會見到的,這個若拿的神蹟是什麼呢?
[00:20:37.280 --> 00:21:06.280]  就是耶穌自己被釘在十字架上,受死,埋葬,然後第三天復活,這個神蹟,其實希律是有機會見到的,不過當他期待的那些耶穌可以行的神蹟,他見不到的時候,他可能很失望,他可能覺得耶穌也不奈如此,既然他被人捉了,就趁機戲弄他一番。
[00:21:06.280 --> 00:21:26.280]  但是,如果希律留心,真心去追尋耶穌所行的神蹟的意義是什麼,他有機會真的明白耶穌從死裡復活的神蹟的意義是什麼,但是最後他沒有,最後他沒有。
[00:21:26.280 --> 00:21:42.280]  所以今天我們在我們的生命裡面,你對耶穌有什麼期望呢?你會不會很期望我們的主按照我們的心意在你的生命裡面行一個神蹟給你看呢?
[00:21:42.280 --> 00:22:07.280]  哇,主啊,如果祢醫治我某某某,我就真的很信祢了,有沒有呢?其實這樣也可以的,不過我想說,我們跟神的關係不只是這樣,其實我們真的可以求的,我們真的可以去渴望神蹟出現的,
[00:22:07.280 --> 00:22:23.280]  因為神蹟的背後,我們知道行這個神蹟的不是我們,是上帝,其實是可以的,不過,如果我們好像希律的心態,我們見一下,哇,好像很厲害,那我們就像什麼呢?
[00:22:23.280 --> 00:22:43.280]  像新年看煙花,你覺得奇怪嗎?哇,好期待啊,哇,讓你看看,啪啪,放完一大輪之後,噢,好耶,然後呢?噢,去吃飯了,去玩了,去怎樣呢?
[00:22:43.280 --> 00:23:02.280]  耶穌今天可不可以在我們生命裡面行神蹟呢?可以的,不過行完神蹟之後,你的反應是怎樣呢?祂對你的生命有什麼刺激呢?這些東西,你可能都經歷過神在你生命裡面所做的奇妙的作為,但是這些作為對你來說有什麼意義呢?
[00:23:02.280 --> 00:23:29.280]  是不是使你更加倚靠神呢?是不是使你更加能夠明白神的大能,而你帶著這個大能去祝福更多的人呢?我們要想這件事,這個是希律,然後我們再看另一段經文,在第37節,第37節,
[00:23:29.280 --> 00:23:36.280]  我們在這裡讀43節好嗎?這是另一個故事來的,好,我們預備,1,2,起。
[00:24:00.280 --> 00:24:17.280]  我求過你們的門徒,把鬼趕出去,他們卻是不能,耶穌說,我愛這又不信又活逆的世代也,你愛在你們這裏,忍耐你們,要到幾時呢?將你們以至大道者裏來吧。
[00:24:17.280 --> 00:24:31.280]  正來的時候,鬼把他摔倒,叫他重重的抽風,耶穌就斥責那污鬼,把孩子治好了,交給他父親,眾人都猜疑是神的大能。
[00:24:31.280 --> 00:24:53.280]  好,夠夠夠,到43節。這裏是說,其實第二天,即是說,耶穌和門徒上了山,變樣之後的第二天,就下山了,下了山就發生什麼事呢?因為很多人都知道耶穌能夠趕鬼,醫病,有能力,能夠行神蹟,就很多人在山裏等著他。
[00:24:53.280 --> 00:25:09.280]  嘩,其實都幾有明星feel,很多人在山裏迎接耶穌,很多人,但很多人裏面,有一個人很大聲地喊,喊什麼?
[00:25:09.280 --> 00:25:36.280]  他說,夫子,即是老師,老師,請你救我的兒子,我的兒子做什麼?被鬼附,而且這裏聖經說,這個兒子是獨生的兒子,只有一個,在眾人裏面,很大聲地喊,他很肉緊,你不要想當時的眾人,好像我們這裏現在這麼安靜,可能個個都想耶穌幫他,所以才來,特別大聲喊。
[00:25:36.280 --> 00:26:04.280]  然後這個人的情況,這個獨生子的情況是什麼呢?就被鬼抓住,而且有些症狀,抽風,抽風可能是不自然的抽筋,好像我們中國人所說的,有一點點肺癌,或者是癲癇的那種症狀,並且口吐白沫,嘩,其實都幾可怕的,你看到這個形狀的人,其實都幾驚嚇的。
[00:26:04.280 --> 00:26:31.280]  如是者,最後大家看到結果,耶穌做什麼?就是戚扎那隻鬼,叫那隻鬼出來,治好了小朋友,把小朋友交回給他的爸爸,然後聖經沒有記載這對父子之後的生命是怎樣。
[00:26:35.280 --> 00:27:03.280]  如果你經歷神在你的生命裏面,帶來生命的醫治,不知道你的反應是怎樣的呢?我們常常都會尋求神的幫助,因為我們有需要,我們有艱難,我們有軟弱,我們都會祈禱求主幫我們去面對,好像剛才我們這樣,這樣是不是不好的呢?不是,是好的,因為你會經歷主。
[00:27:04.280 --> 00:27:32.280]  但是我們不知道這對父子最後會怎樣,最後有沒有信耶穌,有沒有跟隨耶穌,但是如果我們的生命,我們跟神的關係,我們只是維持在這個,主啊,你幫我吧,你幫我吧,在有需要的日子,我們才來求民主的話,我們就會成為那個只是求幫助的一個信徒生命。
[00:27:34.280 --> 00:28:00.280]  其實如果我們這樣,某個程度我們都可能將耶穌偶像化的,早一兩個禮拜,香港有很多人問人借東西,借什麼?借褲子,借褲子,有人借三千萬,有人借兩億。
[00:28:05.280 --> 00:28:33.280]  你有沒有問耶穌借東西呢?不是,我們不會借的,我們不會問耶穌借的,因為耶穌是不借的,耶穌是給的,耶穌是無條件給的,我們哪用借呢?但是你有沒有問耶穌拿東西呢?有啊,我們有問耶穌拿東西的,我們經常求平安就是拿東西,我們求祝福就是拿東西,行不行?
[00:28:34.280 --> 00:28:51.280]  有沒有叫我們還?沒有的,沒有叫我們還的,所以我們不需要還神的,我們中國人很喜歡還神的,我們不需要還神的,不過,弟兄姊妹,我們有沒有回應神的愛呢?
[00:28:54.280 --> 00:29:17.280]  如果我們沒有,如果我們不明白神對我們的心意,其實祂不是只想我們得幫助那麼簡單,其實神對我們的心意是想我們常常在祂的愛裡面,生命能夠興起,能夠進入那個豐盛的裡面,所以耶穌祂說祂來是什麼?是叫人得生命,並且什麼?得的是一個更豐盛的生命。
[00:29:18.280 --> 00:29:32.280]  所以弟兄姊妹,我們的生命只停留在問耶穌拿東西的那個情況裡面,我們不能夠進入那個豐盛的裡面,我們不能夠明白神對我們這個生命有什麼心思意念,有什麼使命要給我們。
[00:29:33.280 --> 00:29:55.280]  剛才我們敬拜,很好,我們在說一件事,我們領受的是一個爸爸和兒女的關係,其實我們不是一個奴僕,所以弟兄姊妹,其實我們的爸爸是極想我們進入那種豐盛,進入和他同在的那種狀況。
[00:29:57.280 --> 00:30:19.280]  所以弟兄姊妹,我們的生命今天,耶穌在我們裡面的時候,我們不只是去拿那個幫助,拿那個好處那麼簡單,其實我們可以和我們的主同行,我們可以和我們的主一起為神的每一樣東西,一起去努力。
[00:30:20.280 --> 00:30:33.280]  你會見到,不單止你得幫助,你會見到很多人得幫助,你會見到很多生命,因為你與耶穌同行,他們會見到,他們會認識耶穌。
[00:30:34.280 --> 00:30:50.280]  所以今天我們無論去到哪裡,我們去到啟程,我們去到任何的地方,去到你上班的地方,去到你的家,去到你的親族裡面,其實我們都可以被人見到耶穌與我們同在。
[00:30:51.280 --> 00:31:08.280]  這裏有班人叫眾人,四十三節那句話,眾人都詫異神的大能,這裏說的是什麼?原來當耶穌的能力顯出來的時候,其他人是會詫異的,哇,耶穌好厲害呀。
[00:31:09.280 --> 00:31:23.280]  今天耶穌可不可以在你生命裏面讓祂的大能顯出來,讓人見到,不是見到你很厲害,其實我們誰很厲害,沒有人很厲害,不過耶穌在我們生命裏面,別人見到什麼?耶穌很厲害,行不行呢?
[00:31:23.280 --> 00:31:32.280]  你信不信耶穌可以令你被人見到,背後令你很厲害的神就是祂自己,行的嘛,是不是?
[00:31:33.280 --> 00:31:42.280]  最後我想講一班人,這班人叫門徒,不知道你認不認同你是門徒呢?
[00:31:42.280 --> 00:31:59.280]  剛才第一第二節我們讀的時候,耶穌就叫了那十二個門徒來,我想講耶穌不止十二個門徒,其實耶穌有很多門徒,包括以前有些跟開施洗約翰的那些人,就轉為跟了耶穌,這個聖經有講的。
[00:32:00.280 --> 00:32:13.280]  所以其實耶穌有很多門徒,不過那十二個是最貼近他一起生活的,而且十二個裏面有三個是更加親近的,所以就帶了他上山禱告。
[00:32:14.280 --> 00:32:30.280]  那這班門徒,其實你覺得耶穌的門徒行不行呢?其實開頭也不是很行的,我們看一些聖經你就知道了。
[00:32:44.280 --> 00:33:04.280]  門徒也同他的在那裡,耶穌問他們說,誰人說我是誰,他們說,有人說是施洗的約翰,有人說是以利亞,還有人說是古時一個先知又活了,耶穌說,你們說我是誰,彼得回答說,是神所立的基督。
[00:33:05.280 --> 00:33:26.280]  這裏耶穌禱告的時候就問那班門徒,究竟那些人說我是誰,可能當時已經是非常流行,有很多人在說耶穌是誰,所以那班門徒的答案和希律問的問題的答案是一模一樣的。
[00:33:27.280 --> 00:33:35.280]  周圍的人都在說耶穌是誰,可能是施洗的約翰,可能是以利亞,可能是古時的先知又復活了。
[00:33:36.280 --> 00:34:01.280]  耶穌說,這個標準答案我已經知道了,究竟你們和我這麼親近的人,你們告訴我,你們覺得我是誰,沒有人回答,只有一個人回答,就是彼得。彼得,不知道是不是代言人,大佬,所以代答。
[00:34:02.280 --> 00:34:20.280]  彼得回答說,是神所立的基督。彼得回答有沒有錯?其實沒有錯,是對的,這個答案是對的。基督的意思就是尼賽亞的意思,就是來拯救和復興以色列國的那個人,是對的,他答對了。
[00:34:21.280 --> 00:34:42.280]  不過,你再看下去的時候,無論是彼得或者其他的門徒,當耶穌繼續在地上一直活動的時候,去到最後,耶穌被人抓之前,大家有沒有印象呢?
[00:34:43.280 --> 00:34:59.280]  當耶穌在赫西瑪利亞祈禱之前,祈禱之前,祂就跟那些門徒說,我將要被人抓了,又是彼得說話。彼得說了什麼?
[00:35:00.280 --> 00:35:23.280]  耶穌說,老師,如果你被人抓,就算你死了,我也要跟著你。耶穌怎麼回答?說句雞叫二仙,你要三次不認我。彼得還沒有相信,他覺得不會的,我怎樣都會跟著你,死都會跟著你。
[00:35:24.280 --> 00:35:39.280]  到最後,聖經有些形容非常好,我覺得很正,正在他很描繪彼得的慘,到他第三次不認耶穌的時候,雞就叫了。
[00:35:40.280 --> 00:35:59.280]  有一個場景就是耶穌剛剛看到彼得,彼得即時的反應是什麼?哭,非常哭,不知道他為什麼哭,我想他裡面肯定有很多的悔疚,有很多的悔疚。
[00:36:00.280 --> 00:36:16.280]  這個是彼得,其實彼得很多時候,他作為很緊貼耶穌的一個門徒,他真的不知道自己在做什麼,他好像不明白,或者搞得不清楚,不過他有一個好處是什麼?
[00:36:17.280 --> 00:36:36.280]  不明白,不過照做,照跟,我們會不會這樣呢?我們現在好像經常都搞清楚,搞清楚,搞清楚。很有趣的,我們再看一段經文,第三十三節,我讀給大家聽,第三十三節。
[00:36:37.280 --> 00:36:55.280]  二人正要和耶穌分離的時候,這個二人是說登山變相的時候,見到摩西和以利亞這兩個人,二人正要和耶穌分離的時候,彼得對耶穌說,夫子,我們在這裏真好,可以搭三座棚,一座為你,一座為摩西,一座為以利亞。
[00:36:56.280 --> 00:37:22.280]  然後聖經有一句這樣的說話,他卻不知道所說的是什麼,他都不知道自己在說什麼,總之去到那個場景,又興奮又害怕,很多心裏面的反應,然後隨口說了一句,老師,我們在這裏為你搭三座棚,其實我經常都在想,為什麼要搭棚呢?
[00:37:23.280 --> 00:37:39.280]  打算在那裏長住,還是剛好是住棚節呢?所以搭三座棚,又不是搭祭壇,在那裏獻祭也好,其實他自己要做什麼,他自己都不太清楚,不知所措,無厘頭地說出來。
[00:37:53.280 --> 00:38:16.280]  聖經宣告過兩次,他要被捉拿,他要受死,他要完成他生命裏面的使命,但是那些門徒好像都不是很明白,甚至去到後期,稍後一點的時候,當耶穌被捉之後,聖經說那些門徒做什麼?
[00:38:17.280 --> 00:38:36.280]  除了比特在哈薩馬利園,當那些兵兵來捉耶穌的時候,他做了一個舉動,就是拔刀出來劈柳之外,其他人全部走了,好像不再跟進。
[00:38:37.280 --> 00:38:51.280]  如果從這個角度來說,其實耶穌的門徒的質素都是一般般的,你覺不覺得?其實說真的,我們的質素都是一般般的,你覺不覺得?
[00:38:52.280 --> 00:39:19.280]  其實我們遇到艱難的時候,有時候都會想,不如退下吧,不要這樣搞了,不知道是不是這樣,但是如果你再看比特的生命,在他悔疚過後,當他意興闌珊要回去打魚的時候,耶穌向他顯現,在海邊向他顯現。
[00:39:20.280 --> 00:39:40.280]  如果你再看《約翰福音》最後的部分,你會看到當耶穌有些舉動一做出來的時候,比特很快就知道那個是誰,是主,然後就很快就上岸去見耶穌。
[00:39:41.280 --> 00:39:59.280]  我覺得比特對主的敏感是非常重要的,這種敏感是叫他再一次能夠被主去塑造他的生命,去興起他的生命。
[00:40:00.280 --> 00:40:15.280]  弟妹,最後比特你會看到,當他再一次被主的說話去激勵,被主的說話去安慰,甚至再一次被主呼召的時候,他的生命就很不同。
[00:40:16.280 --> 00:40:39.280]  如果你再看史達林傳,當他在西門的家,原本想睡午覺,但是睡著睡著收到從天上而來的訊息,就是有一塊布下來,裡面包含了猶太人認為不潔的物件,那些食物,然後神就叫他們吃了它。
[00:40:40.280 --> 00:40:57.280]  那是在說什麼呢?原來當他敏感上帝對他的呼召,對他的教導的時候,連他個人的生命規範都可以打破。
[00:40:57.280 --> 00:41:08.280]  今天我們有沒有一些習慣,我們今天有沒有一些屬靈裡面的框框,其實我們是不能夠打破的呢?
[00:41:09.280 --> 00:41:19.280]  你有沒有留意主在這些環節裡面有沒有帶你去擴闊你,以至你能夠去打破你那個屬靈的框框呢?
