
[00:00:00.000 --> 00:00:03.000]  大興姐妹平安,我們先低頭禱告
[00:03:20.000 --> 00:03:23.000]  今天我們首先第一講
[00:03:23.000 --> 00:03:26.000]  就是講《老家福音》第9章
[00:03:26.000 --> 00:03:30.000]  第51至到第62節
[00:03:30.000 --> 00:03:33.000]  很可能你都讀過《老家福音》
[00:03:33.000 --> 00:03:34.000]  不止一次
[00:03:34.000 --> 00:03:36.000]  《老家福音》都是一卷
[00:03:36.000 --> 00:03:39.000]  都頗長的一卷的福音書
[00:03:39.000 --> 00:03:43.000]  有24章的應該
[00:03:43.000 --> 00:03:46.000]  《老家福音》有24章的時候
[00:03:46.000 --> 00:03:48.000]  但是可能你都沒有留意
[00:03:48.000 --> 00:03:52.000]  原來《老家福音》寫的方法
[00:03:52.000 --> 00:03:56.000]  是講到一段很長的
[00:03:56.000 --> 00:04:01.000]  主耶穌上十字架的歷程
[00:04:01.000 --> 00:04:03.000]  在《老家福音》第9章
[00:04:03.000 --> 00:04:05.000]  第51節就已經講過
[00:04:05.000 --> 00:04:08.000]  耶穌被接上升的日子將到
[00:04:08.000 --> 00:04:14.000]  他就定義向耶路撒冷去
[00:04:14.000 --> 00:04:15.000]  剛才講的《老家福音》
[00:04:15.000 --> 00:04:17.000]  是有24章的
[00:04:17.000 --> 00:04:20.000]  但是在第9章的時候
[00:04:20.000 --> 00:04:22.000]  就已經開始說
[00:04:22.000 --> 00:04:25.000]  主耶穌定義去耶路撒冷
[00:04:25.000 --> 00:04:27.000]  似乎在《老家福音》
[00:04:27.000 --> 00:04:29.000]  寫的方式的時候
[00:04:29.000 --> 00:04:31.000]  他想表達就是
[00:04:31.000 --> 00:04:33.000]  在第9章之後
[00:04:33.000 --> 00:04:35.000]  耶穌基督就是
[00:04:35.000 --> 00:04:41.000]  向著十字架的路程進發
[00:04:41.000 --> 00:04:43.000]  在向著十字架的路程當中
[00:04:43.000 --> 00:04:44.000]  進發的時候
[00:04:44.000 --> 00:04:46.000]  發生了什麼事呢
[00:04:46.000 --> 00:04:48.000]  我們一邊讀《老家福音》
[00:04:48.000 --> 00:04:50.000]  一邊看
[00:04:50.000 --> 00:04:55.000]  今天我們就思想這段經文
[00:04:55.000 --> 00:04:58.000]  在主耶穌上十字架的路程
[00:04:58.000 --> 00:05:00.000]  那段描述的時候
[00:05:00.000 --> 00:05:02.000]  剛才講到第51章
[00:05:02.000 --> 00:05:04.000]  有一個字
[00:05:04.000 --> 00:05:06.000]  是很特別的來使用
[00:05:06.000 --> 00:05:10.000]  說耶穌被接上升的日子將到
[00:05:10.000 --> 00:05:12.000]  被接上升當然是
[00:05:12.000 --> 00:05:14.000]  上十字架
[00:05:14.000 --> 00:05:17.000]  受死埋葬復活升天
[00:05:17.000 --> 00:05:19.000]  但是他用這個字就說
[00:05:19.000 --> 00:05:23.000]  他就定義向耶路撒冷去
[00:05:23.000 --> 00:05:27.000]  定義這個字在這裡是很強調的
[00:05:27.000 --> 00:05:29.000]  定義的意思就是
[00:05:29.000 --> 00:05:31.000]  他面如堅石
[00:05:31.000 --> 00:05:35.000]  這樣向著那個方向去
[00:05:35.000 --> 00:05:39.000]  不知道你有沒有想過
[00:05:39.000 --> 00:05:43.000]  一個人去面對著死亡的時候
[00:05:43.000 --> 00:05:46.000]  或者前面面對著很大的苦難的時候
[00:05:46.000 --> 00:05:50.000]  可能心裡面都會有些膽怯
[00:05:50.000 --> 00:05:54.000]  或者都會有些想逃避
[00:05:54.000 --> 00:05:56.000]  避開
[00:05:56.000 --> 00:05:58.000]  但是這裡就講到一個
[00:05:58.000 --> 00:06:04.000]  剛剛相反的一個堅決的心意
[00:06:04.000 --> 00:06:09.000]  就是他定義面如堅石的上去
[00:06:09.000 --> 00:06:14.000]  主耶穌的心是很堅決的要上十字架
[00:06:14.000 --> 00:06:18.000]  主耶穌的心是一點都沒有搖動的
[00:06:18.000 --> 00:06:20.000]  他知道前面他是苦難的
[00:06:20.000 --> 00:06:22.000]  他完全知道
[00:06:22.000 --> 00:06:25.000]  神的兒子他完全知道
[00:06:25.000 --> 00:06:26.000]  有另外一段
[00:06:26.000 --> 00:06:28.000]  聖經甚至講到主耶穌
[00:06:28.000 --> 00:06:29.000]  在去的時候
[00:06:29.000 --> 00:06:31.000]  他說我的心是何等的迫切
[00:06:31.000 --> 00:06:35.000]  意思就是很期待著
[00:06:35.000 --> 00:06:39.000]  可能你中了獎
[00:06:39.000 --> 00:06:41.000]  拿獎的時候
[00:06:41.000 --> 00:06:43.000]  你說何等的迫切
[00:06:43.000 --> 00:06:45.000]  急不及待要去領獎
[00:06:45.000 --> 00:06:48.000]  我們都會有這樣的心情
[00:06:48.000 --> 00:06:49.000]  但是聖經就講到
[00:06:49.000 --> 00:06:53.000]  主耶穌他要上十字架的時候
[00:06:53.000 --> 00:06:55.000]  他的心情
[00:06:55.000 --> 00:06:57.000]  他說何等的迫切
[00:06:57.000 --> 00:06:59.000]  他是定義的
[00:06:59.000 --> 00:07:05.000]  他一心是要附往這個死的路那裡去
[00:07:05.000 --> 00:07:10.000]  但是當我們去思想的時候
[00:07:10.000 --> 00:07:14.000]  我們的心又如何呢
[00:07:14.000 --> 00:07:17.000]  主耶穌是一心的堅決
[00:07:17.000 --> 00:07:19.000]  定義的
[00:07:19.000 --> 00:07:23.000]  去死亡的方面去像法
[00:07:23.000 --> 00:07:26.000]  我們的心又如何呢
[00:07:26.000 --> 00:07:28.000]  首先在這裡的時候
[00:07:28.000 --> 00:07:30.000]  必然會想到一個問題
[00:07:30.000 --> 00:07:33.000]  就是究竟有什麼動機
[00:07:33.000 --> 00:07:36.000]  你很渴望一些東西的時候
[00:07:36.000 --> 00:07:37.000]  你是有動機的
[00:07:37.000 --> 00:07:39.000]  譬如舉例來說
[00:07:39.000 --> 00:07:41.000]  你中了獎 抽獎
[00:07:41.000 --> 00:07:43.000]  中了電視機
[00:07:43.000 --> 00:07:46.000]  你急不及待要去領獎
[00:07:46.000 --> 00:07:49.000]  因為可能你正正是想買新電視
[00:07:49.000 --> 00:07:51.000]  想換新電視
[00:07:51.000 --> 00:07:53.000]  那你就急不及待領獎
[00:07:53.000 --> 00:07:54.000]  你有一個動機
[00:07:54.000 --> 00:07:57.000]  因為你想換新電視
[00:07:57.000 --> 00:08:00.000]  那你就會問一個問題
[00:08:00.000 --> 00:08:08.000]  主耶穌為什麼會定義急不及待
[00:08:08.000 --> 00:08:11.000]  要上去一條 走上一條
[00:08:11.000 --> 00:08:16.000]  面對著死亡 受苦的路呢
[00:08:16.000 --> 00:08:20.000]  當然 這個是很明顯的
[00:08:20.000 --> 00:08:23.000]  根據聖經我們都知道
[00:08:23.000 --> 00:08:26.000]  主耶穌的定義
[00:08:26.000 --> 00:08:27.000]  是因為他有一個
[00:08:27.000 --> 00:08:30.000]  很強烈的願望和動機
[00:08:30.000 --> 00:08:33.000]  這個強烈的願望和動機是什麼呢
[00:08:33.000 --> 00:08:37.000]  就是要拯救你和我
[00:08:37.000 --> 00:08:40.000]  就是要拯救你和我
[00:08:40.000 --> 00:08:43.000]  拯救是什麼意思呢
[00:08:43.000 --> 00:08:45.000]  拯救只是
[00:08:45.000 --> 00:08:47.000]  將一班的人
[00:08:47.000 --> 00:08:49.000]  是本來下地獄的
[00:08:49.000 --> 00:08:53.000]  可以現在免費派發一些入場券給他們
[00:08:53.000 --> 00:08:56.000]  由地獄轉到天堂
[00:08:56.000 --> 00:08:58.000]  好像鐵達尼號那些
[00:08:58.000 --> 00:09:00.000]  低層的遊客
[00:09:00.000 --> 00:09:01.000]  可以上到最高層
[00:09:01.000 --> 00:09:03.000]  可以豪華享受一樣
[00:09:03.000 --> 00:09:07.000]  當然就不是了
[00:09:07.000 --> 00:09:10.000]  拯救是代表
[00:09:10.000 --> 00:09:15.000]  將人在罪惡裏面拯救出來
[00:09:15.000 --> 00:09:17.000]  一個是在福音書一開始說
[00:09:17.000 --> 00:09:19.000]  主耶穌來到世間的時候
[00:09:19.000 --> 00:09:23.000]  天使和約瑟說要跟他改命的時候
[00:09:23.000 --> 00:09:26.000]  他說因他要將他的百姓
[00:09:26.000 --> 00:09:28.000]  從罪惡裏面拯救出來
[00:09:28.000 --> 00:09:31.000]  那不是說從地獄裏面拯救出來
[00:09:31.000 --> 00:09:34.000]  是從罪惡裏面拯救出來
[00:09:34.000 --> 00:09:36.000]  你要明白
[00:09:36.000 --> 00:09:38.000]  那裏是有很大分別的
[00:09:38.000 --> 00:09:41.000]  在天和地之間的分別
[00:09:41.000 --> 00:09:43.000]  從地獄之中拯救出來
[00:09:43.000 --> 00:09:47.000]  那裏是說地點
[00:09:47.000 --> 00:09:50.000]  你打算信耶穌只是脫離地獄
[00:09:50.000 --> 00:09:55.000]  你就只想著是地點
[00:09:55.000 --> 00:09:59.000]  但從罪惡裏面拯救出來
[00:09:59.000 --> 00:10:01.000]  那是過程
[00:10:01.000 --> 00:10:05.000]  我們一生都是活在罪惡
[00:10:05.000 --> 00:10:08.000]  管轄之下
[00:10:08.000 --> 00:10:13.000]  而主耶穌要叫我們可以脫離
[00:10:13.000 --> 00:10:16.000]  不受罪惡的捆綁
[00:10:16.000 --> 00:10:19.000]  做一個自由敬拜神的人
[00:10:19.000 --> 00:10:21.000]  做一個跟從神的人
[00:10:21.000 --> 00:10:24.000]  做一個不需要活在自己的私慾
[00:10:24.000 --> 00:10:26.000]  活在自己的自私
[00:10:26.000 --> 00:10:28.000]  活在自己的罪惡當中
[00:10:28.000 --> 00:10:31.000]  捆綁那種生活
[00:10:31.000 --> 00:10:33.000]  這是很大的分別
[00:10:33.000 --> 00:10:35.000]  你不要以為
[00:10:35.000 --> 00:10:38.000]  你不要弄錯了主耶穌拯救你的目的
[00:10:38.000 --> 00:10:40.000]  因為如果你弄錯了
[00:10:40.000 --> 00:10:42.000]  或者你誤解了
[00:10:42.000 --> 00:10:44.000]  你對於整個信仰的觀念
[00:10:44.000 --> 00:10:46.000]  根本都是弄錯
[00:10:46.000 --> 00:10:48.000]  你以為是拿一個入場券去上天堂
[00:10:48.000 --> 00:10:51.000]  所以我每個星期天來坐一坐
[00:10:51.000 --> 00:10:53.000]  就好像登一登記
[00:10:53.000 --> 00:10:54.000]  查一查到確保
[00:10:54.000 --> 00:10:57.000]  確保翌日都可以生效
[00:10:57.000 --> 00:11:00.000]  完全是弄錯了
[00:11:00.000 --> 00:11:06.000]  因為他不是要拯救你上天堂那麼簡單
[00:11:06.000 --> 00:11:08.000]  他說在這一刻
[00:11:08.000 --> 00:11:13.000]  你和我都是在自私自利
[00:11:13.000 --> 00:11:14.000]  用自己的方式
[00:11:14.000 --> 00:11:16.000]  甚至你說我都不是很自私
[00:11:16.000 --> 00:11:19.000]  我都是很社己為人的
[00:11:19.000 --> 00:11:21.000]  或者我都是很為人設想的
[00:11:21.000 --> 00:11:23.000]  不是講那種自私
[00:11:23.000 --> 00:11:28.000]  是講那種以自己的私意來生活
[00:11:28.000 --> 00:11:31.000]  不把神為優先那種生活
[00:11:31.000 --> 00:11:34.000]  那種自私
[00:11:34.000 --> 00:11:36.000]  我們每個人
[00:11:36.000 --> 00:11:39.000]  我們的天性都是滿住了
[00:11:39.000 --> 00:11:42.000]  以擺自己為中心
[00:11:42.000 --> 00:11:44.000]  當擺自己為中心的時候
[00:11:44.000 --> 00:11:47.000]  我們每個人都好像整個
[00:11:47.000 --> 00:11:50.000]  好像壞透透一樣
[00:11:50.000 --> 00:11:53.000]  是沒得救的
[00:11:53.000 --> 00:11:55.000]  我的驕傲
[00:11:55.000 --> 00:12:01.000]  我的要去虛榮的心
[00:12:01.000 --> 00:12:03.000]  我的懶惰
[00:12:03.000 --> 00:12:05.000]  我要滿足自己的肉體
[00:12:05.000 --> 00:12:09.000]  那種的享受
[00:12:09.000 --> 00:12:10.000]  我自己
[00:12:10.000 --> 00:12:14.000]  有時候人家得罪我那種小器
[00:12:14.000 --> 00:12:17.000]  不肯寬恕
[00:12:17.000 --> 00:12:19.000]  有時候自以為是
[00:12:19.000 --> 00:12:21.000]  以為自己就是對的
[00:12:21.000 --> 00:12:23.000]  人家一定是錯的
[00:12:23.000 --> 00:12:25.000]  有時候看不起別人
[00:12:25.000 --> 00:12:30.000]  覺得有些人還沒到我那個程度
[00:12:30.000 --> 00:12:33.000]  跟他說都很浪費
[00:12:33.000 --> 00:12:36.000]  諸如此類
[00:12:36.000 --> 00:12:38.000]  很多這些
[00:12:38.000 --> 00:12:42.000]  根本就是習以為常
[00:12:42.000 --> 00:12:45.000]  因為這個就是我們認為
[00:12:45.000 --> 00:12:47.000]  這個是人的天性
[00:12:47.000 --> 00:12:49.000]  每個人都是這樣的
[00:12:49.000 --> 00:12:51.000]  但是你不明白
[00:12:51.000 --> 00:12:53.000]  沒錯每個人都是這樣
[00:12:53.000 --> 00:12:55.000]  但是每個人都是罪人
[00:12:55.000 --> 00:13:01.000]  我們就是活在罪惡的陣淫之下
[00:13:01.000 --> 00:13:04.000]  活在罪惡的陣淫之下
[00:13:04.000 --> 00:13:07.000]  在這樣的情況是沒得救的
[00:13:07.000 --> 00:13:09.000]  沒得救
[00:13:09.000 --> 00:13:11.000]  你想像一下
[00:13:11.000 --> 00:13:13.000]  我們都有些人可能
[00:13:13.000 --> 00:13:15.000]  你弄鹹柑桔的
[00:13:15.000 --> 00:13:17.000]  鹹柑桔你就
[00:13:17.000 --> 00:13:20.000]  將很多鹽加進去柑桔那裡
[00:13:20.000 --> 00:13:22.000]  但弄到差不多
[00:13:22.000 --> 00:13:24.000]  柑桔就會出水
[00:13:24.000 --> 00:13:26.000]  那些東西你沒有加水
[00:13:26.000 --> 00:13:28.000]  自然就變成一瓶水
[00:13:28.000 --> 00:13:30.000]  那些柑桔
[00:13:30.000 --> 00:13:32.000]  你想想那些鹹柑桔
[00:13:32.000 --> 00:13:34.000]  加上鹹柑桔水
[00:13:34.000 --> 00:13:36.000]  可不可以變甜
[00:13:36.000 --> 00:13:38.000]  根本沒可能
[00:13:38.000 --> 00:13:40.000]  已經浸透了
[00:13:40.000 --> 00:13:42.000]  你說怎麼變甜
[00:13:42.000 --> 00:13:44.000]  鹽都滲進去
[00:13:44.000 --> 00:13:48.000]  然後出的水又是鹽水
[00:13:48.000 --> 00:13:50.000]  沒辦法變甜
[00:13:50.000 --> 00:13:54.000]  你跟我都是一樣
[00:13:54.000 --> 00:13:56.000]  那些不是鹹
[00:13:56.000 --> 00:13:58.000]  是罪惡的水
[00:13:58.000 --> 00:14:00.000]  滲到入骨
[00:14:00.000 --> 00:14:02.000]  滲到入虛
[00:14:02.000 --> 00:14:03.000]  我每一個思想
[00:14:03.000 --> 00:14:05.000]  每一個心思
[00:14:05.000 --> 00:14:07.000]  以為最好的
[00:14:07.000 --> 00:14:09.000]  以為是最美善的
[00:14:09.000 --> 00:14:11.000]  都有著自私
[00:14:11.000 --> 00:14:13.000]  都有著驕傲
[00:14:13.000 --> 00:14:18.000]  想自己佔了神的榮耀
[00:14:18.000 --> 00:14:21.000]  這個就是罪惡
[00:14:21.000 --> 00:14:23.000]  我們就活在一個這樣的世界
[00:14:23.000 --> 00:14:25.000]  我們就活在一種這樣的思想模式
[00:14:25.000 --> 00:14:29.000]  我們就活在一種這樣的
[00:14:29.000 --> 00:14:33.000]  思想 生活 行為 態度當中
[00:14:33.000 --> 00:14:35.000]  而主耶穌說
[00:14:35.000 --> 00:14:39.000]  我們是要拯救祂的百姓
[00:14:39.000 --> 00:14:40.000]  拯救自己的百姓
[00:14:40.000 --> 00:14:43.000]  從罪惡裡面拯救出來
[00:14:43.000 --> 00:14:49.000]  正正就是因為一個這樣的心願
[00:14:49.000 --> 00:14:53.000]  祂願意走上十字架的路
[00:14:53.000 --> 00:14:56.000]  而且祂是堅定的走上
[00:14:56.000 --> 00:14:58.000]  是很困難
[00:14:58.000 --> 00:15:00.000]  你以為主耶穌不知道嗎
[00:15:00.000 --> 00:15:03.000]  他說沒有人將我的命可以奪去
[00:15:03.000 --> 00:15:07.000]  除非祂自己願意去擺上
[00:15:07.000 --> 00:15:09.000]  主耶穌為你和我
[00:15:09.000 --> 00:15:11.000]  我們是要定義的
[00:15:11.000 --> 00:15:14.000]  脫離罪惡
[00:15:14.000 --> 00:15:17.000]  以致主耶穌願意走上十字架
[00:15:17.000 --> 00:15:20.000]  當祂走上十字架這條路的時候
[00:15:20.000 --> 00:15:24.000]  身邊的人其實都有很多誤解
[00:15:24.000 --> 00:15:25.000]  第一個在這段聖經記載了
[00:15:25.000 --> 00:15:29.000]  有一些撒瑪利亞人誤解祂
[00:15:29.000 --> 00:15:32.000]  他說:他面擇法,事者在他前頭走
[00:15:32.000 --> 00:15:35.000]  他們到了撒瑪利亞的一個村莊
[00:15:35.000 --> 00:15:38.000]  要為他準備
[00:15:38.000 --> 00:15:39.000]  他們的人不接待他
[00:15:39.000 --> 00:15:42.000]  因為他面向耶路撒冷去
[00:15:42.000 --> 00:15:44.000]  這裡有一個背景
[00:15:44.000 --> 00:15:48.000]  主耶穌上耶路撒冷那個地方的時候
[00:15:48.000 --> 00:15:49.000]  撒瑪利亞人
[00:15:49.000 --> 00:15:51.000]  其實一般的猶太人
[00:15:51.000 --> 00:15:53.000]  不會經過撒瑪利亞人的村莊
[00:15:53.000 --> 00:15:54.000]  但是聖經多次記載
[00:15:54.000 --> 00:15:56.000]  主耶穌是穿過撒瑪利亞人的村莊
[00:15:56.000 --> 00:15:57.000]  為什麼呢
[00:15:57.000 --> 00:16:02.000]  因為撒瑪利亞人和猶太人是世仇
[00:16:02.000 --> 00:16:05.000]  他們是互不相往的
[00:16:05.000 --> 00:16:06.000]  所以有一般的猶太人
[00:16:06.000 --> 00:16:10.000]  如果由南邊上去耶路撒冷的時候
[00:16:10.000 --> 00:16:12.000]  他們會繞遠路
[00:16:12.000 --> 00:16:13.000]  繞過撒瑪利亞村莊
[00:16:13.000 --> 00:16:16.000]  但是主耶穌就經過撒瑪利亞人的村莊
[00:16:16.000 --> 00:16:18.000]  在這個背景之下
[00:16:18.000 --> 00:16:19.000]  那些撒瑪利亞人
[00:16:19.000 --> 00:16:22.000]  所以他說不想接待耶穌
[00:16:22.000 --> 00:16:24.000]  因為看他走的方向
[00:16:24.000 --> 00:16:26.000]  看那些人都知道是猶太人
[00:16:26.000 --> 00:16:28.000]  所以就不想接待他
[00:16:28.000 --> 00:16:32.000]  因為他們是仇人
[00:16:32.000 --> 00:16:34.000]  世仇
[00:16:34.000 --> 00:16:37.000]  基本上他們不接待主耶穌
[00:16:37.000 --> 00:16:40.000]  背後其實有一個很重要的原因
[00:16:40.000 --> 00:16:41.000]  就是他覺得
[00:16:41.000 --> 00:16:44.000]  你上耶路撒冷關我們什麼事
[00:16:44.000 --> 00:16:46.000]  是不是
[00:16:46.000 --> 00:16:47.000]  你是猶太人
[00:16:47.000 --> 00:16:48.000]  我們是撒瑪利亞人
[00:16:48.000 --> 00:16:51.000]  你可能上去耶路撒冷是朝聖的
[00:16:51.000 --> 00:16:54.000]  那段時間可能耶穌基督之外
[00:16:54.000 --> 00:16:55.000]  根本很多猶太人
[00:16:55.000 --> 00:16:57.000]  是那段時間上耶路撒冷的
[00:16:57.000 --> 00:16:59.000]  因為他們是過如意節的
[00:16:59.000 --> 00:17:00.000]  你記得嗎
[00:17:00.000 --> 00:17:02.000]  主耶穌在如意節那段時間
[00:17:02.000 --> 00:17:05.000]  是受苦受死的
[00:17:05.000 --> 00:17:08.000]  所以他們可能都知道
[00:17:08.000 --> 00:17:10.000]  這個時間很多猶太人
[00:17:10.000 --> 00:17:12.000]  會上耶路撒冷過節
[00:17:12.000 --> 00:17:14.000]  我們是撒瑪利亞人
[00:17:14.000 --> 00:17:15.000]  我不管你過什麼節
[00:17:15.000 --> 00:17:17.000]  與我何干呢
[00:17:17.000 --> 00:17:19.000]  這個是當時他們的誤解
[00:17:19.000 --> 00:17:22.000]  所以他們就不接待主耶穌
[00:17:22.000 --> 00:17:25.000]  但是更寬一點來說
[00:17:25.000 --> 00:17:29.000]  這個都是用另外一個誤解
[00:17:29.000 --> 00:17:33.000]  主耶穌要拯救罪人
[00:17:33.000 --> 00:17:38.000]  拯救人脫離罪的權勢
[00:17:38.000 --> 00:17:40.000]  很多人的心
[00:17:40.000 --> 00:17:42.000]  麵魚堅實地走上去
[00:17:42.000 --> 00:17:47.000]  但是很多人的心是無不關心
[00:17:47.000 --> 00:17:49.000]  他覺得
[00:17:49.000 --> 00:17:52.000]  只有與我何干呢
[00:17:52.000 --> 00:17:55.000]  只有與我何干呢
[00:17:55.000 --> 00:17:57.000]  主耶穌上耶路撒冷
[00:17:57.000 --> 00:18:01.000]  主耶穌走上受苦的路
[00:18:01.000 --> 00:18:04.000]  由與我何干呢
[00:18:04.000 --> 00:18:06.000]  與我有什麼關係呢
[00:18:06.000 --> 00:18:08.000]  這個可能已經發生了
[00:18:08.000 --> 00:18:12.000]  在接近二千年前的事情
[00:18:12.000 --> 00:18:14.000]  即使你是基督徒
[00:18:14.000 --> 00:18:17.000]  有些基督徒都以為
[00:18:17.000 --> 00:18:19.000]  只有與我何干呢
[00:18:19.000 --> 00:18:22.000]  因為已經完成了
[00:18:22.000 --> 00:18:24.000]  finish, done deal
[00:18:24.000 --> 00:18:27.000]  已經完成了
[00:18:27.000 --> 00:18:31.000]  和今時今日又有什麼關係呢
[00:18:31.000 --> 00:18:35.000]  和那些撒瑪利人的想法一樣
[00:18:35.000 --> 00:18:39.000]  已經各有各行的路
[00:18:39.000 --> 00:18:41.000]  主耶穌他完成了他的part
[00:18:41.000 --> 00:18:42.000]  我們感謝神
[00:18:42.000 --> 00:18:44.000]  因為他完成了救贖
[00:18:44.000 --> 00:18:45.000]  但又與我何干呢
[00:18:45.000 --> 00:18:48.000]  有沒有想過
[00:18:48.000 --> 00:18:51.000]  接著經文又有另外一種誤解
[00:18:51.000 --> 00:18:53.000]  另外有兩個人的誤解
[00:18:53.000 --> 00:18:55.000]  就是雅各同約翰
[00:18:55.000 --> 00:18:56.000]  聖經說
[00:18:56.000 --> 00:18:58.000]  他的門徒雅各約翰
[00:18:58.000 --> 00:18:59.000]  看見了
[00:18:59.000 --> 00:19:00.000]  就說主啊
[00:19:00.000 --> 00:19:04.000]  祢要我們吩咐火從天上降下來
[00:19:04.000 --> 00:19:05.000]  消滅他們
[00:19:05.000 --> 00:19:07.000]  像以利亞所做的嗎
[00:19:07.000 --> 00:19:09.000]  耶穌轉身擲避兩個門徒
[00:19:09.000 --> 00:19:10.000]  說你們的心如何
[00:19:10.000 --> 00:19:12.000]  你們並不知道
[00:19:12.000 --> 00:19:17.000]  這裏看到兩個門徒
[00:19:17.000 --> 00:19:19.000]  很大反應
[00:19:19.000 --> 00:19:21.000]  因為他們感覺到
[00:19:21.000 --> 00:19:24.000]  主耶穌好像被人欺負
[00:19:24.000 --> 00:19:26.000]  是嗎
[00:19:26.000 --> 00:19:28.000]  我的主這麼榮耀
[00:19:28.000 --> 00:19:30.000]  這麼偉大
[00:19:30.000 --> 00:19:32.000]  可能雅各同約翰
[00:19:32.000 --> 00:19:33.000]  未必很清楚知道
[00:19:33.000 --> 00:19:34.000]  主耶穌上前受難
[00:19:34.000 --> 00:19:35.000]  就是受死的
[00:19:35.000 --> 00:19:37.000]  但起碼他又感覺到
[00:19:37.000 --> 00:19:38.000]  我們的主
[00:19:38.000 --> 00:19:39.000]  阿根的老師
[00:19:39.000 --> 00:19:42.000]  被人欺負
