
[00:00:00.000 --> 00:00:02.500]  下次我們一同再聽一同祈禱
[00:10:10.600 --> 00:10:13.200]  我來求你醫治,你摸摸我
[00:10:13.200 --> 00:10:14.800]  祝福我,說說
[00:10:14.800 --> 00:10:16.400]  不說就給祭司察看
[00:10:16.400 --> 00:10:17.400]  我來找你幹什麼
[00:10:17.400 --> 00:10:20.200]  他就照著去
[00:10:20.200 --> 00:10:22.200]  他們一去的時候
[00:10:22.200 --> 00:10:24.200]  行動的時候
[00:10:24.200 --> 00:10:25.800]  就得潔淨
[00:10:25.800 --> 00:10:28.400]  其中有一個
[00:10:28.400 --> 00:10:30.600]  見自己已經好了
[00:10:30.600 --> 00:10:32.400]  我在想
[00:10:32.400 --> 00:10:35.200]  是不是只有他見到自己好了
[00:10:35.200 --> 00:10:37.000]  是不是
[00:10:37.400 --> 00:10:38.200]  不是的
[00:10:38.200 --> 00:10:41.200]  其他九個都見自己好了
[00:10:41.200 --> 00:10:42.800]  沒理由不知道的
[00:10:42.800 --> 00:10:43.800]  是不是
[00:10:43.800 --> 00:10:45.400]  因為後來聖經說
[00:10:45.400 --> 00:10:46.800]  為什麼他們不回來
[00:10:46.800 --> 00:10:48.200]  就是他們都好了
[00:10:48.200 --> 00:10:50.400]  問題是
[00:10:50.400 --> 00:10:54.800]  信心是要見到上帝的作為的時候
[00:10:54.800 --> 00:10:56.400]  願意有行動
[00:10:56.400 --> 00:10:57.200]  就說
[00:10:57.200 --> 00:10:59.000]  這個不是人
[00:10:59.000 --> 00:11:01.000]  這個是神的作為
[00:11:01.000 --> 00:11:05.000]  有神蹟發生
[00:11:05.400 --> 00:11:09.200]  如果不將焦點放在神的身上
[00:11:09.200 --> 00:11:11.200]  而只是放在事件身上
[00:11:11.200 --> 00:11:12.000]  頂智妹
[00:11:12.000 --> 00:11:13.600]  你會再失敗
[00:11:13.600 --> 00:11:16.400]  舉個例子
[00:11:16.400 --> 00:11:17.600]  大家都熟悉的
[00:11:17.600 --> 00:11:21.800]  見以色列人被埃及兵追到紅海邊的時候
[00:11:21.800 --> 00:11:22.600]  怎麼辦
[00:11:22.600 --> 00:11:24.200]  怎麼辦
[00:11:24.200 --> 00:11:25.800]  求神蹟
[00:11:25.800 --> 00:11:27.400]  是不是
[00:11:27.400 --> 00:11:29.000]  其實他們不是很相信
[00:11:29.000 --> 00:11:31.400]  不過上帝恩代他有個領袖
[00:11:31.400 --> 00:11:32.400]  是不是
[00:11:32.400 --> 00:11:33.200]  滿有信心
[00:11:33.200 --> 00:11:35.600]  一擺紙張的時候東風一吹
[00:11:35.600 --> 00:11:37.200]  我好像寫過一篇文章
[00:11:37.200 --> 00:11:38.400]  東風一吹的時候
[00:11:38.400 --> 00:11:40.400]  上帝不是將我們這班人
[00:11:40.400 --> 00:11:42.200]  好像龍捲風那樣
[00:11:42.200 --> 00:11:43.000]  一下吹
[00:11:43.000 --> 00:11:44.600]  嗶嘣
[00:11:44.600 --> 00:11:45.000]  到那裏
[00:11:45.000 --> 00:11:45.600]  行不行
[00:11:45.600 --> 00:11:47.200]  行的
[00:11:47.200 --> 00:11:48.400]  但上帝沒有這樣做
[00:11:48.400 --> 00:11:49.800]  上帝叫他們行動
[00:11:49.800 --> 00:11:50.600]  走
[00:11:50.600 --> 00:11:51.600]  他們走
[00:11:51.600 --> 00:11:53.400]  當他們走完之後
[00:11:53.400 --> 00:11:54.400]  是不是神蹟
[00:11:54.400 --> 00:11:56.000]  求到了沒有
[00:11:56.000 --> 00:11:57.600]  得拯救了沒有
[00:11:57.600 --> 00:12:01.200]  不過這班人
[00:12:02.000 --> 00:12:04.000]  接著有沒有發願言
[00:12:04.000 --> 00:12:08.000]  我們很多時候求神蹟
[00:12:08.000 --> 00:12:09.000]  看一樣東西
[00:12:09.000 --> 00:12:10.600]  特效發生在我身上
[00:12:10.600 --> 00:12:12.000]  好像今天那篇
[00:12:12.000 --> 00:12:13.800]  靈神一人生說
[00:12:13.800 --> 00:12:15.200]  你盼望一樣東西
[00:12:15.200 --> 00:12:17.400]  那個東西被你盼望到了
[00:12:17.400 --> 00:12:20.000]  但是那個盼望不是神自己本身的時候
[00:12:20.000 --> 00:12:21.400]  這個東西被你盼望到之後
[00:12:21.400 --> 00:12:23.000]  你猜你會不會發願言
[00:12:23.000 --> 00:12:25.800]  肯定會
[00:12:25.800 --> 00:12:29.000]  聖經可記載
[00:12:29.000 --> 00:12:31.000]  以色列人的歷史
[00:12:31.400 --> 00:12:34.000]  其實是我們心路歷程的寫照
[00:12:34.000 --> 00:12:37.400]  打耶利哥城
[00:12:37.400 --> 00:12:39.600]  神奇吧
[00:12:39.600 --> 00:12:42.800]  當耶利哥城被攻陷之後
[00:12:42.800 --> 00:12:46.000]  以色列是不是永久安居樂業在加拿大
[00:12:46.000 --> 00:12:47.600]  不是
[00:12:47.600 --> 00:12:49.800]  因為得到那樣東西
[00:12:49.800 --> 00:12:50.800]  得到那個賜福
[00:12:50.800 --> 00:12:52.400]  得到那個生活環境改善
[00:12:52.400 --> 00:12:56.200]  就算我們全世界的錢
[00:12:56.200 --> 00:12:58.800]  都去幫助Texas那裏的水災
[00:12:58.800 --> 00:13:01.000]  他們不敬畏神的時候
[00:13:01.400 --> 00:13:03.000]  你會想想
[00:13:03.000 --> 00:13:04.800]  會不會有第二次風災來過
[00:13:04.800 --> 00:13:07.800]  我不知道
[00:13:07.800 --> 00:13:09.800]  不過求神憐憫
[00:13:09.800 --> 00:13:12.000]  因為在那裏我有好幾個朋友
[00:13:12.000 --> 00:13:14.400]  我不知道他家的情況怎樣
[00:13:14.400 --> 00:13:16.800]  是可憐
[00:13:16.800 --> 00:13:18.400]  但是請問
[00:13:18.400 --> 00:13:20.000]  我們能夠做到什麼
[00:13:20.000 --> 00:13:21.800]  除非
[00:13:21.800 --> 00:13:23.600]  他們有信心
[00:13:23.600 --> 00:13:25.800]  除非他們回轉歸向神
[00:13:25.800 --> 00:13:28.600]  所以當耶穌基督看到這個
[00:13:28.600 --> 00:13:30.800]  回來將榮耀歸給人的時候
[00:13:32.200 --> 00:13:33.800]  於是扶耶穌說
[00:13:33.800 --> 00:13:35.400]  其他人去了哪裡
[00:13:35.400 --> 00:13:38.400]  於是
[00:13:38.400 --> 00:13:40.600]  耶穌對這個人說了一句話
[00:13:40.600 --> 00:13:41.800]  對那人說
[00:13:41.800 --> 00:13:42.800]  起來
[00:13:42.800 --> 00:13:43.800]  走吧
[00:13:43.800 --> 00:13:44.800]  留心
[00:13:44.800 --> 00:13:46.600]  這個人來到耶穌面前的時候
[00:13:46.600 --> 00:13:49.200]  是俯伏敬拜
[00:13:49.200 --> 00:13:52.400]  一個蒙受了恩典的人
[00:13:52.400 --> 00:13:53.800]  聽到福音的人
[00:13:53.800 --> 00:13:56.200]  除了有敬畏神的心
[00:13:56.200 --> 00:13:58.000]  要將榮耀歸給他之外
[00:13:58.000 --> 00:13:59.400]  還有什麼
[00:13:59.400 --> 00:14:01.200]  要敬拜神
[00:14:02.000 --> 00:14:04.400]  這句話我跟大家說了不少次數了
[00:14:04.400 --> 00:14:06.400]  啟示錄第十四章六七節
[00:14:06.400 --> 00:14:07.400]  第六第七節
[00:14:07.400 --> 00:14:08.400]  回去背了它
[00:14:08.400 --> 00:14:11.400]  天使傳一個永遠的福音
[00:14:11.400 --> 00:14:14.000]  天使是神的伯役來
[00:14:14.000 --> 00:14:17.800]  神叫天使歌頌讚美他
[00:14:17.800 --> 00:14:20.400]  但是神一直沒有叫天使去傳福音
[00:14:20.400 --> 00:14:22.200]  直到將來
[00:14:22.200 --> 00:14:23.800]  人的工作做完的時候
[00:14:23.800 --> 00:14:24.800]  天使再
[00:14:24.800 --> 00:14:28.400]  控眾如向普世的人傳一次永遠的福音
[00:14:28.400 --> 00:14:30.200]  你們要敬
[00:14:31.000 --> 00:14:32.000]  畏神
[00:14:32.000 --> 00:14:33.800]  你們要榮耀神
[00:14:33.800 --> 00:14:35.400]  你們要敬拜神
[00:14:35.400 --> 00:14:38.600]  所以一個人當他蒙恩之後
[00:14:38.600 --> 00:14:40.000]  他懂得感恩
[00:14:40.000 --> 00:14:42.200]  他在神面前將榮耀歸給神的時候
[00:14:42.200 --> 00:14:44.600]  他在耶穌面前俯伏敬拜
[00:14:44.600 --> 00:14:47.000]  這個是一個行動來的
[00:14:47.000 --> 00:14:48.400]  不是一個心態來的
[00:14:48.400 --> 00:14:49.800]  主啊,我敬拜祢
[00:14:49.800 --> 00:14:52.400]  我年輕的時候也試過
[00:14:52.400 --> 00:14:55.600]  在床上,主啊,我向祢祈禱感恩
[00:14:55.600 --> 00:14:57.200]  不行
[00:14:57.200 --> 00:14:58.200]  下來
[00:14:58.200 --> 00:14:59.600]  腳落地
[00:15:00.000 --> 00:15:01.800]  膝蓋碰地
[00:15:01.800 --> 00:15:04.200]  你在那裡要敬拜神
[00:15:04.200 --> 00:15:06.000]  當他這樣做的時候
[00:15:06.000 --> 00:15:07.800]  耶穌基督就說了一句話
[00:15:07.800 --> 00:15:09.600]  起來,走吧
[00:15:09.600 --> 00:15:11.400]  接著下面一句是什麼?
[00:15:11.400 --> 00:15:13.800]  你的什麼?
[00:15:13.800 --> 00:15:17.400]  你的信給了你
[00:15:17.400 --> 00:15:19.400]  請問這個信是什麼信?
[00:15:19.400 --> 00:15:22.600]  這個信就是一個行動的信
[00:15:22.600 --> 00:15:28.200]  你信不信上帝會賜福給你?
[00:15:28.800 --> 00:15:31.600]  信不信馬拉基書所說的
[00:15:31.600 --> 00:15:35.400]  如果你將當立的十分之一
[00:15:35.400 --> 00:15:39.000]  全然獻上,在甘心樂意的時候
[00:15:39.000 --> 00:15:42.000]  上帝說我會為你傾開天上的倉庫
[00:15:42.000 --> 00:15:44.000]  傾福於你,使你無處可容
[00:15:44.000 --> 00:15:45.200]  你信不信?
[00:15:45.200 --> 00:15:50.000]  不是因為教會沒有錢
[00:15:50.000 --> 00:15:52.000]  有赤字,所以要你奉獻
[00:15:52.000 --> 00:15:53.600]  你錯了
[00:15:53.600 --> 00:15:56.800]  教會的奉獻
[00:15:56.800 --> 00:16:00.400]  是用每一個弟兄姊妹去經歷對神的懷疑的信
[00:16:00.400 --> 00:16:03.600]  你信不信當你緊守你的腳步
[00:16:03.600 --> 00:16:04.800]  在神的日子
[00:16:04.800 --> 00:16:06.800]  聖經舊約叫做安息日
[00:16:06.800 --> 00:16:10.000]  在聖經新約裡面所提到的就是主日
[00:16:10.000 --> 00:16:12.000]  你調轉自己的腳步
[00:16:12.000 --> 00:16:13.200]  不辦自己的私事
[00:16:13.200 --> 00:16:14.400]  不說自己的私話
[00:16:14.400 --> 00:16:16.000]  你以服侍神
[00:16:16.000 --> 00:16:18.600]  你敬畏神為那天最美好的日子
[00:16:18.600 --> 00:16:21.800]  上帝說我要以你祖雅的產業
[00:16:21.800 --> 00:16:23.800]  又用你這個耳塞話書所應許的
[00:16:23.800 --> 00:16:26.400]  上帝有多少應許在聖經裡面?
[00:16:27.800 --> 00:16:28.600]  弟兄姊妹
[00:16:28.600 --> 00:16:33.400]  我們有沒有好好地信而行?
[00:16:33.400 --> 00:16:38.000]  這一個白瘋病患者
[00:16:38.000 --> 00:16:42.400]  他不單單只是病得醫治
