
[00:00:00.000 --> 00:00:05.560]  我們由今年一月開始一直在讀《馬可福音》
[00:03:04.720 --> 00:03:07.200]  所以如果你想想
[00:03:07.200 --> 00:03:10.960]  在左邊你有一個五餅二魚的神蹟
[00:03:10.960 --> 00:03:14.560]  在右邊你有一個大能復活的神蹟
[00:03:14.560 --> 00:03:17.760]  如果你想想我們中國人寫對聯的時候
[00:03:17.760 --> 00:03:19.760]  一邊的對聯是五餅二魚
[00:03:19.760 --> 00:03:23.840]  五餅二魚對著的另一邊是大能的復活
[00:03:23.840 --> 00:03:26.960]  是不是有點奇怪呢?
[00:03:26.960 --> 00:03:31.400]  我想你知道這個不是一個普通的神蹟
[00:03:31.400 --> 00:03:33.360]  這個是一個很特別的神蹟
[00:03:33.360 --> 00:03:35.880]  這個是一個福音的謎語
[00:03:35.880 --> 00:03:38.480]  那個謎面是五餅二魚
[00:03:38.480 --> 00:03:40.720]  那個謎底是什麼呢?
[00:03:40.720 --> 00:03:42.800]  其實這個謎底都呼之欲出的
[00:03:42.800 --> 00:03:44.920]  你看看我四個角落是什麼
[00:03:44.920 --> 00:03:48.840]  你大概都知道那個謎底是什麼
[00:03:48.840 --> 00:03:51.400]  是唯有耶穌基督的十字架
[00:03:51.400 --> 00:03:54.880]  才可以配得上祂的空墳墓
[00:03:54.880 --> 00:03:56.760]  所以你要寫對聯的時候
[00:03:56.760 --> 00:03:57.760]  一邊是十字架
[00:03:57.760 --> 00:04:00.920]  另一邊是空墳墓
[00:04:00.920 --> 00:04:02.040]  一邊是受死
[00:04:02.040 --> 00:04:04.520]  另一邊是復活
[00:04:04.520 --> 00:04:07.920]  我想帶你用一個不一樣的眼光
[00:04:07.920 --> 00:04:10.680]  來看這個很精彩的故事
[00:04:10.680 --> 00:04:11.400]  開始的時候
[00:04:11.400 --> 00:04:15.280]  我想帶你回到《馬可福音》第二章
[00:04:15.280 --> 00:04:17.440]  《馬可福音》第二章
[00:04:17.440 --> 00:04:20.600]  耶穌在利美加里坐直的時候
[00:04:20.600 --> 00:04:24.480]  有好些人與耶穌和他的門徒一同坐直
[00:04:24.480 --> 00:04:28.720]  耶穌與人一同吃飯
[00:04:28.720 --> 00:04:31.800]  我們的主耶穌基督喜歡喝喝吃吃
[00:04:31.800 --> 00:04:34.560]  其實都是眾所周知的事情
[00:04:34.560 --> 00:04:37.280]  如果你記得在《馬可福音》第一章裡面
[00:04:37.280 --> 00:04:40.040]  耶穌醫治了彼得的惡魔
[00:04:40.040 --> 00:04:43.920]  醫治完之後就順手拉他起來
[00:04:43.920 --> 00:04:45.040]  燒就退了
[00:04:45.040 --> 00:04:47.960]  於是他就服侍他們
[00:04:47.960 --> 00:04:51.200]  這個服侍相信是煮東西給他們吃
[00:04:51.200 --> 00:04:53.960]  到了第二章的時候
[00:04:53.960 --> 00:04:57.000]  有人來問耶穌的門徒
[00:04:57.000 --> 00:04:58.040]  約翰的門徒
[00:04:58.040 --> 00:04:59.800]  法利塞人的門徒都按食
[00:04:59.800 --> 00:05:06.200]  為什麼耶穌的門徒又喝又吃呢?
[00:05:06.200 --> 00:05:07.160]  到了第二章
[00:05:07.160 --> 00:05:10.280]  利美的時候在一個安息日裡面
[00:05:10.280 --> 00:05:13.520]  當大家都要很小心的行動
[00:05:13.520 --> 00:05:15.360]  很小心飲食的時候
[00:05:15.360 --> 00:05:20.080]  耶穌竟然讓他的門徒在路上拾墨水
[00:05:20.080 --> 00:05:21.480]  到了第四章裡面
[00:05:21.480 --> 00:05:25.800]  耶穌醫治了一個從死裡復活十二歲的女孩
[00:05:25.800 --> 00:05:27.040]  醫治完她之後
[00:05:27.040 --> 00:05:30.320]  耶穌吩咐她快點吃點東西
[00:05:30.320 --> 00:05:32.600]  耶穌很喜歡吃東西
[00:05:32.600 --> 00:05:37.440]  耶穌做的很多事跟吃東西都有關係
[00:05:37.440 --> 00:05:39.920]  不過耶穌不會隨便跟別人吃飯
[00:05:39.920 --> 00:05:42.840]  耶穌要吃飯就要跟自己人吃
[00:05:42.840 --> 00:05:46.720]  要跟自己人吃才吃得有味道
[00:05:46.720 --> 00:05:50.040]  耶穌的自己人是誰?
[00:05:50.040 --> 00:05:52.920]  哪些是屬於耶穌的人?
[00:05:52.920 --> 00:05:57.680]  答案是罪人
[00:05:57.680 --> 00:06:02.600]  耶穌在利美家裡面坐直的不是普通人
[00:06:02.600 --> 00:06:05.160]  是罪人
[00:06:05.160 --> 00:06:10.280]  耶穌與罪人和罪人一同吃飯
[00:06:10.280 --> 00:06:12.120]  耶穌喜歡跟罪人一起
[00:06:12.120 --> 00:06:18.680]  耶穌喜歡跟需要祂拯救的人一起享受筵席
[00:06:18.680 --> 00:06:21.200]  然而直到現在第六章這裡
[00:06:21.200 --> 00:06:25.200]  耶穌都是很甘願接受別人的食物
[00:06:25.200 --> 00:06:26.840]  每次都是別人煮東西給祂吃
[00:06:26.840 --> 00:06:29.920]  祂從來沒有試過親自下廚
[00:06:29.920 --> 00:06:33.240]  但是今天的故事有一個很巨大的轉變
[00:06:33.240 --> 00:06:37.480]  就是祂再不是接受別人預備給祂的食物
[00:06:37.480 --> 00:06:44.200]  而是耶穌自己為眾人預備一個筵席
[00:06:44.200 --> 00:06:46.000]  一個超級大的筵席
[00:06:46.000 --> 00:06:49.560]  一個天國的盛宴
[00:06:49.560 --> 00:06:53.080]  我想帶你去看《馬克福音》第六章
[00:06:53.080 --> 00:06:56.160]  《馬克福音》第六章第三十節開始這樣說
[00:06:56.160 --> 00:06:58.520]  「使徒聚集到耶穌那裡
[00:06:58.520 --> 00:07:03.920]  把一切所做的事所傳的道傳告數他」
[00:07:03.920 --> 00:07:05.800]  我不知道你記不記得之前發生什麼事
[00:07:05.800 --> 00:07:08.520]  耶穌派了十二個門徒
[00:07:08.520 --> 00:07:10.240]  一隊一隊的出去
[00:07:10.240 --> 00:07:14.480]  在加里里的各城各鄉去傳揚天國的信息
[00:07:14.480 --> 00:07:16.360]  我們相信他們去的時候
[00:07:16.360 --> 00:07:19.040]  可能去了半年至九個月
[00:07:19.040 --> 00:07:21.080]  這麼久的時間
[00:07:21.080 --> 00:07:22.840]  於是現在九個月之後
[00:07:22.840 --> 00:07:25.880]  他們回到耶穌的面前
[00:07:25.880 --> 00:07:27.360]  幾個月都沒有見
[00:07:27.360 --> 00:07:31.000]  門徒有千言萬語要和耶穌傾訴
[00:07:31.000 --> 00:07:31.720]  不僅如此
[00:07:31.720 --> 00:07:33.760]  還有很多感恩的見證
[00:07:33.760 --> 00:07:35.720]  他們很希望自己聚一聚
[00:07:35.720 --> 00:07:38.880]  以致他們可以彼此的分享
[00:07:38.880 --> 00:07:41.760]  耶穌對於他們分享的回應是這樣
[00:07:41.760 --> 00:07:43.680]  耶穌就對他們說
[00:07:43.680 --> 00:07:45.200]  「你們來
[00:07:45.200 --> 00:07:49.880]  跟我私下到荒野的地方去歇一歇」
[00:07:49.880 --> 00:07:52.720]  耶穌說辛苦你們去了這麼多個月
[00:07:52.720 --> 00:07:55.440]  見到你們真是好了
[00:07:55.440 --> 00:07:57.560]  我已經訂了一個私房菜
[00:07:57.560 --> 00:07:59.280]  我們一起去
[00:07:59.280 --> 00:08:00.640]  去歇一歇
[00:08:00.640 --> 00:08:02.520]  耶穌真是一個好的老師
[00:08:02.520 --> 00:08:04.760]  好的老闆
[00:08:04.760 --> 00:08:05.920]  因為如果你沒有休息
[00:08:05.920 --> 00:08:07.000]  很容易燃燒
[00:08:07.000 --> 00:08:10.480]  於是耶穌要帶他們去歇一歇
[00:08:10.480 --> 00:08:11.680]  不過你有沒有留意到
[00:08:11.680 --> 00:08:14.920]  耶穌要帶他們去哪裡
[00:08:14.920 --> 00:08:17.160]  去歇一歇
[00:08:17.160 --> 00:08:19.520]  答案是荒野
[00:08:19.520 --> 00:08:23.000]  耶穌要帶他們去荒野
[00:08:23.000 --> 00:08:25.600]  去歇一歇 荒山野嶺
[00:08:25.600 --> 00:08:28.240]  是不是黑薄了一點
[00:08:28.240 --> 00:08:30.560]  我記得大概十天前
[00:08:30.560 --> 00:08:32.400]  我和我們教會的劉牧師
[00:08:32.400 --> 00:08:36.040]  都一起去了一個區會的退休營
[00:08:36.040 --> 00:08:37.000]  我們去了哪裡呢
[00:08:37.000 --> 00:08:41.040]  我們去了深圳的一個地方叫小梅沙
[00:08:41.040 --> 00:08:43.880]  雖然不是什麼世外桃源
[00:08:43.880 --> 00:08:45.720]  都叫做乾淨企理
[00:08:45.720 --> 00:08:46.840]  都有酒店住客
[00:08:46.840 --> 00:08:50.280]  這樣才是歇一歇
[00:08:50.280 --> 00:08:53.160]  怎麼可能要去荒山野嶺呢
[00:08:53.160 --> 00:08:54.600]  如果我們區會說
[00:08:54.600 --> 00:08:57.040]  我們今年的牧師退休營
[00:08:57.040 --> 00:08:58.600]  不是退休營
[00:08:58.600 --> 00:09:00.840]  是要去荒山野嶺的話
[00:09:00.840 --> 00:09:04.640]  我想我和劉牧師都不會登記的
[00:09:04.640 --> 00:09:07.160]  但是為什麼耶穌故意
[00:09:07.160 --> 00:09:10.760]  好像要帶他們去荒野呢
[00:09:10.760 --> 00:09:12.400]  有沒有想過
[00:09:12.400 --> 00:09:13.320]  信不信由你
[00:09:13.320 --> 00:09:15.240]  原來這個故事的背後
[00:09:15.240 --> 00:09:19.600]  是有另外一個非常重要的舊約典故
[00:09:19.600 --> 00:09:22.040]  我想帶你去看一段聖經
[00:09:22.040 --> 00:09:25.680]  你可能不多想到的聖經
[00:09:25.680 --> 00:09:28.160]  是《出埃及記》第十九章
[00:09:28.160 --> 00:09:30.040]  《出埃及記》第十九章第一節這樣說
[00:09:30.040 --> 00:09:32.920]  以色列人出埃及地以後
[00:09:32.920 --> 00:09:34.360]  第三個月的初一
[00:09:34.360 --> 00:09:35.520]  就在那一天
[00:09:35.520 --> 00:09:39.160]  他們來到西乃的曠野
[00:09:39.160 --> 00:09:40.960]  在西乃的曠野
[00:09:40.960 --> 00:09:43.960]  在那裡的山下
[00:09:43.960 --> 00:09:46.320]  他們安然
[00:09:46.320 --> 00:09:47.720]  在以色列人出埃及之後
[00:09:47.720 --> 00:09:49.960]  他們沒有馬上
[00:09:49.960 --> 00:09:53.960]  去很快的進入迦南應許之地
[00:09:53.960 --> 00:09:57.440]  而說上帝在那裡預備了一個地方
[00:09:57.440 --> 00:10:00.080]  要他們在那裡安定下來
[00:10:00.080 --> 00:10:01.840]  要他們在那裡安營
[00:10:01.840 --> 00:10:04.720]  這個地方是一個曠野
[00:10:04.720 --> 00:10:06.080]  是一個荒野的地方
[00:10:06.080 --> 00:10:07.960]  是西乃的曠野
[00:10:07.960 --> 00:10:10.600]  在西乃山之下
[00:10:10.600 --> 00:10:12.120]  叫他們在那裡安營
[00:10:12.120 --> 00:10:14.000]  安營了多久
[00:10:14.000 --> 00:10:17.120]  一年的時間
[00:10:17.120 --> 00:10:19.720]  在那一年時間裡面
[00:10:19.720 --> 00:10:21.040]  上帝與他們納藥
[00:10:21.040 --> 00:10:22.360]  在那一年時間裡面
[00:10:22.360 --> 00:10:24.480]  上帝給了他們十戒
[00:10:24.480 --> 00:10:25.560]  給了兩次
[00:10:25.560 --> 00:10:27.400]  因為他們的叛逆的緣故
[00:10:27.400 --> 00:10:30.400]  在那一年時間上帝教導他們
[00:10:30.400 --> 00:10:32.320]  上帝是一個怎樣的上帝
[00:10:32.320 --> 00:10:34.120]  在那一年時間上帝教他們
[00:10:34.120 --> 00:10:36.600]  成為上帝聖潔的子民
[00:10:36.600 --> 00:10:37.560]  我們有一群弟兄姊妹
[00:10:37.560 --> 00:10:41.120]  剛剛讀完了《創出利民生》
[00:10:41.120 --> 00:10:42.560]  我們剛剛
[00:10:42.560 --> 00:10:45.400]  上個星期我們的舊約講座是《利未記》
[00:10:45.400 --> 00:10:48.200]  《利未記》就是那一年所寫的
[00:10:48.200 --> 00:10:50.680]  是那一年裡面上帝教導他們
[00:10:50.680 --> 00:10:52.200]  他是一個聖潔的上主
[00:10:52.200 --> 00:10:55.000]  他們要怎樣去敬拜他
[00:10:55.000 --> 00:10:56.040]  是這一年發生
[00:10:56.040 --> 00:10:56.960]  在哪裡發生
[00:10:56.960 --> 00:10:58.720]  在曠野裡面發生
[00:10:58.720 --> 00:11:05.440]  在西乃山下的曠野裡面發生
[00:11:05.440 --> 00:11:09.000]  他們在這個曠野安頓了沒多久
[00:11:09.000 --> 00:11:12.120]  發生了一件很驚人的事情
[00:11:12.120 --> 00:11:15.480]  我想帶你們去看《出埃及記》第24章
[00:11:15.480 --> 00:11:19.360]  這個他們仍然在曠野裡面的事情
[00:11:19.360 --> 00:11:21.760]  在《出埃及記》第24章第9節這樣說
[00:11:21.760 --> 00:11:25.880]  摩西亞倫和長老中的七十人都上去
[00:11:25.880 --> 00:11:27.520]  上帝呼喚他們上山
[00:11:27.520 --> 00:11:29.560]  他們在曠野的山下
[00:11:29.560 --> 00:11:34.280]  現在上帝呼召他們的領袖上山
[00:11:34.280 --> 00:11:34.880]  第11節
[00:11:34.880 --> 00:11:37.760]  他不把手伸在領袖的身上
[00:11:37.760 --> 00:11:40.600]  上帝沒有伸手
[00:11:40.600 --> 00:11:42.880]  殺他們傷害他們
[00:11:42.880 --> 00:11:45.000]  他們瞻仰上帝
[00:11:45.000 --> 00:11:48.000]  說看見上帝
[00:11:48.000 --> 00:11:51.080]  然後又吃又喝
[00:11:51.080 --> 00:11:53.160]  你看不看到這個故事
[00:11:53.160 --> 00:11:56.560]  上帝在曠野的山上
[00:11:56.560 --> 00:11:58.240]  為以色列人的領袖
[00:11:58.240 --> 00:12:02.040]  預備了一個豐盛的筵席
[00:12:02.040 --> 00:12:04.760]  這個故事和我們今天看的故事有什麼關係呢
[00:12:04.760 --> 00:12:05.880]  這個關係就重要了
[00:12:05.880 --> 00:12:08.440]  如果你有機會回去看
[00:12:08.440 --> 00:12:10.440]  《約翰福音》的平衡記載
[00:12:10.440 --> 00:12:12.160]  你會發現
[00:12:12.160 --> 00:12:15.520]  當耶穌最後行這個五餅二魚的神蹟
[00:12:15.520 --> 00:12:17.120]  就不是曠野這麼簡單
[00:12:17.120 --> 00:12:19.240]  是在曠野的山上
[00:12:19.240 --> 00:12:22.880]  耶穌是帶著那群十二門徒上山
[00:12:22.880 --> 00:12:23.920]  然後一群人
[00:12:23.920 --> 00:12:25.120]  然後他們全部上山
[00:12:25.120 --> 00:12:27.080]  是在曠野的山上
[00:12:27.080 --> 00:12:31.440]  耶穌做了這個盛宴
[00:12:31.440 --> 00:12:35.160]  而無獨有偶的在舊約聖經裡面
[00:12:35.160 --> 00:12:39.880]  帶著一個這樣的故事
[00:12:39.880 --> 00:12:42.520]  更有趣的地方是什麼呢
[00:12:42.520 --> 00:12:45.120]  就是在他們還沒上山之前
[00:12:45.120 --> 00:12:48.800]  還有另外一個動作上帝做了的
[00:12:48.800 --> 00:12:53.560]  這個動作是在第二十四章的八字
[00:12:53.560 --> 00:12:54.160]  它這麼說
[00:12:54.160 --> 00:12:58.360]  摩西把血灑在百姓身上說
[00:12:58.360 --> 00:13:00.280]  看!這是納約的血
[00:13:00.280 --> 00:13:06.800]  斯耶和華按照一切的命令和你們納約的群居
[00:13:06.800 --> 00:13:07.960]  他們上了山
[00:13:07.960 --> 00:13:10.680]  上帝見到他們或者他們見到上帝
[00:13:10.680 --> 00:13:14.560]  而上帝沒有傷害他們的原因是什麼
[00:13:14.560 --> 00:13:20.000]  因為有血灑在他們的身上
[00:13:20.000 --> 00:13:23.680]  《采及記》說的是一個在曠野山上的盛宴
[00:13:23.680 --> 00:13:25.200]  是一個納約的盛宴
[00:13:25.200 --> 00:13:28.000]  是一個有血灑在身上的盛宴
[00:13:28.000 --> 00:13:29.600]  是一個恩典的盛宴
[00:13:29.600 --> 00:13:32.440]  是一個天國的盛宴
[00:13:32.440 --> 00:13:35.480]  而這個故事和我們今天讀的故事
[00:13:35.480 --> 00:13:38.480]  其實有很直接的關係
[00:13:38.480 --> 00:13:42.120]  當你這樣去看《五餅二魚》的故事
[00:13:42.120 --> 00:13:47.400]  《五餅二魚》再不是兒童主義學的平面故事
[00:13:47.400 --> 00:13:51.240]  《五餅二魚》成為了一個新舊約交替的故事
[00:13:51.240 --> 00:13:52.600]  一個很立體的故事
[00:13:52.600 --> 00:13:54.400]  一個很豐富的故事
[00:13:54.400 --> 00:13:58.080]  一個深不可測的故事
[00:13:58.080 --> 00:14:02.600]  完全不一樣的理解
[00:14:02.600 --> 00:14:07.000]  耶穌在做一個曠野裏面納約的筵席
[00:14:07.000 --> 00:14:11.480]  我想帶你回去看《馬可福音》第六章
[00:14:11.480 --> 00:14:13.600]  「就算因為來往的人不多
[00:14:13.600 --> 00:14:16.640]  他們連吃飯的時間也沒有
[00:14:16.640 --> 00:14:22.400]  他們就坐船私下往曠野的地方去」
[00:14:22.400 --> 00:14:26.560]  我想你留意那些細節
[00:14:26.560 --> 00:14:29.520]  他說當時耶穌要帶他們走的原因
[00:14:29.520 --> 00:14:34.960]  是因為他們連吃飯的時間也沒有
[00:14:34.960 --> 00:14:37.600]  於是耶穌叫他們上船
[00:14:37.600 --> 00:14:42.680]  要私下和他們去吃飯
[00:14:42.680 --> 00:14:44.040]  原來從頭到尾
[00:14:44.040 --> 00:14:47.320]  耶穌都是想請門徒吃飯的
[00:14:47.320 --> 00:14:51.640]  耶穌想帶他們上曠野的山上
[00:14:51.640 --> 00:14:53.800]  好像出埃及記一樣
[00:14:53.800 --> 00:14:55.520]  在曠野的山上
[00:14:55.520 --> 00:14:59.000]  耶穌一早已經準備親自下船
[00:14:59.000 --> 00:15:01.560]  煮一個十二人餐
[00:15:01.560 --> 00:15:03.480]  這是耶穌一早已經預備了
[00:15:03.480 --> 00:15:04.760]  但是結果
[00:15:04.760 --> 00:15:08.040]  因為有千千萬萬人跟著他們一起上山
[00:15:08.040 --> 00:15:11.120]  結果這個十二人餐變成了萬人的盛宴
[00:15:11.120 --> 00:15:12.680]  你明白嗎?
[00:15:12.680 --> 00:15:15.280]  那是一個意外
[00:15:15.280 --> 00:15:16.680]  是一個意外
[00:15:16.680 --> 00:15:19.880]  於是成為五千個男人
[00:15:19.880 --> 00:15:24.800]  或者超過一萬個男女老幼的盛宴
[00:15:24.800 --> 00:15:25.720]  這裡說到
[00:15:25.720 --> 00:15:27.760]  耶穌說我們要去那裏的時候
[00:15:27.760 --> 00:15:29.560]  我們要坐船
[00:15:29.560 --> 00:15:31.080]  這個坐船不是出海
[00:15:31.080 --> 00:15:33.280]  只不過是過江
[00:15:33.280 --> 00:15:36.880]  原來他們所說的船
[00:15:36.880 --> 00:15:39.320]  是在加利利湖的船
[00:15:39.320 --> 00:15:41.040]  如果你去看你的聖經
[00:15:41.040 --> 00:15:42.880]  會說是加利利海的
[00:15:42.880 --> 00:15:45.080]  但是其實加利利海不是海
[00:15:45.080 --> 00:15:48.000]  加利利海是一個湖
[00:15:48.000 --> 00:15:49.480]  是一個大湖
[00:15:49.480 --> 00:15:50.640]  應該這麼說
[00:15:50.640 --> 00:15:53.360]  不是一個很大的湖
[00:15:53.360 --> 00:15:55.280]  於是在第三十三節這麼說
[00:15:55.280 --> 00:15:56.840]  眾人看見他們走了
[00:15:56.840 --> 00:15:58.480]  上了船
[00:15:58.480 --> 00:16:00.920]  就有許多認識他們的
[00:16:00.920 --> 00:16:02.440]  就從各城步行
[00:16:02.440 --> 00:16:04.040]  一同跑到那裏
[00:16:04.040 --> 00:16:07.440]  被他們先趕到了對岸
[00:16:07.440 --> 00:16:09.200]  因為它不是一個很大的湖
[00:16:09.200 --> 00:16:10.720]  人們來追他們的時候
[00:16:10.720 --> 00:16:12.280]  看見他們上船
[00:16:12.280 --> 00:16:14.040]  只有幾個地方可以去
[00:16:14.040 --> 00:16:15.080]  你看見那個方向
[00:16:15.080 --> 00:16:17.400]  你大概知道他最後下船的地方是什麼
[00:16:17.400 --> 00:16:18.600]  於是
[00:16:18.600 --> 00:16:19.840]  一個是水路
[00:16:19.840 --> 00:16:20.920]  一個是陸路
[00:16:20.920 --> 00:16:24.480]  他們還讓他們去到那裡
[00:16:24.480 --> 00:16:26.880]  這裏說去找他們的人
[00:16:26.880 --> 00:16:30.160]  是認識他們的人
[00:16:30.160 --> 00:16:31.480]  我不知道你有沒有想過
[00:16:31.480 --> 00:16:36.560]  耶穌從哪裡找了一千上萬的人去跟隨他
[00:16:36.560 --> 00:16:38.800]  所以我相信這一千上萬的人
[00:16:38.800 --> 00:16:42.640]  很有可能就是門徒做了那六個月
[00:16:42.640 --> 00:16:43.280]  七個月
[00:16:43.280 --> 00:16:43.760]  八個月
[00:16:43.760 --> 00:16:44.840]  九個月
[00:16:44.840 --> 00:16:47.680]  那個宣教的結果
[00:16:47.680 --> 00:16:51.280]  按照猶太人的歷史學家Josephus
[00:16:51.280 --> 00:16:54.080]  他相信他估計當時的加利利
[00:16:54.080 --> 00:16:56.880]  有204個村莊
[00:16:56.880 --> 00:16:59.280]  你計算每個村莊大概是500人組
[00:16:59.280 --> 00:17:03.360]  就是說當時加利利的總人口大概是10萬人
[00:17:03.360 --> 00:17:04.760]  而他們在這六個月
[00:17:04.760 --> 00:17:05.200]  七個月
[00:17:05.200 --> 00:17:05.640]  八個月
[00:17:05.640 --> 00:17:06.520]  九個月裏面
[00:17:06.520 --> 00:17:08.920]  去盡每一個城鎮
[00:17:08.920 --> 00:17:12.360]  去傳揚上帝的福音
[00:17:12.360 --> 00:17:14.960]  而當中在這10萬人裏面
[00:17:14.960 --> 00:17:15.920]  有10%
[00:17:15.920 --> 00:17:18.080]  十分之一的人
[00:17:18.080 --> 00:17:21.800]  跟著他們回來找他們的師父耶穌
[00:17:21.800 --> 00:17:25.000]  你想想這件事是多舊人心弦
[00:17:25.000 --> 00:17:27.040]  或者令到人很振奮的事情
[00:17:27.040 --> 00:17:29.040]  如果我們今天派你出去
[00:17:29.040 --> 00:17:30.680]  半年之後
[00:17:30.680 --> 00:17:32.880]  一萬人回來公理堂
[00:17:32.880 --> 00:17:34.960]  擠爆了我們的東西
[00:17:34.960 --> 00:17:37.080]  又要重啟了
[00:17:37.080 --> 00:17:38.320]  幾年而已
[00:17:38.320 --> 00:17:39.360]  又要再重啟
[00:17:39.360 --> 00:17:39.880]  為什麼
[00:17:39.880 --> 00:17:44.560]  因為有很多人聽了那個福音不夠厚
[00:17:44.560 --> 00:17:46.320]  或者想知道更多的東西
[00:17:46.320 --> 00:17:48.680]  於是他們回來
[00:17:48.680 --> 00:17:51.440]  場景壯觀
[00:17:51.440 --> 00:17:53.560]  振奮人心
[00:17:53.560 --> 00:17:55.360]  我們現在進入皮肉了
[00:17:55.360 --> 00:17:57.160]  這班人
[00:17:57.160 --> 00:17:59.720]  五千、六千、七千、八千、九千
[00:17:59.720 --> 00:18:01.920]  一萬人來到耶穌的面前
[00:18:01.920 --> 00:18:05.960]  耶穌見到他們在對岸
[00:18:05.960 --> 00:18:07.560]  耶穌出來
[00:18:07.560 --> 00:18:10.800]  見有一大群的人就憐憫他們
[00:18:10.800 --> 00:18:14.840]  因為他們與同洋沒有木人一般
