
[00:00:00.000 --> 00:00:03.660]  各位我們又開始我們的茶經了
[00:06:24.000 --> 00:06:28.300]  他已經沒有心情去欣賞這個漂亮的姨姓
[00:06:28.300 --> 00:06:29.820]  因為最大問題是甚麼?
[00:06:29.820 --> 00:06:32.860]  他的自尊心受著很大的虧損
[00:06:32.860 --> 00:06:37.460]  「我的妻子轉嫁給了其他人?」
[00:06:37.460 --> 00:06:41.660]  亦都看到這種取代方式
[00:06:41.660 --> 00:06:46.780]  顯示到當時的女性是完全沒有社會地位的
[00:06:46.780 --> 00:06:51.080]  甚至下兩次我們會看到很恐怖的
[00:06:51.080 --> 00:06:54.000]  一個利未人的妾侍
[00:06:54.000 --> 00:06:57.260]  代替了其他人
[00:06:57.260 --> 00:07:00.500]  被一群同性戀者的土匪
[00:07:00.500 --> 00:07:03.260]  玩弄之下成為犧牲品
[00:07:03.260 --> 00:07:08.500]  我們儘管看看這段經文
[00:07:08.500 --> 00:07:11.400]  那一節的題目叫「R級的經文」
[00:07:11.400 --> 00:07:14.400]  第19章第25節
[00:07:14.400 --> 00:07:16.820]  「那些人若不聽從她的話
[00:07:16.820 --> 00:07:20.620]  那人就把她的妾拉出去交給他們
[00:07:20.620 --> 00:07:22.620]  他們便與她交合
[00:07:22.620 --> 00:07:24.420]  中夜凌辱她
[00:07:24.420 --> 00:07:27.340]  直到天色快亮才放她去」
[00:07:27.340 --> 00:07:29.880]  很恐怖的一段經文
[00:07:29.880 --> 00:07:33.340]  我們會留在兩、三節之後
[00:07:33.340 --> 00:07:35.760]  我們才會帶大家去看
[00:07:35.760 --> 00:07:41.620]  即是當時的人將女性當成一些貨品
[00:07:41.620 --> 00:07:46.460]  或者平息紛爭、衝突的一些商品
[00:07:46.460 --> 00:07:50.600]  絕對不是用人的角度去對待她
[00:07:50.600 --> 00:07:53.440]  所以這些外邦人所持的價值觀
[00:07:53.440 --> 00:07:57.920]  與神所持的價值觀是截然不同的對立
[00:07:57.920 --> 00:08:01.320]  好 參宣就為情來開戰了
[00:08:01.320 --> 00:08:04.260]  於是參宣就向他們宣戰了
[00:08:04.260 --> 00:08:06.260]  第15章第3節
[00:08:06.260 --> 00:08:11.220]  「參宣說:這回我加害於非利士人不算有罪」
[00:08:11.220 --> 00:08:16.200]  他表明這次要加害這班非利士人
[00:08:16.200 --> 00:08:22.400]  就好像上一次他擊殺了30個阿什基倫的人一樣
[00:08:22.400 --> 00:08:26.600]  參宣一定知道自己有特殊的能力
[00:08:26.600 --> 00:08:30.000]  他曾經空手撕裂了一隻獅子
[00:08:30.000 --> 00:08:31.780]  正正因為他知道自己有這樣的能力
[00:08:31.780 --> 00:08:34.660]  於是他毫不考慮這個後果
[00:08:34.660 --> 00:08:39.460]  大膽的宣告他會用暴力來對待他們
[00:08:39.460 --> 00:08:41.380]  那究竟他做了些甚麼呢?
[00:08:41.380 --> 00:08:44.040]  我們看看第4、第5兩節
[00:08:44.040 --> 00:08:47.000]  「於是參宣去抓了三百隻狐狸
[00:08:47.000 --> 00:08:50.280]  將狐狸尾巴一對一對地捆上
[00:08:50.280 --> 00:08:53.160]  將火把捆在兩條尾巴中間
[00:08:53.160 --> 00:08:56.400]  點著火把就把狐狸進入
[00:08:56.400 --> 00:08:58.500]  非利士人站著的鵝架
[00:08:58.500 --> 00:09:02.420]  將堆雜的鵝骨和尾角的鵝架
[00:09:02.420 --> 00:09:05.420]  並將濫源盡都燒了」
[00:09:05.420 --> 00:09:07.800]  參宣就抓了三百隻狐狸
[00:09:07.800 --> 00:09:11.680]  這裏你留意到有括著說作野狗
[00:09:11.680 --> 00:09:14.700]  那我都相信那隻是狗來的 不是狐狸
[00:09:14.700 --> 00:09:17.140]  因為狐狸不是群體的行動來的
[00:09:17.140 --> 00:09:19.120]  那些狗會整天跑在一起的
[00:09:19.120 --> 00:09:23.400]  還有狐狸是很精靈的、很狡猾的
[00:09:23.400 --> 00:09:27.200]  絕對不容易你赤手空拳去抓牠
[00:09:27.200 --> 00:09:29.200]  還要抓三百隻
[00:09:29.200 --> 00:09:32.880]  所以狐狸和野狗是同一個字
[00:09:32.880 --> 00:09:36.480]  所以我自己個人相信是抓了三百隻狗
[00:09:36.480 --> 00:09:39.100]  然後他就將火把
[00:09:39.100 --> 00:09:42.200]  綁在這些狗的尾巴那裏然後點火
[00:09:42.200 --> 00:09:44.200]  就將這些狗或者狐狸
[00:09:44.200 --> 00:09:47.440]  趕到非利士人的鵝場和葡萄園
[00:09:47.440 --> 00:09:50.880]  因為他們那時正是收割的時候
[00:09:50.880 --> 00:09:54.880]  他們把那些收割好的和菌凍好
[00:09:54.880 --> 00:09:57.160]  那時是五月天
[00:09:57.160 --> 00:09:59.960]  天氣非常乾燥 就好像在英國一樣
[00:09:59.960 --> 00:10:01.680]  天氣非常乾燥
[00:10:01.680 --> 00:10:04.960]  很容易有山火 加拿大也有
[00:10:04.960 --> 00:10:09.720]  所以那些和菌一遇到火就馬上焚燒
[00:10:09.720 --> 00:10:14.080]  非利士人已經割下了很多的農作物
[00:10:14.080 --> 00:10:16.760]  但這些和菌和葡萄樹
[00:10:16.760 --> 00:10:20.000]  甚至橄欖樹都被他燒光了
[00:10:20.000 --> 00:10:25.320]  對非利士人來說這是很重大的經濟損失
[00:10:25.320 --> 00:10:27.560]  某個程度就是損失慘重
[00:10:27.560 --> 00:10:29.800]  燒光了 你要再種嗎?
[00:10:29.800 --> 00:10:31.800]  要等多久才可以再有收成?
[00:10:31.800 --> 00:10:33.040]  收成無望
[00:10:33.040 --> 00:10:37.960]  所以他們馬上遷怒於這個女人
[00:10:37.960 --> 00:10:42.120]  她的前妻某個程度和父親
[00:10:42.120 --> 00:10:47.400]  在這裏我見到參孫雖然力大
[00:10:47.400 --> 00:10:49.360]  但不是沒有腦
[00:10:49.360 --> 00:10:51.360]  她不是一個網夫
[00:10:51.360 --> 00:10:53.840]  她的行動策略就看到
[00:10:53.840 --> 00:10:57.080]  她要怎樣打擊敵人的要害
[00:10:57.080 --> 00:11:00.680]  斬斷你最需要的東西來帶她去動她
[00:11:00.680 --> 00:11:02.960]  所以她並不是缺乏智慧
[00:11:02.960 --> 00:11:04.960]  她缺乏的是甚麼?
[00:11:04.960 --> 00:11:06.960]  就是對神敬畏的心
[00:11:06.960 --> 00:11:09.760]  好了 非利士人就很憤怒
[00:11:09.760 --> 00:11:15.920]  於是要逼猶太人來帶她交出參孫
[00:11:15.920 --> 00:11:21.040]  但參孫竟然被同胞出賣
[00:11:21.040 --> 00:11:24.160]  而這些同胞就要出賣參孫
[00:11:24.160 --> 00:11:29.520]  因為燒光了所有農作物
[00:11:29.520 --> 00:11:32.480]  葡萄樹和無花果樹
[00:11:32.480 --> 00:11:37.120]  於是非利士人大興問罪之師
[00:11:37.120 --> 00:11:39.520]  第十五章第六節
[00:11:39.520 --> 00:11:42.560]  「非利士人說:這是是誰作的呢?
[00:11:42.560 --> 00:11:45.560]  有人說是庭娜人的女婿參孫
[00:11:45.560 --> 00:11:48.960]  因為她岳父將她的妻給了她的陪伴
[00:11:48.960 --> 00:11:53.960]  於是非利士人上去用火燒了婦人和她的父親」
[00:11:53.960 --> 00:11:59.560]  結果這個女人和她的父親就被自己非利士人
[00:11:59.560 --> 00:12:01.240]  帶去燒死了
[00:12:01.240 --> 00:12:04.160]  他們不敢直接的向參孫問罪
[00:12:04.160 --> 00:12:08.160]  但遷怒於她的岳父和妻子
[00:12:08.160 --> 00:12:11.680]  用火活活將他們燒死
[00:12:11.680 --> 00:12:13.680]  他們的財物被火燒了
[00:12:13.680 --> 00:12:18.080]  所以都要用火來對付這對婦女
[00:12:18.080 --> 00:12:23.480]  我們看到她們仍然是那些女人參孫的妻子
[00:12:23.480 --> 00:12:26.880]  所以她具有女婿的法律義務
[00:12:26.880 --> 00:12:31.960]  但她無法從這段婚姻中得到任何好處
[00:12:31.960 --> 00:12:39.480]  而這次參孫是間接讓自己的岳父和妻子死在他手上
[00:12:39.480 --> 00:12:42.480]  參孫的妻子和父親
[00:12:42.480 --> 00:12:47.080]  為了不想給自己的同胞來帶去迫害
[00:12:47.080 --> 00:12:51.360]  因為他們說如果你不套這個謎底出來
[00:12:51.360 --> 00:12:52.880]  我就會燒你
[00:12:52.880 --> 00:12:59.280]  他為了逃避這個迫害
[00:12:59.280 --> 00:13:02.280]  於是就套了參孫的謎底出來
[00:13:02.280 --> 00:13:07.080]  但最終他還是要給自己人來燒死
[00:13:07.080 --> 00:13:09.080]  是不是一個很大的諷刺呢?
[00:13:09.080 --> 00:13:13.080]  參孫知道自己的岳父和妻子被殺後
[00:13:13.080 --> 00:13:14.680]  於是就更加憤怒了
[00:13:14.680 --> 00:13:16.680]  第七第八兩節
[00:13:16.680 --> 00:13:20.680]  「參孫對非理士人說:你們既然這樣行
[00:13:20.680 --> 00:13:23.280]  我必向你們報仇才肯罷休
[00:13:23.280 --> 00:13:25.880]  參孫就大大擊殺他們
[00:13:25.880 --> 00:13:28.280]  連腿大腰都撼斷了
[00:13:28.280 --> 00:13:32.680]  大便下去住在以坦桓的月內」
[00:13:32.680 --> 00:13:37.480]  當參孫知道他的妻子岳父被殺
[00:13:37.480 --> 00:13:40.680]  他之前只是燒她的農作物
[00:13:40.680 --> 00:13:43.280]  現在就說你殺了我的家人
[00:13:43.280 --> 00:13:46.080]  於是他就用暴力來對待了
[00:13:46.080 --> 00:13:48.880]  我經常覺得參孫是有暴力傾向的
[00:13:48.880 --> 00:13:51.080]  他馬上做出報復性的行動
[00:13:51.080 --> 00:13:54.080]  也殺了不少非理士人
[00:13:54.080 --> 00:13:58.680]  於是他就躲在一個洞穴裏面
[00:13:58.680 --> 00:14:03.680]  我們看到很多時候參孫都是my way
[00:14:03.680 --> 00:14:05.080]  我行我素
[00:14:05.080 --> 00:14:07.280]  憑著肉體的衝動來行事
[00:14:07.280 --> 00:14:09.680]  他是沒有心思熟慮
[00:14:09.680 --> 00:14:13.680]  沒有考慮到那件事做了之後有什麼後果
[00:14:13.680 --> 00:14:17.280]  這個就是性急和行動型的人
[00:14:17.280 --> 00:14:18.880]  應該引以為鑑
[00:14:18.880 --> 00:14:20.480]  包括我自己在內
[00:14:20.480 --> 00:14:22.480]  參孫擊殺了這些非理士人
[00:14:22.480 --> 00:14:25.480]  於是就引致整個民族
[00:14:25.480 --> 00:14:28.480]  因為他而陷入了更大的困境
[00:14:28.480 --> 00:14:29.880]  非理士人說
[00:14:29.880 --> 00:14:32.080]  這個參孫不單燒了我們的東西
[00:14:32.080 --> 00:14:33.480]  還殺了我們的人
[00:14:33.480 --> 00:14:35.480]  於是他就要聲討什麼呢?
[00:14:35.480 --> 00:14:37.480]  希伯來人
[00:14:37.480 --> 00:14:40.480]  我們看看《史詩紀》第十五章第九節
[00:14:40.480 --> 00:14:45.880]  「非理士人上去安營在猶大,布散在利希」
[00:14:45.880 --> 00:14:48.280]  原來參孫個人的行動
[00:14:48.280 --> 00:14:49.880]  你記住我這句話
[00:14:49.880 --> 00:14:53.280]  就引伸到民族的危機
[00:14:53.280 --> 00:14:55.880]  因為當參孫我們看完之後
[00:14:55.880 --> 00:15:00.280]  有幾件事都是從這個情況發展
[00:15:00.280 --> 00:15:02.280]  是因為個人的事
[00:15:02.280 --> 00:15:07.680]  引致支派上面整個民族的危機
[00:15:07.680 --> 00:15:11.480]  這種情況是持續地來來去去出現的
[00:15:11.480 --> 00:15:13.880]  因為參孫殺了一些非理士人
[00:15:13.880 --> 00:15:15.880]  於是他們要攻擊以色列人
[00:15:15.880 --> 00:15:17.480]  很可悲
[00:15:17.480 --> 00:15:24.680]  這班以色列人竟然沒有和參孫站在同一條陣線
[00:15:24.680 --> 00:15:29.280]  他就要乘機來去和參孫聯手
[00:15:29.280 --> 00:15:31.280]  對付非理士人就好了
[00:15:31.280 --> 00:15:35.280]  但是這班人已經苟且偷安
[00:15:35.280 --> 00:15:37.280]  忍受著一些逼迫
[00:15:37.280 --> 00:15:41.280]  讓他們可以過一些稍為安舒的生活
[00:15:41.280 --> 00:15:43.280]  不要忘記
[00:15:43.280 --> 00:15:48.680]  非理士人核製了這班以色列人多少年了?
[00:15:48.680 --> 00:15:50.680]  是40年了
[00:15:50.680 --> 00:15:54.680]  頭那10年可能仍然很辛苦
[00:15:54.680 --> 00:15:56.680]  但是被核製了40年之後
[00:15:56.680 --> 00:15:58.680]  慢慢慢慢習慣了
[00:15:58.680 --> 00:16:01.680]  我想這10年那套電影《智叔》
[00:16:01.680 --> 00:16:03.680]  不要被它煩了
[00:16:03.680 --> 00:16:05.680]  但是現在很不幸地
[00:16:05.680 --> 00:16:07.680]  其實很多人已經慢慢慢慢習慣了
[00:16:07.680 --> 00:16:09.680]  溫水煮鴉
[00:16:09.680 --> 00:16:11.680]  他們沒有去感激參孫
[00:16:11.680 --> 00:16:13.680]  為他們出氣
[00:16:13.680 --> 00:16:15.680]  反而有責怪他
[00:16:15.680 --> 00:16:19.680]  竟然這班人願意和非理士人妥協
[00:16:19.680 --> 00:16:22.680]  將參孫交出來
[00:16:22.680 --> 00:16:24.680]  換取他們的安日
[00:16:24.680 --> 00:16:26.680]  我們看一段較長的經文
[00:16:26.680 --> 00:16:29.680]  詩詩記第15章第10到第11節
[00:16:29.680 --> 00:16:33.680]  猶大人說:你們為何上來攻擊我們呢?
[00:16:33.680 --> 00:16:37.680]  他們說我們上來是要捆綁參孫
[00:16:37.680 --> 00:16:39.680]  他向我們怎樣行
[00:16:39.680 --> 00:16:41.680]  我們也要向他怎樣行
[00:16:41.680 --> 00:16:45.680]  於是有三千猶大人下到以坦盤的月內
[00:16:45.680 --> 00:16:48.680]  對參孫說:非理士人核製我們
[00:16:48.680 --> 00:16:51.680]  你不知道嗎?你向我們行的是甚麼事呢?
[00:16:51.680 --> 00:16:54.680]  他回答說:他們向我怎樣行
[00:16:54.680 --> 00:16:57.680]  我也要向他們怎樣行
[00:16:57.680 --> 00:17:00.680]  看不看到很可悲的一幅圖
[00:17:00.680 --> 00:17:07.680]  這班以色列人竟然出賣神為他們興起的事實
[00:17:07.680 --> 00:17:11.680]  即是表示這班以色列人
[00:17:11.680 --> 00:17:15.680]  很樂意和非理士人合作
[00:17:15.680 --> 00:17:18.680]  他似乎甚至承認了非理士人有管理他們的權力
[00:17:18.680 --> 00:17:21.680]  更加認為非理士人今年所做的是合理的
[00:17:21.680 --> 00:17:24.680]  參孫殺了他們一些人
[00:17:24.680 --> 00:17:27.680]  所以把參孫交出來是對的
[00:17:27.680 --> 00:17:34.680]  他們的合作遠遠超過需要三千人去捉參孫
[00:17:34.680 --> 00:17:38.680]  是三千人的自己人去捉拿參孫
[00:17:38.680 --> 00:17:41.680]  但是他們答應了參孫的條件
[00:17:41.680 --> 00:17:44.680]  似乎是幫參孫
[00:17:44.680 --> 00:17:47.680]  但事實上他們已經站在非理士人那邊
[00:17:47.680 --> 00:17:51.680]  史詩記一開始的時候我們見到
[00:17:51.680 --> 00:17:53.680]  一馬當先去攻擊外邦營的支派
[00:17:53.680 --> 00:17:54.680]  是哪個支派?
[00:17:54.680 --> 00:17:55.680]  如果你一直聽的時候你會知道
[00:17:55.680 --> 00:17:57.680]  就是猶大支派
[00:17:57.680 --> 00:18:02.680]  現在他們完全喪失了當日那種信心和鬥志
[00:18:02.680 --> 00:18:04.680]  他們不再依靠神
[00:18:04.680 --> 00:18:09.680]  他們都不願意和參孫合作去幫助以色列人
[00:18:09.680 --> 00:18:11.680]  去對付敵人
[00:18:11.680 --> 00:18:14.680]  反而幾千的猶太人去質問參孫
[00:18:14.680 --> 00:18:18.680]  為什麼要對非理士人造成這麼嚴重的傷害?
[00:18:18.680 --> 00:18:20.680]  參孫昂然回答說
[00:18:20.680 --> 00:18:23.680]  他對我怎樣?我就對他怎樣?
[00:18:23.680 --> 00:18:27.680]  這時候所以你留意到
[00:18:27.680 --> 00:18:29.680]  參孫擊殺非理士人
[00:18:29.680 --> 00:18:32.680]  原來不是為自己的民族
[00:18:32.680 --> 00:18:35.680]  他只是為了自己的利益和面子
[00:18:35.680 --> 00:18:37.680]  但猶太人都要譴責
[00:18:37.680 --> 00:18:40.680]  因為他們失去了正確的判斷能力
[00:18:40.680 --> 00:18:44.680]  他們寧願讓邪惡的非理士人克制他們
[00:18:44.680 --> 00:18:49.680]  而不願意接受狂暴的參孫的領導
[00:18:49.680 --> 00:18:55.680]  他們不再想掙扎脫離這個困境
[00:18:55.680 --> 00:19:00.680]  而是冒險去尋求解決的方法
[00:19:00.680 --> 00:19:02.680]  他們只是被動的
[00:19:02.680 --> 00:19:08.680]  去維持他們被非理士人折磨了多少年呢?
[00:19:08.680 --> 00:19:10.680]  這個我已經提過了
[00:19:10.680 --> 00:19:12.680]  我們看回《時事記》13章的第一節
[00:19:12.680 --> 00:19:16.680]  「以色列人遊行也會說眼中看為惡的事
[00:19:16.680 --> 00:19:20.680]  也會說將貪玩交在非理士人手中四十年」
[00:19:20.680 --> 00:19:22.680]  即是參孫出生之前
[00:19:22.680 --> 00:19:25.680]  他們已經被非理士人壓制了
[00:19:25.680 --> 00:19:27.680]  《時事記》的記載
[00:19:27.680 --> 00:19:33.680]  以色列人從未被外邦的敵人壓制超過四十年
[00:19:33.680 --> 00:19:35.680]  即是《時事記》裏面
[00:19:35.680 --> 00:19:37.680]  所以這是漫長的歲月
[00:19:37.680 --> 00:19:39.680]  四十年後
[00:19:39.680 --> 00:19:41.680]  他們慢慢已經習慣了
[00:19:41.680 --> 00:19:43.680]  不再覺得受苦了
[00:19:43.680 --> 00:19:45.680]  他們已經來到屈服了
[00:19:45.680 --> 00:19:48.680]  這四十年才出生的人
[00:19:48.680 --> 00:19:52.680]  更加已經適應了被壓迫的環境
[00:19:52.680 --> 00:19:54.680]  他們已經接受了
[00:19:54.680 --> 00:19:58.680]  這個納維巴不斷地來來去去見人
[00:19:58.680 --> 00:20:02.680]  昨天見了三批不同的人
[00:20:02.680 --> 00:20:04.680]  有香港來的人跟我們說
[00:20:04.680 --> 00:20:06.680]  他是老師
[00:20:06.680 --> 00:20:08.680]  香港本地的學生
[00:20:08.680 --> 00:20:10.680]  是土生土長的學生
[00:20:10.680 --> 00:20:12.680]  不是新移民
[00:20:12.680 --> 00:20:15.680]  但現在都是用國語跟同學溝通
[00:20:15.680 --> 00:20:20.680]  因為學校裏面大班都是講國語的新香港人
[00:20:20.680 --> 00:20:23.680]  他們現在原來香港的小朋友
[00:20:23.680 --> 00:20:26.680]  土生土長的都是看小紅書
[00:20:26.680 --> 00:20:31.680]  原來都是看國內的電視劇
[00:20:31.680 --> 00:20:33.680]  已經慢慢慢慢同化
