
[00:00:00.000 --> 00:00:04.120]  大概在一九七八年
[00:10:03.200 --> 00:10:04.200]  真的有的
[00:10:04.200 --> 00:10:06.200]  當我們活在世上
[00:10:06.200 --> 00:10:07.200]  種種的經歷
[00:10:07.200 --> 00:10:09.200]  種種的人際關係
[00:10:09.200 --> 00:10:10.200]  出現了
[00:10:10.200 --> 00:10:13.200]  你就會發現這些東西是會有的
[00:10:13.200 --> 00:10:14.200]  很多時候
[00:10:14.200 --> 00:10:15.200]  外在社會
[00:10:15.200 --> 00:10:16.200]  很多價值觀
[00:10:16.200 --> 00:10:17.200]  吸引著我們
[00:10:17.200 --> 00:10:19.200]  我們去跟
[00:10:19.200 --> 00:10:21.200]  我們又去做
[00:10:21.200 --> 00:10:22.200]  說一點點謊話
[00:10:22.200 --> 00:10:23.200]  沒有什麼所謂的
[00:10:23.200 --> 00:10:25.200]  很多時候都是這樣
[00:10:25.200 --> 00:10:27.200]  我們又去跟
[00:10:27.200 --> 00:10:28.200]  人不為己
[00:10:28.200 --> 00:10:29.200]  天誅地滅
[00:10:29.200 --> 00:10:31.200]  所以遇到某些事情的時候
[00:10:31.200 --> 00:10:32.200]  我們就一於為自己
[00:10:32.200 --> 00:10:33.200]  有些人不行
[00:10:33.200 --> 00:10:34.200]  不要緊
[00:10:34.200 --> 00:10:35.200]  先做了
[00:10:35.200 --> 00:10:39.200]  我們在很多社會的價值觀中影響著我們
[00:10:39.200 --> 00:10:40.200]  很多時候
[00:10:40.200 --> 00:10:41.200]  有些人說
[00:10:41.200 --> 00:10:42.200]  做生意啊你
[00:10:42.200 --> 00:10:44.200]  做生意一定要鬼炸的
[00:10:44.200 --> 00:10:45.200]  不是不行的
[00:10:45.200 --> 00:10:47.200]  大家都認識一句說話
[00:10:47.200 --> 00:10:49.200]  忠忠直直
[00:10:49.200 --> 00:10:51.200]  終須乞食
[00:10:51.200 --> 00:10:52.200]  所以不行的
[00:10:52.200 --> 00:10:53.200]  一定要奸詐
[00:10:53.200 --> 00:10:54.200]  很多的價值觀
[00:10:54.200 --> 00:10:55.200]  社會吸引
[00:10:55.200 --> 00:10:56.200]  有很多人就去跟
[00:10:56.200 --> 00:10:57.200]  就去做
[00:10:57.200 --> 00:10:58.200]  但是只是這些東西
[00:10:58.200 --> 00:11:01.200]  可能令到一個人很不行
[00:11:01.200 --> 00:11:02.200]  有的
[00:11:02.200 --> 00:11:03.200]  有的
[00:11:03.200 --> 00:11:04.200]  不單止外在吸引
[00:11:04.200 --> 00:11:06.200]  有時候我們看回我們內在
[00:11:06.200 --> 00:11:09.200]  我們很多的個人的私慾
[00:11:09.200 --> 00:11:11.200]  影響著我們
[00:11:11.200 --> 00:11:12.200]  影響著我們
[00:11:12.200 --> 00:11:14.200]  我們很貪婪
[00:11:14.200 --> 00:11:16.200]  我們很多時候很多嫉妒
[00:11:16.200 --> 00:11:18.200]  我們很多時候很多仇視
[00:11:18.200 --> 00:11:19.200]  甚至起殺機
[00:11:19.200 --> 00:11:20.200]  有時候有些事情發生
[00:11:20.200 --> 00:11:23.200]  我們都沒有辦法去明白
[00:11:23.200 --> 00:11:24.200]  為什麼呢
[00:11:24.200 --> 00:11:26.200]  是因為人那種的自我
[00:11:26.200 --> 00:11:28.200]  那種的很強
[00:11:28.200 --> 00:11:32.200]  這些都是過犯罪惡
[00:11:32.200 --> 00:11:34.200]  引致到我們人的本相
[00:11:34.200 --> 00:11:35.200]  很多時候
[00:11:35.200 --> 00:11:40.200]  就是活在一種的悲慘的境況裡面
[00:11:40.200 --> 00:11:42.200]  思想得救的時候
[00:11:42.200 --> 00:11:44.200]  我們一定要思想這件事
[00:11:44.200 --> 00:11:46.200]  為什麼呢
[00:11:46.200 --> 00:11:48.200]  因為當講到得救
[00:11:48.200 --> 00:11:52.200]  就正是脫離這種的境況
[00:11:52.200 --> 00:11:53.200]  這個是不是就是
[00:11:53.200 --> 00:11:55.200]  很不同的地方
[00:11:55.200 --> 00:11:57.200]  人的本相是這樣的時候
[00:11:57.200 --> 00:11:58.200]  我們在其中
[00:11:58.200 --> 00:12:00.200]  有時候覺得是很艱難的
[00:12:00.200 --> 00:12:01.200]  很痛苦的
[00:12:01.200 --> 00:12:04.200]  但是又沒有辦法脫離這種的境況
[00:12:04.200 --> 00:12:06.200]  所以有時候我們就會覺得
[00:12:06.200 --> 00:12:08.200]  不知道怎麼樣
[00:12:08.200 --> 00:12:11.200]  有些人嘗試很多的方法
[00:12:11.200 --> 00:12:13.200]  來解決這個問題
[00:12:13.200 --> 00:12:15.200]  不是不知道這些苦況
[00:12:15.200 --> 00:12:17.200]  而是說我要怎樣去處理這些事
[00:12:17.200 --> 00:12:18.200]  我們都發現
[00:12:18.200 --> 00:12:20.200]  很多人都有很多不同的做法
[00:12:20.200 --> 00:12:21.200]  有些人說不是
[00:12:21.200 --> 00:12:23.200]  通過教育可以改變的
[00:12:23.200 --> 00:12:25.200]  你一直教好一點教好一點
[00:12:25.200 --> 00:12:26.200]  他就不會了
[00:12:26.200 --> 00:12:28.200]  這樣行不行呢
[00:12:28.200 --> 00:12:30.200]  有很多犯罪分子
[00:12:30.200 --> 00:12:34.200]  是天分很高的
[00:12:34.200 --> 00:12:37.200]  大家可能看新聞都知道
[00:12:37.200 --> 00:12:39.200]  教育是不是可以改變到呢
[00:12:39.200 --> 00:12:40.200]  不是的
[00:12:40.200 --> 00:12:43.200]  是不是讀多一點哲學哲理
[00:12:43.200 --> 00:12:46.200]  你可以想著想著就想通了呢
[00:12:46.200 --> 00:12:47.200]  想不通
[00:12:47.200 --> 00:12:49.200]  是不是用一些立法的精神
[00:12:49.200 --> 00:12:51.200]  規限著你不可以這樣不可以這樣
[00:12:51.200 --> 00:12:52.200]  那些人就不會了
[00:12:52.200 --> 00:12:53.200]  不是的
[00:12:53.200 --> 00:12:55.200]  你發現是很多種情況都不行的
[00:12:55.200 --> 00:12:56.200]  有些人說不是
[00:12:56.200 --> 00:12:58.200]  那就要做多一點行善
[00:12:58.200 --> 00:13:00.200]  你一日行一善
[00:13:00.200 --> 00:13:01.200]  做很多好事
[00:13:01.200 --> 00:13:02.200]  平衡一下你一些
[00:13:02.200 --> 00:13:03.200]  做得不好的地方
[00:13:03.200 --> 00:13:04.200]  但是你發現
[00:13:04.200 --> 00:13:05.200]  就算你做多少善
[00:13:05.200 --> 00:13:07.200]  都好像解決不了這樣
[00:13:07.200 --> 00:13:10.200]  人是會面對這個問題
[00:13:10.200 --> 00:13:11.200]  有些人都真的知道
[00:13:11.200 --> 00:13:13.200]  不過他就是在想很多方法
[00:13:13.200 --> 00:13:15.200]  來去想解決
[00:13:15.200 --> 00:13:17.200]  但是老實說
[00:13:17.200 --> 00:13:18.200]  不行的
[00:13:18.200 --> 00:13:21.200]  聖經裡面很清楚已經告訴我們
[00:13:21.200 --> 00:13:23.200]  人靠自己是不行的
[00:13:23.200 --> 00:13:26.200]  所以人那種悲慘的情況
[00:13:26.200 --> 00:13:29.200]  是需要找出路
[00:13:29.200 --> 00:13:30.200]  而找出路裡面
[00:13:30.200 --> 00:13:32.200]  我們覺得是一件很美好的事
[00:13:32.200 --> 00:13:35.200]  就是原來上帝我們的神
[00:13:35.200 --> 00:13:39.200]  已經為我們預備了出路
[00:13:39.200 --> 00:13:43.200]  祂就是幫助我們脫離這種情況
[00:13:43.200 --> 00:13:46.200]  當我們覺得無路可走的時候
[00:13:46.200 --> 00:13:48.200]  當我們覺得沒什麼方法可以解決的時候
[00:13:48.200 --> 00:13:50.200]  就正是這個時候
[00:13:50.200 --> 00:13:52.200]  上帝就說我幫你解決
[00:13:52.200 --> 00:13:55.200]  我要帶領你脫離這種苦況
[00:13:55.200 --> 00:13:57.200]  你得救了
[00:13:57.200 --> 00:13:59.200]  就是這樣
[00:13:59.200 --> 00:14:01.200]  所以我們說基督教要傳一些
[00:14:01.200 --> 00:14:02.200]  福音、好訊息
[00:14:02.200 --> 00:14:04.200]  這個就是好訊息
[00:14:04.200 --> 00:14:06.200]  這個就是好訊息
[00:14:06.200 --> 00:14:08.200]  是沒有一些人可以做得到的事
[00:14:08.200 --> 00:14:11.200]  但是上帝為我們做得到
[00:14:11.200 --> 00:14:12.200]  所以
[00:14:12.200 --> 00:14:13.200]  這個就是一個得救
[00:14:13.200 --> 00:14:16.200]  一個很重要的含義
[00:14:16.200 --> 00:14:18.200]  讓我們去使用的時候
[00:14:18.200 --> 00:14:20.200]  或者讓我們跟別人去談的時候
[00:14:20.200 --> 00:14:21.200]  我們要知道
[00:14:21.200 --> 00:14:24.200]  這個是一個很重要的訊息
[00:14:24.200 --> 00:14:28.200]  所以求神幫助我們去明白這件事
[00:14:28.200 --> 00:14:29.200]  當然
[00:14:29.200 --> 00:14:32.200]  我們需要進一步說的就是
[00:14:32.200 --> 00:14:34.200]  神透過什麼方式
[00:14:34.200 --> 00:14:39.200]  幫我們脫離這種的情況而得救呢?
[00:14:39.200 --> 00:14:41.200]  剛才說過是上帝的幫助
[00:14:41.200 --> 00:14:42.200]  但是怎樣幫助呢?
[00:14:42.200 --> 00:14:44.200]  我相信在我們中間
[00:14:44.200 --> 00:14:47.200]  信了主很久的弟兄姊妹都應該知道的
[00:14:47.200 --> 00:14:49.200]  就是十字架
[00:14:49.200 --> 00:14:50.200]  是不是?
[00:14:50.200 --> 00:14:52.200]  所以為什麼基督教一定要有十字架
[00:14:52.200 --> 00:14:54.200]  意思就是說
[00:14:54.200 --> 00:14:55.200]  是十字架
[00:14:55.200 --> 00:15:00.200]  耶穌基督神的兒子來到世間上
[00:15:00.200 --> 00:15:03.200]  為我們一切的罪孽
[00:15:03.200 --> 00:15:04.200]  要還的罪債
[00:15:04.200 --> 00:15:07.200]  祂跟我們背起了
[00:15:07.200 --> 00:15:09.200]  古往今來所有人的罪孽
[00:15:09.200 --> 00:15:11.200]  都掛在祂身上
[00:15:11.200 --> 00:15:12.200]  背在祂身上
[00:15:12.200 --> 00:15:15.200]  既然要背這麼多的重罪債
[00:15:15.200 --> 00:15:16.200]  結果要怎樣?
[00:15:16.200 --> 00:15:17.200]  死亡
[00:15:17.200 --> 00:15:19.200]  因為罪的功架就是死
[00:15:19.200 --> 00:15:20.200]  所以說我為大家死
[00:15:20.200 --> 00:15:22.200]  但是神的兒子是沒有罪的
[00:15:22.200 --> 00:15:23.200]  是義人
[00:15:23.200 --> 00:15:25.200]  為什麼會這麼甘心這樣做呢?
[00:15:25.200 --> 00:15:26.200]  很簡單
[00:15:26.200 --> 00:15:27.200]  愛我們
[00:15:27.200 --> 00:15:29.200]  就是因為這份愛
[00:15:29.200 --> 00:15:30.200]  捨己的愛
[00:15:30.200 --> 00:15:31.200]  愛我們
[00:15:31.200 --> 00:15:32.200]  幫我們脫離這種情況
[00:15:32.200 --> 00:15:35.200]  我將命放在上十字架
[00:15:35.200 --> 00:15:37.200]  所以基督教有受難節
[00:15:37.200 --> 00:15:38.200]  是不是?
[00:15:38.200 --> 00:15:39.200]  所以就是這樣
[00:15:39.200 --> 00:15:40.200]  一切的罪債
[00:15:40.200 --> 00:15:42.200]  一切的懲罰
