
[00:00:00.000 --> 00:00:04.120]  真是主讓你的靈進到弟兄姊妹的生命裏面
[00:02:35.280 --> 00:02:37.280]  經常打她罵她
[00:02:37.280 --> 00:02:40.200]  唯一關心她的就是她的爸爸
[00:02:40.200 --> 00:02:42.240]  但是到她十歲大的時間
[00:02:42.240 --> 00:02:45.320]  她偶然發現她爸爸原來染上毒癮
[00:02:45.320 --> 00:02:49.040]  需要服食長期的可卡因
[00:02:49.040 --> 00:02:52.480]  於是她一個打擊之下就離開了家
[00:02:52.480 --> 00:02:54.000]  不斷地跟自己說
[00:02:54.000 --> 00:02:56.320]  我恨死你這個家
[00:02:56.320 --> 00:02:58.320]  這個是心靈的痛
[00:02:58.320 --> 00:02:59.880]  沒有人喜歡痛
[00:02:59.880 --> 00:03:02.320]  但是痛是否一定不好呢
[00:03:02.320 --> 00:03:04.640]  有一個醫生有這樣的記錄
[00:03:04.640 --> 00:03:06.320]  他見過一個病例
[00:03:06.320 --> 00:03:08.840]  這個病例裡面有一個小妹妹
[00:03:08.840 --> 00:03:10.560]  這個小妹妹十八個月大的時間
[00:03:10.560 --> 00:03:13.760]  她媽媽偶然發現她
[00:03:13.760 --> 00:03:15.680]  幾乎咬斷自己的手指
[00:03:15.680 --> 00:03:16.320]  咬傷了
[00:03:16.320 --> 00:03:18.640]  血就噠噠聲地流出來
[00:03:18.640 --> 00:03:20.120]  你就會覺得很痛
[00:03:20.120 --> 00:03:22.920]  但是這個小妹妹一點都不覺得痛
[00:03:22.920 --> 00:03:23.800]  覺得很好玩
[00:03:23.800 --> 00:03:27.960]  於是就在地板上寫字
[00:03:27.960 --> 00:03:29.440]  畫圖很開心
[00:03:29.440 --> 00:03:31.320]  一點都不覺得痛
[00:03:31.320 --> 00:03:32.560]  一個月之後
[00:03:32.560 --> 00:03:34.920]  她媽媽見到更恐怖的事情
[00:03:34.920 --> 00:03:36.360]  這個是外國的事
[00:03:36.360 --> 00:03:39.040]  所以大家都知道外國在牆上
[00:03:39.040 --> 00:03:42.360]  有些壁爐點了火去取暖
[00:03:42.360 --> 00:03:44.200]  媽媽發現這個小妹妹
[00:03:44.200 --> 00:03:47.280]  將腳伸到壁爐裡燒著了自己的腳
[00:03:47.280 --> 00:03:49.600]  還覺得很有趣跳來跳去
[00:03:49.600 --> 00:03:51.240]  一點都不覺得痛
[00:03:51.240 --> 00:03:53.560]  由於這個小妹妹不覺得痛
[00:03:53.560 --> 00:03:55.880]  所以她經常弄傷自己的身體
[00:03:55.880 --> 00:03:57.920]  弄得遍體鱗傷
[00:03:57.920 --> 00:03:59.680]  這個小妹妹所患上的
[00:03:59.680 --> 00:04:02.960]  是罕見的天生不痛症
[00:04:02.960 --> 00:04:05.840]  於是這個醫生就這樣說
[00:04:05.840 --> 00:04:07.520]  原來懂得痛
[00:04:07.520 --> 00:04:12.240]  是上帝賜給我們一份寶貴的禮物
[00:04:12.240 --> 00:04:15.160]  有一個修士說過一個這樣的比喻
[00:04:15.160 --> 00:04:16.960]  他說一個藝術家
[00:04:16.960 --> 00:04:20.760]  想在雕刻一個很漂亮的石像
[00:04:20.760 --> 00:04:22.840]  於是他就選了一些石頭
[00:04:22.840 --> 00:04:24.560]  他找到這個石頭的時間
[00:04:24.560 --> 00:04:27.880]  他就用這個雕刻工具在石頭上作了幾下
[00:04:27.880 --> 00:04:30.160]  但是這個石頭竟然不會說話
[00:04:30.160 --> 00:04:31.640]  哎呀 很痛啊
[00:04:31.640 --> 00:04:34.000]  不過你不要找我來作行不行
[00:04:34.000 --> 00:04:35.200]  你可以找另一個石頭
[00:04:35.200 --> 00:04:36.800]  不要搞我
[00:04:36.800 --> 00:04:38.760]  由於這個石頭不合作
[00:04:38.760 --> 00:04:40.600]  這個藝術家沒什麼辦法
[00:04:40.600 --> 00:04:42.480]  於是就找另外一個石頭
[00:04:42.480 --> 00:04:47.120]  這次無論這個雕刻家怎樣作這塊石頭
[00:04:47.120 --> 00:04:48.400]  都忍著痛
[00:04:48.400 --> 00:04:54.080]  結果這塊石頭成為一個萬人欣賞的雕像
[00:04:54.080 --> 00:04:55.640]  但這塊石頭怎麼樣呢
[00:04:55.640 --> 00:04:56.640]  因為它不合作
[00:04:56.640 --> 00:04:57.800]  於是就沒什麼用
[00:04:57.800 --> 00:04:59.960]  就被人用來填補
[00:04:59.960 --> 00:05:03.200]  有時候馬路穿了的時候就填了這塊石頭
[00:05:03.200 --> 00:05:07.280]  結果這塊石頭每天就被上千上萬的人踐踏
[00:05:07.280 --> 00:05:08.360]  被車輛滾過
[00:05:08.360 --> 00:05:10.520]  比以前更痛
[00:05:10.520 --> 00:05:13.480]  這個修士有一個這樣的結論
[00:05:13.480 --> 00:05:20.280]  他說可能痛是我們人生中成長的必經階段
[00:05:20.280 --> 00:05:24.680]  自從世界上地球上第一個人類亞當犯罪
[00:05:24.680 --> 00:05:26.720]  當罪流入這個世界
[00:05:26.720 --> 00:05:28.680]  我們的罪 其他人的罪
[00:05:28.680 --> 00:05:30.240]  彼此的影響
[00:05:30.240 --> 00:05:32.280]  以致為我們自己
[00:05:32.280 --> 00:05:34.720]  為其他人帶來很多的傷害
[00:05:34.720 --> 00:05:36.400]  產生很多的痛
[00:05:36.400 --> 00:05:37.960]  但是今天我們信了耶穌的人
[00:05:37.960 --> 00:05:39.840]  我們有一個極大的盼望
[00:05:39.840 --> 00:05:41.000]  這個盼望是什麼呢
[00:05:41.000 --> 00:05:43.840]  耶穌基督已經應驗了舊約聖經裡面
[00:05:43.840 --> 00:05:45.040]  神的應許
[00:05:45.040 --> 00:05:46.120]  耶穌基督來
[00:05:46.120 --> 00:05:48.040]  是帶著一個很特別的使命
[00:05:48.040 --> 00:05:49.720]  是一個很重要的使命
[00:05:49.720 --> 00:05:50.400]  是什麼呢
[00:05:50.400 --> 00:05:53.680]  在舊約聖經二冊書六十一章一字二字已經記載了
[00:05:53.680 --> 00:05:55.120]  讓我一起讀
[00:05:55.120 --> 00:05:56.520]  一二三
[00:05:56.520 --> 00:05:59.040]  主耶和華的靈在我身上
[00:05:59.040 --> 00:06:01.560]  因為耶和華用高高我
[00:06:01.560 --> 00:06:04.440]  叫我傳好訊息給謙卑的人
[00:06:04.440 --> 00:06:06.960]  差遣我醫好傷心的人
[00:06:06.960 --> 00:06:09.000]  報告秘魯的得釋放
[00:06:09.000 --> 00:06:10.720]  被囚的出監牢
[00:06:10.720 --> 00:06:12.720]  報告耶和華的恩憐
[00:06:12.720 --> 00:06:15.400]  和我們神報仇的日子
[00:06:15.400 --> 00:06:16.800]  留意紅色的字
[00:06:16.800 --> 00:06:18.920]  醫好傷心的人
[00:06:18.920 --> 00:06:21.440]  報告被囚的出監牢
[00:06:21.440 --> 00:06:24.040]  這是耶穌基督來到這個世界裡面
[00:06:24.040 --> 00:06:28.080]  其中兩個最重要的使命
[00:06:28.080 --> 00:06:30.120]  耶穌基督「道成肉身」
[00:06:30.120 --> 00:06:32.120]  「道成肉身」就是說變成你和我一樣
[00:06:32.120 --> 00:06:33.400]  好像人一樣
[00:06:33.400 --> 00:06:35.080]  所以祂體會明白
[00:06:35.080 --> 00:06:37.080]  我們在生命裡面的痛
[00:06:37.080 --> 00:06:39.320]  並且耶穌基督來要醫治我們的痛
[00:06:39.320 --> 00:06:41.040]  今天耶穌要呼籲
[00:06:41.040 --> 00:06:43.400]  耶穌要呼召祂的門徒
[00:06:43.400 --> 00:06:44.440]  祂的教會
[00:06:44.440 --> 00:06:46.120]  祂自己的子民
[00:06:46.120 --> 00:06:47.880]  讓我們和聖靈合作
[00:06:47.880 --> 00:06:49.760]  讓神醫治我們生命的痛
[00:06:49.760 --> 00:06:52.040]  並且祂要呼籲祂的群體
[00:06:52.040 --> 00:06:54.920]  要成為外面的傷痛的人
[00:06:54.920 --> 00:06:56.200]  被排斥的人
[00:06:56.200 --> 00:06:58.600]  這些在生命裡面受傷害的人
[00:06:58.600 --> 00:07:00.400]  這個醫治的地方
[00:07:00.400 --> 00:07:01.800]  在《路加福音》裡面
[00:07:01.800 --> 00:07:04.080]  提過人生裡面三種的痛
[00:07:04.080 --> 00:07:05.360]  讓我們以下時間
[00:07:05.360 --> 00:07:07.640]  去看這三種的痛是什麼
[00:07:07.640 --> 00:07:08.680]  第一種的痛
[00:07:08.680 --> 00:07:11.040]  是被拒絕、被排斥的痛
[00:07:11.040 --> 00:07:15.160]  先看《路加福音》第五章十二至十三節
[00:07:15.160 --> 00:07:16.240]  等一下我們一起讀
[00:07:16.240 --> 00:07:17.440]  一二三
[00:07:17.440 --> 00:07:18.320]  有一回
[00:07:18.320 --> 00:07:20.080]  耶穌在一個城裡
[00:07:20.080 --> 00:07:22.480]  有人滿身長了大麻蜂
[00:07:22.480 --> 00:07:25.000]  看見他就俯伏在地
[00:07:25.000 --> 00:07:26.000]  求他說
[00:07:26.000 --> 00:07:29.160]  主若肯必能叫我潔淨了
[00:07:29.160 --> 00:07:31.720]  耶穌伸手摸他說
[00:07:31.720 --> 00:07:33.720]  「我肯,你潔淨了吧」
[00:07:33.720 --> 00:07:37.520]  大麻蜂立刻就離了他的身
[00:07:37.520 --> 00:07:40.800]  大麻蜂的病人有什麼痛呢?
[00:07:40.800 --> 00:07:42.840]  有三種痛
[00:07:42.840 --> 00:07:43.880]  第一種痛
[00:07:43.880 --> 00:07:45.360]  大麻蜂可能大家都想像
[00:07:45.360 --> 00:07:48.280]  在皮膚裡面長很多小的腫瘤
[00:07:48.280 --> 00:07:49.600]  很難看
[00:07:49.600 --> 00:07:51.480]  沒有人想近他們
[00:07:51.480 --> 00:07:53.480]  大麻蜂的病人
[00:07:53.480 --> 00:07:56.720]  那些病菌侵蝕了他們的神經
[00:07:56.720 --> 00:07:58.000]  所以大麻蜂的病人
[00:07:58.000 --> 00:07:59.680]  對於溫度、對於觸覺
[00:07:59.680 --> 00:08:01.720]  是一點感覺都沒有的
[00:08:01.720 --> 00:08:02.960]  在耶穌的時代
[00:08:02.960 --> 00:08:04.600]  是一種絕症
[00:08:04.600 --> 00:08:06.560]  絕症代表什麼呢?
[00:08:06.560 --> 00:08:08.560]  沒有希望
[00:08:08.560 --> 00:08:10.400]  這是第一種痛
[00:08:10.400 --> 00:08:11.360]  第二種痛
[00:08:11.360 --> 00:08:13.040]  大麻蜂的病人在當時的社會
[00:08:13.040 --> 00:08:14.840]  被視為不潔症
[00:08:14.840 --> 00:08:16.120]  不潔症會怎樣呢?
[00:08:16.120 --> 00:08:19.120]  不潔症的人是不可以進入耶路撒冷城
[00:08:19.120 --> 00:08:20.040]  如果在香港
[00:08:20.040 --> 00:08:21.840]  是不可以進入香港的市區
[00:08:21.840 --> 00:08:23.600]  也不可以進入聖殿敬拜
[00:08:23.600 --> 00:08:26.720]  即是這些人不可以跟我們一起敬拜神
[00:08:26.720 --> 00:08:29.720]  並且當時的律法規定
[00:08:29.720 --> 00:08:30.680]  大麻蜂病人
[00:08:30.680 --> 00:08:31.960]  如果有人走近他們
[00:08:31.960 --> 00:08:33.960]  他們一定要大聲說
[00:08:33.960 --> 00:08:35.400]  不潔症!不潔症!
[00:08:35.400 --> 00:08:38.240]  要提醒那些人千萬不要走近他們
[00:08:38.240 --> 00:08:39.280]  弟兄姊妹
[00:08:39.280 --> 00:08:41.080]  如果你是這些人
[00:08:41.080 --> 00:08:44.400]  你覺得嚴重地被拒絕
[00:08:44.400 --> 00:08:45.760]  沒有人喜歡你
[00:08:45.760 --> 00:08:46.960]  沒有人喜歡你
[00:08:46.960 --> 00:08:48.440]  沒有人想親近你
[00:08:48.440 --> 00:08:49.880]  這是第二種痛
[00:08:49.880 --> 00:08:51.400]  第三種痛是什麼呢?
[00:08:51.400 --> 00:08:52.280]  第三種痛是
[00:08:52.280 --> 00:08:54.080]  當時的人相信
[00:08:54.080 --> 00:08:55.560]  你患大麻蜂
[00:08:55.560 --> 00:08:57.040]  即是你犯罪得罪神
[00:08:57.040 --> 00:08:58.680]  現在被神懲罰
[00:08:58.680 --> 00:09:01.520]  所以這些人在社會被受歧視
[00:09:01.520 --> 00:09:03.360]  大家看看剛才的聖經
[00:09:03.360 --> 00:09:05.800]  這個麻蜂病人對耶穌說什麼呢?
[00:09:05.800 --> 00:09:08.080]  主祢若願意
[00:09:08.080 --> 00:09:09.640]  必能叫我潔症
[00:09:09.640 --> 00:09:11.040]  大家要留意
[00:09:11.040 --> 00:09:14.240]  這個麻蜂病人從來都沒有懷疑
[00:09:14.240 --> 00:09:17.120]  耶穌是否有能力醫治他
[00:09:17.120 --> 00:09:18.720]  這個人只是懷疑耶穌
[00:09:18.720 --> 00:09:20.520]  祢肯不肯醫治我
[00:09:20.520 --> 00:09:22.440]  為什麼會這樣問呢?
[00:09:22.440 --> 00:09:25.440]  因為在過往的歷史裡面
[00:09:25.440 --> 00:09:27.000]  他被人拒絕了太多
[00:09:27.000 --> 00:09:29.120]  被人拒絕了太久
[00:09:29.120 --> 00:09:30.920]  這個是不是你?
[00:09:30.920 --> 00:09:34.320]  你有沒有經歷過這種拒絕
[00:09:34.320 --> 00:09:36.080]  這種排斥
[00:09:36.080 --> 00:09:39.280]  今天耶穌來要宣告一件事
[00:09:39.280 --> 00:09:41.880]  我要醫好傷心的人
[00:09:41.880 --> 00:09:45.440]  今天耶穌來要醫好那些被排斥
[00:09:45.440 --> 00:09:47.880]  被拒絕的傷痛
[00:09:47.880 --> 00:09:51.360]  另一方面我們見到不單止我們自己被拒絕
[00:09:51.360 --> 00:09:53.560]  這個世界在我們身邊
[00:09:53.560 --> 00:09:56.600]  也有很多很多人被排斥、被拒絕
[00:09:56.600 --> 00:09:58.720]  那些Band 5學校的學生
[00:09:58.720 --> 00:10:03.520]  被這個社會定性為沒有前途、沒有出息、沒有希望
[00:10:03.520 --> 00:10:07.280]  我曾經見過一群藍艾裔的小朋友在街邊玩
[00:10:07.280 --> 00:10:09.960]  他們並沒有白染、並沒有打爛東西
[00:10:09.960 --> 00:10:12.600]  並沒有得罪人、並沒有傷害其他人
[00:10:12.600 --> 00:10:17.360]  但是被一個香港大叔爆罵了15分鐘
[00:10:17.360 --> 00:10:19.040]  是因為他們的膚色
[00:10:19.040 --> 00:10:21.680]  被拒絕
[00:10:21.680 --> 00:10:25.680]  那些患自閉症的小朋友
[00:10:25.680 --> 00:10:27.760]  那些患過度活躍症的小朋友
[00:10:27.760 --> 00:10:29.360]  他們的家長被人說什麼呢?
[00:10:29.360 --> 00:10:31.160]  沒有家教
[00:10:31.160 --> 00:10:32.920]  被拒絕
[00:10:32.920 --> 00:10:37.120]  有些人天生沒有懷著一個詭詐的心
[00:10:37.120 --> 00:10:38.920]  他沒有想著存心去害人
[00:10:38.920 --> 00:10:40.200]  但是因為他的背景
[00:10:40.200 --> 00:10:41.320]  曾經坐過牢
[00:10:41.320 --> 00:10:43.280]  或者有同性戀傾向
[00:10:43.280 --> 00:10:46.440]  就被人戴著有色眼鏡去看
[00:10:46.440 --> 00:10:49.080]  在這個充滿罪惡的世界裡面
[00:10:49.080 --> 00:10:50.640]  我們被人拒絕
[00:10:50.640 --> 00:10:53.160]  同樣我們也會去拒絕人
[00:10:53.160 --> 00:10:56.400]  今天耶穌來就要除去這種拒絕
[00:10:56.400 --> 00:10:58.000]  除去這種排斥
[00:10:58.000 --> 00:10:59.120]  跟我們一起說一說
[00:10:59.120 --> 00:11:00.320]  Amen
[00:11:00.320 --> 00:11:01.440]  我們一起看看
[00:11:01.440 --> 00:11:02.960]  耶穌這樣做
[00:11:02.960 --> 00:11:04.240]  剛才那段聖經
[00:11:04.240 --> 00:11:06.200]  五章十二至十三節不同的重點
[00:11:06.200 --> 00:11:07.400]  稍後我再讀一次
[00:11:07.400 --> 00:11:08.400]  一二三
[00:11:08.400 --> 00:11:10.640]  有一回耶穌在一個城裡
[00:11:10.640 --> 00:11:13.080]  有人滿身長了大麻蜂
[00:11:13.080 --> 00:11:15.600]  看見他就俯伏在地
[00:11:15.600 --> 00:11:17.560]  求他說主若肯
[00:11:17.560 --> 00:11:19.560]  必能叫我潔淨了
[00:11:19.560 --> 00:11:21.400]  耶穌伸手摸他
[00:11:21.400 --> 00:11:22.760]  說我肯
[00:11:22.760 --> 00:11:24.040]  你潔淨了吧
[00:11:24.040 --> 00:11:28.280]  大麻蜂立刻就離了他的身
[00:11:28.280 --> 00:11:31.080]  耶穌伸手去摸他
[00:11:31.080 --> 00:11:32.200]  其實你想一想
[00:11:32.200 --> 00:11:34.360]  耶穌有沒有這個必要呢?
[00:11:34.360 --> 00:11:38.400]  如果你看新約四福音的聖經
[00:11:38.400 --> 00:11:41.560]  耶穌很多時候說一句話就行了
[00:11:41.560 --> 00:11:43.720]  主啊你說一句話就行了
[00:11:43.720 --> 00:11:44.960]  為什麼要搞這麼多事情
[00:11:44.960 --> 00:11:46.600]  你痊癒了就痊癒了
[00:11:46.600 --> 00:11:48.040]  有些時候
[00:11:48.040 --> 00:11:49.160]  耶穌看不到那個人
[00:11:49.160 --> 00:11:51.080]  隨便說一句話那個人就痊癒了
[00:11:51.080 --> 00:11:53.880]  但是耶穌這麼多餘
[00:11:53.880 --> 00:11:55.280]  用一隻手去摸他
[00:11:55.280 --> 00:11:56.800]  伸一隻手去觸摸他
[00:11:56.800 --> 00:11:57.480]  幹什麼呢
[00:11:57.480 --> 00:11:59.040]  搞這麼多餘的事情
[00:11:59.040 --> 00:12:00.880]  耶穌沒有多餘
[00:12:00.880 --> 00:12:04.840]  耶穌要醫治的不只是人身體的痛
[00:12:04.840 --> 00:12:06.680]  他要醫治心靈的痛
[00:12:06.680 --> 00:12:08.440]  那種被排斥
[00:12:08.440 --> 00:12:13.640]  被拒絕的痛
[00:12:13.640 --> 00:12:17.480]  拒絕是隔絕
[00:12:17.480 --> 00:12:21.640]  別人覺得他不重要
[00:12:21.640 --> 00:12:25.120]  耶穌伸手去觸摸這個人
[00:12:25.120 --> 00:12:27.280]  觸摸非常重要
[00:12:27.280 --> 00:12:29.440]  如果有嬰兒早產
[00:12:29.440 --> 00:12:31.160]  他需要放在保溫箱
[00:12:31.160 --> 00:12:34.040]  那些醫務人員通常會鼓勵爸爸媽媽
[00:12:34.040 --> 00:12:36.680]  去摸他 觸摸他 和他聊天
[00:12:36.680 --> 00:12:37.720]  目的是什麼呢
[00:12:37.720 --> 00:12:39.480]  鼓勵他繼續生存
[00:12:39.480 --> 00:12:42.040]  可以繼續長大
[00:12:42.040 --> 00:12:46.160]  在茶館堂有一個一百零四歲的老人家
[00:12:46.160 --> 00:12:48.800]  之前我們每一次去老人院探望他
[00:12:48.800 --> 00:12:51.960]  第一時間就是捉住他的手
[00:12:51.960 --> 00:12:54.600]  我們接觸那些傷痛的家庭
[00:12:54.600 --> 00:12:56.680]  第一時間進去不是說任何話
[00:12:56.680 --> 00:12:58.240]  就是捉住他的手
[00:12:58.240 --> 00:13:00.160]  觸摸代表什麼呢
[00:13:00.160 --> 00:13:03.080]  觸摸代表愛 代表接納
[00:13:03.080 --> 00:13:05.680]  代表鼓勵人的正能量
[00:13:05.680 --> 00:13:09.080]  今天 耶穌基督也呼召他的群體
[00:13:09.080 --> 00:13:12.600]  要伸出手來去觸摸那些被拒絕
[00:13:12.600 --> 00:13:14.840]  被排斥的人
[00:13:14.840 --> 00:13:17.640]  有一個做小學老師的姐妹
[00:13:17.640 --> 00:13:20.320]  跟我說過一個這樣的故事
[00:13:20.320 --> 00:13:22.960]  她做班主任的那班學生
[00:13:22.960 --> 00:13:26.560]  其中一個同學叫做小偉
[00:13:26.560 --> 00:13:29.480]  小偉的行為非常令人擔心
[00:13:29.480 --> 00:13:31.760]  小偉出自一個破碎的家庭
[00:13:31.760 --> 00:13:33.520]  他爸爸很早就死了
[00:13:33.520 --> 00:13:34.760]  他媽媽不懂照顧他
[00:13:34.760 --> 00:13:35.920]  也不願意照顧他
[00:13:35.920 --> 00:13:37.280]  所以這個疏忽照顧
[00:13:37.280 --> 00:13:40.640]  令到小偉經常在他親戚朋友裡的家庭裡
[00:13:40.640 --> 00:13:41.960]  被拋來拋去
[00:13:41.960 --> 00:13:43.680]  今天住這裡 那天住那裡
[00:13:43.680 --> 00:13:45.360]  並且經常轉校
[00:13:45.360 --> 00:13:48.040]  所以小偉一路長大的時間
[00:13:48.040 --> 00:13:50.440]  他就覺得沒有人喜歡他
[00:13:50.440 --> 00:13:51.880]  個個都想他走
[00:13:51.880 --> 00:13:53.360]  個個都想排斥他
[00:13:53.360 --> 00:13:55.120]  他覺得自己沒有價值
[00:13:55.120 --> 00:13:59.240]  所以他讓小偉沒辦法跟其他小朋友
[00:13:59.240 --> 00:14:02.240]  好像有正常的深入的相交
[00:14:02.240 --> 00:14:04.320]  以致小偉到最後的行為
[00:14:04.320 --> 00:14:05.840]  出現了什麼呢
[00:14:05.840 --> 00:14:07.600]  將自己武裝
[00:14:07.600 --> 00:14:10.080]  經常跟人打架
[00:14:10.080 --> 00:14:11.000]  有一天
[00:14:11.000 --> 00:14:13.200]  小偉欺負他的一個同學
[00:14:13.200 --> 00:14:14.920]  叫做小琦
[00:14:14.920 --> 00:14:17.480]  就跑去拍了他一下
[00:14:17.480 --> 00:14:18.600]  你試一下 頂姐妹
[00:14:18.600 --> 00:14:20.520]  你在街上無端端被人打了一拳
[00:14:20.520 --> 00:14:21.960]  你會怎樣
[00:14:21.960 --> 00:14:23.520]  他是一個小朋友
[00:14:23.520 --> 00:14:25.680]  小琦無端端被人拍了一下
[00:14:25.680 --> 00:14:27.040]  大家可以想像
[00:14:27.040 --> 00:14:30.240]  這個小朋友就快想哭的時間
[00:14:30.240 --> 00:14:32.440]  我這位姐妹見到他
[00:14:32.440 --> 00:14:36.640]  她知道小琦成長在比較健康的家庭
[00:14:36.640 --> 00:14:39.200]  她好像靈機一觸或者性靈感動也好
[00:14:39.200 --> 00:14:42.480]  她就直接打算跟小琦
[00:14:42.480 --> 00:14:44.880]  直接說小偉的事
[00:14:44.880 --> 00:14:47.480]  她說小琦
[00:14:47.480 --> 00:14:50.240]  小偉這樣對你
[00:14:50.240 --> 00:14:52.520]  其實不是他真心想的
[00:14:52.520 --> 00:14:54.880]  因為小偉的家庭有很多的不幸
[00:14:54.880 --> 00:14:57.240]  很多他很慘的遭遇
[00:14:57.240 --> 00:15:00.440]  所以他覺得別人不喜歡他
[00:15:00.440 --> 00:15:02.480]  所以他經常做了這個樣子出來
[00:15:02.480 --> 00:15:05.120]  在別人面前好像哈哈哈哈
[00:15:05.120 --> 00:15:08.160]  其實他心裡很需要愛
[00:15:08.160 --> 00:15:10.680]  小琦雖然是一個小朋友
[00:15:10.680 --> 00:15:13.360]  但是他竟然好像大人一樣回答
[00:15:13.360 --> 00:15:16.760]  是嗎?那他真是很慘
[00:15:16.760 --> 00:15:18.080]  他在點頭
[00:15:18.080 --> 00:15:19.040]  然後好像沒說話了
[00:15:19.040 --> 00:15:21.000]  然後好像沉思
[00:15:21.000 --> 00:15:24.000]  好像明白了一些東西
[00:15:24.000 --> 00:15:25.920]  過了幾天
