
[00:00:00.000 --> 00:00:04.500]  有人描寫人生就好像在沙灘上漫步一樣
[00:16:25.800 --> 00:16:31.800]  第二樣我們走的時候
[00:16:31.800 --> 00:16:34.800]  我們要怎麼做呢
[00:16:34.800 --> 00:16:36.800]  就是要自潔
[00:16:36.800 --> 00:16:41.800]  第五節也有說
[00:16:41.800 --> 00:16:44.800]  耶穌要吩咐百姓說你們要自潔
[00:16:44.800 --> 00:16:50.800]  因爲明天耶和華必在你們中間行其事
[00:16:54.800 --> 00:16:56.800]  聖經這裏把神行其事
[00:16:56.800 --> 00:16:58.800]  和百姓的自潔
[00:16:58.800 --> 00:17:00.800]  好像放在一起
[00:17:00.800 --> 00:17:07.800]  如果我們要經歷神的其事
[00:17:07.800 --> 00:17:12.800]  我們要自潔
[00:17:12.800 --> 00:17:15.800]  如果我們生命不潔淨
[00:17:15.800 --> 00:17:19.800]  我們不能夠期盼神在我們身上
[00:17:19.800 --> 00:17:21.800]  有什麼其事
[00:17:23.800 --> 00:17:25.800]  這裏的自潔
[00:17:25.800 --> 00:17:29.800]  不是說我們的身體的潔淨
[00:17:29.800 --> 00:17:34.800]  我們洗乾淨我們的衣服
[00:17:34.800 --> 00:17:38.800]  這是說我們屬靈的生命
[00:17:38.800 --> 00:17:43.800]  我們的生命要去追求聖潔
[00:17:43.800 --> 00:17:47.800]  去除去一切的污穢
[00:17:47.800 --> 00:17:52.800]  去懲罰我們自己的生命
[00:17:54.800 --> 00:17:56.800]  正如詩人所說的
[00:17:56.800 --> 00:17:59.800]  求神監察我
[00:17:59.800 --> 00:18:03.800]  看在我裏面
[00:18:03.800 --> 00:18:06.800]  有什麼惡行沒有
[00:18:06.800 --> 00:18:11.800]  有什麼地方得罪我們神的地方
[00:18:11.800 --> 00:18:16.800]  如果我們要走一條得着豐盛生命的道路
[00:18:16.800 --> 00:18:22.800]  我們不追求聖潔
[00:18:24.800 --> 00:18:26.800]  不先是潔淨我們自己
[00:18:26.800 --> 00:18:32.800]  我們就不要期望我們看到神的榮耀在我們生命當中
[00:18:32.800 --> 00:18:40.800]  也都不會看到神有什麼其事在我們中間
[00:18:40.800 --> 00:18:44.800]  我們需要先自潔
[00:18:44.800 --> 00:18:49.800]  棄絕一切的惡行
[00:18:52.800 --> 00:18:54.800]  追求聖潔
[00:18:54.800 --> 00:18:58.800]  我看見百姓在曠野走路的時候
[00:18:58.800 --> 00:19:04.800]  他們在曠野這麼多年的時間
[00:19:04.800 --> 00:19:07.800]  在過日子裏面
[00:19:07.800 --> 00:19:10.800]  他們經歷了很多的惡習
[00:19:10.800 --> 00:19:14.800]  很多的罪惡
[00:19:14.800 --> 00:19:19.800]  他們一定要去離開這些罪惡
[00:19:22.800 --> 00:19:24.800]  當他們離棄的時候
[00:19:24.800 --> 00:19:29.800]  神榮耀的邦輩就會施展他們的大能
[00:19:29.800 --> 00:19:35.800]  把約旦河的河水分開
[00:19:35.800 --> 00:19:39.800]  讓他們有一個新的經歷
[00:19:39.800 --> 00:19:44.800]  所以神說你們要自潔
[00:19:44.800 --> 00:19:50.800]  如果我們生命要經歷神的奇妙因典
[00:19:52.800 --> 00:19:55.800]  但我們又不願意去潔淨
[00:19:55.800 --> 00:20:02.800]  我們就很難期待生命有任何的改變
[00:20:02.800 --> 00:20:08.800]  有人想得着神的祝福
[00:20:08.800 --> 00:20:12.800]  但又不願意付這個代價
[00:20:12.800 --> 00:20:16.800]  不願意去對付罪
[00:20:19.800 --> 00:20:24.800]  所以很難得着神的更大的祝福
[00:20:24.800 --> 00:20:29.800]  有一位弟兄
[00:20:29.800 --> 00:20:32.800]  在神學院裏面接受咒咒
[00:20:32.800 --> 00:20:37.800]  他是一個有恩賜的人
[00:20:37.800 --> 00:20:39.800]  有追求
[00:20:39.800 --> 00:20:42.800]  但是他有一個女朋友
[00:20:42.800 --> 00:20:45.800]  這個女朋友對神很冷淡
[00:20:50.800 --> 00:20:52.800]  他很愛慕這個世界
[00:20:52.800 --> 00:20:57.800]  有人勸這個弟兄離開這個女朋友
[00:20:57.800 --> 00:21:04.800]  但他覺得這太痛苦了
[00:21:04.800 --> 00:21:07.800]  這個代價太大了
[00:21:07.800 --> 00:21:10.800]  所以他不願意離開
[00:21:10.800 --> 00:21:14.800]  可惜到他畢業的時候
[00:21:14.800 --> 00:21:16.800]  兩個人結了婚
[00:21:18.800 --> 00:21:19.800]  後來有人看到他
[00:21:19.800 --> 00:21:22.800]  一直沒有出來侍奉
[00:21:22.800 --> 00:21:26.800]  在工廠裏面工作
[00:21:26.800 --> 00:21:29.800]  曾經有慕者和他交談
[00:21:29.800 --> 00:21:34.800]  和他心中極其的痛苦
[00:21:34.800 --> 00:21:41.800]  如果我們要經歷神在我們身上的那個大恩典
[00:21:41.800 --> 00:21:46.800]  在我們中間行這個歧視
[00:21:49.800 --> 00:21:52.800]  首先要有一個潔淨的生命
[00:21:52.800 --> 00:21:56.800]  所以有人說
[00:21:56.800 --> 00:21:58.800]  如果我們不先除去我們生命中的疾離
[00:21:58.800 --> 00:22:06.800]  就不會見到神在我們生命中
[00:22:06.800 --> 00:22:08.800]  施下能力與福興
[00:22:08.800 --> 00:22:14.800]  從教會歷史裏面我們看
[00:22:16.800 --> 00:22:19.800]  無數次教會經歷大福興
[00:22:19.800 --> 00:22:25.800]  都是因爲人願意離開罪惡
[00:22:25.800 --> 00:22:29.800]  願意順服聖靈
[00:22:29.800 --> 00:22:32.800]  而經歷大福興
[00:22:32.800 --> 00:22:35.800]  今天在教會里面
[00:22:35.800 --> 00:22:38.800]  今天在基督徒當中
[00:22:38.800 --> 00:22:42.800]  我們少看見神奇妙的作爲
[00:22:44.800 --> 00:22:48.800]  因爲我們不願意去對付我們自己
[00:22:48.800 --> 00:22:54.800]  我們不願意在神的面前承認我們的軟弱
[00:22:54.800 --> 00:23:03.800]  這樣我們就不會期待我們生命會得到改變
[00:23:03.800 --> 00:23:11.800]  也很難會看到聖靈在我們心裏的那個大工作
[00:23:14.800 --> 00:23:16.800]  因爲是我們難左神的工作
[00:23:16.800 --> 00:23:22.800]  今天我們得着生命的福興
[00:23:22.800 --> 00:23:27.800]  不是時時在一些大聚會里面
[00:23:27.800 --> 00:23:33.800]  而應該在我們的密室裏面
[00:23:33.800 --> 00:23:37.800]  而是在聖靈的光照底下
[00:23:37.800 --> 00:23:39.800]  去對付我們的罪惡
[00:23:39.800 --> 00:23:42.800]  承認我們的罪惡
[00:23:45.800 --> 00:23:46.800]  然後離開這些罪惡
[00:23:46.800 --> 00:23:51.800]  然後我們進入一個蒙因的境界
[00:23:51.800 --> 00:23:57.800]  所以我們要知道怎麼走我們的路
[00:23:57.800 --> 00:23:59.800]  第一就是要離開這個舊的地方
[00:23:59.800 --> 00:24:05.800]  第二就是要自傑
[00:24:15.800 --> 00:24:17.800]  第三方面我們要怎麼做呢
[00:24:17.800 --> 00:24:21.800]  就是跟着約會走
[00:24:21.800 --> 00:24:27.800]  在第三節和第六節
[00:24:27.800 --> 00:24:31.800]  他們說你看見神的約會
[00:24:31.800 --> 00:24:33.800]  又見祭司被人抬着
[00:24:33.800 --> 00:24:36.800]  就要離開所在的地方跟着約會去
[00:24:44.800 --> 00:24:46.800]  第六節約會又吩咐祭司說
[00:24:46.800 --> 00:24:51.800]  你們抬起約會
[00:24:51.800 --> 00:24:54.800]  在百姓前頭過去
[00:24:54.800 --> 00:24:57.800]  於是他們抬起約會
[00:24:57.800 --> 00:25:00.800]  在百姓前頭走
[00:25:00.800 --> 00:25:05.800]  當以色列人準備過約會的時候
[00:25:05.800 --> 00:25:11.800]  他們被指示要跟着約會前行
[00:25:14.800 --> 00:25:17.800]  因爲神說前面的路你們沒有走過
[00:25:17.800 --> 00:25:22.800]  約會是什麼呢
[00:25:22.800 --> 00:25:26.800]  約會就是象徵上帝的同在
[00:25:26.800 --> 00:25:31.800]  因爲這條路他們沒有走過
[00:25:31.800 --> 00:25:35.800]  他們要緊緊跟着約會
[00:25:35.800 --> 00:25:40.800]  就是跟着上帝往前走
[00:25:44.800 --> 00:25:47.800]  約會就是象徵神的同在
[00:25:47.800 --> 00:25:54.800]  也是預表基督
[00:25:54.800 --> 00:26:00.800]  是百姓前進的一個目標
[00:26:00.800 --> 00:26:04.800]  我們今天基督徒走的道路
[00:26:04.800 --> 00:26:08.800]  不是毫無目標的
[00:26:08.800 --> 00:26:11.800]  今天很多人的人生感到很彷徨
[00:26:14.800 --> 00:26:15.800]  無所適從
[00:26:15.800 --> 00:26:20.800]  因爲他們在人生道路上
[00:26:20.800 --> 00:26:23.800]  找不到目標
[00:26:23.800 --> 00:26:28.800]  找不到真正有價值有意義的人生目標
[00:26:28.800 --> 00:26:33.800]  約會在前面
[00:26:33.800 --> 00:26:37.800]  代表永生神在我們的前頭
[00:26:37.800 --> 00:26:41.800]  神爲我們開這個道路
[00:26:42.800 --> 00:26:45.800]  神是帶領他們過這個約會
[00:26:45.800 --> 00:26:48.800]  不是神走在後面
[00:26:48.800 --> 00:26:53.800]  今天我們要讓神走在我們前面
[00:26:53.800 --> 00:26:59.800]  百姓不是靠自己的能力去過這個約會
[00:26:59.800 --> 00:27:06.800]  靠他們自己肯定過不了這個約會
[00:27:06.800 --> 00:27:11.800]  當他們肯仰望神的時候
[00:27:13.800 --> 00:27:15.800]  神就讓這個約會河水分開
[00:27:15.800 --> 00:27:21.800]  讓百姓能夠平安地過這個約會河
[00:27:21.800 --> 00:27:30.800]  這個約會的構造很特別
[00:27:30.800 --> 00:27:39.800]  在這個約會的下方有四個金環
[00:27:43.800 --> 00:27:46.800]  就是在這個約會的底部
[00:27:46.800 --> 00:27:51.800]  所以當祭司抬起約會的時候
[00:27:51.800 --> 00:27:56.800]  整個約會就高過人了
[00:27:56.800 --> 00:27:59.800]  明白嗎
[00:27:59.800 --> 00:28:01.800]  因爲四個環在約會底部
[00:28:01.800 --> 00:28:06.800]  所以他穿過這四個環抬起來
[00:28:06.800 --> 00:28:08.800]  整個約會就高過人頭
[00:28:12.800 --> 00:28:15.800]  所以人就看到約會在前面走
[00:28:15.800 --> 00:28:22.800]  今天我們都是走我們人生的道路
[00:28:22.800 --> 00:28:27.800]  特別是在前面的道路我還沒走過
[00:28:27.800 --> 00:28:32.800]  2023年剛剛開始
[00:28:32.800 --> 00:28:37.800]  我們不知道這一年我們會面對什麼情況
[00:28:40.800 --> 00:28:43.800]  我們不知道我們面對的是什麼狀況
[00:28:43.800 --> 00:28:47.800]  我們需要去仰望尊注仰望我們的主
[00:28:47.800 --> 00:28:52.800]  仰望我們的神
[00:28:52.800 --> 00:28:55.800]  讓祂帶領我們走前面的道路
[00:28:55.800 --> 00:28:59.800]  讓神成爲我們的目標
[00:28:59.800 --> 00:29:03.800]  讓神成爲我們尊注的目標
[00:29:03.800 --> 00:29:09.800]  讓祂帶領我們走人生的道路
[00:29:11.800 --> 00:29:13.800]  而不是靠我們自己的智慧能力經驗
[00:29:13.800 --> 00:29:19.800]  而是靠着我們的主我們的神
[00:29:19.800 --> 00:29:25.800]  常常去仰望祂 依靠祂
[00:29:25.800 --> 00:29:36.800]  我看見過去
[00:29:37.800 --> 00:29:40.800]  神是用雲柱火柱帶領以色列人
[00:29:40.800 --> 00:29:50.800]  在紅海和曠野的路上連行走
[00:29:50.800 --> 00:29:56.800]  現在神要用約會帶領他們走前的道路
[00:29:56.800 --> 00:30:05.800]  我們說約會是象徵神的同在和帶領
[00:30:07.800 --> 00:30:10.800]  我們說約會是象徵神的同在和帶領
[00:30:10.800 --> 00:30:18.800]  第三章第四節
[00:30:18.800 --> 00:30:23.800]  指示你們與約會相離要良二千走
[00:30:23.800 --> 00:30:25.800]  不可與約會相近
[00:30:25.800 --> 00:30:27.800]  使你們知道所當走的路
[00:30:27.800 --> 00:30:30.800]  因爲這條路里面向來沒有走過
[00:30:36.800 --> 00:30:38.800]  他們需要與約會有相當的距離
[00:30:38.800 --> 00:30:44.800]  使他們看得清楚當走的路
[00:30:44.800 --> 00:30:50.800]  因爲當時有二百五十萬人跟着約會走
[00:30:50.800 --> 00:30:56.800]  二百五十萬人
[00:30:56.800 --> 00:31:01.800]  所以一定要有一定的距離
[00:31:03.800 --> 00:31:06.800]  所以後面的人就會看到約會
[00:31:06.800 --> 00:31:11.800]  很清楚約會在前面帶領他們
[00:31:11.800 --> 00:31:17.800]  神要我們在走我們的人生道路的時候
[00:31:17.800 --> 00:31:21.800]  不是糊里糊塗
[00:31:21.800 --> 00:31:24.800]  看不清楚我們的道路
[00:31:24.800 --> 00:31:28.800]  被我們自己的成見
[00:31:28.800 --> 00:31:32.800]  或者人的聲音影響我們
[00:31:33.800 --> 00:31:35.800]  不是帶着有偏見
[00:31:35.800 --> 00:31:37.800]  還有別人的意見
[00:31:37.800 --> 00:31:43.800]  也不願意我們走在約會的前面
[00:31:43.800 --> 00:31:48.800]  我們要清楚神的帶領
[00:31:48.800 --> 00:31:50.800]  還有祂的心意
[00:32:02.800 --> 00:32:05.800]  我們除了離開舊的地方要季節
[00:32:05.800 --> 00:32:07.800]  我們還要怎麼樣呢
[00:32:07.800 --> 00:32:08.800]  就有計劃
[00:32:08.800 --> 00:32:13.800]  我留意在約書亞記的記載
[00:32:13.800 --> 00:32:20.800]  那個行列的次序是這樣的
[00:32:20.800 --> 00:32:25.800]  首先是約會
[00:32:25.800 --> 00:32:28.800]  然後祭司裏比人
[00:32:29.800 --> 00:32:32.800]  然後百姓跟在後面
[00:32:32.800 --> 00:32:34.800]  是有一定的次序在的
[00:32:34.800 --> 00:32:40.800]  二百五十萬人過約大河
[00:32:40.800 --> 00:32:45.800]  在指定的時間過約大河
[00:32:45.800 --> 00:32:48.800]  如果沒有這個秩序
[00:32:48.800 --> 00:32:53.800]  沒有這個安排
[00:32:53.800 --> 00:32:57.800]  很難想象情況會是怎樣的混亂
[00:32:59.800 --> 00:33:01.800]  在更多前書十四章第四十節
[00:33:01.800 --> 00:33:12.800]  在更多前書十四章第四十節
[00:33:12.800 --> 00:33:16.800]  當然這一節經文有它的背景
[00:33:16.800 --> 00:33:19.800]  當然這一節經文有它的背景
[00:33:19.800 --> 00:33:23.800]  它說凡事都要規規矩矩按照次序行
[00:33:23.800 --> 00:33:27.800]  它說凡事都要規規矩矩按照次序行
[00:33:28.800 --> 00:33:30.800]  無論大事小事
[00:33:30.800 --> 00:33:34.800]  每一件事情
[00:33:34.800 --> 00:33:39.800]  都要按照神的規矩次序行
[00:33:39.800 --> 00:33:45.800]  有次序代表有計劃
[00:33:45.800 --> 00:33:49.800]  今天基督徒在我們的生命當中
[00:33:49.800 --> 00:33:56.800]  在我們所做的事情上都需要有這個次序
[00:33:59.800 --> 00:34:01.800]  需要有計劃
[00:34:01.800 --> 00:34:04.800]  要有思考
[00:34:04.800 --> 00:34:07.800]  要有安排
[00:34:07.800 --> 00:34:11.800]  當我們說要走前面的道路的時候
[00:34:11.800 --> 00:34:17.800]  當然我們說要跟着約會走
[00:34:17.800 --> 00:34:21.800]  仰望我們的主
[00:34:21.800 --> 00:34:25.800]  但我們不是說把所有的球都交給神就可以了
[00:34:27.800 --> 00:34:30.800]  神就會在我們的生命當中求我們做這個做那個
[00:34:30.800 --> 00:34:36.800]  我們仍然需要我們要做的部分
[00:34:36.800 --> 00:34:41.800]  當然我們需要仰望主的智慧
[00:34:41.800 --> 00:34:45.800]  知道如何處理事情
[00:34:45.800 --> 00:34:50.800]  但我們仍然需要我們要做的部分
[00:34:53.800 --> 00:34:57.800]  比如說神說你要離開
