
[00:00:00.000 --> 00:00:04.000]  講到大齋期
[00:02:44.880 --> 00:02:47.480]  但是到了第八章的二十七節
[00:02:47.480 --> 00:02:49.960]  耶穌問那些門徒
[00:02:49.960 --> 00:02:53.640]  「別人說我是誰?」
[00:02:53.640 --> 00:02:57.800]  那些門徒說
[00:02:57.800 --> 00:02:59.920]  「你是施洗約翰」
[00:02:59.920 --> 00:03:03.400]  「或者有人說你是以利亞」
[00:03:03.400 --> 00:03:07.200]  「或者是先知其中一位」
[00:03:07.200 --> 00:03:10.120]  耶穌聽完這個答案再問他們
[00:03:10.120 --> 00:03:15.560]  「那麼你們說我是誰呢?」
[00:03:15.560 --> 00:03:19.520]  我們知道一向是快人快語的彼得
[00:03:19.520 --> 00:03:22.480]  這次也是搶著回答
[00:03:22.480 --> 00:03:26.680]  他說「你是基督」
[00:03:26.680 --> 00:03:31.320]  耶穌沒有說答案是否正確
[00:03:31.320 --> 00:03:37.720]  只是吩咐他們不要跟任何人說
[00:03:37.720 --> 00:03:39.840]  研究聖經的學者說
[00:03:39.840 --> 00:03:42.360]  從這個開始
[00:03:42.360 --> 00:03:46.240]  也是整個馬克福音的轉捩點
[00:03:46.240 --> 00:03:47.880]  耶穌就開始跟門徒說
[00:03:47.880 --> 00:03:50.360]  自己將來要受苦
[00:03:50.360 --> 00:03:52.480]  被判死刑
[00:03:52.480 --> 00:03:56.560]  最後會復活
[00:03:56.560 --> 00:03:58.920]  耶穌不單止在這裡說了一次
[00:03:58.920 --> 00:04:02.200]  之後其實在第九章的三十一節
[00:04:02.200 --> 00:04:05.400]  和十章的三十三節
[00:04:05.400 --> 00:04:11.840]  都有親自去說自己死和復活的事實
[00:04:11.840 --> 00:04:16.400]  但是門徒都接受不了
[00:04:16.400 --> 00:04:19.080]  或者是不明白
[00:04:19.080 --> 00:04:23.160]  這些預言性的說話是甚麼意思
[00:04:23.160 --> 00:04:28.160]  其實耶穌第一次說類似的說話
[00:04:28.160 --> 00:04:29.640]  之後的第六天
[00:04:29.640 --> 00:04:33.240]  在第九章的二節
[00:04:33.240 --> 00:04:36.400]  他其實親自帶了三個門徒
[00:04:36.400 --> 00:04:39.120]  彼得、雅各和約翰
[00:04:39.120 --> 00:04:42.320]  經文說悄悄地
[00:04:42.320 --> 00:04:46.920]  悄悄地上了一個高山
[00:04:46.920 --> 00:04:48.880]  上山的時候
[00:04:48.880 --> 00:04:54.120]  耶穌在三個門徒面前
[00:04:54.120 --> 00:04:57.720]  變了形象
[00:04:57.720 --> 00:05:00.720]  英文NRSV的聖經
[00:05:00.720 --> 00:05:07.880]  這個字有改觀美化的意思
[00:05:07.880 --> 00:05:09.400]  這個不是我們
[00:05:09.400 --> 00:05:14.760]  或者今天有些人會去韓國走一趟
[00:05:14.760 --> 00:05:16.720]  回來就不同的樣子
[00:05:16.720 --> 00:05:18.680]  那種人工的改造
[00:05:18.680 --> 00:05:21.080]  耶穌這個transfig
[00:05:21.080 --> 00:05:23.120]  是變形象
[00:05:23.120 --> 00:05:25.280]  是由面貌
[00:05:25.280 --> 00:05:27.120]  不單止是這樣的轉變
[00:05:27.120 --> 00:05:29.760]  他是有一種由內到外
[00:05:29.760 --> 00:05:32.720]  由心到面部的改變
[00:05:32.720 --> 00:05:37.080]  聖經第三節說他的衣服放光
[00:05:37.080 --> 00:05:42.520]  並且說世界上沒有人可以漂到
[00:05:42.520 --> 00:05:47.720]  那些布和耶穌當日穿的一樣白
[00:05:47.720 --> 00:05:50.480]  第四節同一個時間
[00:05:50.480 --> 00:05:54.200]  聖經說有以利亞和摩西向他顯現
[00:05:54.200 --> 00:05:57.880]  並且和耶穌聊天
[00:05:57.880 --> 00:06:00.960]  三個門徒見到這個情景
[00:06:00.960 --> 00:06:03.360]  肯定是不知道怎麼辦
[00:06:03.360 --> 00:06:05.440]  不知道該說什麼
[00:06:05.440 --> 00:06:10.360]  特別是這兩個顯現的是仙人
[00:06:10.360 --> 00:06:14.920]  摩西代表著舊約裏面的律法
[00:06:14.920 --> 00:06:19.560]  而以利亞可以說是眾仙之的代表
[00:06:19.560 --> 00:06:21.600]  這兩個同時間出現
[00:06:21.600 --> 00:06:24.000]  彷彿告訴我們
[00:06:24.000 --> 00:06:29.400]  律法和仙之會合於這個山上
[00:06:29.400 --> 00:06:31.280]  是歷史的延續
[00:06:31.280 --> 00:06:35.000]  不過是要由耶穌自己去承傳
[00:06:35.000 --> 00:06:38.040]  他們未完的工作
[00:06:38.040 --> 00:06:39.560]  我們都可以想一下
[00:06:39.560 --> 00:06:42.920]  代入一下那個情景裏面
[00:06:42.920 --> 00:06:45.000]  如果你看到這個情景
[00:06:45.000 --> 00:06:46.840]  你會想起什麼呢
[00:06:46.840 --> 00:06:49.600]  第一時間想起什麼呢
[00:06:49.600 --> 00:06:51.560]  可能我們以為我們自己
[00:06:51.560 --> 00:06:54.600]  已經在天國裏面
[00:06:54.600 --> 00:06:56.800]  在這個情況之下
[00:06:56.800 --> 00:07:00.640]  同樣是彼得快人快語開口
[00:07:00.640 --> 00:07:03.120]  就說老師,這裏真是好了
[00:07:03.120 --> 00:07:06.160]  或者今天我們會說這裏真是好
[00:07:06.160 --> 00:07:08.480]  讓我們起三座柏
[00:07:08.480 --> 00:07:10.400]  一座給你,一座給摩西
[00:07:10.400 --> 00:07:14.360]  一座給以利亞
[00:07:14.360 --> 00:07:17.280]  其實這樣去說
[00:07:17.280 --> 00:07:20.560]  彼得當時其實不是那麼鎮定
[00:07:20.560 --> 00:07:22.040]  因為第六節告訴我們
[00:07:22.040 --> 00:07:26.800]  彼得不知道說什麼才好
[00:07:26.800 --> 00:07:29.800]  不知道說什麼
[00:07:29.800 --> 00:07:32.640]  或者你會覺得開心到不知道說什麼
[00:07:32.640 --> 00:07:34.200]  但是看完下文我們知道
[00:07:34.200 --> 00:07:38.160]  因為他們很害怕
[00:07:38.160 --> 00:07:40.200]  如果我和你都在現場
[00:07:40.200 --> 00:07:43.120]  我們會怎樣呢
[00:07:43.120 --> 00:07:44.840]  我們馬上拿一部手機出來
[00:07:44.840 --> 00:07:47.480]  拍下這麼榮耀的時刻
[00:07:47.480 --> 00:07:50.240]  然後分享出去
[00:07:50.240 --> 00:07:52.880]  (不如我在現場)
[00:07:52.880 --> 00:07:56.800]  (我用平常的相片去見你)
[00:07:56.800 --> 00:07:59.560]  所以有時候我們在Facebook
[00:07:59.560 --> 00:08:02.920]  或者YouTube見到一些短片
[00:08:02.920 --> 00:08:05.880]  那些人拍下來的事情
[00:08:05.880 --> 00:08:07.800]  其實我很佩服
[00:08:07.800 --> 00:08:09.640]  拍短片的人
[00:08:09.640 --> 00:08:11.560]  為何可以那麼機警呢
[00:08:11.560 --> 00:08:13.160]  如果我見到這樣的情景
[00:08:13.160 --> 00:08:14.880]  我都未必會那麼機警
[00:08:14.880 --> 00:08:17.880]  拿到手機出來
[00:08:17.880 --> 00:08:21.720]  其實在以色列人的節日之中
[00:08:21.720 --> 00:08:26.480]  鑄棚節是一個相當重要的節日
[00:08:26.480 --> 00:08:29.200]  是他們真的會搭一個棚出來
[00:08:29.200 --> 00:08:33.160]  慶祝農產品的豐收
[00:08:33.160 --> 00:08:35.480]  感謝上帝的恩典
[00:08:35.480 --> 00:08:38.080]  所以雖然彼得或者起碼
[00:08:38.080 --> 00:08:42.240]  其他兩個的門徒很害怕的時候
[00:08:42.240 --> 00:08:43.760]  他們真的覺得
[00:08:43.760 --> 00:08:46.120]  我們在這裡真的很好
[00:08:46.120 --> 00:08:48.240]  很棒就是這樣的原因
[00:08:48.240 --> 00:08:50.600]  所以他們不想離開
[00:08:50.600 --> 00:08:52.440]  雖然這種情景是特別到
[00:08:52.440 --> 00:08:54.240]  他們都未想怎樣去解釋
[00:08:54.240 --> 00:08:58.040]  但是他們覺得想留在那裡
[00:08:58.040 --> 00:09:00.360]  電影姐妹我們會不會有些時候
[00:09:00.360 --> 00:09:02.520]  覺得有些地方去到
[00:09:02.520 --> 00:09:05.520]  一些情景很棒很喜歡
[00:09:05.520 --> 00:09:08.760]  特別和喜歡的人一起
[00:09:08.760 --> 00:09:12.360]  就不想離開那個地方呢
[00:09:12.360 --> 00:09:15.840]  去年11月是我結婚的25週年
[00:09:15.840 --> 00:09:19.680]  我和太太去澳洲自由行
[00:09:19.680 --> 00:09:23.360]  難得的是我們沒有帶子女去
[00:09:23.360 --> 00:09:25.600]  當我們去到塔斯馬尼亞
[00:09:25.600 --> 00:09:28.800]  看到很美麗的大自然景色之後
[00:09:28.800 --> 00:09:32.560]  我真的有那個姐女真好的感覺
[00:09:32.560 --> 00:09:36.120]  哎呀不用回來就好了
[00:09:36.120 --> 00:09:37.520]  我相信每一個人
[00:09:37.520 --> 00:09:40.920]  都會有一些姐女真好的地方
[00:09:40.920 --> 00:09:45.120]  會給你很舒適很安全很滿足
[00:09:45.120 --> 00:09:46.040]  甚至有人說
[00:09:46.040 --> 00:09:50.240]  下半生在這裡就好了的地方
[00:09:50.240 --> 00:09:51.960]  有些人稱這些地方
[00:09:51.960 --> 00:09:55.040]  或者你才知道的地方叫安書區
[00:09:55.040 --> 00:09:57.920]  很熟悉很習慣了
[00:09:57.920 --> 00:10:01.240]  又沒有危險的
[00:10:01.240 --> 00:10:02.920]  如果有人問我們
[00:10:02.920 --> 00:10:07.280]  我們今天信仰的安書區在哪裡呢
[00:10:07.280 --> 00:10:09.880]  我就給大家一個測試你就知道了
[00:10:09.880 --> 00:10:11.880]  你每天回崇拜每個星期
[00:10:11.880 --> 00:10:13.960]  你坐大概在哪個位置呢
[00:10:13.960 --> 00:10:15.880]  你都是坐在那個位置
[00:10:15.880 --> 00:10:19.640]  在附近的人你都要熟口熟面才行
[00:10:19.640 --> 00:10:22.880]  如果不是你會渾身不自然的
[00:10:22.880 --> 00:10:25.040]  (何志光:牧師的陣仗多嗎)
[00:10:25.040 --> 00:10:28.360]  (所有農村的前面都這麼多嗎)
[00:10:28.360 --> 00:10:29.280]  其實是的
[00:10:29.280 --> 00:10:31.960]  (何志光:農村的人的所有陪葬在哪裡嗎)
[00:10:31.960 --> 00:10:32.760]  都會是的
[00:10:32.760 --> 00:10:37.520]  所以有些人就很難融入其他的群體
[00:10:37.520 --> 00:10:39.480]  所以其實星團這件事
[00:10:39.480 --> 00:10:41.360]  在很多年前已經沒有了
[00:10:41.360 --> 00:10:44.800]  因為我們這個群體太熟了
[00:10:44.800 --> 00:10:48.920]  又容納不到其他新人加入我們的小組
[00:10:48.920 --> 00:10:51.120]  當牧師
[00:10:51.120 --> 00:10:53.760]  我不知道黃牧師推動我們去探訪
[00:10:53.760 --> 00:10:56.840]  觀塘的無家者的時候
[00:10:56.840 --> 00:10:58.680]  你會是怎樣去想呢
[00:10:58.680 --> 00:11:01.480]  你說一定有些人會去的
[00:11:01.480 --> 00:11:03.320]  不過未必是我自己
[00:11:03.320 --> 00:11:06.240]  那些人不熟悉不認識
[00:11:06.240 --> 00:11:08.880]  記得我自己讀神學的第一年的時候
[00:11:08.880 --> 00:11:10.880]  那時候是2003年
[00:11:10.880 --> 00:11:12.680]  第一個學期結束了
[00:11:12.680 --> 00:11:14.520]  12月初的時候
[00:11:14.520 --> 00:11:16.080]  神學院有個老師
[00:11:16.080 --> 00:11:21.880]  呼籲我們班同學一起去石壁監獄探訪
[00:11:21.880 --> 00:11:27.240]  那裏的在囚人士
[00:11:27.240 --> 00:11:28.760]  我們完全不認識
[00:11:28.760 --> 00:11:32.080]  當然沒有一個是我們同學
[00:11:32.080 --> 00:11:33.520]  我們的同學
[00:11:33.520 --> 00:11:35.640]  他被接受這個邀請之後
[00:11:35.640 --> 00:11:37.360]  他其實想一件事
[00:11:37.360 --> 00:11:37.960]  就是想不去
[00:11:37.960 --> 00:11:40.840]  因為他想快點做完自己學期的功課
[00:11:40.840 --> 00:11:45.240]  我們通常讀五科六科
[00:11:45.240 --> 00:11:48.120]  做完功課後就可以放假
[00:11:48.120 --> 00:11:53.600]  不然平安夜就要做功課
[00:11:53.600 --> 00:11:55.720]  又覺得大嶼山當時很遠
[00:11:55.720 --> 00:11:59.040]  要長途跋涉地去到
[00:11:59.040 --> 00:12:03.400]  去到大嶼山還要坐巴士走一段路
[00:12:03.400 --> 00:12:08.280]  更加是去到很多不認識的人的地方
[00:12:08.280 --> 00:12:09.840]  有些人怕
[00:12:09.840 --> 00:12:11.280]  怕那些人是甚麼
[00:12:11.280 --> 00:12:13.800]  那些人有案底
[00:12:13.800 --> 00:12:18.720]  他們被囚禁在一個高度設防的監獄裏面
[00:12:18.720 --> 00:12:25.000]  那個監獄有不少人是終身監禁的人士
[00:12:25.000 --> 00:12:28.720]  即是殺人犯
[00:12:28.720 --> 00:12:32.960]  在我來說那次是一個突破
[00:12:32.960 --> 00:12:38.600]  去接觸一班真真正正的陌生人
[00:12:38.600 --> 00:12:41.040]  但我們分組聊天的時候
[00:12:41.040 --> 00:12:43.160]  我突然感覺一個很強烈
[00:12:43.160 --> 00:12:48.880]  這班朋友其實和我自己起碼沒甚麼大分別
[00:12:48.880 --> 00:12:50.640]  大家都是罪人
[00:12:50.640 --> 00:12:52.080]  不過他被人拘捕了
[00:12:52.080 --> 00:12:57.720]  我自己犯的罪就沒有被人拘捕
[00:12:57.720 --> 00:13:00.200]  特別在我認識一些
[00:13:00.200 --> 00:13:02.160]  和我差不多樣子都是戴眼鏡的
[00:13:02.160 --> 00:13:04.080]  所以戴眼鏡的你們要小心
[00:13:04.080 --> 00:13:06.840]  他是商業罪案的囚犯
[00:13:06.840 --> 00:13:10.000]  外表其實和我很接近
[00:13:10.000 --> 00:13:13.280]  他講的銀行 講他犯的案
[00:13:13.280 --> 00:13:14.800]  商業罪案等等
[00:13:14.800 --> 00:13:17.720]  是幾年前我在銀行工作的時候
[00:13:17.720 --> 00:13:20.760]  都聽過 都認識的
[00:13:20.760 --> 00:13:24.280]  就是那次03年開始
[00:13:24.280 --> 00:13:27.000]  到現在十幾年時間
[00:13:27.000 --> 00:13:30.240]  我都堅持去探他們
[00:13:30.240 --> 00:13:33.240]  釋放了的朋友或者弟兄
[00:13:33.240 --> 00:13:34.640]  我們會去飲茶
[00:13:34.640 --> 00:13:37.920]  我們會WhatsApp去問候 去打氣
[00:13:37.920 --> 00:13:40.280]  我們成為了朋友
[00:13:40.280 --> 00:13:41.920]  在六年七年之前
[00:13:41.920 --> 00:13:43.680]  我們的教會 總議會的層面
[00:13:43.680 --> 00:13:46.840]  就開始推展監獄的探訪
[00:13:46.840 --> 00:13:49.400]  鼓勵弟兄姊妹做書信的義工
[00:13:49.400 --> 00:13:51.520]  協助不同的堂會的弟兄姊妹
[00:13:51.520 --> 00:13:54.480]  定期定點去一些院所裏面
[00:13:54.480 --> 00:13:56.840]  去做關顧的工作
[00:13:56.840 --> 00:13:59.120]  我自己亦都透過教會向懲教署
[00:13:59.120 --> 00:14:02.000]  申請了一個監獄牧師的執照
[00:14:02.000 --> 00:14:05.440]  可以在指定幾間的院所裏面
[00:14:05.440 --> 00:14:06.760]  不用再申請了
[00:14:06.760 --> 00:14:07.960]  自由出入
[00:14:07.960 --> 00:14:11.440]  去到囚友工作的地方
[00:14:11.440 --> 00:14:12.960]  甚至單獨囚禁的地方
[00:14:12.960 --> 00:14:15.400]  去做牧羊的工作
[00:14:15.400 --> 00:14:16.320]  弟兄姊妹我講
[00:14:16.320 --> 00:14:19.040]  自己對囚友的工作負擔
[00:14:19.040 --> 00:14:23.760]  不是代表大家一定要和我一樣
[00:14:23.760 --> 00:14:26.520]  我都是想激勵大家
[00:14:26.520 --> 00:14:27.600]  檢視一下自己
[00:14:27.600 --> 00:14:32.400]  是否在一個信仰的安書區裏面
[00:14:32.400 --> 00:14:37.320]  或者我們天天收窄自己的眼光
[00:14:37.320 --> 00:14:42.720]  或者我們收窄服侍範圍裏面的群體
[00:14:42.720 --> 00:14:48.720]  甚至乎阻礙了你去實踐聖經教導
[00:14:48.720 --> 00:14:52.080]  你沒有去這樣走
[00:14:52.080 --> 00:14:55.640]  所以我們需要一個突破
[00:14:55.640 --> 00:14:58.000]  鼓勵弟兄姊妹走出你自己
[00:14:58.000 --> 00:15:00.440]  你自己才知道的安書區
[00:15:00.440 --> 00:15:03.920]  進入一個有需要的群體裏面
[00:15:03.920 --> 00:15:05.880]  去了解他們
[00:15:05.880 --> 00:15:12.120]  究竟為甚麼人在觀塘會有露宿者呢
[00:15:12.120 --> 00:15:17.800]  兩年前我請了林國昌牧師去沙田塘
[00:15:17.800 --> 00:15:20.000]  分享他在深水埗區
[00:15:20.000 --> 00:15:23.880]  和一些露宿者
[00:15:23.880 --> 00:15:26.200]  無家可歸的人
[00:15:26.200 --> 00:15:29.600]  是倒宿的事工
[00:15:29.600 --> 00:15:30.920]  他最後說了一句話
[00:15:30.920 --> 00:15:33.160]  他說其實窮人
[00:15:33.160 --> 00:15:35.640]  無家可歸的人到處都有
[00:15:35.640 --> 00:15:37.720]  你們不需要來深水埗
[00:15:37.720 --> 00:15:41.080]  你們回沙田做就可以了
[00:15:41.080 --> 00:15:42.480]  那時候開始我們的塘會
[00:15:42.480 --> 00:15:46.240]  就真的在想一個是怎樣去外展
[00:15:46.240 --> 00:15:48.040]  服侍社區裏面
[00:15:48.040 --> 00:15:51.920]  是隱蔽了老人家
[00:15:51.920 --> 00:15:53.880]  我相信在這個社區裏面
[00:15:53.880 --> 00:15:54.880]  就是你這個群體裏面
[00:15:54.880 --> 00:15:57.000]  一定有需要的人
[00:15:57.000 --> 00:15:59.160]  我們離開我們的安書區
[00:15:59.160 --> 00:16:01.200]  去到他們當中
[00:16:01.200 --> 00:16:03.200]  認識一下他們
[00:16:03.200 --> 00:16:06.480]  了解他們為甚麼會在那裏
[00:16:06.480 --> 00:16:09.880]  繼續看下去經文的第七節記載
[00:16:09.880 --> 00:16:11.880]  在這個時候
[00:16:11.880 --> 00:16:14.360]  變相之後有一塊很大的雲
[00:16:14.360 --> 00:16:16.360]  來遮住了天
[00:16:16.360 --> 00:16:20.080]  並且那裏有個聲音來這樣說
[00:16:20.080 --> 00:16:22.280]  他說這個是我的愛子
[00:16:22.280 --> 00:16:25.000]  你們要聽從他
[00:16:25.000 --> 00:16:27.480]  這個聲音說的內容
[00:16:27.480 --> 00:16:29.200]  我們不用怎麼深究
[00:16:29.200 --> 00:16:32.440]  是上主直接向那班門徒
[00:16:32.440 --> 00:16:34.440]  去說的話
[00:16:34.440 --> 00:16:38.120]  記得耶穌去受洗的時候
[00:16:38.120 --> 00:16:40.400]  在馬克福音一章十一節那裏
[00:16:40.400 --> 00:16:43.560]  那裏有聲音從天上來
[00:16:43.560 --> 00:16:46.840]  你是我的愛子 我喜歡你
[00:16:46.840 --> 00:16:49.640]  在耶穌的七個關鍵時刻裏面
[00:16:49.640 --> 00:16:51.720]  先後兩次提及
[00:16:51.720 --> 00:16:56.640]  上主和耶穌父子的關係
[00:16:56.640 --> 00:16:59.000]  這次特別叫那班門徒
[00:16:59.000 --> 00:17:02.800]  也叫一切相信跟隨他的信徒
[00:17:02.800 --> 00:17:04.000]  我和你在內
[00:17:04.000 --> 00:17:06.920]  你們要聽從他
[00:17:06.920 --> 00:17:11.200]  這裏我們很自然連繫耶穌直接的教導
[00:17:11.200 --> 00:17:15.280]  和交付給我們的使命
[00:17:15.280 --> 00:17:17.280]  這些使命
[00:17:17.280 --> 00:17:19.520]  在腦裏我們都知道了
[00:17:19.520 --> 00:17:20.880]  讀了很多年
[00:17:20.880 --> 00:17:22.400]  但怎樣去落實呢
[00:17:22.400 --> 00:17:25.520]  怎樣去執行呢
[00:17:25.520 --> 00:17:27.520]  大使命我們馬上會想到
[00:17:27.520 --> 00:17:28.760]  復活之後
[00:17:28.760 --> 00:17:31.160]  馬可的十六章那裏
[00:17:31.160 --> 00:17:32.560]  差遣門徒
[00:17:32.560 --> 00:17:35.040]  耶穌自己說你們要去普天下
[00:17:35.040 --> 00:17:37.040]  傳福音給萬民聽
[00:17:37.040 --> 00:17:38.560]  大家都熟了
[00:17:38.560 --> 00:17:42.400]  在大家的社關主日裏面
[00:17:42.400 --> 00:17:43.800]  我又想到
[00:17:43.800 --> 00:17:45.040]  馬太的二十五章
[00:17:45.040 --> 00:17:48.080]  耶穌自己再一次回來的時候
[00:17:48.080 --> 00:17:52.480]  他說會有審判萬人的情景
[00:17:52.480 --> 00:17:55.360]  叫那些凡期望承受天國福氣的人
[00:17:55.360 --> 00:17:57.360]  現在
[00:17:57.360 --> 00:18:00.880]  就要和那些有缺乏的人去分享
[00:18:00.880 --> 00:18:02.480]  去分享食物
[00:18:02.480 --> 00:18:04.240]  飲的水 衣服
[00:18:04.240 --> 00:18:07.360]  這些代表一個物質的分享
[00:18:07.360 --> 00:18:10.320]  去接待那些很累的人
[00:18:10.320 --> 00:18:12.160]  探訪那些病人
[00:18:12.160 --> 00:18:13.560]  在囚的人
[00:18:13.560 --> 00:18:14.640]  代表著基督的愛
[00:18:14.640 --> 00:18:16.040]  藉著你和我
[00:18:16.040 --> 00:18:17.240]  去到醫院
[00:18:17.240 --> 00:18:19.720]  去到監獄裏面
[00:18:19.720 --> 00:18:25.360]  是一次醫院的遠目時宮的感恩典禮裏面
[00:18:25.360 --> 00:18:27.080]  我聽到黃家輝牧師
[00:18:27.080 --> 00:18:31.160]  分享到梁法堂和聯合醫院的關係
[00:18:31.160 --> 00:18:34.240]  歷史很淵源 很深厚
[00:18:34.240 --> 00:18:36.120]  今日我們知道在座有弟兄姊妹
[00:18:36.120 --> 00:18:40.920]  仍然以醫院的義工的形式去探訪病人
[00:18:40.920 --> 00:18:45.280]  這是一個很美好的傳統
[00:18:45.280 --> 00:18:47.880]  我們要一代一代傳承下去
[00:18:47.880 --> 00:18:51.200]  去探訪在醫院裏面的人
[00:18:51.200 --> 00:18:54.480]  《雅各書》第一章二十二 二十五節
[00:18:54.480 --> 00:18:56.960]  那裏講到一個真正聽到的人
[00:18:56.960 --> 00:19:00.120]  是一個行道的人
[00:19:00.120 --> 00:19:00.840]  經文這樣說
[00:19:00.840 --> 00:19:03.720]  你們要作行道的人
[00:19:03.720 --> 00:19:05.720]  不要只作聽到的人
[00:19:05.720 --> 00:19:07.600]  自己欺騙自己
[00:19:07.600 --> 00:19:10.040]  因為只是聽到而不行道的人
[00:19:10.040 --> 00:19:13.760]  就像人對著鏡子觀看自己本來的面目
[00:19:13.760 --> 00:19:15.480]  注視了之後
[00:19:15.480 --> 00:19:17.040]  離開了
[00:19:17.040 --> 00:19:19.200]  就甚麼都不記得
[00:19:19.200 --> 00:19:22.080]  自己的樣子都不記得
[00:19:22.080 --> 00:19:24.000]  這裏聖經又講到
[00:19:24.000 --> 00:19:26.160]  如果你切實行道
[00:19:26.160 --> 00:19:31.000]  在所行的事上必然蒙福
[00:19:31.000 --> 00:19:34.880]  但願我們每一個都是聽道
[00:19:34.880 --> 00:19:36.240]  愛行道
[00:19:36.240 --> 00:19:41.440]  樂意聽從耶穌基督所教導的人
[00:19:41.440 --> 00:19:44.120]  在耶穌登山變像這件事件裏面
[00:19:44.120 --> 00:19:45.640]  第三句說話
[00:19:45.640 --> 00:19:48.560]  是耶穌自己親口講出來
[00:19:48.560 --> 00:19:50.360]  是在下山的時候
[00:19:50.360 --> 00:19:52.280]  有一句說話
[00:19:52.280 --> 00:19:55.240]  曾經可能大家都會聽過
[00:19:55.240 --> 00:20:00.120]  上山的目的是為了甚麼
[00:20:00.120 --> 00:20:04.000]  幾年前我參加突破機構一個山藝課程
[00:20:04.000 --> 00:20:07.640]  連續四個星期一都要去行山
[00:20:07.640 --> 00:20:09.080]  除了體能訓練之外
[00:20:09.080 --> 00:20:11.560]  要看地圖找路等等的知識
[00:20:11.560 --> 00:20:15.560]  更加鍛鍊我們屬靈的觸覺
[00:20:15.560 --> 00:20:19.760]  可以更加在大自然裏面親近到上帝
[00:20:19.760 --> 00:20:22.720]  每一次下山做解說的時候
[00:20:22.720 --> 00:20:25.160]  導師一定會問我們一個問題
[00:20:25.160 --> 00:20:29.040]  上山的目的為了甚麼
[00:20:29.040 --> 00:20:30.880]  無論我們答甚麼
[00:20:30.880 --> 00:20:33.480]  標準指定的答案就是
[00:20:33.480 --> 00:20:37.640]  上山就是為了下山
[00:20:37.640 --> 00:20:41.000]  如果耶穌和三個門徒在山上
[00:20:41.000 --> 00:20:42.600]  門徒見到一幅這麼美好
[00:20:42.600 --> 00:20:45.880]  這麼榮美的景象很想留下
[00:20:45.880 --> 00:20:48.520]  而耶穌又同意留下的話
[00:20:48.520 --> 00:20:51.240]  其實今天我們讀聖經
[00:20:51.240 --> 00:20:55.240]  耶穌救贖世人的事實就要改寫
