
[00:00:00.000 --> 00:00:03.800]  今天跟大家來看到這個秋天裏面
[00:05:09.800 --> 00:05:15.700]  他的愛子就是第一個在人性恢復的時候
[00:05:15.700 --> 00:05:17.800]  那一種的樣子
[00:05:17.800 --> 00:05:22.300]  讓我們能夠看見他原先創造我們的原意
[00:05:22.300 --> 00:05:25.100]  以後的目的是怎麼樣
[00:05:25.100 --> 00:05:30.200]  以後上帝決定了創造他的兒女
[00:05:30.200 --> 00:05:34.000]  就以這個的方向進行
[00:05:34.000 --> 00:05:37.900]  跟着他呼喚了他們
[00:05:37.900 --> 00:05:42.700]  以後把他們放在堅定不改變的基礎上面
[00:05:42.700 --> 00:05:45.900]  然後讓他們被建立以後
[00:05:45.900 --> 00:05:50.700]  就與他們一起直到末了
[00:05:50.700 --> 00:05:52.400]  把這個榮耀
[00:05:52.400 --> 00:05:56.000]  好像他原先創造我們的本意一樣
[00:05:56.000 --> 00:05:59.400]  完完全全地賜過給我們
[00:05:59.400 --> 00:06:01.900]  我覺得這個版本加上我的翻譯
[00:06:01.900 --> 00:06:06.000]  能夠把大家當中對羅馬書這幾節的經文
[00:06:06.000 --> 00:06:09.100]  有一個比較透露的感覺
[00:06:09.100 --> 00:06:13.500]  這些經文裏面有一個很大的內容的說明
[00:06:13.500 --> 00:06:15.400]  這個說明是什麼
[00:06:15.400 --> 00:06:21.000]  其實不管我們今天心裏面多願意過一個榮耀的生活
[00:06:21.000 --> 00:06:27.400]  但是我們也卻經歷到很多的軟弱跟懷疑
[00:06:27.400 --> 00:06:29.800]  今天不管我們做基督徒的有多久
[00:06:29.800 --> 00:06:31.100]  我相信在座的裏面
[00:06:31.100 --> 00:06:33.200]  當你信了耶穌以後
[00:06:33.200 --> 00:06:36.200]  我相信你都有一個想念就是
[00:06:36.200 --> 00:06:41.800]  我希望在我的一生當中榮耀神
[00:06:41.800 --> 00:06:45.000]  我們也走過願意爲神擺上
[00:06:45.000 --> 00:06:49.400]  而得來的是一個挫折的經驗
[00:06:49.400 --> 00:06:51.600]  我們在信主理以後
[00:06:51.600 --> 00:06:54.600]  我們都有一個很崇高的盼望
[00:06:54.600 --> 00:06:57.500]  就是我的生命可以成爲別人的祝福
[00:06:57.500 --> 00:07:00.700]  我可以成爲一個有用的器皿
[00:07:00.700 --> 00:07:05.700]  能夠藉助我 能夠把恩福帶到別人的身上
[00:07:05.700 --> 00:07:07.800]  我們這樣子奔跑
[00:07:07.800 --> 00:07:14.300]  但是卻遭遇到一次又一次的失敗
[00:07:14.300 --> 00:07:18.100]  所以我不懷疑我們作爲信主的兒女
[00:07:18.100 --> 00:07:20.900]  我們的確有這種願望
[00:07:20.900 --> 00:07:23.300]  然而在我們的裏面發現
[00:07:23.300 --> 00:07:27.400]  我們的意志上面非常的軟弱
[00:07:27.400 --> 00:07:31.600]  我的意志力就好像一些姐妹們說
[00:07:31.600 --> 00:07:39.200]  2015年新年的願望是減肥的一樣
[00:07:39.200 --> 00:07:44.600]  過了兩個禮拜就發現沒有辦法堅持下去
[00:07:44.600 --> 00:07:46.800]  那麼我的感覺可以相信嗎
[00:07:46.800 --> 00:07:51.800]  發覺到原來我的感覺就好像天氣變化的一樣
[00:07:51.800 --> 00:07:53.700]  兩天好 三天不好
[00:07:53.700 --> 00:07:56.000]  就像西雅圖的天氣
[00:07:56.000 --> 00:08:01.000]  三天下陰雨兩天天氣好
[00:08:01.000 --> 00:08:02.700]  就因爲這份的軟弱
[00:08:02.700 --> 00:08:07.900]  我們需要聖靈來幫助我們
[00:08:07.900 --> 00:08:12.400]  在我們不曉得我們的軟弱的時候
[00:08:12.400 --> 00:08:16.700]  神說 我來幫助你
[00:08:16.700 --> 00:08:22.800]  所以今天我希望透過介紹聖靈在我們生命當中的工作
[00:08:22.800 --> 00:08:26.200]  重新讓我們得着力量
[00:08:26.200 --> 00:08:32.200]  來在祖的信實應許裏面繼續科目這個榮耀的生活
[00:08:32.200 --> 00:08:38.100]  我不得不再把聖靈在我們新生命裏面所做的事情
[00:08:38.100 --> 00:08:40.900]  跟大家稍微先解釋一下
[00:08:40.900 --> 00:08:42.900]  然後進入到另外範圍之幫助
[00:08:42.900 --> 00:08:46.800]  大家來看見聖靈在我們得救的生命裏面
[00:08:46.800 --> 00:08:49.800]  在我們成聖的生命當中怎麼幫助我們
[00:08:49.800 --> 00:08:51.000]  在最後的時候
[00:08:51.000 --> 00:08:55.800]  我們看一下聖靈在我們信仰生活當中所起的變化是怎麼樣
[00:08:55.800 --> 00:09:02.200]  這樣我們能夠整傳的能夠明白聖靈的工作
[00:09:02.200 --> 00:09:05.500]  當我們檢討我們在耶穌基督的新生命的時候
[00:09:05.500 --> 00:09:09.500]  不難發現羅馬書第八章第一節
[00:09:09.500 --> 00:09:12.200]  是我們基督徒最大的盼望
[00:09:12.200 --> 00:09:13.500]  這個經文這樣說
[00:09:13.500 --> 00:09:21.400]  如今如今那些在基督耶穌裏的人就不被定罪
[00:09:21.400 --> 00:09:24.300]  因爲是生命聖靈的律
[00:09:24.300 --> 00:09:27.600]  在耶穌基督裏面釋放了我們
[00:09:27.600 --> 00:09:32.300]  使我們脫離了罪根始的律
[00:09:32.300 --> 00:09:36.000]  其實這個經文背後講出一個非常重要的事情
[00:09:36.000 --> 00:09:43.600]  就是今天我與神之間的關係不在乎我怎麼樣去行
[00:09:43.600 --> 00:09:45.000]  意思是說
[00:09:45.000 --> 00:09:47.900]  不在乎我今天擺上了多少
[00:09:47.900 --> 00:09:52.400]  來決定我是否在神的面前得自由
[00:09:52.400 --> 00:09:59.300]  因爲這個工作是在耶穌基督裏面已經做成
[00:09:59.300 --> 00:10:01.500]  有些人會這樣說
[00:10:01.500 --> 00:10:07.200]  他說我不給神愛是因爲我不愛神
[00:10:07.200 --> 00:10:09.400]  你搞錯了
[00:10:09.400 --> 00:10:12.600]  你永遠沒有辦法愛神
[00:10:12.600 --> 00:10:15.000]  因爲神先愛你
[00:10:15.000 --> 00:10:20.600]  神先愛你成爲你的動機去回應神的愛
[00:10:20.600 --> 00:10:25.400]  但是我怎麼樣去愛神不決定上帝怎麼愛我
[00:10:25.400 --> 00:10:29.100]  感謝讚美主這個地位已經確立了
[00:10:29.100 --> 00:10:36.400]  今天有太多的人以爲我要透過我的行爲讓神來接受
[00:10:36.400 --> 00:10:41.100]  我不被定罪是因爲我能夠做出一點
[00:10:41.100 --> 00:10:44.000]  所以耶穌才接受我
[00:10:44.000 --> 00:10:49.500]  所以我才得着自由
[00:10:49.500 --> 00:10:52.900]  不管今天我作爲一個罪的盧浦
[00:10:52.900 --> 00:10:56.200]  我的眼睛怎麼分發
[00:10:56.200 --> 00:10:59.400]  我的耳朵怎麼聽不見
[00:10:59.400 --> 00:11:01.900]  我的腿多軟弱
[00:11:01.900 --> 00:11:07.100]  但是當這個法官說你得釋放的時候
[00:11:07.100 --> 00:11:09.600]  我就得釋放
[00:11:09.600 --> 00:11:13.900]  這個叫做福音
[00:11:13.900 --> 00:11:17.100]  就因爲神曉得我們在肉身的當中
[00:11:17.100 --> 00:11:21.800]  我們在行走的當中有差務
[00:11:21.800 --> 00:11:27.200]  我們的血肉中帶來的不是更大的成就
[00:11:27.200 --> 00:11:31.800]  乃是更大的這個失敗
[00:11:31.800 --> 00:11:37.000]  所以聖經就經常的提醒着我們
[00:11:37.000 --> 00:11:42.000]  我們的肉體不能夠改良舊有的生命
[00:11:42.000 --> 00:11:52.000]  就正如人的道德不能夠改變人在神面前的地位
[00:11:52.000 --> 00:11:54.600]  羅馬書第八章記寫講得非常清楚
[00:11:54.600 --> 00:11:59.200]  原來體貼肉體的就是與神爲仇
[00:11:59.200 --> 00:12:01.200]  然後當我們認識主的愛的時候
[00:12:01.200 --> 00:12:04.500]  我們很想用我們的方法去愛神
[00:12:04.500 --> 00:12:10.200]  所以自然我們就傾向於用我們的原理來愛神
[00:12:10.200 --> 00:12:12.100]  但是我們的原理是什麼
[00:12:12.100 --> 00:12:14.800]  就是一個敗壞的肉體
[00:12:14.800 --> 00:12:18.400]  所以爲什麼基督徒信主以後也會跌倒
[00:12:18.400 --> 00:12:21.200]  不是因爲我們沒有這個地位
[00:12:21.200 --> 00:12:23.600]  是在我們有的地位當中
[00:12:23.600 --> 00:12:28.700]  不曉得原來我們的肉身是這樣子軟弱的
[00:12:28.700 --> 00:12:36.300]  今天有些人說我透過肉體來改變我的生命
[00:12:36.300 --> 00:12:41.100]  透過我的習慣來改變我們的生命
[00:12:41.100 --> 00:12:42.700]  羅馬書講得非常清楚
[00:12:42.700 --> 00:12:45.500]  你一定會失敗
[00:12:45.500 --> 00:12:47.800]  今天你信了耶穌以後
[00:12:47.800 --> 00:12:57.400]  不能夠透過你良好的行爲來改變這個世界
[00:12:57.400 --> 00:13:02.800]  因爲我們的肉身仍然在罪的敗壞裏面
[00:13:02.800 --> 00:13:08.900]  我們的意志我們的肉身反而障礙到我們的成長
[00:13:08.900 --> 00:13:12.900]  所以保羅在羅馬書十五章裏面都講得非常清楚
[00:13:12.900 --> 00:13:15.600]  他說我們在恩典當中
[00:13:15.600 --> 00:13:17.700]  不在律法以後就可以犯罪
[00:13:17.700 --> 00:13:20.500]  斷服不可的反面的意思是說
[00:13:20.500 --> 00:13:24.200]  我們仍然在恩典的當中仍然有這種的軟弱
[00:13:24.200 --> 00:13:26.200]  我們仍然的都犯罪
[00:13:26.200 --> 00:13:30.100]  所以聖經才說在羅馬書十二章第二節說
[00:13:30.100 --> 00:13:33.800]  我們的意志要更新而變化
[00:13:33.800 --> 00:13:36.700]  因爲我們的意志沒有辦法讓我們成爲好人
[00:13:36.700 --> 00:13:40.500]  我們的肉體還傾向於敗壞
[00:13:40.500 --> 00:13:45.200]  所以因爲這個緣故我們看見了我們本身的需要
[00:13:45.200 --> 00:13:49.800]  才知道原來離了上帝的恩典
[00:13:49.800 --> 00:13:54.800]  我們都沒有辦法做些什麼
[00:13:54.800 --> 00:13:57.000]  我們都是這樣子軟弱
[00:13:57.000 --> 00:13:59.700]  所以羅馬書第八章的主題
[00:13:59.700 --> 00:14:01.800]  第一個告訴我們
[00:14:01.800 --> 00:14:03.600]  我們真軟弱
[00:14:03.600 --> 00:14:06.600]  就算是在耶穌恩典的地位當中
[00:14:06.600 --> 00:14:10.100]  我們仍然是這樣子軟弱
[00:14:10.100 --> 00:14:13.800]  或許我講一個比較活的例子告訴大家好不好
[00:14:13.800 --> 00:14:16.900]  要這樣子大家能夠明白
[00:14:16.900 --> 00:14:19.400]  我家裏面有小狗叫Patras
[00:14:19.400 --> 00:14:21.900]  那大家有沒有養狗
[00:14:21.900 --> 00:14:25.500]  養狗的主人就曉得養狗的主人很多責任
[00:14:25.500 --> 00:14:30.100]  包括就是要給它出去走
[00:14:30.100 --> 00:14:31.200]  我們叫做撩狗
[00:14:31.200 --> 00:14:33.100]  我們就把它帶出去
[00:14:33.100 --> 00:14:35.900]  那麼很多時候我需要小孩子忙的時候
[00:14:35.900 --> 00:14:37.700]  我就把那個狗帶出去
[00:14:37.700 --> 00:14:39.600]  有時候去公園裏面
[00:14:39.600 --> 00:14:42.200]  你知道去公園裏面你去坐下來
[00:14:42.200 --> 00:14:45.400]  有個地方坐下來旁邊有樹
[00:14:45.400 --> 00:14:47.800]  也有不一樣的東西在旁邊
[00:14:47.800 --> 00:14:50.300]  有花有草坐下來
[00:14:50.300 --> 00:14:53.200]  那麼你爲了要讓這個狗可以有活動的話
[00:14:53.200 --> 00:14:56.600]  你一定把這個狗拉着線
[00:14:56.600 --> 00:14:58.600]  把它放鬆一點
[00:14:58.600 --> 00:15:01.300]  你一放鬆就發現什麼
[00:15:01.300 --> 00:15:06.000]  你猜想那個狗很專注會站在你旁邊
[00:15:06.000 --> 00:15:08.100]  你一放的時候是怎麼樣
[00:15:08.100 --> 00:15:09.400]  它就走了
[00:15:09.400 --> 00:15:12.500]  它需要摸這個摸這個摸這個摸這個
[00:15:12.500 --> 00:15:13.500]  走到那個樹後面
[00:15:13.500 --> 00:15:14.600]  然後看一下有什麼奇怪
[00:15:14.600 --> 00:15:16.500]  看樹上有什麼東西
[00:15:16.500 --> 00:15:20.600]  然後看到你坐的那個地方上面後面有什麼東西
[00:15:20.600 --> 00:15:21.900]  就摸來摸去
[00:15:21.900 --> 00:15:25.300]  那麼有一回我就帶那個小狗去公園裏面
[00:15:25.300 --> 00:15:26.800]  就發現一個情況就是
[00:15:26.800 --> 00:15:28.300]  哎呀很慘這個狗
[00:15:28.300 --> 00:15:31.200]  一天到晚悶在家裏面帶它出去
[00:15:31.200 --> 00:15:33.700]  但是也不能把它船放鬆
[00:15:33.700 --> 00:15:37.200]  所以就把那個繩子放鬆一點
[00:15:37.200 --> 00:15:39.500]  它放鬆一點就走了
[00:15:39.500 --> 00:15:41.600]  走的時候越走越遠的時候
[00:15:41.600 --> 00:15:43.900]  它回來的時候都不曉得要走這個道路
[00:15:43.900 --> 00:15:48.000]  總是它就以它的這個地方爲主
[00:15:48.000 --> 00:15:50.800]  這總是要找到它的方向
[00:15:50.800 --> 00:15:52.800]  結果又走到那個樹上
[00:15:52.800 --> 00:15:57.700]  搖過頭來就把自己勾在那個樹上
[00:15:57.700 --> 00:15:59.100]  然後再走過來的時候
[00:15:59.100 --> 00:16:01.800]  走到那個小的那個花園
[00:16:01.800 --> 00:16:05.300]  那個樹上那個小花的上面的時候
[00:16:05.300 --> 00:16:06.400]  它又走過去的時候
[00:16:06.400 --> 00:16:08.100]  走到裏面去的時候發覺到
[00:16:08.100 --> 00:16:11.100]  它的繩子就勾在裏面去
[00:16:11.100 --> 00:16:12.500]  到最後的時候走不了的時候
[00:16:12.500 --> 00:16:14.300]  就呱呱呱呱呱
[00:16:14.300 --> 00:16:15.700]  你知道問題在什麼地方
[00:16:15.700 --> 00:16:17.300]  它勾在裏面去
[00:16:17.300 --> 00:16:19.000]  它爲什麼勾在裏面去
[00:16:19.000 --> 00:16:23.500]  就是這個狗不曉得在它自由的裏面
[00:16:23.500 --> 00:16:26.200]  原來它有很多的陷阱
[00:16:26.200 --> 00:16:28.700]  它不知道危險
[00:16:28.700 --> 00:16:31.700]  它不知道什麼叫做危機
[00:16:31.700 --> 00:16:34.900]  它有沒有分辨的力量
[00:16:34.900 --> 00:16:37.600]  我在想我們人得到自由的時候走的
[00:16:37.600 --> 00:16:40.000]  都好像一條小狗走的一樣
[00:16:40.000 --> 00:16:42.200]  有自由嗎
[00:16:42.200 --> 00:16:44.400]  走到什麼地方去
[00:16:44.400 --> 00:16:48.800]  越走走越分不出方向來
[00:16:48.800 --> 00:16:51.100]  我覺得這個就是我們人性
[00:16:51.100 --> 00:16:56.100]  在耶穌基督地位當中一個很清楚的描寫
[00:16:56.100 --> 00:16:58.000]  就因爲這個緣故
[00:16:58.000 --> 00:17:03.500]  我們更需要聖靈來幫助我們
[00:17:03.500 --> 00:17:07.900]  聖靈怎麼樣幫助我們
[00:17:07.900 --> 00:17:11.000]  聖靈來做光照
[00:17:11.000 --> 00:17:14.500]  指引跟扶持的工作
[00:17:14.500 --> 00:17:16.400]  這個是歷代歷史
[00:17:16.400 --> 00:17:18.900]  我們瞭解聖靈的工作
[00:17:18.900 --> 00:17:21.000]  最清楚的三個部分
[00:17:21.000 --> 00:17:23.200]  第一個光照
[00:17:23.200 --> 00:17:25.800]  如同一個在黑暗中
[00:17:25.800 --> 00:17:30.500]  不能夠分辨方向的一個人的一樣
[00:17:30.500 --> 00:17:34.900]  何等寇牧作友光來讓他能夠分辨
[00:17:34.900 --> 00:17:36.900]  他在當中指引
[00:17:36.900 --> 00:17:38.800]  不一定你高興
[00:17:38.800 --> 00:17:42.000]  但是他在旁就陪着你
[00:17:42.000 --> 00:17:43.700]  指引着你
[00:17:43.700 --> 00:17:46.400]  用維生的告訴你
[00:17:46.400 --> 00:17:50.300]  到最後他做了扶持的工作
[00:17:50.300 --> 00:17:53.100]  聖靈的工作分開兩個部分
[00:17:53.100 --> 00:17:57.200]  很可惜現代的人對聖靈不瞭解
[00:17:57.200 --> 00:18:02.500]  他就把一些靈恩的現象作爲聖靈的工作
[00:18:02.500 --> 00:18:05.600]  讓我們產生了誤解
[00:18:05.600 --> 00:18:08.200]  產生了矛盾
[00:18:08.200 --> 00:18:11.300]  也產生了誤解
[00:18:11.300 --> 00:18:14.600]  以至今天的基督徒對聖靈的工作
[00:18:14.600 --> 00:18:17.100]  一點認識都沒有
[00:18:17.100 --> 00:18:23.100]  我們不曉得聖靈來真的能夠光照我們
[00:18:23.100 --> 00:18:26.900]  他在當中陪着我們指引着我們
[00:18:26.900 --> 00:18:29.000]  並且在當中賦予力量
[00:18:29.000 --> 00:18:33.500]  讓我們在軟弱當中能夠起來
[00:18:33.500 --> 00:18:37.100]  聖靈就在兩個事情上面給我們有很大的缺失
[00:18:37.100 --> 00:18:38.600]  第一個
[00:18:38.600 --> 00:18:41.600]  這是在得救的世上
[00:18:41.600 --> 00:18:44.600]  給我們看到三個事情
[00:18:44.600 --> 00:18:47.200]  第一個事情就是他證明了
[00:18:47.200 --> 00:18:50.300]  信主的兒女們真的有自由
[00:18:50.300 --> 00:18:52.400]  真的有自由
[00:18:52.400 --> 00:18:56.100]  所以羅馬書第八章第二節講得非常的清楚
[00:18:56.100 --> 00:18:59.800]  這裏講因爲是生命聖靈的律
[00:18:59.800 --> 00:19:02.400]  在耶穌基督裏面釋放了我們
[00:19:02.400 --> 00:19:08.100]  誰曉得誰知道聖靈在旁邊做了你的見證人
[00:19:08.100 --> 00:19:12.600]  希伯來書第十章十五節講得清楚明白
[00:19:12.600 --> 00:19:16.000]  他說聖靈也對我們做了什麼的見證
[00:19:16.000 --> 00:19:19.800]  就是這個透過耶穌基督所立的約
[00:19:19.800 --> 00:19:22.100]  刻在我們的心裏面
[00:19:22.100 --> 00:19:24.900]  放在我們的裏面
[00:19:24.900 --> 00:19:29.300]  我不知道大家有沒有這種的體會就是
[00:19:29.300 --> 00:19:33.500]  有些時候我們信了主以後也都很多時候懷疑着
[00:19:33.500 --> 00:19:39.200]  神已經給我們的產業有沒有
[00:19:39.200 --> 00:19:42.000]  你說神永遠與你同在直到世界末了
[00:19:42.000 --> 00:19:45.300]  但是有些時候遇到困難的時候我們就軟弱
[00:19:45.300 --> 00:19:47.900]  我們很容易會忘記了
[00:19:47.900 --> 00:19:55.000]  忘記了原來神的確是讓你經歷到他的信使
[00:19:55.000 --> 00:19:56.100]  當我們忘記的時候
[00:19:56.100 --> 00:19:59.500]  聖靈就在幫中再次的提醒我們
[00:19:59.500 --> 00:20:03.100]  有多少時候我們生活在恩典的裏面
[00:20:03.100 --> 00:20:07.100]  你發覺當我要爲主做一些事情跌倒了軟弱的時候
[00:20:07.100 --> 00:20:08.900]  我們沒有辦法提起來的時候
[00:20:08.900 --> 00:20:10.800]  聖靈又來幫助我們
[00:20:10.800 --> 00:20:14.500]  就有當中有一個很清楚的例子
[00:20:14.500 --> 00:20:17.200]  以利亞這個神的工人
[00:20:17.200 --> 00:20:19.700]  他曾經在禱告的當中看見了
[00:20:19.700 --> 00:20:23.000]  原來他一下子禱告神真的來聽
[00:20:23.000 --> 00:20:27.500]  所有這些的抵擋耶和華的這個假先知
[00:20:27.500 --> 00:20:29.700]  都與他來征戰
[00:20:29.700 --> 00:20:34.900]  到最後的時候神親自的把這個火葬在這個祭壇的上面
[00:20:34.900 --> 00:20:38.000]  但是一下子十八章過了以後十九章之後
[00:20:38.000 --> 00:20:40.000]  他看到他的軟弱
[00:20:40.000 --> 00:20:42.100]  在軟弱的當中看見什麼
[00:20:42.100 --> 00:20:46.000]  看見聖靈爲聖在當中的幫助
[00:20:46.000 --> 00:20:49.800]  所以其實我們很需要被提醒
[00:20:49.800 --> 00:20:52.100]  在聖靈的工作裏面常常提醒我們
[00:20:52.100 --> 00:20:54.900]  不管我們今天是怎麼樣類型的人
[00:20:54.900 --> 00:20:57.600]  你是一個大的牧師或者一個小的傳道人
[00:20:57.600 --> 00:21:00.800]  一個宣教士還是個平信徒的領袖
[00:21:00.800 --> 00:21:05.200]  不要太過分的對自己的評估太高
[00:21:05.200 --> 00:21:07.700]  你軟弱的時候就是軟弱
[00:21:07.700 --> 00:21:11.300]  你軟弱到好像一條蟲的一樣都有
[00:21:11.300 --> 00:21:13.200]  你一下子可以大發日新
[00:21:13.200 --> 00:21:16.500]  明天的時候你就發脾氣
[00:21:16.500 --> 00:21:18.700]  今天你說我永遠要跟隨我的太太
[00:21:18.700 --> 00:21:21.100]  明天你又鬧離婚
[00:21:21.100 --> 00:21:21.800]  就是這樣子
[00:21:21.800 --> 00:21:25.400]  我們都有這個軟弱的時刻
[00:21:25.400 --> 00:21:28.900]  所以告訴我們我們真正在神的面前
[00:21:28.900 --> 00:21:30.500]  有這個地位
[00:21:30.500 --> 00:21:33.800]  能夠享受平安跟自由就是聖靈
[00:21:33.800 --> 00:21:35.600]  有一回有一個太太結婚了
[00:21:35.600 --> 00:21:38.500]  一段時間生了一個女孩子
[00:21:38.500 --> 00:21:39.800]  三歲
[00:21:39.800 --> 00:21:42.500]  每次看到她寄來的照片都很高興
[00:21:42.500 --> 00:21:44.800]  她說媽媽怎麼樣去看她
[00:21:44.800 --> 00:21:46.200]  帶她去動物園
[00:21:46.200 --> 00:21:47.300]  買她的東西
[00:21:47.300 --> 00:21:48.000]  跟她游泳
[00:21:48.000 --> 00:21:49.900]  結果有一天不知道怎麼樣
[00:21:49.900 --> 00:21:56.600]  她受不了老大忽然間不聽話的媽媽就打她一下
[00:21:56.600 --> 00:22:00.100]  打了以後她就整個下午就在這個混亂的裏面
