
[00:00:00.000 --> 00:00:02.000]  各位弟弟姊妹平安
[00:08:08.000 --> 00:08:09.000]  已經不是一個
[00:08:09.000 --> 00:08:13.000]  好像以前的時代
[00:08:13.000 --> 00:08:14.000]  當然這個世界
[00:08:14.000 --> 00:08:15.000]  今天也有一些時代
[00:08:15.000 --> 00:08:17.000]  你一信耶穌就逼迫有的
[00:08:17.000 --> 00:08:18.000]  但是現在信耶穌
[00:08:18.000 --> 00:08:21.000]  好像是一個文明的行為
[00:08:21.000 --> 00:08:26.000]  你信耶穌是一個好的際遇
[00:08:26.000 --> 00:08:27.000]  你信耶穌
[00:08:27.000 --> 00:08:30.000]  甚至有人覺得你很聰明
[00:08:30.000 --> 00:08:32.000]  會選耶穌來信
[00:08:32.000 --> 00:08:35.000]  你不是假扮偶像
[00:08:35.000 --> 00:08:38.000]  但是神所賜的是
[00:08:38.000 --> 00:08:39.000]  出人意外的平安
[00:08:39.000 --> 00:08:41.000]  你以為要那種平安嗎
[00:08:41.000 --> 00:08:43.000]  但是還有一種比你平安
[00:08:43.000 --> 00:08:45.000]  更平安的平安
[00:08:45.000 --> 00:08:47.000]  是基督耶穌裡面
[00:08:47.000 --> 00:08:49.000]  會保守你的心懷意念
[00:08:49.000 --> 00:08:51.000]  心懷意念還要因為
[00:08:51.000 --> 00:08:52.000]  你要保守你的心
[00:08:52.000 --> 00:08:54.000]  勝過保守一切
[00:08:54.000 --> 00:08:56.000]  因為一生的果效
[00:08:56.000 --> 00:08:58.000]  是由心發出來的
[00:08:58.000 --> 00:09:02.000]  《真言》四章二十三節
[00:09:02.000 --> 00:09:04.000]  你做事好壞
[00:09:04.000 --> 00:09:05.000]  幸與不幸
[00:09:05.000 --> 00:09:06.000]  為什麼這麼黑
[00:09:06.000 --> 00:09:07.000]  為什麼這麼光
[00:09:07.000 --> 00:09:09.000]  都是由心出來的
[00:09:09.000 --> 00:09:11.000]  心靜
[00:09:11.000 --> 00:09:12.000]  做的事都靜
[00:09:12.000 --> 00:09:14.000]  心不靜
[00:09:14.000 --> 00:09:16.000]  想做靜的事
[00:09:16.000 --> 00:09:19.000]  很虛偽
[00:09:19.000 --> 00:09:20.000]  心靜
[00:09:20.000 --> 00:09:22.000]  你講的事都靜
[00:09:22.000 --> 00:09:23.000]  是不是
[00:09:23.000 --> 00:09:24.000]  心靜
[00:09:24.000 --> 00:09:26.000]  你笑都笑得很靜
[00:09:26.000 --> 00:09:28.000]  有些笑
[00:09:28.000 --> 00:09:30.000]  有些叫陰陰地笑
[00:09:30.000 --> 00:09:32.000]  有些叫苦笑
[00:09:32.000 --> 00:09:34.000]  是不是
[00:09:34.000 --> 00:09:35.000]  很多笑的
[00:09:35.000 --> 00:09:38.000]  阿伯羅罕雙信神
[00:09:38.000 --> 00:09:41.000]  的吩咐
[00:09:41.000 --> 00:09:44.000]  離開加拿大
[00:09:44.000 --> 00:09:46.000]  由吳爾去到哈蘭
[00:09:46.000 --> 00:09:48.000]  由哈蘭去到加拿大
[00:09:48.000 --> 00:09:50.000]  都是遵行的
[00:09:50.000 --> 00:09:52.000]  但當時耀華臣跟他說
[00:09:52.000 --> 00:09:53.000]  我要賜福給你
[00:09:53.000 --> 00:09:54.000]  要有大福
[00:09:54.000 --> 00:09:56.000]  萬國恩你得福
[00:09:56.000 --> 00:09:57.000]  應許來的
[00:09:57.000 --> 00:10:00.000]  說將來萬國恩你得福的
[00:10:00.000 --> 00:10:02.000]  唯獨是夫妻年紀大
[00:10:02.000 --> 00:10:04.000]  沒有小孩
[00:10:04.000 --> 00:10:06.000]  他就不相信這件事
[00:10:06.000 --> 00:10:07.000]  真的不相信
[00:10:07.000 --> 00:10:09.000]  所以耀華臣跟他說
[00:10:09.000 --> 00:10:10.000]  三番四次
[00:10:10.000 --> 00:10:11.000]  我數過三次
[00:10:11.000 --> 00:10:12.000]  跟他說
[00:10:12.000 --> 00:10:15.000]  他都有藉口回應上帝
[00:10:15.000 --> 00:10:16.000]  第一次藉口
[00:10:16.000 --> 00:10:17.000]  他說好啊
[00:10:17.000 --> 00:10:19.000]  他雖然沒有說謝謝
[00:10:19.000 --> 00:10:20.000]  沒有這麼說
[00:10:20.000 --> 00:10:21.000]  不過說
[00:10:21.000 --> 00:10:22.000]  以來以前
[00:10:22.000 --> 00:10:24.000]  生在我家裡的
[00:10:24.000 --> 00:10:26.000]  他會承繼我的財產
[00:10:26.000 --> 00:10:28.000]  這個就是你所說的
[00:10:28.000 --> 00:10:29.000]  不
[00:10:29.000 --> 00:10:31.000]  撒拉更聰明
[00:10:31.000 --> 00:10:32.000]  撒內
[00:10:32.000 --> 00:10:33.000]  阿伯羅罕
[00:10:33.000 --> 00:10:35.000]  你生了我生不了
[00:10:35.000 --> 00:10:36.000]  不如這樣
[00:10:36.000 --> 00:10:37.000]  下甲代替
[00:10:37.000 --> 00:10:38.000]  可以的
[00:10:38.000 --> 00:10:40.000]  當時可以成為這樣
[00:10:40.000 --> 00:10:41.000]  耀華臣說
[00:10:41.000 --> 00:10:42.000]  不
[00:10:42.000 --> 00:10:44.000]  到伊瑟瑪利長大了
[00:10:44.000 --> 00:10:46.000]  耀華臣再跟阿伯羅罕說的時候
[00:10:46.000 --> 00:10:48.000]  阿伯羅罕怎麼說
[00:10:48.000 --> 00:10:49.000]  苦在地
[00:10:49.000 --> 00:10:50.000]  回應上帝說
[00:10:50.000 --> 00:10:53.000]  願伊瑟瑪利在你眼前
[00:10:53.000 --> 00:10:55.000]  你折納他
[00:10:55.000 --> 00:10:58.000]  阿伯羅罕是這樣回應上帝的
[00:10:58.000 --> 00:11:02.000]  所以才弄得家逞屋斃
[00:11:02.000 --> 00:11:03.000]  他不是一開始
[00:11:03.000 --> 00:11:04.000]  就完全相信上帝
[00:11:04.000 --> 00:11:06.000]  會將伊瑟瑪利賜給他的
[00:11:06.000 --> 00:11:07.000]  後來講到
[00:11:07.000 --> 00:11:09.000]  你兩公婆改名
[00:11:09.000 --> 00:11:10.000]  連你兒子的名字
[00:11:10.000 --> 00:11:12.000]  我們都改給你了
[00:11:12.000 --> 00:11:14.000]  講完了
[00:11:14.000 --> 00:11:16.000]  阿伯羅罕仍然不太相信
[00:11:16.000 --> 00:11:19.000]  所以撒拉心裡都會暗笑
[00:11:19.000 --> 00:11:20.000]  笑什麼
[00:11:20.000 --> 00:11:22.000]  笑他們的經驗
[00:11:22.000 --> 00:11:24.000]  笑他們的人的看法
[00:11:24.000 --> 00:11:26.000]  這麼大年紀
[00:11:26.000 --> 00:11:27.000]  幾十年都沒有生
[00:11:27.000 --> 00:11:28.000]  還會生
[00:11:28.000 --> 00:11:30.000]  不可能的了
[00:11:30.000 --> 00:11:31.000]  這樣相信上帝
[00:11:31.000 --> 00:11:33.000]  不是
[00:11:33.000 --> 00:11:35.000]  我是要從無中生有
[00:11:35.000 --> 00:11:36.000]  我要你們兩個
[00:11:36.000 --> 00:11:39.000]  生不了的時候再生
[00:11:39.000 --> 00:11:41.000]  信心是這樣的
[00:11:41.000 --> 00:11:42.000]  不是憑你的判斷
[00:11:42.000 --> 00:11:43.000]  憑你的眼光
[00:11:43.000 --> 00:11:44.000]  憑你的資訊
[00:11:44.000 --> 00:11:45.000]  來決定一切
[00:11:45.000 --> 00:11:48.000]  你要感謝上帝
[00:11:48.000 --> 00:11:50.000]  那些是雞絨
[00:11:50.000 --> 00:11:52.000]  所以這次聖經
[00:11:52.000 --> 00:11:55.000]  會不會成為你的幫助
[00:11:55.000 --> 00:11:57.000]  昨晚睡覺好不好
[00:11:57.000 --> 00:11:59.000]  有沒有煩惱
[00:11:59.000 --> 00:12:01.000]  有沒有操心
[00:12:01.000 --> 00:12:03.000]  有沒有擔心
[00:12:03.000 --> 00:12:04.000]  有沒有憂心
[00:12:04.000 --> 00:12:08.000]  結果是不是很晚才睡
[00:12:08.000 --> 00:12:09.000]  你問我
[00:12:09.000 --> 00:12:10.000]  你怎麼知道很晚才睡
[00:12:10.000 --> 00:12:11.000]  有時候我看手信
[00:12:11.000 --> 00:12:12.000]  在這個時間之下
[00:12:12.000 --> 00:12:15.000]  一個人這麼晚還沒睡著
[00:12:15.000 --> 00:12:20.000]  我就是這樣看東西的
[00:12:20.000 --> 00:12:23.000]  所以我到晚場夜
[00:12:23.000 --> 00:12:25.000]  我現在都不會再發信
[00:12:25.000 --> 00:12:26.000]  給別人
[00:12:26.000 --> 00:12:27.000]  超過十二點之後
[00:12:27.000 --> 00:12:28.000]  除非是很急的事
[00:12:28.000 --> 00:12:29.000]  我不會發信
[00:12:29.000 --> 00:12:30.000]  免得被人誤會了
[00:12:30.000 --> 00:12:33.000]  我以為我晚上睡不著覺
[00:12:33.000 --> 00:12:36.000]  我一覺天光
[00:12:36.000 --> 00:12:38.000]  頂智媚信心
[00:12:38.000 --> 00:12:40.000]  是我們在神面前
[00:12:40.000 --> 00:12:46.000]  唯一能夠得到上帝的喜悅
[00:12:46.000 --> 00:12:49.000]  喜伯來書十一章第六節
[00:12:49.000 --> 00:12:51.000]  人非有順
[00:12:51.000 --> 00:12:53.000]  是不能得神的喜悅
[00:12:53.000 --> 00:12:55.000]  頂智媚
[00:12:55.000 --> 00:12:56.000]  剛才詩歌有唱過
[00:12:56.000 --> 00:12:57.000]  我很肯定
[00:12:57.000 --> 00:13:00.000]  神愛世上每一個人
[00:13:00.000 --> 00:13:02.000]  好人壞人
[00:13:02.000 --> 00:13:03.000]  是不是
[00:13:03.000 --> 00:13:05.000]  祂都愛人
[00:13:05.000 --> 00:13:08.000]  你受侵略的給他愛
[00:13:08.000 --> 00:13:10.000]  你侵略人的上帝都愛
[00:13:10.000 --> 00:13:12.000]  上帝哪有這樣的上帝
[00:13:12.000 --> 00:13:14.000]  如果不是十字架上
[00:13:14.000 --> 00:13:15.000]  那兩個強盜最後
[00:13:15.000 --> 00:13:17.000]  那個怎麼會得狗
[00:13:17.000 --> 00:13:18.000]  是不是
[00:13:18.000 --> 00:13:20.000]  只要他肯悔改就行了
[00:13:20.000 --> 00:13:24.000]  但是你要得到神的喜悅
[00:13:24.000 --> 00:13:27.000]  不是這麼簡單的
[00:13:27.000 --> 00:13:30.000]  他又不是要你做什麼出來
[00:13:30.000 --> 00:13:34.000]  他只要你信不信他的說話
[00:13:34.000 --> 00:13:36.000]  你信他的說話
[00:13:36.000 --> 00:13:37.000]  喜悅臨到你
[00:13:37.000 --> 00:13:39.000]  你就蒙恩
[00:13:39.000 --> 00:13:43.000]  大家可不可以把喜悅和愛
[00:13:43.000 --> 00:13:45.000]  稍為分別一下
[00:13:45.000 --> 00:13:47.000]  我以前都不太覺得
[00:13:47.000 --> 00:13:49.000]  到我年紀大了
[00:13:49.000 --> 00:13:50.000]  我有孫子
[00:13:50.000 --> 00:13:52.000]  有三個
[00:13:52.000 --> 00:13:54.000]  有一次三個
[00:13:54.000 --> 00:13:56.000]  我每次抱起他們的時候
[00:13:56.000 --> 00:13:57.000]  他小時候
[00:13:57.000 --> 00:13:58.000]  大個不行
[00:13:58.000 --> 00:13:59.000]  他還高過我
[00:13:59.000 --> 00:14:00.000]  那怎麼抱他
[00:14:00.000 --> 00:14:02.000]  小時候一抱他
[00:14:02.000 --> 00:14:05.000]  有些人一抱一個新郎
[00:14:05.000 --> 00:14:06.000]  就看著你
[00:14:06.000 --> 00:14:08.000]  靠著你很舒服
[00:14:08.000 --> 00:14:11.000]  有些人一抱上去
[00:14:11.000 --> 00:14:15.000]  都不到兩秒鐘就捐走
[00:14:15.000 --> 00:14:16.000]  是不是
[00:14:16.000 --> 00:14:18.000]  他不喜歡別人抱他
[00:14:18.000 --> 00:14:20.000]  因為我又不是不懂抱
[00:14:20.000 --> 00:14:22.000]  他經常捐走
[00:14:22.000 --> 00:14:23.000]  想捉他又走了
[00:14:23.000 --> 00:14:25.000]  我就不捉了
[00:14:25.000 --> 00:14:28.000]  但是喜歡給我抱的那個
[00:14:28.000 --> 00:14:31.000]  是真的疼多一點
[00:14:31.000 --> 00:14:32.000]  對不對
[00:14:32.000 --> 00:14:34.000]  抱一個年輕人不夠年輕
[00:14:34.000 --> 00:14:36.000]  真的疼多一點
[00:14:36.000 --> 00:14:39.000]  不是說買禮物只有三個
[00:14:39.000 --> 00:14:41.000]  不過一想就想到那個
[00:14:41.000 --> 00:14:44.000]  聽聽話話乖乖的那個
[00:14:44.000 --> 00:14:48.000]  信神是聽神的說話
[00:14:48.000 --> 00:14:52.000]  信神是依照他的說話去做
[00:14:52.000 --> 00:14:57.000]  夏娃在伊甸園就是不信神
[00:14:57.000 --> 00:15:00.000]  他沒有犯什麼錯
[00:15:00.000 --> 00:15:01.000]  對不對
[00:15:01.000 --> 00:15:02.000]  突然間會
[00:15:02.000 --> 00:15:05.000]  因為到神面前的人必須信
[00:15:05.000 --> 00:15:06.000]  信什麼
[00:15:06.000 --> 00:15:07.000]  有神
[00:15:07.000 --> 00:15:11.000]  這個神是誰
[00:15:11.000 --> 00:15:12.000]  不要隨便說
[00:15:12.000 --> 00:15:13.000]  不是誰都聽
[00:15:13.000 --> 00:15:17.000]  姓黃的姓車的那些
[00:15:17.000 --> 00:15:18.000]  信誰
[00:15:18.000 --> 00:15:20.000]  信耶穌
[00:15:20.000 --> 00:15:22.000]  一說信耶穌的時候
[00:15:22.000 --> 00:15:24.000]  你是不是想自尋求人
[00:15:24.000 --> 00:15:25.000]  不是
[00:15:25.000 --> 00:15:26.000]  你一說信耶穌的時候
[00:15:26.000 --> 00:15:28.000]  我會很簡單界定你信
[00:15:28.000 --> 00:15:31.000]  這位耶穌是一個什麼樣的耶穌
[00:15:31.000 --> 00:15:34.000]  是一個道成肉身的耶穌
[00:15:34.000 --> 00:15:35.000]  降生
[00:15:35.000 --> 00:15:38.000]  是一位愛你為我
[00:15:38.000 --> 00:15:40.000]  死在十字架上的耶穌
[00:15:40.000 --> 00:15:42.000]  犧牲
[00:15:42.000 --> 00:15:43.000]  很偉大
[00:15:43.000 --> 00:15:46.000]  是一個已經從死裡復活
