
[00:00:00.000 --> 00:00:10.000]  要分享很多 但是這一次我主要就是想他宗教改革之旅
[00:08:41.000 --> 00:08:45.000]  基督徒要成為得勝者
[00:08:45.000 --> 00:08:49.000]  這兩個東西可以不需要有禮拜堂的
[00:08:49.000 --> 00:08:52.000]  反而今天很多有禮拜堂的教堂
[00:08:52.000 --> 00:08:57.000]  常常就變成是俱樂部
[00:08:57.000 --> 00:09:02.000]  禮拜天吹著空調
[00:09:02.000 --> 00:09:05.000]  哇 真舒服啊
[00:09:05.000 --> 00:09:08.000]  特別坐在後面一起排
[00:09:08.000 --> 00:09:12.000]  那不知不覺睡著了
[00:09:12.000 --> 00:09:18.000]  打呼的聲音出來都沒管
[00:09:18.000 --> 00:09:21.000]  這個中國大陸的教堂
[00:09:21.000 --> 00:09:23.000]  後來出現這些問題
[00:09:23.000 --> 00:09:26.000]  感謝讚美主
[00:09:26.000 --> 00:09:30.000]  中國政府一次的
[00:09:30.000 --> 00:09:33.000]  可以說是打壓
[00:09:33.000 --> 00:09:38.000]  再次把教會回到初代教會的模式裡面去
[00:09:38.000 --> 00:09:40.000]  小組教會
[00:09:40.000 --> 00:09:42.000]  家庭教會
[00:09:42.000 --> 00:09:44.000]  不再是靠著禮拜堂
[00:09:44.000 --> 00:09:49.000]  要建立所謂的Mega Church
[00:09:49.000 --> 00:09:53.000]  現在的歐美的教會
[00:09:53.000 --> 00:09:56.000]  只有宏偉的禮拜堂
[00:09:56.000 --> 00:10:01.000]  但是裡面聚會的人少之又少
[00:10:01.000 --> 00:10:09.000]  什麼叫做信呢
[00:10:09.000 --> 00:10:10.000]  約翰福音一章十二節
[00:10:10.000 --> 00:10:11.000]  我們一起來念好不好
[00:10:11.000 --> 00:10:12.000]  來 預備 請
[00:10:21.000 --> 00:10:29.000]  信這個字原文就是信路
[00:10:29.000 --> 00:10:30.000]  有沒有聽過人家講
[00:10:30.000 --> 00:10:35.000]  你信耶穌信迷了有沒有
[00:10:35.000 --> 00:10:36.000]  你有被人家講
[00:10:36.000 --> 00:10:38.000]  你信耶穌信迷了有沒有
[00:10:38.000 --> 00:10:39.000]  有啊
[00:10:39.000 --> 00:10:46.000]  舉手我們給他鼓掌一下
[00:10:46.000 --> 00:10:50.000]  如果你信得還不夠迷啊
[00:10:50.000 --> 00:10:55.000]  那其實你要反省一下
[00:10:55.000 --> 00:10:57.000]  我從信主的時候
[00:10:57.000 --> 00:11:00.000]  我是我們家第一個信主的
[00:11:00.000 --> 00:11:02.000]  我的爸爸 我的媽媽 我的舅舅
[00:11:02.000 --> 00:11:03.000]  常常講的一句話就是
[00:11:03.000 --> 00:11:09.000]  你這個信耶穌都不要信你了
[00:11:09.000 --> 00:11:15.000]  聽得懂嗎
[00:11:15.000 --> 00:11:22.000]  對不對
[00:11:22.000 --> 00:11:23.000]  禮拜六跑教會
[00:11:23.000 --> 00:11:26.000]  禮拜天跑教會
[00:11:26.000 --> 00:11:29.000]  常常這個聚會 那個聚會
[00:11:29.000 --> 00:11:31.000]  下令會 董令會
[00:11:31.000 --> 00:11:34.000]  做輔導
[00:11:34.000 --> 00:11:36.000]  團聚主席
[00:11:36.000 --> 00:11:38.000]  什麼都做過
[00:11:38.000 --> 00:11:40.000]  好像是
[00:11:40.000 --> 00:11:43.000]  他們沒辦法明白
[00:11:43.000 --> 00:11:45.000]  親愛的柳子妹
[00:11:45.000 --> 00:11:48.000]  如果耶穌是這麼好
[00:11:48.000 --> 00:11:51.000]  福音是這麼樣子的寶貴
[00:11:51.000 --> 00:11:54.000]  值得這些先聖先賢
[00:11:54.000 --> 00:11:57.000]  犧牲自己的生命
[00:11:57.000 --> 00:11:59.000]  那麼為什麼我們信得
[00:11:59.000 --> 00:12:01.000]  卻這麼膚淺呢
[00:12:01.000 --> 00:12:02.000]  是不是
[00:12:02.000 --> 00:12:04.000]  我們應該是信路
[00:12:04.000 --> 00:12:06.000]  信進去
[00:12:06.000 --> 00:12:08.000]  真正的尾聲
[00:12:08.000 --> 00:12:11.000]  尾聲在基督的身上
[00:12:11.000 --> 00:12:14.000]  而且在原文裡面
[00:12:14.000 --> 00:12:16.000]  時態是現在分詞
[00:12:16.000 --> 00:12:21.000]  表明不是一時衝動
[00:12:21.000 --> 00:12:26.000]  表明是一個持續的信仰
[00:12:26.000 --> 00:12:28.000]  今天有的人受了洗之後呢
[00:12:28.000 --> 00:12:34.000]  第二天就不來教會了
[00:12:34.000 --> 00:12:36.000]  哎呀 受洗之前
[00:12:36.000 --> 00:12:38.000]  大家對我都很好
[00:12:38.000 --> 00:12:43.000]  受洗之後稍微今天別人對我不好
[00:12:43.000 --> 00:12:46.000]  不信了
[00:12:46.000 --> 00:12:49.000]  如果你的信仰是建立在
[00:12:49.000 --> 00:12:51.000]  人對你好你才信
[00:12:51.000 --> 00:12:56.000]  這個信仰太膚淺了
[00:12:56.000 --> 00:12:58.000]  我的意思不是說
[00:12:58.000 --> 00:13:00.000]  弟兄姊妹你不要對這些
[00:13:00.000 --> 00:13:03.000]  牧道朋友好
[00:13:03.000 --> 00:13:04.000]  我的意思就是說
[00:13:04.000 --> 00:13:05.000]  鼓勵我們
[00:13:05.000 --> 00:13:08.000]  信了祖了 受了洗了
[00:13:08.000 --> 00:13:11.000]  不要停留在做嬰兒的階段
[00:13:11.000 --> 00:13:13.000]  持續的要追求
[00:13:13.000 --> 00:13:15.000]  好吧
[00:13:15.000 --> 00:13:16.000]  跟你旁邊說
[00:13:16.000 --> 00:13:24.000]  要持續的追求
[00:13:24.000 --> 00:13:25.000]  好
[00:13:25.000 --> 00:13:26.000]  馬丁路德改教
[00:13:26.000 --> 00:13:29.000]  最重要就是他講到
[00:13:29.000 --> 00:13:32.000]  陰性誠意 對不對
[00:13:32.000 --> 00:13:34.000]  但是天主教
[00:13:34.000 --> 00:13:35.000]  剛才我提到
[00:13:35.000 --> 00:13:38.000]  天主教認為什麼呢
[00:13:38.000 --> 00:13:42.000]  洗禮他們是因而洗的
[00:13:42.000 --> 00:13:46.000]  洗禮可以洗去我們的罪
[00:13:46.000 --> 00:13:49.000]  死後去煉獄
[00:13:49.000 --> 00:13:52.000]  煉獄可以
[00:13:52.000 --> 00:13:54.000]  煉盡我們的一些的
[00:13:54.000 --> 00:13:57.000]  潔淨我們的罪
[00:13:57.000 --> 00:13:59.000]  所以你知道嗎
[00:13:59.000 --> 00:14:03.000]  當初馬丁路德在改教的時候
[00:14:03.000 --> 00:14:05.000]  曾經有一個
[00:14:05.000 --> 00:14:07.000]  就是在薩克森
[00:14:07.000 --> 00:14:09.000]  德國薩克森
[00:14:09.000 --> 00:14:12.000]  這個地方
[00:14:12.000 --> 00:14:17.000]  有一個王侯
[00:14:17.000 --> 00:14:20.000]  這個王侯
[00:14:20.000 --> 00:14:27.000]  他收集了一萬八千個聖物
[00:14:27.000 --> 00:14:32.000]  天主教崇拜聖物
[00:14:32.000 --> 00:14:40.000]  他有些什麼聖物呢
[00:14:40.000 --> 00:14:44.000]  他這個聖物有耶穌
[00:14:44.000 --> 00:14:49.000]  他在哀哭的時候
[00:14:49.000 --> 00:14:54.000]  流了一滴的眼淚
[00:14:54.000 --> 00:14:56.000]  這個眼淚被他收集起來
[00:14:56.000 --> 00:14:59.000]  就變成一個聖物
[00:14:59.000 --> 00:15:02.000]  耶穌出生的時候
[00:15:02.000 --> 00:15:04.000]  那個馬槽的一根槽
[00:15:04.000 --> 00:15:08.000]  這也變成聖物
[00:15:08.000 --> 00:15:12.000]  還有聽說是一些聖徒的骸骨
[00:15:12.000 --> 00:15:16.000]  這也變成聖物
[00:15:16.000 --> 00:15:21.000]  所以這些聖物
[00:15:21.000 --> 00:15:22.000]  他這樣說
[00:15:22.000 --> 00:15:26.000]  這是他說的
[00:15:26.000 --> 00:15:30.000]  他說觀看聖物所付的費用
[00:15:30.000 --> 00:15:34.000]  功效等同購買贖罪券
[00:15:34.000 --> 00:15:43.000]  甚至可以免去煉獄兩百萬年的苦刑
[00:15:43.000 --> 00:15:46.000]  真是胡扯八道
[00:15:46.000 --> 00:15:48.000]  是不是
[00:15:48.000 --> 00:15:51.000]  這些人就煉才煉到這種
[00:15:51.000 --> 00:15:53.000]  完全是愚民政策
[00:15:53.000 --> 00:15:55.000]  當時候的人不讀聖經
[00:15:55.000 --> 00:15:59.000]  也不能讀聖經
[00:15:59.000 --> 00:16:02.000]  隨便這些人怎麼講
[00:16:02.000 --> 00:16:06.000]  那麼馬丁路德改叫贖罪券
[00:16:06.000 --> 00:16:10.000]  這更是離譜
[00:16:10.000 --> 00:16:13.000]  你犯了什麼罪
[00:16:13.000 --> 00:16:15.000]  你就花多少錢
[00:16:15.000 --> 00:16:18.000]  都給你訂好了價碼
[00:16:18.000 --> 00:16:20.000]  殺個小謊
[00:16:20.000 --> 00:16:25.000]  付個一百塊美元好吧
[00:16:25.000 --> 00:16:28.000]  姦淫怎麼辦
[00:16:28.000 --> 00:16:30.000]  那這個可不是小罪
[00:16:30.000 --> 00:16:36.000]  姦淫付個十萬美金
[00:16:36.000 --> 00:16:38.000]  親愛的同事們
[00:16:38.000 --> 00:16:45.000]  如果我們的罪是可以用金錢所買的
[00:16:45.000 --> 00:16:50.000]  窮人都沒有辦法信耶穌了
[00:16:50.000 --> 00:16:55.000]  只有富人才能夠信耶穌
[00:16:55.000 --> 00:16:57.000]  何等悲哀的一種光景
[00:16:57.000 --> 00:17:02.000]  中世紀一千年的時間
[00:17:02.000 --> 00:17:04.000]  從君子坦丁
[00:17:04.000 --> 00:17:07.000]  規定為國教開始
[00:17:07.000 --> 00:17:10.000]  一直到了十三世紀
[00:17:10.000 --> 00:17:15.000]  神聖羅馬帝國才開始衰微
[00:17:15.000 --> 00:17:19.000]  1517年馬丁路德起來改教
[00:17:19.000 --> 00:17:25.000]  你看這個救恩變成是用金錢來買書
[00:17:25.000 --> 00:17:27.000]  好了
[00:17:27.000 --> 00:17:30.000]  這個跟一般的宗教
[00:17:30.000 --> 00:17:31.000]  佛教
[00:17:31.000 --> 00:17:33.000]  伊斯蘭教
[00:17:33.000 --> 00:17:36.000]  喇嘛教有什麼差別呢
[00:17:36.000 --> 00:17:38.000]  一般的宗教
[00:17:38.000 --> 00:17:40.000]  他們也要積功德
[00:17:40.000 --> 00:17:47.000]  他們捐款也是為了要來贖罪的
[00:17:47.000 --> 00:17:49.000]  所以當今天我們想到
[00:17:49.000 --> 00:17:51.000]  馬丁路德改教說
[00:17:51.000 --> 00:17:53.000]  因性成義的時候
[00:17:53.000 --> 00:17:55.000]  弟兄姊妹
[00:17:55.000 --> 00:17:59.000]  因性成義
[00:17:59.000 --> 00:18:01.000]  因著信心
[00:18:01.000 --> 00:18:04.000]  我們可以在上帝的面前
[00:18:04.000 --> 00:18:09.000]  被稱為是義人
[00:18:09.000 --> 00:18:13.000]  這是何等令人讚歎的一件事情
[00:18:13.000 --> 00:18:16.000]  所以我們就在
[00:18:16.000 --> 00:18:23.000]  德國的德雷士頓大教堂
[00:18:23.000 --> 00:18:27.000]  我們就唱了一首奇異恩典
[00:18:27.000 --> 00:18:29.000]  我們大概是
[00:18:29.000 --> 00:18:34.000]  第一個在這個地方唱歌的人
[00:18:34.000 --> 00:18:38.000]  所以其他的人
[00:18:38.000 --> 00:18:39.000]  看了之後
[00:18:39.000 --> 00:18:40.000]  大家一聽完
[00:18:40.000 --> 00:18:42.000]  大家都拍掌
[00:18:42.000 --> 00:18:43.000]  其實我們在那邊
[00:18:43.000 --> 00:18:45.000]  唱奇異恩典的時候
[00:18:45.000 --> 00:18:48.000]  我覺得我們的感受更深
[00:18:48.000 --> 00:18:51.000]  真是奇異恩典
[00:18:51.000 --> 00:18:53.000]  像我們這樣子的人
[00:18:53.000 --> 00:18:56.000]  卻蒙神的恩典
[00:18:56.000 --> 00:19:00.000]  不是因為我們有什麼
[00:19:00.000 --> 00:19:03.000]  不管你的經濟狀況如何
[00:19:03.000 --> 00:19:05.000]  不管你年輕或者年老
[00:19:05.000 --> 00:19:07.000]  不管你是男的是女的
[00:19:07.000 --> 00:19:11.000]  不管你的膚色如何
[00:19:11.000 --> 00:19:16.000]  這個恩典是給每一個人的
[00:19:16.000 --> 00:19:25.000]  這個恩典是白白給我們的
[00:19:25.000 --> 00:19:33.000]  那麼當我們講到
[00:19:33.000 --> 00:19:35.000]  得勝的時候
[00:19:35.000 --> 00:19:41.000]  為什麼我說天主教跟基督教
[00:19:41.000 --> 00:19:45.000]  天主教把這兩個混在一起
[00:19:45.000 --> 00:19:46.000]  也就是說
[00:19:46.000 --> 00:19:49.000]  天主教把救恩
[00:19:49.000 --> 00:19:56.000]  是要透過努力才去得到的
[00:19:56.000 --> 00:19:58.000]  所以一個天主教徒
[00:19:58.000 --> 00:20:01.000]  他可能到他臨終的時候
[00:20:01.000 --> 00:20:03.000]  他還沒有把握
[00:20:03.000 --> 00:20:08.000]  他是不是得到救恩
[00:20:08.000 --> 00:20:09.000]  連摩德托雷薩
[00:20:09.000 --> 00:20:11.000]  大家知道吧
[00:20:11.000 --> 00:20:13.000]  德雷薩修理
[00:20:13.000 --> 00:20:15.000]  他曾經有一段時間
[00:20:15.000 --> 00:20:17.000]  在印度的時候
[00:20:17.000 --> 00:20:20.000]  他自己在他自傳裡面講
[00:20:20.000 --> 00:20:22.000]  他彷彿形容他自己
[00:20:22.000 --> 00:20:25.000]  在一個黑暗的中間
[00:20:25.000 --> 00:20:28.000]  好像感受不到
[00:20:28.000 --> 00:20:34.000]  耶穌的同在
[00:20:34.000 --> 00:20:36.000]  他們努力的行善
[00:20:36.000 --> 00:20:41.000]  但是行善的動機
[00:20:41.000 --> 00:20:46.000]  卻往往是錯的
[00:20:46.000 --> 00:20:48.000]  前六子妹
[00:20:48.000 --> 00:20:52.000]  我們為什麼要行善
[00:20:52.000 --> 00:20:56.000]  我們為什麼要愛人如己
[00:20:56.000 --> 00:21:00.000]  做丈夫的為什麼要愛妻子
[00:21:00.000 --> 00:21:04.000]  做妻子的為什麼要順服丈夫
[00:21:04.000 --> 00:21:06.000]  為什麼
[00:21:06.000 --> 00:21:08.000]  因為你愛妻子
[00:21:08.000 --> 00:21:14.000]  你就可以比較接近天堂嗎
[00:21:14.000 --> 00:21:16.000]  因為你順服丈夫
[00:21:16.000 --> 00:21:19.000]  所以你就比較容易得到救恩嗎
[00:21:19.000 --> 00:21:21.000]  是不是
[00:21:21.000 --> 00:21:23.000]  不是
[00:21:23.000 --> 00:21:28.000]  難怪我不要順服丈夫
[00:21:28.000 --> 00:21:32.000]  我覺得今天基督教會有這個問題
[00:21:32.000 --> 00:21:36.000]  我幹嘛要服侍
[00:21:36.000 --> 00:21:39.000]  讓別人去做嘛
[00:21:39.000 --> 00:21:42.000]  我禮拜天來聚聚會就好了
[00:21:42.000 --> 00:21:45.000]  我為什麼要服侍
[00:21:45.000 --> 00:21:52.000]  六子妹請告訴我為什麼要服侍
[00:21:52.000 --> 00:21:53.000]  神國的功
[00:21:53.000 --> 00:21:56.000]  所以要做神的功是吧
[00:21:56.000 --> 00:22:08.000]  那做神的功有什麼好處
[00:22:08.000 --> 00:22:10.000]  好了
[00:22:10.000 --> 00:22:17.000]  我今天沒有嗓子給你們模仿
[00:22:17.000 --> 00:22:18.000]  六子妹
[00:22:18.000 --> 00:22:20.000]  除非你看見
[00:22:20.000 --> 00:22:23.000]  看見這個得勝者的呼召
[00:22:23.000 --> 00:22:26.000]  剛才我們練的啟示錄經文
[00:22:26.000 --> 00:22:32.000]  就是神對啟示錄七個教會的呼召
[00:22:32.000 --> 00:22:35.000]  呼召教會的弟兄姐妹
[00:22:35.000 --> 00:22:37.000]  你不但單是得救了
[00:22:37.000 --> 00:22:42.000]  而且要起來做得勝者
[00:22:42.000 --> 00:22:45.000]  所以一再的講得勝的得勝的
[00:22:45.000 --> 00:22:46.000]  是不是
[00:22:46.000 --> 00:22:50.000]  神必怎麼樣神必必要賞賜給他
[00:22:50.000 --> 00:22:54.000]  同樣的得勝
[00:22:54.000 --> 00:22:57.000]  聖經裡面講的做主的門徒
[00:22:57.000 --> 00:22:59.000]  得賞賜
[00:22:59.000 --> 00:23:04.000]  這些都是在講得勝這件事情
[00:23:04.000 --> 00:23:07.000]  保羅說我們將來要與主同做王
[00:23:07.000 --> 00:23:12.000]  在神的國度裡面
[00:23:12.000 --> 00:23:17.000]  這些都是在講到得勝者
[00:23:17.000 --> 00:23:21.000]  如果你沒有清楚這一點
[00:23:21.000 --> 00:23:24.000]  你就會跟天主教徒一樣
[00:23:24.000 --> 00:23:28.000]  常常在得救這件事情上面
[00:23:28.000 --> 00:23:32.000]  飄來飄去
[00:23:32.000 --> 00:23:37.000]  也會在得勝跟得救這事情上面混淆
[00:23:37.000 --> 00:23:39.000]  以至於說
[00:23:39.000 --> 00:23:46.000]  我們不願意付出代價來
[00:23:46.000 --> 00:23:49.000]  主耶穌呼召門徒們說
[00:23:49.000 --> 00:23:51.000]  你們來跟從我
[00:23:51.000 --> 00:23:52.000]  是不是
[00:23:52.000 --> 00:23:55.000]  跟從我做主的門徒
[00:23:55.000 --> 00:23:59.000]  做門徒有什麼好處
[00:23:59.000 --> 00:24:03.000]  每個禮拜天我帶你去吃香的喝辣的
[00:24:03.000 --> 00:24:05.000]  小組聚會的時候
[00:24:05.000 --> 00:24:09.000]  所有的飯是我包
[00:24:09.000 --> 00:24:11.000]  你們做我的門徒
[00:24:11.000 --> 00:24:14.000]  每個月給你薪水一千塊
[00:24:14.000 --> 00:24:16.000]  好不好
[00:24:16.000 --> 00:24:18.000]  好啊
[00:24:18.000 --> 00:24:23.000]  有什麼好事嗎
[00:24:23.000 --> 00:24:31.000]  耶穌說你們來跟從我就要背起十字架
[00:24:31.000 --> 00:24:37.000]  天天捨己來跟從我
[00:24:37.000 --> 00:24:40.000]  親愛的同志們
[00:24:40.000 --> 00:24:43.000]  門徒們問耶穌也是
[00:24:43.000 --> 00:24:46.000]  我們跟從你要得什麼呢
[00:24:46.000 --> 00:24:47.000]  主耶穌說
[00:24:47.000 --> 00:24:50.000]  將來你們跟我坐在十二個寶座上
[00:24:50.000 --> 00:24:54.000]  審判以十二個字牌
[00:24:54.000 --> 00:24:57.000]  這就是表明
[00:24:57.000 --> 00:24:59.000]  我們今天在這個地上
[00:24:59.000 --> 00:25:01.000]  信了主之後要為主付代價
[00:25:01.000 --> 00:25:03.000]  我們將來才能夠在天國裡面
[00:25:03.000 --> 00:25:05.000]  做主的得勝者
[00:25:05.000 --> 00:25:10.000]  與主一同做王一同掌權
[00:25:10.000 --> 00:25:15.000]  馬丁路德
[00:25:15.000 --> 00:25:16.000]  在威登堡
[00:25:16.000 --> 00:25:19.000]  這個就是那個威登堡
[00:25:19.000 --> 00:25:24.000]  貼出九十五條的條綱
[00:25:24.000 --> 00:25:28.000]  1517年當他貼出這個條綱之後
[00:25:28.000 --> 00:25:32.000]  震動教廷
