
[00:00:00.000 --> 00:00:02.300]  前一陣子我有機會跟一些牧者
[00:04:29.900 --> 00:04:30.900]  他可能是拜石頭啊
[00:04:30.900 --> 00:04:33.500]  拜樹拜月亮拜太陽
[00:04:33.500 --> 00:04:37.600]  就發現在人類裡面有一個原始的本能
[00:04:37.600 --> 00:04:39.600]  從來沒改變過
[00:04:39.600 --> 00:04:41.900]  那這個敬拜的本能
[00:04:41.900 --> 00:04:43.500]  尋求真理
[00:04:43.500 --> 00:04:45.300]  尋求完美
[00:04:45.300 --> 00:04:47.000]  光憑這一點
[00:04:47.000 --> 00:04:48.700]  你就可以知道
[00:04:48.700 --> 00:04:50.900]  人不是進化而來
[00:04:50.900 --> 00:04:55.400]  人是上帝按照他的形象所創造的
[00:04:55.400 --> 00:04:56.700]  Amen
[00:04:56.700 --> 00:04:58.000]  但是很可惜
[00:04:58.000 --> 00:05:00.700]  人雖然是按照神的形象所造
[00:05:00.700 --> 00:05:02.700]  但自從人犯罪之後
[00:05:02.700 --> 00:05:06.300]  人就活不出這個形象
[00:05:06.300 --> 00:05:07.900]  以至於在我們生命當中
[00:05:07.900 --> 00:05:12.500]  也無法彰顯出神的聖潔跟公義
[00:05:12.500 --> 00:05:14.700]  那什麼是罪呢
[00:05:14.700 --> 00:05:17.900]  罪其實不只是外表的罪行而已
[00:05:17.900 --> 00:05:19.400]  罪的根源
[00:05:19.400 --> 00:05:23.200]  其實在於人裡面的自我中心
[00:05:23.200 --> 00:05:23.600]  跟你們說
[00:05:23.600 --> 00:05:28.000]  罪的根源是自我中心跟他說
[00:05:28.000 --> 00:05:30.000]  所以你為什麼會批評別人呢
[00:05:30.000 --> 00:05:32.400]  因為你覺得你是對的
[00:05:32.400 --> 00:05:35.400]  別人是錯的
[00:05:35.400 --> 00:05:37.200]  你為什麼會覺得別人醜呢
[00:05:37.200 --> 00:05:39.900]  你說他醜八怪呢
[00:05:39.900 --> 00:05:43.500]  因為你覺得你自己是漂亮的
[00:05:43.500 --> 00:05:46.300]  人都是以自我為中心的
[00:05:46.300 --> 00:05:48.700]  在家庭裡面也是這樣
[00:05:48.700 --> 00:05:50.000]  無論任何事情發生
[00:05:50.000 --> 00:05:52.900]  你總覺得是他需要改變
[00:05:52.900 --> 00:05:55.200]  是他不對
[00:05:55.200 --> 00:05:57.000]  面對我們的孩子
[00:05:57.000 --> 00:06:00.700]  我們總覺得天下沒有不是的父母
[00:06:00.700 --> 00:06:02.400]  我們永遠是對的
[00:06:02.400 --> 00:06:03.300]  Amen
[00:06:03.300 --> 00:06:05.200]  反過來對你的父母呢
[00:06:05.200 --> 00:06:08.100]  老爸老媽都21世紀了
[00:06:08.100 --> 00:06:09.000]  生活在美國
[00:06:09.000 --> 00:06:11.900]  你最好改變一下
[00:06:11.900 --> 00:06:14.200]  多少時候我們看見在我們的婚姻當中
[00:06:14.200 --> 00:06:18.800]  我們也承襲了這種自私的本性
[00:06:18.800 --> 00:06:21.600]  以至於我們只想到自己的益處
[00:06:21.600 --> 00:06:24.600]  不求別人的益處
[00:06:24.600 --> 00:06:26.500]  我們期待別人改變
[00:06:26.500 --> 00:06:27.500]  我們卻從來沒想到
[00:06:27.500 --> 00:06:30.100]  真正需要改變的是誰啊
[00:06:30.100 --> 00:06:32.900]  就是自己
[00:06:32.900 --> 00:06:35.900]  多少時候我們期待別人
[00:06:35.900 --> 00:06:36.900]  可是我們卻不明白
[00:06:36.900 --> 00:06:39.700]  其實對方對我們也有期待
[00:06:39.700 --> 00:06:41.800]  你想到過沒有
[00:06:41.800 --> 00:06:45.200]  有時候你根本不知道對方的期待是什麼
[00:06:45.200 --> 00:06:46.800]  有時候你知道對方的期待
[00:06:46.800 --> 00:06:49.500]  不過你做不到
[00:06:49.500 --> 00:06:51.700]  但更多的時候
[00:06:51.700 --> 00:06:54.700]  你知道對方期待的是什麼
[00:06:54.700 --> 00:06:56.900]  你也能做得到
[00:06:56.900 --> 00:07:00.800]  但你卻不想去做
[00:07:00.800 --> 00:07:06.800]  自我中心的確是扼殺婚姻最主要的原因
[00:07:06.800 --> 00:07:09.400]  這為什麼今天我們需要耶穌基督的救恩
[00:07:09.400 --> 00:07:10.800]  弟兄姊妹
[00:07:10.800 --> 00:07:13.500]  耶穌基督在十字架上
[00:07:13.500 --> 00:07:18.200]  他所顯明的愛是一個捨己的愛
[00:07:18.200 --> 00:07:22.800]  這個捨己的愛能夠徹底粉碎在人心中
[00:07:22.800 --> 00:07:26.700]  那種自我中心的瑕疵
[00:07:26.700 --> 00:07:28.000]  今天在耶穌基督裡面
[00:07:28.000 --> 00:07:31.400]  我們就領受這樣一個新的生命
[00:07:31.400 --> 00:07:33.800]  那是一個能夠勝過罪惡的生命
[00:07:33.800 --> 00:07:38.400]  是能夠救我們脫離自我中心的生命
[00:07:38.400 --> 00:07:40.900]  所以哥倫多後書第五章十七節才講到
[00:07:40.900 --> 00:07:42.600]  若有人在基督裡
[00:07:42.600 --> 00:07:44.200]  他就是什麼
[00:07:44.200 --> 00:07:48.400]  新造這個重新塑造的人
[00:07:48.400 --> 00:07:49.300]  這個新造的人
[00:07:49.300 --> 00:07:51.600]  剛才我們在以佛所述第四章裡面講到
[00:07:51.600 --> 00:07:55.500]  就是按照神的形象所造的人
[00:07:55.500 --> 00:07:56.600]  當我們在基督裡的時候
[00:07:56.600 --> 00:08:01.900]  我們就能活出神原來那個榮美的形象
[00:08:01.900 --> 00:08:02.400]  換句話說
[00:08:02.400 --> 00:08:06.200]  只要你每天選擇在耶穌基督裡面
[00:08:06.200 --> 00:08:08.200]  按照他的心意而活
[00:08:08.200 --> 00:08:10.000]  依靠他的大能
[00:08:10.000 --> 00:08:13.000]  那麼你每天都能夠做新造的人
[00:08:13.000 --> 00:08:14.300]  Amen
[00:08:14.300 --> 00:08:16.600]  所以我常常鼓勵夫妻們
[00:08:16.600 --> 00:08:18.900]  每天早上起來看到他
[00:08:18.900 --> 00:08:23.800]  不要說又是他
[00:08:23.800 --> 00:08:25.600]  你要說這是新的他
[00:08:25.600 --> 00:08:27.300]  Hallelujah
[00:08:27.300 --> 00:08:28.700]  不但這是新的他
[00:08:28.700 --> 00:08:30.800]  這是新的你
[00:08:30.800 --> 00:08:34.400]  你每天選擇在基督裡
[00:08:34.400 --> 00:08:37.200]  你每天都能夠做新造的人
[00:08:37.200 --> 00:08:39.700]  你能夠每天用新的眼光
[00:08:39.700 --> 00:08:42.200]  跟你們說新的眼光
[00:08:42.200 --> 00:08:45.800]  你能用新的眼光來接納他
[00:08:45.800 --> 00:08:48.400]  這是一個新的他
[00:08:48.400 --> 00:08:51.000]  就發現每一天你們的婚姻
[00:08:51.000 --> 00:08:54.300]  都能夠脫離自我中心
[00:08:54.300 --> 00:08:57.000]  能夠彰顯出神的榮美出來
[00:08:57.000 --> 00:08:57.800]  Amen
[00:08:57.800 --> 00:08:59.800]  所以第一個我們看見神設立婚姻
[00:08:59.800 --> 00:09:02.100]  其實要顯出他的形象來
[00:09:02.100 --> 00:09:04.800]  這最基本的目的
[00:09:04.800 --> 00:09:06.700]  第二件事情
[00:09:06.700 --> 00:09:08.100]  人在婚姻的藍圖是
[00:09:08.100 --> 00:09:11.300]  夫妻需要領受新的主權
[00:09:11.300 --> 00:09:15.800]  跟你們說夫妻需要領受新的主權
[00:09:15.800 --> 00:09:17.900]  創世紀第二章二十四節很清楚講
[00:09:17.900 --> 00:09:19.400]  因此人要怎麼樣
[00:09:19.400 --> 00:09:24.500]  離開父母與妻子聯合
[00:09:24.500 --> 00:09:26.200]  這句話能夠解決
[00:09:26.200 --> 00:09:31.700]  多少歷世歷代中國家庭中的婆媳問題
[00:09:31.700 --> 00:09:33.100]  真的
[00:09:33.100 --> 00:09:36.300]  人要離開父母
[00:09:36.300 --> 00:09:38.700]  這不是一句不孝順的話
[00:09:38.700 --> 00:09:40.200]  事實上聖經很清楚教導
[00:09:40.200 --> 00:09:42.100]  我們要孝敬父母
[00:09:42.100 --> 00:09:45.000]  在舊約的十誡裡面很清楚讓我們看見
[00:09:45.000 --> 00:09:51.900]  孝敬父母是誡命當中唯一代的應許的誡命
[00:09:51.900 --> 00:09:54.000]  在這裡人要離開父母
[00:09:54.000 --> 00:09:56.500]  不是叫你不要孝敬
[00:09:56.500 --> 00:10:00.500]  而是很表明夫妻跟父母之間
[00:10:00.500 --> 00:10:03.900]  需要一個主權的分離
[00:10:03.900 --> 00:10:06.300]  不是說我們不再顧念父母不是
[00:10:06.300 --> 00:10:10.200]  也不是說叫你不要接父母來家裡住也不是
[00:10:10.200 --> 00:10:13.000]  而是說在這個新的家庭當中
[00:10:13.000 --> 00:10:17.400]  夫妻要領受一個新的主權
[00:10:17.400 --> 00:10:18.100]  換句話說
[00:10:18.100 --> 00:10:21.200]  不論是父母是不是跟你一起住
[00:10:21.200 --> 00:10:23.000]  在這個家庭裡面
[00:10:23.000 --> 00:10:30.900]  任何的決定都應當由丈夫跟妻子兩個人一同來做決定
[00:10:30.900 --> 00:10:34.000]  其他的人包括父母
[00:10:34.000 --> 00:10:36.300]  皇親國妻
[00:10:36.300 --> 00:10:39.400]  婆爺姑嫂
[00:10:39.400 --> 00:10:43.400]  的意見都只能做參考意見
[00:10:43.400 --> 00:10:44.900]  跟女朋友說其他人都參考意見了
[00:10:44.900 --> 00:10:49.200]  跟她說都參考意見了
[00:10:49.200 --> 00:10:52.200]  這不是說我們不尊重他們
[00:10:52.200 --> 00:10:55.200]  事實上當我們的親人來到我們家裡的時候
[00:10:55.200 --> 00:11:00.000]  我們應當接待他們像個貴賓一樣
[00:11:00.000 --> 00:11:03.800]  但無論怎麼親對我們這個家庭來說
[00:11:03.800 --> 00:11:06.500]  他們都只是客人而已
[00:11:06.500 --> 00:11:12.300]  這個家庭的主人仍然是丈夫跟妻子兩個人
[00:11:12.300 --> 00:11:14.800]  無論任何決定
[00:11:14.800 --> 00:11:21.900]  他們兩個人還是必須擁有最後的決定權
[00:11:21.900 --> 00:11:29.600]  其他的家人都應當學習尊重他們的主權
[00:11:29.600 --> 00:11:33.100]  如果說我們都能夠明白這樣的真理
[00:11:33.100 --> 00:11:33.900]  那我告訴你
[00:11:33.900 --> 00:11:42.600]  婆媳之間就不需要拼命在搶奪丈夫或兒子之間那種爭權的現象
[00:11:42.600 --> 00:11:49.900]  做丈夫的也不必一天到晚夾在婆媳當中那種兩難之苦
[00:11:49.900 --> 00:11:52.500]  當我們真的明白這樣真理的時候
[00:11:52.500 --> 00:11:56.700]  能化解多少婆媳之間的摩擦
[00:11:56.700 --> 00:11:58.500]  Amen
[00:11:58.500 --> 00:12:00.800]  另一方面人要離開父母
[00:12:00.800 --> 00:12:09.200]  也代表了我們要從一切家族遺傳的黑暗詮釋當中要分離出來
[00:12:09.200 --> 00:12:11.300]  特別在中國家庭你知道
[00:12:11.300 --> 00:12:15.900]  多少在中國家庭一代又一代傳承下來
[00:12:15.900 --> 00:12:17.400]  多少的怨恨
[00:12:17.400 --> 00:12:18.800]  多少的恐懼
[00:12:18.800 --> 00:12:21.000]  多少的封閉
[00:12:21.000 --> 00:12:26.700]  有時候你在中國家庭裡面真的是都是悶得你透不過氣來
[00:12:26.700 --> 00:12:31.300]  多少家庭的傳統使人心被捆綁不得釋放
[00:12:31.300 --> 00:12:37.700]  多少家族中的罪跟黑暗的詮釋一代一代傳承下來
[00:12:37.700 --> 00:12:39.700]  這就好像亞伯拉罕
[00:12:39.700 --> 00:12:42.400]  你還記得亞伯拉罕當時在饑荒的時候
[00:12:42.400 --> 00:12:45.100]  他決定到埃及去
[00:12:45.100 --> 00:12:49.400]  到了埃及就怕說埃及因為他的太太薩拉太漂亮
[00:12:49.400 --> 00:12:51.400]  就會殺掉他
[00:12:51.400 --> 00:12:53.800]  所以他就說跟他太太說
[00:12:53.800 --> 00:12:59.100]  我們稍微跟別人說你不是我太太你是我妹妹騙一下吧
[00:12:59.100 --> 00:13:01.800]  結果沒想到他太太真的太漂亮
[00:13:01.800 --> 00:13:03.600]  法老王一眼就看上他太太
[00:13:03.600 --> 00:13:06.900]  他說你妹妹趕快搶過來
[00:13:06.900 --> 00:13:10.100]  結果差點讓他太太被法老王玷污
[00:13:10.100 --> 00:13:14.600]  還好最後就千鈞一髮上帝把他救回來
[00:13:14.600 --> 00:13:17.300]  這件事情不但發生一次
[00:13:17.300 --> 00:13:19.200]  後來亞伯拉罕到了南帝
[00:13:19.200 --> 00:13:20.900]  這再發生一次
[00:13:20.900 --> 00:13:26.000]  哇這種什麼老公啊
[00:13:26.000 --> 00:13:28.000]  那不只發生在他身上
[00:13:28.000 --> 00:13:31.400]  你知道他的兒子以薩也一樣
[00:13:31.400 --> 00:13:36.200]  到了基拉爾就怕別人說他太太利百家太漂亮
[00:13:36.200 --> 00:13:39.200]  就說他利百家是他的妹妹
[00:13:39.200 --> 00:13:41.500]  哇怎麼會這個樣子呢
[00:13:41.500 --> 00:13:44.500]  我相信亞伯拉罕在以薩長大的過程中
[00:13:44.500 --> 00:13:45.900]  從來不會對以薩說
[00:13:45.900 --> 00:13:47.400]  以薩孩子將來有一天
[00:13:47.400 --> 00:13:49.400]  你到一個陌生環境心中害怕
[00:13:49.400 --> 00:13:54.500]  我教你個妙招
[00:13:54.500 --> 00:13:56.500]  我相信亞伯拉罕從來沒有這樣教導他的孩子
[00:13:56.500 --> 00:13:58.100]  沒有咧
[00:13:58.100 --> 00:14:01.300]  那為什麼以薩會這樣做呢
[00:14:01.300 --> 00:14:02.700]  你就看見多少時候
[00:14:02.700 --> 00:14:05.800]  家族多少黑暗的權勢
[00:14:05.800 --> 00:14:09.100]  一代又一代的傳承下來
[00:14:09.100 --> 00:14:11.800]  讓人的心被捆綁
[00:14:11.800 --> 00:14:13.300]  好像瑕疵
[00:14:13.300 --> 00:14:14.900]  你好像就是這樣跟著做
[00:14:14.900 --> 00:14:15.900]  無法釋放
[00:14:15.900 --> 00:14:18.500]  無法被斷開
[00:14:18.500 --> 00:14:20.500]  但事實上今天在耶穌基督裡面
[00:14:20.500 --> 00:14:23.100]  我們要說我們每一個在基督裡的家庭
[00:14:23.100 --> 00:14:26.000]  都得到一個新的主權了
[00:14:26.000 --> 00:14:28.500]  不再受救世捆鎖了
[00:14:28.500 --> 00:14:33.100]  我們與過去那種家族的黑暗權勢要分離了
[00:14:33.100 --> 00:14:35.000]  我們不再受他的捆鎖
[00:14:35.000 --> 00:14:36.200]  今天在基督裡面
[00:14:36.200 --> 00:14:40.100]  我們看見一切的救世的鎖鏈可以被斷開的
[00:14:40.100 --> 00:14:43.100]  一切家族來的咒誓可以被斷開的
[00:14:43.100 --> 00:14:46.600]  一切上一代的傷害可以被釋放的
[00:14:46.600 --> 00:14:52.900]  我們不需要繼續活在上一代的傷害跟陰影當中
[00:14:52.900 --> 00:14:54.800]  我們不需要
[00:14:54.800 --> 00:14:58.000]  在基督裡面我們是自由的
[00:14:58.000 --> 00:15:00.900]  在基督裡面我們得到釋放
[00:15:00.900 --> 00:15:03.900]  你們救世已過
[00:15:03.900 --> 00:15:07.200]  一切都可以變成新的
[00:15:07.200 --> 00:15:08.400]  你們
[00:15:08.400 --> 00:15:13.200]  我們看見夫妻我們是領受新的主權了
[00:15:13.200 --> 00:15:16.600]  在基督裡面一切要被更新
[00:15:16.600 --> 00:15:18.100]  跟你們說在基督裡面一切要被更新
[00:15:18.100 --> 00:15:21.500]  跟他說
[00:15:21.500 --> 00:15:22.900]  第三點
[00:15:22.900 --> 00:15:25.900]  我們看見夫妻需要彼此聯合
[00:15:25.900 --> 00:15:30.500]  跟你們說夫妻需要彼此聯合
[00:15:30.500 --> 00:15:34.700]  剛才聖經講了人要離開父母與妻子聯合
[00:15:34.700 --> 00:15:38.400]  二人就成為一體
[00:15:38.400 --> 00:15:41.500]  怎麼樣能夠彼此聯合呢?
[00:15:41.500 --> 00:15:44.300]  哥羅西書第三章十八十九節
[00:15:44.300 --> 00:15:47.200]  這裡說你們做妻子要順服自己的丈夫
[00:15:47.200 --> 00:15:48.900]  這在主禮是相宜的
[00:15:48.900 --> 00:15:50.800]  做丈夫的要愛你們的妻子
[00:15:50.800 --> 00:15:52.700]  不可苦待他們
[00:15:52.700 --> 00:15:54.400]  兩方面
[00:15:54.400 --> 00:15:58.800]  第一個做丈夫的要愛你的妻子
[00:15:58.800 --> 00:16:00.700]  那什麼是愛呢?
[00:16:00.700 --> 00:16:04.300]  這可以說最簡單的問題也是最複雜的問題
[00:16:04.300 --> 00:16:05.800]  不是嗎?
[00:16:05.800 --> 00:16:08.500]  很多時候因為丈夫送花給妻子
[00:16:08.500 --> 00:16:10.700]  倒不見得是因為愛的表現
[00:16:10.700 --> 00:16:15.600]  只是因為若不是不送更糟糕
[00:16:15.600 --> 00:16:17.800]  所以什麼是愛呢?
[00:16:17.800 --> 00:16:21.000]  愛其實不在於你所做的事情
[00:16:21.000 --> 00:16:24.500]  也不在於你所說的話語
[00:16:24.500 --> 00:16:30.500]  真正的愛是在於你所給她的注意力
[00:16:30.500 --> 00:16:33.600]  是你所給她的注意力
[00:16:33.600 --> 00:16:35.200]  你知道很多時候做丈夫的
[00:16:35.200 --> 00:16:36.800]  結婚之後那種感覺
[00:16:36.800 --> 00:16:39.900]  是跟做太太結婚之後感覺是不大一樣
[00:16:39.900 --> 00:16:46.100]  做太太一結完婚的感覺是美滿生活從此開始
[00:16:46.100 --> 00:16:48.000]  做先生的就不是這樣
[00:16:48.000 --> 00:16:49.600]  做先生的結完婚的感覺
[00:16:49.600 --> 00:16:52.100]  了了一樁心事
[00:16:52.100 --> 00:16:55.900]  從現在可以專心做我所要做的事情
[00:16:55.900 --> 00:16:59.000]  做丈夫的需要明白一件事情
[00:16:59.000 --> 00:17:01.700]  今天我不是說事業不重要
[00:17:01.700 --> 00:17:04.100]  而是神很清楚給我一個命令
[00:17:04.100 --> 00:17:08.300]  我們最重要的命令就是愛我們的妻子
[00:17:08.300 --> 00:17:10.800]  請問你有多關心你的妻子
[00:17:10.800 --> 00:17:15.200]  請問你有多注意她的需要
[00:17:15.200 --> 00:17:17.300]  有時候常常聽到弟兄們埋怨
[00:17:17.300 --> 00:17:20.500]  我的太太真是情實多雲偶正雨
[00:17:20.500 --> 00:17:22.700]  不知道怎麼辦
[00:17:22.700 --> 00:17:26.300]  事實上為什麼妻子情實多雲偶正雨
[00:17:26.300 --> 00:17:27.700]  你知道嗎?
[00:17:27.700 --> 00:17:30.800]  多少時候你的妻子情實多雲偶正雨
[00:17:30.800 --> 00:17:35.800]  真正的原因就是因為他們沒有被了解
[00:17:35.800 --> 00:17:38.400]  做丈夫的其實正是我們的責任
[00:17:38.400 --> 00:17:43.600]  去了解為什麼她是情實多雲偶正雨呢?
[00:17:43.600 --> 00:17:46.200]  彼得前書三章第七節
[00:17:46.200 --> 00:17:47.800]  在教導我們做丈夫的
[00:17:47.800 --> 00:17:49.400]  要按情理
[00:17:49.400 --> 00:17:51.300]  就原文就是知識
[00:17:51.300 --> 00:17:54.000]  去明白與妻子同住
[00:17:54.000 --> 00:17:56.600]  因為她比你軟弱
[00:17:56.600 --> 00:17:57.200]  換句話說
[00:17:57.200 --> 00:18:00.000]  這意思做丈夫的要去了解
[00:18:00.000 --> 00:18:01.200]  按照情理
[00:18:01.200 --> 00:18:04.200]  按照知識去了解你的妻子
[00:18:04.200 --> 00:18:05.800]  了解她的需要
[00:18:05.800 --> 00:18:07.400]  了解她的感覺
[00:18:07.400 --> 00:18:08.800]  了解她的個性
[00:18:08.800 --> 00:18:12.600]  了解她的喜好以及恐懼
[00:18:12.600 --> 00:18:14.600]  不但去了解她
[00:18:14.600 --> 00:18:20.100]  而且用心去表達你對她的感謝跟欣賞吧
[00:18:20.100 --> 00:18:22.100]  我常對中年的丈夫說
[00:18:22.100 --> 00:18:23.900]  真的想想看
[00:18:23.900 --> 00:18:26.500]  真的妻子為這個家庭
[00:18:26.500 --> 00:18:29.200]  真的犧牲了她的青春
[00:18:29.200 --> 00:18:32.000]  犧牲她最美好的年日
[00:18:32.000 --> 00:18:37.200]  雖然在愛裡這一切盡在不言中
[00:18:37.200 --> 00:18:39.900]  但多少時候一聲感謝
[00:18:39.900 --> 00:18:42.500]  還是帶來極大的安慰的
[00:18:42.500 --> 00:18:44.800]  一個小小的卡片
[00:18:44.800 --> 00:18:47.800]  一聲說太太你的菜真好吃
[00:18:47.800 --> 00:18:51.800]  還是帶給你太太無限的感動
[00:18:51.800 --> 00:18:54.900]  可是我發現做丈夫的常常就忙著
[00:18:54.900 --> 00:18:57.400]  注意自己所要做的事情
[00:18:57.400 --> 00:18:59.500]  自己想做的事情
[00:18:59.500 --> 00:19:02.500]  常常忽略我們的妻子
[00:19:02.500 --> 00:19:04.300]  不要以為這是小事
[00:19:04.300 --> 00:19:09.900]  這常常就是婚姻產生問題最根本的原因
[00:19:09.900 --> 00:19:11.900]  所以剛才格羅西書是三章四九
[00:19:11.900 --> 00:19:13.900]  為什麼我特別選這段經文
[00:19:13.900 --> 00:19:14.900]  因為這些經文說
[00:19:14.900 --> 00:19:17.500]  做丈夫的不可苦待妻子
[00:19:17.500 --> 00:19:21.500]  我特別選這句
[00:19:21.500 --> 00:19:24.600]  你說牧師我沒有苦待她
[00:19:24.600 --> 00:19:26.800]  也許你沒有在肉體苦待她
