
[00:00:00.000 --> 00:00:02.080]  各位聽眾朋友 早安
[00:08:17.960 --> 00:08:22.400]  這樣創作力量和幻想一定會嚇你一跳
[00:08:22.400 --> 00:08:23.480]  還有第三件事
[00:08:23.480 --> 00:08:27.160]  這一節經文不應該被用作早期兒童培訓
[00:08:27.160 --> 00:08:28.960]  直接引用的經文支持
[00:08:28.960 --> 00:08:29.560]  為什麼?
[00:08:29.560 --> 00:08:35.440]  因為這裡提到的孩童極有可能不應該理解為嬰兒
[00:08:35.440 --> 00:08:36.560]  還有第四件事
[00:08:36.560 --> 00:08:40.600]  這一句格言的焦點不是這個孩童應該怎麼做
[00:08:40.600 --> 00:08:41.280]  相反
[00:08:41.280 --> 00:08:43.480]  而是強調作為父母的
[00:08:43.480 --> 00:08:49.640]  應該怎麼幫助這裡所說的孩童走喪行的路
[00:08:49.640 --> 00:08:52.440]  可能你會說你沒有小朋友
[00:08:52.440 --> 00:08:53.680]  不過不要忘記
[00:08:53.680 --> 00:08:55.240]  你可能是老師
[00:08:55.240 --> 00:08:56.760]  你有你的學生
[00:08:56.760 --> 00:08:58.760]  可能你是主要學的導師
[00:08:58.760 --> 00:09:00.000]  團體的導師
[00:09:00.000 --> 00:09:01.760]  你有你照顧的群體
[00:09:01.760 --> 00:09:04.200]  你有你安顧的組員
[00:09:04.200 --> 00:09:08.600]  你也可能是別人的舅父、舅母、姑丈、伯公
[00:09:08.600 --> 00:09:10.840]  你有你的親友
[00:09:10.840 --> 00:09:15.240]  可能你是某個寄宿學校的學生的監護人
[00:09:15.240 --> 00:09:17.960]  你有你監護的孩童
[00:09:17.960 --> 00:09:20.640]  所以這句格言、這句的真言
[00:09:20.640 --> 00:09:23.440]  絕對不只是讓父母去看
[00:09:23.440 --> 00:09:25.760]  不是讓父母去讀的
[00:09:25.760 --> 00:09:27.400]  還有第五件事
[00:09:27.400 --> 00:09:30.280]  「就是到老他也不偏離」
[00:09:30.280 --> 00:09:34.680]  這一句其實是一種延續性的果效
[00:09:34.680 --> 00:09:39.080]  是一個長久的結果的功效
[00:09:39.080 --> 00:09:41.840]  Built to last
[00:09:41.840 --> 00:09:48.920]  其實我們就嘗試從解讀這一節的言語的同時
[00:09:48.920 --> 00:09:52.800]  去學習到底我們怎麼可以選擇道路
[00:09:52.800 --> 00:09:58.680]  怎麼可以幫助別人選擇正確的道路
[00:09:58.680 --> 00:10:01.000]  不是你去選擇你的道路
[00:10:01.000 --> 00:10:04.240]  而是幫助別人選擇他的道路
[00:10:04.240 --> 00:10:07.120]  第一件事我們今天要去學的就是
[00:10:07.120 --> 00:10:10.560]  訓練或者培養
[00:10:10.560 --> 00:10:14.320]  第十二章第六節說教養孩童
[00:10:14.320 --> 00:10:15.640]  教養這個字
[00:10:15.640 --> 00:10:18.840]  Hanukkah這個字在舊約出現了五次
[00:10:18.840 --> 00:10:23.560]  意思是含有訓練、含有教養的成分
[00:10:23.560 --> 00:10:26.040]  教可能是一次或者是兩次
[00:10:26.040 --> 00:10:28.920]  但也要受教的對象去練習才行
[00:10:28.920 --> 00:10:32.000]  才能夠發揮到學習的目的
[00:10:32.000 --> 00:10:34.080]  但是訓練就有點不同了
[00:10:34.080 --> 00:10:36.640]  訓練顯然不是一次、兩次
[00:10:36.640 --> 00:10:38.720]  是經常性、積極訓練
[00:10:38.720 --> 00:10:41.920]  讓他對於主要的範圍更加熟練
[00:10:41.920 --> 00:10:44.960]  將來就會做得更有效率、更有成果
[00:10:44.960 --> 00:10:46.720]  就好像球員射罰球
[00:10:46.720 --> 00:10:48.360]  為什麼可以彎進去呢?
[00:10:48.360 --> 00:10:49.640]  射得這麼漂亮呢?
[00:10:49.640 --> 00:10:52.520]  就好像打士多架的人
[00:10:52.520 --> 00:10:55.040]  為什麼可以射出士多架
[00:10:55.040 --> 00:10:58.440]  甚至可以幫他轉彎射進洞裡呢?
[00:10:58.440 --> 00:11:00.560]  又或者你看到別人唱歌
[00:11:00.560 --> 00:11:02.680]  唱得這麼四高音
[00:11:02.680 --> 00:11:04.320]  因為他經常練習
[00:11:04.320 --> 00:11:05.360]  控制得很好
[00:11:05.360 --> 00:11:07.480]  甚至你會看到有些人
[00:11:07.480 --> 00:11:08.480]  他為什麼煮東西
[00:11:08.480 --> 00:11:10.680]  火候控制得這麼一流
[00:11:10.680 --> 00:11:13.040]  煮的東西這麼脆
[00:11:13.040 --> 00:11:13.880]  這麼好吃
[00:11:13.880 --> 00:11:14.960]  因為他經常做
[00:11:14.960 --> 00:11:16.000]  因為他經常練
[00:11:16.000 --> 00:11:19.560]  甚至經過無數次的失敗才有這樣的成果
[00:11:19.560 --> 00:11:22.200]  這些就是訓練
[00:11:22.200 --> 00:11:24.040]  是要用時間
[00:11:24.040 --> 00:11:28.760]  是要用定期作為一個訓練
[00:11:28.760 --> 00:11:32.320]  要付出代價才有這樣的果效
[00:11:32.320 --> 00:11:36.560]  訓練在《珍言大概》所說的應該包括三方面
[00:11:36.560 --> 00:11:40.360]  第一是專業或者技巧上的訓練
[00:11:40.360 --> 00:11:41.600]  就是技能
[00:11:41.600 --> 00:11:44.960]  我知道從香港而來的朋友一定很有共鳴
[00:11:44.960 --> 00:11:46.240]  我們放學之後
[00:11:46.240 --> 00:11:47.240]  我們的小朋友去哪裡?
[00:11:47.240 --> 00:11:48.000]  回家?
[00:11:48.000 --> 00:11:49.680]  不要開玩笑了
[00:11:49.680 --> 00:11:51.120]  我們通常放學之後
[00:11:51.120 --> 00:11:53.440]  甚至星期六、日都要去補習
[00:11:53.440 --> 00:11:56.520]  學芭蕾舞、跳舞、公民數、音樂
[00:11:56.520 --> 00:11:59.120]  畫畫、學英文、普通話、柔道
[00:11:59.120 --> 00:12:00.760]  游泳、甚至運動
[00:12:02.480 --> 00:12:06.880]  幾乎我們的小朋友是入水能游
[00:12:06.880 --> 00:12:08.520]  出水能跳
[00:12:08.520 --> 00:12:10.560]  唱得、彈得
[00:12:10.560 --> 00:12:14.760]  這些都是我們訓練得他們非常好
[00:12:14.760 --> 00:12:19.120]  當然教養孩童除了是訓練之外
[00:12:19.120 --> 00:12:21.160]  是講到技巧上的訓練
[00:12:21.160 --> 00:12:25.640]  也包括品德和道德上的操練
[00:12:25.640 --> 00:12:30.800]  這也是《珍言書》在很多地方提到的教導、管教
[00:12:30.800 --> 00:12:34.960]  灌輸孩童一些正確的智慧和道德的品格
[00:12:34.960 --> 00:12:37.120]  有人說道德的教育
[00:12:37.120 --> 00:12:40.200]  例如排隊、不要打籤、不要隨地倒談
[00:12:40.200 --> 00:12:42.120]  要有禮貌、要守規矩
[00:12:42.120 --> 00:12:43.400]  這一切一切
[00:12:43.400 --> 00:12:45.120]  其實我們什麼時候學的?
[00:12:45.120 --> 00:12:50.520]  我們其實從幼稚園的階段已經學的,是不是?
[00:12:50.520 --> 00:12:52.280]  我相信作為父母
[00:12:52.280 --> 00:12:53.640]  只要加強力度
[00:12:53.640 --> 00:12:56.240]  在德行上不斷培育我們的下一代
[00:12:56.240 --> 00:12:59.400]  我們相信就能夠發揮我們從幼稚園
[00:12:59.400 --> 00:13:02.360]  那種培育品德的操守
[00:13:02.360 --> 00:13:05.280]  不過很多時候我們做家長的
[00:13:05.280 --> 00:13:06.480]  不要不斷地教
[00:13:06.480 --> 00:13:09.880]  甚至教一些不好的品格出來
[00:13:09.880 --> 00:13:12.400]  有一次我去過某個地方的公廁
[00:13:12.400 --> 00:13:15.360]  我親眼看到一個爸爸拿起小朋友去廁所
[00:13:15.360 --> 00:13:16.880]  其實我沒有心去安裝他
[00:13:16.880 --> 00:13:18.240]  因為他打開了門
[00:13:18.240 --> 00:13:20.600]  我就看到他在裡面
[00:13:20.600 --> 00:13:23.280]  原來他就在廁所板上小便
[00:13:23.280 --> 00:13:26.640]  弄得整個板濕透
[00:13:26.640 --> 00:13:30.280]  其實這些品德的教育
[00:13:30.280 --> 00:13:33.560]  在小學、中學、甚至大學
[00:13:33.560 --> 00:13:35.840]  我相信都不會教我們
[00:13:35.840 --> 00:13:40.160]  所以教養這個詞不僅是提供一些專業的技術
[00:13:40.160 --> 00:13:42.280]  更加按照真面一貫的路向
[00:13:42.280 --> 00:13:44.360]  就是要培訓、訓練我們
[00:13:44.360 --> 00:13:47.840]  好好培養一切好的智慧
[00:13:47.840 --> 00:13:49.800]  一切好的品德
[00:13:49.800 --> 00:13:52.960]  所以在保羅的《肥沃比書》第四章第八節
[00:13:52.960 --> 00:13:56.680]  他說「若有什麼德行、若有什麼稱讚
[00:13:56.680 --> 00:14:00.080]  這些事你們都要去思念」
[00:14:00.080 --> 00:14:00.960]  當然
[00:14:00.960 --> 00:14:05.200]  訓練更加必須包括第三個重要的層次
[00:14:05.200 --> 00:14:07.240]  除了專業的技術就是訓練
[00:14:07.240 --> 00:14:09.640]  除了品德道德上的操練之外
[00:14:09.640 --> 00:14:15.840]  我們更加不可以看低的就是靈性的培育
[00:14:15.840 --> 00:14:17.440]  要培養我們的下一代
[00:14:17.440 --> 00:14:19.480]  有一個敬畏神的生命
[00:14:19.480 --> 00:14:22.560]  我們的教會給小朋友的主要學
[00:14:22.560 --> 00:14:25.320]  是早上九點四十五分開始的
[00:14:25.320 --> 00:14:26.560]  我看到很多家長
[00:14:26.560 --> 00:14:28.480]  他們這麼早就倒塌出門口
[00:14:28.480 --> 00:14:29.960]  有些還住得很遠
[00:14:29.960 --> 00:14:31.080]  又要坐巴士
[00:14:31.080 --> 00:14:33.640]  甚至乎要開四十五分鐘的車
[00:14:33.640 --> 00:14:36.120]  都要來到我們教會來崇拜
[00:14:36.120 --> 00:14:40.360]  我通常站在門口來接待家長和小朋友
[00:14:40.360 --> 00:14:42.440]  我在門口的時候問那個小朋友
[00:14:42.440 --> 00:14:44.200]  你喜不喜歡上主教學?
[00:14:44.200 --> 00:14:46.320]  他回答說「很喜歡啊」
[00:14:46.320 --> 00:14:48.680]  我當然有一點懷疑
[00:14:48.680 --> 00:14:50.160]  我就問他的父母
[00:14:50.160 --> 00:14:53.280]  他父母說「他真的很喜歡啊」
[00:14:53.280 --> 00:14:55.920]  為什麼他們這麼喜歡上主教學?
[00:14:55.920 --> 00:14:57.880]  為什麼家長要帶他們上主教學?
[00:14:57.880 --> 00:15:03.000]  因為只有教會提供了外面沒有的另一種教育
[00:15:03.000 --> 00:15:06.560]  而這種教育就是屬靈的培訓
[00:15:06.560 --> 00:15:11.360]  讓他們從小定時去認識上帝
[00:15:11.360 --> 00:15:14.760]  學習敬畏神
[00:15:14.760 --> 00:15:15.920]  還有第二樣東西
[00:15:15.920 --> 00:15:17.680]  「教養」這個字
[00:15:17.680 --> 00:15:20.360]  「Hunker」這個字
[00:15:20.360 --> 00:15:23.880]  原來在十二次的動詞和名詞使用
[00:15:23.880 --> 00:15:26.560]  其實都沒有帶有任何紀律的含義
[00:15:26.560 --> 00:15:29.920]  如果這裡是一個命令的語氣的話
[00:15:29.920 --> 00:15:34.840]  為什麼不用更有指導意義和經常使用的智慧的詞囊呢?
[00:15:34.840 --> 00:15:38.120]  也沒有任何智慧相關的字眼
[00:15:38.120 --> 00:15:39.600]  黏在一起使用
[00:15:39.600 --> 00:15:46.360]  例如公義、公平、智慧、知識、辨別、洞察等等的字眼
[00:15:46.360 --> 00:15:48.160]  沒有 完全沒有
[00:15:48.160 --> 00:15:51.880]  「Hunker」這個字在舊約只用過五次
[00:15:51.880 --> 00:15:55.160]  基本的意思除了是指訓練教養之外
[00:15:55.160 --> 00:15:57.080]  其實還有一個很重要的意思
[00:15:57.080 --> 00:15:58.520]  就是奉獻
[00:15:58.520 --> 00:16:00.560]  而在舊約的五次使用裡面
[00:16:00.560 --> 00:16:05.440]  有四次是用來講到奉獻屋或奉獻殿餘
[00:16:05.440 --> 00:16:09.800]  例如在《生命記》的第20章第五節用過兩次
[00:16:09.800 --> 00:16:11.720]  是提到奉獻房屋的
[00:16:11.720 --> 00:16:15.200]  而在《獵王紀》上第8章63節和《歷叡之下》7章第5節
[00:16:15.200 --> 00:16:19.240]  都是講要奉獻聖殿給上帝
[00:16:19.240 --> 00:16:24.120]  但奉獻這個字既然大部分聖經都是這樣用法的話
[00:16:24.120 --> 00:16:27.840]  那為什麼《針研》有另一個翻譯呢?
[00:16:27.840 --> 00:16:32.080]  翻譯的人用了「訓練」又或者「教養」這個字
[00:16:32.080 --> 00:16:36.840]  取代了正常大部分奉獻的意思
[00:16:36.840 --> 00:16:39.480]  在《歷叡記》第20章第2節
[00:16:39.480 --> 00:16:40.440]  對不起沒有打出來
[00:16:40.440 --> 00:16:45.280]  是警告我們不要將自己的兒女獻給摩洛
[00:16:45.280 --> 00:16:48.920]  因為在古代迦南的一個群體裡面
[00:16:48.920 --> 00:16:52.280]  獻第一個孩童給摩洛
[00:16:52.280 --> 00:16:55.840]  奉獻他們上一條繁榮
[00:16:55.840 --> 00:16:58.800]  當然不是奉獻給死去的小孩
[00:16:58.800 --> 00:17:01.320]  是奉獻這個小孩
[00:17:01.320 --> 00:17:02.920]  讓他們的家庭
[00:17:02.920 --> 00:17:08.280]  甚至讓他們下一代再生出來的子女繁榮富裕
[00:17:08.280 --> 00:17:12.760]  這就是他們為什麼奉獻第一個小孩出去的原因
[00:17:12.760 --> 00:17:16.920]  到底我們奉獻我們的兒女給什麼呢?
[00:17:16.920 --> 00:17:20.120]  奉獻他們上一條什麼道路呢?
[00:17:20.120 --> 00:17:21.520]  我見過很多家長
[00:17:21.520 --> 00:17:24.200]  甚至我自己也曾經試過
[00:17:24.200 --> 00:17:26.040]  小孩生日會放在
[00:17:26.040 --> 00:17:29.120]  因為其他小朋友、朋友、同學
[00:17:29.120 --> 00:17:31.560]  教會弟兄姊妹的小朋友生日
[00:17:31.560 --> 00:17:33.640]  所以生日會放在星期日
[00:17:33.640 --> 00:17:36.000]  於是不去教會
[00:17:36.000 --> 00:17:40.080]  到底你奉獻你的孩童給什麼呢?
[00:17:40.080 --> 00:17:43.960]  足球、音樂或者其他訓練的活動
[00:17:43.960 --> 00:17:45.880]  剛剛在星期日撞上教會
[00:17:45.880 --> 00:17:48.200]  所以我們不會帶小朋友回教會
[00:17:48.200 --> 00:17:51.080]  而去了其他的生日會
[00:17:51.080 --> 00:17:54.440]  你奉獻什麼給孩童呢?
[00:17:54.440 --> 00:17:57.160]  你奉獻給他們的足球訓練
[00:17:57.160 --> 00:18:02.080]  奉獻給他們的音樂的比賽
[00:18:02.080 --> 00:18:08.440]  為什麼我們奉獻了我們的小朋友給這些東西呢?
[00:18:08.440 --> 00:18:09.920]  2005年
[00:18:09.920 --> 00:18:15.320]  有一個18歲的男孩叫做Anthony Walker
[00:18:15.320 --> 00:18:17.880]  他住在利物浦這個地方
[00:18:17.880 --> 00:18:20.280]  當時有一個很震驚的消息
[00:18:20.280 --> 00:18:23.720]  他被兩個白人用冰斧殺死
[00:18:23.720 --> 00:18:26.040]  這件新聞當然震驚全國
[00:18:26.040 --> 00:18:27.480]  但更震撼的是
[00:18:27.480 --> 00:18:29.880]  這位年輕人的生命
[00:18:29.880 --> 00:18:32.560]  他的母親是一位敬虔的基督徒
[00:18:32.560 --> 00:18:35.120]  每個星期都帶Anthony去教會
[00:18:35.120 --> 00:18:36.600]  他很熱愛運動
[00:18:36.600 --> 00:18:40.760]  他被選入了利物浦的一個地區性的訓練
[00:18:40.760 --> 00:18:41.920]  而這個訓練的時期
[00:18:41.920 --> 00:18:43.320]  剛剛就是星期日
[00:18:43.320 --> 00:18:47.560]  但是他最後放棄了這個可能改變他一生的機會
[00:18:47.560 --> 00:18:51.600]  因為在當時他的教會只是在星期日有崇拜
[00:18:51.600 --> 00:18:54.600]  而只是在星期日有青年的團契
[00:18:54.600 --> 00:18:58.440]  可以跟同輩的人一起在團契裡面成長
[00:18:58.440 --> 00:19:02.000]  他決定選擇在教會敬拜
[00:19:02.000 --> 00:19:05.000]  他決定選擇在星期日侍奉神
[00:19:05.000 --> 00:19:09.920]  他決定選擇在星期日去小祖的團契
[00:19:09.920 --> 00:19:12.240]  很可惜他離開了這個世界
[00:19:12.240 --> 00:19:14.600]  而他的母親G. Walker
[00:19:14.600 --> 00:19:17.600]  為了她的兒子這個選擇感到驕傲
[00:19:17.600 --> 00:19:18.720]  弟兄姊妹
