
[00:00:00.000 --> 00:00:02.320]  好,各位弟兄姊妹平安
[00:01:47.000 --> 00:01:49.400]  叫做「不是定理」
[00:01:49.400 --> 00:01:51.320]  有沒有人記得?
[00:01:51.320 --> 00:01:54.720]  厲害了,還沒有給老師
[00:01:54.720 --> 00:01:58.520]  就是叫做A²+B²=C²
[00:01:58.520 --> 00:02:00.040]  為甚麼呢?很抽象
[00:02:00.040 --> 00:02:07.800]  其實就是直角三角形的兩條邊的平方和等於斜邊的和
[00:02:07.800 --> 00:02:10.360]  除非你今天要教書
[00:02:10.360 --> 00:02:12.360]  不然你今天來做甚麼呢?
[00:02:12.360 --> 00:02:14.880]  有沒有人今天釘一個狗腿架在牆上
[00:02:14.880 --> 00:02:17.040]  要算一算這條「不是定理」?
[00:02:17.040 --> 00:02:18.400]  沒有吧?
[00:02:18.400 --> 00:02:21.720]  我就問一個問題,我們在學校學這麼多
[00:02:21.720 --> 00:02:24.240]  這些知識,為了甚麼?
[00:02:24.240 --> 00:02:26.080]  咦?沒甚麼用
[00:02:26.080 --> 00:02:30.920]  我還記得我自己最矛盾的就是
[00:02:30.920 --> 00:02:34.920]  我讀中學的時間,我要讀一大堆歷史的筆記
[00:02:34.920 --> 00:02:39.040]  那些歷史筆記堆在桌子上,堆到差不多半座山那麼高
[00:02:39.040 --> 00:02:41.560]  每次我想去讀的時候,我都沒有力量去讀
[00:02:41.560 --> 00:02:43.160]  我就問自己一個問題
[00:02:43.160 --> 00:02:45.920]  我讀了這些,將來有沒有用呢?
[00:02:45.920 --> 00:02:49.040]  我經常在那個時候問自己,有沒有用呢?
[00:02:49.040 --> 00:02:52.720]  其實聰明的大家都知道,讀書是有用的
[00:02:52.720 --> 00:02:56.280]  但讀書那些東西未必一定今天可以用
[00:02:56.280 --> 00:03:01.760]  但讀書是為了讓我們腦海開發一個程式
[00:03:01.760 --> 00:03:04.520]  讓我們更加能夠將一些資料
[00:03:04.520 --> 00:03:11.080]  將一些死的資料化成今天可以應用、可以活用的事物
[00:03:11.080 --> 00:03:13.720]  所以其實我們學這麼多數學
[00:03:13.720 --> 00:03:17.960]  是幫助我們有一種推理、有一種分析問題
[00:03:17.960 --> 00:03:20.520]  慢慢去解決的一種能力
[00:03:20.520 --> 00:03:24.480]  我們學的語文是讓我們更能夠聆聽
[00:03:24.480 --> 00:03:26.400]  更能夠理解和表達
[00:03:26.400 --> 00:03:28.800]  所以這些東西都不是沒有用的
[00:03:28.800 --> 00:03:33.520]  但那個用途就是開發我們心裏面的那套軟件
[00:03:33.520 --> 00:03:39.040]  讓這套軟件更能夠分析、整理、創新、整合
[00:03:39.040 --> 00:03:42.160]  讓我們去改變這個世界
[00:03:42.160 --> 00:03:44.320]  過程就好像一粒種子
[00:03:44.320 --> 00:03:46.440]  那些知識就好像種子一樣
[00:03:46.440 --> 00:03:50.480]  它要在我們心裏面發芽、生長
[00:03:50.480 --> 00:03:54.360]  以致它長成一棵有生命力的樹
[00:03:54.360 --> 00:03:56.440]  其實今天我們要看的經文
[00:03:56.440 --> 00:03:59.160]  今天我們讀了一些經課
[00:03:59.160 --> 00:04:03.720]  很多時候講到栽種一些東西的經文
[00:04:03.720 --> 00:04:06.600]  今天我們的經文就是大家很熟悉的
[00:04:06.600 --> 00:04:09.200]  種子發芽生長的比喻
[00:04:09.200 --> 00:04:13.560]  但我們不是讀我們平時很熟悉的四個土壤
[00:04:13.560 --> 00:04:14.960]  我們讀另外一段
[00:04:14.960 --> 00:04:16.520]  我們一起看看今天的經文
[00:04:16.520 --> 00:04:21.520]  在《馬可福音》四章26至34節
[00:04:21.520 --> 00:04:23.000]  找到的時候我們一人讀一節
[00:04:23.000 --> 00:04:24.880]  我先讀
[00:04:24.880 --> 00:04:26.120]  耶穌又說:
[00:04:26.120 --> 00:04:31.640]  「神的國如同人把種子殺在地上」
[00:04:31.640 --> 00:04:40.840]  (耶穌的國如同人把種子殺在地上)
[00:04:40.840 --> 00:04:44.240]  「土地自然而現地出產五穀」
[00:04:44.240 --> 00:04:46.120]  「先發苗後長睡」
[00:04:46.120 --> 00:04:47.680]  「然後水上結滿」
[00:04:47.680 --> 00:04:50.280]  「結成飽滿的穀子」
[00:04:50.280 --> 00:04:56.600]  (耶穌的國如同人把種子殺在地上)
[00:04:56.600 --> 00:04:57.720]  耶穌又說:
[00:04:57.720 --> 00:05:01.560]  「我們可用甚麼比喻神的國呢?」
[00:05:01.560 --> 00:05:04.680]  「可用甚麼比喻來說明呢?」
[00:05:04.680 --> 00:05:13.000]  (耶穌的國如同人把種子殺在地上)
[00:05:13.000 --> 00:05:15.240]  「但種下去以後」
[00:05:15.240 --> 00:05:18.480]  「它長起來比各樣的菜都大」
[00:05:18.480 --> 00:05:20.080]  「又長出大枝」
[00:05:20.080 --> 00:05:25.000]  「以至天上的飛鳥可以在它蔭下築巢」
[00:05:25.000 --> 00:05:27.960]  (耶穌用祂的國的比喻)
[00:05:27.960 --> 00:05:32.200]  「對他們所說的並非對他們說過」
[00:05:32.200 --> 00:05:35.280]  「若不用比喻 祂就不對他們說」
[00:05:35.280 --> 00:05:37.920]  「但私下沒有人的時候」
[00:05:37.920 --> 00:05:40.800]  「就擺一切的道講給門徒聽」
[00:05:40.800 --> 00:05:42.560]  我們繼續同心仰望主
[00:05:42.560 --> 00:05:45.080]  等候主的對我們說話
[00:05:45.080 --> 00:05:46.320]  主我們多謝祢
[00:05:46.320 --> 00:05:50.360]  透過祢的話語讓我們更加明白天國的道理
[00:05:50.360 --> 00:05:52.840]  願祢幫助我們
[00:05:52.840 --> 00:05:55.760]  使我們的心就像這個田一樣
[00:05:55.760 --> 00:05:58.040]  讓祢的道種在裏面
[00:05:58.040 --> 00:06:00.400]  成長、發芽、生根
[00:06:00.400 --> 00:06:02.400]  我們禱告、仰望主
[00:06:02.400 --> 00:06:03.520]  願主隨聽
[00:06:03.520 --> 00:06:07.640]  祈禱奉基督耶穌的聖名
[00:06:07.640 --> 00:06:09.360]  我們看這個比喻
[00:06:09.360 --> 00:06:13.800]  剛才我在耶穌一連串說了幾個比喻
[00:06:13.800 --> 00:06:19.000]  《馬克福音》裏面有三個比喻是跟種子發芽有關
[00:06:19.000 --> 00:06:21.320]  我們見到這裏其實有兩個比喻
[00:06:21.320 --> 00:06:22.280]  我們先說第一個
[00:06:22.280 --> 00:06:25.560]  就叫做「真道自長」的一個比喻
[00:06:25.560 --> 00:06:27.720]  這裏說到神的國
[00:06:27.720 --> 00:06:29.520]  神的國是甚麼呢
[00:06:29.520 --> 00:06:33.680]  神的國就是神的主權臨在的領域
[00:06:33.680 --> 00:06:35.160]  所以這個地方
[00:06:35.160 --> 00:06:38.480]  不一定是一個真正的土地
[00:06:38.480 --> 00:06:39.360]  聖經說
[00:06:39.360 --> 00:06:40.240]  耶穌說
[00:06:40.240 --> 00:06:42.840]  「我的國不是屬這個世界的」
[00:06:42.840 --> 00:06:47.240]  所以神的國不是屬於這個物質的世界
[00:06:47.240 --> 00:06:48.440]  聖經亦都告訴我們
[00:06:48.440 --> 00:06:51.120]  天國是在你們的心裏面
[00:06:51.120 --> 00:06:58.040]  所以人的心正正就是神的國度可以成長的地方
[00:06:58.040 --> 00:07:01.880]  當神的話語進入人的生命裏面
[00:07:01.880 --> 00:07:04.520]  現在不單單是神的話語本身
[00:07:04.520 --> 00:07:06.640]  神的話語就好像一粒種子
[00:07:06.640 --> 00:07:08.520]  是帶著生命力的
[00:07:08.520 --> 00:07:10.040]  即是代表其實
[00:07:10.040 --> 00:07:12.360]  當我們聽入神的話語的時間
[00:07:12.360 --> 00:07:13.440]  是神的生命
[00:07:13.440 --> 00:07:14.960]  耶穌基督的生命
[00:07:14.960 --> 00:07:18.600]  那個豐盛的生命在我們裏面發芽生長
[00:07:18.600 --> 00:07:20.920]  聖經說到很特別的就是
[00:07:20.920 --> 00:07:24.280]  那個人卻不知道為甚麼會這樣
[00:07:24.280 --> 00:07:25.760]  它告訴我們
[00:07:25.760 --> 00:07:27.040]  原來它會生長
[00:07:27.040 --> 00:07:28.480]  我們不知道的
[00:07:28.480 --> 00:07:31.880]  這個就是一個自然的奧秘
[00:07:31.880 --> 00:07:33.360]  人可以做甚麼
[00:07:33.360 --> 00:07:34.200]  聖經告訴我們
[00:07:34.200 --> 00:07:35.840]  就是黑夜睡覺
[00:07:35.840 --> 00:07:37.440]  白日起來
[00:07:37.440 --> 00:07:40.040]  這裏是最少的干預
[00:07:40.040 --> 00:07:42.680]  你任由它自己就會發芽生長
[00:07:42.680 --> 00:07:44.360]  當日夜過了之後
[00:07:44.360 --> 00:07:45.880]  它就會生長
[00:07:45.880 --> 00:07:49.080]  生命是一個自然而然發生的過程
[00:07:49.080 --> 00:07:51.640]  是一個神的奧秘
[00:07:51.640 --> 00:07:53.760]  人可以做的就是工作
[00:07:53.760 --> 00:07:54.720]  殺種
[00:07:54.720 --> 00:07:56.120]  等候它成長
[00:07:56.120 --> 00:07:57.400]  收割
[00:07:57.400 --> 00:08:01.840]  而我們不應該有太多的掌控在裏面
[00:08:01.840 --> 00:08:04.560]  讓它自然的成長
[00:08:04.560 --> 00:08:08.720]  但是今天我們對農業這種的法則
[00:08:08.720 --> 00:08:10.960]  我們似乎已經忘記了很多
[00:08:10.960 --> 00:08:13.360]  因為我們的社會是由工業
[00:08:13.360 --> 00:08:15.480]  是由商業發展下來
[00:08:15.480 --> 00:08:18.680]  今天人用很多的機器
[00:08:18.680 --> 00:08:21.240]  來取代了農業的生產
[00:08:21.240 --> 00:08:22.720]  所以我們忘記了
[00:08:22.720 --> 00:08:26.600]  原來耕種農業是需要時間的
[00:08:26.600 --> 00:08:29.000]  我們需要和天氣配合
[00:08:29.000 --> 00:08:31.040]  要有四時的分別
[00:08:31.040 --> 00:08:33.440]  我們打開那些日曆
[00:08:33.440 --> 00:08:35.960]  我們會見到24個節氣
[00:08:35.960 --> 00:08:38.320]  所以它何時告訴你
[00:08:38.320 --> 00:08:39.640]  你要下種了
[00:08:39.640 --> 00:08:42.000]  其實今天你看見的那些有時很陌生
[00:08:42.000 --> 00:08:45.720]  為甚麼這個時間叫做
[00:08:45.720 --> 00:08:46.280]  芒種
[00:08:46.280 --> 00:08:48.760]  我們不知道為甚麼要有這些節氣
[00:08:48.760 --> 00:08:49.520]  原來
[00:08:49.520 --> 00:08:51.600]  其實如果你生活在一個農業的社會
[00:08:51.600 --> 00:08:52.720]  你會知道
[00:08:52.720 --> 00:08:54.680]  人是要配合那個時間
[00:08:54.680 --> 00:08:56.840]  四時的生長
[00:08:56.840 --> 00:08:57.640]  陰晴
[00:08:57.640 --> 00:08:59.640]  日夜這些很重要的
[00:08:59.640 --> 00:09:01.680]  但今天在我們這個社會
[00:09:01.680 --> 00:09:03.360]  我們一天的工作
[00:09:03.360 --> 00:09:06.160]  我們似乎不需要停下來
[00:09:06.160 --> 00:09:07.480]  一個大城市
[00:09:07.480 --> 00:09:11.440]  是24小時7天不停的運轉
[00:09:11.440 --> 00:09:12.760]  連公眾假期
[00:09:12.760 --> 00:09:13.840]  雖然你休息
[00:09:13.840 --> 00:09:16.200]  但7-11仍然繼續開
[00:09:16.200 --> 00:09:19.520]  因為它就是這樣不斷的工作
[00:09:19.520 --> 00:09:20.720]  今天工作
[00:09:20.720 --> 00:09:23.080]  在工商業的社會講求效率
[00:09:23.080 --> 00:09:24.440]  我們放多少進去
[00:09:24.440 --> 00:09:25.880]  就生產多少
[00:09:25.880 --> 00:09:29.240]  我自己都曾經在一個工廠裏面做過事
[00:09:29.240 --> 00:09:30.240]  我很知道
[00:09:30.240 --> 00:09:33.120]  為了要最大的效益
[00:09:33.120 --> 00:09:35.520]  每天開工開足24小時
[00:09:35.520 --> 00:09:36.800]  三班制
[00:09:36.800 --> 00:09:39.000]  人們就是這樣做
[00:09:39.000 --> 00:09:40.440]  其實有時我們想想
[00:09:40.440 --> 00:09:43.200]  其實是很殘忍的一件事
[00:09:43.200 --> 00:09:45.680]  人要晚上來上班
[00:09:45.680 --> 00:09:46.960]  白天才睡覺
[00:09:46.960 --> 00:09:48.120]  但沒辦法
[00:09:48.120 --> 00:09:50.240]  香港的社會就是這樣
[00:09:50.240 --> 00:09:52.360]  在一個工業發達的社會就是這樣
[00:09:52.360 --> 00:09:54.040]  人不能休息
[00:09:54.040 --> 00:09:56.920]  我們見到人在這樣的工作裏面
[00:09:56.920 --> 00:09:58.360]  社會學家告訴我們
[00:09:58.360 --> 00:10:00.800]  人和工作就異化
[00:10:00.800 --> 00:10:04.400]  我們會和我們的工作產生了抽離
[00:10:04.400 --> 00:10:06.720]  我們會覺得工作沒有意義
[00:10:06.720 --> 00:10:09.080]  我記得小時候看過一個黑白片
[00:10:09.080 --> 00:10:11.400]  叫做《城市之光》
[00:10:11.400 --> 00:10:12.800]  查理朔別寧
[00:10:12.800 --> 00:10:17.280]  他當時在工廠裏面做一個擰螺絲的工人
[00:10:17.280 --> 00:10:18.960]  當運輸單經過的時間
[00:10:18.960 --> 00:10:21.320]  那些機器就擰一擰
[00:10:21.320 --> 00:10:22.600]  就完成了
[00:10:22.600 --> 00:10:24.160]  你會見到一個
[00:10:24.160 --> 00:10:25.720]  在工業社會裏面
[00:10:25.720 --> 00:10:28.960]  他盡量將所有的工作拆得很小很小
[00:10:28.960 --> 00:10:30.240]  因為方便每個人
[00:10:30.240 --> 00:10:31.760]  一站下去就懂得做
[00:10:31.760 --> 00:10:34.360]  但同時間你會發現
[00:10:34.360 --> 00:10:37.200]  人似乎和工作很抽離
[00:10:37.200 --> 00:10:38.080]  沒有了意義
[00:10:38.080 --> 00:10:42.160]  人就成為了一個大機器裏面的一粒小的螺絲
[00:10:42.160 --> 00:10:43.160]  於是放了工
[00:10:43.160 --> 00:10:45.360]  查理的手仍然停不下來
[00:10:45.360 --> 00:10:47.200]  他見到有一個肥佬在前面
[00:10:47.200 --> 00:10:47.960]  褲子有兩粒鈕扣
[00:10:47.960 --> 00:10:50.120]  他就順便擰一擰
[00:10:50.120 --> 00:10:55.520]  你會見到人都變成了一個機器
[00:10:55.520 --> 00:10:59.240]  聰明的人甚至將這種工業的法則
[00:10:59.240 --> 00:11:01.200]  反過來應用在農業裏
[00:11:01.200 --> 00:11:03.560]  所以今天我們很多的農產品
[00:11:03.560 --> 00:11:06.000]  都是用這些大機器在大田裏面
[00:11:06.000 --> 00:11:07.880]  密集的耕作
[00:11:07.880 --> 00:11:09.920]  我們不斷的生產
[00:11:09.920 --> 00:11:11.760]  我們不斷無休止的
[00:11:11.760 --> 00:11:13.280]  農地本來
[00:11:13.280 --> 00:11:14.760]  在《聖經》裏面我們見到
[00:11:14.760 --> 00:11:19.720]  七年的農地要有一年安息
[00:11:19.720 --> 00:11:21.520]  人都要有安息
[00:11:21.520 --> 00:11:23.400]  人都要七天工作一天休息
[00:11:23.400 --> 00:11:25.680]  但是我們見到
[00:11:25.680 --> 00:11:28.200]  甚至我們等不到施肥
[00:11:28.200 --> 00:11:30.720]  我們想著不斷的生產
[00:11:30.720 --> 00:11:32.000]  我們不斷施肥
[00:11:32.000 --> 00:11:34.000]  讓它發芽生長
[00:11:34.000 --> 00:11:36.720]  就好像工廠一樣去製造那些植物
[00:11:36.720 --> 00:11:38.760]  所以今天我們去到超級市場
[00:11:38.760 --> 00:11:40.160]  我們見到很多東西
[00:11:40.160 --> 00:11:42.200]  都是一模一樣的
[00:11:42.200 --> 00:11:44.000]  拿起那個菜也是這樣
[00:11:44.000 --> 00:11:44.960]  很漂亮的
[00:11:44.960 --> 00:11:48.080]  但是好像工廠啤出來的一樣
[00:11:48.080 --> 00:11:50.120]  當我們拿到口裏去吃的時候
[00:11:50.120 --> 00:11:52.400]  我們這代人我們知道
[00:11:52.400 --> 00:11:53.560]  很多東西沒有味道
[00:11:53.560 --> 00:11:54.600]  菜沒有菜味
[00:11:54.600 --> 00:11:55.840]  雞沒有雞味
[00:11:55.840 --> 00:11:57.320]  魚沒有魚味
[00:11:57.320 --> 00:12:00.680]  如果你生活在早些年代
[00:12:00.680 --> 00:12:02.520]  還是有機耕種的年代
[00:12:02.520 --> 00:12:04.320]  你會知道那些東西吃下去
[00:12:04.320 --> 00:12:06.240]  果然是有些味道的
[00:12:06.240 --> 00:12:09.000]  現在你都可以去超市買這些東西
[00:12:09.000 --> 00:12:10.040]  試一下
[00:12:10.040 --> 00:12:11.240]  各位大兄姊妹
[00:12:11.240 --> 00:12:12.160]  我們就是這樣
[00:12:12.160 --> 00:12:15.440]  生活在一種這麼貧密的社會
[00:12:15.440 --> 00:12:17.480]  這麼壓迫的社會
[00:12:17.480 --> 00:12:21.040]  我們甚至沒有時間讓生物
[00:12:21.040 --> 00:12:23.040]  讓那些東西去成長
[00:12:23.040 --> 00:12:25.120]  今天我們甚至將工業的法則
[00:12:25.120 --> 00:12:29.240]  最弊是應用在我們下一代的培育身上
[00:12:29.240 --> 00:12:32.040]  今天我們都很熟悉一句話
[00:12:32.040 --> 00:12:35.040]  贏在起跑線
[00:12:35.040 --> 00:12:39.480]  今天我們甚至沒有時間讓小朋友成長
[00:12:39.480 --> 00:12:41.920]  我們在他還在肚裏面的時候
[00:12:41.920 --> 00:12:44.920]  我們已經幫他排定BB班
[00:12:44.920 --> 00:12:48.040]  因為現在外面爭得很厲害
[00:12:48.040 --> 00:12:50.880]  甚至有些人發展了一套叫做
[00:12:50.880 --> 00:12:52.720]  人前大學教育
[00:12:52.720 --> 00:12:54.840]  嘩,真是很恐怖的
[00:12:54.840 --> 00:12:56.360]  怎麼做呢
[00:12:56.360 --> 00:12:58.280]  就是說小朋友在肚裏面
[00:12:58.280 --> 00:13:00.520]  他說已經會聽到東西了
[00:13:00.520 --> 00:13:04.600]  所以你可以幫他讀一些莎士比亞的著作
[00:13:04.600 --> 00:13:06.600]  啟發他的腦筋
[00:13:06.600 --> 00:13:09.680]  又播一些莫扎特的音樂給他聽
[00:13:09.680 --> 00:13:10.880]  各位大兄姊妹
[00:13:10.880 --> 00:13:14.200]  今天這個世界已經是走火入魔
[00:13:14.200 --> 00:13:17.200]  我們不斷地將未成熟的小朋友
[00:13:17.200 --> 00:13:20.520]  我們將一些他們未應該知道
[00:13:20.520 --> 00:13:22.640]  未發展到應該知道的地方
[00:13:22.640 --> 00:13:23.800]  我們就放下去
[00:13:23.800 --> 00:13:25.160]  其實和種東西
[00:13:25.160 --> 00:13:26.000]  我們今天種東西
[00:13:26.000 --> 00:13:29.440]  和我們今天工廠製造沒有分別
[00:13:29.440 --> 00:13:31.480]  這個成為了20年來
[00:13:31.480 --> 00:13:34.360]  全球的一個大的趨勢
[00:13:34.360 --> 00:13:35.920]  今天
[00:13:35.920 --> 00:13:38.440]  我們怎樣對待我們的下一代呢
[00:13:38.440 --> 00:13:42.760]  有時我們甚至會將這種高效生產的
[00:13:42.760 --> 00:13:47.080]  哲學放下去教會的成長裏面
[00:13:47.080 --> 00:13:48.680]  有一個教會增長學家
[00:13:48.680 --> 00:13:52.280]  他提過一個叫ABC的迷思
[00:13:52.280 --> 00:13:56.040]  他就說今天很多的教會什麼叫ABC呢
[00:13:56.040 --> 00:13:59.160]  A就是Attendance出席
[00:13:59.160 --> 00:14:02.600]  B就是Building這座建築物
[00:14:02.600 --> 00:14:05.440]  C就是Cash
[00:14:05.440 --> 00:14:09.800]  我們似乎將整個教會都變成了一個生產
[00:14:09.800 --> 00:14:10.560]  營運
[00:14:10.560 --> 00:14:12.560]  工商的機構
[00:14:12.560 --> 00:14:13.600]  教堂的建築
[00:14:13.600 --> 00:14:14.600]  奉獻的收入
[00:14:14.600 --> 00:14:15.480]  聚會的人數
[00:14:15.480 --> 00:14:19.360]  成為了我們治理教會的指標
[00:14:19.360 --> 00:14:21.760]  無疑這些都是有一定的重要性
[00:14:21.760 --> 00:14:24.560]  但是如果我們全盤的接受
[00:14:24.560 --> 00:14:27.200]  成為教會追求的目標的時間
[00:14:27.200 --> 00:14:30.040]  其實我們跟今天的維康百佳
[00:14:30.040 --> 00:14:31.440]  星期五六日大減價
[00:14:31.440 --> 00:14:33.800]  多些人來買東西有什麼分別呢
[00:14:33.800 --> 00:14:35.480]  我們薄利多銷
[00:14:35.480 --> 00:14:37.240]  最緊要夠多東西選擇
[00:14:37.240 --> 00:14:40.800]  所以我們成為了一個宗教的超級市場
[00:14:40.800 --> 00:14:42.560]  人進來教會
[00:14:42.560 --> 00:14:46.320]  就是為了他的小朋友可以有更多東西學
[00:14:46.320 --> 00:14:48.520]  他自己可以聽到好的道
[00:14:48.520 --> 00:14:52.480]  於是我們就變成了一個商業的機構
[00:14:52.480 --> 00:14:53.440]  各位弟兄姊妹
[00:14:53.440 --> 00:14:55.160]  今天為什麼這麼多信徒
[00:14:55.160 --> 00:14:57.480]  他去那些大的教會
[00:14:57.480 --> 00:15:00.160]  或者去到不同的教會好像購物一樣
[00:15:00.160 --> 00:15:05.400]  因為他看教會都是一個這樣的機構
[00:15:05.400 --> 00:15:06.600]  聖經告訴我們
[00:15:06.600 --> 00:15:08.920]  教會是基督的身體
[00:15:08.920 --> 00:15:11.480]  是一個有機的聚合
[00:15:11.480 --> 00:15:15.120]  不是一個機器的一部份
[00:15:15.120 --> 00:15:16.280]  聖經告訴我們
[00:15:16.280 --> 00:15:19.720]  我們是按照神的形象來做的人
[00:15:19.720 --> 00:15:20.880]  是一個新的人
[00:15:20.880 --> 00:15:23.760]  教會是一個神的新的創作
[00:15:23.760 --> 00:15:26.600]  是有神的真理、仁義和聖潔
[00:15:26.600 --> 00:15:29.200]  今天我們將本來很有機
[00:15:29.200 --> 00:15:31.560]  有生命力的生命體
[00:15:31.560 --> 00:15:33.640]  變成一個組織
[00:15:33.640 --> 00:15:34.840]  變成一個機構
[00:15:34.840 --> 00:15:37.400]  變成一個冷冰冰的機器
[00:15:37.400 --> 00:15:38.760]  各位弟兄姊妹
[00:15:38.760 --> 00:15:40.680]  今天聖經告訴我們
[00:15:40.680 --> 00:15:46.360]  我們要真的回到神的話語裡面
[00:15:46.360 --> 00:15:47.600]  聖經告訴我們
[00:15:47.600 --> 00:15:49.120]  不要下發這個世界
[00:15:49.120 --> 00:15:51.520]  要心意更新而變化
[00:15:51.520 --> 00:15:54.240]  會不會今天我們用了太多世界的知識
[00:15:54.240 --> 00:15:56.000]  放回在教會裡面
[00:15:56.000 --> 00:15:57.480]  應不應該我們反而問一下
[00:15:57.480 --> 00:16:00.320]  上帝你對教會是什麼心意
[00:16:00.320 --> 00:16:02.680]  從我們看的馬可福音我們看到
[00:16:02.680 --> 00:16:05.120]  耶穌是用很多的時間
[00:16:05.120 --> 00:16:06.800]  是對他的門徒
[00:16:06.800 --> 00:16:08.120]  他對著一大群人
[00:16:08.120 --> 00:16:09.920]  他可以說很多道
[00:16:09.920 --> 00:16:12.040]  但是他願意花更多時間
[00:16:12.040 --> 00:16:15.400]  講解真理給他的門徒去認識
[00:16:15.400 --> 00:16:17.480]  因為他知道這十二個門徒
[00:16:17.480 --> 00:16:19.160]  是他所珍愛
[00:16:19.160 --> 00:16:21.080]  他要好好地教導他們
[00:16:21.080 --> 00:16:24.080]  讓他們屆時成為天國的種子
[00:16:24.080 --> 00:16:26.800]  他spend more time with fewer people
[00:16:26.800 --> 00:16:28.640]  他願意用更多的時間
[00:16:28.640 --> 00:16:30.360]  在更少的人的身上
[00:16:30.360 --> 00:16:33.680]  這種不是工業生產出來的信徒
[00:16:33.680 --> 00:16:35.160]  這種是真是神
[00:16:35.160 --> 00:16:38.280]  每個按照他的生命的情況
[00:16:38.280 --> 00:16:40.960]  去教導讓他成長的門徒
[00:16:40.960 --> 00:16:45.680]  今天我們在這個缺乏耐性和安息的世界
[00:16:45.680 --> 00:16:48.080]  我們真的要好好反省人類的文明
[00:16:48.080 --> 00:16:50.480]  或者教會要走的方向
[00:16:50.480 --> 00:16:53.760]  是不是走一個工廠式的生產
[00:16:53.760 --> 00:16:55.280]  我們是不是培育下一代
[00:16:55.280 --> 00:16:58.200]  好像餅模、吸餅一樣
[00:16:58.200 --> 00:16:59.600]  一個個一模一樣
[00:16:59.600 --> 00:17:01.640]  在工廠裡面生產出來
[00:17:01.640 --> 00:17:03.640]  耶穌昔日教導他的門徒
[00:17:03.640 --> 00:17:04.840]  是怎麼做的
[00:17:04.840 --> 00:17:06.120]  come and see
[00:17:06.120 --> 00:17:08.240]  他叫你看我怎麼做
[00:17:08.240 --> 00:17:09.600]  你來看我
[00:17:09.600 --> 00:17:13.200]  跟著與他門徒同住
[00:17:13.200 --> 00:17:14.520]  你知道我的生活
[00:17:14.520 --> 00:17:16.760]  你知道我每天怎麼生活
[00:17:16.760 --> 00:17:18.320]  作息為人
[00:17:18.320 --> 00:17:20.560]  是一個很密切的關係
[00:17:20.560 --> 00:17:23.800]  而且耶穌後來更差遣他的門徒
[00:17:23.800 --> 00:17:26.480]  兩個兩個出去傳道
[00:17:26.480 --> 00:17:29.360]  他要他明白天國的權柄
[00:17:29.360 --> 00:17:31.200]  不只是講道給他聽
[00:17:31.200 --> 00:17:32.720]  他要他經歷
[00:17:32.720 --> 00:17:34.120]  所以他差遣他
[00:17:34.120 --> 00:17:36.680]  賦予他們權柄出去
[00:17:36.680 --> 00:17:39.400]  後來他們72個人回來的時間
[00:17:39.400 --> 00:17:41.000]  很開心告訴耶穌
[00:17:41.000 --> 00:17:42.920]  他說連鬼都服了我們
[00:17:42.920 --> 00:17:44.760]  但耶穌再教導他說
[00:17:44.760 --> 00:17:47.200]  你不要因為鬼服了你的高興
[00:17:47.200 --> 00:17:52.360]  要因為神的話語進到人的生命裡面
