
[00:00:00.000 --> 00:00:04.000]  今日想同大家思想到《聖經》第十一章
[00:04:29.000 --> 00:04:30.000]  帶他們受贈
[00:04:30.000 --> 00:04:31.000]  加入教會
[00:04:31.000 --> 00:04:32.000]  回到自己家鄉
[00:04:32.000 --> 00:04:33.000]  回到自己教會
[00:04:33.000 --> 00:04:34.000]  人們第一句問他什麼?
[00:04:34.000 --> 00:04:35.000]  辛苦嗎?
[00:04:35.000 --> 00:04:36.000]  第一句問他
[00:04:36.000 --> 00:04:37.000]  哇 神是用你啊
[00:04:37.000 --> 00:04:38.000]  好感恩啊
[00:04:38.000 --> 00:04:39.000]  是不是?
[00:04:39.000 --> 00:04:40.000]  第一句問他什麼?
[00:04:40.000 --> 00:04:43.000]  你為什麼和人吃飯?
[00:04:43.000 --> 00:04:46.000]  你為什麼住人家的家?
[00:04:46.000 --> 00:04:47.000]  有時很有趣
[00:04:47.000 --> 00:04:48.000]  好像工作一樣
[00:04:48.000 --> 00:04:50.000]  你幫公司做了很多事
[00:04:50.000 --> 00:04:52.000]  誰知有個什麼部門的人
[00:04:52.000 --> 00:04:54.000]  說你漏了填表
[00:04:54.000 --> 00:04:55.000]  漏電話
[00:04:55.000 --> 00:04:57.000]  沒有電郵
[00:04:57.000 --> 00:04:59.000]  破壞小規矩
[00:04:59.000 --> 00:05:01.000]  向你輕施問責
[00:05:01.000 --> 00:05:03.000]  有時公司在家
[00:05:03.000 --> 00:05:04.000]  在某些情況下
[00:05:04.000 --> 00:05:06.000]  教會也是這樣
[00:05:06.000 --> 00:05:08.000]  人家不是很關注你做了多少事
[00:05:08.000 --> 00:05:11.000]  就是你破壞了某些規矩
[00:05:11.000 --> 00:05:14.000]  破壞規矩就是向你輕施問責
[00:05:14.000 --> 00:05:15.000]  當時的規矩就是
[00:05:15.000 --> 00:05:17.000]  和猶太人吃飯
[00:05:17.000 --> 00:05:19.000]  是猶太人和外邦人吃飯
[00:05:19.000 --> 00:05:20.000]  這個規矩
[00:05:20.000 --> 00:05:21.000]  這個規矩很長期
[00:05:21.000 --> 00:05:23.000]  很深入猶太人的傳統裡面
[00:05:23.000 --> 00:05:25.000]  這次聖靈感動彼得
[00:05:25.000 --> 00:05:27.000]  彼得突破了這個規矩
[00:05:27.000 --> 00:05:28.000]  聖經又記載
[00:05:28.000 --> 00:05:30.000]  去到加泰書第二章的時候
[00:05:30.000 --> 00:05:32.000]  當彼得有機會再去到安提柯
[00:05:32.000 --> 00:05:34.000]  碰到這麼多外邦人的時候
[00:05:34.000 --> 00:05:35.000]  和外邦人吃飯
[00:05:35.000 --> 00:05:36.000]  但及至到
[00:05:36.000 --> 00:05:37.000]  然後撒冷
[00:05:37.000 --> 00:05:38.000]  雅各那批
[00:05:38.000 --> 00:05:40.000]  很重視國禮的人
[00:05:40.000 --> 00:05:41.000]  來到的時候
[00:05:41.000 --> 00:05:43.000]  他們害怕再產生爭論
[00:05:43.000 --> 00:05:45.000]  就不再和外邦人吃飯
[00:05:45.000 --> 00:05:47.000]  就是說這個規矩的捆綁
[00:05:47.000 --> 00:05:49.000]  這個規矩的爭戰
[00:05:49.000 --> 00:05:51.000]  何等的大呢
[00:05:51.000 --> 00:05:53.000]  當時猶太人有個規矩
[00:05:53.000 --> 00:05:54.000]  有兩點
[00:05:54.000 --> 00:05:58.000]  一、不到未受國禮的外邦人在家
[00:05:58.000 --> 00:06:00.000]  第二、不和他們吃飯
[00:06:00.000 --> 00:06:02.000]  他們覺得自己要潔淨
[00:06:02.000 --> 00:06:03.000]  分配為勝
[00:06:03.000 --> 00:06:04.000]  和他們吃飯
[00:06:04.000 --> 00:06:05.000]  住在家裡
[00:06:05.000 --> 00:06:08.000]  就污染了他們的不乾淨
[00:06:08.000 --> 00:06:10.000]  所以彼得在第十章
[00:06:10.000 --> 00:06:11.000]  他來到家裡的時候
[00:06:11.000 --> 00:06:13.000]  講到他自己的經驗
[00:06:13.000 --> 00:06:14.000]  這個掙扎
[00:06:14.000 --> 00:06:15.000]  這個傳統
[00:06:15.000 --> 00:06:16.000]  他說你們知道
[00:06:16.000 --> 00:06:18.000]  猶太人和別國的人
[00:06:18.000 --> 00:06:20.000]  親近來往
[00:06:20.000 --> 00:06:24.000]  本是不合禮的
[00:06:24.000 --> 00:06:26.000]  不合風俗的
[00:06:26.000 --> 00:06:27.000]  不合這個禮
[00:06:27.000 --> 00:06:28.000]  不是風俗的
[00:06:28.000 --> 00:06:30.000]  我一向都沒有和其他人吃飯
[00:06:30.000 --> 00:06:31.000]  這些人吃飯
[00:06:31.000 --> 00:06:32.000]  都是風俗的
[00:06:32.000 --> 00:06:35.000]  當時有個很強的傳統
[00:06:35.000 --> 00:06:37.000]  就是重視國禮和猶太人的傳統
[00:06:37.000 --> 00:06:40.000]  和輕看外邦人的態度
[00:06:40.000 --> 00:06:41.000]  結果這件事
[00:06:41.000 --> 00:06:44.000]  就大大破壞了福音的發展
[00:06:44.000 --> 00:06:46.000]  到了路加坊第六章第七節為例
[00:06:46.000 --> 00:06:48.000]  耶穌時代都面對這個題目
[00:06:48.000 --> 00:06:51.000]  當時耶穌到處去醫治
[00:06:51.000 --> 00:06:53.000]  講鬼、醫病
[00:06:53.000 --> 00:06:54.000]  但是那些人就不太關心
[00:06:54.000 --> 00:06:56.000]  耶穌幫了多少人
[00:06:56.000 --> 00:06:57.000]  就問一個問題
[00:06:57.000 --> 00:07:00.000]  耶穌在安息日有沒有做事
[00:07:00.000 --> 00:07:03.000]  就好像我以前在美國留學的時候
[00:07:03.000 --> 00:07:05.000]  有一個群體很重視安息日
[00:07:05.000 --> 00:07:07.000]  在古舊的時代
[00:07:07.000 --> 00:07:09.000]  不准星期日做事
[00:07:09.000 --> 00:07:10.000]  很嚴的
[00:07:10.000 --> 00:07:12.000]  後來有汽車時代
[00:07:12.000 --> 00:07:13.000]  有人開車
[00:07:13.000 --> 00:07:15.000]  星期日不准修理汽車
[00:07:15.000 --> 00:07:16.000]  你修理汽車
[00:07:16.000 --> 00:07:18.000]  星期六、星期五、星期日不行
[00:07:18.000 --> 00:07:19.000]  有些人開車回教會
[00:07:19.000 --> 00:07:20.000]  突然間壞了車
[00:07:20.000 --> 00:07:21.000]  停在路邊
[00:07:21.000 --> 00:07:23.000]  那修不修理你的車呢
[00:07:23.000 --> 00:07:25.000]  修理你的車就做事了
[00:07:25.000 --> 00:07:26.000]  但是不修理你的車
[00:07:26.000 --> 00:07:27.000]  不知道怎麼回家
[00:07:27.000 --> 00:07:28.000]  又不知道怎麼回教堂
[00:07:28.000 --> 00:07:31.000]  那時候條例很死的時候
[00:07:31.000 --> 00:07:34.000]  可能連走路都走不到
[00:07:34.000 --> 00:07:37.000]  耶穌的時代就面對這個同樣的問題
[00:07:37.000 --> 00:07:39.000]  所謂教會都是這樣
[00:07:39.000 --> 00:07:41.000]  所以耶穌就在路加坊第六章第九節
[00:07:41.000 --> 00:07:42.000]  問一個問題
[00:07:42.000 --> 00:07:43.000]  我問你們
[00:07:43.000 --> 00:07:45.000]  在安息日行善行惡
[00:07:45.000 --> 00:07:46.000]  救命害命
[00:07:46.000 --> 00:07:48.000]  那樣是可以的呢
[00:07:48.000 --> 00:07:49.000]  耶穌說
[00:07:49.000 --> 00:07:51.000]  關鍵不是這些規則
[00:07:51.000 --> 00:07:52.000]  這些規則是幫人去行善
[00:07:52.000 --> 00:07:54.000]  更重要的原則是行善
[00:07:54.000 --> 00:07:56.000]  但是人們只是看著規矩
[00:07:56.000 --> 00:07:58.000]  不是看著最終的目的
[00:07:58.000 --> 00:08:00.000]  所以耶穌就責備當時的猶太人
[00:08:00.000 --> 00:08:02.000]  馬太福音十五章第三節說
[00:08:02.000 --> 00:08:04.000]  你們為什麼要因著你們的遺傳
[00:08:04.000 --> 00:08:06.000]  犯神的誡命呢
[00:08:06.000 --> 00:08:09.000]  相關耶穌一個很出名的提醒
[00:08:09.000 --> 00:08:11.000]  就是馬太福音第23章23節
[00:08:11.000 --> 00:08:12.000]  一起讀
[00:08:12.000 --> 00:08:15.000]  你們這假冒為善的民事
[00:08:15.000 --> 00:08:17.000]  和法理錯人有和了
[00:08:17.000 --> 00:08:20.000]  那律法上更重的是
[00:08:20.000 --> 00:08:24.000]  就是公義憐憫信實反倒不行了
[00:08:24.000 --> 00:08:27.000]  這更重的是你們當行的
[00:08:27.000 --> 00:08:29.000]  那也是不可不行的
[00:08:29.000 --> 00:08:31.000]  所以很多弟子會經歷過
[00:08:31.000 --> 00:08:33.000]  如果你想發展一個新的工作
[00:08:33.000 --> 00:08:36.000]  往往很多這些規矩的雜音很大
[00:08:36.000 --> 00:08:39.000]  有時候難了應該做的事情
[00:08:39.000 --> 00:08:41.000]  特別是教會歷代裡面都面對壁壩
[00:08:41.000 --> 00:08:43.000]  面對很多張力
[00:08:43.000 --> 00:08:44.000]  但往往這些張力
[00:08:44.000 --> 00:08:45.000]  壁壩裡面最大的困擾
[00:08:45.000 --> 00:08:47.000]  就是內部的紛爭
[00:08:47.000 --> 00:08:49.000]  最近在浙江遺禮
[00:08:49.000 --> 00:08:54.000]  浙江遺禮有很多拆建的問題
[00:08:54.000 --> 00:08:55.000]  其中一個拆建問題
[00:08:55.000 --> 00:08:59.000]  他們用一個三改一拆的道理
[00:08:59.000 --> 00:09:00.000]  用一個拆建理由
[00:09:00.000 --> 00:09:03.000]  將很多的十字架和教堂拆了
[00:09:03.000 --> 00:09:06.000]  就算十字架按張氣建都拆了
[00:09:06.000 --> 00:09:07.000]  其中一個觀念就是
[00:09:07.000 --> 00:09:10.000]  不想到處宣傳教
[00:09:10.000 --> 00:09:13.000]  特別是馬路邊的教堂拆了十字架
[00:09:13.000 --> 00:09:14.000]  所以這個運動裡面
[00:09:14.000 --> 00:09:17.000]  到現在拆了六十多個教堂和十字架
[00:09:17.000 --> 00:09:18.000]  很多的運動
[00:09:18.000 --> 00:09:21.000]  有些被拆了十字架的教堂
[00:09:21.000 --> 00:09:25.000]  網民就有些有趣的說話去表達
[00:09:25.000 --> 00:09:29.000]  頂部拆了有些形成了光頭教堂
[00:09:29.000 --> 00:09:32.000]  右邊那裡有一個教堂拆了之後
[00:09:32.000 --> 00:09:33.000]  包了一個頂部
[00:09:33.000 --> 00:09:35.000]  它叫蒙面教堂
[00:09:35.000 --> 00:09:38.000]  另一個十字架教堂
[00:09:38.000 --> 00:09:39.000]  它是路邊的
[00:09:39.000 --> 00:09:40.000]  公路看到的
[00:09:40.000 --> 00:09:41.000]  本來紅色的十字架
[00:09:41.000 --> 00:09:43.000]  很遠就看到十字架
[00:09:43.000 --> 00:09:45.000]  他們不喜歡有人宣傳教
[00:09:45.000 --> 00:09:47.000]  所以就將教堂拆了
[00:09:47.000 --> 00:09:49.000]  擺在牆邊
[00:09:49.000 --> 00:09:51.000]  有些人叫面壁教堂
[00:09:51.000 --> 00:09:54.000]  最大的事情就是在四月二十八日
[00:09:54.000 --> 00:09:56.000]  溫州有一個叫三江教堂
[00:09:56.000 --> 00:09:59.000]  用了三千萬建的
[00:09:59.000 --> 00:10:01.000]  建的時候當地政府說
[00:10:01.000 --> 00:10:06.000]  很好的整個縣裡面的樣板工程
[00:10:06.000 --> 00:10:09.000]  提供我們整個縣的素質
[00:10:09.000 --> 00:10:11.000]  到運動來的時候
[00:10:11.000 --> 00:10:14.000]  省政府說這是千堅要拆
[00:10:14.000 --> 00:10:16.000]  結果他們長期祈禱
[00:10:16.000 --> 00:10:18.000]  最後就遣散他們
[00:10:18.000 --> 00:10:20.000]  最後一日之內就拆了
[00:10:20.000 --> 00:10:23.000]  當時溫州稱為教難日
[00:10:23.000 --> 00:10:26.000]  有些教堂他說沒有登記
[00:10:26.000 --> 00:10:28.000]  就改名叫文化禮堂
[00:10:28.000 --> 00:10:32.000]  最近一波去到要拆的大教堂
[00:10:32.000 --> 00:10:35.000]  就是寧波一個叫聖愛堂
[00:10:35.000 --> 00:10:37.000]  一個十層高的教堂可能被拆
[00:10:37.000 --> 00:10:39.000]  很多人都關注這個風波
[00:10:39.000 --> 00:10:42.000]  究竟中國宗教政策有沒有改變
[00:10:42.000 --> 00:10:47.000]  或者現在新的政權有沒有路線的改變
[00:10:47.000 --> 00:10:49.000]  當時在風雲裡面
[00:10:49.000 --> 00:10:53.000]  基層教會和三次教會很同心
[00:10:53.000 --> 00:10:55.000]  一起祈禱一起守望
[00:10:55.000 --> 00:10:58.000]  但是很多歷史都是一風波期間
[00:10:58.000 --> 00:10:59.000]  或者之後一段時間
[00:10:59.000 --> 00:11:01.000]  其中一個問題就是分裂
[00:11:01.000 --> 00:11:04.000]  有些人就說政府很強勢
[00:11:04.000 --> 00:11:05.000]  我們要寫信
[00:11:05.000 --> 00:11:07.000]  我們要示威
[00:11:07.000 --> 00:11:09.000]  要抗爭
[00:11:09.000 --> 00:11:11.000]  有些人就說算了
[00:11:11.000 --> 00:11:13.000]  這麼強勢政府吞了它
[00:11:13.000 --> 00:11:15.000]  吞了它的那一批
[00:11:15.000 --> 00:11:17.000]  和有抗爭的那一批
[00:11:17.000 --> 00:11:19.000]  就會分散
[00:11:19.000 --> 00:11:21.000]  很多時候在社會運動裡面
[00:11:21.000 --> 00:11:22.000]  有很多故事
[00:11:22.000 --> 00:11:24.000]  教會內部都有分散
[00:11:24.000 --> 00:11:25.000]  社會都有分散
[00:11:25.000 --> 00:11:27.000]  香港面對前路如何走
[00:11:27.000 --> 00:11:28.000]  有很多的分散
[00:11:28.000 --> 00:11:30.000]  最近有一個拉布的故事
[00:11:30.000 --> 00:11:32.000]  特首去到立法局
[00:11:32.000 --> 00:11:33.000]  拉布
[00:11:33.000 --> 00:11:34.000]  有些人就覺得
[00:11:34.000 --> 00:11:35.000]  這些特首不好
[00:11:35.000 --> 00:11:37.000]  所以任何人踩在台上
[00:11:37.000 --> 00:11:38.000]  我都贊成
[00:11:38.000 --> 00:11:39.000]  有些人覺得這樣拉布
[00:11:39.000 --> 00:11:41.000]  香港就什麼都做不到
[00:11:41.000 --> 00:11:43.000]  結果就很厭惡香港的發展
[00:11:43.000 --> 00:11:45.000]  我其實就不喜歡看這些新聞
[00:11:45.000 --> 00:11:47.000]  很悶的新聞
[00:11:47.000 --> 00:11:48.000]  但是發覺香港
[00:11:48.000 --> 00:11:49.000]  你不悶
[00:11:49.000 --> 00:11:50.000]  悶也好
[00:11:50.000 --> 00:11:51.000]  要繼續看下去
[00:11:51.000 --> 00:11:52.000]  因為這些故事都在發展
[00:11:52.000 --> 00:11:53.000]  最近六月開始
[00:11:53.000 --> 00:11:55.000]  又有講到佔中的討論
[00:11:55.000 --> 00:11:57.000]  等等的題目
[00:11:57.000 --> 00:11:59.000]  都是香港社會慢慢被迫
[00:11:59.000 --> 00:12:01.000]  這個政治的變化
[00:12:01.000 --> 00:12:02.000]  中港的融合
[00:12:02.000 --> 00:12:03.000]  這些紛爭
[00:12:03.000 --> 00:12:05.000]  來到社會很多的階層
[00:12:05.000 --> 00:12:07.000]  也可能會來到教會
[00:12:07.000 --> 00:12:09.000]  用天主教為例
[00:12:09.000 --> 00:12:11.000]  以前的陳日君
[00:12:11.000 --> 00:12:14.000]  就贊成佔中
[00:12:14.000 --> 00:12:16.000]  接著有一個牧師
[00:12:16.000 --> 00:12:19.000]  管神父就反對
[00:12:19.000 --> 00:12:24.000]  管神父和聖公會就反對
[00:12:24.000 --> 00:12:26.000]  後來就坐在一起
[00:12:26.000 --> 00:12:28.000]  談這些題目
[00:12:28.000 --> 00:12:30.000]  所以很多的討論
[00:12:30.000 --> 00:12:32.000]  很多的爭戰
[00:12:32.000 --> 00:12:34.000]  所以歷代裏面
[00:12:34.000 --> 00:12:35.000]  很多的爭戰
[00:12:35.000 --> 00:12:36.000]  很多的討論裏面
[00:12:36.000 --> 00:12:39.000]  有時連教會裏面
[00:12:39.000 --> 00:12:40.000]  都為了這些事情
[00:12:40.000 --> 00:12:41.000]  有爭戰
[00:12:41.000 --> 00:12:42.000]  有紛爭
[00:12:42.000 --> 00:12:44.000]  所以聖經裏面提醒
[00:12:44.000 --> 00:12:46.000]  往往在時代裏面
[00:12:46.000 --> 00:12:47.000]  變化裏面
[00:12:47.000 --> 00:12:49.000]  在內部有矛盾
[00:12:49.000 --> 00:12:51.000]  有重重的規矩
[00:12:51.000 --> 00:12:54.000]  我們如何面對這些事情
[00:12:54.000 --> 00:12:56.000]  是值得我們留意
[00:12:56.000 --> 00:12:57.000]  要謹慎
[00:12:57.000 --> 00:12:59.000]  所以我們如何能夠
[00:12:59.000 --> 00:13:00.000]  有見證
[00:13:00.000 --> 00:13:01.000]  合情合理
[00:13:01.000 --> 00:13:02.000]  有理有據
[00:13:02.000 --> 00:13:06.000]  堅定依靠神的立場
[00:13:06.000 --> 00:13:09.000]  當我們面對內外很多的爭戰的時候
[00:13:09.000 --> 00:13:10.000]  我們參與的人
[00:13:10.000 --> 00:13:13.000]  是否有光明磊落的心靈
[00:13:13.000 --> 00:13:14.000]  回看彼得來說
[00:13:14.000 --> 00:13:16.000]  他面對內部爭戰的時候
[00:13:16.000 --> 00:13:17.000]  他沒有發脾氣
[00:13:17.000 --> 00:13:19.000]  他沒有任性
[00:13:19.000 --> 00:13:21.000]  反而他能夠和人溝通
[00:13:21.000 --> 00:13:24.000]  能夠建造一個很美好的名聲
[00:13:24.000 --> 00:13:26.000]  能夠處理這個問題
[00:13:26.000 --> 00:13:27.000]  其中很喜歡的就是
[00:13:27.000 --> 00:13:29.000]  聖經第十一章第四節
[00:13:29.000 --> 00:13:31.000]  找到一齊讀
[00:13:31.000 --> 00:13:33.000]  彼得就開口
[00:13:33.000 --> 00:13:37.000]  把這事挨刺給他們講解說
[00:13:37.000 --> 00:13:40.000]  彼得是耶穌的大使徒
[00:13:40.000 --> 00:13:43.000]  曾經帶領很多人信耶穌
[00:13:43.000 --> 00:13:45.000]  甚至批評他那群
[00:13:45.000 --> 00:13:47.000]  奉國禮派的教徒
[00:13:47.000 --> 00:13:48.000]  可能帶領他們信耶穌
[00:13:48.000 --> 00:13:50.000]  或者施浸也不奇怪
[00:13:50.000 --> 00:13:51.000]  聖經記載
[00:13:51.000 --> 00:13:54.000]  當這群人去質詢彼得的時候
[00:13:54.000 --> 00:13:55.000]  很嚴厲
[00:13:55.000 --> 00:13:57.000]  很多問責的時候
[00:13:57.000 --> 00:14:00.000]  彼得沒有和他們衝突
[00:14:00.000 --> 00:14:03.000]  反而很耐心地講述這個故事
[00:14:03.000 --> 00:14:05.000]  讓他們明白神的作為
[00:14:05.000 --> 00:14:07.000]  接著另一個很相關的經文
[00:14:07.000 --> 00:14:08.000]  十一章十二節
[00:14:08.000 --> 00:14:09.000]  一起讀
[00:14:09.000 --> 00:14:12.000]  聖靈吩咐我和他們同去
[00:14:12.000 --> 00:14:13.000]  不要疑說
[00:14:13.000 --> 00:14:15.000]  同著我去的
[00:14:15.000 --> 00:14:17.000]  還有這六位弟兄
[00:14:17.000 --> 00:14:19.000]  我們都進了那人的家
[00:14:19.000 --> 00:14:22.000]  所以聖經裡面提醒
[00:14:22.000 --> 00:14:25.000]  他自己有聖靈感動
[00:14:25.000 --> 00:14:28.000]  他和六位弟兄一起到戈尼爾家
[00:14:28.000 --> 00:14:30.000]  一起看著聖靈的工作
[00:14:30.000 --> 00:14:32.000]  聖經裡面有一個很重要的提醒
[00:14:32.000 --> 00:14:35.000]  有機會是參與帶領服侍的人
[00:14:35.000 --> 00:14:36.000]  我們不只是說
[00:14:36.000 --> 00:14:37.000]  我自己有聖靈感動
[00:14:37.000 --> 00:14:38.000]  你聽我吧
[00:14:38.000 --> 00:14:39.000]  你說有聖靈感動
[00:14:39.000 --> 00:14:41.000]  我看不到你有聖靈感動
[00:14:41.000 --> 00:14:43.000]  但如果能夠將這個感動
[00:14:43.000 --> 00:14:44.000]  多人領解
[00:14:44.000 --> 00:14:46.000]  多人經歷的時候
[00:14:46.000 --> 00:14:48.000]  大家就有同心
[00:14:48.000 --> 00:14:50.000]  所以聖經裡面很奇妙
[00:14:50.000 --> 00:14:51.000]  當聖人帶領彼得去
[00:14:51.000 --> 00:14:52.000]  經歷這個突破的時候
[00:14:52.000 --> 00:14:54.000]  不止讓彼得去
[00:14:54.000 --> 00:14:56.000]  還有六位弟兄一起去
[00:14:56.000 --> 00:14:57.000]  六個弟兄
[00:14:57.000 --> 00:14:58.000]  再加上彼得
[00:14:58.000 --> 00:14:59.000]  有多少人
[00:14:59.000 --> 00:15:01.000]  七個
[00:15:01.000 --> 00:15:03.000]  一個很足夠的數字
[00:15:03.000 --> 00:15:05.000]  去見證神的工作
[00:15:05.000 --> 00:15:07.000]  所以在彼得處理
[00:15:07.000 --> 00:15:09.000]  這個內部的爭戰的時候
[00:15:09.000 --> 00:15:11.000]  彼得有很大的恩典給神
[00:15:11.000 --> 00:15:14.000]  第一,他心平氣和
