
[00:00:00.000 --> 00:00:01.260]  (主持人:請主妹平安)
[00:01:35.500 --> 00:01:37.800]  (主持人:讓主你帶領我們保守我們)
[00:01:37.800 --> 00:01:39.000]  (主持人:求主我們有信心)
[00:01:39.000 --> 00:01:40.900]  (主持人:依靠著我們的主耶穌基督)
[00:01:40.900 --> 00:01:43.000]  (主持人:求主你帶領我們今天以下的時間)
[00:01:43.000 --> 00:01:45.500]  (主持人:讓你的話語成為我們的幫助)
[00:01:45.500 --> 00:01:47.200]  (主持人:我們同心的祈禱)
[00:01:47.200 --> 00:01:50.500]  (主持人:是奉靠主耶穌基督得勝的名球)
[00:01:50.500 --> 00:01:51.500]  (主持人:Amen)
[00:01:54.000 --> 00:02:02.000]  When I am down and oh my soul so weary
[00:02:02.000 --> 00:02:09.000]  When trials both come and my heart burdened be
[00:02:09.000 --> 00:02:17.000]  Then I am still and lay here in the silence
[00:02:17.000 --> 00:02:24.000]  Until you come and sit out wide with me
[00:02:24.000 --> 00:02:32.000]  You raise me up so I can stand on mountains
[00:02:32.000 --> 00:02:40.000]  You raise me up to walk on stormy seas
[00:02:40.000 --> 00:02:42.000]  當我失落的時候
[00:02:42.000 --> 00:02:47.000]  Oh 我的靈魂感到多麼疲倦
[00:02:47.000 --> 00:02:48.000]  當有困難時
[00:02:48.000 --> 00:02:51.000]  我的心會負著重擔
[00:02:51.000 --> 00:02:55.000]  然後我會在寂靜中等待
[00:02:55.000 --> 00:02:57.000]  直到你的到來
[00:02:57.000 --> 00:02:59.000]  並與我小座片刻
[00:02:59.000 --> 00:03:01.000]  你鼓舞了我
[00:03:01.000 --> 00:03:04.000]  所以我能站在群山頂端
[00:03:04.000 --> 00:03:06.000]  你鼓舞了我
[00:03:06.000 --> 00:03:09.000]  讓我能走過狂風暴雨的海
[00:03:09.000 --> 00:03:11.000]  當我失落的時候
[00:03:11.000 --> 00:03:15.000]  Oh 我的靈魂感到多麼疲倦
[00:03:15.000 --> 00:03:16.000]  當有困難時
[00:03:16.000 --> 00:03:19.000]  我的心會負著重擔
[00:03:19.000 --> 00:03:21.000]  然後我會在寂靜中等待
[00:03:21.000 --> 00:03:23.000]  直到你的到來
[00:03:23.000 --> 00:03:25.000]  並與我小座片刻
[00:03:25.000 --> 00:03:27.000]  你鼓舞了我
[00:03:27.000 --> 00:03:30.000]  我能站在群山頂端
[00:03:30.000 --> 00:03:31.000]  你鼓舞了我
[00:03:31.000 --> 00:03:35.000]  讓我能走過狂風暴雨的海
[00:03:35.000 --> 00:03:38.000]  這首歌是出自聖經的典故
[00:03:38.000 --> 00:03:41.000]  這首歌是出自聖經的典故
[00:03:41.000 --> 00:03:43.000]  今天我們所讀的經文
[00:03:43.000 --> 00:03:45.000]  今天我們所讀的經文
[00:03:45.000 --> 00:03:47.000]  馬達福音十四章二十九節
[00:03:47.000 --> 00:03:50.000]  馬達福音十四章二十九節
[00:03:50.000 --> 00:03:52.000]  耶穌鼓勵彼得
[00:03:52.000 --> 00:03:54.000]  耶穌鼓勵彼得
[00:03:54.000 --> 00:03:57.000]  彼得就是憑著耶穌的鼓勵
[00:03:57.000 --> 00:03:59.000]  彼得憑著耶穌的鼓勵
[00:03:59.000 --> 00:04:01.000]  走在水面上
[00:04:01.000 --> 00:04:03.000]  走在水面上
[00:04:03.000 --> 00:04:05.000]  這首歌是一位朋友
[00:04:05.000 --> 00:04:07.000]  這首歌是一位朋友
[00:04:07.000 --> 00:04:09.000]  在一月的時候
[00:04:09.000 --> 00:04:10.000]  在一月的時候
[00:04:10.000 --> 00:04:14.000]  在巴黎有恐襲的發生
[00:04:14.000 --> 00:04:16.000]  在巴黎遇到恐襲的時候
[00:04:16.000 --> 00:04:17.000]  在巴黎遇到恐襲的時候
[00:04:17.000 --> 00:04:18.000]  有很多人死了
[00:04:18.000 --> 00:04:20.000]  有很多人死了
[00:04:20.000 --> 00:04:22.000]  在電視上見到有一個警察
[00:04:22.000 --> 00:04:24.000]  在電視上見到有一個警察
[00:04:24.000 --> 00:04:26.000]  已經被一個恐怖分子打中一槍
[00:04:26.000 --> 00:04:27.000]  已經被一個恐怖分子打中一槍
[00:04:27.000 --> 00:04:28.000]  已經被一個恐怖分子打中一槍
[00:04:28.000 --> 00:04:29.000]  已經被一個恐怖分子打中一槍
[00:04:29.000 --> 00:04:30.000]  已經被一個恐怖分子打中一槍
[00:04:30.000 --> 00:04:31.000]  很痛苦的在地上
[00:04:31.000 --> 00:04:32.000]  很痛苦的在地上
[00:04:32.000 --> 00:04:33.000]  很痛苦的躺在地上
[00:04:33.000 --> 00:04:34.000]  我見到一個恐怖分子
[00:04:34.000 --> 00:04:35.000]  我見到一個恐怖分子
[00:04:35.000 --> 00:04:36.000]  過去還補了一槍
[00:04:36.000 --> 00:04:37.000]  過去還補了一槍
[00:04:37.000 --> 00:04:38.000]  過去還補了一槍
[00:04:38.000 --> 00:04:39.000]  本身是無仇無怨的
[00:04:39.000 --> 00:04:40.000]  本身是無仇無怨的
[00:04:40.000 --> 00:04:41.000]  本身是無仇無怨的
[00:04:41.000 --> 00:04:42.000]  在無仇無怨的情況下
[00:04:42.000 --> 00:04:43.000]  在無仇無怨的情況下
[00:04:43.000 --> 00:04:44.000]  將他殺死了
[00:04:44.000 --> 00:04:45.000]  將他殺死了
[00:04:45.000 --> 00:04:46.000]  將他殺死了
[00:04:46.000 --> 00:04:47.000]  有時在這樣的環境裏
[00:04:47.000 --> 00:04:48.000]  有時在這樣的環境裏
[00:04:48.000 --> 00:04:49.000]  有時在這樣的環境裏
[00:04:49.000 --> 00:04:50.000]  有人很傷感
[00:04:50.000 --> 00:04:51.000]  有人很傷感
[00:04:51.000 --> 00:04:52.000]  有人很傷感
[00:04:52.000 --> 00:04:53.000]  但傷感之餘
[00:04:53.000 --> 00:04:54.000]  但傷感之餘
[00:04:54.000 --> 00:04:55.000]  但傷感之餘
[00:04:55.000 --> 00:04:56.000]  我們人都是要繼續的生活
[00:04:56.000 --> 00:04:57.000]  我們人都是要繼續的生活
[00:04:57.000 --> 00:04:58.000]  我們人都是要繼續的生活
[00:04:58.000 --> 00:04:59.000]  我的朋友就用他的手機
[00:04:59.000 --> 00:05:06.000]  我的朋友就用他的手機
[00:05:06.000 --> 00:05:07.000]  就用這首歌去鼓勵其他人
[00:05:07.000 --> 00:05:08.000]  就用這首歌去鼓勵其他人
[00:05:08.000 --> 00:05:09.000]  就用這首歌去鼓勵其他人
[00:05:09.000 --> 00:05:10.000]  讓我們無需懼怕
[00:05:10.000 --> 00:05:11.000]  讓我們無需懼怕
[00:05:11.000 --> 00:05:12.000]  讓我們無需懼怕
[00:05:12.000 --> 00:05:13.000]  因為這恐怖的事情
[00:05:13.000 --> 00:05:14.000]  因為這恐怖的事情
[00:05:14.000 --> 00:05:15.000]  因為這恐怖的事情
[00:05:15.000 --> 00:05:16.000]  旺到有機會發生在我們身邊
[00:05:16.000 --> 00:05:17.000]  旺到有機會發生在我們身邊
[00:05:17.000 --> 00:05:18.000]  旺到有機會發生在我們身邊
[00:05:18.000 --> 00:05:19.000]  旺到有機會發生在我們身邊
[00:05:19.000 --> 00:05:20.000]  旺到有機會發生在我們身邊
[00:05:20.000 --> 00:05:21.000]  旺到有機會發生在我們身邊
[00:05:21.000 --> 00:05:22.000]  旺到有機會發生在我們身邊
[00:05:22.000 --> 00:05:23.000]  剛過去那一周
[00:05:23.000 --> 00:05:24.000]  剛過去那一周
[00:05:24.000 --> 00:05:25.000]  剛過去那一周
[00:05:25.000 --> 00:05:29.000]  在德里斯有恐怖襲擊
[00:05:29.000 --> 00:05:30.000]  在德里斯有恐怖襲擊
[00:05:30.000 --> 00:05:31.000]  在一個旅遊的聖地
[00:05:31.000 --> 00:05:32.000]  在一個旅遊的聖地
[00:05:32.000 --> 00:05:33.000]  在一個旅遊的聖地
[00:05:33.000 --> 00:05:34.000]  在一個旅遊的聖地
[00:05:34.000 --> 00:05:35.000]  在一個旅遊的聖地
[00:05:35.000 --> 00:05:36.000]  在一個旅遊的聖地
[00:05:36.000 --> 00:05:37.000]  在一個旅遊的聖地
[00:05:37.000 --> 00:05:38.000]  在一個旅遊的聖地
[00:05:38.000 --> 00:05:39.000]  在一個旅遊的聖地
[00:05:39.000 --> 00:05:40.000]  在一個旅遊的聖地
[00:05:40.000 --> 00:05:41.000]  在一個旅遊的聖地
[00:05:41.000 --> 00:05:42.000]  在一個旅遊的聖地
[00:05:42.000 --> 00:05:43.000]  在一個旅遊的聖地
[00:05:43.000 --> 00:05:44.000]  在一個旅遊的聖地
[00:05:44.000 --> 00:05:45.000]  在一個旅遊的聖地
[00:05:45.000 --> 00:05:46.000]  在一個旅遊的聖地
[00:05:46.000 --> 00:05:47.000]  在一個旅遊的聖地
[00:05:47.000 --> 00:06:00.000]  在一個旅遊的聖地
[00:06:00.000 --> 00:06:01.000]  在一個旅遊的聖地
[00:06:01.000 --> 00:06:02.000]  在一個旅遊的聖地
[00:06:02.000 --> 00:06:03.000]  在一個旅遊的聖地
[00:06:03.000 --> 00:06:04.000]  在一個旅遊的聖地
[00:06:04.000 --> 00:06:05.000]  在一個旅遊的聖地
[00:06:05.000 --> 00:06:06.000]  在一個旅遊的聖地
[00:06:06.000 --> 00:06:07.000]  在一個旅遊的聖地
[00:06:07.000 --> 00:06:08.000]  在一個旅遊的聖地
[00:06:08.000 --> 00:06:09.000]  在一個旅遊的聖地
[00:06:09.000 --> 00:06:10.000]  在一個旅遊的聖地
[00:06:10.000 --> 00:06:11.000]  在一個旅遊的聖地
[00:06:11.000 --> 00:06:12.000]  在一個旅遊的聖地
[00:06:12.000 --> 00:06:13.000]  在一個旅遊的聖地
[00:06:13.000 --> 00:06:14.000]  在一個旅遊的聖地
[00:06:14.000 --> 00:06:15.000]  在一個旅遊的聖地
[00:06:15.000 --> 00:06:16.000]  在一個旅遊的聖地
[00:06:16.000 --> 00:06:17.000]  在一個旅遊的聖地
[00:06:17.000 --> 00:06:18.000]  在一個旅遊的聖地
[00:06:18.000 --> 00:06:19.000]  在一個旅遊的聖地
[00:06:19.000 --> 00:06:20.000]  在一個旅遊的聖地
[00:06:20.000 --> 00:06:21.000]  在一個旅遊的聖地
[00:06:21.000 --> 00:06:22.000]  在一個旅遊的聖地
[00:06:22.000 --> 00:06:23.000]  在一個旅遊的聖地
[00:06:23.000 --> 00:06:24.000]  在一個旅遊的聖地
[00:06:24.000 --> 00:06:25.000]  在一個旅遊的聖地
[00:06:25.000 --> 00:06:26.000]  在一個旅遊的聖地
[00:06:26.000 --> 00:06:27.000]  在一個旅遊的聖地
[00:06:27.000 --> 00:06:28.000]  在一個旅遊的聖地
[00:06:28.000 --> 00:06:29.000]  在一個旅遊的聖地
[00:06:29.000 --> 00:06:30.000]  在一個旅遊的聖地
[00:06:30.000 --> 00:06:31.000]  在一個旅遊的聖地
[00:06:31.000 --> 00:06:32.000]  在一個旅遊的聖地
[00:06:32.000 --> 00:06:33.000]  在一個旅遊的聖地
[00:06:33.000 --> 00:06:34.000]  在一個旅遊的聖地
[00:06:34.000 --> 00:06:35.000]  在一個旅遊的聖地
[00:06:35.000 --> 00:06:47.000]  在一個旅遊的聖地
[00:06:47.000 --> 00:06:48.000]  在一個旅遊的聖地
[00:06:48.000 --> 00:06:49.000]  在一個旅遊的聖地
[00:06:49.000 --> 00:06:50.000]  在一個旅遊的聖地
[00:06:50.000 --> 00:06:51.000]  在一個旅遊的聖地
[00:06:51.000 --> 00:06:52.000]  在一個旅遊的聖地
[00:06:52.000 --> 00:06:53.000]  在一個旅遊的聖地
[00:06:53.000 --> 00:06:54.000]  在一個旅遊的聖地
[00:06:54.000 --> 00:06:55.000]  在一個旅遊的聖地
[00:06:55.000 --> 00:06:56.000]  在一個旅遊的聖地
[00:06:56.000 --> 00:06:57.000]  在一個旅遊的聖地
[00:06:57.000 --> 00:06:58.000]  在一個旅遊的聖地
[00:06:58.000 --> 00:06:59.000]  在一個旅遊的聖地
[00:06:59.000 --> 00:07:00.000]  在一個旅遊的聖地
[00:07:00.000 --> 00:07:01.000]  在一個旅遊的聖地
[00:07:01.000 --> 00:07:02.000]  在一個旅遊的聖地
[00:07:02.000 --> 00:07:03.000]  在一個旅遊的聖地
[00:07:03.000 --> 00:07:04.000]  在一個旅遊的聖地
[00:07:04.000 --> 00:07:05.000]  在一個旅遊的聖地
[00:07:05.000 --> 00:07:06.000]  在一個旅遊的聖地
[00:07:06.000 --> 00:07:07.000]  在一個旅遊的聖地
[00:07:07.000 --> 00:07:08.000]  在一個旅遊的聖地
[00:07:08.000 --> 00:07:09.000]  在一個旅遊的聖地
[00:07:09.000 --> 00:07:10.000]  在一個旅遊的聖地
[00:07:10.000 --> 00:07:11.000]  在一個旅遊的聖地
[00:07:11.000 --> 00:07:12.000]  在一個旅遊的聖地
[00:07:12.000 --> 00:07:13.000]  在一個旅遊的聖地
[00:07:13.000 --> 00:07:14.000]  在一個旅遊的聖地
[00:07:14.000 --> 00:07:15.000]  在一個旅遊的聖地
[00:07:15.000 --> 00:07:16.000]  在一個旅遊的聖地
[00:07:16.000 --> 00:07:17.000]  在一個旅遊的聖地
[00:07:17.000 --> 00:07:18.000]  在一個旅遊的聖地
[00:07:18.000 --> 00:07:19.000]  在一個旅遊的聖地
[00:07:19.000 --> 00:07:20.000]  在一個旅遊的聖地
[00:07:20.000 --> 00:07:21.000]  在一個旅遊的聖地
[00:07:21.000 --> 00:07:22.000]  在一個旅遊的聖地
[00:07:22.000 --> 00:07:23.000]  在一個旅遊的聖地
[00:07:23.000 --> 00:07:24.000]  在一個旅遊的聖地
[00:07:34.000 --> 00:07:35.000]  在一個旅遊的聖地
[00:07:35.000 --> 00:07:36.000]  在一個旅遊的聖地
[00:07:36.000 --> 00:07:37.000]  在一個旅遊的聖地
[00:07:37.000 --> 00:07:38.000]  在一個旅遊的聖地
[00:07:38.000 --> 00:07:39.000]  在一個旅遊的聖地
[00:07:39.000 --> 00:07:40.000]  在一個旅遊的聖地
[00:07:40.000 --> 00:07:41.000]  在一個旅遊的聖地
[00:07:41.000 --> 00:07:42.000]  在一個旅遊的聖地
[00:07:42.000 --> 00:07:43.000]  在一個旅遊的聖地
[00:07:43.000 --> 00:07:44.000]  在一個旅遊的聖地
[00:07:44.000 --> 00:07:45.000]  在一個旅遊的聖地
[00:07:45.000 --> 00:07:46.000]  在一個旅遊的聖地
[00:07:46.000 --> 00:07:47.000]  在一個旅遊的聖地
[00:07:47.000 --> 00:07:48.000]  在一個旅遊的聖地
[00:07:48.000 --> 00:07:49.000]  在一個旅遊的聖地
[00:07:49.000 --> 00:07:50.000]  在一個旅遊的聖地
[00:07:50.000 --> 00:07:51.000]  在一個旅遊的聖地
[00:07:51.000 --> 00:07:52.000]  在一個旅遊的聖地
[00:07:52.000 --> 00:07:53.000]  在一個旅遊的聖地
[00:07:53.000 --> 00:07:54.000]  在一個旅遊的聖地
[00:08:05.000 --> 00:08:07.000]  在四福一書裏面
[00:08:07.000 --> 00:08:10.000]  特別是這件事的時候
[00:08:10.000 --> 00:08:12.000]  特別是這件事的時候
[00:08:12.000 --> 00:08:15.000]  是之前發生了另外一件事
[00:08:15.000 --> 00:08:17.000]  是之前發生了另外一件事
[00:08:17.000 --> 00:08:19.000]  就是五餅二魚的神蹟
[00:08:19.000 --> 00:08:22.000]  就是五餅二魚的神蹟
[00:08:22.000 --> 00:08:24.000]  五餅二魚的神蹟
[00:08:24.000 --> 00:08:26.000]  在四福一書裏面都有記載
[00:08:26.000 --> 00:08:27.000]  五餅二魚的神蹟
[00:08:27.000 --> 00:08:29.000]  在四福一書裏面都有記載
[00:08:29.000 --> 00:08:31.000]  是很特別的一個神蹟
[00:08:31.000 --> 00:08:33.000]  是很特別的一個神蹟
[00:08:33.000 --> 00:08:35.000]  當時有很多跟從他的人
[00:08:35.000 --> 00:08:38.000]  當時有很多跟從他的人
[00:08:38.000 --> 00:08:40.000]  見到耶穌行這個神蹟
[00:08:40.000 --> 00:08:42.000]  見到耶穌行這個神蹟
[00:08:42.000 --> 00:08:45.000]  很多人就要更加跟從耶穌
[00:08:45.000 --> 00:08:46.000]  很多人就要更加跟從耶穌
[00:08:46.000 --> 00:08:48.000]  很多人就要更加跟從耶穌
[00:08:48.000 --> 00:08:49.000]  因為每個人都希望
[00:08:49.000 --> 00:08:50.000]  因為每個人都希望
[00:08:50.000 --> 00:08:51.000]  耶穌能夠帶領他們
[00:08:51.000 --> 00:08:53.000]  耶穌能夠帶領他們
[00:08:53.000 --> 00:08:56.000]  去戰勝當時的羅馬帝國
[00:08:56.000 --> 00:08:59.000]  去戰勝當時的羅馬帝國
[00:08:59.000 --> 00:09:00.000]  脫離他們的統治
[00:09:00.000 --> 00:09:02.000]  脫離他們的統治
[00:09:02.000 --> 00:09:04.000]  主耶穌叫他們
[00:09:04.000 --> 00:09:06.000]  主耶穌叫他們
[00:09:06.000 --> 00:09:09.000]  要知道不是單是面對人的勢力
[00:09:09.000 --> 00:09:09.000]  要知道不是單是面對人的勢力
[00:09:09.000 --> 00:09:12.000]  但不光是遇到人的勢力
[00:09:12.000 --> 00:09:13.000]  人要面對
[00:09:13.000 --> 00:09:13.000]  但不光是遇到人的勢力
[00:09:13.000 --> 00:09:14.000]  人要面對
[00:09:14.000 --> 00:09:14.000]  但不光是遇到人的勢力
[00:09:14.000 --> 00:09:15.000]  但不光是遇到人的勢力
[00:09:15.000 --> 00:09:17.000]  在深層裏面其實是人內心的問題
[00:09:17.000 --> 00:09:17.000]  在深層裏面其實是人內心的問題
[00:09:17.000 --> 00:09:19.000]  更深的類型的問題
[00:09:19.000 --> 00:09:19.000]  更深的類型的問題
[00:09:19.000 --> 00:09:22.000]  人在這個世界面對很多的災難
[00:09:22.000 --> 00:09:22.000]  人在這個世界面對很多的災難
[00:09:22.000 --> 00:09:23.000]  人在這個世界面對很多的災難
[00:09:23.000 --> 00:09:24.000]  人在這個世界面對很多的災難
[00:09:24.000 --> 00:09:32.000]  都是因為人的罪而發生的
[00:09:32.000 --> 00:09:34.000]  耶穌要門徒經歷的
[00:09:34.000 --> 00:09:35.000]  耶穌要門徒經歷的
[00:09:35.000 --> 00:09:37.000]  耶穌要門徒經歷的
[00:09:37.000 --> 00:09:39.000]  有兩個很重要的屬靈原則
[00:09:39.000 --> 00:09:39.000]  有兩個很重要的屬靈原則
[00:09:39.000 --> 00:09:41.000]  有兩個很重要的屬靈原則
[00:09:41.000 --> 00:09:42.000]  第一個就是耶穌要他們定睛
[00:09:42.000 --> 00:09:43.000]  第一個就是耶穌要他們定睛
[00:09:43.000 --> 00:09:44.000]  第一個就是耶穌要他們定睛
[00:09:44.000 --> 00:09:45.000]  要看著主耶穌他自己
[00:09:45.000 --> 00:09:45.000]  要看著主耶穌他自己
[00:09:45.000 --> 00:09:46.000]  要看著主耶穌他自己
[00:09:46.000 --> 00:09:47.000]  就要定睛仰望主耶穌自己
[00:09:47.000 --> 00:09:47.000]  就要定睛仰望主耶穌自己
[00:09:47.000 --> 00:09:48.000]  就要定睛仰望主耶穌自己
[00:09:48.000 --> 00:09:48.000]  就要定睛仰望主耶穌自己
[00:09:48.000 --> 00:09:54.000]  當時耶穌行完神蹟之後
[00:09:54.000 --> 00:09:54.000]  當時耶穌行完神蹟之後
[00:09:54.000 --> 00:09:59.000]  門徒還收集了十二男子的餅和食物
[00:09:59.000 --> 00:09:59.000]  門徒還收集了十二男子的餅和食物
[00:09:59.000 --> 00:10:03.000]  門徒還收集了十二男子的餅和食物
[00:10:03.000 --> 00:10:03.000]  門徒還收集了十二男子的餅和食物
[00:10:03.000 --> 00:10:04.000]  門徒還收集了十二男子的餅和食物
[00:10:04.000 --> 00:10:04.000]  門徒還收集了十二男子的餅和食物
[00:10:04.000 --> 00:10:04.000]  門徒還收集了十二男子的餅和食物
[00:10:04.000 --> 00:10:04.000]  門徒還收集了十二男子的餅和食物
[00:10:04.000 --> 00:10:04.000]  門徒還收集了十二男子的餅和食物
[00:10:04.000 --> 00:10:04.000]  門徒還收集了十二男子的餅和食物
[00:10:04.000 --> 00:10:19.000]  門徒還收集了十二男子的餅和食物
[00:10:19.000 --> 00:10:19.000]  門徒還收集了十二男子的餅和食物
[00:10:19.000 --> 00:10:19.000]  門徒還收集了十二男子的餅和食物
[00:10:19.000 --> 00:10:19.000]  門徒還收集了十二男子的餅和食物
[00:10:19.000 --> 00:10:19.000]  門徒還收集了十二男子的餅和食物
[00:10:19.000 --> 00:10:19.000]  門徒還收集了十二男子的餅和食物
[00:10:19.000 --> 00:10:19.000]  門徒還收集了十二男子的餅和食物
[00:10:19.000 --> 00:10:19.000]  門徒還收集了十二男子的餅和食物
[00:10:19.000 --> 00:10:19.000]  門徒還收集了十二男子的餅和食物
[00:10:19.000 --> 00:10:19.000]  門徒還收集了十二男子的餅和食物
[00:10:19.000 --> 00:10:19.000]  門徒還收集了十二男子的餅和食物
[00:10:19.000 --> 00:10:39.000]  門徒還收集了十二男子的餅和食物
[00:10:39.000 --> 00:10:39.000]  門徒還收集了十二男子的餅和食物
[00:10:39.000 --> 00:10:39.000]  門徒還收集了十二男子的餅和食物
[00:10:39.000 --> 00:10:39.000]  門徒還收集了十二男子的餅和食物
[00:10:39.000 --> 00:10:39.000]  門徒還收集了十二男子的餅和食物
[00:10:39.000 --> 00:10:39.000]  門徒還收集了十二男子的餅和食物
[00:10:39.000 --> 00:10:39.000]  門徒還收集了十二男子的餅和食物
[00:10:39.000 --> 00:10:39.000]  門徒還收集了十二男子的餅和食物
[00:10:39.000 --> 00:10:39.000]  門徒還收集了十二男子的餅和食物
[00:10:39.000 --> 00:10:39.000]  門徒還收集了十二男子的餅和食物
[00:10:39.000 --> 00:10:39.000]  門徒還收集了十二男子的餅和食物
[00:10:39.000 --> 00:10:49.000]  門徒還收集了十二男子的餅和食物
[00:10:49.000 --> 00:10:49.000]  門徒還收集了十二男子的餅和食物
[00:10:49.000 --> 00:10:49.000]  門徒還收集了十二男子的餅和食物
[00:10:49.000 --> 00:10:49.000]  門徒還收集了十二男子的餅和食物
[00:10:49.000 --> 00:11:09.000]  門徒還收集了十二男子的餅和食物
[00:11:09.000 --> 00:11:09.000]  門徒還收集了十二男子的餅和食物
[00:11:09.000 --> 00:11:09.000]  門徒還收集了十二男子的餅和食物
[00:11:09.000 --> 00:11:09.000]  門徒還收集了十二男子的餅和食物
[00:11:09.000 --> 00:11:09.000]  門徒還收集了十二男子的餅和食物
[00:11:09.000 --> 00:11:09.000]  門徒還收集了十二男子的餅和食物
[00:11:09.000 --> 00:11:09.000]  門徒還收集了十二男子的餅和食物
[00:11:09.000 --> 00:11:09.000]  門徒還收集了十二男子的餅和食物
[00:11:09.000 --> 00:11:09.000]  門徒還收集了十二男子的餅和食物
[00:11:09.000 --> 00:11:09.000]  門徒還收集了十二男子的餅和食物
[00:11:09.000 --> 00:11:09.000]  門徒還收集了十二男子的餅和食物
[00:11:09.000 --> 00:11:19.000]  門徒還收集了十二男子的餅和食物
[00:11:19.000 --> 00:11:19.000]  門徒還收集了十二男子的餅和食物
[00:11:19.000 --> 00:11:19.000]  門徒還收集了十二男子的餅和食物
[00:11:19.000 --> 00:11:39.000]  門徒還收集了十二男子的餅和食物
[00:11:39.000 --> 00:11:39.000]  門徒還收集了十二男子的餅和食物
[00:11:39.000 --> 00:11:39.000]  門徒還收集了十二男子的餅和食物
[00:11:39.000 --> 00:11:39.000]  門徒還收集了十二男子的餅和食物
[00:11:39.000 --> 00:11:39.000]  門徒還收集了十二男子的餅和食物
[00:11:39.000 --> 00:11:39.000]  門徒還收集了十二男子的餅和食物
[00:11:39.000 --> 00:11:39.000]  門徒還收集了十二男子的餅和食物
[00:11:39.000 --> 00:11:39.000]  門徒還收集了十二男子的餅和食物
[00:11:39.000 --> 00:11:39.000]  門徒還收集了十二男子的餅和食物
[00:11:39.000 --> 00:11:39.000]  門徒還收集了十二男子的餅和食物
[00:11:39.000 --> 00:11:39.000]  門徒還收集了十二男子的餅和食物
[00:11:39.000 --> 00:11:59.000]  門徒還收集了十二男子的餅和食物
[00:11:59.000 --> 00:11:59.000]  門徒還收集了十二男子的餅和食物
[00:11:59.000 --> 00:11:59.000]  門徒還收集了十二男子的餅和食物
[00:11:59.000 --> 00:11:59.000]  門徒還收集了十二男子的餅和食物
[00:11:59.000 --> 00:11:59.000]  門徒還收集了十二男子的餅和食物
[00:11:59.000 --> 00:11:59.000]  門徒還收集了十二男子的餅和食物
[00:11:59.000 --> 00:11:59.000]  門徒還收集了十二男子的餅和食物
[00:11:59.000 --> 00:11:59.000]  門徒還收集了十二男子的餅和食物
[00:11:59.000 --> 00:11:59.000]  門徒還收集了十二男子的餅和食物
[00:11:59.000 --> 00:11:59.000]  門徒還收集了十二男子的餅和食物
[00:11:59.000 --> 00:11:59.000]  門徒還收集了十二男子的餅和食物
[00:11:59.000 --> 00:12:19.000]  門徒還收集了十二男子的餅和食物
[00:12:19.000 --> 00:12:19.000]  門徒還收集了十二男子的餅和食物
