
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹,穆姐,平安!
[00:09:05.000 --> 00:09:07.000]  以致我們可以漸漸的學習
[00:09:07.000 --> 00:09:09.000]  放下人的愛
[00:09:09.000 --> 00:09:12.000]  然後用神的愛去愛人
[00:09:12.000 --> 00:09:14.000]  去愛神
[00:09:14.000 --> 00:09:17.000]  一種無限制的愛
[00:09:17.000 --> 00:09:18.000]  首先第一種的
[00:09:18.000 --> 00:09:21.000]  我們經常很容易會見到
[00:09:21.000 --> 00:09:23.000]  遇到的軟弱
[00:09:23.000 --> 00:09:25.000]  就是當我們是
[00:09:25.000 --> 00:09:28.000]  用人和人之間有不和
[00:09:28.000 --> 00:09:32.000]  人和人之間的不和是會限制了我們的愛的
[00:09:32.000 --> 00:09:35.000]  我們單單看看猶太人和撒馬尼亞人那種關係
[00:09:35.000 --> 00:09:37.000]  我們就很明顯看到
[00:09:37.000 --> 00:09:39.000]  他們本來是有血統關係的
[00:09:39.000 --> 00:09:43.000]  但是實際上他們的關係是大濫都扯不上的
[00:09:43.000 --> 00:09:47.000]  約翰福音第四章九節一句說話就很清楚說了
[00:09:47.000 --> 00:09:51.000]  原來猶太人和撒馬尼亞人是沒有來往的
[00:09:51.000 --> 00:09:53.000]  沒有來往是因為
[00:09:53.000 --> 00:09:56.000]  猶太人他們看的那些撒馬尼亞人
[00:09:56.000 --> 00:09:57.000]  是混血兒
[00:09:57.000 --> 00:09:58.000]  今天來說
[00:09:58.000 --> 00:09:59.000]  難聽點說
[00:09:59.000 --> 00:10:01.000]  他們是溝總雜種的
[00:10:01.000 --> 00:10:05.000]  因為撒馬尼亞人是猶太人和外邦人
[00:10:05.000 --> 00:10:07.000]  他們通婚之後的後裔
[00:10:07.000 --> 00:10:09.000]  而他們的沒有來往
[00:10:09.000 --> 00:10:12.000]  不是由主耶穌的時代開始的
[00:10:12.000 --> 00:10:15.000]  早在文氏以斯拉的時候
[00:10:15.000 --> 00:10:18.000]  他們回歸回去耶路撒冷
[00:10:18.000 --> 00:10:20.000]  要去重建聖殿
[00:10:20.000 --> 00:10:22.000]  拒絕那些撒馬尼亞人來參與的
[00:10:22.000 --> 00:10:25.000]  你們要參與這件那麼神聖的工作
[00:10:25.000 --> 00:10:26.000]  你一來參與的話
[00:10:26.000 --> 00:10:29.000]  你將整件事污辱了
[00:10:29.000 --> 00:10:31.000]  這種是他們的關係
[00:10:31.000 --> 00:10:33.000]  早在那個時候
[00:10:33.000 --> 00:10:36.000]  儘管在更早之前的時候
[00:10:36.000 --> 00:10:40.000]  神已經藉著摩西去頒佈律法的時候
[00:10:40.000 --> 00:10:42.000]  就跟他們說了這番話
[00:10:42.000 --> 00:10:45.000]  不可報仇也不可埋怨你本國的子民
[00:10:45.000 --> 00:10:47.000]  卻要愛人如己
[00:10:47.000 --> 00:10:51.000]  這個人的原文意思是鄰舍
[00:10:51.000 --> 00:10:52.000]  早在那個時候
[00:10:52.000 --> 00:10:54.000]  神已經對他的子民有這個要求
[00:10:54.000 --> 00:10:55.000]  有這個命令
[00:10:55.000 --> 00:10:57.000]  要愛人如己
[00:10:57.000 --> 00:11:00.000]  但是撒馬尼亞人和猶太人
[00:11:00.000 --> 00:11:05.000]  他們就是因為這種歧視而不和
[00:11:05.000 --> 00:11:06.000]  對猶太人來說
[00:11:06.000 --> 00:11:12.000]  他們真的沒有辦法去愛這些撒馬尼亞人
[00:11:12.000 --> 00:11:14.000]  沒有辦法去愛他們
[00:11:14.000 --> 00:11:17.000]  因為歧視令他們不和
[00:11:17.000 --> 00:11:20.000]  人與人之間是可以有很多原因
[00:11:20.000 --> 00:11:22.000]  令我們不和
[00:11:22.000 --> 00:11:24.000]  利益衝突
[00:11:24.000 --> 00:11:25.000]  意見不同
[00:11:25.000 --> 00:11:26.000]  偏見
[00:11:26.000 --> 00:11:28.000]  偏坦
[00:11:28.000 --> 00:11:31.000]  甚至乎是我一出生的性格
[00:11:31.000 --> 00:11:33.000]  和你一出生的性格根本就不同
[00:11:33.000 --> 00:11:37.000]  只是性格不同都可以令我們有不和
[00:11:37.000 --> 00:11:39.000]  最無辜的
[00:11:39.000 --> 00:11:41.000]  令人不和是什麼呢
[00:11:41.000 --> 00:11:43.000]  我不知道你們覺得是哪一種
[00:11:43.000 --> 00:11:44.000]  如果你問我
[00:11:44.000 --> 00:11:46.000]  我覺得最無辜就是因為
[00:11:46.000 --> 00:11:50.000]  人缺乏溝通而誤會
[00:11:50.000 --> 00:11:52.000]  這個真的是最無辜的
[00:11:52.000 --> 00:11:54.000]  令人與人之間不和
[00:11:54.000 --> 00:11:56.000]  然而無論是什麼原因
[00:11:56.000 --> 00:12:01.000]  不和都令我們無法去愛對方
[00:12:01.000 --> 00:12:04.000]  第二個人經常面對的軟弱
[00:12:04.000 --> 00:12:07.000]  就是恐懼
[00:12:07.000 --> 00:12:10.000]  恐懼令我們都限制了愛
[00:12:10.000 --> 00:12:11.000]  因為恐懼
[00:12:11.000 --> 00:12:14.000]  我們會去逃避愛的那些人
[00:12:14.000 --> 00:12:15.000]  不要說愛
[00:12:15.000 --> 00:12:18.000]  我們是逃避去接觸的那些人
[00:12:18.000 --> 00:12:19.000]  大家還記得
[00:12:19.000 --> 00:12:23.000]  保羅他在遇見主之後成為了基督徒
[00:12:23.000 --> 00:12:28.000]  然後在大晚時間被聖靈充滿大有能力去傳福音
[00:12:28.000 --> 00:12:31.000]  但是當他回到耶路撒冷
[00:12:31.000 --> 00:12:32.000]  他想跟那些門徒
[00:12:32.000 --> 00:12:35.000]  耶路撒冷的信徒往來的時候
[00:12:35.000 --> 00:12:36.000]  聖經怎麼說呢
[00:12:36.000 --> 00:12:38.000]  他們卻都怕他
[00:12:38.000 --> 00:12:42.000]  不信他是門徒
[00:12:42.000 --> 00:12:46.000]  直到有什麼事發生才能夠了結化解這件事
[00:12:46.000 --> 00:12:48.000]  這種恐懼呢
[00:12:48.000 --> 00:12:51.000]  就是當時的巴拿巴願意去接待保羅
[00:12:51.000 --> 00:12:54.000]  並且將他帶到去見那些使徒
[00:12:54.000 --> 00:12:56.000]  在那些使徒面前解釋清楚
[00:12:56.000 --> 00:12:58.000]  這個人已經信了耶穌了
[00:12:58.000 --> 00:13:00.000]  他的過程發生了什麼
[00:13:00.000 --> 00:13:05.000]  他在大晚時間已經是大有能力去傳福音了
[00:13:05.000 --> 00:13:07.000]  然後聖經就告訴我們
[00:13:07.000 --> 00:13:09.000]  保羅才可以在耶路撒冷
[00:13:09.000 --> 00:13:14.000]  跟信徒一起出入來往
[00:13:14.000 --> 00:13:15.000]  有沒有留意到
[00:13:15.000 --> 00:13:17.000]  當時那些耶路撒冷的信徒
[00:13:17.000 --> 00:13:20.000]  是多麼小心保護自己
[00:13:20.000 --> 00:13:24.000]  以致自己不會受到傷害
[00:13:24.000 --> 00:13:25.000]  其實我們看到
[00:13:25.000 --> 00:13:28.000]  我們明白他們當時的那種擔心
[00:13:28.000 --> 00:13:29.000]  害怕的
[00:13:29.000 --> 00:13:31.000]  是啊 你一接近保羅
[00:13:31.000 --> 00:13:32.000]  你又不知道他的底蘊
[00:13:32.000 --> 00:13:35.000]  他隨時可能是抓你去坐牢的人
[00:13:35.000 --> 00:13:37.000]  所以他們那種的恐懼
[00:13:37.000 --> 00:13:39.000]  他們不是錯的
[00:13:39.000 --> 00:13:41.000]  他們有原因去恐懼
[00:13:41.000 --> 00:13:43.000]  但同時我們也看到
[00:13:43.000 --> 00:13:46.000]  這些信徒對保羅這個弟兄的愛
[00:13:46.000 --> 00:13:51.000]  都是要在一個很安全的環境裡面才可以往來
[00:13:51.000 --> 00:13:53.000]  才能夠表達愛
[00:13:53.000 --> 00:13:55.000]  最好感謝神巴拿巴
[00:13:55.000 --> 00:13:58.000]  能夠藉著溝通
[00:13:58.000 --> 00:14:01.000]  可以化解了這個恐懼
[00:14:01.000 --> 00:14:04.000]  人的恐懼原因有很多
[00:14:04.000 --> 00:14:05.000]  有非常之多
[00:14:05.000 --> 00:14:08.000]  其中包括一些恐懼的原因就是
[00:14:08.000 --> 00:14:10.000]  我們擔心受到傷害
[00:14:10.000 --> 00:14:13.000]  不單止像這些耶路撒冷的門徒
[00:14:13.000 --> 00:14:15.000]  他們害怕人身受到傷害
[00:14:15.000 --> 00:14:17.000]  我們很擔心的就是
[00:14:17.000 --> 00:14:18.000]  自尊心會受到傷害
[00:14:18.000 --> 00:14:20.000]  心靈會受到傷害
[00:14:20.000 --> 00:14:22.000]  情感會受到傷害
[00:14:22.000 --> 00:14:25.000]  總之任何的東西令我們害怕
[00:14:25.000 --> 00:14:27.000]  我們就告訴自己
[00:14:27.000 --> 00:14:31.000]  我們不敢愛
[00:14:31.000 --> 00:14:33.000]  有原因令我們沒辦法去愛
[00:14:33.000 --> 00:14:37.000]  有原因令我們不敢去愛
[00:14:37.000 --> 00:14:40.000]  但無論什麼原因都限制了我們的愛
[00:14:40.000 --> 00:14:42.000]  我們無論多努力
[00:14:42.000 --> 00:14:45.000]  我們都在用人的愛
[00:14:45.000 --> 00:14:49.000]  人的愛有很多的限制
[00:14:49.000 --> 00:14:52.000]  那我們怎樣去解除這件事呢
[00:14:52.000 --> 00:14:54.000]  我們真的想那份愛
[00:14:54.000 --> 00:14:57.000]  能夠像神那份愛那樣去愛人愛神
[00:14:57.000 --> 00:14:59.000]  一定要解除
[00:14:59.000 --> 00:15:01.000]  怎樣去解除呢
[00:15:01.000 --> 00:15:03.000]  我們回去學主耶穌
[00:15:03.000 --> 00:15:06.000]  主耶穌怎樣給我們的教導
[00:15:06.000 --> 00:15:08.000]  我們就去做
[00:15:08.000 --> 00:15:10.000]  不過我們回去看主耶穌怎樣做之前
[00:15:10.000 --> 00:15:13.000]  我要跟大家講清楚一件事
[00:15:13.000 --> 00:15:19.000]  很多時候我們在學習神的話語
[00:15:19.000 --> 00:15:22.000]  跟隨祂教導我們的東西去做的時候
[00:15:22.000 --> 00:15:25.000]  我們都說是我們要去學主的樣式
[00:15:25.000 --> 00:15:28.000]  主耶穌是最好的榜樣給我們去學
[00:15:28.000 --> 00:15:30.000]  我們總會有這個相信的
[00:15:30.000 --> 00:15:32.000]  我們都曾經很努力地去做
[00:15:32.000 --> 00:15:36.000]  但我們有時心裏面有個想法
[00:15:36.000 --> 00:15:40.000]  主耶穌是神
[00:15:40.000 --> 00:15:42.000]  在祂裏面沒有難事
[00:15:42.000 --> 00:15:45.000]  祂要做的事一定做得到
[00:15:45.000 --> 00:15:47.000]  學祂是好
[00:15:47.000 --> 00:15:49.000]  最好的教是無犯
[00:15:49.000 --> 00:15:51.000]  學保羅也沒有那麼好
[00:15:51.000 --> 00:15:53.000]  要學主耶穌
[00:15:53.000 --> 00:15:55.000]  不過我是人
[00:15:55.000 --> 00:15:57.000]  我有很多軟弱
[00:15:57.000 --> 00:15:58.000]  我怎樣學祂呢
[00:15:58.000 --> 00:16:00.000]  祂是神
[00:16:00.000 --> 00:16:02.000]  如果我們有這樣的想法
[00:16:02.000 --> 00:16:05.000]  我們對一半又錯一半
[00:16:05.000 --> 00:16:07.000]  我們對一半就是我們很認定
[00:16:07.000 --> 00:16:10.000]  很清楚知道主耶穌是神
[00:16:10.000 --> 00:16:12.000]  我們又知道祂的能力
[00:16:12.000 --> 00:16:13.000]  只要祂願意
[00:16:13.000 --> 00:16:15.000]  沒有東西阻礙到祂
[00:16:15.000 --> 00:16:17.000]  祂一定成就
[00:16:17.000 --> 00:16:18.000]  我們亦都很知道
[00:16:18.000 --> 00:16:19.000]  是的,我們是軟弱
[00:16:19.000 --> 00:16:21.000]  這些全部都是對的
[00:16:21.000 --> 00:16:23.000]  不過我們漏了一樣東西
[00:16:23.000 --> 00:16:26.000]  我們忘記了主耶穌在世上的日子裏面
[00:16:26.000 --> 00:16:30.000]  祂是一個完完全全的人
[00:16:30.000 --> 00:16:33.000]  所以當我們說我們要去學習主耶穌的模式
[00:16:33.000 --> 00:16:35.000]  去學祂的樣式
[00:16:35.000 --> 00:16:37.000]  怎樣去生活
[00:16:37.000 --> 00:16:39.000]  怎樣按照祂的教導來做人
[00:16:39.000 --> 00:16:41.000]  去活出我們的生命的時候
[00:16:41.000 --> 00:16:43.000]  我們不要只想著
[00:16:43.000 --> 00:16:45.000]  祂是一個完完全全的神
[00:16:45.000 --> 00:16:47.000]  我們要向祂學習
[00:16:47.000 --> 00:16:48.000]  我們不要忘記
[00:16:48.000 --> 00:16:51.000]  祂也是一個完完全全的人
[00:16:51.000 --> 00:16:52.000]  我們要去學
[00:16:52.000 --> 00:16:54.000]  亦都是向這個角度去學習
[00:16:54.000 --> 00:16:57.000]  主耶穌在地上生活的時候
[00:16:57.000 --> 00:16:58.000]  祂所經歷的東西
[00:16:58.000 --> 00:16:59.000]  祂所面對的東西
[00:16:59.000 --> 00:17:01.000]  祂所感受的東西
[00:17:01.000 --> 00:17:03.000]  祂怎樣去面對
[00:17:03.000 --> 00:17:06.000]  我們就是學這件事
[00:17:06.000 --> 00:17:07.000]  所以我們不要想著
[00:17:07.000 --> 00:17:09.000]  我們自己是很軟弱
[00:17:09.000 --> 00:17:10.000]  我們沒有辦法學
[00:17:10.000 --> 00:17:12.000]  祂是神來的
[00:17:12.000 --> 00:17:13.000]  不要忘記
[00:17:13.000 --> 00:17:16.000]  主耶穌是一個完完全全的人
[00:17:16.000 --> 00:17:18.000]  但我們這樣去記得的話
[00:17:18.000 --> 00:17:19.000]  我們一起去看看
[00:17:19.000 --> 00:17:21.000]  怎樣去學習主耶穌
[00:17:21.000 --> 00:17:23.000]  在處理人的不和
[00:17:23.000 --> 00:17:25.000]  或者人無論什麼原因
[00:17:25.000 --> 00:17:26.000]  令我們恐懼
[00:17:26.000 --> 00:17:28.000]  而令我們不敢愛
[00:17:28.000 --> 00:17:30.000]  沒有辦法愛的情況
[00:17:30.000 --> 00:17:32.000]  首先第一樣
[00:17:32.000 --> 00:17:33.000]  我們看到
[00:17:33.000 --> 00:17:34.000]  我們要學主耶穌
[00:17:34.000 --> 00:17:37.000]  祂在世上的時候給我們的榜樣
[00:17:37.000 --> 00:17:40.000]  祂是很重視關係的
[00:17:40.000 --> 00:17:43.000]  先看看福音書裡面的記載
[00:17:43.000 --> 00:17:44.000]  主耶穌
[00:17:44.000 --> 00:17:46.000]  祂在三年多的傳道生涯裡面
[00:17:46.000 --> 00:17:48.000]  祂主要做什麼工作
[00:17:48.000 --> 00:17:49.000]  大致上我們看到的就是
[00:17:49.000 --> 00:17:51.000]  祂會傳天國的道
[00:17:51.000 --> 00:17:52.000]  祂會行神蹟
[00:17:52.000 --> 00:17:54.000]  祂會栽培那些信徒
[00:17:54.000 --> 00:17:56.000]  讓他們將來接班
