
[00:00:00.000 --> 00:00:06.420]  今天的詩歌跟今天的經文都提到
[00:07:17.800 --> 00:07:23.880]  在非洲,我們根本,可能一般世界上的人根本也不會去管它
[00:07:23.880 --> 00:07:26.600]  可是你知道嗎?這一類的內戰
[00:07:26.600 --> 00:07:32.480]  其實在非洲,在很多的第三世界國家,一直在進行著
[00:07:32.480 --> 00:07:36.040]  這個世界到處都是,你打開報紙的時候,你聽的新聞
[00:07:36.040 --> 00:07:40.280]  而且你聽的越多,都是這些東西,為什麼?
[00:07:40.280 --> 00:07:44.280]  平安的事情,或好的事情,它不會報的
[00:07:44.280 --> 00:07:49.120]  是吧?就是這些事情,它才可以聳動啊
[00:07:49.120 --> 00:07:53.560]  才會吸睛啊,才會讓你的耳朵去聽啊,是不是?
[00:07:53.560 --> 00:07:58.680]  親愛的同志們,我們在美國平安嗎?
[00:07:58.680 --> 00:08:02.360]  在美國平安嗎?
[00:08:02.360 --> 00:08:08.040]  是昨天,是昨天吧,就在布朗大學
[00:08:08.040 --> 00:08:12.560]  長春屯大學的名校之一,布朗大學
[00:08:12.560 --> 00:08:19.360]  就發生了槍擊案,兩個人死亡,八個受傷
[00:08:19.360 --> 00:08:23.120]  到現在,我今天早上沒有再去看
[00:08:23.120 --> 00:08:28.520]  到現在,好像這個槍手是在逃逸的當中
[00:08:28.520 --> 00:08:33.160]  他為什麼要去布朗大學?為什麼要去殺人?
[00:08:33.160 --> 00:08:36.400]  為什麼會發生這件事情?
[00:08:36.400 --> 00:08:41.360]  親愛的同志們,現在我們不曉得哪邊是安全的
[00:08:41.360 --> 00:08:45.720]  你小孩子,你說讀長春屯大學,現在安不安全呢?
[00:08:45.720 --> 00:08:50.760]  也不安全了,那好吧,讀哪個大學比較好呢?
[00:08:50.760 --> 00:08:57.320]  加里敦大學最好
[00:08:57.320 --> 00:09:00.880]  學校現在越來越不安全,是不是?
[00:09:00.880 --> 00:09:04.120]  美國本身也是充滿了許多的衝突
[00:09:04.120 --> 00:09:06.960]  黨、政黨之間的衝突
[00:09:06.960 --> 00:09:11.520]  種族之間的衝突,各式各樣的衝突
[00:09:11.520 --> 00:09:15.280]  我們也看見台海之間的衝突,是不是?
[00:09:15.280 --> 00:09:19.400]  我們今天海峽兩岸的可以聚集在這一起
[00:09:19.400 --> 00:09:21.840]  在那邊,哈雷路亞!
[00:09:21.840 --> 00:09:32.760]  真的是,怎麼樣,你們兩位代表台海兩岸的
[00:09:32.760 --> 00:09:37.400]  這種情形可能發生嗎?
[00:09:37.400 --> 00:09:43.120]  連人家在日本講了一句,台灣有事,日本也怎麼樣,也有事
[00:09:43.120 --> 00:09:48.440]  好了,糟糕了,所有的中國旅行團統統都不去了
[00:09:48.440 --> 00:09:53.080]  統統沒有觀光客了
[00:09:53.080 --> 00:09:59.760]  我認為這個世界到處充滿了不安
[00:09:59.760 --> 00:10:02.000]  為什麼這個世界充滿了這麼多的紛爭?
[00:10:02.000 --> 00:10:06.240]  為什麼這個世界不會有平安呢?
[00:10:06.240 --> 00:10:10.480]  是不是我們藉著政治的力量,藉著軍事的力量
[00:10:10.480 --> 00:10:14.120]  藉著哪一個人講話可以解決這個問題呢?
[00:10:14.120 --> 00:10:18.000]  我們首先要看見這個世界的不平安的原因是什麼?
[00:10:18.000 --> 00:10:23.640]  十三節,以福所述第二章,剛才我們只念了十七、十八節
[00:10:23.640 --> 00:10:25.760]  我們來看看十三節,好不好?
[00:10:25.760 --> 00:10:28.680]  我們一起來讀這一節聖經,我們一起來讀,預備,請!
[00:10:28.680 --> 00:10:34.560]  你們從前遠離神的人,如今卻在基督耶穌裡
[00:10:34.560 --> 00:10:39.640]  靠著祂的血,已經得清淨了
[00:10:39.640 --> 00:10:45.000]  這裡面首先,保羅提到說,你們從前遠離神的人
[00:10:45.000 --> 00:10:50.200]  那麼,請問,今天那些不認識耶穌基督的人,就是什麼人呢?
[00:10:50.200 --> 00:10:53.520]  就是遠離神的人
[00:10:53.520 --> 00:10:55.640]  保羅講這句話,帶我們到哪裡來?
[00:10:55.640 --> 00:10:58.080]  帶我們到創世紀裡面
[00:10:58.080 --> 00:11:01.840]  還記得上帝創造亞當夏娃的時候
[00:11:01.840 --> 00:11:04.280]  亞當跟夏娃跟神之間的關係
[00:11:04.280 --> 00:11:09.000]  亞當跟夏娃跟上帝是怎麼樣一個關係啊?
[00:11:09.000 --> 00:11:16.720]  今天很多的基督徒說,我不知道上帝的旨意耶
[00:11:16.720 --> 00:11:23.760]  可能信主了很久,我們說,我都沒有聽到上帝跟我說話耶
[00:11:23.760 --> 00:11:28.080]  請聽聽,亞當夏娃上帝怎麼跟祂說話,請告訴我
[00:11:28.080 --> 00:11:29.880]  給他一本聖經
[00:11:29.880 --> 00:11:31.920]  沒有,那時候沒有聖經
[00:11:31.920 --> 00:11:34.560]  上帝怎麼跟祂說話?
[00:11:34.560 --> 00:11:37.120]  上帝直接跟祂說話
[00:11:37.120 --> 00:11:41.120]  如果今天有人直接的跟你說,像現在有一仙子說
[00:11:41.120 --> 00:11:43.600]  The Lord told me
[00:11:43.600 --> 00:11:47.120]  上帝跟我說
[00:11:47.120 --> 00:11:53.640]  當然現在這些,搞不清楚他是真仙子假仙子,太多了
[00:11:53.640 --> 00:11:56.440]  可是,我想這代表一個就是
[00:11:56.440 --> 00:12:00.920]  我們都很希望能夠聽到神跟我們說話,對不對?
[00:12:00.920 --> 00:12:03.600]  而且是直接的說話,是不是?
[00:12:03.600 --> 00:12:09.640]  你有沒有聽過神直接跟你說話,有沒有?
[00:12:09.640 --> 00:12:10.920]  沒有啊?
[00:12:10.920 --> 00:12:15.040]  都沒有,有沒有?
[00:12:15.040 --> 00:12:17.360]  都沒有啊?
[00:12:17.360 --> 00:12:20.560]  你現在聽的是什麼話?
[00:12:20.560 --> 00:12:24.200]  剛才我們講的這句是什麼話?
[00:12:24.200 --> 00:12:26.280]  剛才我們講的這句是什麼話?
[00:12:26.280 --> 00:12:28.680]  就是神的話嘛,是不是?
[00:12:28.680 --> 00:12:29.480]  對不對?
[00:12:29.480 --> 00:12:33.000]  其實我們常常在聽神的話
[00:12:33.000 --> 00:12:39.040]  每個禮拜天你都在聽神的話
[00:12:39.040 --> 00:12:41.000]  但是聽懂了沒?
[00:12:41.000 --> 00:12:44.240]  但是我們的心裡面很渴望
[00:12:44.240 --> 00:12:45.600]  聽到神跟我們說話
[00:12:45.600 --> 00:12:48.440]  可是今天為什麼?
[00:12:48.440 --> 00:12:50.800]  為什麼我們聽不到神?
[00:12:50.800 --> 00:12:54.000]  我們看不見神?
[00:12:54.000 --> 00:12:57.400]  亞當、夏娃當他們犯罪之後
[00:12:57.400 --> 00:13:00.680]  《創世紀》第三章告訴我們說
[00:13:00.680 --> 00:13:04.120]  神就把他們從伊甸園裡面怎麼樣?
[00:13:04.120 --> 00:13:06.720]  趕出去了
[00:13:06.720 --> 00:13:09.080]  從此之後
[00:13:09.080 --> 00:13:13.160]  人就遠離了神
[00:13:13.160 --> 00:13:15.360]  你說,這個不是我的問題啊
[00:13:15.360 --> 00:13:19.720]  是亞當、夏娃的問題啊,對不對?
[00:13:19.720 --> 00:13:21.400]  但是現在你們準備
[00:13:21.400 --> 00:13:25.200]  上帝把亞當、夏娃趕出去
[00:13:25.200 --> 00:13:27.400]  是不是就結束了?
[00:13:27.400 --> 00:13:28.200]  沒有
[00:13:28.200 --> 00:13:31.560]  上帝把亞當、夏娃趕出去之後呢?
[00:13:31.560 --> 00:13:33.200]  就好像你做父母親的
[00:13:33.200 --> 00:13:35.840]  你看到一個小孩子實在是太不聽話了
[00:13:35.840 --> 00:13:37.720]  實在是讓你覺得沒有辦法
[00:13:37.720 --> 00:13:39.280]  無藥可救了,怎麼辦?
[00:13:39.280 --> 00:13:42.040]  趕出家門,是不是?
[00:13:42.040 --> 00:13:45.600]  廝殺的父母親趕出去就趕出去了
[00:13:45.600 --> 00:13:49.160]  但是我們的天父怎麼樣?
[00:13:49.160 --> 00:13:51.280]  他就拆派了
[00:13:51.280 --> 00:13:52.440]  歷史歷代
[00:13:52.440 --> 00:13:56.480]  拆派了先知、君王、祭司
[00:13:56.480 --> 00:13:59.040]  拆派了使徒
[00:13:59.040 --> 00:14:00.520]  拆派了歷史歷代
[00:14:00.520 --> 00:14:03.600]  拆派了許多神的兒女們、基督徒
[00:14:03.600 --> 00:14:09.000]  要把我們這些不認識神的人找回來
[00:14:09.000 --> 00:14:11.440]  所以
[00:14:11.440 --> 00:14:12.800]  這裡講到說
[00:14:12.800 --> 00:14:15.720]  你們從前遠離神的人
[00:14:15.720 --> 00:14:19.240]  如今在基督耶穌裡靠著祂的血
[00:14:19.240 --> 00:14:20.680]  已經得清淨了
[00:14:20.680 --> 00:14:21.920]  請告訴我
[00:14:21.920 --> 00:14:25.280]  所以這些遠離著神的人
[00:14:25.280 --> 00:14:30.720]  他們是因為什麼的原因遠離神的?
[00:14:30.720 --> 00:14:32.720]  因為什麼原因?
[00:14:32.720 --> 00:14:34.320]  因為罪!
[00:14:34.320 --> 00:14:36.360]  什麼叫罪?
[00:14:36.360 --> 00:14:43.080]  亞當相關犯罪者什麼罪?
[00:14:43.080 --> 00:14:46.360]  就是因為吃了蘋果,是不是?
[00:14:46.360 --> 00:14:47.920]  可能你得到的印象就是這樣的
[00:14:47.920 --> 00:14:50.920]  那這個實在是太錯誤的一種
[00:14:50.920 --> 00:14:55.520]  我現在不知道為什麼變成蘋果了
[00:14:55.520 --> 00:14:58.880]  那是因為在美國的蘋果
[00:14:58.880 --> 00:15:01.920]  實際上沒有說這是什麼果子,對不對?
[00:15:01.920 --> 00:15:07.920]  這個果子叫做分別善惡術的果子
[00:15:07.920 --> 00:15:10.800]  那麼亞當夏娃犯罪
[00:15:10.800 --> 00:15:12.440]  H.L.講得準確一點
[00:15:12.440 --> 00:15:16.160]  是誰先犯罪?
[00:15:16.160 --> 00:15:17.000]  夏娃
[00:15:17.000 --> 00:15:20.120]  弟兄講得很振振有詞
[00:15:20.120 --> 00:15:23.360]  夏娃先犯罪的
[00:15:23.360 --> 00:15:26.880]  夏娃受到沙讚的引誘
[00:15:26.880 --> 00:15:28.040]  那個蛇的引誘
[00:15:28.040 --> 00:15:30.640]  所以她看著這個果子好吃
[00:15:30.640 --> 00:15:34.040]  而且又覺得這個東西可以做食物
[00:15:34.040 --> 00:15:36.360]  看著眼睛也舒服
[00:15:36.360 --> 00:15:38.080]  肚子也舒服
[00:15:38.080 --> 00:15:39.840]  一舒服起來怎麼樣?
[00:15:39.840 --> 00:15:44.360]  甚至還可以使人有智慧
[00:15:44.360 --> 00:15:45.960]  好不好?
[00:15:45.960 --> 00:15:50.200]  鮮果吃了之後,結果呢?
[00:15:50.200 --> 00:15:53.440]  所以亞夏娃犯罪原因是什麼?
[00:15:53.440 --> 00:15:55.840]  她的罪名是什麼?
[00:15:55.840 --> 00:16:00.400]  她的罪名是什麼?
[00:16:00.400 --> 00:16:04.600]  不聽上帝的話
[00:16:04.600 --> 00:16:08.360]  跟你旁邊說要聽話
[00:16:08.360 --> 00:16:11.640]  所以你看我們中國人非常懂得上帝的心意
[00:16:11.640 --> 00:16:15.320]  我們從小就會跟這個小孩子講說
[00:16:15.320 --> 00:16:17.840]  要聽話,有沒有?
[00:16:17.840 --> 00:16:21.560]  請問你聽話嗎?
[00:16:21.560 --> 00:16:22.960]  你這個做老師的不聽話
[00:16:22.960 --> 00:16:25.120]  你怎麼叫兒子聽話呢?
[00:16:25.120 --> 00:16:26.440]  你這個做媽的不聽話
[00:16:26.440 --> 00:16:29.440]  你怎麼叫你女兒聽話呢?
[00:16:29.440 --> 00:16:34.280]  其實不聽話,悖逆不順服
[00:16:34.280 --> 00:16:37.240]  是人類最大的問題
[00:16:37.240 --> 00:16:43.160]  這也是亞當夏娃墮落犯罪的主要的原因
[00:16:43.160 --> 00:16:49.480]  這也是魔鬼犯罪墮落的主要原因
[00:16:49.480 --> 00:16:52.800]  所以因為這樣子的緣故
[00:16:52.800 --> 00:16:55.920]  所以人離開了神
[00:16:55.920 --> 00:16:57.600]  也因為這個緣故
[00:16:57.600 --> 00:17:00.920]  所以這個世界為什麼不安?
[00:17:00.920 --> 00:17:03.760]  請問普丁為什麼要發動戰爭?
[00:17:03.760 --> 00:17:08.280]  他為什麼去打烏克蘭?
[00:17:08.280 --> 00:17:11.040]  我到烏克蘭去
[00:17:11.040 --> 00:17:15.240]  烏克蘭的大部分的人
[00:17:15.240 --> 00:17:17.560]  除了那些教育程度比較低的
[00:17:17.560 --> 00:17:19.360]  大部分的人
[00:17:19.360 --> 00:17:23.880]  他們都聽得懂俄語的
[00:17:23.880 --> 00:17:28.160]  過去他也曾經是蘇聯的附庸國
[00:17:28.160 --> 00:17:28.840]  對他們來講
[00:17:28.840 --> 00:17:34.480]  其實兩個國家的人應該是像親兄弟一樣
[00:17:34.480 --> 00:17:36.880]  請問普丁為什麼要打烏克蘭?
[00:17:36.880 --> 00:17:44.320]  為什麼?
[00:17:44.320 --> 00:17:51.360]  他的心裡面就是什麼?
[00:17:51.360 --> 00:17:53.240]  他有什麼問題?
[00:17:53.240 --> 00:18:03.200]  貪婪、鬼詐、陰險、惡毒、殺人、喝人
[00:18:03.200 --> 00:18:05.520]  所有都在他裡面,是不是?
[00:18:05.520 --> 00:18:07.880]  因為他有這些東西
[00:18:07.880 --> 00:18:09.320]  有這個罪的緣故
[00:18:09.320 --> 00:18:12.840]  造成了今天俄烏戰爭
[00:18:12.840 --> 00:18:15.160]  我們跟著受害,是嗎?
[00:18:15.160 --> 00:18:18.840]  請問以哈之間為什麼戰爭?
[00:18:18.840 --> 00:18:20.400]  為什麼?
[00:18:20.400 --> 00:18:22.560]  仇恨
[00:18:22.560 --> 00:18:26.320]  為什麼會有仇恨?
[00:18:26.320 --> 00:18:30.160]  我看你不順眼
[00:18:30.160 --> 00:18:32.600]  你看我不爽
[00:18:32.600 --> 00:18:34.160]  我對你不滿意
[00:18:34.160 --> 00:18:35.960]  你對我不滿意
[00:18:35.960 --> 00:18:37.960]  請問我們在這裡的人有沒有說
[00:18:37.960 --> 00:18:42.080]  沒有,我一點都沒有仇恨
[00:18:42.080 --> 00:18:45.440]  我心中誰也不恨
[00:18:45.440 --> 00:18:48.080]  有沒有?
[00:18:48.080 --> 00:18:50.360]  如果有這樣的請舉手
[00:18:50.360 --> 00:18:53.400]  我們需要特別為你禱告
[00:18:53.400 --> 00:18:55.600]  就這麼你會發現
[00:18:55.600 --> 00:18:59.640]  我們都是罪人
[00:18:59.640 --> 00:19:04.520]  罪人,當我們看到普丁做這麼大的一件壞事的時候
[00:19:04.520 --> 00:19:07.280]  其實我們一樣有他的問題
[00:19:07.280 --> 00:19:09.280]  只是我們沒有像他那樣的權力
[00:19:09.280 --> 00:19:12.240]  我們幹的壞事比較小
[00:19:12.240 --> 00:19:14.240]  是吧?
[00:19:14.240 --> 00:19:17.480]  所以這一個世界因為不平安
[00:19:17.480 --> 00:19:20.360]  這個世界因為罪帶來的一個結果
[00:19:20.360 --> 00:19:22.440]  世界的紛爭、家庭的問題
[00:19:22.440 --> 00:19:23.800]  各式各樣的問題
[00:19:23.800 --> 00:19:27.960]  家庭的問題也是很嚴重,是嗎?
[00:19:27.960 --> 00:19:32.360]  根據美國做過的一個調查
[00:19:32.360 --> 00:19:35.280]  美國的家庭裡面
[00:19:35.280 --> 00:19:38.120]  有這個所謂的domestic violence
[00:19:38.120 --> 00:19:41.120]  就是所謂的家庭暴力
[00:19:41.120 --> 00:19:46.120]  這個家庭的暴力
[00:19:46.120 --> 00:19:50.120]  這個根據他的這個統計
[00:19:50.120 --> 00:19:54.920]  他說每四個女性當中
[00:19:54.920 --> 00:19:58.440]  就有一個會在一生當中經歷家庭暴力
[00:19:58.440 --> 00:19:59.680]  也就是多少?
[00:19:59.680 --> 00:20:01.360]  四分之一
[00:20:01.360 --> 00:20:03.280]  每四個女性,有一位
[00:20:03.280 --> 00:20:04.560]  那你說是不是只有女性?
[00:20:04.560 --> 00:20:05.240]  沒有
[00:20:05.240 --> 00:20:07.760]  家庭暴力可以發生在任何人身上
[00:20:07.760 --> 00:20:09.760]  無論是性別、無論是種族
[00:20:09.760 --> 00:20:14.640]  無論是你那個族裔性取向、收入或任何其他原因
[00:20:14.640 --> 00:20:17.000]  所以它不是只發生在女性的身上
[00:20:17.000 --> 00:20:18.600]  只是說這裡的統計裡面
[00:20:18.600 --> 00:20:22.880]  女性受到家庭暴力的比例是比較高的
[00:20:22.880 --> 00:20:24.160]  這個比例是多少呢?
[00:20:24.160 --> 00:20:28.960]  大概女性受到自己的伴侶所攻擊的
[00:20:28.960 --> 00:20:30.440]  大概有四百萬起
[00:20:30.440 --> 00:20:31.960]  一年有四百萬起
[00:20:31.960 --> 00:20:33.160]  那麼男性呢?
[00:20:33.160 --> 00:20:35.160]  是三百萬起
[00:20:35.160 --> 00:20:37.360]  你說男性也會被攻擊呀?
[00:20:37.360 --> 00:20:38.440]  有啊
[00:20:38.440 --> 00:20:41.000]  我記得我去那個一個診所裡面
[00:20:41.000 --> 00:20:45.120]  做那個隔夜的那個叫做什麼
[00:20:45.120 --> 00:20:47.720]  那個睡眠測驗
[00:20:47.720 --> 00:20:52.520]  測量你的那個有沒有這個呼吸中止
[00:20:52.520 --> 00:20:54.760]  那麼之前呢
[00:20:54.760 --> 00:20:56.160]  之前我先到了
[00:20:56.160 --> 00:20:58.280]  大概還有一個多小時時間
[00:20:58.280 --> 00:21:00.480]  所以他就
[00:21:00.480 --> 00:21:02.720]  身上都綁了什麼這些儀器了
[00:21:02.720 --> 00:21:03.720]  也不能動什麼
[00:21:03.720 --> 00:21:04.640]  他就
[00:21:04.640 --> 00:21:08.280]  這個電視是我進去就已經開
[00:21:08.280 --> 00:21:09.520]  不是我要開
[00:21:09.520 --> 00:21:11.200]  這電視已經開了
[00:21:11.200 --> 00:21:14.920]  我就看看他在弄些什麼
[00:21:14.920 --> 00:21:17.800]  它是類似一個
[00:21:17.800 --> 00:21:20.720]  類似像是一個case study
[00:21:20.720 --> 00:21:24.840]  就是發生在法院的一個案子
[00:21:24.840 --> 00:21:26.560]  他就把他追蹤
[00:21:26.560 --> 00:21:28.000]  他的來龍去脈發生
[00:21:28.000 --> 00:21:29.440]  簡單Magnus的show
[00:21:29.440 --> 00:21:32.880]  就是他裡面所要講的就是在佛羅里達
[00:21:32.880 --> 00:21:36.200]  有一個從事性工作的
[00:21:36.200 --> 00:21:38.880]  這種所謂的高級硬招女
[00:21:38.880 --> 00:21:42.240]  那麼有被一個也算是一個
[00:21:42.240 --> 00:21:43.600]  我不知道知不知名
[00:21:43.600 --> 00:21:46.760]  反正就是是一個藝人
[00:21:46.760 --> 00:21:49.440]  是一個美國的一個黑的
[00:21:49.440 --> 00:21:53.240]  黑人的一個歌星影星
[00:21:53.240 --> 00:21:56.480]  那麼他就找了這一個女孩陪他
[00:21:56.480 --> 00:21:58.000]  可能不知道多久
[00:21:58.000 --> 00:22:00.280]  也許一個月或幾個月
[00:22:00.280 --> 00:22:01.600]  就這樣子
[00:22:01.600 --> 00:22:03.280]  那最後呢
[00:22:03.280 --> 00:22:06.000]  這個男的被殺了
[00:22:06.000 --> 00:22:08.680]  那他們就懷疑是他幹的事情
[00:22:08.680 --> 00:22:11.440]  後來最後整個人裡面就在探討這些事情
[00:22:11.440 --> 00:22:13.640]  他為什麼要這樣做等等這些
[00:22:13.640 --> 00:22:14.640]  最後就是
[00:22:14.640 --> 00:22:17.400]  原來是在一次的爭吵的當中
[00:22:17.400 --> 00:22:21.080]  這個女的就拿起手上的這個水果刀
[00:22:21.080 --> 00:22:22.600]  就這樣啪一丟
[00:22:22.600 --> 00:22:24.120]  沒想到這一丟還真準
[00:22:24.120 --> 00:22:26.760]  啪就把他射死了
[00:22:26.760 --> 00:22:33.800]  所以你說女性會受到家庭暴力
[00:22:33.800 --> 00:22:35.480]  男性會不會
[00:22:35.480 --> 00:22:37.440]  也會
[00:22:37.440 --> 00:22:39.400]  那為什麼要發生家庭暴力
[00:22:39.400 --> 00:22:40.960]  請問
