
[00:00:00.000 --> 00:00:03.500]  姐妹們,今天的經文好像特別長一點
[00:09:28.200 --> 00:09:31.200]  阿哈他很清楚約瑟法要求的是什麼
[00:09:31.200 --> 00:09:33.200]  其實他心裡都知道
[00:09:33.200 --> 00:09:35.200]  他說有一個人我們可以問的
[00:09:35.200 --> 00:09:37.200]  但是為什麼一開始阿哈不叫他來
[00:09:37.200 --> 00:09:39.200]  阿哈他自己說
[00:09:39.200 --> 00:09:41.200]  他說還有一個人
[00:09:41.200 --> 00:09:43.200]  第七節他說我們可以跟他求問
[00:09:43.200 --> 00:09:45.200]  不過我恨他
[00:09:45.200 --> 00:09:47.200]  因為他跟我說的語言都是空話不是吉話
[00:09:47.200 --> 00:09:49.200]  每次跟我說都說一些不好的東西
[00:09:49.200 --> 00:09:51.200]  為什麼
[00:09:51.200 --> 00:09:53.200]  因為阿哈常常得罪神
[00:09:53.200 --> 00:09:55.200]  嘴上會招致到神的懲罰
[00:09:55.200 --> 00:09:57.200]  所以可能
[00:09:57.200 --> 00:09:59.200]  每次米干亞都在警告他的時候
[00:09:59.200 --> 00:10:01.200]  當然是不要聽的
[00:10:01.200 --> 00:10:03.200]  這個就是欽拉的兒子米干亞
[00:10:03.200 --> 00:10:05.200]  約瑟法他又
[00:10:05.200 --> 00:10:07.200]  很有趣他又不是反駁
[00:10:07.200 --> 00:10:09.200]  就說不要這樣說
[00:10:09.200 --> 00:10:11.200]  就叫他來了
[00:10:11.200 --> 00:10:13.200]  然後阿哈就
[00:10:13.200 --> 00:10:15.200]  去找人
[00:10:15.200 --> 00:10:17.200]  找米干亞來
[00:10:17.200 --> 00:10:19.200]  當那些官員使者
[00:10:19.200 --> 00:10:21.200]  去找米干亞的時候
[00:10:21.200 --> 00:10:23.200]  那400個先知不是坐在那裡
[00:10:23.200 --> 00:10:25.200]  他們很盡忠地去做事
[00:10:25.200 --> 00:10:27.200]  他們開了一個表演大會
[00:10:27.200 --> 00:10:29.200]  有各樣的表演
[00:10:29.200 --> 00:10:31.200]  他們的先知有不同的道具
[00:10:31.200 --> 00:10:33.200]  可能有不同的方法
[00:10:33.200 --> 00:10:35.200]  去講他們的語言
[00:10:35.200 --> 00:10:37.200]  當中就講到欽拉的兒子西底加
[00:10:37.200 --> 00:10:39.200]  他做了一個鐵角的道具
[00:10:39.200 --> 00:10:41.200]  又發語言
[00:10:41.200 --> 00:10:43.200]  當然也是吉言
[00:10:43.200 --> 00:10:45.200]  西底加很可能就是
[00:10:45.200 --> 00:10:47.200]  這400個先知當中的領袖
[00:10:47.200 --> 00:10:49.200]  所有的先知繼續
[00:10:49.200 --> 00:10:51.200]  同心合意地講一樣的話
[00:10:51.200 --> 00:10:53.200]  就說這場仗是必定會贏的
[00:10:53.200 --> 00:10:55.200]  但是
[00:10:55.200 --> 00:10:57.200]  其實剛剛大家已經聽完經文的結果
[00:10:57.200 --> 00:10:59.200]  那場仗是贏還是輸
[00:10:59.200 --> 00:11:01.200]  是輸的
[00:11:01.200 --> 00:11:03.200]  所以我們知道其實
[00:11:03.200 --> 00:11:05.200]  這400個先知講的都是假的語言
[00:11:05.200 --> 00:11:07.200]  其實都是謊言
[00:11:07.200 --> 00:11:09.200]  耶和華其實沒有影響他們的德性
[00:11:09.200 --> 00:11:11.200]  他們的謊言
[00:11:11.200 --> 00:11:13.200]  包圍著阿哈和約沙法
[00:11:13.200 --> 00:11:15.200]  令他們好像
[00:11:15.200 --> 00:11:17.200]  眼目迷糊分辨不了是非一樣
[00:11:17.200 --> 00:11:19.200]  他們的處境
[00:11:19.200 --> 00:11:21.200]  跟我們今天的處境似不似
[00:11:21.200 --> 00:11:23.200]  你覺得你今天
[00:11:23.200 --> 00:11:25.200]  在身處的環境當中
[00:11:25.200 --> 00:11:27.200]  謊言多一點還是真話多一點
[00:11:27.200 --> 00:11:31.200]  我們時不時
[00:11:31.200 --> 00:11:33.200]  都會在新聞裡面聽到一些
[00:11:33.200 --> 00:11:35.200]  騙案的報導
[00:11:35.200 --> 00:11:37.200]  可能我自己也是
[00:11:37.200 --> 00:11:39.200]  幾乎每天都會收到
[00:11:39.200 --> 00:11:41.200]  是不是這樣
[00:11:41.200 --> 00:11:43.200]  我們已經習慣了
[00:11:43.200 --> 00:11:45.200]  看到三字頭通常都不聽
[00:11:45.200 --> 00:11:47.200]  最近有人跟我說
[00:11:47.200 --> 00:11:49.200]  九字頭都不好聽
[00:11:49.200 --> 00:11:51.200]  已經說是蔓延到手機的號碼
[00:11:51.200 --> 00:11:53.200]  我都發覺是
[00:11:53.200 --> 00:11:55.200]  有時候這些手提打來
[00:11:55.200 --> 00:11:57.200]  都是不知道是什麼人
[00:11:57.200 --> 00:11:59.200]  或者是推銷
[00:11:59.200 --> 00:12:01.200]  還有很多不知名的電郵
[00:12:01.200 --> 00:12:03.200]  突然間跟你講郵政局
[00:12:03.200 --> 00:12:05.200]  有些什麼叫你收件
[00:12:05.200 --> 00:12:07.200]  這兩天你再不確認的話
[00:12:07.200 --> 00:12:09.200]  其實是很多很多
[00:12:09.200 --> 00:12:11.200]  有時候看新聞
[00:12:11.200 --> 00:12:13.200]  為什麼那些人一不小心
[00:12:13.200 --> 00:12:15.200]  就被騙了幾百萬幾千萬
[00:12:15.200 --> 00:12:19.200]  所以我們一不小心
[00:12:19.200 --> 00:12:21.200]  可能失去金錢都還算是少
[00:12:21.200 --> 00:12:23.200]  大則可能失去
[00:12:23.200 --> 00:12:25.200]  更寶貴的東西
[00:12:25.200 --> 00:12:27.200]  例如是感情
[00:12:27.200 --> 00:12:29.200]  例如是人身自由
[00:12:29.200 --> 00:12:31.200]  甚至是生命
[00:12:31.200 --> 00:12:33.200]  早前的柬埔寨騙案
[00:12:33.200 --> 00:12:35.200]  現在還有些人可能是生死未卜
[00:12:37.200 --> 00:12:39.200]  電郵我們每天看到的廣告
[00:12:39.200 --> 00:12:41.200]  或者你看網上的信息
[00:12:41.200 --> 00:12:43.200]  所謂農場的新聞
[00:12:43.200 --> 00:12:45.200]  其實多多少少都是誇大虛假
[00:12:45.200 --> 00:12:47.200]  或者那些人叫照片
[00:12:47.200 --> 00:12:49.200]  你看到一個人的照片
[00:12:49.200 --> 00:12:51.200]  其實他的樣子是完全是你一回事
[00:12:51.200 --> 00:12:53.200]  這個世界
[00:12:53.200 --> 00:12:55.200]  不斷地將虛假的事物
[00:12:55.200 --> 00:12:57.200]  甚至價值觀
[00:12:57.200 --> 00:12:59.200]  想塞入我們的腦袋
[00:12:59.200 --> 00:13:01.200]  我們需要保持警覺
[00:13:01.200 --> 00:13:03.200]  以免陷入謊言
[00:13:03.200 --> 00:13:05.200]  而不自知
[00:13:05.200 --> 00:13:07.200]  會不會是對白對一
[00:13:07.200 --> 00:13:09.200]  甚至可能比例更大都未定
[00:13:09.200 --> 00:13:13.200]  接下來我們就看第二部分
[00:13:13.200 --> 00:13:23.200]  以忠心誠實持守神的話
[00:13:23.200 --> 00:13:25.200]  十二至二十七節
[00:13:25.200 --> 00:13:27.200]  十二至二十七節主要是說
[00:13:27.200 --> 00:13:29.200]  牙米哥也出場了
[00:13:29.200 --> 00:13:31.200]  終於鋪排了一會兒才出場
[00:13:31.200 --> 00:13:33.200]  他和阿蝦之間的對話是怎樣
[00:13:35.200 --> 00:13:39.200]  被差派調米哥的使者都很會做
[00:13:39.200 --> 00:13:41.200]  是官員嘛
[00:13:41.200 --> 00:13:43.200]  他就說你給他一些貼士
[00:13:43.200 --> 00:13:45.200]  跟米哥說
[00:13:45.200 --> 00:13:47.200]  你跟其他先知一樣
[00:13:47.200 --> 00:13:49.200]  我告訴你剛才那四百個先知
[00:13:49.200 --> 00:13:51.200]  都是說吉言
[00:13:51.200 --> 00:13:53.200]  你說吉言就可以了
[00:13:53.200 --> 00:13:55.200]  沒問題的
[00:13:55.200 --> 00:13:57.200]  但是米哥怎麼回答呢
[00:13:57.200 --> 00:13:59.200]  他一口拒絕
[00:13:59.200 --> 00:14:01.200]  他說他只會說神要他說的話
[00:14:01.200 --> 00:14:03.200]  這些人在官場應該都不相信你了
[00:14:03.200 --> 00:14:05.200]  而十四至十五節就說到
[00:14:05.200 --> 00:14:07.200]  米哥呀來到王那裡
[00:14:07.200 --> 00:14:09.200]  王就問他
[00:14:09.200 --> 00:14:11.200]  這個王就是阿蝦
[00:14:11.200 --> 00:14:13.200]  米哥呀我們可不可以到
[00:14:13.200 --> 00:14:15.200]  基地的拉末作戰呀
[00:14:15.200 --> 00:14:17.200]  還是不要去呀
[00:14:17.200 --> 00:14:19.200]  他就回答了可以去
[00:14:19.200 --> 00:14:21.200]  一定得勝他們必交在你們手裡
[00:14:21.200 --> 00:14:23.200]  幾好呀吉言
[00:14:23.200 --> 00:14:25.200]  他明明說耶和華的說話
[00:14:25.200 --> 00:14:27.200]  為什麼他又說了這些說話
[00:14:27.200 --> 00:14:29.200]  但是你看阿蝦好可愛他不相信
[00:14:29.200 --> 00:14:31.200]  他說我要祝福你多少次
[00:14:31.200 --> 00:14:33.200]  你才會奉耶和華的名
[00:14:33.200 --> 00:14:35.200]  跟我說真話
[00:14:35.200 --> 00:14:37.200]  我覺得這是一個喜劇的片段
[00:14:37.200 --> 00:14:39.200]  阿蝦就說
[00:14:39.200 --> 00:14:41.200]  我一心想聽吉言
[00:14:41.200 --> 00:14:43.200]  不過你說我也不相信
[00:14:43.200 --> 00:14:45.200]  還有我覺得
[00:14:45.200 --> 00:14:47.200]  阿蝦在舊月裡
[00:14:47.200 --> 00:14:49.200]  也是一個很有趣的人物
[00:14:49.200 --> 00:14:51.200]  他每次出場都會有一些
[00:14:51.200 --> 00:14:53.200]  很灰心的情節
[00:14:53.200 --> 00:14:55.200]  大家可以回去看看
[00:14:55.200 --> 00:14:57.200]  他這個人有一種喜劇感
[00:14:57.200 --> 00:14:59.200]  他問米哥可不可以去
[00:14:59.200 --> 00:15:01.200]  米哥說可以
[00:15:01.200 --> 00:15:03.200]  他又不滿意
[00:15:03.200 --> 00:15:05.200]  當然
[00:15:05.200 --> 00:15:07.200]  有機會因為米哥的語氣問題
[00:15:07.200 --> 00:15:09.200]  可能如果我們用廣東話
[00:15:09.200 --> 00:15:11.200]  可能米哥說他的語氣
[00:15:11.200 --> 00:15:13.200]  就是這樣去啦
[00:15:13.200 --> 00:15:15.200]  贏定啦
[00:15:15.200 --> 00:15:17.200]  看到你就投降啦
[00:15:17.200 --> 00:15:19.200]  所以他知道他不是說真話
[00:15:19.200 --> 00:15:21.200]  之後米哥就說真話
[00:15:21.200 --> 00:15:23.200]  他說他看的圖畫是
[00:15:23.200 --> 00:15:25.200]  以色列眾人散步在山上
[00:15:25.200 --> 00:15:27.200]  好像沒木人的羊群一般
[00:15:27.200 --> 00:15:29.200]  沒木人的羊群就是說
[00:15:29.200 --> 00:15:31.200]  他們的王已經不在了
[00:15:31.200 --> 00:15:33.200]  已經離開了
[00:15:33.200 --> 00:15:35.200]  所以說他們沒有主人
[00:15:35.200 --> 00:15:37.200]  可以平安各自回家
[00:15:37.200 --> 00:15:39.200]  即是預言了阿蝦會死
[00:15:39.200 --> 00:15:41.200]  阿蝦會陣亡
[00:15:41.200 --> 00:15:43.200]  而且以色列人散步在山上
[00:15:43.200 --> 00:15:45.200]  是一個打敗仗的圖畫
[00:15:45.200 --> 00:15:47.200]  米哥說他的預言就是說
[00:15:47.200 --> 00:15:49.200]  以色列人會打敗仗
[00:15:49.200 --> 00:15:51.200]  並且阿蝦也會在戰爭中死亡
[00:15:51.200 --> 00:15:53.200]  阿蝦聽到了
[00:15:53.200 --> 00:15:55.200]  他的反應是什麼
[00:15:55.200 --> 00:15:57.200]  否定
[00:15:57.200 --> 00:15:59.200]  否定,不喜歡聽到
[00:15:59.200 --> 00:16:01.200]  而且他認定米哥是針對自己
[00:16:01.200 --> 00:16:03.200]  我都說你每次跟我說的都是空言
[00:16:03.200 --> 00:16:05.200]  即是將一個人說真話
[00:16:05.200 --> 00:16:07.200]  都說是因為針對自己才這樣說
[00:16:07.200 --> 00:16:09.200]  所以他就不聽了
[00:16:09.200 --> 00:16:11.200]  他就否定了米哥
[00:16:11.200 --> 00:16:13.200]  預言的真確性和可信性
[00:16:13.200 --> 00:16:15.200]  也不願意去反思自己
[00:16:15.200 --> 00:16:17.200]  其實真是一個怎樣的人
[00:16:17.200 --> 00:16:19.200]  在神面前是怎樣
[00:16:19.200 --> 00:16:21.200]  他歸咎米哥對自己的偏見
[00:16:21.200 --> 00:16:23.200]  和私人恩怨
[00:16:23.200 --> 00:16:25.200]  即是我們跟別人說一些
[00:16:25.200 --> 00:16:27.200]  真是忠言的時候
[00:16:27.200 --> 00:16:29.200]  對方就說你都是針對我的
[00:16:29.200 --> 00:16:31.200]  他就會聽了
[00:16:31.200 --> 00:16:33.200]  而米哥
[00:16:33.200 --> 00:16:35.200]  他繼續說
[00:16:35.200 --> 00:16:37.200]  他沒有理會阿蝦對他的批評
[00:16:37.200 --> 00:16:39.200]  他繼續說
[00:16:39.200 --> 00:16:41.200]  他天上會議的一個影像
[00:16:41.200 --> 00:16:43.200]  見到神的會議裏面就說
[00:16:43.200 --> 00:16:45.200]  其實那些謊言的靈
[00:16:45.200 --> 00:16:47.200]  已經進了阿蝦先知的口
[00:16:47.200 --> 00:16:49.200]  米哥
[00:16:49.200 --> 00:16:51.200]  當時西底街就去打米哥
[00:16:51.200 --> 00:16:53.200]  他說什麼時候
[00:16:53.200 --> 00:16:55.200]  因為已經在針對他們
[00:16:55.200 --> 00:16:57.200]  說他們說謊言
[00:16:57.200 --> 00:16:59.200]  但是米哥他很冷靜
[00:16:59.200 --> 00:17:01.200]  他就說
[00:17:01.200 --> 00:17:03.200]  你進密室躲藏的那天
[00:17:03.200 --> 00:17:05.200]  你就會見到神的靈
[00:17:05.200 --> 00:17:07.200]  是怎樣離開你
[00:17:07.200 --> 00:17:09.200]  因為當阿蝦打敗仗的時候
