
[00:00:00.000 --> 00:00:02.880]  今天要和大家分享的一個訊息
[00:03:28.200 --> 00:03:32.440]  他們將第四節放在第六節之後
[00:03:32.440 --> 00:03:33.880]  這個是完全合法的
[00:03:33.880 --> 00:03:37.600]  因為翻譯的人按著聖經的文意
[00:03:37.600 --> 00:03:39.960]  他會調動那些次序
[00:03:39.960 --> 00:03:42.720]  是希望將意思表達得更加明確
[00:03:42.720 --> 00:03:44.720]  按著他們的理解來明確
[00:03:44.720 --> 00:03:47.120]  所以當翻譯這裡的時候
[00:03:47.120 --> 00:03:52.880]  他們沒有順著原文的字眼
[00:03:52.880 --> 00:03:55.360]  結束在就坐的意義裡面
[00:03:55.360 --> 00:03:56.960]  相反他們將第四節
[00:03:56.960 --> 00:03:59.120]  第四節就是你們當紀念
[00:03:59.120 --> 00:04:01.000]  我僕人摩西的律法
[00:04:01.000 --> 00:04:04.400]  就是我在何列山為以色列人
[00:04:04.400 --> 00:04:07.360]  所吩咐他的律例典章
[00:04:07.360 --> 00:04:09.240]  大家知道在整個舊約裡面
[00:04:09.240 --> 00:04:11.240]  很突出的是律法
[00:04:11.240 --> 00:04:13.960]  所以在《拿解書》第四章
[00:04:13.960 --> 00:04:18.360]  第四節提到摩西所領受的律法
[00:04:18.360 --> 00:04:21.240]  這七十四本的譯者
[00:04:21.240 --> 00:04:26.880]  將這一節放在馬尼基書最後那一節
[00:04:26.880 --> 00:04:29.680]  而同時在希伯來人的傳統
[00:04:29.680 --> 00:04:32.000]  當讀到這一章聖經的時候
[00:04:32.000 --> 00:04:35.160]  又覺得很困難去接受
[00:04:35.160 --> 00:04:38.360]  為什麼最後一句話
[00:04:38.360 --> 00:04:41.720]  竟然是神的審判、神的就坐呢?
[00:04:41.720 --> 00:04:44.000]  所以他們讀完之後
[00:04:44.000 --> 00:04:46.400]  他們會重複讀第五節
[00:04:46.400 --> 00:04:47.600]  第五節是什麼呢?
[00:04:47.600 --> 00:04:49.640]  漢、瑤、戴而可畏之日
[00:04:49.640 --> 00:04:50.800]  未到以前
[00:04:50.800 --> 00:04:53.160]  我要猜演以利亞先知
[00:04:53.160 --> 00:04:54.840]  到你們那裡去
[00:04:54.840 --> 00:04:56.600]  就成為結束
[00:04:56.600 --> 00:04:58.360]  就停在那裡
[00:04:58.360 --> 00:04:59.800]  重複這一節
[00:04:59.800 --> 00:05:03.000]  所以難怪猶太人一直都在期待
[00:05:03.000 --> 00:05:06.120]  以利亞先知再一次的出現
[00:05:06.120 --> 00:05:08.200]  去到新約的時候我們見到
[00:05:08.200 --> 00:05:09.720]  當施洗漢出來的時候
[00:05:09.720 --> 00:05:15.280]  很多人就問,究竟施洗漢是不是以利亞先知?
[00:05:15.280 --> 00:05:17.880]  其實為什麼以利亞在
[00:05:17.880 --> 00:05:20.080]  以色列人心目中這麼重要呢?
[00:05:20.080 --> 00:05:23.960]  如果我們說在舊約裡面有大小先知書
[00:05:23.960 --> 00:05:27.440]  怎樣分大先知和小先知呢?
[00:05:27.440 --> 00:05:30.120]  大先知是不是代表他的著作長一點
[00:05:30.120 --> 00:05:32.520]  章數篇幅長一點
[00:05:32.520 --> 00:05:35.080]  還是他所涵蓋的年份
[00:05:35.080 --> 00:05:38.880]  信息是很多個年代
[00:05:38.880 --> 00:05:39.920]  所以他重要
[00:05:39.920 --> 00:05:45.480]  或者他的信息是有一些預言未來的事
[00:05:45.480 --> 00:05:47.640]  所以就成為大先知呢?
[00:05:47.640 --> 00:05:49.320]  不過我們發覺原來都不是的
[00:05:49.320 --> 00:05:52.080]  有些我們認為是大先知的書信
[00:05:52.080 --> 00:05:57.600]  他們的章數比起小先知書是更加短的
[00:05:57.600 --> 00:06:01.880]  所以究竟怎樣去定什麼是大先知、小先知呢?
[00:06:01.880 --> 00:06:03.440]  其實原本就沒有定
[00:06:03.440 --> 00:06:04.640]  誰是大小先知
[00:06:04.640 --> 00:06:09.120]  只不過是後來的人為了方便來這樣界分
[00:06:09.120 --> 00:06:12.360]  如果我們說真是最偉大的先知
[00:06:12.360 --> 00:06:14.560]  我相信應該是以利亞
[00:06:14.560 --> 00:06:15.600]  為什麼這樣說呢?
[00:06:15.600 --> 00:06:18.320]  因為當耶穌登山變相的時候
[00:06:18.320 --> 00:06:19.480]  有兩個人出現
[00:06:19.480 --> 00:06:23.000]  要和耶穌來討論末後要成就的事
[00:06:23.000 --> 00:06:25.320]  其中一個人是摩西
[00:06:25.320 --> 00:06:28.480]  摩西代表全國的律法
[00:06:28.480 --> 00:06:31.320]  所以在《馬拉雞書》第四章第六節
[00:06:31.320 --> 00:06:34.760]  第四章第四節已經提到摩西
[00:06:34.760 --> 00:06:37.000]  第二個重要的人出現
[00:06:37.000 --> 00:06:38.400]  是以利亞
[00:06:38.400 --> 00:06:40.800]  以利亞可以說是先知的代表
[00:06:40.800 --> 00:06:42.160]  雖然他沒有著作
[00:06:42.160 --> 00:06:45.760]  但是在耶穌的登山變相上
[00:06:45.760 --> 00:06:48.160]  這兩位一個代表了律法
[00:06:48.160 --> 00:06:50.840]  一個代表了先知的信息
[00:06:50.840 --> 00:06:53.240]  所以就是整個舊約的信息
[00:06:53.240 --> 00:06:56.360]  來指向耶穌基督要成就的救恩
[00:06:56.360 --> 00:07:00.520]  所以我們可以稱以利亞是最大的先知
[00:07:00.520 --> 00:07:03.560]  當然到了《啟示錄》第十一章
[00:07:03.560 --> 00:07:05.040]  那裡也告訴我們
[00:07:05.040 --> 00:07:07.680]  在末後日子有兩個傳道人
[00:07:07.680 --> 00:07:10.160]  他們在地上傳道三年半
[00:07:10.160 --> 00:07:12.080]  1261年
[00:07:12.080 --> 00:07:13.640]  有很多聖經學者認同
[00:07:13.640 --> 00:07:14.880]  這兩個傳道人
[00:07:14.880 --> 00:07:16.160]  也是這兩位
[00:07:16.160 --> 00:07:18.200]  就是摩西和以利亞
[00:07:18.200 --> 00:07:23.080]  有他們的特質的兩個人出現
[00:07:23.080 --> 00:07:25.680]  原來《馬拉雞書》這個信息
[00:07:25.680 --> 00:07:29.160]  要經過四百年的緘默時期
[00:07:29.160 --> 00:07:31.960]  然後去到施索爾罕出生的時候
[00:07:31.960 --> 00:07:35.080]  上帝要將這個非常重要的信息
[00:07:35.080 --> 00:07:37.800]  就是這個迴轉和轉重的信息
[00:07:37.800 --> 00:07:39.680]  給當代的人
[00:07:39.680 --> 00:07:42.080]  因為救主第一次的降生
[00:07:42.080 --> 00:07:43.480]  耶穌基督成就了救恩
[00:07:43.480 --> 00:07:45.040]  為世人的罪袋贖
[00:07:45.040 --> 00:07:46.240]  受死埋葬
[00:07:46.240 --> 00:07:48.040]  第三日從死裡復活
[00:07:48.040 --> 00:07:51.280]  打破和得勝死亡的核祭
[00:07:51.280 --> 00:07:54.080]  這個信息不單只是給那個時代的人
[00:07:54.080 --> 00:07:55.440]  第一世紀的人
[00:07:55.440 --> 00:07:57.600]  更加是給現代的人
[00:07:57.600 --> 00:08:00.000]  因為現在這個世代
[00:08:00.000 --> 00:08:02.720]  比施索爾罕的世代更加接近
[00:08:02.720 --> 00:08:03.720]  末日的日子
[00:08:03.720 --> 00:08:05.680]  末日審判的日子
[00:08:05.680 --> 00:08:08.640]  所以施索爾罕的信息
[00:08:08.640 --> 00:08:11.920]  他出來的時候最響亮的信息就是
[00:08:11.920 --> 00:08:15.320]  「天國近了,你們應當悔改」
[00:08:15.320 --> 00:08:16.320]  原來這個信息
[00:08:16.320 --> 00:08:19.360]  也是耶穌出來的時候的信息
[00:08:19.360 --> 00:08:20.400]  耶穌也說
[00:08:20.400 --> 00:08:23.600]  「天國近了,你們應當悔改」
[00:08:23.600 --> 00:08:26.600]  這個不是有這麼巧
[00:08:26.600 --> 00:08:28.320]  而是他們同感一靈
[00:08:28.320 --> 00:08:31.520]  一致的宣佈
[00:08:31.520 --> 00:08:35.240]  我們看到施索爾罕有一個很獨特的角色
[00:08:35.240 --> 00:08:37.040]  從這個以賽亞書
[00:08:37.040 --> 00:08:40.040]  一直直到他出生之前的預告
[00:08:40.040 --> 00:08:43.080]  天使加巴列向他的父親預告
[00:08:43.080 --> 00:08:45.400]  這個要出世的英孩
[00:08:45.400 --> 00:08:46.400]  約翰
[00:08:46.400 --> 00:08:50.880]  他要成為救世主的開路先鋒
[00:08:50.880 --> 00:08:54.480]  而耶穌也在他的講論裡面
[00:08:54.480 --> 00:08:57.120]  很肯定地承認
[00:08:57.120 --> 00:09:00.720]  施索爾罕是全人類最崇高的人
[00:09:00.720 --> 00:09:01.800]  耶穌怎麼說呢?
[00:09:01.800 --> 00:09:03.760]  耶穌說「我實在告訴你們
[00:09:03.760 --> 00:09:06.200]  凡是婦人所生的
[00:09:06.200 --> 00:09:09.320]  沒有一個興起來大過施索爾罕」
[00:09:09.320 --> 00:09:11.680]  他們每一個都是婦人所生的
[00:09:11.680 --> 00:09:14.160]  沒有一個人大過施索爾罕
[00:09:14.160 --> 00:09:16.960]  是耶穌對施索爾罕的一個評價
[00:09:16.960 --> 00:09:19.960]  為什麼耶穌這麼看重施索爾罕呢?
[00:09:19.960 --> 00:09:24.480]  按道理施索爾罕只是早一點傳道沒多久
[00:09:24.480 --> 00:09:26.840]  其實他們差不多是等同的
[00:09:26.840 --> 00:09:28.000]  但很明顯
[00:09:28.000 --> 00:09:30.800]  施索爾罕的角色是一個先鋒
[00:09:30.800 --> 00:09:34.480]  當然為什麼耶穌有一個先鋒的需要呢?
[00:09:34.480 --> 00:09:36.680]  其實耶穌也滿有能力的
[00:09:36.680 --> 00:09:39.120]  他出來說話也很有能力
[00:09:39.120 --> 00:09:41.440]  他的神蹟也很有能力
[00:09:41.440 --> 00:09:43.400]  為什麼他需要一個先鋒呢?
[00:09:43.400 --> 00:09:46.400]  事實上這是上帝的安排
[00:09:46.400 --> 00:09:47.440]  神的計劃
[00:09:47.440 --> 00:09:49.760]  滿足舊約的預言
[00:09:49.760 --> 00:09:53.040]  第二,施索爾罕的生命
[00:09:53.040 --> 00:09:55.240]  是帶出一個典範
[00:09:55.240 --> 00:09:57.440]  一個模式和一個需要
[00:09:57.440 --> 00:10:02.160]  任何一個世代都需要像施索爾罕這樣的人
[00:10:02.160 --> 00:10:05.560]  來作為耶穌基督的先鋒
[00:10:05.560 --> 00:10:06.840]  我們要留心
[00:10:06.840 --> 00:10:09.080]  先鋒不是救主
[00:10:09.080 --> 00:10:10.920]  只有耶穌基督是救主
[00:10:10.920 --> 00:10:14.080]  只有祂能夠為世人的罪釘在十字架上
[00:10:14.080 --> 00:10:15.440]  流出的寶血
[00:10:15.440 --> 00:10:17.880]  我們是靠著耶穌得救
[00:10:17.880 --> 00:10:20.280]  每一個傳道人都只不過是傳道
[00:10:20.280 --> 00:10:22.600]  不管我們多麼了不起的牧師
[00:10:22.600 --> 00:10:24.760]  其實都是一個傳道人
[00:10:24.760 --> 00:10:27.080]  我們要指向耶穌基督的拯救
[00:10:27.080 --> 00:10:30.040]  因為是耶穌成就救贖
[00:10:30.040 --> 00:10:34.520]  換言之,我們每一個人都只能夠承繼施索爾罕的任務
[00:10:34.520 --> 00:10:36.120]  我們不是救主
[00:10:36.120 --> 00:10:39.040]  我們只不過是耶穌基督的代表
[00:10:39.040 --> 00:10:41.480]  所以施索爾罕的這個訊息
[00:10:41.480 --> 00:10:44.840]  同樣是今天你和我的一個很重要的訊息
[00:10:44.840 --> 00:10:47.040]  這個訊息是一個怎樣的訊息呢?
[00:10:47.040 --> 00:10:48.280]  這個訊息有兩部份
[00:10:48.280 --> 00:10:51.240]  第一部份說到「天國近了」
[00:10:51.240 --> 00:10:54.880]  是一個很悉切並且很迫切的訊息
[00:10:54.880 --> 00:10:58.280]  當然我們會從耶穌來預告
[00:10:58.280 --> 00:11:00.640]  末日的日子的情景
[00:11:00.640 --> 00:11:03.880]  在《馬太福音》第24章3到14節
[00:11:03.880 --> 00:11:06.560]  耶穌已經很清楚告訴我們
[00:11:06.560 --> 00:11:09.360]  末後日子有什麼事情會發生
[00:11:09.360 --> 00:11:12.080]  時間關係我們沒辦法和大家一一讀
[00:11:12.080 --> 00:11:13.680]  不過大家可以回去看
[00:11:13.680 --> 00:11:17.080]  但是裡面有幾個部份很重要
[00:11:17.080 --> 00:11:20.680]  他說:在將來有些人假冒耶穌的名字
[00:11:20.680 --> 00:11:21.920]  說我是基督
[00:11:21.920 --> 00:11:25.080]  並且我們會聽見打仗和打仗的風聲
[00:11:25.080 --> 00:11:27.760]  我們會見到民攻打民
[00:11:27.760 --> 00:11:29.120]  國攻打國
[00:11:29.120 --> 00:11:31.880]  多處也有饑荒和地震
[00:11:31.880 --> 00:11:34.400]  這些都是災難的起頭
[00:11:34.400 --> 00:11:39.760]  但是耶穌並不是叫我們只留意這些徵兆
[00:11:39.760 --> 00:11:42.040]  這些徵兆已經是很熟悉的
[00:11:42.040 --> 00:11:43.920]  我們發覺這些徵兆已經是
[00:11:43.920 --> 00:11:46.040]  時時在我們身邊出現
[00:11:46.040 --> 00:11:47.600]  這些不是很遙遠的事
[00:11:47.600 --> 00:11:49.200]  是很接近的事
[00:11:49.200 --> 00:11:51.600]  我們見到天災人禍
[00:11:51.600 --> 00:11:54.200]  已經是時常在我們身邊發生
[00:11:54.200 --> 00:11:56.400]  甚至當我們面對這個疫情的時候
[00:11:56.400 --> 00:11:58.160]  我們以為稍為好一點
[00:11:58.160 --> 00:12:03.080]  接著我們也見到疫情忽然間也有嚴重
[00:12:03.080 --> 00:12:05.200]  所以耶穌告訴我們
[00:12:05.200 --> 00:12:07.200]  當我們見到這一切的時候
[00:12:07.200 --> 00:12:10.880]  我們不只是著眼於這些事情上
[00:12:10.880 --> 00:12:13.320]  因為這些事情只不過是告訴我們
[00:12:13.320 --> 00:12:15.760]  指向我們一個很重要的反應
[00:12:15.760 --> 00:12:16.960]  在第十四節
[00:12:16.960 --> 00:12:19.800]  就說「天國的福音要傳遍天下
[00:12:19.800 --> 00:12:23.840]  對萬民作見證,然後末期才來到」
[00:12:23.840 --> 00:12:29.320]  這是耶穌揭示末日的日子的徵兆的目的
[00:12:29.320 --> 00:12:33.880]  不是叫我們留意那些像WhatsApp提醒我們的叮叮
[00:12:33.880 --> 00:12:35.200]  而是提醒我們
[00:12:35.200 --> 00:12:36.280]  有些事發生
[00:12:36.280 --> 00:12:38.920]  我們有一個相應的行動要去做
[00:12:38.920 --> 00:12:41.280]  那個行動不是回覆WhatsApp
[00:12:41.280 --> 00:12:42.640]  那個行動是說
[00:12:42.640 --> 00:12:45.120]  「天國的福音要傳遍天下
[00:12:45.120 --> 00:12:50.080]  對萬民作見證,然後末期才來到」
[00:12:50.080 --> 00:12:55.400]  對我們今天對很多的警示
[00:12:55.400 --> 00:12:57.520]  或者對這些提醒
[00:12:57.520 --> 00:13:00.080]  這些好像警鐘一樣響起的提醒
[00:13:00.080 --> 00:13:02.160]  我們有時真的會聰耳不聞
[00:13:02.160 --> 00:13:04.320]  你在商場聽到火警鐘響
[00:13:04.320 --> 00:13:05.560]  你會繼續吃東西
[00:13:05.560 --> 00:13:06.520]  繼續看電影
[00:13:06.520 --> 00:13:08.480]  繼續娛樂
[00:13:08.480 --> 00:13:10.960]  因為我們覺得這些警鐘有人會去處理
[00:13:10.960 --> 00:13:12.880]  沒有什麼大件事
[00:13:12.880 --> 00:13:17.320]  所以我們的敏感度就會開始削弱
[00:13:17.320 --> 00:13:20.320]  並且我們知道有人會照顧這些事
[00:13:20.320 --> 00:13:21.760]  不過耶穌告訴我們
[00:13:21.760 --> 00:13:23.800]  當我們看到這些事發生的時候
[00:13:23.800 --> 00:13:25.720]  我們有責任去回應
[00:13:25.720 --> 00:13:28.040]  要將這個福音帶給天下
[00:13:28.040 --> 00:13:31.480]  向萬民作耶穌基督的見證
[00:13:31.480 --> 00:13:35.080]  這個原來是耶穌的第一項目
[00:13:35.080 --> 00:13:38.520]  是耶穌首要的工作
[00:13:38.520 --> 00:13:39.720]  對我們的提醒
[00:13:39.720 --> 00:13:43.680]  也是教會首要的議題
[00:13:43.680 --> 00:13:48.640]  我們看看《馬拉基書》這麼重要的訊息
[00:13:48.640 --> 00:13:50.440]  橫跨舊約
[00:13:50.440 --> 00:13:52.560]  延伸到新約施洗日寒
[00:13:52.560 --> 00:13:55.920]  繼續延伸到今天給我們的訊息
[00:13:55.920 --> 00:13:57.520]  《馬拉基書》這樣說
[00:13:57.520 --> 00:14:01.640]  「我必差遣先知以利亞到你們那裡去
[00:14:01.640 --> 00:14:03.840]  他必使父親的心轉向兒女
[00:14:03.840 --> 00:14:05.440]  兒女的心轉向父親
[00:14:05.440 --> 00:14:07.600]  免得我來就坐遍地」
[00:14:07.600 --> 00:14:08.520]  簡單來說
[00:14:08.520 --> 00:14:11.120]  這是一個迴轉轉重的福音
[00:14:11.120 --> 00:14:12.960]  是一個悔改的福音
[00:14:12.960 --> 00:14:14.240]  第一方面
[00:14:14.240 --> 00:14:16.200]  這麼逼切
[00:14:16.200 --> 00:14:17.560]  是因為天國近
[00:14:17.560 --> 00:14:18.600]  我們要悔改
[00:14:18.600 --> 00:14:21.160]  所以行動第二方面
[00:14:21.160 --> 00:14:24.200]  就是你們應當悔改
[00:14:24.200 --> 00:14:26.120]  什麼是悔改呢?
[00:14:26.120 --> 00:14:28.480]  悔改就是一直走的那條路
[00:14:28.480 --> 00:14:30.480]  會有危險
[00:14:30.480 --> 00:14:33.920]  繼續走的時候會跌死
[00:14:33.920 --> 00:14:35.520]  悔改的意思
[00:14:35.520 --> 00:14:37.320]  就是你要停步
[00:14:37.320 --> 00:14:39.400]  回頭180度
[00:14:39.400 --> 00:14:42.240]  回到十字架
[00:14:42.240 --> 00:14:45.240]  不要再向那個滅亡的路走
[00:14:45.240 --> 00:14:48.880]  當大衛犯了奸淫
[00:14:48.880 --> 00:14:51.240]  他犯了謀殺罪的時候
[00:14:51.240 --> 00:14:52.720]  先知拿丹提醒他
[00:14:52.720 --> 00:14:55.200]  你犯罪得罪神
[00:14:55.200 --> 00:14:58.160]  然後他寫了詩篇的五十一篇
[00:14:58.160 --> 00:14:59.840]  詩篇的五十一篇
[00:14:59.840 --> 00:15:00.760]  告訴我們
[00:15:00.760 --> 00:15:04.040]  原來悔改並不只是一個心態
[00:15:04.040 --> 00:15:05.360]  不只是一個感覺
[00:15:05.360 --> 00:15:06.840]  覺得自己做錯事
[00:15:06.840 --> 00:15:09.160]  哎呀,很不開心
[00:15:09.160 --> 00:15:12.440]  原來悔改是有具體的行動要去做的
[00:15:12.440 --> 00:15:14.440]  我現在沒有時間看詩篇五十一篇
[00:15:14.440 --> 00:15:15.040]  很仔細
[00:15:15.040 --> 00:15:18.120]  但是在大衛的悔改裡面
[00:15:18.120 --> 00:15:19.280]  讓我們看到
[00:15:19.280 --> 00:15:21.920]  悔改包括了下面這幾方面
[00:15:21.920 --> 00:15:23.560]  包括了知罪
[00:15:23.560 --> 00:15:24.800]  懊悔
[00:15:24.800 --> 00:15:26.240]  求赦免
[00:15:26.240 --> 00:15:27.400]  更新
[00:15:27.400 --> 00:15:31.560]  行動和堅守
[00:15:31.560 --> 00:15:34.400]  悔改不只是一個心態
[00:15:34.400 --> 00:15:36.160]  不只是一個感覺
[00:15:36.160 --> 00:15:38.000]  覺得不太好
[00:15:38.000 --> 00:15:41.000]  而是我們需要具體的行動
[00:15:41.000 --> 00:15:43.760]  一般人對於自己做錯事
[00:15:43.760 --> 00:15:45.960]  一定會有一個懊悔
[00:15:45.960 --> 00:15:49.040]  知罪並且懊悔的感覺
[00:15:49.040 --> 00:15:50.400]  這是一般人的感覺
[00:15:50.400 --> 00:15:51.800]  有沒有這樣的感覺呢?
[00:15:51.800 --> 00:15:53.240]  就是你知罪
[00:15:53.240 --> 00:15:54.680]  但是你不懊悔
[00:15:54.680 --> 00:15:57.080]  這些就是壞人
[00:15:57.080 --> 00:15:58.720]  那基督徒又怎樣呢?
[00:15:58.720 --> 00:15:59.840]  基督徒是知罪
[00:15:59.840 --> 00:16:00.880]  會懊悔
[00:16:00.880 --> 00:16:02.280]  並且有一個對象
[00:16:02.280 --> 00:16:04.480]  他要去求他的寬恕
[00:16:04.480 --> 00:16:05.840]  好像大衛這樣
[00:16:05.840 --> 00:16:07.640]  向上帝求赦
[00:16:07.640 --> 00:16:10.080]  因為他不僅得罪神
[00:16:10.080 --> 00:16:11.920]  不僅得罪自己
[00:16:11.920 --> 00:16:15.720]  他更加得罪人
[00:16:15.720 --> 00:16:17.640]  也不僅得罪自己
[00:16:17.640 --> 00:16:19.160]  更加得罪上帝
[00:16:19.160 --> 00:16:22.400]  所以基督徒會向上帝求赦免
[00:16:22.400 --> 00:16:25.200]  但是有時候基督徒的通病
[00:16:25.200 --> 00:16:27.240]  就是我們懂得懊悔
[00:16:27.240 --> 00:16:29.080]  但是我們沒有更新
[00:16:29.080 --> 00:16:30.280]  沒有行動
[00:16:30.280 --> 00:16:32.840]  更加我們沒有持之以恆
[00:16:32.840 --> 00:16:35.840]  有時候我們聽見有些人說
[00:16:35.840 --> 00:16:39.280]  當我情緒很波動的時候
[00:16:39.280 --> 00:16:42.200]  我就會亂做事或者亂說話
[00:16:42.200 --> 00:16:44.520]  甚至不小心捅了你一刀
[00:16:44.520 --> 00:16:46.760]  因為我情緒很波動
[00:16:46.760 --> 00:16:50.360]  這個你接納我吧
[00:16:50.360 --> 00:16:54.200]  因為我很不穩定
[00:16:54.200 --> 00:16:56.480]  但是被你捅了一刀的那個
[00:16:56.480 --> 00:16:58.240]  真的被你捅了一刀
[00:16:58.240 --> 00:17:01.000]  你不能夠說我情緒波動
[00:17:01.000 --> 00:17:02.920]  我不經意做了
[00:17:02.920 --> 00:17:05.360]  但是你知道自己做錯
[00:17:05.360 --> 00:17:07.680]  是不是應該有相應的行動
[00:17:07.680 --> 00:17:09.440]  求寬恕
[00:17:09.440 --> 00:17:12.120]  因為白白被你捅了一刀的
[00:17:12.120 --> 00:17:14.360]  的確是受傷
[00:17:14.360 --> 00:17:15.760]  所以要悔改
[00:17:15.760 --> 00:17:17.560]  要認罪
[00:17:17.560 --> 00:17:18.440]  要回轉
[00:17:18.440 --> 00:17:20.280]  並且要持之以恆
[00:17:20.280 --> 00:17:21.880]  約翰也是這樣
[00:17:21.880 --> 00:17:23.360]  他說你們應當悔改
[00:17:23.360 --> 00:17:26.920]  原來悔改是要跟那個心相稱的
[00:17:26.920 --> 00:17:29.080]  你們要結出果子來
[00:17:29.080 --> 00:17:31.360]  跟悔改的心相稱
