
[00:00:00.000 --> 00:00:02.880]  我相信大家都會明顯看到
[00:03:37.920 --> 00:03:45.040]  這樣消息很快就傳到耶路撒冷
[00:03:45.040 --> 00:03:49.600]  也傳到祭司法尼塞人的耳中
[00:03:49.600 --> 00:03:53.360]  他們有什麼反應呢?
[00:03:54.480 --> 00:03:57.360]  我們看47節
[00:04:23.760 --> 00:04:28.800]  他們竟然承認耶穌所行的是神蹟
[00:04:28.800 --> 00:04:35.040]  這件事原本是很簡單的
[00:04:35.040 --> 00:04:39.680]  既然承認耶穌所行的是神蹟
[00:04:39.680 --> 00:04:42.400]  那就很應該順理成章
[00:04:42.400 --> 00:04:47.680]  承認祂就是那位期待已久要來的那位彌賽亞
[00:04:47.680 --> 00:04:52.080]  承認祂是猶太人的大君王
[00:04:53.600 --> 00:04:55.600]  這樣就很好了
[00:04:55.600 --> 00:04:59.680]  誰知他們的反應不是這樣
[00:04:59.680 --> 00:05:01.680]  或者他們的目標不是這樣
[00:05:01.680 --> 00:05:05.520]  大家有沒有留意這句聖經
[00:05:05.520 --> 00:05:11.920]  你看到這個公會是由祭司長和法尼塞人組成的
[00:05:11.920 --> 00:05:13.920]  或者主要由他們組成的
[00:05:13.920 --> 00:05:17.200]  有問題嗎?
[00:05:17.200 --> 00:05:19.920]  有問題
[00:05:22.320 --> 00:05:25.840]  大祭司戈亞法是薩都戈人
[00:05:25.840 --> 00:05:30.560]  薩都戈人是一個黨派的名稱
[00:05:30.560 --> 00:05:34.960]  薩都戈人是親羅馬政府的政黨
[00:05:34.960 --> 00:05:40.160]  大祭司是由羅馬政府委任的
[00:05:40.160 --> 00:05:44.800]  而祭司長就是大祭司的屬下
[00:05:44.800 --> 00:05:50.400]  所以大部分的祭司長都應該跟從大祭司成為
[00:05:50.400 --> 00:05:52.720]  或者他們已經是薩都戈人
[00:05:52.720 --> 00:05:55.680]  否則他們不會做到這些的位置
[00:05:55.680 --> 00:06:00.560]  法尼塞人又如何呢?
[00:06:00.560 --> 00:06:07.040]  我們在聖經裡常常看到法尼塞人會被耶穌責備他們是假冒為善的宗教領袖
[00:06:07.040 --> 00:06:11.120]  大家開始明白
[00:06:11.120 --> 00:06:14.400]  這兩群人在控制公會
[00:06:14.400 --> 00:06:18.960]  等於現在國會由兩群人控制國會
[00:06:18.960 --> 00:06:23.040]  那兩群人會決定國家是怎樣的
[00:06:23.040 --> 00:06:28.720]  現在這兩群人
[00:06:28.720 --> 00:06:35.040]  這個公會就要審查耶穌所行的復活神蹟
[00:06:35.040 --> 00:06:39.760]  大家還知不知道那個諷刺在哪裡
[00:06:39.760 --> 00:06:45.600]  最諷刺的就是薩都戈人是不信有復活的
[00:06:46.720 --> 00:06:50.560]  但是法尼塞人是信有復活的
[00:06:50.560 --> 00:06:52.560]  這樣大家可以想到
[00:06:52.560 --> 00:06:54.560]  一邊是信有復活
[00:06:54.560 --> 00:06:56.560]  一邊是不信有復活
[00:06:56.560 --> 00:07:00.240]  那這兩群人怎樣去討論耶穌基督復活的神蹟呢?
[00:07:00.240 --> 00:07:04.240]  你是不是覺得很難談得來?
[00:07:04.240 --> 00:07:06.960]  就好像現在的政黨
[00:07:06.960 --> 00:07:09.920]  一談到信仰真理就不用說了
[00:07:09.920 --> 00:07:11.920]  沒什麼好說的
[00:07:11.920 --> 00:07:13.920]  說別的吧 說什麼好呢?
[00:07:15.360 --> 00:07:17.360]  不好 轉移話題 說別的吧
[00:07:17.360 --> 00:07:19.840]  說真理 說信仰 說不來的
[00:07:19.840 --> 00:07:21.440]  說什麼好呢?
[00:07:21.440 --> 00:07:23.040]  說一下經濟
[00:07:23.040 --> 00:07:26.240]  說一下社會安定穩定的問題
[00:07:26.240 --> 00:07:36.320]  這個正正就是這群祭司長和法尼塞人開會說的話題
[00:07:36.320 --> 00:07:41.600]  於是他們就不說復活的問題
[00:07:41.600 --> 00:07:44.800]  硬著心就轉移話題
[00:07:45.520 --> 00:07:47.520]  說經濟 說社會穩定
[00:07:47.520 --> 00:07:51.040]  我們看48節
[00:07:51.040 --> 00:07:56.720]  若這樣遊著他 人人都要信他
[00:07:56.720 --> 00:08:00.880]  羅馬人也要來奪我們的地土和我們的百姓
[00:08:00.880 --> 00:08:03.920]  這句的意思就是說
[00:08:03.920 --> 00:08:06.560]  如果所有的百姓都去信耶穌
[00:08:06.560 --> 00:08:08.560]  就是那個尼塞亞
[00:08:08.560 --> 00:08:10.560]  奉他為猶太人的大君王
[00:08:10.560 --> 00:08:12.560]  這樣是什麼意思?
[00:08:12.560 --> 00:08:17.200]  那就是造反 即是要背叛羅馬君王
[00:08:17.200 --> 00:08:19.200]  你自己有個大君王
[00:08:19.200 --> 00:08:21.200]  即是不用羅馬的大君王
[00:08:21.200 --> 00:08:23.200]  那是什麼意思?造反
[00:08:23.200 --> 00:08:25.200]  既然造反
[00:08:25.200 --> 00:08:28.400]  羅馬人就會派兵來鎮壓
[00:08:28.400 --> 00:08:30.400]  到時就會怎樣呢?
[00:08:30.400 --> 00:08:32.400]  到時就會城破人亡
[00:08:32.400 --> 00:08:39.360]  他們很害怕這件事
[00:08:39.360 --> 00:08:41.360]  為什麼他們這麼害怕?
[00:08:41.360 --> 00:08:44.960]  因為他們有一個很大的歷史包袱
[00:08:44.960 --> 00:08:49.680]  原來在主前第二世紀
[00:08:49.680 --> 00:08:52.400]  大約是主前165年
[00:08:52.400 --> 00:08:57.520]  猶太人有一段非常光輝的日子
[00:08:57.520 --> 00:09:01.920]  在那段時間他們建立了馬加比王朝
[00:09:01.920 --> 00:09:04.400]  如果你看看兩日之間的歷史
[00:09:04.400 --> 00:09:05.600]  你會看到這個
[00:09:05.600 --> 00:09:09.040]  他們在那段時間建立了馬加比王朝
[00:09:10.080 --> 00:09:12.080]  差不多有一百年的時間
[00:09:12.080 --> 00:09:15.200]  是非常獨立自主的
[00:09:15.200 --> 00:09:19.600]  直到主前63年
[00:09:19.600 --> 00:09:23.600]  羅馬人攻陷耶路撒冷城
[00:09:23.600 --> 00:09:26.720]  殺害和擄走很多猶太人
[00:09:26.720 --> 00:09:30.080]  猶太人也從那時開始
[00:09:30.080 --> 00:09:34.560]  失去了自己國家的地位和主權
[00:09:34.560 --> 00:09:37.680]  一直到什麼時候呢?
[00:09:37.680 --> 00:09:40.800]  一直到上個世紀
[00:09:40.800 --> 00:09:42.800]  1948年
[00:09:42.800 --> 00:09:45.200]  以色列復國的時候
[00:09:45.200 --> 00:09:47.200]  就是現在的以色列
[00:09:47.200 --> 00:09:53.120]  在耶穌當時的時代
[00:09:53.120 --> 00:09:58.640]  猶太人雖然不是完全獨立自主
[00:09:58.640 --> 00:10:03.840]  但是他們享有相當高度的自治
[00:10:03.840 --> 00:10:06.160]  社會也算是穩定
[00:10:06.160 --> 00:10:11.600]  而且特別是那些宗教領袖
[00:10:11.600 --> 00:10:16.080]  他們是較為富有和享有特權
[00:10:16.080 --> 00:10:19.600]  所以他們不想有任何的動亂
[00:10:19.600 --> 00:10:21.600]  不想有任何的改變
[00:10:21.600 --> 00:10:27.920]  所以他們不想承認耶穌是彌賽亞
[00:10:27.920 --> 00:10:32.880]  免得影響他們既得的利益和權力
[00:10:32.880 --> 00:10:35.600]  和他們生活上所有的東西
[00:10:36.880 --> 00:10:37.920]  也就是說
[00:10:37.920 --> 00:10:42.960]  他們情願不要可以救他們的彌賽亞
[00:10:42.960 --> 00:10:46.160]  這是非常可惜的
[00:10:46.160 --> 00:10:52.080]  這一點是值得我們反省的
[00:10:52.080 --> 00:10:57.600]  就是我們對耶穌的事情
[00:10:57.600 --> 00:11:01.120]  我們不要無動於衷
[00:11:02.800 --> 00:11:07.360]  特別是為了還未信主的朋友
[00:11:07.360 --> 00:11:11.840]  當你聽到聖經說到耶穌的事情
[00:11:11.840 --> 00:11:13.840]  說到耶穌的福音
[00:11:13.840 --> 00:11:15.840]  說到祂所做的一切的時候
[00:11:15.840 --> 00:11:17.840]  我們不要無動於衷
[00:11:17.840 --> 00:11:19.840]  不要心癢
[00:11:19.840 --> 00:11:25.120]  不要因為教會的時間表
[00:11:25.120 --> 00:11:27.360]  和我們生活的時間表
[00:11:27.360 --> 00:11:30.480]  或者聚會的時間表有衝突
[00:11:30.480 --> 00:11:35.760]  我們一直不認真去參與
[00:11:35.760 --> 00:11:37.760]  不認真去參與教會
[00:11:37.760 --> 00:11:39.760]  又避開
[00:11:39.760 --> 00:11:44.560]  這個時間表和我們生活習慣工作的時間表
[00:11:44.560 --> 00:11:46.560]  不相符的時候
[00:11:46.560 --> 00:11:49.280]  我們就不想去理會
[00:11:49.280 --> 00:11:52.320]  不想去接受
[00:11:52.320 --> 00:11:56.400]  所以我鼓勵你們
[00:11:56.400 --> 00:11:59.200]  要積極面對這件事
[00:11:59.200 --> 00:12:04.000]  要去積極尋求更多的認識
[00:12:04.000 --> 00:12:06.000]  更深的去認識耶穌
[00:12:06.000 --> 00:12:08.480]  然後接受耶穌做救主
[00:12:08.480 --> 00:12:17.840]  因為耶穌才是我們生命和生活的真正保障
[00:12:17.840 --> 00:12:23.360]  為了已經信主的弟兄姊妹
[00:12:23.360 --> 00:12:25.360]  也可以反省一下
[00:12:25.360 --> 00:12:26.800]  我們信主多年了
[00:12:26.800 --> 00:12:31.920]  我們是否仍然因為工作和生活的時間表
[00:12:31.920 --> 00:12:34.720]  和教會的時間表有衝突
[00:12:34.720 --> 00:12:39.200]  我們就一直不認真去參與
[00:12:39.200 --> 00:12:42.160]  侍奉或者參與教會的活動
[00:12:42.160 --> 00:12:47.440]  甚至可能連讀經祈禱的時間也沒有
[00:12:47.440 --> 00:12:53.440]  這樣會令我們的靈命成長停滯不前
[00:12:53.440 --> 00:12:56.080]  如果我們發現這樣的情況的時候
[00:12:56.080 --> 00:12:58.080]  我們知道應該怎麼做
[00:12:58.080 --> 00:13:00.080]  現在我們就需要改變
[00:13:00.080 --> 00:13:03.200]  我們就不要再無動於衷
[00:13:03.200 --> 00:13:05.200]  不要再心癢
[00:13:05.200 --> 00:13:07.200]  我們應該回頭
[00:13:07.200 --> 00:13:12.720]  回頭走在成長、成性的路上
[00:13:12.720 --> 00:13:19.920]  因為這樣才是我們生命和生活的真正保障
[00:13:26.160 --> 00:13:27.200]  第二點
[00:13:27.200 --> 00:13:30.160]  第二點有關偏行己路的就是
[00:13:30.160 --> 00:13:32.160]  不肯交出主權
[00:13:32.160 --> 00:13:35.120]  我們看第48節
[00:13:35.120 --> 00:13:37.120]  看回這一節
[00:13:37.120 --> 00:13:39.440]  若是這樣由他
[00:13:39.440 --> 00:13:41.840]  人人都要信他
[00:13:41.840 --> 00:13:44.160]  大家想想
[00:13:44.160 --> 00:13:49.360]  如果大祭司、祭司長、法利塞人、群眾
[00:13:49.360 --> 00:13:53.360]  都承認耶穌是尼塞亞大君王的時候
[00:13:53.360 --> 00:13:55.360]  那表示什麼呢?
[00:13:55.360 --> 00:13:59.360]  表示這些屬靈領袖或高官
[00:13:59.360 --> 00:14:02.640]  要把權柄交出來
[00:14:02.640 --> 00:14:05.600]  他們自己也失去高位
[00:14:05.600 --> 00:14:11.920]  他們失去高位的時候
[00:14:11.920 --> 00:14:13.920]  也失去了一切的特權
[00:14:13.920 --> 00:14:17.440]  他一切本來可以擁有的東西可能都會沒有了
[00:14:17.440 --> 00:14:22.480]  試問這一群原本已經不是真正敬權
[00:14:22.480 --> 00:14:24.480]  不是真正敬畏神的人
[00:14:24.480 --> 00:14:27.440]  他們怎麼會把主權交出來呢?
[00:14:27.440 --> 00:14:31.920]  這一點值得我們反省一下
[00:14:31.920 --> 00:14:34.320]  我們信了主
[00:14:34.320 --> 00:14:37.760]  我們肯不肯把主權交給耶穌呢?
[00:14:37.760 --> 00:14:42.960]  我是指我們把生命、生活的主權交給耶穌
[00:14:42.960 --> 00:14:47.360]  也就是說以後一切由祂決定
[00:14:47.360 --> 00:14:49.840]  什麼叫一切由祂決定?
[00:14:49.840 --> 00:14:53.440]  就是包括我們的道德觀、價值觀
[00:14:53.440 --> 00:14:56.400]  人生觀、人生目標
[00:14:56.400 --> 00:14:58.400]  我們所追求的東西
[00:14:58.400 --> 00:15:02.160]  甚至是生活上的優先次序
[00:15:02.160 --> 00:15:06.160]  一切由主耶穌決定
[00:15:06.160 --> 00:15:09.840]  弟兄姊妹
[00:15:09.840 --> 00:15:14.080]  我們如果一直不能夠在信仰上盡心
[00:15:14.080 --> 00:15:18.080]  不能夠很明顯地成長成性
[00:15:18.080 --> 00:15:25.760]  其實很可能就是我們還沒有把生命、生活的主權交給耶穌
[00:15:25.760 --> 00:15:31.920]  這一點很值得我們去深思熟慮
[00:15:31.920 --> 00:15:37.440]  我們看49節
[00:15:37.440 --> 00:15:41.520]  內宗有一個人名叫蓋亞發
[00:15:41.520 --> 00:15:43.200]  本年作大祭司
[00:15:43.200 --> 00:15:46.560]  對他們說:你們不知道什麼
[00:15:47.840 --> 00:15:49.120]  當我看這篇聖經的時候
[00:15:49.120 --> 00:15:50.560]  我就馬上覺得
[00:15:50.560 --> 00:15:52.960]  其實他才不知道什麼
[00:15:52.960 --> 00:15:57.840]  他自己也不知道自己說的話有什麼心意
[00:15:57.840 --> 00:16:02.080]  50節
[00:16:02.080 --> 00:16:05.200]  讀不上一人替百姓死
[00:16:05.200 --> 00:16:06.960]  免得通國滅亡
[00:16:06.960 --> 00:16:08.960]  就是你們的益處
[00:16:08.960 --> 00:16:11.520]  意思是這篇聖經說
[00:16:11.520 --> 00:16:13.280]  你們為什麼不想一想
[00:16:13.280 --> 00:16:16.320]  想一想一個人死就是我們的益處
[00:16:16.320 --> 00:16:20.160]  或者找他替我們死就是我們的益處
[00:16:20.160 --> 00:16:23.200]  或者等他一個人死就是我們的益處
[00:16:23.200 --> 00:16:24.320]  想一想
[00:16:24.320 --> 00:16:25.120]  讀不上
[00:16:25.120 --> 00:16:26.320]  為什麼你們周圍
[00:16:26.320 --> 00:16:27.520]  什麼都想了
[00:16:27.520 --> 00:16:30.080]  為什麼你們不想一想這一件事呢
[00:16:30.080 --> 00:16:37.120]  蓋亞發這一句話
[00:16:37.120 --> 00:16:41.520]  其實是沒有說到耶穌是有罪的
[00:16:41.520 --> 00:16:43.760]  這句話的意思就是說
[00:16:43.760 --> 00:16:48.080]  他寧願犧牲耶穌的性命來換取百姓的平安
[00:16:48.080 --> 00:16:49.680]  其實在他心裡面
[00:16:49.680 --> 00:16:52.480]  其實他只是想為了自己的利益
[00:16:52.480 --> 00:16:58.640]  蓋亞發是一個非常出色的政客
[00:16:58.640 --> 00:17:01.440]  比他能夠做一個出色的祭司多
[00:17:01.440 --> 00:17:05.520]  他的所言所行
[00:17:05.520 --> 00:17:12.400]  其實正正是符合現代人去諷刺政客的做法
[00:17:13.040 --> 00:17:16.160]  我看到一些諷刺的批評
[00:17:16.160 --> 00:17:19.680]  關於批評現在的政客
[00:17:19.680 --> 00:17:21.200]  有人這樣說
[00:17:21.200 --> 00:17:25.840]  那些政客其實他們就是四處去找問題
[00:17:25.840 --> 00:17:31.200]  然後將診斷的方法扭曲
[00:17:31.200 --> 00:17:36.240]  然後用錯誤的解決方法
[00:17:36.240 --> 00:17:39.760]  這個就是政治了
[00:17:41.440 --> 00:17:43.120]  另外有人說
[00:17:43.120 --> 00:17:45.920]  百分之九十的政治事件
[00:17:45.920 --> 00:17:51.040]  其實只是想找代罪、替罪的人
[00:17:51.040 --> 00:17:55.280]  我看完這些批評之後
[00:17:55.280 --> 00:17:56.240]  我馬上覺得
[00:17:56.240 --> 00:18:00.240]  嘩!這個大祭司蓋亞發
[00:18:00.240 --> 00:18:01.280]  他想做的事情
[00:18:01.280 --> 00:18:04.320]  正正他就是想找一個人去替罪
[00:18:10.160 --> 00:18:11.600]  那就是說
[00:18:11.600 --> 00:18:16.400]  二千年前和二千年後的現在
[00:18:16.400 --> 00:18:19.600]  政客的心態其實都是一樣的
[00:18:19.600 --> 00:18:22.880]  他們的心態就是
[00:18:22.880 --> 00:18:26.960]  當真理和私人的利益有衝突的時候
[00:18:26.960 --> 00:18:28.720]  作為政客
[00:18:28.720 --> 00:18:30.560]  他就會捨棄真理
[00:18:30.560 --> 00:18:32.720]  來去保存自己的利益
[00:18:32.720 --> 00:18:35.360]  以前是這樣
[00:18:35.360 --> 00:18:37.360]  現在都相信會是這樣
[00:18:39.760 --> 00:18:41.760]  我們要問的問題就是
[00:18:41.760 --> 00:18:45.280]  我們是什麼人呢?
[00:18:45.280 --> 00:18:48.480]  我們在信仰上是一個政客
[00:18:48.480 --> 00:18:50.480]  還是一個真正的基督徒呢?
[00:18:50.480 --> 00:18:53.040]  我的意思是說
[00:18:53.040 --> 00:18:54.400]  信仰上的政客
[00:18:54.400 --> 00:18:57.600]  就是我們掛名為基督徒的意思
[00:18:57.600 --> 00:18:59.680]  我們究竟是一個掛名為基督徒
[00:18:59.680 --> 00:19:01.360]  還是真正的基督徒呢?
[00:19:01.360 --> 00:19:02.960]  怎樣去分辨呢?
[00:19:02.960 --> 00:19:06.320]  答案很簡單
[00:19:06.320 --> 00:19:08.320]  就是
[00:19:09.280 --> 00:19:12.560]  哪一個願意去改變自己的價值觀
[00:19:12.560 --> 00:19:13.440]  人生觀
[00:19:13.440 --> 00:19:14.560]  人生的目的
[00:19:14.560 --> 00:19:16.400]  改變自己的性格習慣
[00:19:16.400 --> 00:19:18.560]  來去跟從神的吩咐
[00:19:18.560 --> 00:19:24.080]  哪一個肯將自己的生命和生活的主權
[00:19:24.080 --> 00:19:25.120]  交給神的人
[00:19:25.120 --> 00:19:27.920]  他就是真正的基督徒
[00:19:27.920 --> 00:19:30.320]  否則
[00:19:30.320 --> 00:19:34.080]  他很可能就是信仰上的政客
[00:19:34.080 --> 00:19:35.680]  就是掛名為基督徒的
[00:19:39.360 --> 00:19:42.000]  至於我們選擇做哪一個人呢?
[00:19:42.000 --> 00:19:47.200]  這是我們每一個人要向神交代的事情
[00:19:47.200 --> 00:19:51.120]  但這件事是值得我們深思熟慮
[00:19:51.120 --> 00:19:56.160]  51節
[00:19:56.160 --> 00:20:02.800]  他者說不是出於自己
[00:20:02.800 --> 00:20:05.360]  是因他本年作大祭司
[00:20:05.360 --> 00:20:08.560]  所以預言耶穌將要替這一國死
[00:20:10.080 --> 00:20:10.800]  52節
[00:20:10.800 --> 00:20:14.560]  也不但替這一國死
[00:20:14.560 --> 00:20:18.000]  並要將神四散的子民都聚集歸一
[00:20:18.000 --> 00:20:20.320]  53節
[00:20:20.320 --> 00:20:24.080]  從那日起他們就相議要殺耶穌
[00:20:24.080 --> 00:20:29.680]  作為一個大祭司
[00:20:29.680 --> 00:20:31.840]  原本是
[00:20:31.840 --> 00:20:34.160]  即是一個大祭司
[00:20:34.160 --> 00:20:38.000]  是一個位份最高的屬靈領袖
[00:20:40.240 --> 00:20:44.800]  神很多時候會透過這個屬靈領袖大祭司
[00:20:44.800 --> 00:20:46.800]  向百姓來說話
[00:20:46.800 --> 00:20:50.160]  或者向百姓啟示祂的旨意
[00:20:50.160 --> 00:20:54.960]  但我們知道這個大祭司戈亞發
[00:20:54.960 --> 00:20:57.120]  他不是真正一個屬靈的領袖
[00:20:57.120 --> 00:20:58.320]  雖然如此
[00:20:58.320 --> 00:21:03.520]  但神仍然用他來說話
[00:21:07.280 --> 00:21:11.360]  神用他的說話來傳達救恩的計劃
[00:21:11.360 --> 00:21:18.160]  這個計劃就是以耶穌的死來替全人類的死
[00:21:18.160 --> 00:21:24.560]  並將得救的人全歸入一個同一個大目人
[00:21:24.560 --> 00:21:26.480]  耶穌的陽圈裏面
[00:21:26.480 --> 00:21:33.680]  當然
[00:21:33.680 --> 00:21:37.920]  戈亞發這個大祭司他看不到這一點
[00:21:37.920 --> 00:21:41.360]  他只是想說出他自己心裏面的計謀
[00:21:41.360 --> 00:21:47.280]  他不知道神用他的說話來彰顯神的救恩計劃
[00:21:47.280 --> 00:21:59.600]  戈亞發他一心只是想快些剷除耶穌
[00:21:59.600 --> 00:22:08.400]  讓威脅他的身份地位利益的難處的人能夠快些清除
[00:22:08.400 --> 00:22:14.320]  在這裏的時候
[00:22:14.320 --> 00:22:22.320]  我就想起出賣耶穌的門徒猶大
[00:22:25.680 --> 00:22:29.840]  我們知道猶大在聖經裏面
[00:22:29.840 --> 00:22:33.840]  差不多是一個我們應該列為最大罪的人
[00:22:33.840 --> 00:22:35.120]  但是我想想
[00:22:35.120 --> 00:22:39.520]  當然我不是不同意猶大是很大罪
[00:22:39.520 --> 00:22:43.280]  甚至是最大罪我都會認同
[00:22:43.280 --> 00:22:49.200]  但是你想想這個大祭司戈亞發他所作所為
[00:22:49.200 --> 00:22:50.880]  他的罪並不小
[00:22:50.880 --> 00:22:53.600]  我們列舉一下
[00:22:56.560 --> 00:23:01.440]  在這裏首先他未定耶穌的罪
[00:23:01.440 --> 00:23:03.040]  未指出耶穌的罪
[00:23:03.040 --> 00:23:06.720]  他已經心裏面想殺耶穌
[00:23:06.720 --> 00:23:08.800]  第二
[00:23:08.800 --> 00:23:11.200]  後來當他捉拿耶穌的時候
[00:23:11.200 --> 00:23:14.640]  他接著會非法審判耶穌
[00:23:14.640 --> 00:23:23.920]  是他親自定耶穌的罪
[00:23:25.200 --> 00:23:27.200]  其他人都找不到他的罪
[00:23:27.200 --> 00:23:30.160]  比拉多說他沒有罪
[00:23:30.160 --> 00:23:32.560]  希律也找不到他有罪
[00:23:32.560 --> 00:23:35.760]  耶穌自己也親自挑戰群眾說
[00:23:35.760 --> 00:23:38.240]  你們誰可以指出我有罪
[00:23:38.240 --> 00:23:39.440]  沒有
[00:23:39.440 --> 00:23:42.800]  門徒三年來和他一起生活
[00:23:42.800 --> 00:23:46.160]  一起生活最容易看到一個人的弱點
[00:23:46.160 --> 00:23:49.280]  看到一個人真正所作所為
[00:23:49.280 --> 00:23:53.280]  門徒都說他是一個義人
[00:23:53.280 --> 00:23:56.880]  他是一個無罪的人
[00:23:56.880 --> 00:24:06.480]  戈亞發定他的罪
[00:24:06.480 --> 00:24:10.560]  你可以說是強行定他的死罪
[00:24:10.560 --> 00:24:13.360]  第四
[00:24:13.360 --> 00:24:16.800]  耶穌死後復活
[00:24:16.800 --> 00:24:19.680]  亦是大祭司行賄
[00:24:19.680 --> 00:24:26.000]  去掩蓋耶穌復活的事
[00:24:26.000 --> 00:24:27.040]  夠不夠大罪?
[00:24:27.040 --> 00:24:30.880]  如果數起來這個大祭司也很大罪
[00:24:30.880 --> 00:24:44.880]  我們回應今日經文所指出的兩個問題
[00:24:44.880 --> 00:24:48.080]  關於無動於衷和交出主權
[00:24:48.080 --> 00:24:50.160]  我們應該怎樣回應
[00:24:50.160 --> 00:24:52.320]  怎樣解決這個問題
[00:24:52.320 --> 00:24:58.720]  怎樣改善無動於衷和交出主權
[00:24:58.720 --> 00:25:05.040]  我引用經文給我們的辦法
[00:25:05.040 --> 00:25:10.160]  亦是出自大祭司戈亞發的說話
[00:25:10.160 --> 00:25:14.640]  不過我們這次是用正面的教導
[00:25:14.640 --> 00:25:18.240]  我們看回50節
[00:25:18.240 --> 00:25:22.800]  「獨不賞」即是為何不想想
[00:25:22.800 --> 00:25:25.680]  「獨不賞」一個人替百姓死
[00:25:25.680 --> 00:25:27.760]  免得通國滅亡
[00:25:27.760 --> 00:25:30.480]  就是你們的益處
[00:25:30.480 --> 00:25:34.160]  這節聖經我們可以正面來理解
[00:25:34.160 --> 00:25:40.800]  我們要常常去思念耶穌一個人替我們死
[00:25:40.800 --> 00:25:42.800]  免得我們滅亡
[00:25:42.800 --> 00:25:47.040]  這個就是我們的益處
[00:25:47.040 --> 00:25:55.440]  就是我們多點去思念耶穌基督為我們死
[00:25:55.440 --> 00:25:58.240]  最後
[00:25:58.240 --> 00:26:02.000]  我和大家讀兩節聖經作結束
[00:26:02.000 --> 00:26:04.240]  也可以作為回應
[00:26:04.240 --> 00:26:08.720]  首先讀以賽亞書53章6節
[00:26:08.720 --> 00:26:10.480]  我們一起讀
[00:26:10.480 --> 00:26:13.040]  我們都如羊走米
[00:26:13.040 --> 00:26:15.200]  各人偏行幾路
[00:26:15.200 --> 00:26:22.640]  也和說使我們眾人的罪孽都歸在他身上
