
[00:00:00.000 --> 00:00:01.000]  第一節目早晨
[00:02:14.000 --> 00:02:16.000]  唯有耶穌來才叫人得生命
[00:02:16.000 --> 00:02:18.000]  而且得更豐盛的生命
[00:02:18.000 --> 00:02:20.000]  四日建造聖殿是這樣
[00:02:20.000 --> 00:02:23.000]  四日建造聖殿是這樣
[00:02:23.000 --> 00:02:24.000]  建城牆也是這樣
[00:02:24.000 --> 00:02:26.000]  建城牆也是這樣
[00:02:26.000 --> 00:02:28.000]  初代教會建立也是這樣
[00:02:28.000 --> 00:02:30.000]  初代教會建立也是這樣
[00:02:30.000 --> 00:02:32.000]  初代教會一開始三千人信主
[00:02:32.000 --> 00:02:33.000]  初代教會一開始三千人信主
[00:02:33.000 --> 00:02:35.000]  初期教會有三千人信主
[00:02:35.000 --> 00:02:36.000]  五千人信主
[00:02:36.000 --> 00:02:37.000]  五千人信主
[00:02:37.000 --> 00:02:39.000]  撒旦就心慌了
[00:02:39.000 --> 00:02:41.000]  撒旦就心慌了
[00:02:41.000 --> 00:02:43.000]  因為他想都想不到原來有教會
[00:02:43.000 --> 00:02:46.000]  他想也沒想到有教會這回事
[00:02:46.000 --> 00:02:48.000]  所以當他知道有教會建立的時候
[00:02:48.000 --> 00:02:50.000]  所以當他知道有教會建立的時候
[00:02:50.000 --> 00:02:52.000]  他用盡各種手段
[00:02:52.000 --> 00:02:54.000]  他用盡各種手段
[00:02:54.000 --> 00:02:56.000]  包括宗教手段政治手段
[00:02:56.000 --> 00:02:58.000]  包括政治宗教手段
[00:02:58.000 --> 00:02:59.000]  去迫害教會
[00:02:59.000 --> 00:03:00.000]  去迫害教會
[00:03:00.000 --> 00:03:02.000]  希望在短時間內殺滅教會
[00:03:02.000 --> 00:03:03.000]  希望在短時間內殺滅教會
[00:03:03.000 --> 00:03:04.000]  希望在短時間內殺滅教會
[00:03:04.000 --> 00:03:05.000]  希望在短時間內殺滅教會
[00:03:05.000 --> 00:03:06.000]  希望在短時間內殺滅教會
[00:03:06.000 --> 00:03:07.000]  希望在短時間內殺滅教會
[00:03:07.000 --> 00:03:08.000]  希望在短時間內殺滅教會
[00:03:08.000 --> 00:03:09.000]  希望在短時間內殺滅教會
[00:03:09.000 --> 00:03:10.000]  希望在短時間內殺滅教會
[00:03:10.000 --> 00:03:11.000]  希望在短時間內殺滅教會
[00:03:11.000 --> 00:03:12.000]  希望在短時間內殺滅教會
[00:03:12.000 --> 00:03:18.000]  很可惜教會越受到逼迫就越發興旺
[00:03:18.000 --> 00:03:19.000]  很可惜教會越受到逼迫就越發興旺
[00:03:19.000 --> 00:03:20.000]  很可惜教會越受到逼迫就越發興旺
[00:03:20.000 --> 00:03:21.000]  很可惜教會越受到逼迫就越發興旺
[00:03:21.000 --> 00:03:22.000]  很可惜教會越受到逼迫就越發興旺
[00:03:22.000 --> 00:03:23.000]  很可惜教會越受到逼迫就越發興旺
[00:03:23.000 --> 00:03:24.000]  很可惜教會越受到逼迫就越發興旺
[00:03:24.000 --> 00:03:25.000]  很可惜教會越受到逼迫就越發興旺
[00:03:25.000 --> 00:03:26.000]  很可惜教會越受到逼迫就越發興旺
[00:03:26.000 --> 00:03:27.000]  很可惜教會越受到逼迫就越發興旺
[00:03:27.000 --> 00:03:28.000]  很可惜教會越受到逼迫就越發興旺
[00:03:42.000 --> 00:03:43.000]  很可惜教會越受到逼迫就越發興旺
[00:03:43.000 --> 00:03:44.000]  很可惜教會越受到逼迫就越發興旺
[00:03:44.000 --> 00:03:45.000]  很可惜教會越受到逼迫就越發興旺
[00:03:45.000 --> 00:03:46.000]  很可惜教會越受到逼迫就越發興旺
[00:03:46.000 --> 00:04:12.000]  很可惜教會越受到逼迫就越發興旺
[00:04:12.000 --> 00:04:19.000]  很可惜教會越受到逼迫就越發興旺
[00:04:19.000 --> 00:04:20.000]  很可惜教會越受到逼迫就越發興旺
[00:04:20.000 --> 00:04:21.000]  很可惜教會越受到逼迫就越發興旺
[00:04:21.000 --> 00:04:22.000]  很可惜教會越受到逼迫就越發興旺
[00:04:22.000 --> 00:04:23.000]  很可惜教會越受到逼迫就越發興旺
[00:04:23.000 --> 00:04:24.000]  很可惜教會越受到逼迫就越發興旺
[00:04:24.000 --> 00:04:25.000]  很可惜教會越受到逼迫就越發興旺
[00:04:25.000 --> 00:04:26.000]  很可惜教會越受到逼迫就越發興旺
[00:04:26.000 --> 00:04:27.000]  很可惜教會越受到逼迫就越發興旺
[00:04:27.000 --> 00:04:28.000]  很可惜教會越受到逼迫就越發興旺
[00:04:28.000 --> 00:04:29.000]  很可惜教會越受到逼迫就越發興旺
[00:04:43.000 --> 00:04:58.000]  很可惜教會越受到逼迫就越發興旺
[00:04:58.000 --> 00:05:13.000]  很可惜教會越受到逼迫就越發興旺
[00:05:13.000 --> 00:05:28.000]  很可惜教會越受到逼迫就越發興旺
[00:05:28.000 --> 00:05:43.000]  很可惜教會越受到逼迫就越發興旺
[00:05:43.000 --> 00:05:44.000]  很可惜教會越受到逼迫就越發興旺
[00:05:44.000 --> 00:05:45.000]  很可惜教會越受到逼迫就越發興旺
[00:05:45.000 --> 00:05:46.000]  很可惜教會越受到逼迫就越發興旺
[00:05:46.000 --> 00:05:47.000]  很可惜教會越受到逼迫就越發興旺
[00:05:47.000 --> 00:05:48.000]  很可惜教會越受到逼迫就越發興旺
[00:05:48.000 --> 00:05:49.000]  很可惜教會越受到逼迫就越發興旺
[00:05:49.000 --> 00:05:50.000]  很可惜教會越受到逼迫就越發興旺
[00:05:50.000 --> 00:05:51.000]  很可惜教會越受到逼迫就越發興旺
[00:05:51.000 --> 00:05:52.000]  很可惜教會越受到逼迫就越發興旺
[00:05:52.000 --> 00:05:53.000]  很可惜教會越受到逼迫就越發興旺
[00:05:58.000 --> 00:06:00.100]  去阻礙聖殿的建立
[00:06:00.100 --> 00:06:02.100]  阻礙聖殿的建立
[00:06:02.100 --> 00:06:05.100]  第四章可以分為五個小段
[00:06:05.100 --> 00:06:07.700]  第四章可以分為五個小段
[00:06:07.700 --> 00:06:09.700]  第四章可以分為五個小段
[00:06:09.700 --> 00:06:12.700]  第四章可以分為五個小段
[00:06:12.700 --> 00:06:15.200]  第四章可以分為五個小段
[00:06:15.200 --> 00:06:18.200]  第四章可以分為五個小段
[00:06:18.200 --> 00:06:20.700]  第四章可以分為五個小段
[00:06:20.700 --> 00:06:23.400]  第四章可以分為五個小段
[00:06:23.400 --> 00:06:26.200]  第四章可以分為五個小段
[00:06:26.200 --> 00:06:29.200]  第四章可以分為五個小段
[00:06:29.200 --> 00:06:32.200]  第四章可以分為五個小段
[00:06:32.200 --> 00:06:35.200]  第四章可以分為五個小段
[00:06:35.200 --> 00:06:38.200]  第四章可以分為五個小段
[00:06:38.200 --> 00:06:41.200]  第四章可以分為五個小段
[00:06:41.200 --> 00:06:44.200]  第四章可以分為五個小段
[00:06:44.200 --> 00:06:47.200]  第四章可以分為五個小段
[00:06:47.200 --> 00:06:50.200]  第四章可以分為五個小段
[00:06:50.200 --> 00:06:53.200]  第四章可以分為五個小段
[00:06:53.200 --> 00:06:56.200]  第四章可以分為五個小段
[00:06:56.200 --> 00:06:59.200]  第四章可以分為五個小段
[00:06:59.200 --> 00:07:02.200]  第四章可以分為五個小段
[00:07:02.200 --> 00:07:05.200]  第四章可以分為五個小段
[00:07:05.200 --> 00:07:08.200]  第四章可以分為五個小段
[00:07:08.200 --> 00:07:11.200]  第四章可以分為五個小段
[00:07:11.200 --> 00:07:14.200]  第四章可以分為五個小段
[00:07:14.200 --> 00:07:17.200]  第四章可以分為五個小段
[00:07:17.200 --> 00:07:20.200]  第四章可以分為五個小段
[00:07:20.200 --> 00:07:23.200]  第四章可以分為五個小段
[00:07:23.200 --> 00:07:26.200]  第四章可以分為五個小段
[00:07:26.200 --> 00:07:29.200]  第四章可以分為五個小段
[00:07:29.200 --> 00:07:32.200]  第四章可以分為五個小段
[00:07:32.200 --> 00:07:35.200]  第四章可以分為五個小段
[00:07:35.200 --> 00:07:38.200]  第四章可以分為五個小段
[00:07:38.200 --> 00:07:41.200]  第四章可以分為五個小段
[00:07:41.200 --> 00:07:44.200]  第四章可以分為五個小段
[00:07:44.200 --> 00:07:47.200]  第四章可以分為五個小段
[00:07:47.200 --> 00:07:50.200]  第四章可以分為五個小段
[00:07:50.200 --> 00:07:53.200]  第四章可以分為五個小段
[00:07:53.200 --> 00:07:56.200]  第四章可以分為五個小段
[00:07:56.200 --> 00:07:59.200]  第四章可以分為五個小段
[00:07:59.200 --> 00:08:02.200]  第四章可以分為五個小段
[00:08:02.200 --> 00:08:05.200]  第四章可以分為五個小段
[00:08:05.200 --> 00:08:08.200]  第四章可以分為五個小段
[00:08:08.200 --> 00:08:11.200]  第四章可以分為五個小段
[00:08:11.200 --> 00:08:14.200]  第四章可以分為五個小段
[00:08:14.200 --> 00:08:17.200]  第四章可以分為五個小段
[00:08:17.200 --> 00:08:20.200]  第四章可以分為五個小段
[00:08:20.200 --> 00:08:23.200]  第四章可以分為五個小段
[00:08:23.200 --> 00:08:26.200]  第四章可以分為五個小段
[00:08:26.200 --> 00:08:29.200]  第四章可以分為五個小段
[00:08:29.200 --> 00:08:32.200]  第四章可以分為五個小段
[00:08:32.200 --> 00:08:35.200]  第四章可以分為五個小段
[00:08:35.200 --> 00:08:38.200]  第四章可以分為五個小段
[00:08:38.200 --> 00:08:41.200]  第四章可以分為五個小段
[00:08:41.200 --> 00:08:44.200]  第四章可以分為五個小段
[00:08:44.200 --> 00:08:47.200]  第四章可以分為五個小段
[00:08:47.200 --> 00:08:50.200]  第四章可以分為五個小段
[00:08:50.200 --> 00:08:53.200]  第四章可以分為五個小段
[00:08:53.200 --> 00:08:56.200]  第四章可以分為五個小段
[00:08:56.200 --> 00:08:59.200]  第四章可以分為五個小段
[00:08:59.200 --> 00:09:02.200]  第四章可以分為五個小段
[00:09:02.200 --> 00:09:05.200]  第四章可以分為五個小段
[00:09:05.200 --> 00:09:08.200]  第四章可以分為五個小段
[00:09:08.200 --> 00:09:11.200]  第四章可以分為五個小段
[00:09:11.200 --> 00:09:14.200]  第四章可以分為五個小段
[00:09:14.200 --> 00:09:17.200]  第四章可以分為五個小段
[00:09:17.200 --> 00:09:20.200]  第四章可以分為五個小段
[00:09:20.200 --> 00:09:23.200]  第四章可以分為五個小段
[00:09:23.200 --> 00:09:26.200]  第四章可以分為五個小段
[00:09:26.200 --> 00:09:29.200]  第四章可以分為五個小段
[00:09:29.200 --> 00:09:32.200]  第四章可以分為五個小段
[00:09:32.200 --> 00:09:35.200]  第四章可以分為五個小段
[00:09:35.200 --> 00:09:38.200]  第四章可以分為五個小段
[00:09:38.200 --> 00:09:41.200]  第四章可以分為五個小段
[00:09:41.200 --> 00:09:44.200]  第四章可以分為五個小段
[00:09:44.200 --> 00:09:47.200]  第四章可以分為五個小段
[00:09:47.200 --> 00:09:50.200]  第四章可以分為五個小段
[00:09:50.200 --> 00:09:53.200]  第四章可以分為五個小段
[00:09:53.200 --> 00:09:56.200]  第四章可以分為五個小段
[00:09:56.200 --> 00:09:59.200]  第四章可以分為五個小段
[00:09:59.200 --> 00:10:02.200]  第四章可以分為五個小段
[00:10:02.200 --> 00:10:05.200]  第四章可以分為五個小段
[00:10:05.200 --> 00:10:08.200]  第四章可以分為五個小段
[00:10:08.200 --> 00:10:11.200]  第四章可以分為五個小段
[00:10:11.200 --> 00:10:14.200]  第四章可以分為五個小段
[00:10:14.200 --> 00:10:17.200]  第四章可以分為五個小段
[00:10:17.200 --> 00:10:20.200]  第四章可以分為五個小段
[00:10:20.200 --> 00:10:23.200]  第四章可以分為五個小段
[00:10:23.200 --> 00:10:26.200]  第四章可以分為五個小段
[00:10:26.200 --> 00:10:29.200]  第四章可以分為五個小段
[00:10:29.200 --> 00:10:32.200]  第四章可以分為五個小段
[00:10:32.200 --> 00:10:35.200]  第四章可以分為五個小段
[00:10:35.200 --> 00:10:38.200]  第四章可以分為五個小段
[00:10:38.200 --> 00:10:41.200]  第四章可以分為五個小段
[00:10:41.200 --> 00:10:44.200]  第四章可以分為五個小段
[00:10:44.200 --> 00:10:47.200]  第四章可以分為五個小段
[00:10:47.200 --> 00:10:50.200]  第四章可以分為五個小段
[00:10:50.200 --> 00:10:53.200]  第四章可以分為五個小段
[00:10:53.200 --> 00:10:56.200]  第四章可以分為五個小段
[00:10:56.200 --> 00:10:59.200]  第四章可以分為五個小段
[00:10:59.200 --> 00:11:02.200]  第四章可以分為五個小段
[00:11:02.200 --> 00:11:05.200]  第四章可以分為五個小段
[00:11:05.200 --> 00:11:08.200]  第四章可以分為五個小段
[00:11:08.200 --> 00:11:11.200]  第四章可以分為五個小段
[00:11:11.200 --> 00:11:14.200]  第四章可以分為五個小段
[00:11:14.200 --> 00:11:17.200]  第四章可以分為五個小段
[00:11:17.200 --> 00:11:20.200]  第四章可以分為五個小段
[00:11:20.200 --> 00:11:23.200]  第四章可以分為五個小段
[00:11:23.200 --> 00:11:26.200]  第四章可以分為五個小段
[00:11:26.200 --> 00:11:29.200]  第四章可以分為五個小段
[00:11:29.200 --> 00:11:32.200]  第四章可以分為五個小段
[00:11:32.200 --> 00:11:35.200]  第四章可以分為五個小段
[00:11:35.200 --> 00:11:38.200]  第四章可以分為五個小段
[00:11:38.200 --> 00:11:41.200]  第四章可以分為五個小段
[00:11:41.200 --> 00:11:44.200]  第四章可以分為五個小段
[00:11:44.200 --> 00:11:47.200]  第四章可以分為五個小段
[00:11:47.200 --> 00:11:50.200]  第四章可以分為五個小段
[00:11:50.200 --> 00:11:53.200]  第四章可以分為五個小段
[00:11:53.200 --> 00:11:56.200]  第四章可以分為五個小段
[00:11:56.200 --> 00:11:59.200]  第四章可以分為五個小段
[00:11:59.200 --> 00:12:02.200]  第四章可以分為五個小段
[00:12:02.200 --> 00:12:05.200]  第四章可以分為五個小段
[00:12:05.200 --> 00:12:08.200]  第四章可以分為五個小段
[00:12:08.200 --> 00:12:11.200]  第四章可以分為五個小段
[00:12:11.200 --> 00:12:14.200]  第四章可以分為五個小段
[00:12:14.200 --> 00:12:17.200]  第四章可以分為五個小段
[00:12:17.200 --> 00:12:20.200]  第四章可以分為五個小段
[00:12:20.200 --> 00:12:23.200]  第四章可以分為五個小段
[00:12:23.200 --> 00:12:26.200]  第四章可以分為五個小段
[00:12:26.200 --> 00:12:29.200]  第四章可以分為五個小段
[00:12:29.200 --> 00:12:32.200]  第四章可以分為五個小段
[00:12:32.200 --> 00:12:35.200]  第四章可以分為五個小段
[00:12:35.200 --> 00:12:38.200]  第四章可以分為五個小段
[00:12:38.200 --> 00:12:41.200]  第四章可以分為五個小段
[00:12:41.200 --> 00:12:44.200]  第四章可以分為五個小段
[00:12:44.200 --> 00:12:47.200]  第四章可以分為五個小段
[00:12:47.200 --> 00:12:50.200]  第四章可以分為五個小段
[00:12:50.200 --> 00:12:53.200]  第四章可以分為五個小段
[00:12:53.200 --> 00:12:56.200]  第四章可以分為五個小段
[00:12:56.200 --> 00:12:59.200]  第四章可以分為五個小段
[00:12:59.200 --> 00:13:02.200]  第四章可以分為五個小段
[00:13:02.200 --> 00:13:05.200]  第四章可以分為五個小段
[00:13:05.200 --> 00:13:08.200]  第四章可以分為五個小段
[00:13:08.200 --> 00:13:11.200]  第四章可以分為五個小段
[00:13:11.200 --> 00:13:14.200]  第四章可以分為五個小段
[00:13:14.200 --> 00:13:17.200]  第四章可以分為五個小段
[00:13:17.200 --> 00:13:20.200]  第四章可以分為五個小段
[00:13:20.200 --> 00:13:23.200]  第四章可以分為五個小段
[00:13:23.200 --> 00:13:26.200]  第四章可以分為五個小段
[00:13:26.200 --> 00:13:29.200]  第四章可以分為五個小段
[00:13:29.200 --> 00:13:32.200]  第四章可以分為五個小段
[00:13:32.200 --> 00:13:35.200]  第四章可以分為五個小段
[00:13:35.200 --> 00:13:38.200]  第四章可以分為五個小段
[00:13:38.200 --> 00:13:41.200]  第四章可以分為五個小段
[00:13:41.200 --> 00:13:44.200]  第四章可以分為五個小段
[00:13:44.200 --> 00:13:47.200]  第四章可以分為五個小段
[00:13:47.200 --> 00:13:50.200]  第四章可以分為五個小段
[00:13:50.200 --> 00:13:53.200]  第四章可以分為五個小段
[00:13:53.200 --> 00:13:56.200]  第四章可以分為五個小段
[00:13:56.200 --> 00:13:59.200]  第四章可以分為五個小段
[00:13:59.200 --> 00:14:02.200]  第四章可以分為五個小段
[00:14:02.200 --> 00:14:05.200]  第四章可以分為五個小段
[00:14:05.200 --> 00:14:08.200]  第四章可以分為五個小段
[00:14:08.200 --> 00:14:11.200]  第四章可以分為五個小段
[00:14:11.200 --> 00:14:14.200]  第四章可以分為五個小段
[00:14:14.200 --> 00:14:17.200]  第四章可以分為五個小段
[00:14:17.200 --> 00:14:20.200]  第四章可以分為五個小段
[00:14:20.200 --> 00:14:23.200]  第四章可以分為五個小段
[00:14:23.200 --> 00:14:26.200]  第四章可以分為五個小段
[00:14:26.200 --> 00:14:29.200]  第四章可以分為五個小段
[00:14:29.200 --> 00:14:32.200]  第四章可以分為五個小段
[00:14:32.200 --> 00:14:35.200]  第四章可以分為五個小段
[00:14:35.200 --> 00:14:38.200]  第四章可以分為五個小段
[00:14:38.200 --> 00:14:41.200]  第四章可以分為五個小段
[00:14:41.200 --> 00:14:44.200]  第四章可以分為五個小段
[00:14:44.200 --> 00:14:47.200]  第四章可以分為五個小段
[00:14:47.200 --> 00:14:50.200]  第四章可以分為五個小段
[00:14:50.200 --> 00:14:53.200]  第四章可以分為五個小段
[00:14:53.200 --> 00:14:56.200]  第四章可以分為五個小段
[00:14:56.200 --> 00:14:59.200]  第四章可以分為五個小段
[00:14:59.200 --> 00:15:02.200]  第四章可以分為五個小段
[00:15:02.200 --> 00:15:05.200]  第四章可以分為五個小段
[00:15:05.200 --> 00:15:08.200]  第四章可以分為五個小段
[00:15:08.200 --> 00:15:11.200]  第四章可以分為五個小段
[00:15:11.200 --> 00:15:14.200]  第四章可以分為五個小段
[00:15:14.200 --> 00:15:17.200]  第四章可以分為五個小段
[00:15:17.200 --> 00:15:20.200]  第四章可以分為五個小段
[00:15:20.200 --> 00:15:23.200]  第四章可以分為五個小段
[00:15:23.200 --> 00:15:26.200]  第四章可以分為五個小段
[00:15:26.200 --> 00:15:29.200]  第四章可以分為五個小段
[00:15:29.200 --> 00:15:32.200]  第四章可以分為五個小段
[00:15:32.200 --> 00:15:35.200]  第四章可以分為五個小段
[00:15:35.200 --> 00:15:38.200]  第四章可以分為五個小段
[00:15:38.200 --> 00:15:41.200]  第四章可以分為五個小段
[00:15:41.200 --> 00:15:44.200]  第四章可以分為五個小段
[00:15:44.200 --> 00:15:47.200]  第四章可以分為五個小段
[00:15:47.200 --> 00:15:50.200]  第四章可以分為五個小段
[00:15:50.200 --> 00:15:53.200]  第四章可以分為五個小段
[00:15:53.200 --> 00:15:56.200]  第四章可以分為五個小段
[00:15:56.200 --> 00:15:59.200]  第四章可以分為五個小段
[00:15:59.200 --> 00:16:02.200]  第四章可以分為五個小段
[00:16:02.200 --> 00:16:05.200]  第四章可以分為五個小段
[00:16:05.200 --> 00:16:08.200]  第四章可以分為五個小段
[00:16:08.200 --> 00:16:11.200]  第四章可以分為五個小段
[00:16:11.200 --> 00:16:14.200]  第四章可以分為五個小段
[00:16:14.200 --> 00:16:17.200]  第四章可以分為五個小段
[00:16:17.200 --> 00:16:20.200]  第四章可以分為五個小段
[00:16:20.200 --> 00:16:23.200]  第四章可以分為五個小段
[00:16:23.200 --> 00:16:26.200]  第四章可以分為五個小段
[00:16:26.200 --> 00:16:29.200]  第四章可以分為五個小段
[00:16:29.200 --> 00:16:32.200]  第四章可以分為五個小段
[00:16:32.200 --> 00:16:35.200]  第四章可以分為五個小段
[00:16:35.200 --> 00:16:38.200]  第四章可以分為五個小段
[00:16:38.200 --> 00:16:41.200]  第四章可以分為五個小段
[00:16:41.200 --> 00:16:44.200]  第四章可以分為五個小段
[00:16:44.200 --> 00:16:47.200]  第四章可以分為五個小段
[00:16:47.200 --> 00:16:50.200]  第四章可以分為五個小段
[00:16:50.200 --> 00:16:53.200]  第四章可以分為五個小段
[00:16:53.200 --> 00:16:56.200]  第四章可以分為五個小段
[00:16:56.200 --> 00:16:59.200]  第四章可以分為五個小段
[00:16:59.200 --> 00:17:02.200]  第四章可以分為五個小段
[00:17:02.200 --> 00:17:05.200]  第四章可以分為五個小段
[00:17:05.200 --> 00:17:08.200]  第四章可以分為五個小段
[00:17:08.200 --> 00:17:11.200]  第四章可以分為五個小段
[00:17:11.200 --> 00:17:14.200]  第四章可以分為五個小段
[00:17:14.200 --> 00:17:17.200]  第四章可以分為五個小段
[00:17:17.200 --> 00:17:20.200]  第四章可以分為五個小段
[00:17:20.200 --> 00:17:23.200]  第四章可以分為五個小段
[00:17:23.200 --> 00:17:26.200]  第四章可以分為五個小段
[00:17:26.200 --> 00:17:29.200]  第四章可以分為五個小段
[00:17:29.200 --> 00:17:32.200]  第四章可以分為五個小段
[00:17:32.200 --> 00:17:35.200]  第四章可以分為五個小段
[00:17:35.200 --> 00:17:38.200]  第四章可以分為五個小段
[00:17:38.200 --> 00:17:41.200]  第四章可以分為五個小段
[00:17:41.200 --> 00:17:44.200]  第四章可以分為五個小段
[00:17:44.200 --> 00:17:47.200]  第四章可以分為五個小段
[00:17:47.200 --> 00:17:50.200]  第四章可以分為五個小段
[00:17:50.200 --> 00:17:53.200]  第四章可以分為五個小段
[00:17:53.200 --> 00:17:56.200]  第四章可以分為五個小段
[00:17:56.200 --> 00:17:59.200]  第四章可以分為五個小段
[00:17:59.200 --> 00:18:02.200]  第四章可以分為五個小段
[00:18:02.200 --> 00:18:05.200]  第四章可以分為五個小段
[00:18:05.200 --> 00:18:08.200]  第四章可以分為五個小段
[00:18:08.200 --> 00:18:11.200]  第四章可以分為五個小段
[00:18:11.200 --> 00:18:14.200]  第四章可以分為五個小段
[00:18:14.200 --> 00:18:17.200]  第四章可以分為五個小段
[00:18:17.200 --> 00:18:20.200]  第四章可以分為五個小段
[00:18:20.200 --> 00:18:23.200]  第四章可以分為五個小段
[00:18:23.200 --> 00:18:26.200]  第四章可以分為五個小段
[00:18:26.200 --> 00:18:29.200]  第四章可以分為五個小段
[00:18:29.200 --> 00:18:32.200]  第四章可以分為五個小段
[00:18:32.200 --> 00:18:35.200]  第四章可以分為五個小段
[00:18:35.200 --> 00:18:38.200]  第四章可以分為五個小段
[00:18:38.200 --> 00:18:41.200]  第四章可以分為五個小段
[00:18:41.200 --> 00:18:44.200]  第四章可以分為五個小段
[00:18:44.200 --> 00:18:47.200]  第四章可以分為五個小段
[00:18:47.200 --> 00:18:50.200]  第四章可以分為五個小段
[00:18:50.200 --> 00:18:53.200]  第四章可以分為五個小段
[00:18:53.200 --> 00:18:56.200]  第四章可以分為五個小段
[00:18:56.200 --> 00:18:59.200]  第四章可以分為五個小段
[00:18:59.200 --> 00:19:02.200]  第四章可以分為五個小段
[00:19:02.200 --> 00:19:05.200]  第四章可以分為五個小段
[00:19:05.200 --> 00:19:08.200]  第四章可以分為五個小段
[00:19:08.200 --> 00:19:11.200]  第四章可以分為五個小段
[00:19:11.200 --> 00:19:14.200]  第四章可以分為五個小段
[00:19:14.200 --> 00:19:17.200]  第四章可以分為五個小段
[00:19:17.200 --> 00:19:20.200]  第四章可以分為五個小段
[00:19:20.200 --> 00:19:23.200]  第四章可以分為五個小段
[00:19:23.200 --> 00:19:26.200]  第四章可以分為五個小段
[00:19:26.200 --> 00:19:29.200]  第四章可以分為五個小段
[00:19:29.200 --> 00:19:32.200]  第四章可以分為五個小段
[00:19:32.200 --> 00:19:35.200]  第四章可以分為五個小段
[00:19:35.200 --> 00:19:38.200]  第四章可以分為五個小段
[00:19:38.200 --> 00:19:41.200]  第四章可以分為五個小段
[00:19:41.200 --> 00:19:44.200]  第四章可以分為五個小段
[00:19:44.200 --> 00:19:47.200]  第四章可以分為五個小段
[00:19:47.200 --> 00:19:50.200]  第四章可以分為五個小段
[00:19:50.200 --> 00:19:53.200]  第四章可以分為五個小段
