
[00:00:00.000 --> 00:00:03.000]  好,等節目平安,歡迎大家來到當中
[00:04:19.000 --> 00:04:20.000]  我們要去看的
[00:04:20.000 --> 00:04:24.000]  就是在一章十九節到二十一節
[00:04:24.000 --> 00:04:26.000]  因為可能顏色…遠看可能比較辛苦
[00:04:26.000 --> 00:04:28.000]  那我讀吧
[00:04:28.000 --> 00:04:30.000]  「我親愛的弟兄們,你們要明白」
[00:04:30.000 --> 00:04:33.000]  「你們每一個人要快快地聽」
[00:04:33.000 --> 00:04:36.000]  「慢慢地說,慢慢地動腦」
[00:04:36.000 --> 00:04:39.000]  「因為人的怒氣並不能實現上帝的義」
[00:04:39.000 --> 00:04:42.000]  「所以你們要取去一切的污穢」
[00:04:42.000 --> 00:04:45.000]  「以及累積的惡毒」
[00:04:45.000 --> 00:04:47.000]  留意這段聖經
[00:04:47.000 --> 00:04:50.000]  一開始在雅閣特別跟信徒們說的時候
[00:04:50.000 --> 00:04:52.000]  他說什麼呢?
[00:04:52.000 --> 00:04:54.000]  「我親愛的弟兄們」
[00:04:54.000 --> 00:04:56.000]  就是說對於雅閣來說
[00:04:56.000 --> 00:04:59.000]  這群修信的人是一群什麼人呢?
[00:04:59.000 --> 00:05:00.000]  是他所疼愛的
[00:05:00.000 --> 00:05:02.000]  是他所珍惜的
[00:05:02.000 --> 00:05:05.000]  在主裡面是弟兄姊妹
[00:05:05.000 --> 00:05:08.000]  就像我們現在是弟兄姊妹
[00:05:08.000 --> 00:05:10.000]  是信主的人
[00:05:10.000 --> 00:05:14.000]  特別這個教訓很幫助我們信主的人
[00:05:14.000 --> 00:05:16.000]  第二呢…留意這段
[00:05:16.000 --> 00:05:18.000]  他說「你們要明白」
[00:05:18.000 --> 00:05:20.000]  就是說對於信主的人來說
[00:05:20.000 --> 00:05:21.000]  信神的人來說
[00:05:21.000 --> 00:05:23.000]  一定要明白這個道理
[00:05:23.000 --> 00:05:28.000]  所以今天我們每一個人都要明白這件事情
[00:05:28.000 --> 00:05:30.000]  就是什麼呢?
[00:05:30.000 --> 00:05:33.000]  他說「你們每一個人」
[00:05:33.000 --> 00:05:35.000]  「信主的人」
[00:05:35.000 --> 00:05:38.000]  「都」什麼呢?
[00:05:38.000 --> 00:05:40.000]  「都要快快地聽」
[00:05:40.000 --> 00:05:41.000]  「慢慢地說」
[00:05:41.000 --> 00:05:43.000]  「慢慢地動腦」
[00:05:43.000 --> 00:05:45.000]  正正好說就是說什麼呢?
[00:05:45.000 --> 00:05:49.000]  這裡雅閣所說的這句話
[00:05:49.000 --> 00:05:52.000]  並不是對某一些基督徒說的
[00:05:52.000 --> 00:05:53.000]  並不是對某一個弟兄
[00:05:53.000 --> 00:05:55.000]  或者對某一個姊妹說
[00:05:55.000 --> 00:05:58.000]  「你們要快快地聽」
[00:05:58.000 --> 00:05:59.000]  「慢慢地說」
[00:05:59.000 --> 00:06:00.000]  「慢慢地動腦」
[00:06:00.000 --> 00:06:01.000]  不是對某一個
[00:06:01.000 --> 00:06:03.000]  而是說「你們每一個人」
[00:06:03.000 --> 00:06:05.000]  在經文裡面很清楚說
[00:06:05.000 --> 00:06:07.000]  對於雅閣每一個收到這封信的人
[00:06:07.000 --> 00:06:10.000]  都要去思考這件事情
[00:06:10.000 --> 00:06:14.000]  所以實在是值得我們去思考
[00:06:14.000 --> 00:06:16.000]  而雅閣特別說要聽的事情裡面
[00:06:16.000 --> 00:06:18.000]  是說一個情況叫
[00:06:18.000 --> 00:06:19.000]  「快快地聽」
[00:06:19.000 --> 00:06:20.000]  「慢慢地說」
[00:06:20.000 --> 00:06:22.000]  「慢慢地動腦」的時候
[00:06:22.000 --> 00:06:23.000]  就是說什麼呢?
[00:06:23.000 --> 00:06:26.000]  就是說其中一個明顯的例子
[00:06:26.000 --> 00:06:27.000]  一個畫面
[00:06:27.000 --> 00:06:29.000]  一個看到的表象是什麼呢?
[00:06:29.000 --> 00:06:32.000]  原來是發怒
[00:06:32.000 --> 00:06:33.000]  「慢慢地動腦」
[00:06:33.000 --> 00:06:37.000]  原來發怒這個動腦
[00:06:37.000 --> 00:06:40.000]  產生了人的怒氣
[00:06:40.000 --> 00:06:41.000]  這個怒氣
[00:06:41.000 --> 00:06:47.000]  原來是一件影響我們生命的事情
[00:06:47.000 --> 00:06:48.000]  原來他說
[00:06:48.000 --> 00:06:51.000]  我們人都有我們的怒氣
[00:06:51.000 --> 00:06:54.000]  而影響到我們生命的事情
[00:06:54.000 --> 00:06:56.000]  我想對這裡來說就是
[00:06:56.000 --> 00:06:58.000]  正正是說「慢慢地動腦」
[00:06:58.000 --> 00:07:00.000]  就是說有不同的速度
[00:07:00.000 --> 00:07:02.000]  去發怒
[00:07:02.000 --> 00:07:04.000]  通常你立刻發怒是什麼事
[00:07:04.000 --> 00:07:08.000]  你會立刻發怒
[00:07:08.000 --> 00:07:09.000]  相對來說
[00:07:09.000 --> 00:07:12.000]  有些什麼事十年後你才發怒
[00:07:12.000 --> 00:07:14.000]  會不會這樣?
[00:07:14.000 --> 00:07:16.000]  很少十年後才說
[00:07:16.000 --> 00:07:18.000]  這件事我要生氣
[00:07:18.000 --> 00:07:19.000]  是這樣的
[00:07:19.000 --> 00:07:20.000]  但是我們發怒的時候
[00:07:20.000 --> 00:07:22.000]  可能有些是立刻爆出來的
[00:07:22.000 --> 00:07:25.000]  有些人做了一些事情對你不好
[00:07:25.000 --> 00:07:27.000]  你立刻發怒
[00:07:27.000 --> 00:07:29.000]  但有些時候你會忍住
[00:07:29.000 --> 00:07:30.000]  忍住在你面前
[00:07:30.000 --> 00:07:32.000]  然後等久一點
[00:07:32.000 --> 00:07:33.000]  跟朋友說
[00:07:33.000 --> 00:07:35.000]  立刻不斷地發怒
[00:07:35.000 --> 00:07:37.000]  所以原來我們發怒
[00:07:37.000 --> 00:07:39.000]  都有不同的級數
[00:07:39.000 --> 00:07:43.000]  就好像在香港吃一種物品
[00:07:43.000 --> 00:07:44.000]  不知道大家有沒有吃過
[00:07:44.000 --> 00:07:45.000]  叫米線
[00:07:45.000 --> 00:07:47.000]  香港最喜歡吃米線
[00:07:47.000 --> 00:07:51.000]  米線有分不同級數
[00:07:51.000 --> 00:07:53.000]  有大辣小辣
[00:07:53.000 --> 00:07:54.000]  中辣特辣
[00:07:54.000 --> 00:07:57.000]  還有小辣十小辣
[00:07:57.000 --> 00:07:59.000]  原來我們發怒
[00:07:59.000 --> 00:08:01.000]  都可能有不同的級數
[00:08:01.000 --> 00:08:02.000]  有特辣
[00:08:02.000 --> 00:08:03.000]  大辣
[00:08:03.000 --> 00:08:04.000]  中辣
[00:08:04.000 --> 00:08:05.000]  小辣
[00:08:05.000 --> 00:08:06.000]  五小辣
[00:08:06.000 --> 00:08:07.000]  十小辣
[00:08:07.000 --> 00:08:08.000]  但是重點是什麼?
[00:08:08.000 --> 00:08:09.000]  我們話多話少
[00:08:09.000 --> 00:08:10.000]  有時候
[00:08:10.000 --> 00:08:12.000]  我們都會有一些怒氣
[00:08:12.000 --> 00:08:16.000]  在我們裡面積存了
[00:08:16.000 --> 00:08:19.000]  有一些怒氣在我們裡面積存了
[00:08:19.000 --> 00:08:21.000]  而這些怒氣
[00:08:21.000 --> 00:08:23.000]  發怒的那把火
[00:08:23.000 --> 00:08:24.000]  無論你立刻爆出來
[00:08:24.000 --> 00:08:27.000]  或者你忍住一段時間才爆出來
[00:08:27.000 --> 00:08:29.000]  都是危險的
[00:08:29.000 --> 00:08:30.000]  就像火山那樣
[00:08:30.000 --> 00:08:32.000]  火山爆發你當然害怕
[00:08:32.000 --> 00:08:34.000]  但是垂火山
[00:08:34.000 --> 00:08:35.000]  不是叫垂火山
[00:08:35.000 --> 00:08:37.000]  就是富士山那一種
[00:08:37.000 --> 00:08:40.000]  你知道富士山都會爆發的
[00:08:40.000 --> 00:08:42.000]  原來富士山都會爆發的
[00:08:42.000 --> 00:08:43.000]  某個時間會爆發
[00:08:43.000 --> 00:08:46.000]  都是會帶來一些危險和傷害
[00:08:46.000 --> 00:08:49.000]  所以這裡說
[00:08:49.000 --> 00:08:50.000]  雅各就說
[00:08:50.000 --> 00:08:51.000]  因為人的怒氣
[00:08:51.000 --> 00:08:55.000]  並不能實現上帝的意
[00:08:55.000 --> 00:08:56.000]  雅各正正好說
[00:08:56.000 --> 00:08:58.000]  每一個信徒都要留心
[00:08:58.000 --> 00:08:59.000]  我們都會有一些時候
[00:08:59.000 --> 00:09:00.000]  發怒
[00:09:00.000 --> 00:09:03.000]  一些怒氣的表徵出現的時候
[00:09:03.000 --> 00:09:04.000]  而這些怒氣
[00:09:04.000 --> 00:09:07.000]  不能夠實現上帝的意
[00:09:07.000 --> 00:09:08.000]  為什麼會這樣呢?
[00:09:08.000 --> 00:09:09.000]  正如《爾忽所書》
[00:09:09.000 --> 00:09:12.000]  第四章裡面所說
[00:09:12.000 --> 00:09:14.000]  即使生氣也不要犯罪
[00:09:14.000 --> 00:09:16.000]  不可含怒到日落
[00:09:16.000 --> 00:09:18.000]  不可給魔鬼留地步
[00:09:18.000 --> 00:09:19.000]  裡面說什麼呢?
[00:09:19.000 --> 00:09:22.000]  就是說原來當我們發怒的時候
[00:09:22.000 --> 00:09:24.000]  發怒的背後
[00:09:24.000 --> 00:09:26.000]  很大機會有時候牽涉到
[00:09:26.000 --> 00:09:28.000]  和一些罪有關
[00:09:28.000 --> 00:09:30.000]  我們發怒是來自一些罪
[00:09:30.000 --> 00:09:32.000]  而這些罪正正好就是
[00:09:32.000 --> 00:09:35.000]  給魔鬼有指控的機會
[00:09:35.000 --> 00:09:37.000]  這就是給魔鬼留地步
[00:09:37.000 --> 00:09:39.000]  給機會給魔鬼上位
[00:09:39.000 --> 00:09:42.000]  去說你如何在神裡面面前
[00:09:42.000 --> 00:09:43.000]  不義
[00:09:43.000 --> 00:09:45.000]  不合乎上帝的心意
[00:09:45.000 --> 00:09:47.000]  原來我們的怒怒
[00:09:47.000 --> 00:09:50.000]  很多時候和這些罪有關
[00:09:50.000 --> 00:09:52.000]  可能你會說
[00:09:52.000 --> 00:09:54.000]  我是一個很好的人
[00:09:54.000 --> 00:09:55.000]  很友善的人
[00:09:55.000 --> 00:09:57.000]  不發怒過平時
[00:09:57.000 --> 00:09:59.000]  不過事實上
[00:09:59.000 --> 00:10:01.000]  我們生活裡面很多事情
[00:10:01.000 --> 00:10:05.000]  都會令我們很容易產生怒氣
[00:10:05.000 --> 00:10:07.000]  在各個環節都會有
[00:10:07.000 --> 00:10:10.000]  我嘗試看看《以師貼記》裡面
[00:10:10.000 --> 00:10:13.000]  當然如果你看《以師貼記》裡面
[00:10:13.000 --> 00:10:14.000]  你會發現
[00:10:14.000 --> 00:10:15.000]  原來《以師貼記》裡面
[00:10:15.000 --> 00:10:17.000]  都說了很多很多
[00:10:17.000 --> 00:10:20.000]  這些個案的情況發生
[00:10:20.000 --> 00:10:21.000]  就是說什麼呢
[00:10:21.000 --> 00:10:24.000]  原來在《以師貼記》裡面
[00:10:24.000 --> 00:10:27.000]  說了很多發怒的人物
[00:10:27.000 --> 00:10:29.000]  包括了在第一章的時候
[00:10:29.000 --> 00:10:32.000]  說那個王就是阿哈徐魯王
[00:10:32.000 --> 00:10:35.000]  他發怒
[00:10:35.000 --> 00:10:37.000]  為什麼發怒
[00:10:37.000 --> 00:10:38.000]  知道為什麼發怒嗎
[00:10:38.000 --> 00:10:40.000]  阿哈徐魯王
[00:10:40.000 --> 00:10:42.000]  因為皇后什麼
[00:10:42.000 --> 00:10:44.000]  不聽他說話
[00:10:44.000 --> 00:10:47.000]  皇帝就叫了一幫人一起來慶祝
[00:10:47.000 --> 00:10:49.000]  一起喝宴
[00:10:49.000 --> 00:10:52.000]  然後皇帝想叫皇后出來
[00:10:52.000 --> 00:10:54.000]  見一見我們的嘉賓
[00:10:54.000 --> 00:10:56.000]  但是皇后說什麼
[00:10:56.000 --> 00:10:58.000]  不肯
[00:10:58.000 --> 00:10:59.000]  不肯
[00:10:59.000 --> 00:11:01.000]  然後老公覺得什麼
[00:11:01.000 --> 00:11:03.000]  沒面子
[00:11:03.000 --> 00:11:05.000]  有時候都是這樣的
[00:11:05.000 --> 00:11:06.000]  有時候
[00:11:06.000 --> 00:11:07.000]  另一半可能做了一些事情
[00:11:07.000 --> 00:11:09.000]  令你覺得沒面子的時候
[00:11:09.000 --> 00:11:10.000]  你就開始生氣
[00:11:10.000 --> 00:11:11.000]  生氣到一個地步怎麼樣呢
[00:11:11.000 --> 00:11:14.000]  有時候就要反制對方
[00:11:14.000 --> 00:11:15.000]  要懲罰對方
[00:11:15.000 --> 00:11:18.000]  令對方都受到應得的懲罰
[00:11:18.000 --> 00:11:20.000]  所以於是
[00:11:20.000 --> 00:11:22.000]  阿哈徐魯王就因為這個事件
[00:11:22.000 --> 00:11:25.000]  為了不可以失去男人的尊嚴
[00:11:25.000 --> 00:11:27.000]  不可以失去皇帝的尊嚴
[00:11:27.000 --> 00:11:29.000]  就廢了這個皇后
[00:11:29.000 --> 00:11:32.000]  廢了她
[00:11:32.000 --> 00:11:34.000]  不可以隨便再來見皇帝
[00:11:34.000 --> 00:11:36.000]  這個正正好表明了
[00:11:36.000 --> 00:11:37.000]  講出一個狀況
[00:11:37.000 --> 00:11:40.000]  原來夫婦兩人的婚姻關係裡面
[00:11:40.000 --> 00:11:42.000]  都會這樣的
[00:11:42.000 --> 00:11:43.000]  另一半做了一些事情
[00:11:43.000 --> 00:11:44.000]  令你很生氣的時候
[00:11:44.000 --> 00:11:46.000]  你要對付她
[00:11:46.000 --> 00:11:47.000]  而不是去嘗試明白對方
[00:11:47.000 --> 00:11:49.000]  去接納對方
[00:11:49.000 --> 00:11:51.000]  理由其實很簡單
[00:11:51.000 --> 00:11:53.000]  沒面子
[00:11:53.000 --> 00:11:54.000]  沒面子就成為一種
[00:11:54.000 --> 00:11:56.000]  我們發怒的原因
[00:11:56.000 --> 00:11:58.000]  令我們在婚姻關係裡面
[00:11:58.000 --> 00:12:02.000]  互相撕裂破壞的原因
[00:12:02.000 --> 00:12:05.000]  這個就是在阿哈徐魯王裡面
[00:12:05.000 --> 00:12:06.000]  另外在義師帖裡面
[00:12:06.000 --> 00:12:10.000]  第二第三個發怒發怒的人是什麼
[00:12:10.000 --> 00:12:13.000]  就是兩個守門的太監
[00:12:13.000 --> 00:12:16.000]  就是洩探和提烈
[00:12:16.000 --> 00:12:18.000]  這兩個人憤怒什麼
[00:12:18.000 --> 00:12:20.000]  憤怒她的老闆
[00:12:20.000 --> 00:12:22.000]  憤怒她的上司
[00:12:22.000 --> 00:12:24.000]  她的上司就是阿哈徐魯王
[00:12:24.000 --> 00:12:25.000]  不知道做過些什麼
[00:12:25.000 --> 00:12:28.000]  不過正正好在說這兩個
[00:12:28.000 --> 00:12:32.000]  在宮廷裡面要負責的太監
[00:12:32.000 --> 00:12:35.000]  講明要憤怒這個阿哈徐魯王
[00:12:35.000 --> 00:12:38.000]  就是對付這個皇帝
[00:12:38.000 --> 00:12:40.000]  原來有時候是這樣的
[00:12:40.000 --> 00:12:41.000]  我們做下屬
[00:12:41.000 --> 00:12:43.000]  就是打工的
[00:12:43.000 --> 00:12:44.000]  有時候我們都會
[00:12:44.000 --> 00:12:46.000]  對於上司有些不滿
[00:12:46.000 --> 00:12:48.000]  有時候不滿到一個地步就是什麼
[00:12:48.000 --> 00:12:49.000]  很憤怒她
[00:12:49.000 --> 00:12:51.000]  就是最壞的是你了
[00:12:51.000 --> 00:12:54.000]  有時候想做些事對她不好的
[00:12:54.000 --> 00:12:55.000]  弄她的
[00:12:55.000 --> 00:12:57.000]  搞她的生意的
[00:12:57.000 --> 00:12:59.000]  原來憤怒
[00:12:59.000 --> 00:13:00.000]  在工作環境裡面
[00:13:00.000 --> 00:13:02.000]  都會常常發生
[00:13:02.000 --> 00:13:03.000]  而第四個
[00:13:03.000 --> 00:13:05.000]  在議事條裡面出現的人物是什麼
[00:13:05.000 --> 00:13:06.000]  就是哈曼
[00:13:06.000 --> 00:13:08.000]  哈曼又是怎麼樣呢
[00:13:08.000 --> 00:13:10.000]  她作為一個皇帝裡面
[00:13:10.000 --> 00:13:12.000]  叫第二把交椅的人物
[00:13:12.000 --> 00:13:14.000]  但是她憤怒什麼
[00:13:14.000 --> 00:13:16.000]  憤怒就是末底改
[00:13:16.000 --> 00:13:18.000]  她不肯跪拜她
[00:13:18.000 --> 00:13:21.000]  大家同時之間有不和
[00:13:21.000 --> 00:13:24.000]  我明明已經是上位了
[00:13:24.000 --> 00:13:27.000]  在皇帝身邊做大紅人了
[00:13:27.000 --> 00:13:29.000]  但是末底改
[00:13:29.000 --> 00:13:32.000]  不會因為這樣而跪拜這個皇帝
[00:13:32.000 --> 00:13:37.000]  不會因為這樣而跪拜哈曼這個大臣
[00:13:37.000 --> 00:13:39.000]  不會在她面前屈服
[00:13:39.000 --> 00:13:41.000]  不會在她面前跪拜
[00:13:41.000 --> 00:13:43.000]  同時之間有時相處
[00:13:43.000 --> 00:13:45.000]  我們常常想你讓讓我讓讓你
[00:13:45.000 --> 00:13:47.000]  不過在這些情況裡面
[00:13:47.000 --> 00:13:48.000]  哈曼是什麼呢
[00:13:48.000 --> 00:13:50.000]  憤怒到一個地步就是什麼
[00:13:50.000 --> 00:13:52.000]  我要滅你全族
[00:13:52.000 --> 00:13:55.000]  要整個猶太民族沒了
[00:13:55.000 --> 00:13:57.000]  在我們同時之間的關係
[00:13:57.000 --> 00:13:59.000]  在我們人世的關係裡面
[00:13:59.000 --> 00:14:01.000]  原來都有很多這些東西
[00:14:01.000 --> 00:14:04.000]  令到我們在裡面有很多憤怒
[00:14:04.000 --> 00:14:06.000]  原來我們的憤怒
[00:14:06.000 --> 00:14:08.000]  其實表明了我們裡面
[00:14:08.000 --> 00:14:12.000]  有一些罪去阻礙了我們的生命
[00:14:12.000 --> 00:14:14.000]  令到我們的生命裡面
[00:14:14.000 --> 00:14:17.000]  不知不覺破壞了
[00:14:17.000 --> 00:14:20.000]  我們身邊和我們的夫婦
[00:14:20.000 --> 00:14:22.000]  我們的工作關係
[00:14:22.000 --> 00:14:23.000]  我們同事關係
[00:14:23.000 --> 00:14:25.000]  我們人世關係等等
[00:14:25.000 --> 00:14:28.000]  男人憤怒到一個什麼地步呢
[00:14:28.000 --> 00:14:31.000]  憤怒到變了變形俠義六二人
[00:14:31.000 --> 00:14:33.000]  憤怒到全都變了
[00:14:33.000 --> 00:14:35.000]  女人憤怒到什麼呢
[00:14:35.000 --> 00:14:38.000]  變了師奶裡面的歌師奶
[00:14:38.000 --> 00:14:43.000]  兩個都是一些很厲害的人物
[00:14:43.000 --> 00:14:46.000]  所以就很大問題
[00:14:46.000 --> 00:14:48.000]  但這個雅各裡面就說
[00:14:48.000 --> 00:14:49.000]  他說什麼呢
[00:14:49.000 --> 00:14:50.000]  他說人的怒氣
[00:14:50.000 --> 00:14:53.000]  不能夠成就神的義的時候
[00:14:53.000 --> 00:14:56.000]  所以你們要除去一切的污穢
[00:14:56.000 --> 00:14:59.000]  以及累積的惡毒
[00:14:59.000 --> 00:15:00.000]  他說的就是
[00:15:00.000 --> 00:15:01.000]  原來我們有時候發怒
[00:15:01.000 --> 00:15:03.000]  我們要認真去檢視一下
[00:15:03.000 --> 00:15:05.000]  我們的怒火
[00:15:05.000 --> 00:15:08.000]  原來只是表面那一層而已
[00:15:08.000 --> 00:15:10.000]  我們憤怒別人
[00:15:10.000 --> 00:15:11.000]  表面那一層就是很憤怒
[00:15:11.000 --> 00:15:13.000]  但其實我們裡面那一層
[00:15:13.000 --> 00:15:15.000]  很多時候就是裡面有些問題
[00:15:15.000 --> 00:15:16.000]  有些價值
[00:15:16.000 --> 00:15:18.000]  有些人生取向
[00:15:18.000 --> 00:15:20.000]  被人觸碰了的時候
[00:15:20.000 --> 00:15:22.000]  我們覺得侵犯了你
[00:15:22.000 --> 00:15:26.000]  以致你做了一個很大的反抗
[00:15:26.000 --> 00:15:28.000]  所以說是一切的污穢
[00:15:28.000 --> 00:15:31.000]  以及累積的惡毒
[00:15:31.000 --> 00:15:34.000]  在華盛頓語叫盈餘的邪惡
[00:15:34.000 --> 00:15:38.000]  就是說還有一點一滴
[00:15:38.000 --> 00:15:40.000]  就是說所以我們要想
[00:15:40.000 --> 00:15:43.000]  我們要除去我們怒氣的時候
[00:15:43.000 --> 00:15:44.000]  我們要去平息
[00:15:44.000 --> 00:15:45.000]  我們裡面的怒氣的時候
[00:15:45.000 --> 00:15:48.000]  有時候不只是解決那件事
[00:15:48.000 --> 00:15:49.000]  我們要解決我們裡面
[00:15:49.000 --> 00:15:50.000]  很憤怒的問題
[00:15:50.000 --> 00:15:52.000]  有時候不只是解決了問題
[00:15:52.000 --> 00:15:53.000]  有時候幫你解決了
[00:15:53.000 --> 00:15:56.000]  你都仍然很憤怒
[00:15:56.000 --> 00:15:57.000]  因為為什麼
[00:15:57.000 --> 00:15:58.000]  因為你裡面
[00:15:58.000 --> 00:16:02.000]  生命裡面有一些錯誤發生了
[00:16:02.000 --> 00:16:04.000]  所以我嘗試用這幅圖畫去表達
[00:16:04.000 --> 00:16:06.000]  就是人的怒氣發怒的時候
[00:16:06.000 --> 00:16:08.000]  只是表面
[00:16:08.000 --> 00:16:11.000]  無論你是特怒小怒大怒什麼怒都好
[00:16:11.000 --> 00:16:13.000]  但裡面我們有一些污穢
[00:16:13.000 --> 00:16:15.000]  以及有一些惡毒
[00:16:15.000 --> 00:16:17.000]  我稱為Era Zone
[00:16:17.000 --> 00:16:20.000]  這些Era令到我們
