
[00:00:00.000 --> 00:00:04.740]  讓我們在聆聽神的話語之前
[00:02:45.700 --> 00:02:48.700]  這個是最有智慧的
[00:02:48.700 --> 00:02:51.700]  弄一弄,弄完之後
[00:02:51.700 --> 00:02:53.700]  好像都有點效
[00:02:53.700 --> 00:02:55.700]  不過弄完之後
[00:02:55.700 --> 00:02:57.700]  我發覺在辟味之前
[00:02:57.700 --> 00:02:59.700]  要處理一下自己的手
[00:02:59.700 --> 00:03:01.700]  因為當切完洋蔥之後
[00:03:01.700 --> 00:03:04.700]  我的手就有一層味道
[00:03:04.700 --> 00:03:06.700]  這些這樣的智慧
[00:03:06.700 --> 00:03:08.700]  其實都是從我們的經驗
[00:03:08.700 --> 00:03:10.700]  一直累積下來
[00:03:10.700 --> 00:03:13.700]  當我們去面對可以說是人生裏面
[00:03:13.700 --> 00:03:17.700]  不同遇到一些問題或者挑戰
[00:03:17.700 --> 00:03:21.700]  今時今日不單止是說我們的智力
[00:03:21.700 --> 00:03:23.700]  有多高的智慧
[00:03:23.700 --> 00:03:26.700]  還要說我們有多大的能力
[00:03:26.700 --> 00:03:28.700]  來控制我們的情緒
[00:03:28.700 --> 00:03:30.700]  所謂情緒的智商
[00:03:30.700 --> 00:03:32.700]  面對逆境的時候
[00:03:32.700 --> 00:03:35.700]  我們怎樣來繼續堅持
[00:03:35.700 --> 00:03:39.700]  還有當遇到很多困難的時候
[00:03:39.700 --> 00:03:41.700]  我們有多大的韌力
[00:03:41.700 --> 00:03:42.700]  等等等等
[00:03:42.700 --> 00:03:44.700]  其實這些都是智慧
[00:03:44.700 --> 00:03:48.700]  因為原來只是在智力的上邊
[00:03:48.700 --> 00:03:51.700]  譬如你是很好的記性
[00:03:51.700 --> 00:03:55.700]  或者你是給人有更快更強的理解力
[00:03:55.700 --> 00:03:56.700]  原來都不夠的
[00:03:56.700 --> 00:03:59.700]  原來當面對人生各種事情的時候
[00:03:59.700 --> 00:04:01.700]  我們有更加多的智慧
[00:04:01.700 --> 00:04:04.700]  是需要來幫助我們
[00:04:04.700 --> 00:04:07.700]  在聖經當中就告訴我們
[00:04:07.700 --> 00:04:12.700]  原來有些智慧是從地上
[00:04:12.700 --> 00:04:16.700]  血氣、情慾、鬼魔而來
[00:04:16.700 --> 00:04:20.700]  另外一種的智慧就是從上頭而來
[00:04:20.700 --> 00:04:22.700]  而這兩種的智慧
[00:04:22.700 --> 00:04:26.700]  其實經常好像在我們人生當中
[00:04:26.700 --> 00:04:28.700]  做一些角力
[00:04:28.700 --> 00:04:32.700]  每一邊都能給我們一些力量
[00:04:32.700 --> 00:04:35.700]  說是做了一些不太好的事
[00:04:35.700 --> 00:04:37.700]  說是做了一些對的事
[00:04:37.700 --> 00:04:39.700]  而我們作為一個基督徒
[00:04:39.700 --> 00:04:42.700]  我們這個認識上帝的人
[00:04:42.700 --> 00:04:47.700]  我們就很需要來得到從上頭而來的智慧
[00:04:47.700 --> 00:04:51.700]  也是今天和大家一起來分享和思考的
[00:04:51.700 --> 00:04:55.700]  《雅各書》第三章十三至十八節
[00:04:55.700 --> 00:04:57.700]  給我們一個很重要的訊息
[00:04:57.700 --> 00:05:01.700]  是一個從上頭而來的智慧
[00:05:01.700 --> 00:05:05.700]  在這段經文一開始的時候
[00:05:05.700 --> 00:05:07.700]  告訴我們
[00:05:07.700 --> 00:05:12.700]  你們中間那一個是有智慧、有見識的呢?
[00:05:12.700 --> 00:05:16.700]  他就應該在智慧的溫柔上顯出他的善行
[00:05:16.700 --> 00:05:22.700]  所以一開始已經為這段經文定了一個很大的方向
[00:05:22.700 --> 00:05:24.700]  就是我們得著智慧的時候
[00:05:24.700 --> 00:05:26.700]  我們所做出來的事情
[00:05:26.700 --> 00:05:28.700]  應該是一些善行
[00:05:28.700 --> 00:05:34.700]  而這個方向其實是在呼應舊約聖經裡面
[00:05:34.700 --> 00:05:37.700]  一直以來都是一個很重要的傳統
[00:05:37.700 --> 00:05:40.700]  因為在舊約聖經當中有一本書叫做《瞻賢》
[00:05:40.700 --> 00:05:46.700]  這本書可以說是將過去不同的人
[00:05:46.700 --> 00:05:48.700]  他們經歷了很多代
[00:05:48.700 --> 00:05:51.700]  遺留下來一些人生的智慧
[00:05:51.700 --> 00:05:55.700]  而這些人生的智慧的總結是什麼呢?
[00:05:55.700 --> 00:05:58.700]  就是原來要認識耶和華上帝
[00:05:58.700 --> 00:06:00.700]  能夠去敬畏祂
[00:06:00.700 --> 00:06:03.700]  就是最聰明的人
[00:06:03.700 --> 00:06:06.700]  因為耶和華上帝就是智慧的開端
[00:06:06.700 --> 00:06:10.700]  所以在《雅各書》其實也是在呼應這個想法
[00:06:10.700 --> 00:06:12.700]  一個真正有智慧的人
[00:06:12.700 --> 00:06:15.700]  他是認識上帝、敬畏上帝
[00:06:15.700 --> 00:06:18.700]  所以他做出的事情一定是善行
[00:06:18.700 --> 00:06:21.700]  不會做出一些邪惡的事情
[00:06:21.700 --> 00:06:24.700]  但是在實際的生活又是怎麼樣呢?
[00:06:24.700 --> 00:06:27.700]  所以在第十四到第十六節裡面
[00:06:27.700 --> 00:06:29.700]  就讓我們看到
[00:06:29.700 --> 00:06:33.700]  一般的人得著熟地上的智慧
[00:06:33.700 --> 00:06:37.700]  他所做出的事情似乎就不多好了
[00:06:37.700 --> 00:06:40.700]  我們就看看在這幾節的經文裡面
[00:06:40.700 --> 00:06:45.700]  究竟告訴我們有些什麼問題出現了
[00:06:45.700 --> 00:06:51.700]  原來心裡面有惡毒的嫉妒
[00:06:51.700 --> 00:06:57.700]  自私、自誇、說謊話、抵擋真理
[00:06:57.700 --> 00:07:00.700]  這些事情背後做出來
[00:07:00.700 --> 00:07:02.700]  讓我們看到的
[00:07:02.700 --> 00:07:05.700]  他的智慧不是從上頭而來的
[00:07:05.700 --> 00:07:07.700]  不是從上帝那裡來
[00:07:07.700 --> 00:07:11.700]  是熟地上的、是情慾的、是鬼魔的
[00:07:11.700 --> 00:07:13.700]  大家想一想
[00:07:13.700 --> 00:07:15.700]  在你的生活裡面
[00:07:15.700 --> 00:07:22.700]  這樣的嫉妒、自私、自誇、說謊話的情況
[00:07:22.700 --> 00:07:26.700]  可能我剛才每說一件事的時候
[00:07:26.700 --> 00:07:31.700]  你馬上彈出1、2、3、4、5、6、7個例子
[00:07:31.700 --> 00:07:33.700]  嫉妒
[00:07:33.700 --> 00:07:36.700]  什麼時候我們有嫉妒呢?
[00:07:36.700 --> 00:07:38.700]  就是當我們說
[00:07:38.700 --> 00:07:40.700]  你就好了
[00:07:40.700 --> 00:07:42.700]  有時候比較誠懇
[00:07:42.700 --> 00:07:44.700]  是一種羨慕
[00:07:44.700 --> 00:07:47.700]  但是心裡面就很妒忌
[00:07:47.700 --> 00:07:49.700]  你就好了,為什麼我沒有呢?
[00:07:49.700 --> 00:07:51.700]  為什麼是你有,為什麼是我沒有?
[00:07:51.700 --> 00:07:53.700]  為什麼是你可以,為什麼不是我可以?
[00:07:53.700 --> 00:07:56.700]  在這個比較裡面
[00:07:56.700 --> 00:07:59.700]  就有機會出現了一些嫉妒
[00:07:59.700 --> 00:08:00.700]  自誇
[00:08:00.700 --> 00:08:03.700]  什麼時候我們有自誇呢?
[00:08:03.700 --> 00:08:06.700]  就是明明那件事不是很可以的
[00:08:06.700 --> 00:08:08.700]  就說到自己很可以
[00:08:08.700 --> 00:08:13.700]  最近我有一個請人的經驗
[00:08:13.700 --> 00:08:17.700]  其實是請一個文職的同事
[00:08:17.700 --> 00:08:23.700]  來幫我處理一些資料的輸入等等的工作
[00:08:23.700 --> 00:08:26.700]  但是要有一個很嚴格的要求
[00:08:26.700 --> 00:08:29.700]  因為如果他輸入那些資料的錯誤
[00:08:29.700 --> 00:08:31.700]  就會影響到學生
[00:08:31.700 --> 00:08:33.700]  也會影響到很多東西
[00:08:33.700 --> 00:08:35.700]  因為他輸入的資料
[00:08:35.700 --> 00:08:38.700]  要進入大學的電腦系統裡面
[00:08:38.700 --> 00:08:44.700]  所以我們就設計了一些考驗給這些應徵的人
[00:08:44.700 --> 00:08:47.700]  我們就看到有些應徵的人
[00:08:47.700 --> 00:08:49.700]  他就在應徵信裡面寫
[00:08:49.700 --> 00:08:52.700]  自己可以打字的速度
[00:08:52.700 --> 00:08:54.700]  一分鐘有多快
[00:08:54.700 --> 00:08:59.700]  然後又說一下他過去的工作是非常細心等等
[00:08:59.700 --> 00:09:02.700]  當我們給同一個測試
[00:09:02.700 --> 00:09:04.700]  給不同的應徵者來做的時候
[00:09:04.700 --> 00:09:05.700]  就發現
[00:09:05.700 --> 00:09:11.700]  為什麼有些人寫他自己就很快很厲害
[00:09:11.700 --> 00:09:14.700]  但是做出來是另外一個結果
[00:09:14.700 --> 00:09:16.700]  然後再到見的時候
[00:09:16.700 --> 00:09:17.700]  再問他
[00:09:17.700 --> 00:09:20.700]  他仍然覺得自己是有這樣的能力
[00:09:20.700 --> 00:09:22.700]  然後我們就給他看看
[00:09:22.700 --> 00:09:26.700]  這個就是你剛才做的測試的結果
[00:09:26.700 --> 00:09:28.700]  對回答案
[00:09:28.700 --> 00:09:31.700]  好像跟你所說的距離很大
[00:09:31.700 --> 00:09:34.700]  今天我們這些叫做有圖有真相
[00:09:34.700 --> 00:09:37.700]  全部都是白紙黑字一擺出來
[00:09:37.700 --> 00:09:39.700]  就不能騙人了
[00:09:39.700 --> 00:09:42.700]  當然就開始修正一下
[00:09:42.700 --> 00:09:46.700]  可能我寫的時候一時寫錯了
[00:09:46.700 --> 00:09:47.700]  其實應該沒有那麼快
[00:09:47.700 --> 00:09:48.700]  應該慢一點
[00:09:48.700 --> 00:09:51.700]  所以這種就是自誇
[00:09:51.700 --> 00:09:55.700]  似乎很想表現自己的能力
[00:09:55.700 --> 00:09:56.700]  但是說得多了
[00:09:56.700 --> 00:09:57.700]  大了
[00:09:57.700 --> 00:09:59.700]  去到一個實際的情況的時候
[00:09:59.700 --> 00:10:01.700]  就原形畢露了
[00:10:01.700 --> 00:10:06.700]  然後我們又看到自私
[00:10:06.700 --> 00:10:09.700]  大家自不自私?
[00:10:09.700 --> 00:10:12.700]  不是很自私
[00:10:12.700 --> 00:10:17.700]  我明明那張椅子是可以坐五個人
[00:10:17.700 --> 00:10:19.700]  不過暫時沒有人坐
[00:10:19.700 --> 00:10:21.700]  就放一個袋子在旁邊
[00:10:21.700 --> 00:10:23.700]  然後到有人坐的時候
[00:10:23.700 --> 00:10:25.700]  我一時黑眼瞓看不到
[00:10:25.700 --> 00:10:27.700]  袋子繼續放著
[00:10:27.700 --> 00:10:28.700]  不讓人坐了
[00:10:28.700 --> 00:10:32.700]  我相信大家每天乘車都會看到這些自私的人
[00:10:32.700 --> 00:10:35.700]  但想想自己是否一個這樣的自私人
[00:10:35.700 --> 00:10:38.700]  當車門未開好的時候
[00:10:38.700 --> 00:10:39.700]  你已經預備好
[00:10:39.700 --> 00:10:41.700]  剛剛打開
[00:10:41.700 --> 00:10:43.700]  夠你身形穿過的位置
[00:10:43.700 --> 00:10:45.700]  你就立刻衝進去
[00:10:45.700 --> 00:10:46.700]  要爭位坐
[00:10:46.700 --> 00:10:50.700]  我們每天見到這些自私的情況
[00:10:50.700 --> 00:10:53.700]  甚至自己也是一份子
[00:10:53.700 --> 00:10:58.700]  還有說謊話抵擋真理
[00:10:58.700 --> 00:11:00.700]  有時候我們覺得
[00:11:00.700 --> 00:11:04.700]  說謊話是無傷大雅的
[00:11:04.700 --> 00:11:06.700]  各位同學
[00:11:06.700 --> 00:11:07.700]  六年級的
[00:11:07.700 --> 00:11:10.700]  你有沒有說過謊話?
[00:11:10.700 --> 00:11:12.700]  立刻低頭
[00:11:12.700 --> 00:11:13.700]  很誠實
[00:11:13.700 --> 00:11:16.700]  如果大家還是覺得沒有
[00:11:16.700 --> 00:11:18.700]  那就糟糕了
[00:11:18.700 --> 00:11:20.700]  當然我們大人在笑
[00:11:20.700 --> 00:11:22.700]  因為我們年紀越大說的謊話越多
[00:11:22.700 --> 00:11:24.700]  鬥數
[00:11:24.700 --> 00:11:27.700]  我們更加不能抬起頭
[00:11:27.700 --> 00:11:29.700]  在聖經裡面
[00:11:29.700 --> 00:11:31.700]  所說出給我們看到的情況
[00:11:31.700 --> 00:11:36.700]  全部我們都發現是會有的
[00:11:36.700 --> 00:11:38.700]  因為聖經是神的說話
[00:11:38.700 --> 00:11:41.700]  很清楚我們人的困難
[00:11:41.700 --> 00:11:44.700]  因為很多時候就是從地上來的智慧
[00:11:44.700 --> 00:11:47.700]  以為可以解決我們面對的問題
[00:11:47.700 --> 00:11:48.700]  但殊不知
[00:11:48.700 --> 00:11:51.700]  這些地上的智慧
[00:11:51.700 --> 00:11:55.700]  讓我們製造更大的問題
[00:11:55.700 --> 00:11:57.700]  在第十六節怎麼說呢?
[00:11:57.700 --> 00:12:00.700]  在何處有疾度自私
[00:12:00.700 --> 00:12:05.700]  在何處就有動亂和各樣的壞事
[00:12:05.700 --> 00:12:08.700]  今天我們一打開報紙
[00:12:08.700 --> 00:12:09.700]  打開電視
[00:12:09.700 --> 00:12:11.700]  或者打開手機
[00:12:11.700 --> 00:12:14.700]  我們所看到的新聞
[00:12:14.700 --> 00:12:15.700]  絕大部分
[00:12:15.700 --> 00:12:20.700]  都是因著人的疾度自私
[00:12:20.700 --> 00:12:22.700]  貪心等等
[00:12:22.700 --> 00:12:26.700]  而帶出了各種的動亂和壞事
[00:12:26.700 --> 00:12:28.700]  大家看看今天
[00:12:28.700 --> 00:12:31.700]  在歐洲的地方有很多難民
[00:12:31.700 --> 00:12:33.700]  為什麼會有難民呢?
[00:12:33.700 --> 00:12:35.700]  不是因為他們犯了事
[00:12:35.700 --> 00:12:38.700]  他們要逃離自己的家園
[00:12:38.700 --> 00:12:40.700]  是因為他們的國家裡面
[00:12:40.700 --> 00:12:43.700]  有很多的戰爭
[00:12:43.700 --> 00:12:45.700]  有很多的困難
[00:12:45.700 --> 00:12:48.700]  他們沒有辦法在那裡生活
[00:12:48.700 --> 00:12:51.700]  有些人帶著他們的孩子
[00:12:51.700 --> 00:12:52.700]  冒著很大的危險
[00:12:52.700 --> 00:12:55.700]  坐著一個小艇
[00:12:55.700 --> 00:12:58.700]  以為一個很短的距離就可以上岸
[00:12:58.700 --> 00:13:00.700]  但結果因為人太多
[00:13:00.700 --> 00:13:03.700]  中途當這個艇一翻
[00:13:03.700 --> 00:13:07.700]  有很多的小朋友就失去了生命
[00:13:07.700 --> 00:13:08.700]  大家想想
[00:13:08.700 --> 00:13:10.700]  為什麼會有這些事情
[00:13:10.700 --> 00:13:13.700]  是不是因為這些人他們做錯了呢?
[00:13:13.700 --> 00:13:14.700]  我相信不是
[00:13:14.700 --> 00:13:18.700]  是因為在他們的地方裡面有些掌權的人
[00:13:18.700 --> 00:13:20.700]  做錯了事
[00:13:20.700 --> 00:13:22.700]  或者有其他的人要來侵略
[00:13:22.700 --> 00:13:24.700]  是那些人做錯了事
[00:13:24.700 --> 00:13:29.700]  但結果這些無辜的人來受害
[00:13:29.700 --> 00:13:32.700]  所以我們看見聖經所說的真實
[00:13:32.700 --> 00:13:35.700]  也是讓我們去反省一下自己
[00:13:35.700 --> 00:13:38.700]  如果我們不想看到周圍的地方
[00:13:38.700 --> 00:13:40.700]  有這些動亂和壞事的時候
[00:13:40.700 --> 00:13:42.700]  可以怎樣來做呢?
[00:13:42.700 --> 00:13:45.700]  當然我們不只是去指責別人
[00:13:45.700 --> 00:13:46.700]  首先我們要想一下
[00:13:46.700 --> 00:13:49.700]  究竟我們自己是怎樣呢?
[00:13:49.700 --> 00:13:51.700]  所以聖經有提醒我們
[00:13:51.700 --> 00:13:54.700]  我們需要的就是要去得到
[00:13:54.700 --> 00:13:57.700]  從上頭而來的智慧
[00:13:57.700 --> 00:13:59.700]  這個從上頭而來的智慧
[00:13:59.700 --> 00:14:04.700]  是幫助我們做一些正確又好的事情
[00:14:04.700 --> 00:14:07.700]  所以從上頭而來的智慧告訴我們
[00:14:07.700 --> 00:14:13.700]  先是清潔,後是和平、溫涼、柔順
[00:14:13.700 --> 00:14:16.700]  滿有憐憫和美善的果子
[00:14:16.700 --> 00:14:19.700]  是沒有偏私和虛偽的
[00:14:19.700 --> 00:14:22.700]  所以當說到這件事的時候
[00:14:22.700 --> 00:14:24.700]  我就想起
[00:14:24.700 --> 00:14:27.700]  因為在聖經另外一段
[00:14:27.700 --> 00:14:29.700]  是有這樣提到的
[00:14:29.700 --> 00:14:34.700]  在《皆太書》第五章第十九至二十一節
[00:14:34.700 --> 00:14:37.700]  那裡說到所謂情慾的事
[00:14:37.700 --> 00:14:39.700]  就像剛才所說的
[00:14:39.700 --> 00:14:41.700]  就是地上而來的智慧
[00:14:41.700 --> 00:14:45.700]  會帶出一些什麼問題呢?
[00:14:45.700 --> 00:14:48.700]  說情慾的事是顯而易見的
[00:14:48.700 --> 00:14:52.700]  就如淫亂污穢放蕩拜偶像
[00:14:52.700 --> 00:14:55.700]  行邪術仇恨紛爭
[00:14:55.700 --> 00:14:57.700]  忌恨憤怒自私
[00:14:57.700 --> 00:14:59.700]  分派結黨
[00:14:59.700 --> 00:15:01.700]  窒道醉酒
[00:15:01.700 --> 00:15:03.700]  謊言等類
[00:15:03.700 --> 00:15:08.700]  這些肯定就不是從上頭智慧而來的事
[00:15:08.700 --> 00:15:11.700]  因為絕對不見得有清潔
[00:15:11.700 --> 00:15:12.700]  不見得有和平
[00:15:12.700 --> 00:15:15.700]  不見得有美善的果子
[00:15:15.700 --> 00:15:17.700]  全部都是一些邪惡的事
[00:15:17.700 --> 00:15:20.700]  當你做這些事的時候
[00:15:20.700 --> 00:15:23.700]  其實當時好像感覺很好
[00:15:23.700 --> 00:15:26.700]  但是過後你有很多的內疚
[00:15:26.700 --> 00:15:29.700]  不單止傷害了其他人
[00:15:29.700 --> 00:15:32.700]  到最後也會傷害自己
[00:15:32.700 --> 00:15:36.700]  所以這些絕對不是聖經所讚許的
[00:15:36.700 --> 00:15:38.700]  既然有從上頭來的智慧
[00:15:38.700 --> 00:15:40.700]  會做出些什麼呢?
[00:15:40.700 --> 00:15:42.700]  同樣在《皆太書》
[00:15:42.700 --> 00:15:46.700]  繼續第五章二十二到二十三節
[00:15:46.700 --> 00:15:49.700]  我相信我們很多六年級的同學
[00:15:49.700 --> 00:15:52.700]  應該在過去都背過這一句金句
[00:15:52.700 --> 00:15:54.700]  那裡說什麼呢?
[00:15:54.700 --> 00:15:56.700]  聖靈的果子就是人愛
[00:15:56.700 --> 00:15:57.700]  喜樂
[00:15:57.700 --> 00:15:58.700]  和平
[00:15:58.700 --> 00:15:59.700]  忍耐
[00:15:59.700 --> 00:16:00.700]  恩慈
[00:16:00.700 --> 00:16:01.700]  良善
[00:16:01.700 --> 00:16:02.700]  溫柔
[00:16:02.700 --> 00:16:03.700]  節制
[00:16:03.700 --> 00:16:04.700]  懂嗎?
[00:16:04.700 --> 00:16:05.700]  懂吧?
[00:16:05.700 --> 00:16:06.700]  我一邊說一邊背
[00:16:06.700 --> 00:16:07.700]  最後那句
[00:16:07.700 --> 00:16:10.700]  這樣的事是沒有律法禁止的
[00:16:10.700 --> 00:16:14.700]  因為正正上帝就是要我們做這些事情
[00:16:14.700 --> 00:16:18.700]  這個就是從上頭而來的智慧
[00:16:18.700 --> 00:16:20.700]  當你去做的時候
[00:16:20.700 --> 00:16:22.700]  結果會是怎麼樣呢?
[00:16:22.700 --> 00:16:23.700]  第十八節就說
[00:16:23.700 --> 00:16:25.700]  正義的果實
[00:16:25.700 --> 00:16:27.700]  就是為了促進和平的人
[00:16:27.700 --> 00:16:29.700]  用和平栽種出來
[00:16:29.700 --> 00:16:31.700]  當我們做這些事情的時候
[00:16:31.700 --> 00:16:33.700]  你會看到有正義的
[00:16:33.700 --> 00:16:35.700]  你會看到有和平的
[00:16:35.700 --> 00:16:38.700]  這個才是非常好的
[00:16:38.700 --> 00:16:40.700]  大家要留意
[00:16:40.700 --> 00:16:44.700]  和平跟我們今天就這麼說的和諧
[00:16:44.700 --> 00:16:46.700]  是有一定的分別的
[00:16:46.700 --> 00:16:48.700]  真正的和諧
[00:16:48.700 --> 00:16:50.700]  或者真正的和平是什麼意思呢?
[00:16:50.700 --> 00:16:52.700]  剛才大家看到我們
[00:16:52.700 --> 00:16:56.700]  有一些弟兄姊妹在唱詩
[00:16:56.700 --> 00:16:58.700]  他們是不是一個人唱呢?
[00:16:58.700 --> 00:17:00.700]  不是喔
[00:17:00.700 --> 00:17:01.700]  幾個人唱
[00:17:01.700 --> 00:17:04.700]  然後叫大家一起唱
[00:17:04.700 --> 00:17:06.700]  我們有這麼多的人
[00:17:06.700 --> 00:17:09.700]  我們的聲音可能都是一樣的
[00:17:09.700 --> 00:17:11.700]  其實都挺難的
[00:17:11.700 --> 00:17:13.700]  有些人大聲一點
[00:17:13.700 --> 00:17:14.700]  有些人小聲一點
[00:17:14.700 --> 00:17:16.700]  有些人走一點音
[00:17:16.700 --> 00:17:18.700]  有些人又走多一點音
[00:17:18.700 --> 00:17:21.700]  如果你想和諧
[00:17:21.700 --> 00:17:22.700]  有兩個做法
[00:17:22.700 --> 00:17:24.700]  第一個做法
[00:17:24.700 --> 00:17:26.700]  將那些太大聲的
[00:17:26.700 --> 00:17:28.700]  太過走音的
[00:17:28.700 --> 00:17:30.700]  請他們閉嘴
[00:17:30.700 --> 00:17:31.700]  不要唱
[00:17:31.700 --> 00:17:33.700]  這樣就不會那麼大聲
[00:17:33.700 --> 00:17:34.700]  那麼走音
[00:17:34.700 --> 00:17:36.700]  聽起來應該好聽一點
[00:17:36.700 --> 00:17:39.700]  但是如果被人叫閉嘴
[00:17:39.700 --> 00:17:41.700]  你猜他們開心嗎?
[00:17:41.700 --> 00:17:43.700]  當然不開心
[00:17:43.700 --> 00:17:45.700]  我希望有份一起唱
[00:17:45.700 --> 00:17:48.700]  為什麼你要我閉嘴呢?
[00:17:48.700 --> 00:17:51.700]  有另外一個積極的做法
[00:17:51.700 --> 00:17:53.700]  就是如果我們當中
[00:17:53.700 --> 00:17:55.700]  有一些弟兄姊妹或者同學
[00:17:55.700 --> 00:17:57.700]  你會唱合唱團
[00:17:57.700 --> 00:17:58.700]  或者唱詩班
[00:17:58.700 --> 00:17:59.700]  你會知道
[00:17:59.700 --> 00:18:01.700]  一起唱歌
[00:18:01.700 --> 00:18:03.700]  其中一個秘訣
[00:18:03.700 --> 00:18:04.700]  就是你要聽聽
[00:18:04.700 --> 00:18:06.700]  旁邊那個唱什麼
[00:18:06.700 --> 00:18:08.700]  如果你聽到旁邊那個唱什麼
[00:18:08.700 --> 00:18:10.700]  旁邊又聽到你唱什麼
[00:18:10.700 --> 00:18:13.700]  大家的聲線差不多了
[00:18:13.700 --> 00:18:15.700]  音量差不多
[00:18:15.700 --> 00:18:17.700]  你又不會蓋過他
[00:18:17.700 --> 00:18:18.700]  他又不會蓋過你
[00:18:18.700 --> 00:18:21.700]  當聽到旁邊的時候
[00:18:21.700 --> 00:18:22.700]  你看看
[00:18:22.700 --> 00:18:25.700]  如果旁邊那個是走音的話
[00:18:25.700 --> 00:18:28.700]  當然你有機會跟著一起走音
[00:18:28.700 --> 00:18:31.700]  但是如果你熟悉歌曲的話
[00:18:31.700 --> 00:18:34.700]  你知道那個音不是這樣的
[00:18:34.700 --> 00:18:36.700]  旁邊那個聽到的話
[00:18:36.700 --> 00:18:37.700]  聽到你唱
[00:18:37.700 --> 00:18:39.700]  他應該跟著你多一點
[00:18:39.700 --> 00:18:42.700]  就是在這樣的情況下
[00:18:42.700 --> 00:18:46.700]  令到大家的聲音都很和諧
[00:18:46.700 --> 00:18:48.700]  最好聽的歌
[00:18:48.700 --> 00:18:50.700]  不是只有一個聲部
[00:18:50.700 --> 00:18:53.700]  通常我們唱合唱團或者詩班
[00:18:53.700 --> 00:18:55.700]  起碼有四個聲部
[00:18:55.700 --> 00:18:57.700]  男的有高音、有低音
[00:18:57.700 --> 00:18:59.700]  女的有高音、有低音
[00:18:59.700 --> 00:19:03.700]  大家合起來這樣唱才好聽
[00:19:03.700 --> 00:19:07.700]  大家可能有時候都會去聽歌星的演唱會
[00:19:07.700 --> 00:19:09.700]  那個歌星你也知道
[00:19:09.700 --> 00:19:11.700]  當然是站在中間的台上
[00:19:11.700 --> 00:19:13.700]  但是其實後面
[00:19:13.700 --> 00:19:17.700]  有幾個人幫他唱和聲
[00:19:17.700 --> 00:19:19.700]  聽下去才好聽
[00:19:19.700 --> 00:19:21.700]  如果只是他一個人唱
[00:19:21.700 --> 00:19:23.700]  其實就沒有那麼好聽
